county,precinct,office,district,party,candidate,votes,election_day,early_voting
Brazos,1 CSISD,Registered Voters,,,,1891,,
Brazos,1 CSISD,Ballots Cast,,,,729,213,516
Brazos,1 CSISD,Straight Party,,,Over Votes,0,0,0
Brazos,1 CSISD,Straight Party,,,Under Votes,401,117,284
Brazos,1 CSISD,Straight Party,,REP,Republican,301,90,211
Brazos,1 CSISD,Straight Party,,DEM,Democratic,26,6,20
Brazos,1 CSISD,Straight Party,,LIB,Libertarian,1,0,1
Brazos,1 CSISD,U.S. Senate,,,Over Votes,0,0,0
Brazos,1 CSISD,U.S. Senate,,,Under Votes,5,1,4
Brazos,1 CSISD,U.S. Senate,,REP,Ted Cruz,573,165,408
Brazos,1 CSISD,U.S. Senate,,DEM,Beto O'Rourke,144,43,101
Brazos,1 CSISD,U.S. Senate,,LIB,Neal M  Dikeman,7,4,3
Brazos,1 CSISD,U.S. House,17,,Over Votes,0,0,0
Brazos,1 CSISD,U.S. House,17,,Under Votes,3,1,2
Brazos,1 CSISD,U.S. House,17,REP,Bill Flores,602,177,425
Brazos,1 CSISD,U.S. House,17,DEM,Rick Kennedy,113,31,82
Brazos,1 CSISD,U.S. House,17,LIB,Peter Churchman,11,4,7
Brazos,1 CSISD,Governor,,,Over Votes,0,0,0
Brazos,1 CSISD,Governor,,,Under Votes,2,1,1
Brazos,1 CSISD,Governor,,REP,Greg Abbott,612,180,432
Brazos,1 CSISD,Governor,,DEM,Lupe Valdez,102,25,77
Brazos,1 CSISD,Governor,,LIB,Mark Jay Tippetts,13,7,6
Brazos,1 CSISD,Lieutenant Governor,,,Over Votes,0,0,0
Brazos,1 CSISD,Lieutenant Governor,,,Under Votes,8,4,4
Brazos,1 CSISD,Lieutenant Governor,,REP,Dan Patrick,542,154,388
Brazos,1 CSISD,Lieutenant Governor,,DEM,Mike Collier,153,43,110
Brazos,1 CSISD,Lieutenant Governor,,LIB,Kerry Douglas McKennon,26,12,14
Brazos,1 CSISD,Attorney General,,,Over Votes,0,0,0
Brazos,1 CSISD,Attorney General,,,Under Votes,9,4,5
Brazos,1 CSISD,Attorney General,,REP,Ken Paxton,576,166,410
Brazos,1 CSISD,Attorney General,,DEM,Justin Nelson,125,33,92
Brazos,1 CSISD,Attorney General,,LIB,Michael Ray Harris,19,10,9
Brazos,1 CSISD,Comptroller of Public Accounts,,,Over Votes,0,0,0
Brazos,1 CSISD,Comptroller of Public Accounts,,,Under Votes,16,6,10
