county,precinct,office,district,party,candidate,votes,election_day,early_voting
Red River,1,U.S. Senate,,REP,Over Votes,0,0,0
Red River,1,U.S. Senate,,REP,Under Votes,1,1,0
Red River,1,Registered Voters,,REP,,508,,
Red River,1,Ballots Cast,,REP,,84,1,37
Red River,1,U.S. Senate,,REP,Geraldine Sam,1,1,0
Red River,1,U.S. Senate,,REP,"Bruce Jacobson, Jr.",1,0,1
Red River,1,U.S. Senate,,REP,Mary Miller,3,3,0
Red River,1,U.S. Senate,,REP,Ted Cruz,71,38,33
Red River,1,U.S. Senate,,REP,Stefano de Stefano,0,0,0
Red River,1,U.S. House,4,REP,John Cooper,10,4,6
Red River,1,U.S. House,4,REP,John Ratcliffe,63,35,28
Red River,1,Governor,,REP,SECEDE Kilgore,1,1,0
Red River,1,Governor,,REP,Barbara Krueger,4,4,0
Red River,1,Governor,,REP,Greg Abbott,69,37,32
Red River,1,Lieutenant Governor,,REP,Dan Patrick,49,24,25
Red River,1,Lieutenant Governor,,REP,Scott Milder,26,18,8
Red River,1,Attorney General,,REP,Ken Paxton,60,32,28
Red River,1,Comptroller of Public Accounts,,REP,Glenn Hegar,60,32,28
Red River,1,Commissioner of the General Land Office,,REP,Jerry Patterson,21,13,8
Red River,1,Commissioner of the General Land Office,,REP,George P. Bush,48,24,24
Red River,1,Commissioner of the General Land Office,,REP,Rick Range,3,2,1
Red River,1,Commissioner of the General Land Office,,REP,Davey Edwards,1,0,1
Red River,1,Commissioner of Agriculture,,REP,Jim Hogan,17,11,6
Red River,1,Commissioner of Agriculture,,REP,Sid Miller,38,15,23
Red River,1,Commissioner of Agriculture,,REP,Trey Blocker,11,10,1
Red River,1,Railroad Commissioner,,REP,Weston Martinez,23,13,10
Red River,1,Railroad Commissioner,,REP,Christi Craddick,35,20,15
Red River,1,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,53,29,24
Red River,1,"Justice, Supreme Court, Place 4",,REP,John Devine,53,30,23
Red River,1,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,53,30,23
Red River,1,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,21,12,9
Red River,1,"Presiding Judge, Court of Criminal Appeals",,REP,David Bridges,34,18,16
Red River,1,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,52,30,22
Red River,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,16,11,5
Red River,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Dib Waldrip,10,5,5
Red River,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Jay Brandon,23,10,13
Red River,1,State Representative,1,REP,Gary Van Deaver,69,36,33
Red River,1,"Justice, 6th Court of Appeals District, Place No. 2",,REP,Scott Stevens,51,30,21
Red River,1,"District Judge, 102nd Judicial District",,REP,Jeff M. Addison,51,29,22
Red River,1,County Judge,,REP,L.D. Williamson,66,35,31
Red River,1,County Clerk,,REP,Shawn Sargent Weemes,65,37,28
Red River,1,County Treasurer,,REP,Brad Allison,39,24,15
Red River,1,County Treasurer,,REP,Sandra Storey Embrey,27,10,17
Red River,1,Justice of the Peace,,REP,Shelley Benton,66,36,30
Red River,1,County Chairman,,REP,Vernon Eastepp,56,32,24
Red River,1,U.S. Senate,,DEM,Sema Hernandez,1,1,0
Red River,1,U.S. Senate,,DEM,Edward Kimbrough,2,0,2
Red River,1,U.S. Senate,,DEM,Over Votes,0,0,0
Red River,1,U.S. Senate,,DEM,Under Votes,0,0,0
Red River,1,Registered Voters,,DEM,,508,,
Red River,1,Ballots Cast,,DEM,,84,3,37
Red River,1,U.S. Senate,,DEM,Beto O'Rourke,4,3,1
Red River,1,U.S. House,4,DEM,Lander Bethel,3,2,1
Red River,1,U.S. House,4,DEM,Catherine Krantz,4,2,2
Red River,1,Governor,,DEM,Lupe Valdez,5,4,1
Red River,1,Governor,,DEM,Joe Mumbach,0,0,0
Red River,1,Governor,,DEM,Andrew White,2,0,2
Red River,1,Governor,,DEM,Tom Wakely,0,0,0
Red River,1,Governor,,DEM,Adrian Ocegueda,0,0,0
Red River,1,Governor,,DEM,"Cedric Davis, Sr.",0,0,0
Red River,1,Governor,,DEM,Jeffrey Payne,0,0,0
Red River,1,Governor,,DEM,Grady Yarbrough,0,0,0
Red River,1,Governor,,DEM,James Jolly Clark,0,0,0
Red River,1,Lieutenant Governor,,DEM,Michael Cooper,4,2,2
Red River,1,Lieutenant Governor,,DEM,Mike Collier,3,2,1
Red River,1,Attorney General,,DEM,Justin Nelson,6,3,3
Red River,1,Comptroller of Public Accounts,,DEM,Joi Chevalier,2,2,0
Red River,1,Comptroller of Public Accounts,,DEM,Tim Mahoney,5,2,3
Red River,1,Commissioner of the General Land Office,,DEM,Miguel Suazo,5,4,1
Red River,1,Commissioner of the General Land Office,,DEM,Tex Morgan,2,0,2
Red River,1,Commissioner of Agriculture,,DEM,Kim Olson,5,3,2
Red River,1,Railroad Commissioner,,DEM,Chris Spellmon,6,3,3
Red River,1,Railroad Commissioner,,DEM,Roman McAllen,1,1,0
Red River,1,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,5,2,3
Red River,1,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,5,2,3
Red River,1,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,5,3,2
Red River,1,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,6,3,3
Red River,1,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,6,3,3
Red River,1,District Clerk,,DEM,Janice Bivins Gentry,6,3,3
Red River,1,County Chairman,,DEM,Bruce Edwin Williams,6,3,3
Red River,1,Proposition #1 Right to a 21st Century Public Education:,,,Yes,6,4,2
Red River,1,Proposition #1 Right to a 21st Century Public Education:,,,No,1,0,1
Red River,1,Proposition #2 Student Loan Debt:,,,Yes,7,4,3
Red River,1,Proposition #2 Student Loan Debt:,,,No,0,0,0
Red River,1,Proposition #3 Right to Healthcare:,,,Yes,6,3,3
Red River,1,Proposition #3 Right to Healthcare:,,,No,1,1,0
Red River,1,Proposition #4 Right to Economic Security:,,,Yes,7,4,3
Red River,1,Proposition #4 Right to Economic Security:,,,No,0,0,0
Red River,1,Proposition #5 National Jobs Program:,,,Yes,7,4,3
Red River,1,Proposition #5 National Jobs Program:,,,No,0,0,0
Red River,1,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",,,Yes,7,4,3
Red River,1,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",,,No,0,0,0
Red River,1,Proposition #7 Right to Dignity & Respect:,,,Yes,7,4,3
Red River,1,Proposition #7 Right to Dignity & Respect:,,,No,0,0,0
Red River,1,Proposition #8 Right to Housing:,,,Yes,7,4,3
Red River,1,Proposition #8 Right to Housing:,,,No,0,0,0
Red River,1,Proposition #9 Right to Vote:,,,Yes,7,4,3
Red River,1,Proposition #9 Right to Vote:,,,No,0,0,0
Red River,1,Proposition #10 Right to a Fair Criminal Justice System:,,,Yes,7,4,3
Red River,1,Proposition #10 Right to a Fair Criminal Justice System:,,,No,0,0,0
Red River,1,Proposition #11 Immigrant Rights:,,,Yes,7,4,3
Red River,1,Proposition #11 Immigrant Rights:,,,No,0,0,0
Red River,1,Proposition #12 Right to Fair Taxation:,,,Yes,7,4,3
Red River,1,Proposition #12 Right to Fair Taxation:,,,No,0,0,0
Red River,1,Proposition 1,,,YES,44,22,22
Red River,1,Proposition 1,,,NO,22,16,6
Red River,1,Proposition 2,,,YES,65,36,29
Red River,1,Proposition 2,,,NO,9,6,3
Red River,1,Proposition 3,,,YES,67,35,32
Red River,1,Proposition 3,,,NO,6,5,1
Red River,1,Proposition 4,,,YES,69,38,31
Red River,1,Proposition 4,,,NO,4,2,2
Red River,1,Proposition 5,,,YES,54,24,30
Red River,1,Proposition 5,,,NO,18,15,3
Red River,1,Proposition 6,,,YES,73,40,33
Red River,1,Proposition 6,,,NO,1,1,0
Red River,1,Proposition 7,,,YES,59,32,27
Red River,1,Proposition 7,,,NO,12,8,4
Red River,1,Proposition 8,,,YES,74,41,33
Red River,1,Proposition 8,,,NO,0,0,0
Red River,1,Proposition 9,,,YES,71,40,31
Red River,1,Proposition 9,,,NO,4,2,2
Red River,1,Proposition 10,,,YES,69,37,32
Red River,1,Proposition 10,,,NO,2,1,1
Red River,1,Proposition 11,,,YES,65,33,32
Red River,1,Proposition 11,,,NO,7,6,1
Red River,2,U.S. Senate,,REP,Over Votes,0,0,0
Red River,2,U.S. Senate,,REP,Under Votes,7,3,4
Red River,2,Registered Voters,,REP,,696,,
Red River,2,Ballots Cast,,REP,,120,0,71
Red River,2,U.S. Senate,,REP,Geraldine Sam,0,0,0
Red River,2,U.S. Senate,,REP,"Bruce Jacobson, Jr.",5,3,2
Red River,2,U.S. Senate,,REP,Mary Miller,2,2,0
Red River,2,U.S. Senate,,REP,Ted Cruz,77,25,52
Red River,2,U.S. Senate,,REP,Stefano de Stefano,0,0,0
Red River,2,U.S. House,4,REP,John Cooper,10,5,5
Red River,2,U.S. House,4,REP,John Ratcliffe,73,24,49
Red River,2,Governor,,REP,SECEDE Kilgore,0,0,0
Red River,2,Governor,,REP,Barbara Krueger,7,4,3
Red River,2,Governor,,REP,Greg Abbott,75,25,50
Red River,2,Lieutenant Governor,,REP,Dan Patrick,53,14,39
Red River,2,Lieutenant Governor,,REP,Scott Milder,32,15,17
Red River,2,Attorney General,,REP,Ken Paxton,67,18,49
Red River,2,Comptroller of Public Accounts,,REP,Glenn Hegar,60,18,42
Red River,2,Commissioner of the General Land Office,,REP,Jerry Patterson,23,9,14
Red River,2,Commissioner of the General Land Office,,REP,George P. Bush,39,11,28
Red River,2,Commissioner of the General Land Office,,REP,Rick Range,5,1,4
Red River,2,Commissioner of the General Land Office,,REP,Davey Edwards,8,4,4
