county,precinct,precinct_name,office,district,party,candidate,votes,election_day,early_voting
Lynn,1,South Tahoka,U. S. Senator,,REP,Bruce Jacobson,8,4,4
Lynn,1,South Tahoka,U. S. Senator,,REP,Geraldine Sam,1,0,1
Lynn,1,South Tahoka,U. S. Senator,,REP,Mary Miller,2,1,1
Lynn,1,South Tahoka,U. S. Senator,,REP,Rafael  Cruz,99,46,53
Lynn,1,South Tahoka,U. S. Senator,,REP,Stefano de Stefano IV,2,2,0
Lynn,12,Southwest Tahoka,U. S. Senator,,REP,Bruce Jacobson,5,3,2
Lynn,12,Southwest Tahoka,U. S. Senator,,REP,Geraldine Sam,3,0,3
Lynn,12,Southwest Tahoka,U. S. Senator,,REP,Mary Miller,3,3,0
Lynn,12,Southwest Tahoka,U. S. Senator,,REP,Rafael  Cruz,48,19,29
Lynn,12,Southwest Tahoka,U. S. Senator,,REP,Stefano de Stefano IV,0,0,0
Lynn,13,North Lynn County,U. S. Senator,,REP,Bruce Jacobson,0,0,0
Lynn,13,North Lynn County,U. S. Senator,,REP,Geraldine Sam,1,1,0
Lynn,13,North Lynn County,U. S. Senator,,REP,Mary Miller,2,1,1
Lynn,13,North Lynn County,U. S. Senator,,REP,Rafael  Cruz,33,28,5
Lynn,13,North Lynn County,U. S. Senator,,REP,Stefano de Stefano IV,0,0,0
Lynn,14,East Tahoka,U. S. Senator,,REP,Bruce Jacobson,7,5,2
Lynn,14,East Tahoka,U. S. Senator,,REP,Geraldine Sam,1,1,0
Lynn,14,East Tahoka,U. S. Senator,,REP,Mary Miller,5,3,2
Lynn,14,East Tahoka,U. S. Senator,,REP,Rafael  Cruz,52,38,14
Lynn,14,East Tahoka,U. S. Senator,,REP,Stefano de Stefano IV,3,3,0
Lynn,2&8,Wilson,U. S. Senator,,REP,Bruce Jacobson,3,2,1
Lynn,2&8,Wilson,U. S. Senator,,REP,Geraldine Sam,1,1,0
Lynn,2&8,Wilson,U. S. Senator,,REP,Mary Miller,9,8,1
Lynn,2&8,Wilson,U. S. Senator,,REP,Rafael  Cruz,88,65,23
Lynn,2&8,Wilson,U. S. Senator,,REP,Stefano de Stefano IV,2,2,0
Lynn,3&10,O'Donnell,U. S. Senator,,REP,Bruce Jacobson,13,7,6
Lynn,3&10,O'Donnell,U. S. Senator,,REP,Geraldine Sam,1,1,0
Lynn,3&10,O'Donnell,U. S. Senator,,REP,Mary Miller,8,8,0
Lynn,3&10,O'Donnell,U. S. Senator,,REP,Rafael  Cruz,124,98,26
Lynn,3&10,O'Donnell,U. S. Senator,,REP,Stefano de Stefano IV,1,1,0
Lynn,4&11,New Home,U. S. Senator,,REP,Bruce Jacobson,7,5,2
Lynn,4&11,New Home,U. S. Senator,,REP,Geraldine Sam,3,2,1
Lynn,4&11,New Home,U. S. Senator,,REP,Mary Miller,4,4,0
Lynn,4&11,New Home,U. S. Senator,,REP,Rafael  Cruz,121,110,11
Lynn,4&11,New Home,U. S. Senator,,REP,Stefano de Stefano IV,1,1,0
Lynn,5,Draw,U. S. Senator,,REP,Bruce Jacobson,1,0,1
Lynn,5,Draw,U. S. Senator,,REP,Geraldine Sam,0,0,0
Lynn,5,Draw,U. S. Senator,,REP,Mary Miller,2,0,2
Lynn,5,Draw,U. S. Senator,,REP,Rafael  Cruz,12,3,9
Lynn,5,Draw,U. S. Senator,,REP,Stefano de Stefano IV,0,0,0
Lynn,6,North Tahoka,U. S. Senator,,REP,Bruce Jacobson,9,3,6
Lynn,6,North Tahoka,U. S. Senator,,REP,Geraldine Sam,1,0,1
Lynn,6,North Tahoka,U. S. Senator,,REP,Mary Miller,12,7,5
Lynn,6,North Tahoka,U. S. Senator,,REP,Rafael  Cruz,121,57,64
