county,precinct,office,district,party,candidate,votes,election_day,early_voting
Ector,101,Registered Voters,,,,4869,,
Ector,101,Ballots Cast,,,,1704,538,1166
Ector,101,ECTOR COUNTY ASSISTANCE DISTRICT PROPOSITION A,,,Over Votes,0,0,0
Ector,101,ECTOR COUNTY ASSISTANCE DISTRICT PROPOSITION A,,,Under Votes,220,88,132
Ector,101,ECTOR COUNTY ASSISTANCE DISTRICT PROPOSITION A,,,For,827,272,555
Ector,101,ECTOR COUNTY ASSISTANCE DISTRICT PROPOSITION A,,,Against,657,178,479
Ector,101,Attorney General,,,Over Votes,0,0,0
Ector,101,Attorney General,,,Under Votes,38,12,26
Ector,101,Attorney General,,REP,Ken Paxton,1169,326,843
Ector,101,Attorney General,,DEM,Justin Nelson,460,184,276
Ector,101,Attorney General,,LIB,Michael Ray Harris,37,16,21
Ector,101,"Chief Justice, 11th Court of Appeals District",,,Over Votes,0,0,0
Ector,101,"Chief Justice, 11th Court of Appeals District",,,Under Votes,355,134,221
Ector,101,"Chief Justice, 11th Court of Appeals District",,REP,John Bailey,1349,404,945
Ector,101,Commissioner of Agriculture,,,Over Votes,0,0,0
Ector,101,Commissioner of Agriculture,,,Under Votes,41,13,28
Ector,101,Commissioner of Agriculture,,REP,Sid Miller,1167,328,839
Ector,101,Commissioner of Agriculture,,DEM,Kim Olson,454,182,272
Ector,101,Commissioner of Agriculture,,LIB,Richard Carpenter,42,15,27
Ector,101,Commissioner of the General Land Office,,,Over Votes,0,0,0
Ector,101,Commissioner of the General Land Office,,,Under Votes,36,13,23
Ector,101,Commissioner of the General Land Office,,REP,George P. Bush,1165,324,841
Ector,101,Commissioner of the General Land Office,,DEM,Miguel Suazo,433,179,254
Ector,101,Commissioner of the General Land Office,,LIB,Matt Pina,70,22,48
Ector,101,Comptroller of Public Accounts,,,Over Votes,0,0,0
Ector,101,Comptroller of Public Accounts,,,Under Votes,40,12,28
Ector,101,Comptroller of Public Accounts,,REP,Glenn Hegar,1185,330,855
Ector,101,Comptroller of Public Accounts,,DEM,Joi Chevalier,429,177,252
Ector,101,Comptroller of Public Accounts,,LIB,Ben Sanders,50,19,31
Ector,101,"District Judge, 244th Judicial District",,,Over Votes,0,0,0
Ector,101,"District Judge, 244th Judicial District",,,Under Votes,365,136,229
Ector,101,"District Judge, 244th Judicial District",,REP,James Rush,1339,402,937
Ector,101,"District Judge, 358th Judicial District",,,Over Votes,0,0,0
Ector,101,"District Judge, 358th Judicial District",,,Under Votes,361,134,227
Ector,101,"District Judge, 358th Judicial District",,REP,W. Stacy Trotter,1343,404,939
Ector,101,"District Judge, 70th Judicial District",,,Over Votes,0,0,0
Ector,101,"District Judge, 70th Judicial District",,,Under Votes,354,136,218
Ector,101,"District Judge, 70th Judicial District",,REP,Denn Whalen,1350,402,948
Ector,101,Governor,,,Over Votes,0,0,0
Ector,101,Governor,,,Under Votes,33,13,20
Ector,101,Governor,,REP,Greg Abbott,1227,341,886
Ector,101,Governor,,DEM,Lupe Valdez,419,176,243
Ector,101,Governor,,LIB,Mark Jay Tippetts,25,8,17
Ector,101,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0
Ector,101,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,45,15,30
Ector,101,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,1204,341,863
Ector,101,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,455,182,273
Ector,101,"Judge, Court of Criminal Appeals, Place 8",,,Over Votes,0,0,0
Ector,101,"Judge, Court of Criminal Appeals, Place 8",,,Under Votes,230,94,136
Ector,101,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,1251,366,885
Ector,101,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,223,78,145
Ector,101,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0
Ector,101,"Justice, Supreme Court, Place 2",,,Under Votes,43,14,29
Ector,101,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,1192,339,853
Ector,101,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,469,185,284
Ector,101,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0
Ector,101,"Justice, Supreme Court, Place 4",,,Under Votes,45,15,30
Ector,101,"Justice, Supreme Court, Place 4",,REP,John Devine,1200,340,860
Ector,101,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,459,183,276
Ector,101,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0
Ector,101,"Justice, Supreme Court, Place 6",,,Under Votes,45,13,32
Ector,101,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,1193,345,848
Ector,101,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,466,180,286
Ector,101,Lieutenant Governor,,,Over Votes,0,0,0
Ector,101,Lieutenant Governor,,,Under Votes,33,11,22
Ector,101,Lieutenant Governor,,REP,Dan Patrick,1191,334,857
Ector,101,Lieutenant Governor,,DEM,Mike Collier,444,181,263
Ector,101,Lieutenant Governor,,LIB,Kerry Douglas McKennon,36,12,24
Ector,101,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0
Ector,101,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,35,10,25
Ector,101,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,1179,335,844
Ector,101,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,452,182,270
Ector,101,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,38,11,27
Ector,101,Railroad Commissioner,,,Over Votes,0,0,0
Ector,101,Railroad Commissioner,,,Under Votes,42,18,24
Ector,101,Railroad Commissioner,,REP,Christi Craddick,1180,325,855
Ector,101,Railroad Commissioner,,DEM,Roman McAllen,439,181,258
Ector,101,Railroad Commissioner,,LIB,Mike Wright,43,14,29
Ector,101,State Representative,81,,Over Votes,0,0,0
Ector,101,State Representative,81,,Under Votes,36,13,23
Ector,101,State Representative,81,REP,Brooks Landgraf,1229,345,884
Ector,101,State Representative,81,DEM,Armando Gamboa,439,180,259
Ector,101,State Senator,31,,Over Votes,0,0,0
Ector,101,State Senator,31,,Under Votes,223,95,128
Ector,101,State Senator,31,REP,Kel Seliger,1240,358,882
