county,precinct,office,district,party,candidate,votes,election_day,early_voting
Donley,101,U.S. Senate,,REP,Ted Cruz,122,34,88
Donley,102,U.S. Senate,,REP,Ted Cruz,169,70,99
Donley,201,U.S. Senate,,REP,Ted Cruz,342,100,242
Donley,301,U.S. Senate,,REP,Ted Cruz,110,39,71
Donley,303,U.S. Senate,,REP,Ted Cruz,144,83,61
Donley,401,U.S. Senate,,REP,Ted Cruz,223,90,133
Donley,101,U.S. Senate,,DEM,Beto O'Rourke,12,3,9
Donley,102,U.S. Senate,,DEM,Beto O'Rourke,22,9,13
Donley,201,U.S. Senate,,DEM,Beto O'Rourke,65,25,40
Donley,301,U.S. Senate,,DEM,Beto O'Rourke,2,0,2
Donley,303,U.S. Senate,,DEM,Beto O'Rourke,22,12,10
Donley,401,U.S. Senate,,DEM,Beto O'Rourke,38,16,22
Donley,101,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0
Donley,102,U.S. Senate,,LIB,Neal M. Dikeman,2,1,1
Donley,201,U.S. Senate,,LIB,Neal M. Dikeman,2,0,2
Donley,301,U.S. Senate,,LIB,Neal M. Dikeman,1,0,1
Donley,303,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0
Donley,401,U.S. Senate,,LIB,Neal M. Dikeman,3,1,2
Donley,101,U.S. House,13,REP,Mac Thornberry,125,35,90
Donley,102,U.S. House,13,REP,Mac Thornberry,169,72,97
Donley,201,U.S. House,13,REP,Mac Thornberry,360,109,251
Donley,301,U.S. House,13,REP,Mac Thornberry,109,39,70
Donley,303,U.S. House,13,REP,Mac Thornberry,144,82,62
Donley,401,U.S. House,13,REP,Mac Thornberry,227,89,138
Donley,101,U.S. House,13,DEM,Greg Sagan,6,1,5
Donley,102,U.S. House,13,DEM,Greg Sagan,16,6,10
Donley,201,U.S. House,13,DEM,Greg Sagan,43,18,25
Donley,301,U.S. House,13,DEM,Greg Sagan,2,0,2
Donley,303,U.S. House,13,DEM,Greg Sagan,19,11,8
Donley,401,U.S. House,13,DEM,Greg Sagan,27,12,15
Donley,101,U.S. House,13,LIB,Calvin DeWeese,3,1,2
Donley,102,U.S. House,13,LIB,Calvin DeWeese,6,1,5
Donley,201,U.S. House,13,LIB,Calvin DeWeese,7,0,7
Donley,301,U.S. House,13,LIB,Calvin DeWeese,1,0,1
Donley,303,U.S. House,13,LIB,Calvin DeWeese,0,0,0
Donley,401,U.S. House,13,LIB,Calvin DeWeese,10,5,5
Donley,101,Governor,,REP,Greg Abbott,124,35,89
Donley,102,Governor,,REP,Greg Abbott,176,76,100
Donley,201,Governor,,REP,Greg Abbott,356,104,252
Donley,301,Governor,,REP,Greg Abbott,110,39,71
Donley,303,Governor,,REP,Greg Abbott,142,82,60
Donley,401,Governor,,REP,Greg Abbott,222,90,132
Donley,101,Governor,,DEM,Lupe Valdez,8,1,7
Donley,102,Governor,,DEM,Lupe Valdez,19,6,13
Donley,201,Governor,,DEM,Lupe Valdez,48,22,26
Donley,301,Governor,,DEM,Lupe Valdez,2,0,2
Donley,303,Governor,,DEM,Lupe Valdez,23,11,12
Donley,401,Governor,,DEM,Lupe Valdez,34,14,20
Donley,101,Governor,,LIB,Mark Jay Tippetts,2,1,1
Donley,102,Governor,,LIB,Mark Jay Tippetts,2,1,1
Donley,201,Governor,,LIB,Mark Jay Tippetts,7,1,6
Donley,301,Governor,,LIB,Mark Jay Tippetts,2,0,2
Donley,303,Governor,,LIB,Mark Jay Tippetts,1,1,0
Donley,401,Governor,,LIB,Mark Jay Tippetts,6,2,4
Donley,101,Lieutenant Governor,,REP,Dan Patrick,115,32,83
Donley,102,Lieutenant Governor,,REP,Dan Patrick,169,75,94
Donley,201,Lieutenant Governor,,REP,Dan Patrick,305,85,220
Donley,301,Lieutenant Governor,,REP,Dan Patrick,103,35,68
Donley,303,Lieutenant Governor,,REP,Dan Patrick,128,71,57
Donley,401,Lieutenant Governor,,REP,Dan Patrick,217,87,130
Donley,101,Lieutenant Governor,,DEM,Mike Collier,14,3,11
Donley,102,Lieutenant Governor,,DEM,Mike Collier,23,6,17
Donley,201,Lieutenant Governor,,DEM,Mike Collier,81,35,46
Donley,301,Lieutenant Governor,,DEM,Mike Collier,7,3,4
Donley,303,Lieutenant Governor,,DEM,Mike Collier,32,18,14
Donley,401,Lieutenant Governor,,DEM,Mike Collier,39,16,23
Donley,101,Lieutenant Governor,,LIB,Kerry Douglas McKennon,4,2,2
Donley,102,Lieutenant Governor,,LIB,Kerry Douglas McKennon,4,1,3
Donley,201,Lieutenant Governor,,LIB,Kerry Douglas McKennon,19,4,15
Donley,301,Lieutenant Governor,,LIB,Kerry Douglas McKennon,3,0,3
Donley,303,Lieutenant Governor,,LIB,Kerry Douglas McKennon,4,4,0
Donley,401,Lieutenant Governor,,LIB,Kerry Douglas McKennon,6,3,3
Donley,101,Attorney General,,REP,Ken Paxton,116,34,82
Donley,102,Attorney General,,REP,Ken Paxton,156,67,89
Donley,201,Attorney General,,REP,Ken Paxton,321,99,222
Donley,301,Attorney General,,REP,Ken Paxton,105,38,67
Donley,303,Attorney General,,REP,Ken Paxton,137,80,57
Donley,401,Attorney General,,REP,Ken Paxton,218,90,128
Donley,101,Attorney General,,DEM,Justin Nelson,14,3,11
Donley,102,Attorney General,,DEM,Justin Nelson,28,8,20
Donley,201,Attorney General,,DEM,Justin Nelson,75,25,50
Donley,301,Attorney General,,DEM,Justin Nelson,6,0,6
Donley,303,Attorney General,,DEM,Justin Nelson,26,13,13
Donley,401,Attorney General,,DEM,Justin Nelson,41,15,26
Donley,101,Attorney General,,LIB,Michael Ray Harris,3,1,2
Donley,102,Attorney General,,LIB,Michael Ray Harris,10,7,3
Donley,201,Attorney General,,LIB,Michael Ray Harris,7,1,6
Donley,301,Attorney General,,LIB,Michael Ray Harris,1,0,1
Donley,303,Attorney General,,LIB,Michael Ray Harris,2,1,1
Donley,401,Attorney General,,LIB,Michael Ray Harris,5,1,4
Donley,101,Comptroller of Public Accounts,,REP,Glenn Hegar,120,34,86
Donley,102,Comptroller of Public Accounts,,REP,Glenn Hegar,165,68,97
Donley,201,Comptroller of Public Accounts,,REP,Glenn Hegar,338,100,238
Donley,301,Comptroller of Public Accounts,,REP,Glenn Hegar,105,38,67
Donley,303,Comptroller of Public Accounts,,REP,Glenn Hegar,141,81,60
Donley,401,Comptroller of Public Accounts,,REP,Glenn Hegar,215,86,129
Donley,101,Comptroller of Public Accounts,,DEM,Joi Chevalier,7,1,6
Donley,102,Comptroller of Public Accounts,,DEM,Joi Chevalier,20,7,13
Donley,201,Comptroller of Public Accounts,,DEM,Joi Chevalier,49,20,29
Donley,301,Comptroller of Public Accounts,,DEM,Joi Chevalier,1,0,1
Donley,303,Comptroller of Public Accounts,,DEM,Joi Chevalier,20,11,9
Donley,401,Comptroller of Public Accounts,,DEM,Joi Chevalier,34,14,20
Donley,101,Comptroller of Public Accounts,,LIB,Ben Sanders,6,2,4
Donley,102,Comptroller of Public Accounts,,LIB,Ben Sanders,8,6,2
Donley,201,Comptroller of Public Accounts,,LIB,Ben Sanders,15,3,12
Donley,301,Comptroller of Public Accounts,,LIB,Ben Sanders,3,0,3
Donley,303,Comptroller of Public Accounts,,LIB,Ben Sanders,2,2,0
Donley,401,Comptroller of Public Accounts,,LIB,Ben Sanders,6,4,2
Donley,101,Commissioner of the General Land Office,,REP,George P. Bush,120,32,88
Donley,102,Commissioner of the General Land Office,,REP,George P. Bush,160,70,90
Donley,201,Commissioner of the General Land Office,,REP,George P. Bush,347,100,247
Donley,301,Commissioner of the General Land Office,,REP,George P. Bush,106,38,68
Donley,303,Commissioner of the General Land Office,,REP,George P. Bush,145,80,65
Donley,401,Commissioner of the General Land Office,,REP,George P. Bush,215,84,131
Donley,101,Commissioner of the General Land Office,,DEM,Miguel Suazo,8,2,6
Donley,102,Commissioner of the General Land Office,,DEM,Miguel Suazo,20,6,14
Donley,201,Commissioner of the General Land Office,,DEM,Miguel Suazo,46,19,27
Donley,301,Commissioner of the General Land Office,,DEM,Miguel Suazo,4,0,4
Donley,303,Commissioner of the General Land Office,,DEM,Miguel Suazo,19,13,6
Donley,401,Commissioner of the General Land Office,,DEM,Miguel Suazo,33,14,19
Donley,101,Commissioner of the General Land Office,,LIB,Matt Pina,5,3,2
Donley,102,Commissioner of the General Land Office,,LIB,Matt Pina,11,3,8
Donley,201,Commissioner of the General Land Office,,LIB,Matt Pina,12,4,8
Donley,301,Commissioner of the General Land Office,,LIB,Matt Pina,2,0,2
Donley,303,Commissioner of the General Land Office,,LIB,Matt Pina,1,1,0
Donley,401,Commissioner of the General Land Office,,LIB,Matt Pina,9,5,4
Donley,101,Commissioner of Agriculture,,REP,Sid Miller,118,34,84
Donley,102,Commissioner of Agriculture,,REP,Sid Miller,165,68,97
Donley,201,Commissioner of Agriculture,,REP,Sid Miller,335,101,234
Donley,301,Commissioner of Agriculture,,REP,Sid Miller,107,37,70
Donley,303,Commissioner of Agriculture,,REP,Sid Miller,136,78,58
Donley,401,Commissioner of Agriculture,,REP,Sid Miller,216,89,127
Donley,101,Commissioner of Agriculture,,DEM,Kim Olson,12,3,9
Donley,102,Commissioner of Agriculture,,DEM,Kim Olson,25,10,15
Donley,201,Commissioner of Agriculture,,DEM,Kim Olson,60,22,38
Donley,301,Commissioner of Agriculture,,DEM,Kim Olson,1,0,1
Donley,303,Commissioner of Agriculture,,DEM,Kim Olson,23,13,10
Donley,401,Commissioner of Agriculture,,DEM,Kim Olson,35,14,21
Donley,101,Commissioner of Agriculture,,LIB,Richard Carpenter,2,0,2
Donley,102,Commissioner of Agriculture,,LIB,Richard Carpenter,4,3,1
Donley,201,Commissioner of Agriculture,,LIB,Richard Carpenter,7,0,7
Donley,301,Commissioner of Agriculture,,LIB,Richard Carpenter,3,1,2
Donley,303,Commissioner of Agriculture,,LIB,Richard Carpenter,4,3,1
Donley,401,Commissioner of Agriculture,,LIB,Richard Carpenter,5,1,4
Donley,101,Railroad Commissioner,,REP,Christi Craddick,119,33,86
Donley,102,Railroad Commissioner,,REP,Christi Craddick,163,69,94
Donley,201,Railroad Commissioner,,REP,Christi Craddick,344,102,242
Donley,301,Railroad Commissioner,,REP,Christi Craddick,106,38,68
Donley,303,Railroad Commissioner,,REP,Christi Craddick,140,80,60
Donley,401,Railroad Commissioner,,REP,Christi Craddick,215,87,128
Donley,101,Railroad Commissioner,,DEM,Roman McAllen,8,1,7
Donley,102,Railroad Commissioner,,DEM,Roman McAllen,21,8,13
Donley,201,Railroad Commissioner,,DEM,Roman McAllen,46,18,28
Donley,301,Railroad Commissioner,,DEM,Roman McAllen,2,0,2
Donley,303,Railroad Commissioner,,DEM,Roman McAllen,20,11,9
Donley,401,Railroad Commissioner,,DEM,Roman McAllen,34,12,22
Donley,101,Railroad Commissioner,,LIB,Mike Wright,4,1,3
Donley,102,Railroad Commissioner,,LIB,Mike Wright,9,3,6
Donley,201,Railroad Commissioner,,LIB,Mike Wright,14,2,12
Donley,301,Railroad Commissioner,,LIB,Mike Wright,2,0,2
Donley,303,Railroad Commissioner,,LIB,Mike Wright,2,2,0
Donley,401,Railroad Commissioner,,LIB,Mike Wright,7,4,3
Donley,101,State Senate,31,REP,Kel Seliger,127,36,91
Donley,102,State Senate,31,REP,Kel Seliger,171,72,99
Donley,201,State Senate,31,REP,Kel Seliger,363,114,249
Donley,301,State Senate,31,REP,Kel Seliger,110,39,71
Donley,303,State Senate,31,REP,Kel Seliger,149,84,65
Donley,401,State Senate,31,REP,Kel Seliger,225,90,135
Donley,101,State Senate,31,LIB,Jack B. Westbrook,7,1,6
Donley,102,State Senate,31,LIB,Jack B. Westbrook,12,4,8
Donley,201,State Senate,31,LIB,Jack B. Westbrook,31,10,21
Donley,301,State Senate,31,LIB,Jack B. Westbrook,4,0,4
Donley,303,State Senate,31,LIB,Jack B. Westbrook,11,7,4
Donley,401,State Senate,31,LIB,Jack B. Westbrook,30,13,17
Donley,101,State Representative,88,REP,Ken King,126,34,92
Donley,102,State Representative,88,REP,Ken King,169,69,100
Donley,201,State Representative,88,REP,Ken King,357,109,248
Donley,301,State Representative,88,REP,Ken King,110,38,72
Donley,303,State Representative,88,REP,Ken King,146,84,62
Donley,401,State Representative,88,REP,Ken King,224,91,133
Donley,101,State Representative,88,DEM,Ezekiel Barron,6,2,4
Donley,102,State Representative,88,DEM,Ezekiel Barron,20,8,12
Donley,201,State Representative,88,DEM,Ezekiel Barron,51,19,32
Donley,301,State Representative,88,DEM,Ezekiel Barron,2,0,2
Donley,303,State Representative,88,DEM,Ezekiel Barron,18,11,7
Donley,401,State Representative,88,DEM,Ezekiel Barron,35,15,20
Donley,101,Registered Voters,,,,193,,
Donley,102,Registered Voters,,,,304,,
Donley,201,Registered Voters,,,,679,,
Donley,301,Registered Voters,,,,216,,
Donley,303,Registered Voters,,,,294,,
Donley,401,Registered Voters,,,,552,,
Donley,101,Ballots Cast,,,,123,38,85
Donley,102,Ballots Cast,,,,196,83,113
Donley,201,Ballots Cast,,,,414,128,286
Donley,301,Ballots Cast,,,,114,39,75
Donley,303,Ballots Cast,,,,168,96,72
Donley,401,Ballots Cast,,,,278,108,170
