county,precinct,office,district,candidate,party,mail,early_voting,election_day,votes
Matagorda,Precinct 1A,"Justice, Supreme Court, Place 2",,Steven Kirkland,,22,203,68,293
Matagorda,Precinct 1A,"Justice, Supreme Court, Place 2",,Over Votes,,0,0,0,0
Matagorda,Precinct 1A,"Justice, Supreme Court, Place 2",,Under Votes,,4,32,12,48
Matagorda,Precinct 1A,"Justice, Supreme Court, Place 4",,John Devine,,58,818,227,1103
Matagorda,Precinct 1A,"Justice, Supreme Court, Place 4",,R.K. Sandill,,19,194,68,281
Matagorda,Precinct 1A,"Justice, Supreme Court, Place 4",,Over Votes,,0,0,0,0
Matagorda,Precinct 1A,"Justice, Supreme Court, Place 4",,Under Votes,,4,39,11,54
Matagorda,Precinct 1A,"Justice, Supreme Court, Place 6",,Jeff Brown,,58,822,223,1103
Matagorda,Precinct 1A,"Justice, Supreme Court, Place 6",,Kathy Cheng,,19,192,70,281
Matagorda,Precinct 1A,"Justice, Supreme Court, Place 6",,Over Votes,,0,0,0,0
Matagorda,Precinct 1A,"Justice, Supreme Court, Place 6",,Under Votes,,4,37,13,54
Matagorda,Precinct 1A,"Presiding Judge, Court of Criminal Appeals",,Sharon Keller,,57,810,220,1087
Matagorda,Precinct 1A,"Presiding Judge, Court of Criminal Appeals",,Maria T. (Terri) Jackson,,20,186,64,270
Matagorda,Precinct 1A,"Presiding Judge, Court of Criminal Appeals",,William Bryan Strange III,,1,20,11,32
Matagorda,Precinct 1A,"Presiding Judge, Court of Criminal Appeals",,Over Votes,,0,0,0,0
Matagorda,Precinct 1A,"Presiding Judge, Court of Criminal Appeals",,Under Votes,,3,35,11,49
Matagorda,Precinct 1A,"Judge, Court of Criminal Appeals, Place 7",,Barbara Parker Hervey,,58,820,223,1101
Matagorda,Precinct 1A,"Judge, Court of Criminal Appeals, Place 7",,Ramona Franklin,,19,191,71,281
Matagorda,Precinct 1A,"Judge, Court of Criminal Appeals, Place 7",,Over Votes,,0,0,0,0
Matagorda,Precinct 1A,"Judge, Court of Criminal Appeals, Place 7",,Under Votes,,4,40,12,56
Matagorda,Precinct 1A,"Judge, Court of Criminal Appeals, Place 8",,Michelle Slaughter,,61,829,232,1122
Matagorda,Precinct 1A,"Judge, Court of Criminal Appeals, Place 8",,Mark Ash,,4,95,36,135
Matagorda,Precinct 1A,"Judge, Court of Criminal Appeals, Place 8",,Over Votes,,0,0,0,0
Matagorda,Precinct 1A,"Judge, Court of Criminal Appeals, Place 8",,Under Votes,,16,127,38,181
Matagorda,Precinct 1A,"Member, State Board of Education, District 2",,"Charles ""Tad"" Hasse",,58,811,214,1083
Matagorda,Precinct 1A,"Member, State Board of Education, District 2",,"Ruben Cortez, Jr.",,20,204,81,305
Matagorda,Precinct 1A,"Member, State Board of Education, District 2",,Over Votes,,0,0,0,0
Matagorda,Precinct 1A,"Member, State Board of Education, District 2",,Under Votes,,3,36,11,50
Matagorda,Precinct 1A,State Representative,25,Dennis Bonnen,REP,58,889,252,1199
Matagorda,Precinct 1A,State Representative,25,Over Votes,,0,0,0,0
Matagorda,Precinct 1A,State Representative,25,Under Votes,,23,162,54,239
Matagorda,Precinct 1A,"Chief Justice, 13th Court of Appeals District",,Ernie Aliseda,,57,798,223,1078
Matagorda,Precinct 1A,"Chief Justice, 13th Court of Appeals District",,Dori Contreras,,20,205,70,295
Matagorda,Precinct 1A,"Chief Justice, 13th Court of Appeals District",,Over Votes,,0,0,0,0
Matagorda,Precinct 1A,"Chief Justice, 13th Court of Appeals District",,Under Votes,,4,48,13,65
Matagorda,Precinct 1A,"Justice, 13th Court of Appeals District, Place No. 2",,Greg Perkes,,55,803,220,1078
Matagorda,Precinct 1A,"Justice, 13th Court of Appeals District, Place No. 2",,Nora Longoria,,21,211,75,307
Matagorda,Precinct 1A,"Justice, 13th Court of Appeals District, Place No. 2",,Over Votes,,0,0,0,0
Matagorda,Precinct 1A,"Justice, 13th Court of Appeals District, Place No. 2",,Under Votes,,5,37,11,53
Matagorda,Precinct 1A,"Justice, 13th Court of Appeals District, Place No. 4",,Jaime Tijerina,,56,812,226,1094
Matagorda,Precinct 1A,"Justice, 13th Court of Appeals District, Place No. 4",,Rudy Delgado,,20,190,67,277
Matagorda,Precinct 1A,"Justice, 13th Court of Appeals District, Place No. 4",,Over Votes,,0,0,0,0
Matagorda,Precinct 1A,"Justice, 13th Court of Appeals District, Place No. 4",,Under Votes,,5,49,13,67
Matagorda,Precinct 1A,"Justice, 13th Court of Appeals District, Place No. 5",,Clarissa Silva,,57,806,227,1090
Matagorda,Precinct 1A,"Justice, 13th Court of Appeals District, Place No. 5",,Gina Benavdies,,20,206,67,293
Matagorda,Precinct 1A,"Justice, 13th Court of Appeals District, Place No. 5",,Over Votes,,0,0,0,0
Matagorda,Precinct 1A,"Justice, 13th Court of Appeals District, Place No. 5",,Under Votes,,4,39,12,55
Matagorda,Precinct 1A,County Judge,,Charles Wright,,32,542,136,710
Matagorda,Precinct 1A,County Judge,,Nate McDonald,,46,497,169,712
Matagorda,Precinct 1A,County Judge,,Over Votes,,0,0,0,0
Matagorda,Precinct 1A,County Judge,,Under Votes,,3,12,1,16
Matagorda,Precinct 1A,District Clerk,,Janice Brooks Hawthorne,,58,876,257,1191
Matagorda,Precinct 1A,District Clerk,,Over Votes,,0,0,0,0
Matagorda,Precinct 1A,District Clerk,,Under Votes,,23,175,49,247
Matagorda,Precinct 1A,County Clerk,,Stephanie Cantu Wurtz,,28,600,186,814
Matagorda,Precinct 1A,County Clerk,,Janet Hickl,,50,441,118,609
Matagorda,Precinct 1A,County Clerk,,Over Votes,,0,0,0,0
Matagorda,Precinct 1A,County Clerk,,Under Votes,,3,10,2,15
Matagorda,Precinct 1A,County Treasurer,,Loretta Griffin,,60,879,256,1195
Matagorda,Precinct 1A,County Treasurer,,Over Votes,,0,0,0,0
Matagorda,Precinct 1A,County Treasurer,,Under Votes,,21,172,50,243
Matagorda,Precinct 1A,"Justice of the Peace, Precinct No. 1",,Jason K. Sanders,,59,876,260,1195
Matagorda,Precinct 1A,"Justice of the Peace, Precinct No. 1",,Over Votes,,0,0,0,0
Matagorda,Precinct 1A,"Justice of the Peace, Precinct No. 1",,Under Votes,,22,175,46,243
Matagorda,Precinct 1A,"Board of Trustees, Position 1 (Full Term)  Van Vleck ISD",,Kimberly Burnett (Dailey),,0,10,1,11
Matagorda,Precinct 1A,"Board of Trustees, Position 1 (Full Term)  Van Vleck ISD",,Donnie O'Connell,,0,8,2,10
Matagorda,Precinct 1A,"Board of Trustees, Position 1 (Full Term)  Van Vleck ISD",,Over Votes,,0,0,0,0
Matagorda,Precinct 1A,"Board of Trustees, Position 1 (Full Term)  Van Vleck ISD",,Under Votes,,0,4,0,4
Matagorda,Precinct 1A,"Board of Trustees, Position 2 (Full Term)  Van Vleck ISD",,Tamara Thibodeaux,,0,9,2,11
Matagorda,Precinct 1A,"Board of Trustees, Position 2 (Full Term)  Van Vleck ISD",,Kurtis Brown,,0,7,1,8
Matagorda,Precinct 1A,"Board of Trustees, Position 2 (Full Term)  Van Vleck ISD",,Over Votes,,0,0,0,0
Matagorda,Precinct 1A,"Board of Trustees, Position 2 (Full Term)  Van Vleck ISD",,Under Votes,,0,6,0,6
Matagorda,Precinct 1A,"Board of Trustees, Position 3 (Full Term)  Van Vleck ISD",,Mary Thomas Norris,,0,6,1,7
Matagorda,Precinct 1A,"Board of Trustees, Position 3 (Full Term)  Van Vleck ISD",,Terry Wayne Evans,,0,10,2,12
Matagorda,Precinct 1A,"Board of Trustees, Position 3 (Full Term)  Van Vleck ISD",,Over Votes,,0,0,0,0
Matagorda,Precinct 1A,"Board of Trustees, Position 3 (Full Term)  Van Vleck ISD",,Under Votes,,0,6,0,6
Matagorda,Precinct 1A,"Board of Trustees, Position 4 (Full Term)  Van Vleck ISD",,"Tony Kucera, Jr.",,0,15,3,18
Matagorda,Precinct 1A,"Board of Trustees, Position 4 (Full Term)  Van Vleck ISD",,Over Votes,,0,0,0,0
Matagorda,Precinct 1A,"Board of Trustees, Position 4 (Full Term)  Van Vleck ISD",,Under Votes,,0,7,0,7
Matagorda,Precinct 1A,Matagorda County Proposition A,,For,,47,698,205,950
Matagorda,Precinct 1A,Matagorda County Proposition A,,Against,,17,208,66,291
Matagorda,Precinct 1A,Matagorda County Proposition A,,Over Votes,,0,0,0,0
Matagorda,Precinct 1A,Matagorda County Proposition A,,Under Votes,,17,145,35,197
Matagorda,Precinct 1B,Straight Party,,Republican Party,REP,39,356,102,497
Matagorda,Precinct 1B,Straight Party,,Democratic Party,DEM,18,116,65,199
Matagorda,Precinct 1B,Straight Party,,Libertarian Party,LIB,0,3,3,6
Matagorda,Precinct 1B,Straight Party,,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,Straight Party,,Under Votes,,57,654,180,891
Matagorda,Precinct 1B,U.S. Senate,,Ted Cruz,REP,81,833,204,1118
Matagorda,Precinct 1B,U.S. Senate,,Beto O'Rourke,DEM,31,269,128,428
Matagorda,Precinct 1B,U.S. Senate,,Neal M. Dikeman,LIB,0,12,6,18
Matagorda,Precinct 1B,U.S. Senate,,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,U.S. Senate,,Under Votes,,2,15,12,29
Matagorda,Precinct 1B,U.S. House,27,Michael Cloud,REP,78,804,195,1077
Matagorda,Precinct 1B,U.S. House,27,Eric Holguin,DEM,29,225,107,361
Matagorda,Precinct 1B,U.S. House,27,Daniel Tinus,LIB,0,69,32,101
Matagorda,Precinct 1B,U.S. House,27,James Duerr,IND,2,11,4,17
Matagorda,Precinct 1B,U.S. House,27,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,U.S. House,27,Under Votes,,5,20,12,37
Matagorda,Precinct 1B,Governor,,Greg Abbott,REP,86,879,222,1187
Matagorda,Precinct 1B,Governor,,Lupe Valdez,DEM,28,219,111,358
Matagorda,Precinct 1B,Governor,,Mark Jay Tippetts,LIB,0,18,8,26
Matagorda,Precinct 1B,Governor,,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,Governor,,Under Votes,,0,13,9,22
Matagorda,Precinct 1B,Lieutenant Governor,,Dan Patrick,REP,80,806,205,1091
Matagorda,Precinct 1B,Lieutenant Governor,,Mike Collier,DEM,32,280,125,437
Matagorda,Precinct 1B,Lieutenant Governor,,Kerry Douglas McKennon,LIB,1,30,9,40
Matagorda,Precinct 1B,Lieutenant Governor,,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,Lieutenant Governor,,Under Votes,,1,13,11,25
Matagorda,Precinct 1B,Attorney General,,Ken Paxton,REP,80,797,205,1082
Matagorda,Precinct 1B,Attorney General,,Justin Nelson,DEM,33,279,124,436
Matagorda,Precinct 1B,Attorney General,,Michael Ray Harris,LIB,0,33,9,42
Matagorda,Precinct 1B,Attorney General,,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,Attorney General,,Under Votes,,1,20,12,33
Matagorda,Precinct 1B,Comptroller of Public Accounts,,Glenn Hegar,REP,84,852,205,1141
Matagorda,Precinct 1B,Comptroller of Public Accounts,,Joi Chevalier,DEM,27,216,110,353
Matagorda,Precinct 1B,Comptroller of Public Accounts,,Ben Sanders,LIB,1,41,19,61
Matagorda,Precinct 1B,Comptroller of Public Accounts,,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,Comptroller of Public Accounts,,Under Votes,,2,20,16,38
Matagorda,Precinct 1B,Commissioner of the General Land Office,,George P. Bush,REP,80,838,204,1122
Matagorda,Precinct 1B,Commissioner of the General Land Office,,Miguel Suazo,DEM,27,240,116,383
Matagorda,Precinct 1B,Commissioner of the General Land Office,,Matt Pina,LIB,2,36,16,54
Matagorda,Precinct 1B,Commissioner of the General Land Office,,Over Votes,,1,0,0,1
Matagorda,Precinct 1B,Commissioner of the General Land Office,,Under Votes,,4,15,14,33
Matagorda,Precinct 1B,Commissioner of Agriculture,,Sid Miller,REP,77,795,195,1067
Matagorda,Precinct 1B,Commissioner of Agriculture,,Kim Olson,DEM,33,266,127,426
Matagorda,Precinct 1B,Commissioner of Agriculture,,Richard Carpenter,LIB,0,34,10,44
Matagorda,Precinct 1B,Commissioner of Agriculture,,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,Commissioner of Agriculture,,Under Votes,,4,34,18,56
Matagorda,Precinct 1B,Railroad Commissioner,,Christi Craddick,REP,80,818,206,1104
Matagorda,Precinct 1B,Railroad Commissioner,,Roman McAllen,DEM,28,238,114,380
Matagorda,Precinct 1B,Railroad Commissioner,,Mike Wright,DEM,2,42,12,56
Matagorda,Precinct 1B,Railroad Commissioner,,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,Railroad Commissioner,,Under Votes,,4,31,18,53
Matagorda,Precinct 1B,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,,76,828,205,1109
Matagorda,Precinct 1B,"Justice, Supreme Court, Place 2",,Steven Kirkland,,32,262,129,423
Matagorda,Precinct 1B,"Justice, Supreme Court, Place 2",,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,"Justice, Supreme Court, Place 2",,Under Votes,,6,39,16,61
Matagorda,Precinct 1B,"Justice, Supreme Court, Place 4",,John Devine,,76,839,208,1123
Matagorda,Precinct 1B,"Justice, Supreme Court, Place 4",,R.K. Sandill,,32,249,127,408
Matagorda,Precinct 1B,"Justice, Supreme Court, Place 4",,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,"Justice, Supreme Court, Place 4",,Under Votes,,6,41,15,62
Matagorda,Precinct 1B,"Justice, Supreme Court, Place 6",,Jeff Brown,,80,827,204,1111
Matagorda,Precinct 1B,"Justice, Supreme Court, Place 6",,Kathy Cheng,,29,261,130,420
Matagorda,Precinct 1B,"Justice, Supreme Court, Place 6",,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,"Justice, Supreme Court, Place 6",,Under Votes,,5,41,16,62
Matagorda,Precinct 1B,"Presiding Judge, Court of Criminal Appeals",,Sharon Keller,,76,817,194,1087
Matagorda,Precinct 1B,"Presiding Judge, Court of Criminal Appeals",,Maria T. (Terri) Jackson,,33,252,129,414
Matagorda,Precinct 1B,"Presiding Judge, Court of Criminal Appeals",,William Bryan Strange III,,1,27,11,39
Matagorda,Precinct 1B,"Presiding Judge, Court of Criminal Appeals",,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,"Presiding Judge, Court of Criminal Appeals",,Under Votes,,4,33,16,53
Matagorda,Precinct 1B,"Judge, Court of Criminal Appeals, Place 7",,Barbara Parker Hervey,,79,840,202,1121
Matagorda,Precinct 1B,"Judge, Court of Criminal Appeals, Place 7",,Ramona Franklin,,30,244,131,405
Matagorda,Precinct 1B,"Judge, Court of Criminal Appeals, Place 7",,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,"Judge, Court of Criminal Appeals, Place 7",,Under Votes,,5,45,17,67
Matagorda,Precinct 1B,"Judge, Court of Criminal Appeals, Place 8",,Michelle Slaughter,,82,861,215,1158
Matagorda,Precinct 1B,"Judge, Court of Criminal Appeals, Place 8",,Mark Ash,,11,113,57,181
Matagorda,Precinct 1B,"Judge, Court of Criminal Appeals, Place 8",,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,"Judge, Court of Criminal Appeals, Place 8",,Under Votes,,21,155,78,254
Matagorda,Precinct 1B,"Member, State Board of Education, District 2",,"Charles ""Tad"" Hasse",,79,815,198,1092
Matagorda,Precinct 1B,"Member, State Board of Education, District 2",,"Ruben Cortez, Jr.",,30,273,135,438
Matagorda,Precinct 1B,"Member, State Board of Education, District 2",,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,"Member, State Board of Education, District 2",,Under Votes,,5,41,17,63
Matagorda,Precinct 1B,State Representative,25,Dennis Bonnen,REP,81,906,249,1236
Matagorda,Precinct 1B,State Representative,25,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,State Representative,25,Under Votes,,33,223,101,357
Matagorda,Precinct 1B,"Chief Justice, 13th Court of Appeals District",,Ernie Aliseda,,75,793,197,1065
Matagorda,Precinct 1B,"Chief Justice, 13th Court of Appeals District",,Dori Contreras,,32,280,132,444
Matagorda,Precinct 1B,"Chief Justice, 13th Court of Appeals District",,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,"Chief Justice, 13th Court of Appeals District",,Under Votes,,7,56,21,84
Matagorda,Precinct 1B,"Justice, 13th Court of Appeals District, Place No. 2",,Greg Perkes,,78,794,194,1066
Matagorda,Precinct 1B,"Justice, 13th Court of Appeals District, Place No. 2",,Nora Longoria,,30,289,137,456
Matagorda,Precinct 1B,"Justice, 13th Court of Appeals District, Place No. 2",,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,"Justice, 13th Court of Appeals District, Place No. 2",,Under Votes,,6,46,19,71
Matagorda,Precinct 1B,"Justice, 13th Court of Appeals District, Place No. 4",,Jaime Tijerina,,76,825,204,1105
Matagorda,Precinct 1B,"Justice, 13th Court of Appeals District, Place No. 4",,Rudy Delgado,,32,254,124,410
Matagorda,Precinct 1B,"Justice, 13th Court of Appeals District, Place No. 4",,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,"Justice, 13th Court of Appeals District, Place No. 4",,Under Votes,,6,50,22,78
Matagorda,Precinct 1B,"Justice, 13th Court of Appeals District, Place No. 5",,Clarissa Silva,,78,808,200,1086
Matagorda,Precinct 1B,"Justice, 13th Court of Appeals District, Place No. 5",,Gina Benavdies,,30,276,129,435
Matagorda,Precinct 1B,"Justice, 13th Court of Appeals District, Place No. 5",,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,"Justice, 13th Court of Appeals District, Place No. 5",,Under Votes,,6,45,21,72
Matagorda,Precinct 1B,County Judge,,Charles Wright,,53,486,147,686
Matagorda,Precinct 1B,County Judge,,Nate McDonald,,58,636,198,892
Matagorda,Precinct 1B,County Judge,,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,County Judge,,Under Votes,,3,7,5,15
Matagorda,Precinct 1B,District Clerk,,Janice Brooks Hawthorne,,81,902,251,1234
Matagorda,Precinct 1B,District Clerk,,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,District Clerk,,Under Votes,,33,227,99,359
Matagorda,Precinct 1B,County Clerk,,Stephanie Cantu Wurtz,,48,544,163,755
Matagorda,Precinct 1B,County Clerk,,Janet Hickl,,65,572,178,815
Matagorda,Precinct 1B,County Clerk,,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,County Clerk,,Under Votes,,1,13,9,23
Matagorda,Precinct 1B,County Treasurer,,Loretta Griffin,,84,910,257,1251
Matagorda,Precinct 1B,County Treasurer,,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,County Treasurer,,Under Votes,,30,219,93,342
Matagorda,Precinct 1B,"County Commissioner, Precinct No. 2",,Kent Pollard,,67,678,217,962
Matagorda,Precinct 1B,"County Commissioner, Precinct No. 2",,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,"County Commissioner, Precinct No. 2",,Under Votes,,47,451,133,631
Matagorda,Precinct 1B,"Justice of the Peace, Precinct No. 2",,"Ronald LeBlanc, Jr.",,79,898,246,1223
Matagorda,Precinct 1B,"Justice of the Peace, Precinct No. 2",,Over Votes,,0,0,0,0
Matagorda,Precinct 1B,"Justice of the Peace, Precinct No. 2",,Under Votes,,35,231,104,370
Matagorda,Precinct 1C,Straight Party,,Republican Party,REP,2,42,13,57
Matagorda,Precinct 1C,Straight Party,,Democratic Party,DEM,24,136,65,225
Matagorda,Precinct 1C,Straight Party,,Libertarian Party,LIB,0,2,0,2
Matagorda,Precinct 1C,Straight Party,,Over Votes,,0,0,0,0
Matagorda,Precinct 1C,Straight Party,,Under Votes,,14,121,37,172
Matagorda,Precinct 1C,U.S. Senate,,Ted Cruz,REP,9,95,21,125
Matagorda,Precinct 1C,U.S. Senate,,Beto O'Rourke,DEM,28,199,91,318
Matagorda,Precinct 1C,U.S. Senate,,Neal M. Dikeman,LIB,0,1,0,1
Matagorda,Precinct 1C,U.S. Senate,,Over Votes,,0,0,0,0
Matagorda,Precinct 1C,U.S. Senate,,Under Votes,,3,6,3,12
Matagorda,Precinct 1C,U.S. House,27,Michael Cloud,REP,8,95,21,124
Matagorda,Precinct 1C,U.S. House,27,Eric Holguin,DEM,30,194,86,310
Matagorda,Precinct 1C,U.S. House,27,Daniel Tinus,LIB,0,5,1,6
Matagorda,Precinct 1C,U.S. House,27,James Duerr,IND,0,2,2,4
Matagorda,Precinct 1C,U.S. House,27,Over Votes,,0,0,0,0
Matagorda,Precinct 1C,U.S. House,27,Under Votes,,2,5,5,12
Matagorda,Precinct 1C,Governor,,Greg Abbott,REP,11,106,24,141
Matagorda,Precinct 1C,Governor,,Lupe Valdez,DEM,29,184,86,299
Matagorda,Precinct 1C,Governor,,Mark Jay Tippetts,LIB,0,5,1,6
Matagorda,Precinct 1C,Governor,,Over Votes,,0,0,0,0
Matagorda,Precinct 1C,Governor,,Under Votes,,0,6,4,10
Matagorda,Precinct 1C,Lieutenant Governor,,Dan Patrick,REP,9,91,20,120
Matagorda,Precinct 1C,Lieutenant Governor,,Mike Collier,DEM,31,202,91,324
Matagorda,Precinct 1C,Lieutenant Governor,,Kerry Douglas McKennon,LIB,0,5,1,6
Matagorda,Precinct 1C,Lieutenant Governor,,Over Votes,,0,0,0,0
Matagorda,Precinct 1C,Lieutenant Governor,,Under Votes,,0,3,3,6
Matagorda,Precinct 1C,Attorney General,,Ken Paxton,REP,7,91,21,119
Matagorda,Precinct 1C,Attorney General,,Justin Nelson,DEM,32,200,89,321
Matagorda,Precinct 1C,Attorney General,,Michael Ray Harris,LIB,0,4,1,5
Matagorda,Precinct 1C,Attorney General,,Over Votes,,0,0,0,0
Matagorda,Precinct 1C,Attorney General,,Under Votes,,1,6,4,11
Matagorda,Precinct 1C,Comptroller of Public Accounts,,Glenn Hegar,REP,8,98,21,127
Matagorda,Precinct 1C,Comptroller of Public Accounts,,Joi Chevalier,DEM,32,190,89,311
Matagorda,Precinct 1C,Comptroller of Public Accounts,,Ben Sanders,LIB,0,8,1,9
Matagorda,Precinct 1C,Comptroller of Public Accounts,,Over Votes,,0,0,0,0
Matagorda,Precinct 1C,Comptroller of Public Accounts,,Under Votes,,0,5,4,9
Matagorda,Precinct 1C,Commissioner of the General Land Office,,George P. Bush,REP,8,101,22,131
Matagorda,Precinct 1C,Commissioner of the General Land Office,,Miguel Suazo,DEM,32,192,90,314
Matagorda,Precinct 1C,Commissioner of the General Land Office,,Matt Pina,LIB,0,3,1,4
Matagorda,Precinct 1C,Commissioner of the General Land Office,,Over Votes,,0,0,0,0
Matagorda,Precinct 1C,Commissioner of the General Land Office,,Under Votes,,0,5,2,7
Matagorda,Precinct 1C,Commissioner of Agriculture,,Sid Miller,REP,8,85,20,113
Matagorda,Precinct 1C,Commissioner of Agriculture,,Kim Olson,DEM,32,211,88,331
Matagorda,Precinct 1C,Commissioner of Agriculture,,Richard Carpenter,LIB,0,2,3,5
Matagorda,Precinct 1C,Commissioner of Agriculture,,Over Votes,,0,0,0,0
Matagorda,Precinct 1C,Commissioner of Agriculture,,Under Votes,,0,3,4,7
Matagorda,Precinct 1C,Railroad Commissioner,,Christi Craddick,REP,7,97,20,124
Matagorda,Precinct 1C,Railroad Commissioner,,Roman McAllen,DEM,33,196,87,316
Matagorda,Precinct 1C,Railroad Commissioner,,Mike Wright,DEM,0,4,4,8
