county,precinct,office,district,party,candidate,votes,election_day,early_voting,mail
Guadalupe,203,PROPOSITION 9,,Dem,Registered Voters,611,0,0,0
Guadalupe,203,PROPOSITION 9,,Dem,Times Counted,17,9,6,2
Guadalupe,203,PROPOSITION 9,,Dem,Times Blank Voted,2,1,1,0
Guadalupe,203,PROPOSITION 9,,Dem,Times Over Voted,0,0,0,0
Guadalupe,203,PROPOSITION 9,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,203,PROPOSITION 9,,Dem,FOR,13,7,4,2
Guadalupe,203,PROPOSITION 9,,Dem,AGAINST,2,1,1,0
Guadalupe,203,PROPOSITION 10,,Dem,Registered Voters,611,0,0,0
Guadalupe,203,PROPOSITION 10,,Dem,Times Counted,17,9,6,2
Guadalupe,203,PROPOSITION 10,,Dem,Times Blank Voted,2,1,1,0
Guadalupe,203,PROPOSITION 10,,Dem,Times Over Voted,0,0,0,0
Guadalupe,203,PROPOSITION 10,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,203,PROPOSITION 10,,Dem,FOR,15,8,5,2
Guadalupe,203,PROPOSITION 10,,Dem,AGAINST,0,0,0,0
Guadalupe,203,PROPOSITION 11,,Dem,Registered Voters,611,0,0,0
Guadalupe,203,PROPOSITION 11,,Dem,Times Counted,17,9,6,2
Guadalupe,203,PROPOSITION 11,,Dem,Times Blank Voted,1,1,0,0
Guadalupe,203,PROPOSITION 11,,Dem,Times Over Voted,0,0,0,0
Guadalupe,203,PROPOSITION 11,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,203,PROPOSITION 11,,Dem,FOR,16,8,6,2
Guadalupe,203,PROPOSITION 11,,Dem,AGAINST,0,0,0,0
Guadalupe,203,PROPOSITION 12,,Dem,Registered Voters,611,0,0,0
Guadalupe,203,PROPOSITION 12,,Dem,Times Counted,17,9,6,2
Guadalupe,203,PROPOSITION 12,,Dem,Times Blank Voted,1,1,0,0
Guadalupe,203,PROPOSITION 12,,Dem,Times Over Voted,0,0,0,0
Guadalupe,203,PROPOSITION 12,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,203,PROPOSITION 12,,Dem,FOR,15,7,6,2
Guadalupe,203,PROPOSITION 12,,Dem,AGAINST,1,1,0,0
Guadalupe,204,US SENATOR,,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,US SENATOR,,Dem,Times Counted,81,41,29,11
Guadalupe,204,US SENATOR,,Dem,Times Blank Voted,4,2,0,2
Guadalupe,204,US SENATOR,,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,US SENATOR,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,US SENATOR,,Dem,Sema Hernandez,45,22,16,7
Guadalupe,204,US SENATOR,,Dem,Edward Kimbrough,6,4,0,2
Guadalupe,204,US SENATOR,,Dem,Beto O'Rourke,26,13,13,0
Guadalupe,204,U.S. House,15,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,U.S. House,15,Dem,Times Counted,81,41,29,11
Guadalupe,204,U.S. House,15,Dem,Times Blank Voted,8,1,4,3
Guadalupe,204,U.S. House,15,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,U.S. House,15,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,U.S. House,15,Dem,Vicente Gonzalez,73,40,25,8
Guadalupe,204,GOVERNOR,,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,GOVERNOR,,Dem,Times Counted,81,41,29,11
Guadalupe,204,GOVERNOR,,Dem,Times Blank Voted,3,2,1,0
Guadalupe,204,GOVERNOR,,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,GOVERNOR,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,GOVERNOR,,Dem,Joe Mumbach,5,1,2,2
Guadalupe,204,GOVERNOR,,Dem,"Cedric Davis, Sr.",7,4,3,0
Guadalupe,204,GOVERNOR,,Dem,Andrew White,10,7,1,2
Guadalupe,204,GOVERNOR,,Dem,Jeffrey Payne,1,0,1,0
Guadalupe,204,GOVERNOR,,Dem,Adrian Ocegueda,9,5,3,1
Guadalupe,204,GOVERNOR,,Dem,Tom Wakely,0,0,0,0
Guadalupe,204,GOVERNOR,,Dem,Lupe Valdez,41,21,14,6
Guadalupe,204,GOVERNOR,,Dem,James Jolly Clark,1,0,1,0
Guadalupe,204,GOVERNOR,,Dem,Grady Yarbrough,4,1,3,0
Guadalupe,204,LT GOVERNOR,,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,LT GOVERNOR,,Dem,Times Counted,81,41,29,11
Guadalupe,204,LT GOVERNOR,,Dem,Times Blank Voted,6,2,2,2
Guadalupe,204,LT GOVERNOR,,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,LT GOVERNOR,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,LT GOVERNOR,,Dem,Michael Cooper,48,28,13,7
Guadalupe,204,LT GOVERNOR,,Dem,Mike Collier,27,11,14,2
Guadalupe,204,ATTORNEY GENERAL,,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,ATTORNEY GENERAL,,Dem,Times Counted,81,41,29,11
Guadalupe,204,ATTORNEY GENERAL,,Dem,Times Blank Voted,10,3,3,4
Guadalupe,204,ATTORNEY GENERAL,,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,ATTORNEY GENERAL,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,ATTORNEY GENERAL,,Dem,Justin Nelson,71,38,26,7
Guadalupe,204,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Times Counted,81,41,29,11
Guadalupe,204,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Times Blank Voted,6,2,2,2
Guadalupe,204,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Tim Mahoney,46,24,16,6
Guadalupe,204,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Joi Chevalier,29,15,11,3
Guadalupe,204,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Times Counted,81,41,29,11
Guadalupe,204,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Times Blank Voted,7,3,2,2
Guadalupe,204,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Miguel Suazo,59,31,20,8
Guadalupe,204,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Tex Morgan,15,7,7,1
Guadalupe,204,COMMISSIONER OF AGRICULTURE,,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,COMMISSIONER OF AGRICULTURE,,Dem,Times Counted,81,41,29,11
Guadalupe,204,COMMISSIONER OF AGRICULTURE,,Dem,Times Blank Voted,12,4,3,5
Guadalupe,204,COMMISSIONER OF AGRICULTURE,,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,COMMISSIONER OF AGRICULTURE,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,COMMISSIONER OF AGRICULTURE,,Dem,Kim Olson,69,37,26,6
Guadalupe,204,RAILROAD COMMISSIONER,,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,RAILROAD COMMISSIONER,,Dem,Times Counted,81,41,29,11
Guadalupe,204,RAILROAD COMMISSIONER,,Dem,Times Blank Voted,6,2,2,2
Guadalupe,204,RAILROAD COMMISSIONER,,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,RAILROAD COMMISSIONER,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,RAILROAD COMMISSIONER,,Dem,Roman McAllen,44,20,19,5
Guadalupe,204,RAILROAD COMMISSIONER,,Dem,Chris Spellmon,31,19,8,4
Guadalupe,204,"JUSTICE, SUPREME COURT, PL 2",,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,"JUSTICE, SUPREME COURT, PL 2",,Dem,Times Counted,81,41,29,11
Guadalupe,204,"JUSTICE, SUPREME COURT, PL 2",,Dem,Times Blank Voted,15,5,7,3
Guadalupe,204,"JUSTICE, SUPREME COURT, PL 2",,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,"JUSTICE, SUPREME COURT, PL 2",,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,"JUSTICE, SUPREME COURT, PL 2",,Dem,Steven Kirkland,66,36,22,8
Guadalupe,204,"JUSTICE, SUPREME COURT, PL 4",,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,"JUSTICE, SUPREME COURT, PL 4",,Dem,Times Counted,81,41,29,11
Guadalupe,204,"JUSTICE, SUPREME COURT, PL 4",,Dem,Times Blank Voted,17,5,8,4
Guadalupe,204,"JUSTICE, SUPREME COURT, PL 4",,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,"JUSTICE, SUPREME COURT, PL 4",,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,"JUSTICE, SUPREME COURT, PL 4",,Dem,R.K. Sandill,64,36,21,7
Guadalupe,204,"JUSTICE, SUPREME COURT, PL 6",,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,"JUSTICE, SUPREME COURT, PL 6",,Dem,Times Counted,81,41,29,11
Guadalupe,204,"JUSTICE, SUPREME COURT, PL 6",,Dem,Times Blank Voted,16,5,8,3
Guadalupe,204,"JUSTICE, SUPREME COURT, PL 6",,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,"JUSTICE, SUPREME COURT, PL 6",,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,"JUSTICE, SUPREME COURT, PL 6",,Dem,Kathy Cheng,65,36,21,8
Guadalupe,204,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,Dem,Times Counted,81,41,29,11
Guadalupe,204,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,Dem,Times Blank Voted,15,4,7,4
Guadalupe,204,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,Dem,Maria T. Jackson,66,37,22,7
Guadalupe,204,"JUDGE, COURT OF CRIMINAL APPEALS, PL 7",,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,"JUDGE, COURT OF CRIMINAL APPEALS, PL 7",,Dem,Times Counted,81,41,29,11
Guadalupe,204,"JUDGE, COURT OF CRIMINAL APPEALS, PL 7",,Dem,Times Blank Voted,13,3,7,3
Guadalupe,204,"JUDGE, COURT OF CRIMINAL APPEALS, PL 7",,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,"JUDGE, COURT OF CRIMINAL APPEALS, PL 7",,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,"JUDGE, COURT OF CRIMINAL APPEALS, PL 7",,Dem,Ramona Franklin,68,38,22,8
Guadalupe,204,State Representative,44,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,State Representative,44,Dem,Times Counted,81,41,29,11
Guadalupe,204,State Representative,44,Dem,Times Blank Voted,12,5,5,2
Guadalupe,204,State Representative,44,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,State Representative,44,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,State Representative,44,Dem,John D. Rodgers,69,36,24,9
Guadalupe,204,"JUSTICE, 4TH COURT OF APPEALS, PL 2",,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,"JUSTICE, 4TH COURT OF APPEALS, PL 2",,Dem,Times Counted,81,41,29,11
Guadalupe,204,"JUSTICE, 4TH COURT OF APPEALS, PL 2",,Dem,Times Blank Voted,14,4,6,4
Guadalupe,204,"JUSTICE, 4TH COURT OF APPEALS, PL 2",,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,"JUSTICE, 4TH COURT OF APPEALS, PL 2",,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,"JUSTICE, 4TH COURT OF APPEALS, PL 2",,Dem,Beth Watkins,67,37,23,7
Guadalupe,204,"JUSTICE,4TH COURT OF APPEALS, PL 3",,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,"JUSTICE,4TH COURT OF APPEALS, PL 3",,Dem,Times Counted,81,41,29,11
Guadalupe,204,"JUSTICE,4TH COURT OF APPEALS, PL 3",,Dem,Times Blank Voted,11,5,3,3
Guadalupe,204,"JUSTICE,4TH COURT OF APPEALS, PL 3",,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,"JUSTICE,4TH COURT OF APPEALS, PL 3",,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,"JUSTICE,4TH COURT OF APPEALS, PL 3",,Dem,Patricia Alvarez,70,36,26,8
Guadalupe,204,"JUSTICE,4TH COURT OF APPEALS, PL  4",,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,"JUSTICE,4TH COURT OF APPEALS, PL  4",,Dem,Times Counted,81,41,29,11
Guadalupe,204,"JUSTICE,4TH COURT OF APPEALS, PL  4",,Dem,Times Blank Voted,10,2,5,3
Guadalupe,204,"JUSTICE,4TH COURT OF APPEALS, PL  4",,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,"JUSTICE,4TH COURT OF APPEALS, PL  4",,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,"JUSTICE,4TH COURT OF APPEALS, PL  4",,Dem,Luz Elena Chapa,71,39,24,8
Guadalupe,204,"JUSTICE,4TH COURT OF APPEALS, PL 5",,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,"JUSTICE,4TH COURT OF APPEALS, PL 5",,Dem,Times Counted,81,41,29,11
Guadalupe,204,"JUSTICE,4TH COURT OF APPEALS, PL 5",,Dem,Times Blank Voted,8,2,4,2
Guadalupe,204,"JUSTICE,4TH COURT OF APPEALS, PL 5",,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,"JUSTICE,4TH COURT OF APPEALS, PL 5",,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,"JUSTICE,4TH COURT OF APPEALS, PL 5",,Dem,Liza Rodriguez,73,39,25,9
Guadalupe,204,"JUSTICE, 4TH COURT OF APPEALS DISTRICT, PL 7",,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,"JUSTICE, 4TH COURT OF APPEALS DISTRICT, PL 7",,Dem,Times Counted,81,41,29,11
Guadalupe,204,"JUSTICE, 4TH COURT OF APPEALS DISTRICT, PL 7",,Dem,Times Blank Voted,9,1,4,4
Guadalupe,204,"JUSTICE, 4TH COURT OF APPEALS DISTRICT, PL 7",,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,"JUSTICE, 4TH COURT OF APPEALS DISTRICT, PL 7",,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,"JUSTICE, 4TH COURT OF APPEALS DISTRICT, PL 7",,Dem,Rebeca Martinez,72,40,25,7
Guadalupe,204,COUNTY CHAIRMAN,,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,COUNTY CHAIRMAN,,Dem,Times Counted,81,41,29,11
Guadalupe,204,COUNTY CHAIRMAN,,Dem,Times Blank Voted,15,4,9,2
Guadalupe,204,COUNTY CHAIRMAN,,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,COUNTY CHAIRMAN,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,COUNTY CHAIRMAN,,Dem,Duane McCune,66,37,20,9
Guadalupe,204,PROPOSITION 1,,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,PROPOSITION 1,,Dem,Times Counted,81,41,29,11
Guadalupe,204,PROPOSITION 1,,Dem,Times Blank Voted,2,1,1,0
Guadalupe,204,PROPOSITION 1,,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,PROPOSITION 1,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,PROPOSITION 1,,Dem,FOR,78,40,27,11
Guadalupe,204,PROPOSITION 1,,Dem,AGAINST,1,0,1,0
Guadalupe,204,PROPOSITION 2,,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,PROPOSITION 2,,Dem,Times Counted,81,41,29,11
Guadalupe,204,PROPOSITION 2,,Dem,Times Blank Voted,1,0,1,0
Guadalupe,204,PROPOSITION 2,,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,PROPOSITION 2,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,PROPOSITION 2,,Dem,FOR,75,41,26,8
Guadalupe,204,PROPOSITION 2,,Dem,AGAINST,5,0,2,3
Guadalupe,204,PROPOSITION 3,,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,PROPOSITION 3,,Dem,Times Counted,81,41,29,11
Guadalupe,204,PROPOSITION 3,,Dem,Times Blank Voted,0,0,0,0
Guadalupe,204,PROPOSITION 3,,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,PROPOSITION 3,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,PROPOSITION 3,,Dem,FOR,77,39,28,10
Guadalupe,204,PROPOSITION 3,,Dem,AGAINST,4,2,1,1
Guadalupe,204,PROPOSITION 4,,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,PROPOSITION 4,,Dem,Times Counted,81,41,29,11
Guadalupe,204,PROPOSITION 4,,Dem,Times Blank Voted,0,0,0,0
Guadalupe,204,PROPOSITION 4,,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,PROPOSITION 4,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,PROPOSITION 4,,Dem,FOR,79,41,27,11
Guadalupe,204,PROPOSITION 4,,Dem,AGAINST,2,0,2,0
Guadalupe,204,PROPOSITION 5,,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,PROPOSITION 5,,Dem,Times Counted,81,41,29,11
Guadalupe,204,PROPOSITION 5,,Dem,Times Blank Voted,0,0,0,0
Guadalupe,204,PROPOSITION 5,,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,PROPOSITION 5,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,PROPOSITION 5,,Dem,FOR,80,41,28,11
Guadalupe,204,PROPOSITION 5,,Dem,AGAINST,1,0,1,0
Guadalupe,204,PROPOSITION 6,,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,PROPOSITION 6,,Dem,Times Counted,81,41,29,11
Guadalupe,204,PROPOSITION 6,,Dem,Times Blank Voted,0,0,0,0
Guadalupe,204,PROPOSITION 6,,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,PROPOSITION 6,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,PROPOSITION 6,,Dem,FOR,81,41,29,11
Guadalupe,204,PROPOSITION 6,,Dem,AGAINST,0,0,0,0
Guadalupe,204,PROPOSITION 7,,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,PROPOSITION 7,,Dem,Times Counted,81,41,29,11
Guadalupe,204,PROPOSITION 7,,Dem,Times Blank Voted,1,0,0,1
Guadalupe,204,PROPOSITION 7,,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,PROPOSITION 7,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,PROPOSITION 7,,Dem,FOR,79,40,29,10
Guadalupe,204,PROPOSITION 7,,Dem,AGAINST,1,1,0,0
Guadalupe,204,PROPOSITION 8,,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,PROPOSITION 8,,Dem,Times Counted,81,41,29,11
Guadalupe,204,PROPOSITION 8,,Dem,Times Blank Voted,0,0,0,0
Guadalupe,204,PROPOSITION 8,,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,PROPOSITION 8,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,PROPOSITION 8,,Dem,FOR,74,39,24,11
Guadalupe,204,PROPOSITION 8,,Dem,AGAINST,7,2,5,0
Guadalupe,204,PROPOSITION 9,,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,PROPOSITION 9,,Dem,Times Counted,81,41,29,11
Guadalupe,204,PROPOSITION 9,,Dem,Times Blank Voted,0,0,0,0
Guadalupe,204,PROPOSITION 9,,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,PROPOSITION 9,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,PROPOSITION 9,,Dem,FOR,76,39,26,11
Guadalupe,204,PROPOSITION 9,,Dem,AGAINST,5,2,3,0
Guadalupe,204,PROPOSITION 10,,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,PROPOSITION 10,,Dem,Times Counted,81,41,29,11
Guadalupe,204,PROPOSITION 10,,Dem,Times Blank Voted,0,0,0,0
Guadalupe,204,PROPOSITION 10,,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,PROPOSITION 10,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,PROPOSITION 10,,Dem,FOR,77,39,27,11
Guadalupe,204,PROPOSITION 10,,Dem,AGAINST,4,2,2,0
Guadalupe,204,PROPOSITION 11,,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,PROPOSITION 11,,Dem,Times Counted,81,41,29,11
Guadalupe,204,PROPOSITION 11,,Dem,Times Blank Voted,0,0,0,0
Guadalupe,204,PROPOSITION 11,,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,PROPOSITION 11,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,PROPOSITION 11,,Dem,FOR,79,40,28,11
Guadalupe,204,PROPOSITION 11,,Dem,AGAINST,2,1,1,0
Guadalupe,204,PROPOSITION 12,,Dem,Registered Voters,1608,0,0,0
Guadalupe,204,PROPOSITION 12,,Dem,Times Counted,81,41,29,11
Guadalupe,204,PROPOSITION 12,,Dem,Times Blank Voted,1,0,0,1
Guadalupe,204,PROPOSITION 12,,Dem,Times Over Voted,0,0,0,0
Guadalupe,204,PROPOSITION 12,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,204,PROPOSITION 12,,Dem,FOR,77,40,27,10
Guadalupe,204,PROPOSITION 12,,Dem,AGAINST,3,1,2,0
Guadalupe,205,US SENATOR,,Dem,Registered Voters,1171,0,0,0
Guadalupe,205,US SENATOR,,Dem,Times Counted,30,17,10,3
Guadalupe,205,US SENATOR,,Dem,Times Blank Voted,1,1,0,0
Guadalupe,205,US SENATOR,,Dem,Times Over Voted,0,0,0,0
Guadalupe,205,US SENATOR,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,205,US SENATOR,,Dem,Sema Hernandez,7,5,1,1
Guadalupe,205,US SENATOR,,Dem,Edward Kimbrough,4,2,2,0
Guadalupe,205,US SENATOR,,Dem,Beto O'Rourke,18,9,7,2
Guadalupe,205,U.S. House,15,Dem,Registered Voters,1171,0,0,0
Guadalupe,205,U.S. House,15,Dem,Times Counted,30,17,10,3
Guadalupe,205,U.S. House,15,Dem,Times Blank Voted,8,3,5,0
Guadalupe,205,U.S. House,15,Dem,Times Over Voted,0,0,0,0
Guadalupe,205,U.S. House,15,Dem,Number of Under Votes,0,0,0,0
Guadalupe,205,U.S. House,15,Dem,Vicente Gonzalez,22,14,5,3
Guadalupe,205,GOVERNOR,,Dem,Registered Voters,1171,0,0,0
Guadalupe,205,GOVERNOR,,Dem,Times Counted,30,17,10,3
Guadalupe,205,GOVERNOR,,Dem,Times Blank Voted,1,1,0,0
Guadalupe,205,GOVERNOR,,Dem,Times Over Voted,0,0,0,0
Guadalupe,205,GOVERNOR,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,205,GOVERNOR,,Dem,Joe Mumbach,0,0,0,0
Guadalupe,205,GOVERNOR,,Dem,"Cedric Davis, Sr.",3,2,1,0
Guadalupe,205,GOVERNOR,,Dem,Andrew White,9,5,4,0
Guadalupe,205,GOVERNOR,,Dem,Jeffrey Payne,3,2,1,0
Guadalupe,205,GOVERNOR,,Dem,Adrian Ocegueda,1,1,0,0
Guadalupe,205,GOVERNOR,,Dem,Tom Wakely,0,0,0,0
Guadalupe,205,GOVERNOR,,Dem,Lupe Valdez,13,6,4,3
Guadalupe,205,GOVERNOR,,Dem,James Jolly Clark,0,0,0,0
Guadalupe,205,GOVERNOR,,Dem,Grady Yarbrough,0,0,0,0
Guadalupe,205,LT GOVERNOR,,Dem,Registered Voters,1171,0,0,0
Guadalupe,205,LT GOVERNOR,,Dem,Times Counted,30,17,10,3
Guadalupe,205,LT GOVERNOR,,Dem,Times Blank Voted,5,3,2,0
Guadalupe,205,LT GOVERNOR,,Dem,Times Over Voted,0,0,0,0
Guadalupe,205,LT GOVERNOR,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,205,LT GOVERNOR,,Dem,Michael Cooper,10,7,2,1
Guadalupe,205,LT GOVERNOR,,Dem,Mike Collier,15,7,6,2
Guadalupe,205,ATTORNEY GENERAL,,Dem,Registered Voters,1171,0,0,0
Guadalupe,205,ATTORNEY GENERAL,,Dem,Times Counted,30,17,10,3
Guadalupe,205,ATTORNEY GENERAL,,Dem,Times Blank Voted,10,7,3,0
Guadalupe,205,ATTORNEY GENERAL,,Dem,Times Over Voted,0,0,0,0
Guadalupe,205,ATTORNEY GENERAL,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,205,ATTORNEY GENERAL,,Dem,Justin Nelson,20,10,7,3
Guadalupe,205,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Registered Voters,1171,0,0,0
Guadalupe,205,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Times Counted,30,17,10,3
Guadalupe,205,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Times Blank Voted,7,5,2,0
Guadalupe,205,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Times Over Voted,0,0,0,0
Guadalupe,205,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,205,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Tim Mahoney,10,5,5,0
Guadalupe,205,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Joi Chevalier,13,7,3,3
Guadalupe,205,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Registered Voters,1171,0,0,0
Guadalupe,205,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Times Counted,30,17,10,3
Guadalupe,205,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Times Blank Voted,5,4,1,0
Guadalupe,205,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Times Over Voted,0,0,0,0
Guadalupe,205,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,205,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Miguel Suazo,20,9,9,2
Guadalupe,205,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Tex Morgan,5,4,0,1
Guadalupe,205,COMMISSIONER OF AGRICULTURE,,Dem,Registered Voters,1171,0,0,0
Guadalupe,205,COMMISSIONER OF AGRICULTURE,,Dem,Times Counted,30,17,10,3
Guadalupe,205,COMMISSIONER OF AGRICULTURE,,Dem,Times Blank Voted,11,7,4,0
Guadalupe,205,COMMISSIONER OF AGRICULTURE,,Dem,Times Over Voted,0,0,0,0
Guadalupe,205,COMMISSIONER OF AGRICULTURE,,Dem,Number of Under Votes,0,0,0,0
