county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee
Comal,406,Straight Party,,LIB,Libertarian Party,7,4,3,0
Comal,407,Straight Party,,LIB,Libertarian Party,6,3,3,0
Comal,101,U.S. Senate,,REP,Ted Cruz,1606,299,1135,172
Comal,102,U.S. Senate,,REP,Ted Cruz,1951,274,1530,147
Comal,103,U.S. Senate,,REP,Ted Cruz,1871,415,1320,136
Comal,104,U.S. Senate,,REP,Ted Cruz,1036,179,747,110
Comal,105,U.S. Senate,,REP,Ted Cruz,2390,535,1651,204
Comal,106,U.S. Senate,,REP,Ted Cruz,2539,367,1988,184
Comal,107,U.S. Senate,,REP,Ted Cruz,1088,333,692,63
Comal,201,U.S. Senate,,REP,Ted Cruz,1725,483,1107,135
Comal,202,U.S. Senate,,REP,Ted Cruz,469,115,308,46
Comal,203,U.S. Senate,,REP,Ted Cruz,2128,376,1592,160
Comal,204,U.S. Senate,,REP,Ted Cruz,1748,303,1311,134
Comal,205,U.S. Senate,,REP,Ted Cruz,2651,291,2194,166
Comal,206,U.S. Senate,,REP,Ted Cruz,2625,414,2009,202
Comal,207,U.S. Senate,,REP,Ted Cruz,1088,213,783,92
Comal,208,U.S. Senate,,REP,Ted Cruz,1020,213,708,99
Comal,301,U.S. Senate,,REP,Ted Cruz,849,282,512,55
Comal,302,U.S. Senate,,REP,Ted Cruz,1660,346,1184,130
Comal,303,U.S. Senate,,REP,Ted Cruz,212,55,138,19
Comal,304,U.S. Senate,,REP,Ted Cruz,1204,305,803,96
Comal,305,U.S. Senate,,REP,Ted Cruz,832,231,549,52
Comal,306,U.S. Senate,,REP,Ted Cruz,509,125,337,47
Comal,401,U.S. Senate,,REP,Ted Cruz,924,222,581,121
Comal,402,U.S. Senate,,REP,Ted Cruz,2106,378,1498,230
Comal,403,U.S. Senate,,REP,Ted Cruz,2607,600,1785,222
Comal,404,U.S. Senate,,REP,Ted Cruz,1720,361,1241,118
Comal,405,U.S. Senate,,REP,Ted Cruz,1827,471,1189,167
Comal,406,U.S. Senate,,REP,Ted Cruz,2194,406,1485,303
Comal,407,U.S. Senate,,REP,Ted Cruz,1500,353,1043,104
Comal,101,U.S. Senate,,DEM,Beto O'Rourke,858,211,564,83
Comal,102,U.S. Senate,,DEM,Beto O'Rourke,461,67,337,57
Comal,103,U.S. Senate,,DEM,Beto O'Rourke,527,114,364,49
Comal,104,U.S. Senate,,DEM,Beto O'Rourke,325,45,226,54
Comal,105,U.S. Senate,,DEM,Beto O'Rourke,772,165,523,84
Comal,106,U.S. Senate,,DEM,Beto O'Rourke,613,84,457,72
Comal,107,U.S. Senate,,DEM,Beto O'Rourke,341,79,234,28
Comal,201,U.S. Senate,,DEM,Beto O'Rourke,889,254,558,77
Comal,202,U.S. Senate,,DEM,Beto O'Rourke,201,52,124,25
Comal,203,U.S. Senate,,DEM,Beto O'Rourke,703,107,524,72
Comal,204,U.S. Senate,,DEM,Beto O'Rourke,518,79,390,49
Comal,205,U.S. Senate,,DEM,Beto O'Rourke,998,141,779,78
Comal,206,U.S. Senate,,DEM,Beto O'Rourke,723,150,500,73
Comal,207,U.S. Senate,,DEM,Beto O'Rourke,308,67,215,26
Comal,208,U.S. Senate,,DEM,Beto O'Rourke,289,75,167,47
Comal,301,U.S. Senate,,DEM,Beto O'Rourke,935,320,530,85
Comal,302,U.S. Senate,,DEM,Beto O'Rourke,1065,231,724,110
Comal,303,U.S. Senate,,DEM,Beto O'Rourke,266,99,143,24
Comal,304,U.S. Senate,,DEM,Beto O'Rourke,854,232,570,52
Comal,305,U.S. Senate,,DEM,Beto O'Rourke,441,134,267,40
Comal,306,U.S. Senate,,DEM,Beto O'Rourke,316,92,207,17
Comal,401,U.S. Senate,,DEM,Beto O'Rourke,424,100,252,72
Comal,402,U.S. Senate,,DEM,Beto O'Rourke,781,115,576,90
Comal,403,U.S. Senate,,DEM,Beto O'Rourke,768,159,531,78
Comal,404,U.S. Senate,,DEM,Beto O'Rourke,545,145,356,44
Comal,405,U.S. Senate,,DEM,Beto O'Rourke,508,111,340,57
Comal,406,U.S. Senate,,DEM,Beto O'Rourke,942,170,640,132
Comal,407,U.S. Senate,,DEM,Beto O'Rourke,459,105,309,45
Comal,101,U.S. Senate,,LIB,Neal M. Dikeman,26,8,17,1
Comal,102,U.S. Senate,,LIB,Neal M. Dikeman,18,6,11,1
Comal,103,U.S. Senate,,LIB,Neal M. Dikeman,22,9,12,1
Comal,104,U.S. Senate,,LIB,Neal M. Dikeman,21,9,11,1
Comal,105,U.S. Senate,,LIB,Neal M. Dikeman,34,13,18,3
Comal,106,U.S. Senate,,LIB,Neal M. Dikeman,24,1,21,2
Comal,107,U.S. Senate,,LIB,Neal M. Dikeman,12,6,4,2
Comal,201,U.S. Senate,,LIB,Neal M. Dikeman,34,14,16,4
Comal,202,U.S. Senate,,LIB,Neal M. Dikeman,4,2,2,0
Comal,203,U.S. Senate,,LIB,Neal M. Dikeman,20,5,14,1
Comal,204,U.S. Senate,,LIB,Neal M. Dikeman,23,11,12,0
Comal,205,U.S. Senate,,LIB,Neal M. Dikeman,32,14,17,1
Comal,206,U.S. Senate,,LIB,Neal M. Dikeman,36,8,26,2
Comal,207,U.S. Senate,,LIB,Neal M. Dikeman,5,4,1,0
Comal,208,U.S. Senate,,LIB,Neal M. Dikeman,3,1,2,0
Comal,301,U.S. Senate,,LIB,Neal M. Dikeman,21,8,9,4
Comal,302,U.S. Senate,,LIB,Neal M. Dikeman,42,20,21,1
Comal,303,U.S. Senate,,LIB,Neal M. Dikeman,2,1,1,0
Comal,304,U.S. Senate,,LIB,Neal M. Dikeman,18,6,11,1
Comal,305,U.S. Senate,,LIB,Neal M. Dikeman,12,6,5,1
Comal,306,U.S. Senate,,LIB,Neal M. Dikeman,13,5,6,2
Comal,401,U.S. Senate,,LIB,Neal M. Dikeman,15,6,9,0
Comal,402,U.S. Senate,,LIB,Neal M. Dikeman,39,16,23,0
Comal,403,U.S. Senate,,LIB,Neal M. Dikeman,23,10,12,1
Comal,404,U.S. Senate,,LIB,Neal M. Dikeman,17,7,10,0
Comal,405,U.S. Senate,,LIB,Neal M. Dikeman,23,11,8,4
Comal,406,U.S. Senate,,LIB,Neal M. Dikeman,21,7,12,2
Comal,407,U.S. Senate,,LIB,Neal M. Dikeman,26,13,12,1
Comal,101,U.S. House,21,REP,Chip Roy,1602,299,1143,160
Comal,102,U.S. House,21,REP,Chip Roy,1966,283,1543,140
Comal,103,U.S. House,21,REP,Chip Roy,1876,424,1325,127
Comal,104,U.S. House,21,REP,Chip Roy,1036,186,747,103
Comal,105,U.S. House,21,REP,Chip Roy,2405,540,1668,197
Comal,106,U.S. House,21,REP,Chip Roy,2549,379,1992,178
Comal,107,U.S. House,21,REP,Chip Roy,1091,334,698,59
Comal,203,U.S. House,21,REP,Chip Roy,2151,388,1607,156
Comal,204,U.S. House,21,REP,Chip Roy,1748,309,1306,133
Comal,205,U.S. House,21,REP,Chip Roy,2658,295,2208,155
Comal,206,U.S. House,21,REP,Chip Roy,2624,426,2008,190
Comal,207,U.S. House,21,REP,Chip Roy,1104,221,795,88
Comal,208,U.S. House,21,REP,Chip Roy,1023,214,715,94
Comal,305,U.S. House,21,REP,Chip Roy,828,230,559,39
Comal,401,U.S. House,21,REP,Chip Roy,925,219,591,115
Comal,402,U.S. House,21,REP,Chip Roy,2090,386,1493,211
Comal,403,U.S. House,21,REP,Chip Roy,2612,605,1795,212
Comal,404,U.S. House,21,REP,Chip Roy,1715,368,1239,108
Comal,405,U.S. House,21,REP,Chip Roy,1808,474,1178,156
Comal,406,U.S. House,21,REP,Chip Roy,2201,409,1502,290
Comal,407,U.S. House,21,REP,Chip Roy,1502,366,1035,101
Comal,101,U.S. House,21,DEM,Joseph Kopser,812,186,547,79
Comal,102,U.S. House,21,DEM,Joseph Kopser,440,58,327,55
Comal,103,U.S. House,21,DEM,Joseph Kopser,500,100,350,50
Comal,104,U.S. House,21,DEM,Joseph Kopser,312,40,219,53
Comal,105,U.S. House,21,DEM,Joseph Kopser,744,149,514,81
Comal,106,U.S. House,21,DEM,Joseph Kopser,587,66,450,71
Comal,107,U.S. House,21,DEM,Joseph Kopser,329,77,226,26
Comal,203,U.S. House,21,DEM,Joseph Kopser,669,93,515,61
Comal,204,U.S. House,21,DEM,Joseph Kopser,515,78,391,46
Comal,205,U.S. House,21,DEM,Joseph Kopser,965,131,760,74
Comal,206,U.S. House,21,DEM,Joseph Kopser,713,138,504,71
Comal,207,U.S. House,21,DEM,Joseph Kopser,284,60,199,25
Comal,208,U.S. House,21,DEM,Joseph Kopser,273,68,159,46
Comal,305,U.S. House,21,DEM,Joseph Kopser,414,123,248,43
Comal,401,U.S. House,21,DEM,Joseph Kopser,417,103,242,72
Comal,402,U.S. House,21,DEM,Joseph Kopser,769,112,564,93
Comal,403,U.S. House,21,DEM,Joseph Kopser,741,147,518,76
Comal,404,U.S. House,21,DEM,Joseph Kopser,515,120,350,45
Comal,405,U.S. House,21,DEM,Joseph Kopser,505,105,339,61
Comal,406,U.S. House,21,DEM,Joseph Kopser,909,154,625,130
Comal,407,U.S. House,21,DEM,Joseph Kopser,442,86,311,45
Comal,101,U.S. House,21,LIB,Lee Santos,69,31,35,3
Comal,102,U.S. House,21,LIB,Lee Santos,41,11,27,3
Comal,103,U.S. House,21,LIB,Lee Santos,31,9,22,0
Comal,104,U.S. House,21,LIB,Lee Santos,27,7,19,1
Comal,105,U.S. House,21,LIB,Lee Santos,53,21,27,5
Comal,106,U.S. House,21,LIB,Lee Santos,42,9,33,0
Comal,107,U.S. House,21,LIB,Lee Santos,22,9,12,1
Comal,203,U.S. House,21,LIB,Lee Santos,26,7,19,0
Comal,204,U.S. House,21,LIB,Lee Santos,33,12,20,1
Comal,205,U.S. House,21,LIB,Lee Santos,55,18,37,0
Comal,206,U.S. House,21,LIB,Lee Santos,56,12,43,1
Comal,207,U.S. House,21,LIB,Lee Santos,11,4,7,0
Comal,208,U.S. House,21,LIB,Lee Santos,14,5,8,1
Comal,305,U.S. House,21,LIB,Lee Santos,34,18,14,2
Comal,401,U.S. House,21,LIB,Lee Santos,27,6,20,1
Comal,402,U.S. House,21,LIB,Lee Santos,57,12,44,1
Comal,403,U.S. House,21,LIB,Lee Santos,43,16,24,3
Comal,404,U.S. House,21,LIB,Lee Santos,39,21,18,0
Comal,405,U.S. House,21,LIB,Lee Santos,44,18,23,3
Comal,406,U.S. House,21,LIB,Lee Santos,49,22,24,3
Comal,407,U.S. House,21,LIB,Lee Santos,34,16,18,0
Comal,201,U.S. House,35,REP,David Smalling,1674,467,1087,120
Comal,202,U.S. House,35,REP,David Smalling,453,107,303,43
Comal,301,U.S. House,35,REP,David Smalling,812,261,508,43
Comal,302,U.S. House,35,REP,David Smalling,1606,340,1154,112
Comal,303,U.S. House,35,REP,David Smalling,199,52,134,13
Comal,304,U.S. House,35,REP,David Smalling,1171,294,796,81
Comal,306,U.S. House,35,REP,David Smalling,486,123,326,37
Comal,201,U.S. House,35,DEM,Lloyd Doggett,888,245,564,79
Comal,202,U.S. House,35,DEM,Lloyd Doggett,206,56,128,22
Comal,301,U.S. House,35,DEM,Lloyd Doggett,919,310,521,88
Comal,302,U.S. House,35,DEM,Lloyd Doggett,1048,214,724,110
Comal,303,U.S. House,35,DEM,Lloyd Doggett,270,99,143,28
Comal,304,U.S. House,35,DEM,Lloyd Doggett,820,221,550,49
Comal,306,U.S. House,35,DEM,Lloyd Doggett,320,90,210,20
Comal,201,U.S. House,35,LIB,Clark Patterson,61,27,33,1
Comal,202,U.S. House,35,LIB,Clark Patterson,9,6,3,0
Comal,301,U.S. House,35,LIB,Clark Patterson,49,25,21,3
Comal,302,U.S. House,35,LIB,Clark Patterson,88,32,54,2
Comal,303,U.S. House,35,LIB,Clark Patterson,13,4,9,0
Comal,304,U.S. House,35,LIB,Clark Patterson,52,20,32,0
Comal,306,U.S. House,35,LIB,Clark Patterson,23,7,16,0
Comal,101,Governor,,REP,Greg Abbott,1743,344,1213,186
Comal,102,Governor,,REP,Greg Abbott,2034,292,1583,159
Comal,103,Governor,,REP,Greg Abbott,1962,442,1377,143
Comal,104,Governor,,REP,Greg Abbott,1088,191,783,114
Comal,105,Governor,,REP,Greg Abbott,2539,575,1749,215
Comal,106,Governor,,REP,Greg Abbott,2657,394,2073,190
Comal,107,Governor,,REP,Greg Abbott,1144,352,726,66
Comal,201,Governor,,REP,Greg Abbott,1845,531,1169,145
Comal,202,Governor,,REP,Greg Abbott,486,123,316,47
Comal,203,Governor,,REP,Greg Abbott,2261,411,1676,174
Comal,204,Governor,,REP,Greg Abbott,1830,324,1368,138
Comal,205,Governor,,REP,Greg Abbott,2835,328,2338,169
Comal,206,Governor,,REP,Greg Abbott,2772,462,2102,208
Comal,207,Governor,,REP,Greg Abbott,1155,236,826,93
Comal,208,Governor,,REP,Greg Abbott,1077,239,736,102
Comal,301,Governor,,REP,Greg Abbott,945,315,571,59
Comal,302,Governor,,REP,Greg Abbott,1789,387,1267,135
Comal,303,Governor,,REP,Greg Abbott,233,66,146,21
Comal,304,Governor,,REP,Greg Abbott,1281,331,851,99
Comal,305,Governor,,REP,Greg Abbott,894,248,591,55
Comal,306,Governor,,REP,Greg Abbott,549,141,357,51
Comal,401,Governor,,REP,Greg Abbott,977,235,616,126
Comal,402,Governor,,REP,Greg Abbott,2200,398,1568,234
Comal,403,Governor,,REP,Greg Abbott,2711,626,1854,231
Comal,404,Governor,,REP,Greg Abbott,1809,392,1298,119
Comal,405,Governor,,REP,Greg Abbott,1892,499,1220,173
Comal,406,Governor,,REP,Greg Abbott,2341,445,1584,312
Comal,407,Governor,,REP,Greg Abbott,1586,379,1097,110
Comal,101,Governor,,DEM,Lupe Valdez,690,158,465,67
Comal,102,Governor,,DEM,Lupe Valdez,391,54,292,45
Comal,103,Governor,,DEM,Lupe Valdez,438,85,310,43
Comal,104,Governor,,DEM,Lupe Valdez,273,33,191,49
Comal,105,Governor,,DEM,Lupe Valdez,634,130,436,68
Comal,106,Governor,,DEM,Lupe Valdez,491,53,374,64
Comal,107,Governor,,DEM,Lupe Valdez,282,60,196,26
Comal,201,Governor,,DEM,Lupe Valdez,771,207,499,65
Comal,202,Governor,,DEM,Lupe Valdez,183,43,116,24
Comal,203,Governor,,DEM,Lupe Valdez,582,70,456,56
Comal,204,Governor,,DEM,Lupe Valdez,446,65,340,41
Comal,205,Governor,,DEM,Lupe Valdez,803,95,636,72
Comal,206,Governor,,DEM,Lupe Valdez,598,106,425,67
Comal,207,Governor,,DEM,Lupe Valdez,231,45,163,23
Comal,208,Governor,,DEM,Lupe Valdez,234,45,146,43
Comal,301,Governor,,DEM,Lupe Valdez,831,282,470,79
Comal,302,Governor,,DEM,Lupe Valdez,922,187,638,97
Comal,303,Governor,,DEM,Lupe Valdez,243,90,132,21
Comal,304,Governor,,DEM,Lupe Valdez,756,198,509,49
Comal,305,Governor,,DEM,Lupe Valdez,357,111,213,33
Comal,306,Governor,,DEM,Lupe Valdez,277,78,184,15
Comal,401,Governor,,DEM,Lupe Valdez,354,82,214,58
Comal,402,Governor,,DEM,Lupe Valdez,671,98,489,84
Comal,403,Governor,,DEM,Lupe Valdez,664,130,469,65
Comal,404,Governor,,DEM,Lupe Valdez,440,106,292,42
Comal,405,Governor,,DEM,Lupe Valdez,444,84,309,51
Comal,406,Governor,,DEM,Lupe Valdez,774,120,534,120
Comal,407,Governor,,DEM,Lupe Valdez,365,79,249,37
Comal,101,Governor,,LIB,Mark Jay Tippetts,65,19,46,0
Comal,102,Governor,,LIB,Mark Jay Tippetts,31,9,21,1
Comal,103,Governor,,LIB,Mark Jay Tippetts,29,9,19,1
Comal,104,Governor,,LIB,Mark Jay Tippetts,28,11,17,0
Comal,105,Governor,,LIB,Mark Jay Tippetts,49,13,29,7
Comal,106,Governor,,LIB,Mark Jay Tippetts,45,8,36,1
Comal,107,Governor,,LIB,Mark Jay Tippetts,24,9,15,0
Comal,201,Governor,,LIB,Mark Jay Tippetts,47,16,26,5
Comal,202,Governor,,LIB,Mark Jay Tippetts,8,3,5,0
Comal,203,Governor,,LIB,Mark Jay Tippetts,34,11,22,1
Comal,204,Governor,,LIB,Mark Jay Tippetts,27,11,15,1
Comal,205,Governor,,LIB,Mark Jay Tippetts,58,19,38,1
Comal,206,Governor,,LIB,Mark Jay Tippetts,42,9,33,0
Comal,207,Governor,,LIB,Mark Jay Tippetts,14,4,10,0
Comal,208,Governor,,LIB,Mark Jay Tippetts,12,3,8,1
Comal,301,Governor,,LIB,Mark Jay Tippetts,30,8,18,4
Comal,302,Governor,,LIB,Mark Jay Tippetts,69,23,42,4
Comal,303,Governor,,LIB,Mark Jay Tippetts,8,2,6,0
Comal,304,Governor,,LIB,Mark Jay Tippetts,37,12,24,1
Comal,305,Governor,,LIB,Mark Jay Tippetts,35,12,20,3
Comal,306,Governor,,LIB,Mark Jay Tippetts,15,4,11,0
Comal,401,Governor,,LIB,Mark Jay Tippetts,35,10,22,3
Comal,402,Governor,,LIB,Mark Jay Tippetts,60,15,44,1
Comal,403,Governor,,LIB,Mark Jay Tippetts,39,13,21,5
Comal,404,Governor,,LIB,Mark Jay Tippetts,41,16,24,1
Comal,405,Governor,,LIB,Mark Jay Tippetts,32,16,14,2
Comal,406,Governor,,LIB,Mark Jay Tippetts,64,24,37,3
Comal,407,Governor,,LIB,Mark Jay Tippetts,37,13,23,1
Comal,101,Lieutenant Governor,,REP,Dan Patrick,1604,310,1119,175
Comal,102,Lieutenant Governor,,REP,Dan Patrick,1963,282,1527,154
Comal,103,Lieutenant Governor,,REP,Dan Patrick,1860,419,1303,138
Comal,104,Lieutenant Governor,,REP,Dan Patrick,1047,186,749,112
Comal,105,Lieutenant Governor,,REP,Dan Patrick,2447,555,1689,203
Comal,106,Lieutenant Governor,,REP,Dan Patrick,2555,372,1999,184
Comal,107,Lieutenant Governor,,REP,Dan Patrick,1094,333,696,65
Comal,201,Lieutenant Governor,,REP,Dan Patrick,1751,492,1122,137
Comal,202,Lieutenant Governor,,REP,Dan Patrick,468,111,311,46
Comal,203,Lieutenant Governor,,REP,Dan Patrick,2148,383,1601,164
Comal,204,Lieutenant Governor,,REP,Dan Patrick,1757,311,1312,134
Comal,205,Lieutenant Governor,,REP,Dan Patrick,2683,311,2208,164
Comal,206,Lieutenant Governor,,REP,Dan Patrick,2648,432,2017,199
Comal,207,Lieutenant Governor,,REP,Dan Patrick,1105,219,793,93
Comal,208,Lieutenant Governor,,REP,Dan Patrick,1039,223,719,97
Comal,301,Lieutenant Governor,,REP,Dan Patrick,878,294,529,55
Comal,302,Lieutenant Governor,,REP,Dan Patrick,1676,360,1191,125
Comal,303,Lieutenant Governor,,REP,Dan Patrick,216,59,139,18
Comal,304,Lieutenant Governor,,REP,Dan Patrick,1218,320,803,95
Comal,305,Lieutenant Governor,,REP,Dan Patrick,841,236,554,51
Comal,306,Lieutenant Governor,,REP,Dan Patrick,514,132,335,47
Comal,401,Lieutenant Governor,,REP,Dan Patrick,906,214,573,119
Comal,402,Lieutenant Governor,,REP,Dan Patrick,2109,388,1493,228
Comal,403,Lieutenant Governor,,REP,Dan Patrick,2628,612,1790,226
Comal,404,Lieutenant Governor,,REP,Dan Patrick,1715,370,1225,120
