county,precinct,office,district,party,candidate,votes,election_day,early_voting
Irion,100,Straight Party,,REP,Republican Party    REP,36,36,
Irion,100,Straight Party,,DEM,Democratic Party   DEM,40,1,39
Irion,100,Straight Party,,LIB,Libertarian Party    LIB,3,1,2
Irion,100,U.S. Senate,,REP,Ted Cruz,58,58,0
Irion,100,U.S. Senate,,DEM,Beto O'Rourke,114,9,105
Irion,100,U.S. Senate,,LIB,Neal M. Dikeman,15,0,15
Irion,100,U.S. House,11,REP,Mike Conaway,60,60,0
Irion,100,U.S. House,11,DEM,Jennie Lou Leeder,109,6,103
Irion,100,U.S. House,11,LIB,Rhett Rosenquest Smith,14,1,13
Irion,100,Governor,,REP,Greg Abbott,63,61,2
Irion,100,Governor,,DEM,Lupe Valdez,108,6,102
Irion,100,Governor,,LIB,Mark Jay Tippetts,17,0,17
Irion,100,Lieutenant Governor,,REP,Dan Patrick,56,55,1
Irion,100,Lieutenant Governor,,DEM,Mike Collier,96,8,88
Irion,100,Lieutenant Governor,,LIB,Kerry Douglas McKennon,31,2,29
Irion,100,Attorney General,,REP,Ken Paxton,54,53,1
Irion,100,Attorney General,,DEM,Justin Nelson,108,9,99
Irion,100,Attorney General,,LIB,Michael Ray Harris,19,2,17
Irion,100,Comptroller of Public Accounts,,REP,Glenn Hegar,56,54,2
Irion,100,Comptroller of Public Accounts,,DEM,Joi Chevalier,105,6,99
Irion,100,Comptroller of Public Accounts,,LIB,Ben Sanders,17,3,14
Irion,100,Commissioner of the General Land Office,,REP,George P. Bush,60,56,4
Irion,100,Commissioner of the General Land Office,,DEM,Miguel Suazo,99,6,93
Irion,100,Commissioner of the General Land Office,,LIB,Matt Pina,15,1,14
Irion,100,Commissioner of Agriculture,,REP,Sid Miller,63,55,8
Irion,100,Commissioner of Agriculture,,DEM,Kim Olson,105,7,98
Irion,100,Commissioner of Agriculture,,LIB,Richard Carpenter,19,1,18
Irion,100,Railroad Commissioner,,REP,Christi Craddick,59,58,1
