county,precinct,office,district,party,candidate,votes,election_day,early_voting,provisional
Rusk,PCT 111,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,930,,,
Rusk,PCT 112,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2121,,,
Rusk,PCT 113,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3022,,,
Rusk,PCT 114,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1523,,,
Rusk,PCT 201,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,946,,,
Rusk,PCT 212,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,861,,,
Rusk,PCT 213,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1952,,,
Rusk,PCT 214,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2376,,,
Rusk,PCT 215,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2195,,,
Rusk,PCT 302,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1185,,,
Rusk,PCT 303,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1796,,,
Rusk,PCT 314,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,948,,,
Rusk,PCT 315,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,805,,,
Rusk,PCT 316,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,446,,,
Rusk,PCT 317,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,744,,,
Rusk,PCT 318,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1121,,,
Rusk,PCT 319,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,373,,,
Rusk,PCT 404,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1586,,,
Rusk,PCT 405,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1277,,,
Rusk,PCT 416,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,970,,,
Rusk,PCT 417,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1515,,,
Rusk,PCT 418,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2152,,,
Rusk,PCT 111,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,190,,,
Rusk,PCT 112,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,360,,,
Rusk,PCT 113,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,568,,,
Rusk,PCT 114,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,309,,,
Rusk,PCT 201,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,227,,,
Rusk,PCT 212,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,234,,,
Rusk,PCT 213,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,369,,,
Rusk,PCT 214,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,659,,,
Rusk,PCT 215,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,596,,,
Rusk,PCT 302,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,210,,,
Rusk,PCT 303,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,276,,,
Rusk,PCT 314,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,269,,,
Rusk,PCT 315,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,192,,,
Rusk,PCT 316,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,109,,,
Rusk,PCT 317,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,82,,,
Rusk,PCT 318,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,211,,,
Rusk,PCT 319,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,64,,,
Rusk,PCT 404,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,568,,,
Rusk,PCT 405,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,378,,,
Rusk,PCT 416,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,250,,,
Rusk,PCT 417,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,265,,,
Rusk,PCT 418,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,580,,,
Rusk,PCT 111,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,173,,,
Rusk,PCT 112,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,291,,,
Rusk,PCT 113,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,486,,,
Rusk,PCT 114,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,272,,,
Rusk,PCT 201,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,213,,,
Rusk,PCT 212,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,218,,,
Rusk,PCT 213,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,322,,,
Rusk,PCT 214,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,548,,,
Rusk,PCT 215,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,502,,,
Rusk,PCT 302,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,164,,,
Rusk,PCT 303,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,193,,,
Rusk,PCT 314,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,256,,,
Rusk,PCT 315,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,175,,,
Rusk,PCT 316,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,103,,,
Rusk,PCT 317,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,61,,,
Rusk,PCT 318,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,177,,,
Rusk,PCT 319,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,43,,,
Rusk,PCT 404,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,536,,,
Rusk,PCT 405,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,340,,,
Rusk,PCT 416,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,230,,,
Rusk,PCT 417,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,227,,,
Rusk,PCT 418,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,530,,,
Rusk,PCT 111,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,17,,,
Rusk,PCT 112,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,69,,,
Rusk,PCT 113,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,82,,,
Rusk,PCT 114,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,37,,,
