county,precinct,office,district,party,candidate,votes,election_day,early_voting,provisional
Bell,101,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,6270,0,0,0
Bell,102,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3048,0,0,0
Bell,103,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,5271,0,0,0
Bell,104,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,7205,0,0,0
Bell,105,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1582,0,0,0
Bell,106,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,5653,0,0,0
Bell,107,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,575,0,0,0
Bell,108,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1563,0,0,0
Bell,109,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2964,0,0,0
Bell,110,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2648,0,0,0
Bell,111,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,5577,0,0,0
Bell,113,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,278,0,0,0
Bell,201,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3908,0,0,0
Bell,202,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,6424,0,0,0
Bell,203,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,6495,0,0,0
Bell,204,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2910,0,0,0
Bell,205,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,5306,0,0,0
Bell,206,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1920,0,0,0
Bell,207,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3888,0,0,0
Bell,208,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,6875,0,0,0
Bell,209,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,7529,0,0,0
Bell,210,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,5761,0,0,0
Bell,301,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3603,0,0,0
Bell,302,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,4200,0,0,0
Bell,303,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,4806,0,0,0
Bell,304,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,772,0,0,0
Bell,305,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2823,0,0,0
Bell,306,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2642,0,0,0
Bell,307,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3482,0,0,0
Bell,308,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2299,0,0,0
Bell,309,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,807,0,0,0
Bell,310,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,482,0,0,0
Bell,311,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2756,0,0,0
Bell,312,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1965,0,0,0
Bell,313,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2785,0,0,0
Bell,314,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3085,0,0,0
Bell,315,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,6185,0,0,0
Bell,317,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,6795,0,0,0
Bell,401,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1230,0,0,0
Bell,402,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2471,0,0,0
Bell,404,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,5264,0,0,0
Bell,405,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,6041,0,0,0
Bell,406,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3374,0,0,0
Bell,408,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,6817,0,0,0
Bell,409,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1729,0,0,0
Bell,410,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3318,0,0,0
Bell,412,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,6312,0,0,0
Bell,413,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,6933,0,0,0
Bell,101,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1412,700,101,609
Bell,102,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,748,387,51,309
Bell,103,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,770,403,51,312
Bell,104,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1606,822,110,672
Bell,105,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,313,84,18,210
Bell,106,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,497,221,26,249
Bell,107,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,104,23,8,73
Bell,108,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,374,66,23,285
Bell,109,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,252,115,30,107
Bell,110,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,46,16,3,27
Bell,111,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,815,346,57,412
Bell,113,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,68,39,9,20
Bell,201,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,415,209,39,166
Bell,202,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1002,532,56,413
Bell,203,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,2185,1277,87,820
Bell,204,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,288,141,38,109
Bell,205,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,552,225,86,240
Bell,206,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,224,86,19,118
Bell,207,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,267,66,23,175
Bell,208,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,694,266,28,400
Bell,209,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,983,428,46,509
Bell,210,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,560,199,30,330
Bell,301,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,643,197,38,407
Bell,302,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,707,296,68,342
Bell,303,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,771,368,77,325
Bell,304,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,173,92,20,61
Bell,305,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,710,314,73,321
Bell,306,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,228,92,37,97
Bell,307,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,256,117,33,106
Bell,308,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,219,85,18,116
Bell,309,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,199,64,10,125
Bell,310,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,122,31,5,86
Bell,311,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,608,215,55,336
