county,precinct,office,district,candidate,party,early_voting,election day,votes
Throckmorton,3003,Railroad Commissioner,,Totals,,,,2
Throckmorton,4005,Ballots Cast,,,,1,2,3
Throckmorton,4005,U.S. Senate,,Sema Hernandez,,,,0
Throckmorton,4005,U.S. Senate,,Beto O'Rourke,,,,3
Throckmorton,4005,U.S. Senate,,Edward Kimbrough,,,,0
Throckmorton,4005,U.S. Senate,,Totals,,,,3
Throckmorton,4005,U.S. House,19,Miguel Levario,,,,2
Throckmorton,4005,U.S. House,19,Totals,,,,2
Throckmorton,4005,Governor,,Joe Mumbach,,,,0
Throckmorton,4005,Governor,,Grady Yarbrough,,,,1
Throckmorton,4005,Governor,,Lupe Valdez,,,,1
Throckmorton,4005,Governor,,Adrian Ocegueda,,,,0
Throckmorton,4005,Governor,,Jeffrey Payne,,,,0
Throckmorton,4005,Governor,,James Jolly Clark,,,,0
Throckmorton,4005,Governor,,Andrew White,,,,0
Throckmorton,4005,Governor,,"Cedric Davis, Sr.",,,,0
Throckmorton,4005,Governor,,Tom Wakely,,,,0
Throckmorton,4005,Governor,,Totals,,,,2
Throckmorton,4005,Lieutenant Governor,,Michael Cooper,,,,0
Throckmorton,4005,Lieutenant Governor,,Mike Collier,,,,3
Throckmorton,4005,Lieutenant Governor,,Totals,,,,3
Throckmorton,4005,Attorney General,,Justin Nelson,,,,2
Throckmorton,4005,Attorney General,,Totals,,,,2
Throckmorton,4005,Comptroller of Public Accounts,,Joi Chevalier,,,,0
Throckmorton,4005,Comptroller of Public Accounts,,Tim Mahoney,,,,2
Throckmorton,4005,Comptroller of Public Accounts,,Totals,,,,2
Throckmorton,4005,Commissioner of the General Land Office,,Miguel Suazo,,,,2
Throckmorton,4005,Commissioner of the General Land Office,,Tex Morgan,,,,0
Throckmorton,4005,Commissioner of the General Land Office,,Totals,,,,2
Throckmorton,4005,Commissioner of Agriculture,,Kim Olson,,,,2
Throckmorton,4005,Commissioner of Agriculture,,Totals,,,,2
Throckmorton,4005,Railroad Commissioner,,Chris Spellmon,,,,2
Throckmorton,4005,Railroad Commissioner,,Roman McAllen,,,,0
Throckmorton,4005,Railroad Commissioner,,Totals,,,,2
Throckmorton,4006,Ballots Cast,,,,0,0,0
Throckmorton,4006,U.S. Senate,,Sema Hernandez,,,,0
Throckmorton,4006,U.S. Senate,,Beto O'Rourke,,,,0
Throckmorton,4006,U.S. Senate,,Edward Kimbrough,,,,0
Throckmorton,4006,U.S. Senate,,Totals,,,,0
Throckmorton,4006,U.S. House,19,Miguel Levario,,,,0
Throckmorton,4006,U.S. House,19,Totals,,,,0
Throckmorton,4006,Governor,,Joe Mumbach,,,,0
Throckmorton,4006,Governor,,Grady Yarbrough,,,,0
Throckmorton,4006,Governor,,Lupe Valdez,,,,0
Throckmorton,4006,Governor,,Adrian Ocegueda,,,,0
Throckmorton,4006,Governor,,Jeffrey Payne,,,,0
Throckmorton,4006,Governor,,James Jolly Clark,,,,0
Throckmorton,4006,Governor,,Andrew White,,,,0
Throckmorton,4006,Governor,,"Cedric Davis, Sr.",,,,0
Throckmorton,4006,Governor,,Tom Wakely,,,,0
Throckmorton,4006,Governor,,Totals,,,,0
Throckmorton,4006,Lieutenant Governor,,Michael Cooper,,,,0
Throckmorton,4006,Lieutenant Governor,,Mike Collier,,,,0
Throckmorton,4006,Lieutenant Governor,,Totals,,,,0
Throckmorton,4006,Attorney General,,Justin Nelson,,,,0
Throckmorton,4006,Attorney General,,Totals,,,,0
Throckmorton,4006,Comptroller of Public Accounts,,Joi Chevalier,,,,0
Throckmorton,4006,Comptroller of Public Accounts,,Tim Mahoney,,,,0
Throckmorton,4006,Comptroller of Public Accounts,,Totals,,,,0
Throckmorton,4006,Commissioner of the General Land Office,,Miguel Suazo,,,,0
Throckmorton,4006,Commissioner of the General Land Office,,Tex Morgan,,,,0
Throckmorton,4006,Commissioner of the General Land Office,,Totals,,,,0
Throckmorton,4006,Commissioner of Agriculture,,Kim Olson,,,,0
Throckmorton,4006,Commissioner of Agriculture,,Totals,,,,0
Throckmorton,4006,Railroad Commissioner,,Chris Spellmon,,,,0
Throckmorton,4006,Railroad Commissioner,,Roman McAllen,,,,0
Throckmorton,4006,Railroad Commissioner,,Totals,,,,0
Throckmorton,1,Ballots Cast,,,,74,91,165
Throckmorton,1,U.S. Senate,,Stefano de Stefano,,,,12
Throckmorton,1,U.S. Senate,,Ted Cruz,,,,111
Throckmorton,1,U.S. Senate,,Geraldine Sam,,,,1
Throckmorton,1,U.S. Senate,,"Bruce Jacobson, Jr.",,,,7
Throckmorton,1,U.S. Senate,,Mary Miller,,,,3
Throckmorton,1,U.S. Senate,,Totals,,,,134
Throckmorton,1,U.S. House,19,Jodey Arrington,,,,120
Throckmorton,1,U.S. House,19,Totals,,,,120
Throckmorton,1,Governor,,Barbara Krueger,,,,10
Throckmorton,1,Governor,,Greg Abbott,,,,120
Throckmorton,1,Governor,,SECEDE Kilgore,,,,2
Throckmorton,1,Governor,,Totals,,,,132
Throckmorton,1,Lieutenant Governor,,Scott Milder,,,,72
Throckmorton,1,Lieutenant Governor,,Dan Patrick,,,,65
Throckmorton,1,Lieutenant Governor,,Totals,,,,137
Throckmorton,1,Attorney General,,Ken Paxton,,,,94
Throckmorton,1,Attorney General,,Totals,,,,94
Throckmorton,1,Comptroller of Public Accounts,,Glenn Hegar,,,,103
Throckmorton,1,Comptroller of Public Accounts,,Totals,,,,103
Throckmorton,1,Commissioner of the General Land Office,,George P. Bush,,,,70
Throckmorton,1,Commissioner of the General Land Office,,Davey Edwards,,,,12
Throckmorton,1,Commissioner of the General Land Office,,Rick Range,,,,9
Throckmorton,1,Commissioner of the General Land Office,,Jerry Patterson,,,,35
Throckmorton,1,Commissioner of the General Land Office,,Totals,,,,126
Throckmorton,1,Commissioner of Agriculture,,Jim Hogan,,,,24
Throckmorton,1,Commissioner of Agriculture,,Trey Blocker,,,,43
Throckmorton,1,Commissioner of Agriculture,,Sid Miller,,,,49
Throckmorton,1,Commissioner of Agriculture,,Totals,,,,116
Throckmorton,1,Railroad Commissioner,,Christi Craddick,,,,86
Throckmorton,1,Railroad Commissioner,,Weston Martinez,,,,25
Throckmorton,1,Railroad Commissioner,,Totals,,,,111
Throckmorton,1,State Representative,68,Drew Springer,,,,100
Throckmorton,1,State Representative,68,Totals,,,,100
Throckmorton,2,Ballots Cast,,,,93,107,200
Throckmorton,2,U.S. Senate,,Stefano de Stefano,,,,7
Throckmorton,2,U.S. Senate,,Ted Cruz,,,,127
Throckmorton,2,U.S. Senate,,Geraldine Sam,,,,3
Throckmorton,2,U.S. Senate,,"Bruce Jacobson, Jr.",,,,5
Throckmorton,2,U.S. Senate,,Mary Miller,,,,6
Throckmorton,2,U.S. Senate,,Totals,,,,134
Throckmorton,2,U.S. House,19,Jodey Arrington,,,,124
Throckmorton,2,U.S. House,19,Totals,,,,124
Throckmorton,2,Governor,,Barbara Krueger,,,,10
Throckmorton,2,Governor,,Greg Abbott,,,,135
Throckmorton,2,Governor,,SECEDE Kilgore,,,,2
Throckmorton,2,Governor,,Totals,,,,147
Throckmorton,2,Lieutenant Governor,,Scott Milder,,,,63
Throckmorton,2,Lieutenant Governor,,Dan Patrick,,,,78
Throckmorton,2,Lieutenant Governor,,Totals,,,,141
Throckmorton,2,Attorney General,,Ken Paxton,,,,104
Throckmorton,2,Attorney General,,Totals,,,,104
Throckmorton,2,Comptroller of Public Accounts,,Glenn Hegar,,,,96
Throckmorton,2,Comptroller of Public Accounts,,Totals,,,,96
Throckmorton,2,Commissioner of the General Land Office,,George P. Bush,,,,94
Throckmorton,2,Commissioner of the General Land Office,,Davey Edwards,,,,9
Throckmorton,2,Commissioner of the General Land Office,,Rick Range,,,,11
Throckmorton,2,Commissioner of the General Land Office,,Jerry Patterson,,,,28
Throckmorton,2,Commissioner of the General Land Office,,Totals,,,,142
Throckmorton,2,Commissioner of Agriculture,,Jim Hogan,,,,26
Throckmorton,2,Commissioner of Agriculture,,Trey Blocker,,,,33
Throckmorton,2,Commissioner of Agriculture,,Sid Miller,,,,69
Throckmorton,2,Commissioner of Agriculture,,Totals,,,,128
Throckmorton,2,Railroad Commissioner,,Christi Craddick,,,,94
Throckmorton,2,Railroad Commissioner,,Weston Martinez,,,,28
Throckmorton,2,Railroad Commissioner,,Totals,,,,122
Throckmorton,2,State Representative,68,Drew Springer,,,,102
Throckmorton,2,State Representative,68,Totals,,,,102
Throckmorton,3003,Ballots Cast,,,,9,80,89
Throckmorton,3003,U.S. Senate,,Stefano de Stefano,,,,2
Throckmorton,3003,U.S. Senate,,Ted Cruz,,,,61
Throckmorton,3003,U.S. Senate,,Geraldine Sam,,,,1
Throckmorton,3003,U.S. Senate,,"Bruce Jacobson, Jr.",,,,7
Throckmorton,3003,U.S. Senate,,Mary Miller,,,,4
Throckmorton,3003,U.S. Senate,,Totals,,,,75
Throckmorton,3003,U.S. House,19,Jodey Arrington,,,,66
Throckmorton,3003,U.S. House,19,Totals,,,,66
Throckmorton,3003,Governor,,Barbara Krueger,,,,5
Throckmorton,3003,Governor,,Greg Abbott,,,,67
Throckmorton,3003,Governor,,SECEDE Kilgore,,,,0
Throckmorton,3003,Governor,,Totals,,,,72
Throckmorton,3003,Lieutenant Governor,,Scott Milder,,,,32
Throckmorton,3003,Lieutenant Governor,,Dan Patrick,,,,42
Throckmorton,3003,Lieutenant Governor,,Totals,,,,74
Throckmorton,3003,Attorney General,,Ken Paxton,,,,57
Throckmorton,3003,Attorney General,,Totals,,,,57
Throckmorton,3003,Comptroller of Public Accounts,,Glenn Hegar,,,,56
Throckmorton,3003,Comptroller of Public Accounts,,Totals,,,,56
Throckmorton,3003,Commissioner of the General Land Office,,George P. Bush,,,,35
Throckmorton,3003,Commissioner of the General Land Office,,Davey Edwards,,,,11
Throckmorton,3003,Commissioner of the General Land Office,,Rick Range,,,,8
Throckmorton,3003,Commissioner of the General Land Office,,Jerry Patterson,,,,13
Throckmorton,3003,Commissioner of the General Land Office,,Totals,,,,67
Throckmorton,3003,Commissioner of Agriculture,,Jim Hogan,,,,17
Throckmorton,3003,Commissioner of Agriculture,,Trey Blocker,,,,15
Throckmorton,3003,Commissioner of Agriculture,,Sid Miller,,,,34
Throckmorton,3003,Commissioner of Agriculture,,Totals,,,,66
Throckmorton,3003,Railroad Commissioner,,Christi Craddick,,,,48
Throckmorton,3003,Railroad Commissioner,,Weston Martinez,,,,12
Throckmorton,3003,Railroad Commissioner,,Totals,,,,60
Throckmorton,3003,State Representative,68,Drew Springer,,,,52
Throckmorton,3003,State Representative,68,Totals,,,,52
Throckmorton,4005,Ballots Cast,,,,4,33,37
Throckmorton,4005,U.S. Senate,,Stefano de Stefano,,,,0
Throckmorton,4005,U.S. Senate,,Ted Cruz,,,,22
Throckmorton,4005,U.S. Senate,,Geraldine Sam,,,,2
Throckmorton,4005,U.S. Senate,,"Bruce Jacobson, Jr.",,,,2
Throckmorton,4005,U.S. Senate,,Mary Miller,,,,1
Throckmorton,4005,U.S. Senate,,Totals,,,,27
Throckmorton,4005,U.S. House,19,Jodey Arrington,,,,23
Throckmorton,4005,U.S. House,19,Totals,,,,23
Throckmorton,4005,Governor,,Barbara Krueger,,,,7
Throckmorton,4005,Governor,,Greg Abbott,,,,25
Throckmorton,4005,Governor,,SECEDE Kilgore,,,,0
Throckmorton,4005,Governor,,Totals,,,,32
Throckmorton,4005,Lieutenant Governor,,Scott Milder,,,,15
Throckmorton,4005,Lieutenant Governor,,Dan Patrick,,,,16
Throckmorton,4005,Lieutenant Governor,,Totals,,,,31
Throckmorton,4005,Attorney General,,Ken Paxton,,,,20
Throckmorton,4005,Attorney General,,Totals,,,,20
Throckmorton,4005,Comptroller of Public Accounts,,Glenn Hegar,,,,18
Throckmorton,4005,Comptroller of Public Accounts,,Totals,,,,18
Throckmorton,4005,Commissioner of the General Land Office,,George P. Bush,,,,12
Throckmorton,4005,Commissioner of the General Land Office,,Davey Edwards,,,,3
Throckmorton,4005,Commissioner of the General Land Office,,Rick Range,,,,3
Throckmorton,4005,Commissioner of the General Land Office,,Jerry Patterson,,,,9
Throckmorton,4005,Commissioner of the General Land Office,,Totals,,,,27
Throckmorton,4005,Commissioner of Agriculture,,Jim Hogan,,,,9
Throckmorton,4005,Commissioner of Agriculture,,Trey Blocker,,,,0
Throckmorton,4005,Commissioner of Agriculture,,Sid Miller,,,,19
Throckmorton,4005,Commissioner of Agriculture,,Totals,,,,28
Throckmorton,4005,Railroad Commissioner,,Christi Craddick,,,,20
Throckmorton,4005,Railroad Commissioner,,Weston Martinez,,,,4
Throckmorton,4005,Railroad Commissioner,,Totals,,,,24
Throckmorton,4005,State Representative,68,Drew Springer,,,,18
Throckmorton,4005,State Representative,68,Totals,,,,18
Throckmorton,4006,Ballots Cast,,,,37,54,91
Throckmorton,4006,U.S. Senate,,Stefano de Stefano,,,,1
Throckmorton,4006,U.S. Senate,,Ted Cruz,,,,56
Throckmorton,4006,U.S. Senate,,Geraldine Sam,,,,0
Throckmorton,4006,U.S. Senate,,"Bruce Jacobson, Jr.",,,,2
Throckmorton,4006,U.S. Senate,,Mary Miller,,,,4
Throckmorton,4006,U.S. Senate,,Totals,,,,63
Throckmorton,4006,U.S. House,19,Jodey Arrington,,,,56
Throckmorton,4006,U.S. House,19,Totals,,,,56
Throckmorton,4006,Governor,,Barbara Krueger,,,,7
Throckmorton,4006,Governor,,Greg Abbott,,,,53
Throckmorton,4006,Governor,,SECEDE Kilgore,,,,2
Throckmorton,4006,Governor,,Totals,,,,62
Throckmorton,4006,Lieutenant Governor,,Scott Milder,,,,28
Throckmorton,4006,Lieutenant Governor,,Dan Patrick,,,,32
Throckmorton,4006,Lieutenant Governor,,Totals,,,,60
Throckmorton,4006,Attorney General,,Ken Paxton,,,,52
Throckmorton,4006,Attorney General,,Totals,,,,52
Throckmorton,4006,Comptroller of Public Accounts,,Glenn Hegar,,,,52
Throckmorton,4006,Comptroller of Public Accounts,,Totals,,,,52
Throckmorton,4006,Commissioner of the General Land Office,,George P. Bush,,,,29
Throckmorton,4006,Commissioner of the General Land Office,,Davey Edwards,,,,4
Throckmorton,4006,Commissioner of the General Land Office,,Rick Range,,,,7
Throckmorton,4006,Commissioner of the General Land Office,,Jerry Patterson,,,,15
Throckmorton,4006,Commissioner of the General Land Office,,Totals,,,,55
Throckmorton,4006,Commissioner of Agriculture,,Jim Hogan,,,,13
Throckmorton,4006,Commissioner of Agriculture,,Trey Blocker,,,,9
Throckmorton,4006,Commissioner of Agriculture,,Sid Miller,,,,32
Throckmorton,4006,Commissioner of Agriculture,,Totals,,,,54
Throckmorton,4006,Railroad Commissioner,,Christi Craddick,,,,34
Throckmorton,4006,Railroad Commissioner,,Weston Martinez,,,,13
Throckmorton,4006,Railroad Commissioner,,Totals,,,,47
Throckmorton,4006,State Representative,68,Drew Springer,,,,49
Throckmorton,4006,State Representative,68,Totals,,,,49
