county,precinct,office,district,party,candidate,votes,election_day,early_voting
Andrews,1,U.S. Senate,,REP,Mary Miller,24,13,11
Andrews,1,U.S. Senate,,REP,Geraldine Sam,15,11,4
Andrews,1,U.S. Senate,,REP,Bruce Jacobson Jr,16,3,13
Andrews,1,U.S. Senate,,REP,Stefano De Stefano,12,6,6
Andrews,1,U.S. Senate,,REP,Ted Cruz,342,146,196
Andrews,2,U.S. Senate,,REP,Mary Miller,57,20,37
Andrews,2,U.S. Senate,,REP,Geraldine Sam,18,11,7
Andrews,2,U.S. Senate,,REP,Bruce Jacobson Jr,48,15,33
Andrews,2,U.S. Senate,,REP,Stefano De Stefano,19,6,13
Andrews,2,U.S. Senate,,REP,Ted Cruz,730,291,439
Andrews,3,U.S. Senate,,REP,Mary Miller,32,12,20
Andrews,3,U.S. Senate,,REP,Geraldine Sam,5,2,3
Andrews,3,U.S. Senate,,REP,Bruce Jacobson Jr,24,9,15
Andrews,3,U.S. Senate,,REP,Stefano De Stefano,10,3,7
Andrews,3,U.S. Senate,,REP,Ted Cruz,419,163,256
Andrews,4,U.S. Senate,,REP,Mary Miller,20,8,12
Andrews,4,U.S. Senate,,REP,Geraldine Sam,4,1,3
Andrews,4,U.S. Senate,,REP,Bruce Jacobson Jr,18,11,7
Andrews,4,U.S. Senate,,REP,Stefano De Stefano,10,5,5
Andrews,4,U.S. Senate,,REP,Ted Cruz,290,160,130
Andrews,1,U.S. House,11,REP,Mike Conaway,358,149,209
Andrews,1,U.S. House,11,REP,Paul Myers,50,27,23
Andrews,2,U.S. House,11,REP,Mike Conaway,808,328,480
Andrews,2,U.S. House,11,REP,Paul Myers,87,24,63
Andrews,3,U.S. House,11,REP,Mike Conaway,455,175,280
Andrews,3,U.S. House,11,REP,Paul Myers,48,19,29
Andrews,4,U.S. House,11,REP,Mike Conaway,307,165,142
Andrews,4,U.S. House,11,REP,Paul Myers,32,17,15
Andrews,1,Governor,,REP,Barbara Krueger,40,22,18
Andrews,1,Governor,,REP,Greg Abbott,358,154,204
Andrews,1,Governor,,REP,Secede Kilgore,10,6,4
Andrews,2,Governor,,REP,Barbara Krueger,99,37,62
Andrews,2,Governor,,REP,Greg Abbott,776,302,474
Andrews,2,Governor,,REP,Secede Kilgore,14,5,9
