county,precinct,office,district,party,candidate,votes,election_day,early_voting
Wichita,101,Straight Party,,REP,,71,23,48
Wichita,101,Straight Party,,DEM,,8,0,8
Wichita,101,Straight Party,,LIB,,0,0,0
Wichita,101,Straight Party,,,Over Votes,0,0,0
Wichita,101,Straight Party,,,Under Votes,118,18,100
Wichita,101,U.S. Senate,,REP,Ted Cruz,146,37,109
Wichita,101,U.S. Senate,,DEM,Beto O'Rourke,48,3,45
Wichita,101,U.S. Senate,,LIB,Neal M. Dikeman,1,0,1
Wichita,101,U.S. Senate,,,Over Votes,0,0,0
Wichita,101,U.S. Senate,,,Under Votes,3,1,2
Wichita,101,U.S. House,13,REP,Mac Thornberry,139,37,102
Wichita,101,U.S. House,13,DEM,Greg Sagan,32,2,30
Wichita,101,U.S. House,13,LIB,Calvin DeWeese,4,1,3
Wichita,101,U.S. House,13,,Over Votes,0,0,0
Wichita,101,U.S. House,13,,Under Votes,23,1,22
Wichita,101,Governor,,REP,Greg Abbott,151,37,114
Wichita,101,Governor,,DEM,Lupe Valdez,42,3,39
Wichita,101,Governor,,LIB,Mark Jay Tippetts,1,0,1
Wichita,101,Governor,,,Over Votes,0,0,0
Wichita,101,Governor,,,Under Votes,4,1,3
Wichita,101,Lieutenant Governor,,REP,Dan Patrick,145,37,108
Wichita,101,Lieutenant Governor,,DEM,Mike Collier,48,3,45
Wichita,101,Lieutenant Governor,,LIB,Kerry Douglas McKennon,1,0,1
Wichita,101,Lieutenant Governor,,,Over Votes,0,0,0
Wichita,101,Lieutenant Governor,,,Under Votes,4,1,3
Wichita,101,Attorney General,,REP,Ken Paxton,143,37,106
Wichita,101,Attorney General,,DEM,Justin Nelson,49,3,46
Wichita,101,Attorney General,,LIB,Michael Ray Harris,3,0,3
Wichita,101,Attorney General,,,Over Votes,0,0,0
Wichita,101,Attorney General,,,Under Votes,3,1,2
Wichita,101,Comptroller of Public Accounts,,REP,Glenn Hegar,145,37,108
Wichita,101,Comptroller of Public Accounts,,DEM,Joi Chevalier,40,1,39
Wichita,101,Comptroller of Public Accounts,,LIB,Ben Sanders,8,2,6
Wichita,101,Comptroller of Public Accounts,,,Over Votes,0,0,0
Wichita,101,Comptroller of Public Accounts,,,Under Votes,5,1,4
Wichita,101,Commissioner of the General Land Office,,REP,George P. Bush,141,37,104
Wichita,101,Commissioner of the General Land Office,,DEM,Miguel Suazo,42,2,40
Wichita,101,Commissioner of the General Land Office,,LIB,Matt Pina,9,1,8
Wichita,101,Commissioner of the General Land Office,,,Over Votes,0,0,0
Wichita,101,Commissioner of the General Land Office,,,Under Votes,6,1,5
Wichita,101,Commissioner of Agriculture,,REP,Sid Miller,143,36,107
Wichita,101,Commissioner of Agriculture,,DEM,Kim Olson,46,3,43
Wichita,101,Commissioner of Agriculture,,LIB,Richard Carpenter,5,1,4
Wichita,101,Commissioner of Agriculture,,,Over Votes,0,0,0
Wichita,101,Commissioner of Agriculture,,,Under Votes,4,1,3
Wichita,101,Railroad Commissioner,,REP,Christi Craddick,145,37,108
Wichita,101,Railroad Commissioner,,DEM,Roman McAllen,40,1,39
Wichita,101,Railroad Commissioner,,LIB,Mike Wright,8,2,6
Wichita,101,Railroad Commissioner,,,Over Votes,0,0,0
Wichita,101,Railroad Commissioner,,,Under Votes,5,1,4
Wichita,101,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,142,36,106
Wichita,101,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,34,3,31
Wichita,101,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0
Wichita,101,"Justice, Supreme Court, Place 2",,,Under Votes,22,2,20
Wichita,101,"Justice, Supreme Court, Place 4",,REP,John Devine,139,38,101
Wichita,101,"Justice, Supreme Court, Place 4",,DEM,R. K. Sandill,16,2,14
Wichita,101,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0
Wichita,101,"Justice, Supreme Court, Place 4",,,Under Votes,42,1,41
Wichita,101,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,133,37,96
Wichita,101,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,20,3,17
Wichita,101,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0
Wichita,101,"Justice, Supreme Court, Place 6",,,Under Votes,44,1,43
Wichita,101,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,134,37,97
Wichita,101,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,17,1,16
Wichita,101,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,2,2,0
Wichita,101,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0
Wichita,101,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,44,1,43
Wichita,101,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,137,38,99
Wichita,101,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,17,2,15
Wichita,101,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0
Wichita,101,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,43,1,42
Wichita,101,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,134,37,97
Wichita,101,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,11,3,8
