county,precinct,office,district,party,candidate,votes,early_voting,election_day
San Patricio,101,Registered Voters,,,,489,,
San Patricio,101,U.S. Senate,,Rep,Stefano de Stefano,0,0,0
San Patricio,101,U.S. Senate,,REP,Mary Miller,2,1,1
San Patricio,101,U.S. Senate,,REP,Geraldine Sam,0,0,0
San Patricio,101,U.S. Senate,,REP,"Bruce Jacobson, Jr.",3,1,2
San Patricio,101,U.S. Senate,,REP,Ted Cruz,38,10,28
San Patricio,101,U.S. House,27,REP,John Grunwald,4,2,2
San Patricio,101,U.S. House,27,REP,Bech Bruun,19,3,16
San Patricio,101,U.S. House,27,REP,Michael Cloud,9,5,4
San Patricio,101,U.S. House,27,REP,Christopher K. Mapp,2,0,2
San Patricio,101,U.S. House,27,REP,Eddie Gassman,2,1,1
San Patricio,101,U.S. House,27,REP,Jerry Hall,5,1,4
San Patricio,101,Governor,,REP,SECEDE Kilgore,0,0,0
San Patricio,101,Governor,,REP,Barbara Krueger,2,1,1
San Patricio,101,Governor,,REP,Greg Abbott,41,11,30
San Patricio,101,Lieutenant Governor,,REP,Dan Patrick,37,10,27
San Patricio,101,Lieutenant Governor,,REP,Scott Milder,6,2,4
San Patricio,101,Attorney General,,REP,Ken Paxton,38,11,27
San Patricio,101,Comptroller of Public Accounts,,REP,Glenn Hegar,38,11,27
San Patricio,101,Commissioner of the General Land Office,,REP,Davey Edwards,1,0,1
San Patricio,101,Commissioner of the General Land Office,,REP,Rick Range,3,1,2
San Patricio,101,Commissioner of the General Land Office,,REP,Jerry Patterson,19,2,17
San Patricio,101,Commissioner of the General Land Office,,REP,George P. Bush,19,9,10
San Patricio,101,Commissioner of Agriculture,,REP,Sid Miller,25,6,19
San Patricio,101,Commissioner of Agriculture,,REP,Jim Hogan,10,2,8
San Patricio,101,Commissioner of Agriculture,,REP,Trey Blocker,7,4,3
San Patricio,101,Railroad Commissioner,,REP,Weston Martinez,8,5,3
San Patricio,101,Railroad Commissioner,,REP,Christi Craddick,32,7,25
San Patricio,101,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,35,11,24
San Patricio,101,"Justice, Supreme Court, Place 4",,REP,John Devine,35,11,24
San Patricio,101,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,34,11,23
San Patricio,101,"Presiding Judge, Court of Criminal Appeals",,REP,David Bridges,28,6,22
San Patricio,101,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,10,6,4
San Patricio,101,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,34,11,23
San Patricio,101,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,11,3,8
San Patricio,101,"Judge, Court of Criminal Appeals, Place 8",,REP,Dib Waldrip,8,3,5
San Patricio,101,"Judge, Court of Criminal Appeals, Place 8",,REP,Jay Brandon,20,6,14
San Patricio,101,"Member, State Board of Education",No. 2,REP,"Charles ""Tad"" Hasse",27,7,20
San Patricio,101,"Member, State Board of Education",No. 2,REP,Eric Garza,12,5,7
San Patricio,101,State Representative,43,REP,J.M. Lozano,38,11,27
San Patricio,101,"Chief Justice, 13th Court of Appeals District",,REP,Ernie Aliseda,35,11,24
San Patricio,101,"Justice, 13th Court of Appeals District, Place No. 2",,REP,Greg Perkes,35,11,24
San Patricio,101,"Justice, 13th Court of Appeals District, Place No. 4",,REP,Jaime Tijerina,35,11,24
San Patricio,101,"Justice, 13th Court of Appeals District, Place No. 5",,REP,Clarissa Silva,35,12,23
San Patricio,101,"District Judge, 36th Judicial District",,REP,Jason Keeney,24,8,16
San Patricio,101,"District Judge, 36th Judicial District",,REP,Starr Bauer,17,4,13
San Patricio,101,"District Judge, 156th Judicial District",,REP,Patrick L. Flanigan,36,10,26
San Patricio,101,County Judge,,REP,Terry Simpson,25,7,18
San Patricio,101,County Judge,,REP,David R Krebs,16,5,11
San Patricio,101,"Judge, County Court-at-Law",,REP,Viki Hesseltine Martino,13,3,10
