county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee
Zapata,1,"Justice, 4th Court of Appeals
District, Place No. 7",,DEM,Rebeca Martinez,425,204,204,17
Zapata,1,"District Judge, 49th Judicial District",,DEM,Joe Lopez,478,232,226,20
Zapata,1,County Judge,,DEM,Joe Rathmell,474,236,218,20
Zapata,1,District Clerk,,DEM,Dora Mtz. CastaÒon,474,229,226,19
Zapata,1,County Clerk,,DEM,Mary Jayne Villarreal Bonoan,485,238,228,19
Zapata,1,County Treasurer,,DEM,Romeo Salinas,475,233,223,19
Zapata,1,"Justice of the Peace,
Precinct No. 1",,DEM,Anna MuÒoz Guerra,488,239,230,19
Zapata,1 - A,Straight Party,,REP,Republican,2,1,1,0
Zapata,1 - A,Straight Party,,DEM,Democratic,20,17,3,0
Zapata,1 - A,Straight Party,,LIB,Libertarian,0,0,0,0
Zapata,1 - A,U.S. Senate,,REP,Ted Cruz,7,3,4,0
Zapata,1 - A,U.S. Senate,,DEM,Beto O'Rourke,25,20,5,0
Zapata,1 - A,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0,0
Zapata,1 - A,U.S. House,28,DEM,Henry Cuellar,30,22,8,0
Zapata,1 - A,U.S. House,28,LIB,Arthur Thomas IV,2,1,1,0
Zapata,1 - A,Governor,,REP,Greg Abbott,8,4,4,0
Zapata,1 - A,Governor,,DEM,Lupe Valdez,23,18,5,0
Zapata,1 - A,Governor,,LIB,Mark Jay Tippetts,0,0,0,0
Zapata,1 - A,Lieutenant Governor,,REP,Dan Patrick,7,3,4,0
Zapata,1 - A,Lieutenant Governor,,DEM,Mike Collier,24,19,5,0
Zapata,1 - A,Lieutenant Governor,,LIB,Kerry Douglas McKennon,0,0,0,0
Zapata,1 - A,Attorney General,,REP,Ken Paxton,4,2,2,0
Zapata,1 - A,Attorney General,,DEM,Justin Nelson,26,19,7,0
Zapata,1 - A,Attorney General,,LIB,Michael Ray Harris,0,0,0,0
Zapata,1 - A,Comptroller of Public Accounts,,REP,Glenn Hegar,6,2,4,0
Zapata,1 - A,Comptroller of Public Accounts,,DEM,Joi Chevalier,24,19,5,0
Zapata,1 - A,Comptroller of Public Accounts,,LIB,Ben Sanders,0,0,0,0
Zapata,1 - A,"Commissioner of the General
Land Office",,REP,George P. Bush,7,2,5,0
Zapata,1 - A,"Commissioner of the General
Land Office",,DEM,Miguel Suazo,23,19,4,0
Zapata,1 - A,"Commissioner of the General
Land Office",,LIB,Matt Pina,0,0,0,0
Zapata,1 - A,Commissioner of Agriculture,,REP,Sid Miller,6,2,4,0
Zapata,1 - A,Commissioner of Agriculture,,DEM,Kim Olson,24,19,5,0
Zapata,1 - A,Commissioner of Agriculture,,LIB,Richard Carpenter,0,0,0,0
Zapata,1 - A,Railroad Commissioner,,REP,Christi Craddick,6,2,4,0
Zapata,1 - A,Railroad Commissioner,,DEM,Roman McAllen,24,19,5,0
Zapata,1 - A,Railroad Commissioner,,LIB,Mike Wright,0,0,0,0
Zapata,1 - A,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,6,2,4,0
Zapata,1 - A,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,24,19,5,0
Zapata,1 - A,"Justice, Supreme Court, Place 4",,REP,John Devine,6,2,4,0
Zapata,1 - A,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,24,19,5,0
Zapata,1 - A,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,6,2,4,0
Zapata,1 - A,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,24,19,5,0
Zapata,1 - A,"Presiding Judge, Court of
Criminal Appeals",,REP,Sharon Keller,6,2,4,0
Zapata,1 - A,"Presiding Judge, Court of
Criminal Appeals",,DEM,Maria T. (Terri) Jackson,24,19,5,0
Zapata,1 - A,"Presiding Judge, Court of
Criminal Appeals",,LIB,William Bryan Strange III,0,0,0,0
Zapata,1 - A,"Judge, Court of Criminal Appeals,
Place 7",,REP,Barbara Parker Hervey,6,2,4,0
Zapata,1 - A,"Judge, Court of Criminal Appeals,
Place 7",,DEM,Ramona Franklin,24,19,5,0
Zapata,1 - A,"Judge, Court of Criminal Appeals,
Place 8",,REP,Michelle Slaughter,6,2,4,0
Zapata,1 - A,"Judge, Court of Criminal Appeals,
Place 8",,LIB,Mark Ash,7,5,2,0
Zapata,1 - A,State Representative,80,DEM,Tracy King,28,20,8,0
Zapata,1 - A,"Justice, 4th Court of Appeals
District, Place No. 2",,REP,Marialyn Barnard,5,1,4,0
Zapata,1 - A,"Justice, 4th Court of Appeals
District, Place No. 2",,DEM,Beth Watkins,24,19,5,0
Zapata,1 - A,"Justice, 4th Court of Appeals
District, Place No. 3",,REP,Jason Pulliam,5,1,4,0
Zapata,1 - A,"Justice, 4th Court of Appeals
District, Place No. 3",,DEM,Patricia O'Connell Alvarez,24,19,5,0
Zapata,1 - A,"Justice, 4th Court of Appeals
District, Place No. 4",,REP,Patrick Ballantyne,4,1,3,0
Zapata,1 - A,"Justice, 4th Court of Appeals
District, Place No. 4",,DEM,Luz Elena Chapa,25,19,6,0
Zapata,1 - A,"Justice, 4th Court of Appeals
District, Place No. 5",,REP,Rebecca Simmons,6,2,4,0
Zapata,1 - A,"Justice, 4th Court of Appeals
District, Place No. 5",,DEM,Liza Rodriguez,24,19,5,0
Zapata,1 - A,"Justice, 4th Court of Appeals
District, Place No. 7",,REP,Shane Stolarczyk,3,1,2,0
Zapata,1 - A,"Justice, 4th Court of Appeals
District, Place No. 7",,DEM,Rebeca Martinez,28,22,6,0
Zapata,1 - A,"District Judge, 49th Judicial District",,DEM,Joe Lopez,28,21,7,0
Zapata,1 - A,County Judge,,DEM,Joe Rathmell,26,20,6,0
Zapata,1 - A,District Clerk,,DEM,Dora Mtz. CastaÒon,28,20,8,0
Zapata,1 - A,County Clerk,,DEM,Mary Jayne Villarreal Bonoan,28,20,8,0
Zapata,1 - A,County Treasurer,,DEM,Romeo Salinas,29,21,8,0
Zapata,1 - A,"Justice of the Peace,
Precinct No. 1",,DEM,Anna MuÒoz Guerra,28,21,7,0
Zapata,1 - B,Straight Party,,REP,Republican,1,1,0,0
Zapata,1 - B,Straight Party,,DEM,Democratic,27,16,9,2
Zapata,1 - B,Straight Party,,LIB,Libertarian,0,0,0,0
Zapata,1 - B,U.S. Senate,,REP,Ted Cruz,10,8,2,0
Zapata,1 - B,U.S. Senate,,DEM,Beto O'Rourke,33,21,10,2
Zapata,1 - B,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0,0
Zapata,1 - B,U.S. House,28,DEM,Henry Cuellar,40,27,11,2
Zapata,1 - B,U.S. House,28,LIB,Arthur Thomas IV,1,1,0,0
Zapata,1 - B,Governor,,REP,Greg Abbott,7,6,1,0
Zapata,1 - B,Governor,,DEM,Lupe Valdez,36,23,11,2
Zapata,1 - B,Governor,,LIB,Mark Jay Tippetts,0,0,0,0
Zapata,1 - B,Lieutenant Governor,,REP,Dan Patrick,8,7,1,0
Zapata,1 - B,Lieutenant Governor,,DEM,Mike Collier,33,20,11,2
Zapata,1 - B,Lieutenant Governor,,LIB,Kerry Douglas McKennon,0,0,0,0
Zapata,1 - B,Attorney General,,REP,Ken Paxton,6,5,1,0
Zapata,1 - B,Attorney General,,DEM,Justin Nelson,33,21,10,2
Zapata,1 - B,Attorney General,,LIB,Michael Ray Harris,1,0,1,0
Zapata,1 - B,Comptroller of Public Accounts,,REP,Glenn Hegar,7,5,2,0
Zapata,1 - B,Comptroller of Public Accounts,,DEM,Joi Chevalier,32,20,10,2
Zapata,1 - B,Comptroller of Public Accounts,,LIB,Ben Sanders,1,1,0,0
Zapata,1 - B,"Commissioner of the General
Land Office",,REP,George P. Bush,9,8,1,0
Zapata,1 - B,"Commissioner of the General
Land Office",,DEM,Miguel Suazo,31,18,11,2
Zapata,1 - B,"Commissioner of the General
Land Office",,LIB,Matt Pina,1,1,0,0
Zapata,1 - B,Commissioner of Agriculture,,REP,Sid Miller,10,9,1,0
Zapata,1 - B,Commissioner of Agriculture,,DEM,Kim Olson,29,17,10,2
Zapata,1 - B,Commissioner of Agriculture,,LIB,Richard Carpenter,1,0,1,0
Zapata,1 - B,Railroad Commissioner,,REP,Christi Craddick,6,5,1,0
Zapata,1 - B,Railroad Commissioner,,DEM,Roman McAllen,34,21,11,2
Zapata,1 - B,Railroad Commissioner,,LIB,Mike Wright,0,0,0,0
Zapata,1 - B,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,8,7,1,0
Zapata,1 - B,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,32,19,11,2
Zapata,1 - B,"Justice, Supreme Court, Place 4",,REP,John Devine,9,7,2,0
Zapata,1 - B,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,31,19,10,2
Zapata,1 - B,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,9,7,2,0
Zapata,1 - B,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,31,19,10,2
Zapata,1 - B,"Presiding Judge, Court of
Criminal Appeals",,REP,Sharon Keller,7,6,1,0
Zapata,1 - B,"Presiding Judge, Court of
Criminal Appeals",,DEM,Maria T. (Terri) Jackson,32,19,11,2
Zapata,1 - B,"Presiding Judge, Court of
Criminal Appeals",,LIB,William Bryan Strange III,0,0,0,0
Zapata,1 - B,"Judge, Court of Criminal Appeals,
Place 7",,REP,Barbara Parker Hervey,7,6,1,0
Zapata,1 - B,"Judge, Court of Criminal Appeals,
Place 7",,DEM,Ramona Franklin,32,19,11,2
Zapata,1 - B,"Judge, Court of Criminal Appeals,
Place 8",,REP,Michelle Slaughter,14,10,4,0
Zapata,1 - B,"Judge, Court of Criminal Appeals,
Place 8",,LIB,Mark Ash,5,4,1,0
Zapata,1 - B,State Representative,80,DEM,Tracy King,37,24,11,2
Zapata,1 - B,"Justice, 4th Court of Appeals
District, Place No. 2",,REP,Marialyn Barnard,6,5,1,0
Zapata,1 - B,"Justice, 4th Court of Appeals
District, Place No. 2",,DEM,Beth Watkins,32,19,11,2
Zapata,1 - B,"Justice, 4th Court of Appeals
District, Place No. 3",,REP,Jason Pulliam,6,5,1,0
Zapata,1 - B,"Justice, 4th Court of Appeals
District, Place No. 3",,DEM,Patricia O'Connell Alvarez,32,19,11,2
Zapata,1 - B,"Justice, 4th Court of Appeals
District, Place No. 4",,REP,Patrick Ballantyne,6,5,1,0
Zapata,1 - B,"Justice, 4th Court of Appeals
District, Place No. 4",,DEM,Luz Elena Chapa,32,19,11,2
Zapata,1 - B,"Justice, 4th Court of Appeals
District, Place No. 5",,REP,Rebecca Simmons,7,6,1,0
Zapata,1 - B,"Justice, 4th Court of Appeals
District, Place No. 5",,DEM,Liza Rodriguez,33,20,11,2
Zapata,1 - B,"Justice, 4th Court of Appeals
District, Place No. 7",,REP,Shane Stolarczyk,7,6,1,0
Zapata,1 - B,"Justice, 4th Court of Appeals
District, Place No. 7",,DEM,Rebeca Martinez,33,20,11,2
Zapata,1 - B,"District Judge, 49th Judicial District",,DEM,Joe Lopez,38,25,11,2
Zapata,1 - B,County Judge,,DEM,Joe Rathmell,40,27,11,2
Zapata,1 - B,District Clerk,,DEM,Dora Mtz. CastaÒon,39,26,11,2
Zapata,1 - B,County Clerk,,DEM,Mary Jayne Villarreal Bonoan,38,25,11,2
Zapata,1 - B,County Treasurer,,DEM,Romeo Salinas,39,26,11,2
Zapata,1 - B,"Justice of the Peace,
Precinct No. 1",,DEM,Anna MuÒoz Guerra,38,25,11,2
Zapata,2,Straight Party,,REP,Republican,59,38,21,0
Zapata,2,Straight Party,,DEM,Democratic,176,113,61,2
Zapata,2,Straight Party,,LIB,Libertarian,2,1,1,0
Zapata,2,U.S. Senate,,REP,Ted Cruz,139,93,46,0
Zapata,2,U.S. Senate,,DEM,Beto O'Rourke,275,170,101,4
Zapata,2,U.S. Senate,,LIB,Neal M. Dikeman,1,0,1,0
Zapata,2,U.S. House,28,DEM,Henry Cuellar,356,226,126,4
Zapata,2,U.S. House,28,LIB,Arthur Thomas IV,19,6,13,0
Zapata,2,Governor,,REP,Greg Abbott,147,100,46,1
Zapata,2,Governor,,DEM,Lupe Valdez,246,145,98,3
Zapata,2,Governor,,LIB,Mark Jay Tippetts,4,3,1,0
Zapata,2,Lieutenant Governor,,REP,Dan Patrick,115,72,43,0
Zapata,2,Lieutenant Governor,,DEM,Mike Collier,269,165,100,4
Zapata,2,Lieutenant Governor,,LIB,Kerry Douglas McKennon,6,5,1,0
Zapata,2,Attorney General,,REP,Ken Paxton,116,70,46,0
Zapata,2,Attorney General,,DEM,Justin Nelson,267,165,98,4
Zapata,2,Attorney General,,LIB,Michael Ray Harris,7,6,1,0
Zapata,2,Comptroller of Public Accounts,,REP,Glenn Hegar,112,70,42,0
Zapata,2,Comptroller of Public Accounts,,DEM,Joi Chevalier,258,156,98,4
Zapata,2,Comptroller of Public Accounts,,LIB,Ben Sanders,16,13,3,0
Zapata,2,"Commissioner of the General
Land Office",,REP,George P. Bush,137,89,48,0
Zapata,2,"Commissioner of the General
Land Office",,DEM,Miguel Suazo,254,156,94,4
Zapata,2,"Commissioner of the General
Land Office",,LIB,Matt Pina,4,3,1,0
Zapata,2,Commissioner of Agriculture,,REP,Sid Miller,111,68,43,0
Zapata,2,Commissioner of Agriculture,,DEM,Kim Olson,266,163,99,4
Zapata,2,Commissioner of Agriculture,,LIB,Richard Carpenter,10,9,1,0
Zapata,2,Railroad Commissioner,,REP,Christi Craddick,109,66,43,0
Zapata,2,Railroad Commissioner,,DEM,Roman McAllen,273,169,100,4
Zapata,2,Railroad Commissioner,,LIB,Mike Wright,6,5,1,0
Zapata,2,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,115,73,42,0
Zapata,2,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,272,166,102,4
Zapata,2,"Justice, Supreme Court, Place 4",,REP,John Devine,119,76,43,0
Zapata,2,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,266,162,100,4
Zapata,2,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,118,76,42,0
Zapata,2,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,270,165,101,4
Zapata,2,"Presiding Judge, Court of
Criminal Appeals",,REP,Sharon Keller,109,67,42,0
Zapata,2,"Presiding Judge, Court of
Criminal Appeals",,DEM,Maria T. (Terri) Jackson,277,172,101,4
Zapata,2,"Presiding Judge, Court of
Criminal Appeals",,LIB,William Bryan Strange III,3,2,1,0
Zapata,2,"Judge, Court of Criminal Appeals,
Place 7",,REP,Barbara Parker Hervey,114,73,41,0
Zapata,2,"Judge, Court of Criminal Appeals,
Place 7",,DEM,Ramona Franklin,272,164,104,4
Zapata,2,"Judge, Court of Criminal Appeals,
Place 8",,REP,Michelle Slaughter,167,106,61,0
Zapata,2,"Judge, Court of Criminal Appeals,
Place 8",,LIB,Mark Ash,85,55,29,1
Zapata,2,State Representative,80,DEM,Tracy King,344,219,121,4
Zapata,2,"Justice, 4th Court of Appeals
District, Place No. 2",,REP,Marialyn Barnard,108,68,40,0
Zapata,2,"Justice, 4th Court of Appeals
District, Place No. 2",,DEM,Beth Watkins,280,172,104,4
Zapata,2,"Justice, 4th Court of Appeals
District, Place No. 3",,REP,Jason Pulliam,102,60,42,0
Zapata,2,"Justice, 4th Court of Appeals
District, Place No. 3",,DEM,Patricia O'Connell Alvarez,287,180,103,4
Zapata,2,"Justice, 4th Court of Appeals
District, Place No. 4",,REP,Patrick Ballantyne,99,57,42,0
Zapata,2,"Justice, 4th Court of Appeals
District, Place No. 4",,DEM,Luz Elena Chapa,289,183,102,4
Zapata,2,"Justice, 4th Court of Appeals
District, Place No. 5",,REP,Rebecca Simmons,98,58,40,0
Zapata,2,"Justice, 4th Court of Appeals
District, Place No. 5",,DEM,Liza Rodriguez,292,185,103,4
Zapata,2,"Justice, 4th Court of Appeals
District, Place No. 7",,REP,Shane Stolarczyk,98,57,41,0
Zapata,2,"Justice, 4th Court of Appeals
District, Place No. 7",,DEM,Rebeca Martinez,294,187,103,4
Zapata,2,"District Judge, 49th Judicial District",,DEM,Joe Lopez,347,217,127,3
Zapata,2,County Judge,,DEM,Joe Rathmell,340,218,119,3
Zapata,2,District Clerk,,DEM,Dora Mtz. CastaÒon,333,209,120,4
Zapata,2,County Clerk,,DEM,Mary Jayne Villarreal Bonoan,337,216,117,4
Zapata,2,County Treasurer,,DEM,Romeo Salinas,334,211,120,3
Zapata,2,"County Commissioner,
Precinct No. 2",,DEM,Olga M. Elizondo,353,223,128,2
Zapata,2,"Justice of the Peace,
Precinct No. 2",,DEM,Juana Maria B. Gutierrez,338,213,122,3
Zapata,2 - A,Straight Party,,REP,Republican,29,20,9,0
Zapata,2 - A,Straight Party,,DEM,Democratic,74,56,15,3
Zapata,2 - A,Straight Party,,LIB,Libertarian,0,0,0,0
Zapata,2 - A,U.S. Senate,,REP,Ted Cruz,60,44,16,0
Zapata,2 - A,U.S. Senate,,DEM,Beto O'Rourke,102,74,24,4
Zapata,2 - A,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0,0
Zapata,2 - A,U.S. House,28,DEM,Henry Cuellar,127,98,25,4
Zapata,2 - A,U.S. House,28,LIB,Arthur Thomas IV,6,2,4,0
Zapata,2 - A,Governor,,REP,Greg Abbott,57,41,16,0
Zapata,2 - A,Governor,,DEM,Lupe Valdez,103,75,24,4
Zapata,2 - A,Governor,,LIB,Mark Jay Tippetts,0,0,0,0
Zapata,2 - A,Lieutenant Governor,,REP,Dan Patrick,50,34,16,0
Zapata,2 - A,Lieutenant Governor,,DEM,Mike Collier,98,73,21,4
Zapata,2 - A,Lieutenant Governor,,LIB,Kerry Douglas McKennon,1,1,0,0
Zapata,2 - A,Attorney General,,REP,Ken Paxton,48,35,13,0
Zapata,2 - A,Attorney General,,DEM,Justin Nelson,102,74,24,4
Zapata,2 - A,Attorney General,,LIB,Michael Ray Harris,1,1,0,0
Zapata,2 - A,Comptroller of Public Accounts,,REP,Glenn Hegar,47,34,13,0
Zapata,2 - A,Comptroller of Public Accounts,,DEM,Joi Chevalier,92,67,21,4
Zapata,2 - A,Comptroller of Public Accounts,,LIB,Ben Sanders,6,6,0,0
Zapata,2 - A,"Commissioner of the General
Land Office",,REP,George P. Bush,57,40,17,0
Zapata,2 - A,"Commissioner of the General
Land Office",,DEM,Miguel Suazo,92,68,20,4
Zapata,2 - A,"Commissioner of the General
Land Office",,LIB,Matt Pina,1,1,0,0
Zapata,2 - A,Commissioner of Agriculture,,REP,Sid Miller,49,35,14,0
Zapata,2 - A,Commissioner of Agriculture,,DEM,Kim Olson,99,73,22,4
Zapata,2 - A,Commissioner of Agriculture,,LIB,Richard Carpenter,2,1,1,0
Zapata,2 - A,Railroad Commissioner,,REP,Christi Craddick,48,34,14,0
Zapata,2 - A,Railroad Commissioner,,DEM,Roman McAllen,95,70,21,4
Zapata,2 - A,Railroad Commissioner,,LIB,Mike Wright,3,2,1,0
Zapata,2 - A,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,48,34,14,0
Zapata,2 - A,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,97,71,22,4
Zapata,2 - A,"Justice, Supreme Court, Place 4",,REP,John Devine,52,37,15,0
Zapata,2 - A,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,92,68,20,4
Zapata,2 - A,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,54,40,14,0
Zapata,2 - A,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,93,68,21,4
Zapata,2 - A,"Presiding Judge, Court of
Criminal Appeals",,REP,Sharon Keller,48,34,14,0
Zapata,2 - A,"Presiding Judge, Court of
Criminal Appeals",,DEM,Maria T. (Terri) Jackson,98,72,22,4
Zapata,2 - A,"Presiding Judge, Court of
Criminal Appeals",,LIB,William Bryan Strange III,1,1,0,0
Zapata,2 - A,"Judge, Court of Criminal Appeals,
Place 7",,REP,Barbara Parker Hervey,48,34,14,0
Zapata,2 - A,"Judge, Court of Criminal Appeals,
Place 7",,DEM,Ramona Franklin,99,73,22,4
Zapata,2 - A,"Judge, Court of Criminal Appeals,
Place 8",,REP,Michelle Slaughter,59,42,16,1
Zapata,2 - A,"Judge, Court of Criminal Appeals,
Place 8",,LIB,Mark Ash,19,10,8,1
Zapata,2 - A,State Representative,80,DEM,Tracy King,122,91,27,4
Zapata,2 - A,"Justice, 4th Court of Appeals
District, Place No. 2",,REP,Marialyn Barnard,48,34,14,0
Zapata,2 - A,"Justice, 4th Court of Appeals
District, Place No. 2",,DEM,Beth Watkins,99,73,22,4
Zapata,2 - A,"Justice, 4th Court of Appeals
District, Place No. 3",,REP,Jason Pulliam,45,32,13,0
Zapata,2 - A,"Justice, 4th Court of Appeals
District, Place No. 3",,DEM,Patricia O'Connell Alvarez,105,77,24,4
Zapata,2 - A,"Justice, 4th Court of Appeals
District, Place No. 4",,REP,Patrick Ballantyne,48,35,13,0
Zapata,2 - A,"Justice, 4th Court of Appeals
District, Place No. 4",,DEM,Luz Elena Chapa,103,76,23,4
Zapata,2 - A,"Justice, 4th Court of Appeals
District, Place No. 5",,REP,Rebecca Simmons,46,32,14,0
Zapata,2 - A,"Justice, 4th Court of Appeals
District, Place No. 5",,DEM,Liza Rodriguez,100,74,22,4
Zapata,2 - A,"Justice, 4th Court of Appeals
District, Place No. 7",,REP,Shane Stolarczyk,43,29,14,0
Zapata,2 - A,"Justice, 4th Court of Appeals
District, Place No. 7",,DEM,Rebeca Martinez,105,77,24,4
Zapata,2 - A,"District Judge, 49th Judicial District",,DEM,Joe Lopez,122,94,24,4
Zapata,2 - A,County Judge,,DEM,Joe Rathmell,128,93,31,4
Zapata,2 - A,District Clerk,,DEM,Dora Mtz. CastaÒon,122,91,27,4
Zapata,2 - A,County Clerk,,DEM,Mary Jayne Villarreal Bonoan,118,88,26,4
Zapata,2 - A,County Treasurer,,DEM,Romeo Salinas,120,89,27,4
Zapata,2 - A,"County Commissioner,
Precinct No. 2",,DEM,Olga M. Elizondo,116,87,25,4
Zapata,2 - A,"Justice of the Peace,
Precinct No. 2",,DEM,Juana Maria B. Gutierrez,130,96,30,4
Zapata,3,Straight Party,,REP,Republican,103,41,57,5
Zapata,3,Straight Party,,DEM,Democratic,189,92,89,8
Zapata,3,Straight Party,,LIB,Libertarian,5,3,2,0
Zapata,3,U.S. Senate,,REP,Ted Cruz,259,115,127,17
Zapata,3,U.S. Senate,,DEM,Beto O'Rourke,319,152,155,12
Zapata,3,U.S. Senate,,LIB,Neal M. Dikeman,2,1,1,0
Zapata,3,U.S. House,28,DEM,Henry Cuellar,436,221,197,18
Zapata,3,U.S. House,28,LIB,Arthur Thomas IV,62,25,33,4
Zapata,3,Governor,,REP,Greg Abbott,267,117,133,17
Zapata,3,Governor,,DEM,Lupe Valdez,302,143,147,12
Zapata,3,Governor,,LIB,Mark Jay Tippetts,3,2,1,0
Zapata,3,Lieutenant Governor,,REP,Dan Patrick,241,95,128,18
Zapata,3,Lieutenant Governor,,DEM,Mike Collier,306,152,143,11
Zapata,3,Lieutenant Governor,,LIB,Kerry Douglas McKennon,12,6,6,0
Zapata,3,Attorney General,,REP,Ken Paxton,213,83,116,14
