county,precinct,office,district,party,candidate,votes,election_day,early_voting
Hockley,11,U. S. Senator,,DEM,Beto  O'Rourke,63,23,40
Hockley,11,U. S. Senator,,LIB,Neal M.  Dikeman,4,2,2
Hockley,11,U. S. Senator,,REP,Ted  Cruz,347,61,286
Hockley,14,U. S. Senator,,DEM,Beto  O'Rourke,52,41,11
Hockley,14,U. S. Senator,,LIB,Neal M.  Dikeman,3,3,0
Hockley,14,U. S. Senator,,REP,Ted  Cruz,355,244,111
Hockley,15,U. S. Senator,,DEM,Beto  O'Rourke,23,8,15
Hockley,15,U. S. Senator,,LIB,Neal M.  Dikeman,5,4,1
Hockley,15,U. S. Senator,,REP,Ted  Cruz,190,95,95
Hockley,16,U. S. Senator,,DEM,Beto  O'Rourke,173,60,113
Hockley,16,U. S. Senator,,LIB,Neal M.  Dikeman,3,1,2
Hockley,16,U. S. Senator,,REP,Ted  Cruz,913,221,692
Hockley,21,U. S. Senator,,DEM,Beto  O'Rourke,199,89,110
Hockley,21,U. S. Senator,,LIB,Neal M.  Dikeman,4,2,2
Hockley,21,U. S. Senator,,REP,Ted  Cruz,695,171,524
Hockley,24,U. S. Senator,,DEM,Beto  O'Rourke,53,25,28
Hockley,24,U. S. Senator,,LIB,Neal M.  Dikeman,1,1,0
Hockley,24,U. S. Senator,,REP,Ted  Cruz,341,153,188
Hockley,32,U. S. Senator,,DEM,Beto  O'Rourke,181,87,94
Hockley,32,U. S. Senator,,LIB,Neal M.  Dikeman,6,4,2
Hockley,32,U. S. Senator,,REP,Ted  Cruz,552,145,407
Hockley,33,U. S. Senator,,DEM,Beto  O'Rourke,3,2,1
Hockley,33,U. S. Senator,,LIB,Neal M.  Dikeman,1,0,1
Hockley,33,U. S. Senator,,REP,Ted  Cruz,52,23,29
Hockley,35,U. S. Senator,,DEM,Beto  O'Rourke,24,14,10
Hockley,35,U. S. Senator,,LIB,Neal M.  Dikeman,1,1,0
Hockley,35,U. S. Senator,,REP,Ted  Cruz,59,16,43
Hockley,36,U. S. Senator,,DEM,Beto  O'Rourke,65,30,35
Hockley,36,U. S. Senator,,LIB,Neal M.  Dikeman,1,0,1
Hockley,36,U. S. Senator,,REP,Ted  Cruz,72,15,57
Hockley,43,U. S. Senator,,DEM,Beto  O'Rourke,22,13,9
Hockley,43,U. S. Senator,,LIB,Neal M.  Dikeman,2,1,1
Hockley,43,U. S. Senator,,REP,Ted  Cruz,169,104,65
Hockley,44,U. S. Senator,,DEM,Beto  O'Rourke,102,91,11
Hockley,44,U. S. Senator,,LIB,Neal M.  Dikeman,3,3,0
Hockley,44,U. S. Senator,,REP,Ted  Cruz,297,223,74
Hockley,45,U. S. Senator,,DEM,Beto  O'Rourke,190,60,130
Hockley,45,U. S. Senator,,LIB,Neal M.  Dikeman,5,3,2
Hockley,45,U. S. Senator,,REP,Ted  Cruz,545,170,375
Hockley,46,U. S. Senator,,DEM,Beto  O'Rourke,61,42,19
Hockley,46,U. S. Senator,,LIB,Neal M.  Dikeman,0,0,0
Hockley,46,U. S. Senator,,REP,Ted  Cruz,257,177,80
Hockley,11,Governor,,REP,Greg  Abbott,366,70,296
Hockley,11,Governor,,DEM,Lupe  Valdez,45,15,30
Hockley,11,Governor,,LIB,Mark Jay Tippetts,3,1,2
Hockley,14,Governor,,REP,Greg  Abbott,352,243,109
Hockley,14,Governor,,DEM,Lupe  Valdez,49,37,12
Hockley,14,Governor,,LIB,Mark Jay Tippetts,6,6,0
Hockley,15,Governor,,REP,Greg  Abbott,197,96,101
Hockley,15,Governor,,DEM,Lupe  Valdez,17,8,9
Hockley,15,Governor,,LIB,Mark Jay Tippetts,4,3,1
Hockley,16,Governor,,REP,Greg  Abbott,929,230,699
Hockley,16,Governor,,DEM,Lupe  Valdez,141,44,97
Hockley,16,Governor,,LIB,Mark Jay Tippetts,10,6,4
Hockley,21,Governor,,REP,Greg  Abbott,707,179,528
Hockley,21,Governor,,DEM,Lupe  Valdez,167,76,91
Hockley,21,Governor,,LIB,Mark Jay Tippetts,20,6,14
Hockley,24,Governor,,REP,Greg  Abbott,332,150,182
Hockley,24,Governor,,DEM,Lupe  Valdez,56,27,29
Hockley,24,Governor,,LIB,Mark Jay Tippetts,6,2,4
Hockley,32,Governor,,REP,Greg  Abbott,573,162,411
Hockley,32,Governor,,DEM,Lupe  Valdez,155,70,85
Hockley,32,Governor,,LIB,Mark Jay Tippetts,12,6,6
Hockley,33,Governor,,REP,Greg  Abbott,53,23,30
Hockley,33,Governor,,DEM,Lupe  Valdez,3,2,1
Hockley,33,Governor,,LIB,Mark Jay Tippetts,0,0,0
Hockley,35,Governor,,REP,Greg  Abbott,57,17,40
Hockley,35,Governor,,DEM,Lupe  Valdez,22,11,11
Hockley,35,Governor,,LIB,Mark Jay Tippetts,5,3,2
Hockley,36,Governor,,REP,Greg  Abbott,80,20,60
Hockley,36,Governor,,DEM,Lupe  Valdez,54,23,31
Hockley,36,Governor,,LIB,Mark Jay Tippetts,2,1,1
Hockley,43,Governor,,REP,Greg  Abbott,173,103,70
Hockley,43,Governor,,DEM,Lupe  Valdez,16,11,5
Hockley,43,Governor,,LIB,Mark Jay Tippetts,4,4,0
Hockley,44,Governor,,REP,Greg  Abbott,303,227,76
Hockley,44,Governor,,DEM,Lupe  Valdez,91,82,9
Hockley,44,Governor,,LIB,Mark Jay Tippetts,8,8,0
Hockley,45,Governor,,REP,Greg  Abbott,569,172,397
Hockley,45,Governor,,DEM,Lupe  Valdez,160,56,104
Hockley,45,Governor,,LIB,Mark Jay Tippetts,8,2,6
Hockley,46,Governor,,REP,Greg  Abbott,258,174,84
Hockley,46,Governor,,DEM,Lupe  Valdez,52,37,15
Hockley,46,Governor,,LIB,Mark Jay Tippetts,7,7,0
Hockley,11,Lieutenant Governor,,REP,Dan  Patrick,310,58,252
Hockley,11,Lieutenant Governor,,LIB,Kerry Douglas McKennon,5,1,4
Hockley,11,Lieutenant Governor,,DEM,Mike  Collier,90,25,65
Hockley,14,Lieutenant Governor,,REP,Dan  Patrick,318,218,100
Hockley,14,Lieutenant Governor,,LIB,Kerry Douglas McKennon,9,9,0
Hockley,14,Lieutenant Governor,,DEM,Mike  Collier,83,61,22
Hockley,15,Lieutenant Governor,,REP,Dan  Patrick,181,86,95
Hockley,15,Lieutenant Governor,,LIB,Kerry Douglas McKennon,7,6,1
Hockley,15,Lieutenant Governor,,DEM,Mike  Collier,30,15,15
Hockley,16,Lieutenant Governor,,REP,Dan  Patrick,824,208,616
Hockley,16,Lieutenant Governor,,LIB,Kerry Douglas McKennon,31,9,22
Hockley,16,Lieutenant Governor,,DEM,Mike  Collier,225,64,161
Hockley,21,Lieutenant Governor,,REP,Dan  Patrick,643,164,479
Hockley,21,Lieutenant Governor,,LIB,Kerry Douglas McKennon,19,2,17
Hockley,21,Lieutenant Governor,,DEM,Mike  Collier,222,95,127
Hockley,24,Lieutenant Governor,,REP,Dan  Patrick,260,118,142
Hockley,24,Lieutenant Governor,,LIB,Kerry Douglas McKennon,6,3,3
Hockley,24,Lieutenant Governor,,DEM,Mike  Collier,124,56,68
Hockley,32,Lieutenant Governor,,REP,Dan  Patrick,515,134,381
Hockley,32,Lieutenant Governor,,LIB,Kerry Douglas McKennon,18,8,10
Hockley,32,Lieutenant Governor,,DEM,Mike  Collier,202,92,110
Hockley,33,Lieutenant Governor,,REP,Dan  Patrick,53,24,29
Hockley,33,Lieutenant Governor,,LIB,Kerry Douglas McKennon,1,0,1
Hockley,33,Lieutenant Governor,,DEM,Mike  Collier,2,1,1
Hockley,35,Lieutenant Governor,,REP,Dan  Patrick,51,16,35
Hockley,35,Lieutenant Governor,,LIB,Kerry Douglas McKennon,3,2,1
Hockley,35,Lieutenant Governor,,DEM,Mike  Collier,30,13,17
Hockley,36,Lieutenant Governor,,REP,Dan  Patrick,74,18,56
Hockley,36,Lieutenant Governor,,LIB,Kerry Douglas McKennon,3,2,1
Hockley,36,Lieutenant Governor,,DEM,Mike  Collier,60,25,35
Hockley,43,Lieutenant Governor,,REP,Dan  Patrick,163,97,66
Hockley,43,Lieutenant Governor,,LIB,Kerry Douglas McKennon,3,3,0
Hockley,43,Lieutenant Governor,,DEM,Mike  Collier,24,16,8
Hockley,44,Lieutenant Governor,,REP,Dan  Patrick,270,205,65
Hockley,44,Lieutenant Governor,,LIB,Kerry Douglas McKennon,7,6,1
Hockley,44,Lieutenant Governor,,DEM,Mike  Collier,123,105,18
Hockley,45,Lieutenant Governor,,REP,Dan  Patrick,512,156,356
Hockley,45,Lieutenant Governor,,LIB,Kerry Douglas McKennon,20,6,14
Hockley,45,Lieutenant Governor,,DEM,Mike  Collier,206,69,137
Hockley,46,Lieutenant Governor,,REP,Dan  Patrick,242,163,79
Hockley,46,Lieutenant Governor,,LIB,Kerry Douglas McKennon,5,5,0
Hockley,46,Lieutenant Governor,,DEM,Mike  Collier,70,50,20
Hockley,11,Attorney General,,DEM,Justin  Nelson,68,22,46
Hockley,11,Attorney General,,REP,Ken  Paxton,336,61,275
Hockley,11,Attorney General,,LIB,Michael Ray Harris,5,1,4
Hockley,14,Attorney General,,DEM,Justin  Nelson,62,44,18
Hockley,14,Attorney General,,REP,Ken  Paxton,339,237,102
Hockley,14,Attorney General,,LIB,Michael Ray Harris,5,5,0
Hockley,15,Attorney General,,DEM,Justin  Nelson,23,8,15
Hockley,15,Attorney General,,REP,Ken  Paxton,189,96,93
Hockley,15,Attorney General,,LIB,Michael Ray Harris,5,3,2
Hockley,16,Attorney General,,DEM,Justin  Nelson,176,54,122
Hockley,16,Attorney General,,REP,Ken  Paxton,888,222,666
Hockley,16,Attorney General,,LIB,Michael Ray Harris,13,2,11
Hockley,21,Attorney General,,DEM,Justin  Nelson,196,81,115
Hockley,21,Attorney General,,REP,Ken  Paxton,669,172,497
Hockley,21,Attorney General,,LIB,Michael Ray Harris,17,8,9
Hockley,24,Attorney General,,DEM,Justin  Nelson,64,26,38
Hockley,24,Attorney General,,REP,Ken  Paxton,318,146,172
Hockley,24,Attorney General,,LIB,Michael Ray Harris,10,7,3
Hockley,32,Attorney General,,DEM,Justin  Nelson,179,83,96
Hockley,32,Attorney General,,REP,Ken  Paxton,532,144,388
Hockley,32,Attorney General,,LIB,Michael Ray Harris,22,9,13
Hockley,33,Attorney General,,DEM,Justin  Nelson,3,2,1
