county,precinct,precinct_name,office,district,party,candidate,votes,election_day,early_voting
Sabine,004,Brookeland MBC,Governor,,DEM,Thomas John Wakely,0,0,0
Sabine,005,Bronson FBC,Governor,,DEM,Adrian Ocegueda,1,1,0
Sabine,005,Bronson FBC,Governor,,DEM,"Cedric Wayne Davis, Sr.",2,1,1
Sabine,005,Bronson FBC,Governor,,DEM,Grady Yarbrough,1,0,1
Sabine,005,Bronson FBC,Governor,,DEM,Guadalupe Valdez,3,0,3
Sabine,005,Bronson FBC,Governor,,DEM,James Jolly Clark,1,0,1
Sabine,005,Bronson FBC,Governor,,DEM,Jeffrey Alan Payne,5,3,2
Sabine,005,Bronson FBC,Governor,,DEM,Joseph William Mumbach,1,1,0
Sabine,005,Bronson FBC,Governor,,DEM,Robert Andrew  White,8,4,4
Sabine,005,Bronson FBC,Governor,,DEM,Thomas John Wakely,4,1,3
Sabine,006,Bethany BC,Governor,,DEM,Adrian Ocegueda,1,0,1
Sabine,006,Bethany BC,Governor,,DEM,"Cedric Wayne Davis, Sr.",3,1,2
Sabine,006,Bethany BC,Governor,,DEM,Grady Yarbrough,8,2,6
Sabine,006,Bethany BC,Governor,,DEM,Guadalupe Valdez,9,4,5
Sabine,006,Bethany BC,Governor,,DEM,James Jolly Clark,1,1,0
Sabine,006,Bethany BC,Governor,,DEM,Jeffrey Alan Payne,4,2,2
Sabine,006,Bethany BC,Governor,,DEM,Joseph William Mumbach,0,0,0
Sabine,006,Bethany BC,Governor,,DEM,Robert Andrew  White,6,2,4
Sabine,006,Bethany BC,Governor,,DEM,Thomas John Wakely,0,0,0
Sabine,007,Thomas Johnson COC,Governor,,DEM,Adrian Ocegueda,0,0,0
Sabine,007,Thomas Johnson COC,Governor,,DEM,"Cedric Wayne Davis, Sr.",5,3,2
Sabine,007,Thomas Johnson COC,Governor,,DEM,Grady Yarbrough,1,1,0
Sabine,007,Thomas Johnson COC,Governor,,DEM,Guadalupe Valdez,0,0,0
Sabine,007,Thomas Johnson COC,Governor,,DEM,James Jolly Clark,0,0,0
Sabine,007,Thomas Johnson COC,Governor,,DEM,Jeffrey Alan Payne,4,0,4
Sabine,007,Thomas Johnson COC,Governor,,DEM,Joseph William Mumbach,1,1,0
Sabine,007,Thomas Johnson COC,Governor,,DEM,Robert Andrew  White,1,1,0
Sabine,007,Thomas Johnson COC,Governor,,DEM,Thomas John Wakely,0,0,0
Sabine,008,Rosevine COG,Governor,,DEM,Adrian Ocegueda,0,0,0
Sabine,008,Rosevine COG,Governor,,DEM,"Cedric Wayne Davis, Sr.",2,1,1
Sabine,008,Rosevine COG,Governor,,DEM,Grady Yarbrough,2,0,2
Sabine,008,Rosevine COG,Governor,,DEM,Guadalupe Valdez,1,1,0
Sabine,008,Rosevine COG,Governor,,DEM,James Jolly Clark,0,0,0
Sabine,008,Rosevine COG,Governor,,DEM,Jeffrey Alan Payne,0,0,0
Sabine,008,Rosevine COG,Governor,,DEM,Joseph William Mumbach,0,0,0
Sabine,008,Rosevine COG,Governor,,DEM,Robert Andrew  White,0,0,0
Sabine,008,Rosevine COG,Governor,,DEM,Thomas John Wakely,0,0,0
Sabine,001,First BC Hemphill,Lieutenant Governor,,DEM,Michael  Cooper,16,9,7
Sabine,001,First BC Hemphill,Lieutenant Governor,,DEM,Michael Edward Collier,17,12,5
Sabine,002,Yellowpine BC,Lieutenant Governor,,DEM,Michael  Cooper,8,2,6
Sabine,002,Yellowpine BC,Lieutenant Governor,,DEM,Michael Edward Collier,19,8,11
Sabine,003,Pineland VFD,Lieutenant Governor,,DEM,Michael  Cooper,18,16,2
Sabine,003,Pineland VFD,Lieutenant Governor,,DEM,Michael Edward Collier,13,10,3
Sabine,004,Brookeland MBC,Lieutenant Governor,,DEM,Michael  Cooper,2,2,0
Sabine,004,Brookeland MBC,Lieutenant Governor,,DEM,Michael Edward Collier,1,1,0
Sabine,005,Bronson FBC,Lieutenant Governor,,DEM,Michael  Cooper,10,5,5
Sabine,005,Bronson FBC,Lieutenant Governor,,DEM,Michael Edward Collier,16,6,10
Sabine,006,Bethany BC,Lieutenant Governor,,DEM,Michael  Cooper,18,6,12
Sabine,006,Bethany BC,Lieutenant Governor,,DEM,Michael Edward Collier,12,6,6
Sabine,007,Thomas Johnson COC,Lieutenant Governor,,DEM,Michael  Cooper,3,1,2
Sabine,007,Thomas Johnson COC,Lieutenant Governor,,DEM,Michael Edward Collier,7,4,3
Sabine,008,Rosevine COG,Lieutenant Governor,,DEM,Michael  Cooper,2,1,1
Sabine,008,Rosevine COG,Lieutenant Governor,,DEM,Michael Edward Collier,1,0,1
Sabine,001,First BC Hemphill,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,19,13,6
Sabine,001,First BC Hemphill,Railroad Commissioner,,DEM,Roman James Alfred McAllen,12,7,5
Sabine,002,Yellowpine BC,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,13,7,6
Sabine,002,Yellowpine BC,Railroad Commissioner,,DEM,Roman James Alfred McAllen,16,4,12
Sabine,003,Pineland VFD,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,18,17,1
Sabine,003,Pineland VFD,Railroad Commissioner,,DEM,Roman James Alfred McAllen,10,7,3
Sabine,004,Brookeland MBC,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,1,1,0
Sabine,004,Brookeland MBC,Railroad Commissioner,,DEM,Roman James Alfred McAllen,2,2,0
Sabine,005,Bronson FBC,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,19,10,9
Sabine,005,Bronson FBC,Railroad Commissioner,,DEM,Roman James Alfred McAllen,7,1,6
Sabine,006,Bethany BC,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,15,7,8
Sabine,006,Bethany BC,Railroad Commissioner,,DEM,Roman James Alfred McAllen,16,6,10
Sabine,007,Thomas Johnson COC,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,6,2,4
Sabine,007,Thomas Johnson COC,Railroad Commissioner,,DEM,Roman James Alfred McAllen,4,3,1
Sabine,008,Rosevine COG,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,3,1,2
Sabine,008,Rosevine COG,Railroad Commissioner,,DEM,Roman James Alfred McAllen,2,1,1
Sabine,001,First BC Hemphill,U. S. Senator,,DEM,Edward Wayne Kimbrough,15,12,3
Sabine,001,First BC Hemphill,U. S. Senator,,DEM,Irasema Ramirez-Hernandez,3,1,2
Sabine,001,First BC Hemphill,U. S. Senator,,DEM,Robert Francis O'Rourke,17,9,8
Sabine,002,Yellowpine BC,U. S. Senator,,DEM,Edward Wayne Kimbrough,12,6,6
Sabine,002,Yellowpine BC,U. S. Senator,,DEM,Irasema Ramirez-Hernandez,8,4,4
Sabine,002,Yellowpine BC,U. S. Senator,,DEM,Robert Francis O'Rourke,11,3,8
Sabine,003,Pineland VFD,U. S. Senator,,DEM,Edward Wayne Kimbrough,14,14,0
Sabine,003,Pineland VFD,U. S. Senator,,DEM,Irasema Ramirez-Hernandez,6,6,0
Sabine,003,Pineland VFD,U. S. Senator,,DEM,Robert Francis O'Rourke,12,7,5
Sabine,004,Brookeland MBC,U. S. Senator,,DEM,Edward Wayne Kimbrough,1,1,0
Sabine,004,Brookeland MBC,U. S. Senator,,DEM,Irasema Ramirez-Hernandez,1,1,0
Sabine,004,Brookeland MBC,U. S. Senator,,DEM,Robert Francis O'Rourke,1,1,0
Sabine,005,Bronson FBC,U. S. Senator,,DEM,Edward Wayne Kimbrough,10,7,3
Sabine,005,Bronson FBC,U. S. Senator,,DEM,Irasema Ramirez-Hernandez,4,2,2
Sabine,005,Bronson FBC,U. S. Senator,,DEM,Robert Francis O'Rourke,12,2,10
Sabine,006,Bethany BC,U. S. Senator,,DEM,Edward Wayne Kimbrough,9,3,6
Sabine,006,Bethany BC,U. S. Senator,,DEM,Irasema Ramirez-Hernandez,3,1,2
Sabine,006,Bethany BC,U. S. Senator,,DEM,Robert Francis O'Rourke,19,8,11
Sabine,007,Thomas Johnson COC,U. S. Senator,,DEM,Edward Wayne Kimbrough,5,1,4
Sabine,007,Thomas Johnson COC,U. S. Senator,,DEM,Irasema Ramirez-Hernandez,2,2,0
Sabine,007,Thomas Johnson COC,U. S. Senator,,DEM,Robert Francis O'Rourke,5,3,2
Sabine,008,Rosevine COG,U. S. Senator,,DEM,Edward Wayne Kimbrough,3,1,2
Sabine,008,Rosevine COG,U. S. Senator,,DEM,Irasema Ramirez-Hernandez,1,1,0
Sabine,008,Rosevine COG,U. S. Senator,,DEM,Robert Francis O'Rourke,1,0,1
Sabine,001,First BC Hemphill,Attorney General,,DEM,Justin Adatto  Nelson,24,17,7
Sabine,002,Yellowpine BC,Attorney General,,DEM,Justin Adatto  Nelson,24,9,15
Sabine,003,Pineland VFD,Attorney General,,DEM,Justin Adatto  Nelson,26,21,5
Sabine,004,Brookeland MBC,Attorney General,,DEM,Justin Adatto  Nelson,2,2,0
Sabine,005,Bronson FBC,Attorney General,,DEM,Justin Adatto  Nelson,20,7,13
Sabine,006,Bethany BC,Attorney General,,DEM,Justin Adatto  Nelson,30,12,18
Sabine,007,Thomas Johnson COC,Attorney General,,DEM,Justin Adatto  Nelson,9,4,5
Sabine,008,Rosevine COG,Attorney General,,DEM,Justin Adatto  Nelson,5,2,3
Sabine,001,First BC Hemphill,U.S. House,1,DEM,Brent David Beal,14,10,4
Sabine,001,First BC Hemphill,U.S. House,1,DEM,Shirley Jonetta McKellar,20,11,9
Sabine,002,Yellowpine BC,U.S. House,1,DEM,Brent David Beal,12,3,9
Sabine,002,Yellowpine BC,U.S. House,1,DEM,Shirley Jonetta McKellar,19,10,9
Sabine,003,Pineland VFD,U.S. House,1,DEM,Brent David Beal,8,4,4
Sabine,003,Pineland VFD,U.S. House,1,DEM,Shirley Jonetta McKellar,23,22,1
Sabine,004,Brookeland MBC,U.S. House,1,DEM,Brent David Beal,1,1,0
Sabine,004,Brookeland MBC,U.S. House,1,DEM,Shirley Jonetta McKellar,2,2,0
Sabine,005,Bronson FBC,U.S. House,1,DEM,Brent David Beal,9,5,4
Sabine,005,Bronson FBC,U.S. House,1,DEM,Shirley Jonetta McKellar,16,6,10
Sabine,006,Bethany BC,U.S. House,1,DEM,Brent David Beal,13,6,7
Sabine,006,Bethany BC,U.S. House,1,DEM,Shirley Jonetta McKellar,17,5,12
Sabine,007,Thomas Johnson COC,U.S. House,1,DEM,Brent David Beal,3,3,0
Sabine,007,Thomas Johnson COC,U.S. House,1,DEM,Shirley Jonetta McKellar,7,3,4
Sabine,008,Rosevine COG,U.S. House,1,DEM,Brent David Beal,1,0,1
Sabine,008,Rosevine COG,U.S. House,1,DEM,Shirley Jonetta McKellar,4,2,2
Sabine,001,First BC Hemphill,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,14,8,6
Sabine,001,First BC Hemphill,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,19,12,7
Sabine,002,Yellowpine BC,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,10,3,7
Sabine,002,Yellowpine BC,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,18,8,10
Sabine,003,Pineland VFD,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,11,11,0
Sabine,003,Pineland VFD,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,21,16,5
Sabine,004,Brookeland MBC,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,0,0,0
Sabine,004,Brookeland MBC,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,3,3,0
Sabine,005,Bronson FBC,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,13,2,11
Sabine,005,Bronson FBC,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,13,9,4
Sabine,006,Bethany BC,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,10,2,8
Sabine,006,Bethany BC,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,20,10,10
Sabine,007,Thomas Johnson COC,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,4,1,3
Sabine,007,Thomas Johnson COC,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,8,5,3
Sabine,008,Rosevine COG,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,2,1,1
Sabine,008,Rosevine COG,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,2,0,2
Sabine,001,First BC Hemphill,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,22,15,7
Sabine,001,First BC Hemphill,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,10,4,6
Sabine,002,Yellowpine BC,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,15,7,8
Sabine,002,Yellowpine BC,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,14,4,10
Sabine,003,Pineland VFD,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,12,9,3
Sabine,003,Pineland VFD,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,18,16,2
Sabine,004,Brookeland MBC,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,2,2,0
Sabine,004,Brookeland MBC,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,1,1,0
Sabine,005,Bronson FBC,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,13,9,4
Sabine,005,Bronson FBC,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,13,2,11
Sabine,006,Bethany BC,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,11,7,4
Sabine,006,Bethany BC,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,19,6,13
Sabine,007,Thomas Johnson COC,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,7,4,3
Sabine,007,Thomas Johnson COC,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,4,2,2
Sabine,008,Rosevine COG,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,3,0,3
Sabine,008,Rosevine COG,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,1,1,0
Sabine,001,First BC Hemphill,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,29,19,10
Sabine,002,Yellowpine BC,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,26,10,16
Sabine,003,Pineland VFD,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,25,20,5
Sabine,004,Brookeland MBC,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,3,3,0
Sabine,005,Bronson FBC,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,22,8,14
Sabine,006,Bethany BC,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,30,13,17
Sabine,007,Thomas Johnson COC,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,8,4,4
Sabine,008,Rosevine COG,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,4,1,3
Sabine,001,First BC Hemphill,State Senate,3,REP,Robert Nichols,392,167,225
Sabine,002,Yellowpine BC,State Senate,3,REP,Robert Nichols,363,169,194
Sabine,003,Pineland VFD,State Senate,3,REP,Robert Nichols,80,46,34
Sabine,004,Brookeland MBC,State Senate,3,REP,Robert Nichols,42,29,13
Sabine,005,Bronson FBC,State Senate,3,REP,Robert Nichols,207,95,112
Sabine,006,Bethany BC,State Senate,3,REP,Robert Nichols,465,234,231
Sabine,007,Thomas Johnson COC,State Senate,3,REP,Robert Nichols,29,14,15
Sabine,008,Rosevine COG,State Senate,3,REP,Robert Nichols,65,45,20
Sabine,001,First BC Hemphill,U. S. Senator,,REP,Bruce Jacobson,15,5,10
Sabine,001,First BC Hemphill,U. S. Senator,,REP,Geraldine Sam,13,6,7
Sabine,001,First BC Hemphill,U. S. Senator,,REP,Mary Miller,14,6,8
Sabine,001,First BC Hemphill,U. S. Senator,,REP,Rafael  Cruz,445,188,257
Sabine,001,First BC Hemphill,U. S. Senator,,REP,Stefano de Stefano IV,3,1,2
Sabine,002,Yellowpine BC,U. S. Senator,,REP,Bruce Jacobson,15,7,8
Sabine,002,Yellowpine BC,U. S. Senator,,REP,Geraldine Sam,12,6,6
Sabine,002,Yellowpine BC,U. S. Senator,,REP,Mary Miller,14,10,4
Sabine,002,Yellowpine BC,U. S. Senator,,REP,Rafael  Cruz,407,193,214
Sabine,002,Yellowpine BC,U. S. Senator,,REP,Stefano de Stefano IV,11,4,7
Sabine,003,Pineland VFD,U. S. Senator,,REP,Bruce Jacobson,6,2,4
Sabine,003,Pineland VFD,U. S. Senator,,REP,Geraldine Sam,3,3,0
Sabine,003,Pineland VFD,U. S. Senator,,REP,Mary Miller,5,4,1
Sabine,003,Pineland VFD,U. S. Senator,,REP,Rafael  Cruz,88,54,34
Sabine,003,Pineland VFD,U. S. Senator,,REP,Stefano de Stefano IV,1,0,1
Sabine,004,Brookeland MBC,U. S. Senator,,REP,Geraldine Sam,1,0,1
Sabine,004,Brookeland MBC,U. S. Senator,,REP,Mary Miller,1,0,1
Sabine,004,Brookeland MBC,U. S. Senator,,REP,Rafael  Cruz,48,37,11
Sabine,004,Brookeland MBC,U. S. Senator,,REP,Stefano de Stefano IV,0,0,0
Sabine,005,Bronson FBC,U. S. Senator,,REP,Bruce Jacobson,17,6,11
Sabine,005,Bronson FBC,U. S. Senator,,REP,Geraldine Sam,4,2,2
Sabine,005,Bronson FBC,U. S. Senator,,REP,Mary Miller,4,2,2
Sabine,005,Bronson FBC,U. S. Senator,,REP,Rafael  Cruz,241,121,120
Sabine,005,Bronson FBC,U. S. Senator,,REP,Stefano de Stefano IV,8,5,3
Sabine,006,Bethany BC,U. S. Senator,,REP,Bruce Jacobson,12,6,6
Sabine,006,Bethany BC,U. S. Senator,,REP,Geraldine Sam,13,7,6
Sabine,006,Bethany BC,U. S. Senator,,REP,Mary Miller,23,14,9
Sabine,006,Bethany BC,U. S. Senator,,REP,Rafael  Cruz,510,257,253
Sabine,006,Bethany BC,U. S. Senator,,REP,Stefano de Stefano IV,7,3,4
Sabine,007,Thomas Johnson COC,U. S. Senator,,REP,Bruce Jacobson,0,0,0
Sabine,007,Thomas Johnson COC,U. S. Senator,,REP,Geraldine Sam,3,2,1
Sabine,007,Thomas Johnson COC,U. S. Senator,,REP,Mary Miller,9,5,4
Sabine,007,Thomas Johnson COC,U. S. Senator,,REP,Rafael  Cruz,25,11,14
Sabine,007,Thomas Johnson COC,U. S. Senator,,REP,Stefano de Stefano IV,4,2,2
Sabine,008,Rosevine COG,U. S. Senator,,REP,Bruce Jacobson,3,3,0
Sabine,008,Rosevine COG,U. S. Senator,,REP,Geraldine Sam,1,0,1
Sabine,008,Rosevine COG,U. S. Senator,,REP,Mary Miller,3,2,1
Sabine,008,Rosevine COG,U. S. Senator,,REP,Rafael  Cruz,71,50,21
Sabine,008,Rosevine COG,U. S. Senator,,REP,Stefano de Stefano IV,1,1,0
Sabine,001,First BC Hemphill,Lieutenant Governor,,REP,Dan Patrick,380,161,219
Sabine,001,First BC Hemphill,Lieutenant Governor,,REP,Scott Milder,94,36,58
Sabine,002,Yellowpine BC,Lieutenant Governor,,REP,Dan Patrick,361,161,200
Sabine,002,Yellowpine BC,Lieutenant Governor,,REP,Scott Milder,81,46,35
Sabine,003,Pineland VFD,Lieutenant Governor,,REP,Dan Patrick,58,34,24
Sabine,003,Pineland VFD,Lieutenant Governor,,REP,Scott Milder,45,28,17
Sabine,004,Brookeland MBC,Lieutenant Governor,,REP,Dan Patrick,38,27,11
Sabine,004,Brookeland MBC,Lieutenant Governor,,REP,Scott Milder,8,6,2
Sabine,005,Bronson FBC,Lieutenant Governor,,REP,Dan Patrick,189,81,108
Sabine,005,Bronson FBC,Lieutenant Governor,,REP,Scott Milder,71,42,29
Sabine,006,Bethany BC,Lieutenant Governor,,REP,Dan Patrick,445,217,228
Sabine,006,Bethany BC,Lieutenant Governor,,REP,Scott Milder,96,55,41
Sabine,007,Thomas Johnson COC,Lieutenant Governor,,REP,Dan Patrick,24,10,14
Sabine,007,Thomas Johnson COC,Lieutenant Governor,,REP,Scott Milder,14,8,6
Sabine,008,Rosevine COG,Lieutenant Governor,,REP,Dan Patrick,60,43,17
Sabine,008,Rosevine COG,Lieutenant Governor,,REP,Scott Milder,16,11,5
Sabine,001,First BC Hemphill,Railroad Commissioner,,REP,Christi Craddick,296,131,165
Sabine,001,First BC Hemphill,Railroad Commissioner,,REP,Weston Martinez,116,47,69
Sabine,002,Yellowpine BC,Railroad Commissioner,,REP,Christi Craddick,298,140,158
Sabine,002,Yellowpine BC,Railroad Commissioner,,REP,Weston Martinez,106,53,53
Sabine,003,Pineland VFD,Railroad Commissioner,,REP,Christi Craddick,66,41,25
Sabine,003,Pineland VFD,Railroad Commissioner,,REP,Weston Martinez,25,15,10
Sabine,004,Brookeland MBC,Railroad Commissioner,,REP,Christi Craddick,34,24,10
Sabine,004,Brookeland MBC,Railroad Commissioner,,REP,Weston Martinez,9,6,3
Sabine,005,Bronson FBC,Railroad Commissioner,,REP,Christi Craddick,154,75,79
Sabine,005,Bronson FBC,Railroad Commissioner,,REP,Weston Martinez,69,33,36
Sabine,006,Bethany BC,Railroad Commissioner,,REP,Christi Craddick,347,169,178
Sabine,006,Bethany BC,Railroad Commissioner,,REP,Weston Martinez,138,70,68
Sabine,007,Thomas Johnson COC,Railroad Commissioner,,REP,Christi Craddick,21,9,12
Sabine,007,Thomas Johnson COC,Railroad Commissioner,,REP,Weston Martinez,14,8,6
Sabine,008,Rosevine COG,Railroad Commissioner,,REP,Christi Craddick,53,34,19
Sabine,008,Rosevine COG,Railroad Commissioner,,REP,Weston Martinez,17,14,3
Sabine,001,First BC Hemphill,Governor,,REP,Barbara Krueger,21,3,18
Sabine,001,First BC Hemphill,Governor,,REP,Gregory Abbott,468,200,268
Sabine,001,First BC Hemphill,Governor,,REP,Larry Kilgore,1,0,1
Sabine,002,Yellowpine BC,Governor,,REP,Barbara Krueger,26,10,16
Sabine,002,Yellowpine BC,Governor,,REP,Gregory Abbott,429,201,228
Sabine,002,Yellowpine BC,Governor,,REP,Larry Kilgore,4,3,1
Sabine,003,Pineland VFD,Governor,,REP,Barbara Krueger,6,6,0
Sabine,003,Pineland VFD,Governor,,REP,Gregory Abbott,91,55,36
Sabine,003,Pineland VFD,Governor,,REP,Larry Kilgore,6,4,2
Sabine,004,Brookeland MBC,Governor,,REP,Barbara Krueger,1,0,1
Sabine,004,Brookeland MBC,Governor,,REP,Gregory Abbott,49,36,13
Sabine,004,Brookeland MBC,Governor,,REP,Larry Kilgore,0,0,0
Sabine,005,Bronson FBC,Governor,,REP,Barbara Krueger,11,8,3
Sabine,005,Bronson FBC,Governor,,REP,Gregory Abbott,256,121,135
Sabine,005,Bronson FBC,Governor,,REP,Larry Kilgore,0,0,0
Sabine,006,Bethany BC,Governor,,REP,Barbara Krueger,29,15,14
Sabine,006,Bethany BC,Governor,,REP,Gregory Abbott,538,273,265
Sabine,006,Bethany BC,Governor,,REP,Larry Kilgore,7,1,6
Sabine,007,Thomas Johnson COC,Governor,,REP,Barbara Krueger,6,5,1
Sabine,007,Thomas Johnson COC,Governor,,REP,Gregory Abbott,34,14,20
Sabine,007,Thomas Johnson COC,Governor,,REP,Larry Kilgore,0,0,0
Sabine,008,Rosevine COG,Governor,,REP,Barbara Krueger,4,4,0
Sabine,008,Rosevine COG,Governor,,REP,Gregory Abbott,81,57,24
Sabine,008,Rosevine COG,Governor,,REP,Larry Kilgore,0,0,0
Sabine,001,First BC Hemphill,Commissioner of the General Land Office,,REP,George Bush,254,122,132
Sabine,001,First BC Hemphill,Commissioner of the General Land Office,,REP,Jerry Patterson,140,54,86
Sabine,001,First BC Hemphill,Commissioner of the General Land Office,,REP,Richard Range,23,5,18
Sabine,001,First BC Hemphill,Commissioner of the General Land Office,,REP,William Edwards,39,13,26
Sabine,002,Yellowpine BC,Commissioner of the General Land Office,,REP,George Bush,255,120,135
Sabine,002,Yellowpine BC,Commissioner of the General Land Office,,REP,Jerry Patterson,141,72,69
Sabine,002,Yellowpine BC,Commissioner of the General Land Office,,REP,Richard Range,14,7,7
