county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee
Milam,101,Straight Party,,REP,Republican Party,666,139,473,54
Milam,101,Straight Party,,DEM,Democratic Party,187,71,98,18
Milam,101,Straight Party,,LIB,Libertarian Party,5,3,2,0
Milam,101,U.S. Senate,,REP,Ted Cruz,1016,225,703,88
Milam,101,U.S. Senate,,DEM,Beto O'Rourke,284,106,154,24
Milam,101,U.S. Senate,,LIB,Neal M. Dikeman,16,8,8,0
Milam,101,U.S. House,17,REP,Bill Flores,1021,233,705,83
Milam,101,U.S. House,17,DEM,Rick Kennedy,265,95,143,27
Milam,101,U.S. House,17,LIB,Peter Churchman,18,9,8,1
Milam,101,Governor,,REP,Greg Abbott,1060,244,726,90
Milam,101,Governor,,DEM,Lupe Valdez,233,83,129,21
Milam,101,Governor,,LIB,Mark Jay Tippetts,19,10,9,0
Milam,101,Lieutenant Governor,,REP,Dan Patrick,967,213,671,83
Milam,101,Lieutenant Governor,,DEM,Mike Collier,300,108,167,25
Milam,101,Lieutenant Governor,,LIB,Kerry Douglas McKennon,34,13,19,2
Milam,101,Attorney General,,REP,Ken Paxton,979,223,673,83
Milam,101,Attorney General,,DEM,Justin Nelson,286,96,164,26
Milam,101,Attorney General,,LIB,Michael Ray Harris,35,14,20,1
Milam,101,Comptroller of Public Accounts,,REP,Glenn Hegar,1005,227,691,87
Milam,101,Comptroller of Public Accounts,,DEM,Joi Chevalier,242,86,134,22
Milam,101,Comptroller of Public Accounts,,LIB,Ben Sanders,43,17,25,1
Milam,101,Commissioner of the General Land Office,,REP,George P. Bush,1008,227,695,86
Milam,101,Commissioner of the General Land Office,,DEM,Miguel Suazo,244,89,130,25
Milam,101,Commissioner of the General Land Office,,LIB,Matt Pina,47,19,28,0
Milam,101,Commissioner of Agriculture,,REP,Sid Miller,981,214,684,83
Milam,101,Commissioner of Agriculture,,DEM,Kim Olson,290,105,160,25
Milam,101,Commissioner of Agriculture,,LIB,Richard Carpenter,25,10,13,2
