county,precinct,office,district,party,candidate,votes,election_day,early_voting
Anderson,1,Registered Voters,,,,1802,,
Anderson,1,Straight Party,,REP,Republican Party,379,76,303
Anderson,1,Straight Party,,DEM,Democratic Party,118,38,80
Anderson,1,Straight Party,,LIB,Libertarian Party,4,3,1
Anderson,1,U.S. Senate,,REP,Ted Cruz,659,133,526
Anderson,1,U.S. Senate,,DEM,Beto O'Rourke,261,83,178
Anderson,1,U.S. Senate,,LIB,Neal M. Dikeman,6,0,6
Anderson,1,U.S. House,5,REP,Lance Gooden,672,139,533
Anderson,1,U.S. House,5,DEM,Dan Wood,232,70,162
Anderson,1,U.S. House,5,,Write-in,0,0,0
Anderson,1,Governor,,REP,Greg Abbott,699,144,555
Anderson,1,Governor,,DEM,Lupe Valdez,214,65,149
Anderson,1,Governor,,LIB,Mark Jay Tippetts,11,2,9
Anderson,1,Lieutenant Governor,,REP,Dan Patrick,634,127,507
Anderson,1,Lieutenant Governor,,DEM,Mike Collier,260,76,184
Anderson,1,Lieutenant Governor,,LIB,Kerry Douglas McKennon,26,8,18
Anderson,1,Attorney General,,REP,Ken Paxton,637,127,510
Anderson,1,Attorney General,,DEM,Justin Nelson,252,74,178
Anderson,1,Attorney General,,LIB,Michael Ray Harris,19,10,9
Anderson,1,Comptroller of Public Accounts,,REP,Glenn Hegar,656,127,529
Anderson,1,Comptroller of Public Accounts,,DEM,Joi Chevalier,221,66,155
Anderson,1,Comptroller of Public Accounts,,LIB,Ben Sanders,28,16,12
Anderson,1,Commissioner of the General Land Office,,REP,George P. Bush,660,136,524
Anderson,1,Commissioner of the General Land Office,,DEM,Miguel Suazo,216,63,153
Anderson,1,Commissioner of the General Land Office,,LIB,Matt Piña,34,12,22
Anderson,1,Commissioner Of Agriculture,,REP,Sid Miller,653,133,520
Anderson,1,Commissioner Of Agriculture,,DEM,Kim Olson,236,68,168
Anderson,1,Commissioner Of Agriculture,,LIB,Richard Carpenter,16,6,10
Anderson,1,Railroad Commissioner,,REP,Christi Craddick,666,130,536
Anderson,1,Railroad Commissioner,,DEM,Roman McAllen,221,68,153
Anderson,1,Railroad Commissioner,,LIB,Mike Wright,23,11,12
Anderson,1,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,672,138,534
Anderson,1,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,236,71,165
Anderson,1,"Justice, Supreme Court, Place 4",,REP,John Devine,670,136,534
Anderson,1,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,235,73,162
Anderson,1,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,669,134,535
Anderson,1,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,239,75,164
Anderson,1,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,651,128,523
Anderson,1,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,237,72,165
Anderson,1,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,19,10,9
Anderson,1,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,670,138,532
Anderson,1,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,237,72,165
Anderson,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,689,140,549
Anderson,1,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,143,44,99
Anderson,1,State Senator,3,REP,Robert Nichols,663,133,530
Anderson,1,State Senator,3,DEM,Shirley Layton,230,71,159
Anderson,1,State Senator,3,LIB,Bruce Quarles,16,7,9
Anderson,1,State Representative,8,REP,Cody Harris,678,139,539
Anderson,1,State Representative,8,DEM,Wesley D. Ratcliff,223,70,153
Anderson,1,"Justice, 12th Court of Appeals District, Place 3",,REP,Greg Neeley,723,160,563
Anderson,1,"District Judge, 87th Judicial District",,REP,Deborah Oakes Evans,706,164,542
Anderson,1,"District Judge, 369th Judicial District",,REP,Michael Davis,717,164,553
Anderson,1,Criminal District Attorney,,REP,Allyson Mitchell,730,172,558
Anderson,1,County Judge,,REP,Robert D. Johnston,705,161,544
Anderson,1,"Judge, County Court at Law",,REP,Jeff Doran,716,168,548
Anderson,1,District Clerk,,REP,Teresia Perry Coker,708,162,546
Anderson,1,County Clerk,,REP,Mark C. Staples,711,165,546
Anderson,1,County Treasurer,,REP,Tara Lambright Holliday,707,165,542
Anderson,1,County Surveyor,,REP,Gene Russell,711,165,546
Anderson,1,"Justice of the Peace, Precinct 1",,REP,Gary Thomas,706,163,543
Anderson,1,"Constable, Precinct 1 Unexpired Term",,REP,David Franklin,697,162,535
Anderson,2,Registered Voters,,,,2513,,
Anderson,2,Straight Party,,REP,Republican Party,651,251,400
Anderson,2,Straight Party,,DEM,Democratic Party,95,40,55
