county,precinct,office,district,party,candidate,votes,election_day,early_voting
Lynn,Precinct 1,Registered Voters,,,,380,,
Lynn,Precinct 1,Ballots Cast,,,,143,73,70
Lynn,Precinct 1,Straight Party,,REP,,56,28,28
Lynn,Precinct 1,Straight Party,,DEM,,18,7,11
Lynn,Precinct 1,Straight Party,,LIB,,1,1,0
Lynn,Precinct 1,U.S. Senate,,REP,Ted Cruz,108,57,51
Lynn,Precinct 1,U.S. Senate,,DEM,Beto O'Rourke,34,15,19
Lynn,Precinct 1,U.S. Senate,,LIB,Neal M Dikeman,1,1,0
Lynn,Precinct 1,U.S. House,19,REP,Jodey Arrington,112,60,52
Lynn,Precinct 1,U.S. House,19,DEM,Miguel Levario,30,12,18
Lynn,Precinct 1,Governor ,,REP,Greg Abbott,113,60,53
Lynn,Precinct 1,Governor ,,DEM,Lupe Valdez,30,13,17
Lynn,Precinct 1,Governor ,,LIB,Mark Jay Tippetts,0,0,0
Lynn,Precinct 1,Lieutenant Governor,,REP,Dan Patrick,99,51,48
Lynn,Precinct 1,Lieutenant Governor,,DEM,Mike Collier,37,20,17
Lynn,Precinct 1,Lieutenant Governor,,LIB,Kerry Douglas McKennon,5,1,4
Lynn,Precinct 1,Attorney General ,,REP,Ken Paxton,101,52,49
Lynn,Precinct 1,Attorney General ,,DEM,Justin Nelson,35,18,17
Lynn,Precinct 1,Attorney General ,,LIB,Michael Ray Harris,3,0,3
Lynn,Precinct 1,Comptroller of Public Accounts,,REP,Glenn Hegar,108,57,51
Lynn,Precinct 1,Comptroller of Public Accounts,,DEM,Joi Chevalier,29,11,18
Lynn,Precinct 1,Comptroller of Public Accounts,,LIB,Ben Sanders,3,3,0
Lynn,Precinct 1,Commissioner of the General Land Office,,REP,George P. Bush,104,57,47
Lynn,Precinct 1,Commissioner of the General Land Office,,DEM,Miguel Suazo,30,13,17
Lynn,Precinct 1,Commissioner of the General Land Office,,LIB,Matt Pina,5,1,4
Lynn,Precinct 1,Railroad Commissioner,,REP,Christi Craddick,106,55,51
Lynn,Precinct 1,Railroad Commissioner,,DEM,Roman McAllen,30,13,17
Lynn,Precinct 1,Railroad Commissioner,,LIB,Mike Wright,4,3,1
Lynn,Precinct 1,State Representative,83,REP,Dustin Burrows,108,59,49
Lynn,Precinct 1,State Representative,83,DEM,Drew Landry,31,13,19
Lynn,Precinct 2/8,Registered Voters,,,,460,,
Lynn,Precinct 2/8,Ballots Cast,,,,193,135,58
Lynn,Precinct 2/8,Straight Party,,REP,,62,43,19
Lynn,Precinct 2/8,Straight Party,,DEM,,27,21,6
Lynn,Precinct 2/8,Straight Party,,LIB,,0,0,0
Lynn,Precinct 2/8,U.S. Senate,,REP,Ted Cruz,153,108,45
Lynn,Precinct 2/8,U.S. Senate,,DEM,Beto O'Rourke,40,27,13
Lynn,Precinct 2/8,U.S. Senate,,LIB,Neal M Dikeman,0,0,0
Lynn,Precinct 2/8,U.S. House,19,REP,Jodey Arrington,149,103,46
Lynn,Precinct 2/8,U.S. House,19,DEM,Miguel Levario,44,32,12
Lynn,Precinct 2/8,Governor ,,REP,Greg Abbott,147,101,46
Lynn,Precinct 2/8,Governor ,,DEM,Lupe Valdez,44,33,11
Lynn,Precinct 2/8,Governor ,,LIB,Mark Jay Tippetts,2,1,1
Lynn,Precinct 2/8,Lieutenant Governor,,REP,Dan Patrick,130,90,40
Lynn,Precinct 2/8,Lieutenant Governor,,DEM,Mike Collier,54,37,17
Lynn,Precinct 2/8,Lieutenant Governor,,LIB,Kerry Douglas McKennon,7,6,1
Lynn,Precinct 2/8,Attorney General ,,REP,Ken Paxton,140,98,42
Lynn,Precinct 2/8,Attorney General ,,DEM,Justin Nelson,45,31,14
Lynn,Precinct 2/8,Attorney General ,,LIB,Michael Ray Harris,6,4,2
Lynn,Precinct 2/8,Comptroller of Public Accounts,,REP,Glenn Hegar,141,97,44
Lynn,Precinct 2/8,Comptroller of Public Accounts,,DEM,Joi Chevalier,42,31,11
Lynn,Precinct 2/8,Comptroller of Public Accounts,,LIB,Ben Sanders,8,5,3
Lynn,Precinct 2/8,Commissioner of the General Land Office,,REP,George P. Bush,134,95,39
Lynn,Precinct 2/8,Commissioner of the General Land Office,,DEM,Miguel Suazo,41,30,11
Lynn,Precinct 2/8,Commissioner of the General Land Office,,LIB,Matt Pina,15,8,7
Lynn,Precinct 2/8,Railroad Commissioner,,REP,Christi Craddick,142,98,44
Lynn,Precinct 2/8,Railroad Commissioner,,DEM,Roman McAllen,37,27,10
Lynn,Precinct 2/8,Railroad Commissioner,,LIB,Mike Wright,11,7,4
Lynn,Precinct 2/8,State Representative,83,REP,Dustin Burrows,145,100,45
Lynn,Precinct 2/8,State Representative,83,DEM,Drew Landry,46,34,12
Lynn,Precinct 3/10,Registered Voters,,,,689,,
Lynn,Precinct 3/10,Ballots Cast,,,,247,180,67
Lynn,Precinct 3/10,Straight Party,,REP,,102,59,43
Lynn,Precinct 3/10,Straight Party,,DEM,,32,30,2
Lynn,Precinct 3/10,Straight Party,,LIB,,0,0,0
Lynn,Precinct 3/10,U.S. Senate,,REP,Ted Cruz,196,132,64
Lynn,Precinct 3/10,U.S. Senate,,DEM,Beto O'Rourke,50,47,3
Lynn,Precinct 3/10,U.S. Senate,,LIB,Neal M Dikeman,0,0,0
Lynn,Precinct 3/10,U.S. House,19,REP,Jodey Arrington,189,125,64
Lynn,Precinct 3/10,U.S. House,19,DEM,Miguel Levario,54,51,3
