county,precinct,office,district,party,candidate,votes,early_votes,election_day,absentee
Young,5,State Senator,30,REP,Pat Fallon,1428,998,282,148
Young,5,State Senator,30,DEM,Kevin Lopez,235,132,69,34
Young,5,State Representative,68,REP,Drew Springer,1504,1049,305,150
Young,5,"Chief Justice, 2nd Court of Appeals District",,REP,Bonnie Sudderth,1486,1036,301,149
Young,5,"Justice, 2nd Court of Appeals District, Place No. 4",,REP,Wade Birdwell,1486,1037,300,149
Young,5,"Justice, 2nd Court of Appeals District, Place No. 5",,REP,Dabney Bassel,1418,1000,274,144
Young,5,"Justice, 2nd Court of Appeals District, Place No. 5",,DEM,Delonia A. Watson,228,121,73,34
Young,5,"Justice, 2nd Court of Appeals District, Place No. 6",,REP,Mark Pittman,1484,1036,300,148
Young,6,Straight Party,,REP,Republican,98,61,31,6
Young,6,Straight Party,,DEM,Democratic,6,2,3,1
Young,6,Straight Party,,LIB,Libertarian,0,0,0,0
Young,6,U.S. Senate,,REP,Ted Cruz,125,79,38,8
Young,6,U.S. Senate,,DEM,Beto O'Rourke,8,4,3,1
Young,6,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0,0
Young,6,U.S. House,19,REP,Jodey Arrington,128,81,39,8
Young,6,U.S. House,19,DEM,Miguel Levario,7,3,3,1
Young,6,Governor,,REP,Greg Abbott,127,81,38,8
Young,6,Governor,,DEM,Lupe Valdez,8,3,4,1
Young,6,Governor,,LIB,Mark Jay Tippetts,0,0,0,0
Young,6,Lieutenant Governor,,REP,Dan Patrick,127,81,38,8
Young,6,Lieutenant Governor,,DEM,Mike Collier,8,3,4,1
Young,6,Lieutenant Governor,,LIB,Kerry Douglas McKennon,0,0,0,0
Young,6,Attorney General,,REP,Ken Paxton,125,80,37,8
Young,6,Attorney General,,DEM,Justin Nelson,9,3,5,1
Young,6,Attorney General,,LIB,Michael Ray Harris,0,0,0,0
Young,6,Comptroller of Public Accounts,,REP,Glenn Hegar,126,80,38,8
Young,6,Comptroller of Public Accounts,,DEM,Joi Chevalier,8,3,4,1
Young,6,Comptroller of Public Accounts,,LIB,Ben Sanders,0,0,0,0
Young,6,Commissioner of the General Land Office,,REP,George P. Bush,125,79,38,8
Young,6,Commissioner of the General Land Office,,DEM,Miguel Suazo,9,5,3,1
Young,6,Commissioner of the General Land Office,,LIB,Matt Pia,1,0,1,0
Young,6,Commissioner of Agriculture,,REP,Sid Miller,124,79,37,8
Young,6,Commissioner of Agriculture,,DEM,Kim Olson,10,4,5,1
Young,6,Commissioner of Agriculture,,LIB,Richard Carpenter,1,1,0,0
Young,6,Railroad Commissioner,,REP,Christi Craddick,126,80,38,8
Young,6,Railroad Commissioner,,DEM,Roman McAllen,8,3,4,1
Young,6,Railroad Commissioner,,LIB,Mike Wright,0,0,0,0
Young,6,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,124,80,36,8
Young,6,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,11,4,6,1
Young,6,"Justice, Supreme Court, Place 4",,REP,John Devine,128,81,39,8
Young,6,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,7,3,3,1
Young,6,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,127,80,39,8
Young,6,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,8,4,3,1
Young,6,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,123,79,36,8
Young,6,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,10,3,6,1
Young,6,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,1,1,0,0
Young,6,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,127,80,39,8
Young,6,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,8,4,3,1
Young,6,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,124,78,38,8
Young,6,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,4,2,2,0
Young,6,State Senator,30,REP,Pat Fallon,126,80,38,8
Young,6,State Senator,30,DEM,Kevin Lopez,8,3,4,1
Young,6,State Representative,68,REP,Drew Springer,129,81,40,8
Young,6,"Chief Justice, 2nd Court of Appeals District",,REP,Bonnie Sudderth,129,81,40,8
Young,6,"Justice, 2nd Court of Appeals District, Place No. 4",,REP,Wade Birdwell,129,81,40,8
Young,6,"Justice, 2nd Court of Appeals District, Place No. 5",,REP,Dabney Bassel,125,80,37,8
Young,6,"Justice, 2nd Court of Appeals District, Place No. 5",,DEM,Delonia A. Watson,9,3,5,1
Young,6,"Justice, 2nd Court of Appeals District, Place No. 6",,REP,Mark Pittman,128,81,39,8
Young,7,Straight Party,,REP,Republican,74,44,25,5
Young,7,Straight Party,,DEM,Democratic,5,4,1,0
Young,7,Straight Party,,LIB,Libertarian,0,0,0,0
Young,7,U.S. Senate,,REP,Ted Cruz,98,63,28,7
Young,7,U.S. Senate,,DEM,Beto O'Rourke,9,6,3,0
Young,7,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0,0
Young,7,U.S. House,19,REP,Jodey Arrington,96,61,28,7
Young,7,U.S. House,19,DEM,Miguel Levario,8,6,2,0
Young,7,Governor,,REP,Greg Abbott,97,61,29,7
Young,7,Governor,,DEM,Lupe Valdez,9,7,2,0
Young,7,Governor,,LIB,Mark Jay Tippetts,0,0,0,0
Young,7,Lieutenant Governor,,REP,Dan Patrick,91,57,27,7
Young,7,Lieutenant Governor,,DEM,Mike Collier,11,7,4,0
Young,7,Lieutenant Governor,,LIB,Kerry Douglas McKennon,3,3,0,0
Young,7,Attorney General,,REP,Ken Paxton,96,61,29,6
Young,7,Attorney General,,DEM,Justin Nelson,8,5,2,1
Young,7,Attorney General,,LIB,Michael Ray Harris,1,1,0,0
Young,7,Comptroller of Public Accounts,,REP,Glenn Hegar,95,60,29,6
Young,7,Comptroller of Public Accounts,,DEM,Joi Chevalier,8,6,2,0
Young,7,Comptroller of Public Accounts,,LIB,Ben Sanders,1,1,0,0
Young,7,Commissioner of the General Land Office,,REP,George P. Bush,94,58,29,7
Young,7,Commissioner of the General Land Office,,DEM,Miguel Suazo,9,7,2,0
Young,7,Commissioner of the General Land Office,,LIB,Matt Pia,3,3,0,0
Young,7,Commissioner of Agriculture,,REP,Sid Miller,98,62,30,6
Young,7,Commissioner of Agriculture,,DEM,Kim Olson,8,6,1,1
Young,7,Commissioner of Agriculture,,LIB,Richard Carpenter,0,0,0,0
Young,7,Railroad Commissioner,,REP,Christi Craddick,95,60,29,6
Young,7,Railroad Commissioner,,DEM,Roman McAllen,8,6,2,0
Young,7,Railroad Commissioner,,LIB,Mike Wright,0,0,0,0
Young,7,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,97,61,29,7
Young,7,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,8,6,2,0
Young,7,"Justice, Supreme Court, Place 4",,REP,John Devine,97,61,29,7
Young,7,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,8,6,2,0
Young,7,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,98,61,30,7
Young,7,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,7,6,1,0
Young,7,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,98,62,29,7
Young,7,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,7,5,2,0
Young,7,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,0,0,0,0
Young,7,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,98,61,30,7
Young,7,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,7,6,1,0
Young,7,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,98,62,30,6
Young,7,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,1,1,0,0
Young,7,State Senator,30,REP,Pat Fallon,98,61,30,7
Young,7,State Senator,30,DEM,Kevin Lopez,8,7,1,0
Young,7,State Representative,68,REP,Drew Springer,96,61,30,5
Young,7,"Chief Justice, 2nd Court of Appeals District",,REP,Bonnie Sudderth,96,61,30,5
Young,7,"Justice, 2nd Court of Appeals District, Place No. 4",,REP,Wade Birdwell,96,61,30,5
Young,7,"Justice, 2nd Court of Appeals District, Place No. 5",,REP,Dabney Bassel,96,61,29,6
Young,7,"Justice, 2nd Court of Appeals District, Place No. 5",,DEM,Delonia A. Watson,7,5,2,0
Young,7,"Justice, 2nd Court of Appeals District, Place No. 6",,REP,Mark Pittman,96,61,30,5
Young,10,Straight Party,,REP,Republican,174,51,102,21
Young,10,Straight Party,,DEM,Democratic,14,7,3,4
Young,10,Straight Party,,LIB,Libertarian,0,0,0,0
Young,10,U.S. Senate,,REP,Ted Cruz,218,64,125,29
Young,10,U.S. Senate,,DEM,Beto O'Rourke,25,13,6,6
Young,10,U.S. Senate,,LIB,Neal M. Dikeman,2,2,0,0
Young,10,U.S. House,19,REP,Jodey Arrington,219,67,124,28
Young,10,U.S. House,19,DEM,Miguel Levario,24,12,5,7
Young,10,Governor,,REP,Greg Abbott,223,68,125,30
Young,10,Governor,,DEM,Lupe Valdez,20,9,6,5
Young,10,Governor,,LIB,Mark Jay Tippetts,3,3,0,0
Young,10,Lieutenant Governor,,REP,Dan Patrick,213,63,122,28
Young,10,Lieutenant Governor,,DEM,Mike Collier,25,13,6,6
Young,10,Lieutenant Governor,,LIB,Kerry Douglas McKennon,5,3,2,0
Young,10,Attorney General,,REP,Ken Paxton,211,64,120,27
Young,10,Attorney General,,DEM,Justin Nelson,28,14,7,7
Young,10,Attorney General,,LIB,Michael Ray Harris,6,2,4,0
Young,10,Comptroller of Public Accounts,,REP,Glenn Hegar,215,65,124,26
Young,10,Comptroller of Public Accounts,,DEM,Joi Chevalier,21,10,5,6
Young,10,Comptroller of Public Accounts,,LIB,Ben Sanders,6,4,2,0
Young,10,Commissioner of the General Land Office,,REP,George P. Bush,210,64,120,26
Young,10,Commissioner of the General Land Office,,DEM,Miguel Suazo,23,11,6,6
Young,10,Commissioner of the General Land Office,,LIB,Matt Pia,9,4,5,0
Young,10,Commissioner of Agriculture,,REP,Sid Miller,212,65,122,25
Young,10,Commissioner of Agriculture,,DEM,Kim Olson,24,12,5,7
Young,10,Commissioner of Agriculture,,LIB,Richard Carpenter,7,3,4,0
Young,10,Railroad Commissioner,,REP,Christi Craddick,214,67,121,26
Young,10,Railroad Commissioner,,DEM,Roman McAllen,22,10,5,7
Young,10,Railroad Commissioner,,LIB,Mike Wright,6,2,4,0
Young,10,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,217,66,126,25
Young,10,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,24,13,5,6
Young,10,"Justice, Supreme Court, Place 4",,REP,John Devine,217,67,125,25
Young,10,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,25,13,6,6
Young,10,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,218,67,125,26
Young,10,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,24,12,6,6
Young,10,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,215,68,122,25
Young,10,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,23,10,6,7
Young,10,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,4,1,3,0
Young,10,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,216,66,125,25
Young,10,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,26,14,5,7
Young,10,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,222,69,126,27
Young,10,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,9,5,3,1
Young,10,State Senator,30,REP,Pat Fallon,222,67,126,29
Young,10,State Senator,30,DEM,Kevin Lopez,24,13,5,6
Young,10,State Representative,68,REP,Drew Springer,225,70,125,30
Young,10,"Chief Justice, 2nd Court of Appeals District",,REP,Bonnie Sudderth,224,71,126,27
Young,10,"Justice, 2nd Court of Appeals District, Place No. 4",,REP,Wade Birdwell,223,70,126,27
Young,10,"Justice, 2nd Court of Appeals District, Place No. 5",,REP,Dabney Bassel,215,66,124,25
Young,10,"Justice, 2nd Court of Appeals District, Place No. 5",,DEM,Delonia A. Watson,27,13,7,7
Young,10,"Justice, 2nd Court of Appeals District, Place No. 6",,REP,Mark Pittman,224,69,128,27
Young,16,Straight Party,,REP,Republican,132,55,70,7
Young,16,Straight Party,,DEM,Democratic,2,0,2,0
Young,16,Straight Party,,LIB,Libertarian,1,1,0,0
Young,16,U.S. Senate,,REP,Ted Cruz,155,63,84,8
Young,16,U.S. Senate,,DEM,Beto O'Rourke,4,1,2,1
Young,16,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0,0
Young,16,U.S. House,19,REP,Jodey Arrington,155,63,84,8
Young,16,U.S. House,19,DEM,Miguel Levario,3,0,2,1
Young,16,Governor,,REP,Greg Abbott,156,64,84,8
Young,16,Governor,,DEM,Lupe Valdez,3,0,2,1
Young,16,Governor,,LIB,Mark Jay Tippetts,1,1,0,0
Young,16,Lieutenant Governor,,REP,Dan Patrick,151,63,80,8
Young,16,Lieutenant Governor,,DEM,Mike Collier,6,0,5,1
Young,16,Lieutenant Governor,,LIB,Kerry Douglas McKennon,1,1,0,0
Young,16,Attorney General,,REP,Ken Paxton,154,64,82,8
Young,16,Attorney General,,DEM,Justin Nelson,3,0,2,1
Young,16,Attorney General,,LIB,Michael Ray Harris,2,1,1,0
Young,16,Comptroller of Public Accounts,,REP,Glenn Hegar,155,64,83,8
Young,16,Comptroller of Public Accounts,,DEM,Joi Chevalier,3,0,2,1
Young,16,Comptroller of Public Accounts,,LIB,Ben Sanders,1,1,0,0
Young,16,Commissioner of the General Land Office,,REP,George P. Bush,153,63,82,8
Young,16,Commissioner of the General Land Office,,DEM,Miguel Suazo,3,0,2,1
Young,16,Commissioner of the General Land Office,,LIB,Matt Pia,2,1,1,0
Young,16,Commissioner of Agriculture,,REP,Sid Miller,155,64,83,8
Young,16,Commissioner of Agriculture,,DEM,Kim Olson,3,0,2,1
Young,16,Commissioner of Agriculture,,LIB,Richard Carpenter,1,1,0,0
Young,16,Railroad Commissioner,,REP,Christi Craddick,152,62,82,8
Young,16,Railroad Commissioner,,DEM,Roman McAllen,4,0,3,1
Young,16,Railroad Commissioner,,LIB,Mike Wright,2,2,0,0
Young,16,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,155,64,83,8
Young,16,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,3,0,2,1
Young,16,"Justice, Supreme Court, Place 4",,REP,John Devine,153,62,83,8
Young,16,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,3,0,2,1
Young,16,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,156,64,84,8
Young,16,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,3,0,2,1
Young,16,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,154,64,82,8
Young,16,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,3,0,2,1
Young,16,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,1,1,0,0
Young,16,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,152,63,81,8
Young,16,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,4,0,3,1
Young,16,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,155,64,82,9
Young,16,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,1,1,0,0
Young,16,State Senator,30,REP,Pat Fallon,154,64,82,8
Young,16,State Senator,30,DEM,Kevin Lopez,4,0,3,1
Young,16,State Representative,68,REP,Drew Springer,156,63,85,8
Young,16,"Chief Justice, 2nd Court of Appeals District",,REP,Bonnie Sudderth,155,63,84,8
Young,16,"Justice, 2nd Court of Appeals District, Place No. 4",,REP,Wade Birdwell,154,63,83,8
Young,16,"Justice, 2nd Court of Appeals District, Place No. 5",,REP,Dabney Bassel,154,64,82,8
Young,16,"Justice, 2nd Court of Appeals District, Place No. 5",,DEM,Delonia A. Watson,3,0,2,1
Young,16,"Justice, 2nd Court of Appeals District, Place No. 6",,REP,Mark Pittman,154,63,83,8
Young,20,Straight Party,,REP,Republican,88,54,33,1
Young,20,Straight Party,,DEM,Democratic,12,6,0,6
Young,20,Straight Party,,LIB,Libertarian,0,0,0,0
Young,20,U.S. Senate,,REP,Ted Cruz,109,71,37,1
Young,20,U.S. Senate,,DEM,Beto O'Rourke,15,6,1,8
Young,20,U.S. Senate,,LIB,Neal M. Dikeman,1,1,0,0
Young,20,U.S. House,19,REP,Jodey Arrington,109,71,37,1
Young,20,U.S. House,19,DEM,Miguel Levario,16,7,1,8
Young,20,Governor,,REP,Greg Abbott,108,70,37,1
Young,20,Governor,,DEM,Lupe Valdez,16,7,1,8
Young,20,Governor,,LIB,Mark Jay Tippetts,0,0,0,0
Young,20,Lieutenant Governor,,REP,Dan Patrick,108,70,37,1
Young,20,Lieutenant Governor,,DEM,Mike Collier,16,8,0,8
Young,20,Lieutenant Governor,,LIB,Kerry Douglas McKennon,0,0,0,0
Young,20,Attorney General,,REP,Ken Paxton,108,71,36,1
Young,20,Attorney General,,DEM,Justin Nelson,15,6,1,8
Young,20,Attorney General,,LIB,Michael Ray Harris,2,1,1,0
Young,20,Comptroller of Public Accounts,,REP,Glenn Hegar,109,71,37,1
Young,20,Comptroller of Public Accounts,,DEM,Joi Chevalier,15,6,1,8
Young,20,Comptroller of Public Accounts,,LIB,Ben Sanders,1,1,0,0
Young,20,Commissioner of the General Land Office,,REP,George P. Bush,104,67,36,1
Young,20,Commissioner of the General Land Office,,DEM,Miguel Suazo,15,6,1,8
Young,20,Commissioner of the General Land Office,,LIB,Matt Pia,3,2,1,0
Young,20,Commissioner of Agriculture,,REP,Sid Miller,107,69,37,1
Young,20,Commissioner of Agriculture,,DEM,Kim Olson,15,6,1,8
Young,20,Commissioner of Agriculture,,LIB,Richard Carpenter,1,1,0,0
Young,20,Railroad Commissioner,,REP,Christi Craddick,107,68,37,2
Young,20,Railroad Commissioner,,DEM,Roman McAllen,14,6,1,7
Young,20,Railroad Commissioner,,LIB,Mike Wright,2,2,0,0
Young,20,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,109,71,37,1
Young,20,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,15,6,1,8
Young,20,"Justice, Supreme Court, Place 4",,REP,John Devine,108,70,37,1
Young,20,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,15,6,1,8
Young,20,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,108,70,37,1
Young,20,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,15,6,1,8
Young,20,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,105,67,37,1
Young,20,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,15,6,1,8
Young,20,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,2,2,0,0
Young,20,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,107,69,37,1
Young,20,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,15,6,1,8
Young,20,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,108,70,37,1
Young,20,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,5,1,1,3
Young,20,State Senator,30,REP,Pat Fallon,107,69,37,1
Young,20,State Senator,30,DEM,Kevin Lopez,16,7,1,8
Young,20,State Representative,68,REP,Drew Springer,110,69,37,4
Young,20,"Chief Justice, 2nd Court of Appeals District",,REP,Bonnie Sudderth,109,68,37,4
Young,20,"Justice, 2nd Court of Appeals District, Place No. 4",,REP,Wade Birdwell,109,68,37,4
Young,20,"Justice, 2nd Court of Appeals District, Place No. 5",,REP,Dabney Bassel,106,68,37,1
Young,20,"Justice, 2nd Court of Appeals District, Place No. 5",,DEM,Delonia A. Watson,15,6,1,8
Young,20,"Justice, 2nd Court of Appeals District, Place No. 6",,REP,Mark Pittman,109,68,37,4
Young,22,Straight Party,,REP,Republican,1367,939,276,152
Young,22,Straight Party,,DEM,Democratic,100,53,33,14
Young,22,Straight Party,,LIB,Libertarian,4,3,1,0
Young,22,U.S. Senate,,REP,Ted Cruz,1773,1222,350,201
Young,22,U.S. Senate,,DEM,Beto O'Rourke,190,111,50,29
Young,22,U.S. Senate,,LIB,Neal M. Dikeman,12,10,1,1
Young,22,U.S. House,19,REP,Jodey Arrington,1779,1227,350,202
Young,22,U.S. House,19,DEM,Miguel Levario,178,102,51,25
Young,22,Governor,,REP,Greg Abbott,1783,1225,351,207
Young,22,Governor,,DEM,Lupe Valdez,160,95,44,21
Young,22,Governor,,LIB,Mark Jay Tippetts,25,14,6,5
Young,22,Lieutenant Governor,,REP,Dan Patrick,1701,1170,329,202
Young,22,Lieutenant Governor,,DEM,Mike Collier,225,137,64,24
Young,22,Lieutenant Governor,,LIB,Kerry Douglas McKennon,31,21,7,3
Young,22,Attorney General,,REP,Ken Paxton,1738,1200,341,197
Young,22,Attorney General,,DEM,Justin Nelson,196,122,43,31
Young,22,Attorney General,,LIB,Michael Ray Harris,31,13,15,3
Young,22,Comptroller of Public Accounts,,REP,Glenn Hegar,1764,1216,345,203
Young,22,Comptroller of Public Accounts,,DEM,Joi Chevalier,154,90,40,24
Young,22,Comptroller of Public Accounts,,LIB,Ben Sanders,37,20,14,3
Young,22,Commissioner of the General Land Office,,REP,George P. Bush,1742,1194,345,203
Young,22,Commissioner of the General Land Office,,DEM,Miguel Suazo,169,99,44,26
Young,22,Commissioner of the General Land Office,,LIB,Matt Pia,43,28,11,4
Young,22,Commissioner of Agriculture,,REP,Sid Miller,1746,1200,346,200
Young,22,Commissioner of Agriculture,,DEM,Kim Olson,184,112,45,27
Young,22,Commissioner of Agriculture,,LIB,Richard Carpenter,27,18,6,3
Young,22,Railroad Commissioner,,REP,Christi Craddick,1763,1221,344,198
Young,22,Railroad Commissioner,,DEM,Roman McAllen,160,91,41,28
Young,22,Railroad Commissioner,,LIB,Mike Wright,37,19,13,5
Young,22,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,1774,1219,355,200
Young,22,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,179,104,46,29
Young,22,"Justice, Supreme Court, Place 4",,REP,John Devine,1772,1219,355,198
Young,22,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,177,103,44,30
Young,22,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,1769,1214,354,201
Young,22,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,178,105,46,27
Young,22,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,1754,1207,348,199
Young,22,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,164,93,43,28
Young,22,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,29,18,8,3
Young,22,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,1768,1218,351,199
Young,22,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,174,99,47,28
Young,22,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,1787,1224,362,201
Young,22,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,74,45,20,9
Young,22,State Senator,30,REP,Pat Fallon,1756,1211,348,197
Young,22,State Senator,30,DEM,Kevin Lopez,193,113,51,29
Young,22,State Representative,68,REP,Drew Springer,1816,1242,368,206
Young,22,"Chief Justice, 2nd Court of Appeals District",,REP,Bonnie Sudderth,1802,1233,364,205
Young,22,"Justice, 2nd Court of Appeals District, Place No. 4",,REP,Wade Birdwell,1799,1229,365,205
Young,22,"Justice, 2nd Court of Appeals District, Place No. 5",,REP,Dabney Bassel,1754,1202,353,199
Young,22,"Justice, 2nd Court of Appeals District, Place No. 5",,DEM,Delonia A. Watson,175,100,46,29
Young,22,"Justice, 2nd Court of Appeals District, Place No. 6",,REP,Mark Pittman,1796,1224,368,204
Young,23,Straight Party,,REP,Republican,649,381,186,82
Young,23,Straight Party,,DEM,Democratic,98,53,29,16
Young,23,Straight Party,,LIB,Libertarian,3,3,0,0
Young,23,U.S. Senate,,REP,Ted Cruz,927,564,262,101
