county,precinct,office,district,party,candidate,votes,election_day,early_voting
Kinney,1,U.S. Senate,,REP,Ted Cruz,,76,190
Kinney,2,U.S. Senate,,REP,Ted Cruz,,43,115
Kinney,3,U.S. Senate,,REP,Ted Cruz,,33,72
Kinney,4,U.S. Senate,,REP,Ted Cruz,,61,237
Kinney,1,U.S. Senate,,DEM,Beto O'Rourke,,16,46
Kinney,2,U.S. Senate,,DEM,Beto O'Rourke,,40,81
Kinney,3,U.S. Senate,,DEM,Beto O'Rourke,,49,65
Kinney,4,U.S. Senate,,DEM,Beto O'Rourke,,22,39
Kinney,1,U.S. Senate,,LIB,Neal M. Dikeman,,1,2
Kinney,2,U.S. Senate,,LIB,Neal M. Dikeman,,2,2
Kinney,3,U.S. Senate,,LIB,Neal M. Dikeman,,0,3
Kinney,4,U.S. Senate,,LIB,Neal M. Dikeman,,1,3
Kinney,1,U.S. House,23,REP,Will Hurd,,75,190
Kinney,2,U.S. House,23,REP,Will Hurd,,41,113
Kinney,3,U.S. House,23,REP,Will Hurd,,30,71
Kinney,4,U.S. House,23,REP,Will Hurd,,62,238
Kinney,1,U.S. House,23,DEM,Gina Ortiz Jones,,16,41
Kinney,2,U.S. House,23,DEM,Gina Ortiz Jones,,32,78
Kinney,3,U.S. House,23,DEM,Gina Ortiz Jones,,47,66
Kinney,4,U.S. House,23,DEM,Gina Ortiz Jones,,19,38
Kinney,1,U.S. House,23,LIB,Ruben Corvalan,,1,5
Kinney,2,U.S. House,23,LIB,Ruben Corvalan,,4,7
Kinney,3,U.S. House,23,LIB,Ruben Corvalan,,4,4
Kinney,4,U.S. House,23,LIB,Ruben Corvalan,,3,4
Kinney,1,Governor,,REP,Greg Abbott,,78,199
Kinney,2,Governor,,REP,Greg Abbott,,58,127
Kinney,3,Governor,,REP,Greg Abbott,,37,81
Kinney,4,Governor,,REP,Greg Abbott,,64,246
Kinney,1,Governor,,DEM,Lupe Valdez,,13,43
Kinney,2,Governor,,DEM,Lupe Valdez,,22,68
Kinney,3,Governor,,DEM,Lupe Valdez,,41,52
Kinney,4,Governor,,DEM,Lupe Valdez,,18,33
Kinney,1,Governor,,LIB,Mark Jay Tippetts,,1,0
Kinney,2,Governor,,LIB,Mark Jay Tippetts,,1,2
Kinney,3,Governor,,LIB,Mark Jay Tippetts,,1,3
Kinney,4,Governor,,LIB,Mark Jay Tippetts,,0,3
Kinney,1,Lieutenant Governor,,REP,Dan Patrick,,71,189
Kinney,2,Lieutenant Governor,,REP,Dan Patrick,,41,111
Kinney,3,Lieutenant Governor,,REP,Dan Patrick,,33,66
Kinney,4,Lieutenant Governor,,REP,Dan Patrick,,60,235
Kinney,1,Lieutenant Governor,,DEM,Mike Collier,,19,42
Kinney,2,Lieutenant Governor,,DEM,Mike Collier,,28,71
Kinney,3,Lieutenant Governor,,DEM,Mike Collier,,41,61
Kinney,4,Lieutenant Governor,,DEM,Mike Collier,,20,42
Kinney,1,Lieutenant Governor,,LIB,Kerry Douglas McKennon,,1,4
Kinney,2,Lieutenant Governor,,LIB,Kerry Douglas McKennon,,4,5
Kinney,3,Lieutenant Governor,,LIB,Kerry Douglas McKennon,,1,3
Kinney,4,Lieutenant Governor,,LIB,Kerry Douglas McKennon,,1,3
Kinney,1,Attorney General,,REP,Ken Paxton,,72,180
Kinney,2,Attorney General,,REP,Ken Paxton,,37,107
Kinney,3,Attorney General,,REP,Ken Paxton,,31,67
Kinney,4,Attorney General,,REP,Ken Paxton,,61,233
Kinney,1,Attorney General,,DEM,Justin Nelson,,17,47
Kinney,2,Attorney General,,DEM,Justin Nelson,,29,74
Kinney,3,Attorney General,,DEM,Justin Nelson,,44,58
Kinney,4,Attorney General,,DEM,Justin Nelson,,20,44
Kinney,1,Attorney General,,LIB,Michael Ray Harris,,2,4
Kinney,2,Attorney General,,LIB,Michael Ray Harris,,7,8
Kinney,3,Attorney General,,LIB,Michael Ray Harris,,2,4
Kinney,4,Attorney General,,LIB,Michael Ray Harris,,0,3
Kinney,1,Comptroller of Public Accounts,,REP,Glenn Hegar,,68,183
Kinney,2,Comptroller of Public Accounts,,REP,Glenn Hegar,,37,97
Kinney,3,Comptroller of Public Accounts,,REP,Glenn Hegar,,31,65
Kinney,4,Comptroller of Public Accounts,,REP,Glenn Hegar,,58,234
Kinney,1,Comptroller of Public Accounts,,DEM,Joi Chevalier,,17,42
Kinney,2,Comptroller of Public Accounts,,DEM,Joi Chevalier,,26,65
Kinney,3,Comptroller of Public Accounts,,DEM,Joi Chevalier,,41,56
Kinney,4,Comptroller of Public Accounts,,DEM,Joi Chevalier,,21,37
Kinney,1,Comptroller of Public Accounts,,LIB,Ben Sanders,,3,5
Kinney,2,Comptroller of Public Accounts,,LIB,Ben Sanders,,7,13
Kinney,3,Comptroller of Public Accounts,,LIB,Ben Sanders,,5,5
Kinney,4,Comptroller of Public Accounts,,LIB,Ben Sanders,,1,6
Kinney,1,Commissioner of the General Land Office,,REP,George P. Bush,,66,186
Kinney,2,Commissioner of the General Land Office,,REP,George P. Bush,,42,107
Kinney,3,Commissioner of the General Land Office,,REP,George P. Bush,,33,66
Kinney,4,Commissioner of the General Land Office,,REP,George P. Bush,,54,228
Kinney,1,Commissioner of the General Land Office,,DEM,Miguel Suazo,,17,40
Kinney,2,Commissioner of the General Land Office,,DEM,Miguel Suazo,,22,69
Kinney,3,Commissioner of the General Land Office,,DEM,Miguel Suazo,,39,57
Kinney,4,Commissioner of the General Land Office,,DEM,Miguel Suazo,,21,36
Kinney,1,Commissioner of the General Land Office,,LIB,Matt Pina,,4,6
Kinney,2,Commissioner of the General Land Office,,LIB,Matt Pina,,6,9
Kinney,3,Commissioner of the General Land Office,,LIB,Matt Pina,,3,7
Kinney,4,Commissioner of the General Land Office,,LIB,Matt Pina,,5,14
Kinney,1,Commissioner of Agriculture,,REP,Sid Miller,,70,181
Kinney,2,Commissioner of Agriculture,,REP,Sid Miller,,35,95
Kinney,3,Commissioner of Agriculture,,REP,Sid Miller,,28,60
Kinney,4,Commissioner of Agriculture,,REP,Sid Miller,,58,232
Kinney,1,Commissioner of Agriculture,,DEM,Kim Olson,,18,46
Kinney,2,Commissioner of Agriculture,,DEM,Kim Olson,,32,75
Kinney,3,Commissioner of Agriculture,,DEM,Kim Olson,,42,62
Kinney,4,Commissioner of Agriculture,,DEM,Kim Olson,,20,40
Kinney,1,Commissioner of Agriculture,,LIB,Richard Carpenter,,1,2
Kinney,2,Commissioner of Agriculture,,LIB,Richard Carpenter,,5,9
Kinney,3,Commissioner of Agriculture,,LIB,Richard Carpenter,,5,4
Kinney,4,Commissioner of Agriculture,,LIB,Richard Carpenter,,2,4
Kinney,1,Railroad Commissioner,,REP,Christi Craddick,,74,181
Kinney,2,Railroad Commissioner,,REP,Christi Craddick,,40,102
Kinney,3,Railroad Commissioner,,REP,Christi Craddick,,26,67
