county,precinct,office,district,party,candidate,votes,election_day,early_voting
Burnet,1,Registered Voters,,,,1351,,
Burnet,1,Ballots Cast,,,,967,221,746
Burnet,1,Straight Party,,,Over Votes,116,0,116
Burnet,1,Straight Party,,,Under Votes,318,97,221
Burnet,1,Straight Party,,REP,REPUBLICAN,456,111,345
Burnet,1,Straight Party,,DEM,DEMOCRATIC,72,12,60
Burnet,1,Straight Party,,LIB,LIBERTARIAN,5,1,4
Burnet,1,U.S. Senate,,,Over Votes,0,0,0
Burnet,1,U.S. Senate,,,Under Votes,12,4,8
Burnet,1,U.S. Senate,,REP,Ted Cruz,784,185,599
Burnet,1,U.S. Senate,,DEM,Beto O'Rourke,161,27,134
Burnet,1,U.S. Senate,,LIB,Neal M. Dikeman,10,5,5
Burnet,1,U.S. House,25,,Over Votes,99,0,99
Burnet,1,U.S. House,25,,Under Votes,7,4,3
Burnet,1,U.S. House,25,REP,Roger Williams,706,187,519
Burnet,1,U.S. House,25,DEM,Julie Oliver,143,25,118
Burnet,1,U.S. House,25,LIB,Desarae Lindsey,12,5,7
Burnet,1,Governor,,,Over Votes,0,0,0
Burnet,1,Governor,,,Under Votes,3,1,2
Burnet,1,Governor,,REP,Greg Abbott,810,191,619
Burnet,1,Governor,,DEM,Lupe Valdez,137,21,116
Burnet,1,Governor,,LIB,Mark Jay Tippetts,17,8,9
Burnet,1,Lieutenant Governor,,,Over Votes,0,0,0
Burnet,1,Lieutenant Governor,,,Under Votes,3,1,2
Burnet,1,Lieutenant Governor,,REP,Dan Patrick,765,181,584
Burnet,1,Lieutenant Governor,,DEM,Mike Collier,176,29,147
Burnet,1,Lieutenant Governor,,LIB,Kerry Douglas McKennon,23,10,13
Burnet,1,Attorney General,,,Over Votes,0,0,0
Burnet,1,Attorney General,,,Under Votes,8,1,7
Burnet,1,Attorney General,,REP,Ken Paxton,765,177,588
Burnet,1,Attorney General,,DEM,Justin Nelson,166,29,137
Burnet,1,Attorney General,,LIB,Michael Ray Harris,28,14,14
Burnet,1,Comptroller of Public Accounts,,,Over Votes,0,0,0
Burnet,1,Comptroller of Public Accounts,,,Under Votes,14,4,10
Burnet,1,Comptroller of Public Accounts,,REP,Glenn Hegar,790,189,601
Burnet,1,Comptroller of Public Accounts,,DEM,Joi Chevalier,136,19,117
Burnet,1,Comptroller of Public Accounts,,LIB,Ben Sanders,27,9,18
Burnet,1,Commissioner of the General Land Office,,,Over Votes,0,0,0
Burnet,1,Commissioner of the General Land Office,,,Under Votes,13,4,9
Burnet,1,Commissioner of the General Land Office,,REP,George P. Bush,768,183,585
Burnet,1,Commissioner of the General Land Office,,DEM,Miguel Suazo,137,20,117
Burnet,1,Commissioner of the General Land Office,,LIB,Matt Pina,49,14,35
Burnet,1,Commissioner of Agriculture,,,Over Votes,0,0,0
Burnet,1,Commissioner of Agriculture,,,Under Votes,12,3,9
Burnet,1,Commissioner of Agriculture,,REP,Sid Miller,772,181,591
Burnet,1,Commissioner of Agriculture,,DEM,Kim Olson,159,27,132
Burnet,1,Commissioner of Agriculture,,LIB,Richard Carpenter,24,10,14
Burnet,1,Railroad Commissioner,,,Over Votes,0,0,0
Burnet,1,Railroad Commissioner,,,Under Votes,13,4,9
Burnet,1,Railroad Commissioner,,REP,Christi Craddick,771,185,586
Burnet,1,Railroad Commissioner,,DEM,Roman McAllen,143,21,122
Burnet,1,Railroad Commissioner,,LIB,Mike Wright,40,11,29
Burnet,1,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0
Burnet,1,"Justice, Supreme Court, Place 2",,,Under Votes,19,7,12
Burnet,1,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,797,189,608
Burnet,1,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,151,25,126
Burnet,1,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0
Burnet,1,"Justice, Supreme Court, Place 4",,,Under Votes,24,8,16
Burnet,1,"Justice, Supreme Court, Place 4",,REP,John Devine,797,191,606
Burnet,1,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,146,22,124
Burnet,1,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0
Burnet,1,"Justice, Supreme Court, Place 6",,,Under Votes,24,8,16
Burnet,1,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,797,192,605
Burnet,1,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,146,21,125
Burnet,1,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0
Burnet,1,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,21,9,12
Burnet,1,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,781,183,598
Burnet,1,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,144,21,123
Burnet,1,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,21,8,13
Burnet,1,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0
Burnet,1,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,27,10,17
Burnet,1,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,797,188,609
Burnet,1,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,143,23,120
Burnet,1,"Judge, Court of Criminal Appeals, Place 8",,,Over Votes,0,0,0
Burnet,1,"Judge, Court of Criminal Appeals, Place 8",,,Under Votes,92,17,75
Burnet,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,809,189,620
Burnet,1,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,66,15,51
Burnet,1,State Representative,20,,Over Votes,87,0,87
Burnet,1,State Representative,20,,Under Votes,16,9,7
Burnet,1,State Representative,20,REP,Terry M. Wilson,730,191,539
Burnet,1,State Representative,20,DEM,Stephen M. Wyman,134,21,113
Burnet,1,"Justice, 3rd Court of Appeals District, Place 2",,,Over Votes,47,0,47
Burnet,1,"Justice, 3rd Court of Appeals District, Place 2",,,Under Votes,23,8,15
Burnet,1,"Justice, 3rd Court of Appeals District, Place 2",,REP,Cindy Olson Bourland,765,191,574
Burnet,1,"Justice, 3rd Court of Appeals District, Place 2",,DEM,Edward Smith,132,22,110
Burnet,1,"Justice, 3rd Court of Appeals District, Place 3",,,Over Votes,48,0,48
Burnet,1,"Justice, 3rd Court of Appeals District, Place 3",,,Under Votes,22,9,13
Burnet,1,"Justice, 3rd Court of Appeals District, Place 3",,REP,Scott Field,753,188,565
Burnet,1,"Justice, 3rd Court of Appeals District, Place 3",,DEM,Chari Kelly,144,24,120
Burnet,1,"Justice, 3rd Court of Appeals District, Place 5",,,Over Votes,47,0,47
Burnet,1,"Justice, 3rd Court of Appeals District, Place 5",,,Under Votes,23,9,14
Burnet,1,"Justice, 3rd Court of Appeals District, Place 5",,REP,David Puryear,761,190,571
Burnet,1,"Justice, 3rd Court of Appeals District, Place 5",,DEM,Thomas J. Baker,136,22,114
Burnet,1,"Justice, 3rd Court of Appeals District, Place 6",,,Over Votes,48,0,48
Burnet,1,"Justice, 3rd Court of Appeals District, Place 6",,,Under Votes,21,9,12
Burnet,1,"Justice, 3rd Court of Appeals District, Place 6",,REP,"Michael ""Mike"" Toth",753,190,563
Burnet,1,"Justice, 3rd Court of Appeals District, Place 6",,DEM,Gisela D. Triana,145,22,123
Burnet,1,"Justice, 3rd Court of Appeals District, Place 6",,,Kerry OBrien,0,0,0
Burnet,1,"Justice, 3rd Court of Appeals District, Place 6",,,KERRY O'BRIEN,0,0,0
Burnet,1,"Justice, 3rd Court of Appeals District, Place 6",,,KERRY O BRIEN,0,0,0
Burnet,1,"District Judge, 424th Judicial District",,,Over Votes,0,0,0
Burnet,1,"District Judge, 424th Judicial District",,,Under Votes,154,23,131
Burnet,1,"District Judge, 424th Judicial District",,REP,Evan Clay Stubbs,813,198,615
Burnet,1,County Judge,,,Over Votes,0,0,0
Burnet,1,County Judge,,,Under Votes,149,24,125
Burnet,1,County Judge,,REP,James Oakley,818,197,621
Burnet,1,"Judge, County Court-at-Law",,,Over Votes,0,0,0
Burnet,1,"Judge, County Court-at-Law",,,Under Votes,148,27,121
Burnet,1,"Judge, County Court-at-Law",,REP,Linda Bayless,819,194,625
Burnet,1,District Clerk,,,Over Votes,0,0,0
Burnet,1,District Clerk,,,Under Votes,142,24,118
Burnet,1,District Clerk,,REP,Casie Walker,825,197,628
Burnet,1,County Clerk,,,Over Votes,0,0,0
Burnet,1,County Clerk,,,Under Votes,139,21,118
Burnet,1,County Clerk,,REP,Janet Parker,828,200,628
Burnet,1,County Treasurer,,,Over Votes,0,0,0
Burnet,1,County Treasurer,,,Under Votes,140,23,117
Burnet,1,County Treasurer,,REP,Karrie Crownover,827,198,629
Burnet,1,Justice of the Peace Pct.1,,,Over Votes,0,0,0
Burnet,1,Justice of the Peace Pct.1,,,Under Votes,141,22,119
Burnet,1,Justice of the Peace Pct.1,,REP,Roxanne Nelson,826,199,627
Burnet,2,Registered Voters,,,,2978,,
Burnet,2,Ballots Cast,,,,1598,359,1239
