county,precinct,office,district,party,candidate,votes,election_day,early_voting
Wilbarger,Precinct 1,Registered Voters,,,,2640,,
Wilbarger,Precinct 1,U.S. Senate,,REP,"Bruce Jacobson, Jr.",5,5,0
Wilbarger,Precinct 1,U.S. Senate,,REP,Geraldine Sam,0,0,0
Wilbarger,Precinct 1,U.S. Senate,,REP,Mary Miller,6,3,3
Wilbarger,Precinct 1,U.S. Senate,,REP,Stefano de Stefano,0,0,0
Wilbarger,Precinct 1,U.S. Senate,,REP,Ted Cruz,103,59,44
Wilbarger,Precinct 1,U.S. House,13,REP,Mac Thornberry,105,60,45
Wilbarger,Precinct 1,Governor,,REP,Barbara Krueger,10,9,1
Wilbarger,Precinct 1,Governor,,REP,Greg Abbott,104,57,47
Wilbarger,Precinct 1,Governor,,REP,SECEDE Kilgore,0,0,0
Wilbarger,Precinct 1,Lieutenant Governor,,REP,Dan Patrick,78,46,32
Wilbarger,Precinct 1,Lieutenant Governor,,REP,Scott Milder,37,21,16
Wilbarger,Precinct 1,Attorney General,,REP,Ken Paxton,102,58,44
Wilbarger,Precinct 1,Comptroller of Public Accounts,,REP,Glenn Hegar,100,55,45
Wilbarger,Precinct 1,Commissioner of the General Land Office,,REP,Davey Edwards,9,8,1
Wilbarger,Precinct 1,Commissioner of the General Land Office,,REP,George P. Bush,65,35,30
Wilbarger,Precinct 1,Commissioner of the General Land Office,,REP,Jerry Patterson,33,18,15
Wilbarger,Precinct 1,Commissioner of the General Land Office,,REP,Rick Range,6,3,3
Wilbarger,Precinct 1,Commissioner of Agriculture,,REP,Jim Hogan,25,17,8
Wilbarger,Precinct 1,Commissioner of Agriculture,,REP,Sid Miller,62,38,24
Wilbarger,Precinct 1,Commissioner of Agriculture,,REP,Trey Blocker,16,7,9
Wilbarger,Precinct 1,Railroad Commissioner,,REP,Christi Craddick,88,50,38
Wilbarger,Precinct 1,Railroad Commissioner,,REP,Weston Martinez,17,9,8
Wilbarger,Precinct 1,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,95,51,44
Wilbarger,Precinct 1,"Justice, Supreme Court, Place 4",,REP,John Devine,94,50,44
Wilbarger,Precinct 1,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,95,51,44
Wilbarger,Precinct 1,"Presiding Judge, Court of Criminal Appeals",,REP,David Bridges,64,40,24
Wilbarger,Precinct 1,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,39,20,19
Wilbarger,Precinct 1,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,92,49,43
Wilbarger,Precinct 1,"Judge, Court of Criminal Appeals, Place 8",,REP,Dib Waldrip,21,11,10
Wilbarger,Precinct 1,"Judge, Court of Criminal Appeals, Place 8",,REP,Jay Brandon,37,20,17
Wilbarger,Precinct 1,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,37,24,13
Wilbarger,Precinct 1,State Representative,68,REP,Drew Springer,105,58,47
Wilbarger,Precinct 1,"Justice, 7th Court of Appeals District, Place 2",,REP,Judy Parker,90,48,42
Wilbarger,Precinct 1,"Justice, 7th Court of Appeals District, Place 3",,REP,Pat Pirtle,91,48,43
Wilbarger,Precinct 1,"District Judge, 46th  Judicial District",,REP,Dan Mike Bird,101,54,47
Wilbarger,Precinct 1,District Clerk,,REP,Brenda Peterson,104,54,50
Wilbarger,Precinct 1,County Clerk,,REP,Jana Kennon,101,52,49
Wilbarger,Precinct 1,"Justice of the Peace, Precinct No. 1",,REP,Gene Morton,97,50,47
Wilbarger,Precinct 1,County Chairman,,REP,Meredith A Wright,92,50,42
Wilbarger,Precinct 1,U.S. Senate,,DEM,Beto O'Rourke,8,4,4
Wilbarger,Precinct 1,U.S. Senate,,DEM,Edward Kimbrough,6,2,4
Wilbarger,Precinct 1,U.S. Senate,,DEM,Sema Hernandez,3,2,1
Wilbarger,Precinct 1,U.S. House,13,DEM,Greg Sagan,14,7,7
Wilbarger,Precinct 1,Governor,,DEM,Adrian Ocegueda,1,0,1
Wilbarger,Precinct 1,Governor,,DEM,Andrew White,3,3,0
Wilbarger,Precinct 1,Governor,,DEM,"Cedric Davis, Sr.",1,0,1
Wilbarger,Precinct 1,Governor,,DEM,Grady Yarbrough,3,1,2
Wilbarger,Precinct 1,Governor,,DEM,James Jolly Clark,2,0,2
Wilbarger,Precinct 1,Governor,,DEM,Jeffrey Payne,0,0,0
Wilbarger,Precinct 1,Governor,,DEM,Joe Mumbach,0,0,0
Wilbarger,Precinct 1,Governor,,DEM,Lupe Valdez,6,3,3
Wilbarger,Precinct 1,Governor,,DEM,Tom Wakely,1,1,0
Wilbarger,Precinct 1,Lieutenant Governor,,DEM,Michael Cooper,9,5,4
Wilbarger,Precinct 1,Lieutenant Governor,,DEM,Mike Collier,8,3,5
Wilbarger,Precinct 1,Attorney General,,DEM,Justin Nelson,16,7,9
Wilbarger,Precinct 1,Comptroller of Public Accounts,,DEM,Joi Chevalier,10,5,5
Wilbarger,Precinct 1,Comptroller of Public Accounts,,DEM,Tim Mahoney,7,3,4
Wilbarger,Precinct 1,Commissioner of the General Land Office,,DEM,Miguel Suazo,9,4,5
Wilbarger,Precinct 1,Commissioner of the General Land Office,,DEM,Tex Morgan,8,4,4
Wilbarger,Precinct 1,Commissioner of Agriculture,,DEM,Kim Olson,17,8,9
Wilbarger,Precinct 1,Railroad Commissioner,,DEM,Chris Spellmon,7,4,3
Wilbarger,Precinct 1,Railroad Commissioner,,DEM,Roman McAllen,10,4,6
Wilbarger,Precinct 1,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,15,7,8
Wilbarger,Precinct 1,"Justice, Supreme Court, Place 4",,DEM,R. K. Sandill,15,7,8
Wilbarger,Precinct 1,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,16,7,9
Wilbarger,Precinct 1,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,16,7,9
Wilbarger,Precinct 1,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,16,7,9
Wilbarger,Precinct 1,County Judge,,DEM,Greg Tyra,16,8,8
Wilbarger,Precinct 1,County Treasurer,,DEM,Joann Carter,16,7,9
Wilbarger,Precinct 1,County Chairman,,DEM,Dawn Latour,17,7,10
Wilbarger,Precinct 1,Proposition 1,,,For,70,44,26
Wilbarger,Precinct 1,Proposition 1,,,Against,37,18,19
Wilbarger,Precinct 1,Proposition 2,,,For,106,62,44
Wilbarger,Precinct 1,Proposition 2,,,Against,11,6,5
Wilbarger,Precinct 1,Proposition 3,,,For,99,57,42
Wilbarger,Precinct 1,Proposition 3,,,Against,14,7,7
Wilbarger,Precinct 1,Proposition 4,,,For,102,58,44
Wilbarger,Precinct 1,Proposition 4,,,Against,11,6,5
Wilbarger,Precinct 1,Proposition 5,,,For,72,49,23
Wilbarger,Precinct 1,Proposition 5,,,Against,45,19,26
Wilbarger,Precinct 1,Proposition 6,,,For,108,59,49
Wilbarger,Precinct 1,Proposition 6,,,Against,8,7,1
Wilbarger,Precinct 1,Proposition 7,,,For,88,52,36
Wilbarger,Precinct 1,Proposition 7,,,Against,27,15,12
Wilbarger,Precinct 1,Proposition 8,,,For,112,64,48
Wilbarger,Precinct 1,Proposition 8,,,Against,5,3,2
Wilbarger,Precinct 1,Proposition 9,,,For,108,62,46
Wilbarger,Precinct 1,Proposition 9,,,Against,10,7,3
Wilbarger,Precinct 1,Proposition 10,,,For,110,62,48
Wilbarger,Precinct 1,Proposition 10,,,Against,5,3,2
Wilbarger,Precinct 1,Proposition 11,,,For,101,55,46
Wilbarger,Precinct 1,Proposition 11,,,Against,16,12,4
Wilbarger,Precinct 1,Proposition 1,,,For,16,7,9
Wilbarger,Precinct 1,Proposition 1,,,Against,2,2,0
Wilbarger,Precinct 1,Proposition 2,,,For,16,8,8
Wilbarger,Precinct 1,Proposition 2,,,Against,2,1,1
Wilbarger,Precinct 1,Proposition 3,,,For,16,8,8
Wilbarger,Precinct 1,Proposition 3,,,Against,2,1,1
Wilbarger,Precinct 1,Proposition 4,,,For,16,9,7
Wilbarger,Precinct 1,Proposition 4,,,Against,1,0,1
Wilbarger,Precinct 1,Proposition 5,,,For,16,8,8
Wilbarger,Precinct 1,Proposition 5,,,Against,1,1,0
Wilbarger,Precinct 1,Proposition 6,,,For,16,8,8
Wilbarger,Precinct 1,Proposition 6,,,Against,1,1,0
Wilbarger,Precinct 1,Proposition 7,,,For,15,8,7
Wilbarger,Precinct 1,Proposition 7,,,Against,2,1,1
Wilbarger,Precinct 1,Proposition 8,,,For,13,8,5
Wilbarger,Precinct 1,Proposition 8,,,Against,4,1,3
Wilbarger,Precinct 1,Proposition 9,,,For,16,8,8
Wilbarger,Precinct 1,Proposition 9,,,Against,1,1,0
Wilbarger,Precinct 1,Proposition 10,,,For,15,9,6
Wilbarger,Precinct 1,Proposition 10,,,Against,2,0,2
Wilbarger,Precinct 1,Proposition 11,,,For,13,6,7
Wilbarger,Precinct 1,Proposition 11,,,Against,4,3,1
Wilbarger,Precinct 1,Proposition 12,,,For,16,8,8
Wilbarger,Precinct 1,Proposition 12,,,Against,1,1,0
Wilbarger,Precinct 9,Registered Voters,,,,1972,,
Wilbarger,Precinct 9,U.S. Senate,,REP,"Bruce Jacobson, Jr.",7,0,7
Wilbarger,Precinct 9,U.S. Senate,,REP,Geraldine Sam,0,0,0
Wilbarger,Precinct 9,U.S. Senate,,REP,Mary Miller,6,2,4
Wilbarger,Precinct 9,U.S. Senate,,REP,Stefano de Stefano,0,0,0
Wilbarger,Precinct 9,U.S. Senate,,REP,Ted Cruz,72,33,39
Wilbarger,Precinct 9,U.S. House,13,REP,Mac Thornberry,81,32,49
Wilbarger,Precinct 9,Governor,,REP,Barbara Krueger,13,6,7
Wilbarger,Precinct 9,Governor,,REP,Greg Abbott,74,29,45
Wilbarger,Precinct 9,Governor,,REP,SECEDE Kilgore,1,0,1
Wilbarger,Precinct 9,Lieutenant Governor,,REP,Dan Patrick,56,24,32
Wilbarger,Precinct 9,Lieutenant Governor,,REP,Scott Milder,32,10,22
Wilbarger,Precinct 9,Attorney General,,REP,Ken Paxton,81,34,47
Wilbarger,Precinct 9,Comptroller of Public Accounts,,REP,Glenn Hegar,76,33,43
Wilbarger,Precinct 9,Commissioner of the General Land Office,,REP,Davey Edwards,10,4,6
Wilbarger,Precinct 9,Commissioner of the General Land Office,,REP,George P. Bush,52,18,34
Wilbarger,Precinct 9,Commissioner of the General Land Office,,REP,Jerry Patterson,22,10,12
Wilbarger,Precinct 9,Commissioner of the General Land Office,,REP,Rick Range,3,2,1
Wilbarger,Precinct 9,Commissioner of Agriculture,,REP,Jim Hogan,23,12,11
Wilbarger,Precinct 9,Commissioner of Agriculture,,REP,Sid Miller,38,14,24
Wilbarger,Precinct 9,Commissioner of Agriculture,,REP,Trey Blocker,15,6,9
Wilbarger,Precinct 9,Railroad Commissioner,,REP,Christi Craddick,65,26,39
Wilbarger,Precinct 9,Railroad Commissioner,,REP,Weston Martinez,12,6,6
Wilbarger,Precinct 9,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,78,33,45
Wilbarger,Precinct 9,"Justice, Supreme Court, Place 4",,REP,John Devine,75,33,42
Wilbarger,Precinct 9,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,77,33,44
Wilbarger,Precinct 9,"Presiding Judge, Court of Criminal Appeals",,REP,David Bridges,45,19,26
Wilbarger,Precinct 9,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,31,13,18
Wilbarger,Precinct 9,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,74,30,44
Wilbarger,Precinct 9,"Judge, Court of Criminal Appeals, Place 8",,REP,Dib Waldrip,12,3,9
Wilbarger,Precinct 9,"Judge, Court of Criminal Appeals, Place 8",,REP,Jay Brandon,46,22,24
Wilbarger,Precinct 9,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,16,6,10
Wilbarger,Precinct 9,State Representative,68,REP,Drew Springer,82,33,49
Wilbarger,Precinct 9,"Justice, 7th Court of Appeals District, Place 2",,REP,Judy Parker,73,30,43
Wilbarger,Precinct 9,"Justice, 7th Court of Appeals District, Place 3",,REP,Pat Pirtle,72,29,43
Wilbarger,Precinct 9,"District Judge, 46th  Judicial District",,REP,Dan Mike Bird,81,33,48
Wilbarger,Precinct 9,District Clerk,,REP,Brenda Peterson,85,34,51
Wilbarger,Precinct 9,County Clerk,,REP,Jana Kennon,84,33,51
Wilbarger,Precinct 9,"Justice of the Peace, Precinct No. 1",,REP,Gene Morton,82,33,49
Wilbarger,Precinct 9,County Chairman,,REP,Meredith A Wright,74,28,46
Wilbarger,Precinct 9,U.S. Senate,,DEM,Beto O'Rourke,11,7,4
Wilbarger,Precinct 9,U.S. Senate,,DEM,Edward Kimbrough,7,1,6
Wilbarger,Precinct 9,U.S. Senate,,DEM,Sema Hernandez,1,1,0
Wilbarger,Precinct 9,U.S. House,13,DEM,Greg Sagan,18,8,10
Wilbarger,Precinct 9,Governor,,DEM,Adrian Ocegueda,0,0,0
Wilbarger,Precinct 9,Governor,,DEM,Andrew White,9,3,6
Wilbarger,Precinct 9,Governor,,DEM,"Cedric Davis, Sr.",0,0,0
Wilbarger,Precinct 9,Governor,,DEM,Grady Yarbrough,3,1,2
Wilbarger,Precinct 9,Governor,,DEM,James Jolly Clark,0,0,0
Wilbarger,Precinct 9,Governor,,DEM,Jeffrey Payne,0,0,0
Wilbarger,Precinct 9,Governor,,DEM,Joe Mumbach,0,0,0
Wilbarger,Precinct 9,Governor,,DEM,Lupe Valdez,5,4,1
Wilbarger,Precinct 9,Governor,,DEM,Tom Wakely,0,0,0
Wilbarger,Precinct 9,Lieutenant Governor,,DEM,Michael Cooper,10,5,5
Wilbarger,Precinct 9,Lieutenant Governor,,DEM,Mike Collier,7,3,4
