county,precinct,precinct_name,office,district,party,candidate,votes,election_day,early_voting
Rains,408,First Baptist Chu-Point,Governor,,DEM,Joseph William Mumbach,0,0,0
Rains,408,First Baptist Chu-Point,Governor,,DEM,Robert Andrew  White,5,3,2
Rains,408,First Baptist Chu-Point,Governor,,DEM,Thomas John Wakely,1,1,0
Rains,101,Rocky Point Com Ctr,Attorney General,,DEM,Justin Adatto  Nelson,11,5,6
Rains,102,East Tawakoni Com Ctr,Attorney General,,DEM,Justin Adatto  Nelson,21,11,10
Rains,203,Bright Star Church,Attorney General,,DEM,Justin Adatto  Nelson,27,8,19
Rains,204,Rose Com Ctr,Attorney General,,DEM,Justin Adatto  Nelson,14,4,10
Rains,305,Della Blanton Mem Hall,Attorney General,,DEM,Justin Adatto  Nelson,14,5,9
Rains,306,Fire Dept--Emory,Attorney General,,DEM,Justin Adatto  Nelson,35,17,18
Rains,407,Point Com Ctr,Attorney General,,DEM,Justin Adatto  Nelson,26,11,15
Rains,408,First Baptist Chu-Point,Attorney General,,DEM,Justin Adatto  Nelson,16,8,8
Rains,101,Rocky Point Com Ctr,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,11,5,6
Rains,102,East Tawakoni Com Ctr,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,22,11,11
Rains,203,Bright Star Church,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,29,8,21
Rains,204,Rose Com Ctr,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,13,3,10
Rains,305,Della Blanton Mem Hall,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,14,5,9
Rains,306,Fire Dept--Emory,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,38,19,19
Rains,407,Point Com Ctr,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,26,11,15
Rains,408,First Baptist Chu-Point,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,15,8,7
Rains,101,Rocky Point Com Ctr,U.S. House,4,DEM,Catherine Neal Krantz,11,5,6
Rains,101,Rocky Point Com Ctr,U.S. House,4,DEM,"Lander Louis Bethel, Jr.",1,0,1
Rains,102,East Tawakoni Com Ctr,U.S. House,4,DEM,Catherine Neal Krantz,17,10,7
Rains,102,East Tawakoni Com Ctr,U.S. House,4,DEM,"Lander Louis Bethel, Jr.",7,3,4
Rains,203,Bright Star Church,U.S. House,4,DEM,Catherine Neal Krantz,25,6,19
Rains,203,Bright Star Church,U.S. House,4,DEM,"Lander Louis Bethel, Jr.",5,2,3
Rains,204,Rose Com Ctr,U.S. House,4,DEM,Catherine Neal Krantz,14,5,9
Rains,204,Rose Com Ctr,U.S. House,4,DEM,"Lander Louis Bethel, Jr.",2,1,1
Rains,305,Della Blanton Mem Hall,U.S. House,4,DEM,Catherine Neal Krantz,13,5,8
Rains,305,Della Blanton Mem Hall,U.S. House,4,DEM,"Lander Louis Bethel, Jr.",3,0,3
Rains,306,Fire Dept--Emory,U.S. House,4,DEM,Catherine Neal Krantz,33,16,17
Rains,306,Fire Dept--Emory,U.S. House,4,DEM,"Lander Louis Bethel, Jr.",6,3,3
Rains,407,Point Com Ctr,U.S. House,4,DEM,Catherine Neal Krantz,21,12,9
Rains,407,Point Com Ctr,U.S. House,4,DEM,"Lander Louis Bethel, Jr.",5,1,4
Rains,408,First Baptist Chu-Point,U.S. House,4,DEM,Catherine Neal Krantz,6,3,3
Rains,408,First Baptist Chu-Point,U.S. House,4,DEM,"Lander Louis Bethel, Jr.",9,4,5
Rains,101,Rocky Point Com Ctr,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,4,1,3
Rains,101,Rocky Point Com Ctr,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,9,4,5
Rains,102,East Tawakoni Com Ctr,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,11,6,5
Rains,102,East Tawakoni Com Ctr,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,12,6,6
Rains,203,Bright Star Church,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,12,5,7
Rains,203,Bright Star Church,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,16,3,13
Rains,204,Rose Com Ctr,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,7,3,4
Rains,204,Rose Com Ctr,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,7,1,6
Rains,305,Della Blanton Mem Hall,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,5,3,2
Rains,305,Della Blanton Mem Hall,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,11,2,9
Rains,306,Fire Dept--Emory,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,16,8,8
Rains,306,Fire Dept--Emory,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,19,9,10
Rains,407,Point Com Ctr,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,14,6,8
Rains,407,Point Com Ctr,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,13,6,7
Rains,408,First Baptist Chu-Point,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,4,2,2
Rains,408,First Baptist Chu-Point,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,12,6,6
Rains,101,Rocky Point Com Ctr,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,7,3,4
Rains,101,Rocky Point Com Ctr,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,6,2,4
Rains,102,East Tawakoni Com Ctr,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,9,7,2
Rains,102,East Tawakoni Com Ctr,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,16,6,10
Rains,203,Bright Star Church,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,17,4,13
Rains,203,Bright Star Church,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,10,4,6
Rains,204,Rose Com Ctr,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,7,1,6
Rains,204,Rose Com Ctr,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,7,3,4
Rains,305,Della Blanton Mem Hall,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,8,4,4
Rains,305,Della Blanton Mem Hall,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,8,1,7
Rains,306,Fire Dept--Emory,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,14,8,6
Rains,306,Fire Dept--Emory,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,23,10,13
Rains,407,Point Com Ctr,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,12,6,6
Rains,407,Point Com Ctr,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,14,6,8
Rains,408,First Baptist Chu-Point,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,8,3,5
Rains,408,First Baptist Chu-Point,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,8,5,3
Rains,101,Rocky Point Com Ctr,U. S. Senator,,DEM,Edward Wayne Kimbrough,3,1,2
Rains,101,Rocky Point Com Ctr,U. S. Senator,,DEM,Irasema Ramirez-Hernandez,3,0,3
Rains,101,Rocky Point Com Ctr,U. S. Senator,,DEM,Robert Francis O'Rourke,6,4,2
Rains,102,East Tawakoni Com Ctr,U. S. Senator,,DEM,Edward Wayne Kimbrough,7,3,4
Rains,102,East Tawakoni Com Ctr,U. S. Senator,,DEM,Irasema Ramirez-Hernandez,6,4,2
Rains,102,East Tawakoni Com Ctr,U. S. Senator,,DEM,Robert Francis O'Rourke,13,6,7
Rains,203,Bright Star Church,U. S. Senator,,DEM,Edward Wayne Kimbrough,7,2,5
Rains,203,Bright Star Church,U. S. Senator,,DEM,Irasema Ramirez-Hernandez,2,1,1
Rains,203,Bright Star Church,U. S. Senator,,DEM,Robert Francis O'Rourke,20,5,15
Rains,204,Rose Com Ctr,U. S. Senator,,DEM,Edward Wayne Kimbrough,2,0,2
Rains,204,Rose Com Ctr,U. S. Senator,,DEM,Irasema Ramirez-Hernandez,1,0,1
Rains,204,Rose Com Ctr,U. S. Senator,,DEM,Robert Francis O'Rourke,12,5,7
Rains,305,Della Blanton Mem Hall,U. S. Senator,,DEM,Edward Wayne Kimbrough,4,2,2
Rains,305,Della Blanton Mem Hall,U. S. Senator,,DEM,Irasema Ramirez-Hernandez,1,0,1
Rains,305,Della Blanton Mem Hall,U. S. Senator,,DEM,Robert Francis O'Rourke,11,3,8
Rains,306,Fire Dept--Emory,U. S. Senator,,DEM,Edward Wayne Kimbrough,9,4,5
Rains,306,Fire Dept--Emory,U. S. Senator,,DEM,Irasema Ramirez-Hernandez,8,2,6
Rains,306,Fire Dept--Emory,U. S. Senator,,DEM,Robert Francis O'Rourke,22,13,9
Rains,407,Point Com Ctr,U. S. Senator,,DEM,Edward Wayne Kimbrough,5,3,2
Rains,407,Point Com Ctr,U. S. Senator,,DEM,Irasema Ramirez-Hernandez,4,2,2
Rains,407,Point Com Ctr,U. S. Senator,,DEM,Robert Francis O'Rourke,19,8,11
Rains,408,First Baptist Chu-Point,U. S. Senator,,DEM,Edward Wayne Kimbrough,8,4,4
Rains,408,First Baptist Chu-Point,U. S. Senator,,DEM,Irasema Ramirez-Hernandez,7,4,3
Rains,408,First Baptist Chu-Point,U. S. Senator,,DEM,Robert Francis O'Rourke,1,0,1
Rains,101,Rocky Point Com Ctr,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,9,3,6
Rains,101,Rocky Point Com Ctr,Railroad Commissioner,,DEM,Roman James Alfred McAllen,4,2,2
Rains,102,East Tawakoni Com Ctr,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,11,8,3
Rains,102,East Tawakoni Com Ctr,Railroad Commissioner,,DEM,Roman James Alfred McAllen,13,5,8
Rains,203,Bright Star Church,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,13,4,9
Rains,203,Bright Star Church,Railroad Commissioner,,DEM,Roman James Alfred McAllen,15,4,11
Rains,204,Rose Com Ctr,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,8,1,7
Rains,204,Rose Com Ctr,Railroad Commissioner,,DEM,Roman James Alfred McAllen,6,3,3
Rains,305,Della Blanton Mem Hall,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,7,2,5
Rains,305,Della Blanton Mem Hall,Railroad Commissioner,,DEM,Roman James Alfred McAllen,9,3,6
Rains,306,Fire Dept--Emory,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,21,9,12
Rains,306,Fire Dept--Emory,Railroad Commissioner,,DEM,Roman James Alfred McAllen,15,8,7
Rains,407,Point Com Ctr,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,16,8,8
Rains,407,Point Com Ctr,Railroad Commissioner,,DEM,Roman James Alfred McAllen,9,4,5
Rains,408,First Baptist Chu-Point,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,12,6,6
Rains,408,First Baptist Chu-Point,Railroad Commissioner,,DEM,Roman James Alfred McAllen,4,2,2
Rains,101,Rocky Point Com Ctr,State Senate,2,DEM,Kendall Wayne Scudder,12,5,7
Rains,102,East Tawakoni Com Ctr,State Senate,2,DEM,Kendall Wayne Scudder,22,11,11
Rains,203,Bright Star Church,State Senate,2,DEM,Kendall Wayne Scudder,30,8,22
Rains,204,Rose Com Ctr,State Senate,2,DEM,Kendall Wayne Scudder,14,4,10
Rains,305,Della Blanton Mem Hall,State Senate,2,DEM,Kendall Wayne Scudder,13,5,8
Rains,306,Fire Dept--Emory,State Senate,2,DEM,Kendall Wayne Scudder,38,18,20
Rains,407,Point Com Ctr,State Senate,2,DEM,Kendall Wayne Scudder,26,11,15
Rains,408,First Baptist Chu-Point,State Senate,2,DEM,Kendall Wayne Scudder,15,8,7
Rains,101,Rocky Point Com Ctr,Lieutenant Governor,,DEM,Michael  Cooper,6,2,4
Rains,101,Rocky Point Com Ctr,Lieutenant Governor,,DEM,Michael Edward Collier,6,3,3
Rains,102,East Tawakoni Com Ctr,Lieutenant Governor,,DEM,Michael  Cooper,16,12,4
Rains,102,East Tawakoni Com Ctr,Lieutenant Governor,,DEM,Michael Edward Collier,7,1,6
Rains,203,Bright Star Church,Lieutenant Governor,,DEM,Michael  Cooper,16,5,11
Rains,203,Bright Star Church,Lieutenant Governor,,DEM,Michael Edward Collier,12,3,9
Rains,204,Rose Com Ctr,Lieutenant Governor,,DEM,Michael  Cooper,6,2,4
Rains,204,Rose Com Ctr,Lieutenant Governor,,DEM,Michael Edward Collier,8,3,5
Rains,305,Della Blanton Mem Hall,Lieutenant Governor,,DEM,Michael  Cooper,8,3,5
Rains,305,Della Blanton Mem Hall,Lieutenant Governor,,DEM,Michael Edward Collier,8,2,6
Rains,306,Fire Dept--Emory,Lieutenant Governor,,DEM,Michael  Cooper,25,12,13
Rains,306,Fire Dept--Emory,Lieutenant Governor,,DEM,Michael Edward Collier,14,7,7
Rains,407,Point Com Ctr,Lieutenant Governor,,DEM,Michael  Cooper,18,8,10
Rains,407,Point Com Ctr,Lieutenant Governor,,DEM,Michael Edward Collier,8,4,4
Rains,408,First Baptist Chu-Point,Lieutenant Governor,,DEM,Michael  Cooper,14,7,7
Rains,408,First Baptist Chu-Point,Lieutenant Governor,,DEM,Michael Edward Collier,2,1,1
Rains,101,Rocky Point Com Ctr,State Representative,5,DEM,William Howard Liebbe,11,5,6
Rains,102,East Tawakoni Com Ctr,State Representative,5,DEM,William Howard Liebbe,22,11,11
Rains,203,Bright Star Church,State Representative,5,DEM,William Howard Liebbe,29,8,21
Rains,204,Rose Com Ctr,State Representative,5,DEM,William Howard Liebbe,13,4,9
Rains,305,Della Blanton Mem Hall,State Representative,5,DEM,William Howard Liebbe,14,5,9
Rains,306,Fire Dept--Emory,State Representative,5,DEM,William Howard Liebbe,35,17,18
Rains,407,Point Com Ctr,State Representative,5,DEM,William Howard Liebbe,26,11,15
Rains,408,First Baptist Chu-Point,State Representative,5,DEM,William Howard Liebbe,15,8,7
Rains,101,Rocky Point Com Ctr,U. S. Senator,,REP,Bruce Jacobson,6,1,5
Rains,101,Rocky Point Com Ctr,U. S. Senator,,REP,Geraldine Sam,3,3,0
Rains,101,Rocky Point Com Ctr,U. S. Senator,,REP,Mary Miller,17,4,13
Rains,101,Rocky Point Com Ctr,U. S. Senator,,REP,Rafael  Cruz,228,100,128
Rains,101,Rocky Point Com Ctr,U. S. Senator,,REP,Stefano de Stefano IV,5,1,4
Rains,102,East Tawakoni Com Ctr,U. S. Senator,,REP,Bruce Jacobson,3,1,2
Rains,102,East Tawakoni Com Ctr,U. S. Senator,,REP,Geraldine Sam,3,2,1
Rains,102,East Tawakoni Com Ctr,U. S. Senator,,REP,Mary Miller,5,4,1
Rains,102,East Tawakoni Com Ctr,U. S. Senator,,REP,Rafael  Cruz,95,64,31
Rains,102,East Tawakoni Com Ctr,U. S. Senator,,REP,Stefano de Stefano IV,2,2,0
Rains,203,Bright Star Church,U. S. Senator,,REP,Bruce Jacobson,13,3,10
Rains,203,Bright Star Church,U. S. Senator,,REP,Geraldine Sam,5,1,4
Rains,203,Bright Star Church,U. S. Senator,,REP,Mary Miller,12,4,8
Rains,203,Bright Star Church,U. S. Senator,,REP,Rafael  Cruz,265,122,143
Rains,203,Bright Star Church,U. S. Senator,,REP,Stefano de Stefano IV,1,0,1
Rains,204,Rose Com Ctr,U. S. Senator,,REP,Bruce Jacobson,6,0,6
Rains,204,Rose Com Ctr,U. S. Senator,,REP,Geraldine Sam,0,0,0
Rains,204,Rose Com Ctr,U. S. Senator,,REP,Mary Miller,3,0,3
Rains,204,Rose Com Ctr,U. S. Senator,,REP,Rafael  Cruz,136,48,88
Rains,204,Rose Com Ctr,U. S. Senator,,REP,Stefano de Stefano IV,1,0,1
Rains,305,Della Blanton Mem Hall,U. S. Senator,,REP,Bruce Jacobson,7,4,3
Rains,305,Della Blanton Mem Hall,U. S. Senator,,REP,Geraldine Sam,1,0,1
Rains,305,Della Blanton Mem Hall,U. S. Senator,,REP,Mary Miller,10,5,5
Rains,305,Della Blanton Mem Hall,U. S. Senator,,REP,Rafael  Cruz,187,73,114
Rains,305,Della Blanton Mem Hall,U. S. Senator,,REP,Stefano de Stefano IV,3,1,2
Rains,306,Fire Dept-Emory,U. S. Senator,,REP,Bruce Jacobson,12,4,8
Rains,306,Fire Dept-Emory,U. S. Senator,,REP,Geraldine Sam,0,0,0
Rains,306,Fire Dept-Emory,U. S. Senator,,REP,Mary Miller,11,4,7
Rains,306,Fire Dept-Emory,U. S. Senator,,REP,Rafael  Cruz,158,66,92
Rains,306,Fire Dept-Emory,U. S. Senator,,REP,Stefano de Stefano IV,4,1,3
Rains,407,Point Com Ctr,U. S. Senator,,REP,Bruce Jacobson,6,2,4
Rains,407,Point Com Ctr,U. S. Senator,,REP,Geraldine Sam,2,1,1
Rains,407,Point Com Ctr,U. S. Senator,,REP,Mary Miller,8,3,5
Rains,407,Point Com Ctr,U. S. Senator,,REP,Rafael  Cruz,145,64,81
Rains,407,Point Com Ctr,U. S. Senator,,REP,Stefano de Stefano IV,0,0,0
Rains,408,First Baptist ChurchPoint,U. S. Senator,,REP,Bruce Jacobson,3,1,2
Rains,408,First Baptist ChurchPoint,U. S. Senator,,REP,Geraldine Sam,0,0,0
Rains,408,First Baptist ChurchPoint,U. S. Senator,,REP,Mary Miller,9,2,7
Rains,408,First Baptist ChurchPoint,U. S. Senator,,REP,Rafael  Cruz,122,69,53
Rains,408,First Baptist ChurchPoint,U. S. Senator,,REP,Stefano de Stefano IV,3,2,1
Rains,101,Rocky Point Com Ctr,U.S. House,4,REP,John Ratcliffe,202,85,117
Rains,101,Rocky Point Com Ctr,U.S. House,4,REP,Johnny Cooper,48,19,29
Rains,102,East Tawakoni Com Ctr,U.S. House,4,REP,John Ratcliffe,82,51,31
Rains,102,East Tawakoni Com Ctr,U.S. House,4,REP,Johnny Cooper,19,15,4
Rains,203,Bright Star Church,U.S. House,4,REP,John Ratcliffe,229,101,128
Rains,203,Bright Star Church,U.S. House,4,REP,Johnny Cooper,54,25,29
Rains,204,Rose Com Ctr,U.S. House,4,REP,John Ratcliffe,120,40,80
Rains,204,Rose Com Ctr,U.S. House,4,REP,Johnny Cooper,17,5,12
Rains,305,Della Blanton Mem Hall,U.S. House,4,REP,John Ratcliffe,157,63,94
Rains,305,Della Blanton Mem Hall,U.S. House,4,REP,Johnny Cooper,38,14,24
Rains,306,Fire Dept-Emory,U.S. House,4,REP,John Ratcliffe,149,63,86
Rains,306,Fire Dept-Emory,U.S. House,4,REP,Johnny Cooper,28,10,18
Rains,407,Point Com Ctr,U.S. House,4,REP,John Ratcliffe,131,59,72
Rains,407,Point Com Ctr,U.S. House,4,REP,Johnny Cooper,23,10,13
Rains,408,First Baptist ChurchPoint,U.S. House,4,REP,John Ratcliffe,107,59,48
Rains,408,First Baptist ChurchPoint,U.S. House,4,REP,Johnny Cooper,23,12,11
Rains,101,Rocky Point Com Ctr,Governor,,REP,Barbara Krueger,22,10,12
Rains,101,Rocky Point Com Ctr,Governor,,REP,Gregory Abbott,224,96,128
Rains,101,Rocky Point Com Ctr,Governor,,REP,Larry Kilgore,5,1,4
Rains,102,East Tawakoni Com Ctr,Governor,,REP,Barbara Krueger,10,6,4
Rains,102,East Tawakoni Com Ctr,Governor,,REP,Gregory Abbott,96,64,32
Rains,102,East Tawakoni Com Ctr,Governor,,REP,Larry Kilgore,1,1,0
Rains,203,Bright Star Church,Governor,,REP,Barbara Krueger,26,9,17
Rains,203,Bright Star Church,Governor,,REP,Gregory Abbott,269,123,146
Rains,203,Bright Star Church,Governor,,REP,Larry Kilgore,3,1,2
Rains,204,Rose Com Ctr,Governor,,REP,Barbara Krueger,4,0,4
Rains,204,Rose Com Ctr,Governor,,REP,Gregory Abbott,140,47,93
Rains,204,Rose Com Ctr,Governor,,REP,Larry Kilgore,0,0,0
Rains,305,Della Blanton Mem Hall,Governor,,REP,Barbara Krueger,16,4,12
Rains,305,Della Blanton Mem Hall,Governor,,REP,Gregory Abbott,189,76,113
Rains,305,Della Blanton Mem Hall,Governor,,REP,Larry Kilgore,1,1,0
Rains,306,Fire Dept-Emory,Governor,,REP,Barbara Krueger,17,7,10
Rains,306,Fire Dept-Emory,Governor,,REP,Gregory Abbott,156,69,87
Rains,306,Fire Dept-Emory,Governor,,REP,Larry Kilgore,5,1,4
Rains,407,Point Com Ctr,Governor,,REP,Barbara Krueger,6,2,4
Rains,407,Point Com Ctr,Governor,,REP,Gregory Abbott,152,69,83
Rains,407,Point Com Ctr,Governor,,REP,Larry Kilgore,1,0,1
Rains,408,First Baptist ChurchPoint,Governor,,REP,Barbara Krueger,8,2,6
Rains,408,First Baptist ChurchPoint,Governor,,REP,Gregory Abbott,119,69,50
Rains,408,First Baptist ChurchPoint,Governor,,REP,Larry Kilgore,5,2,3
Rains,101,Rocky Point Com Ctr,Lieutenant Governor,,REP,Dan Patrick,184,79,105
Rains,101,Rocky Point Com Ctr,Lieutenant Governor,,REP,Scott Milder,76,28,48
Rains,102,East Tawakoni Com Ctr,Lieutenant Governor,,REP,Dan Patrick,81,57,24
Rains,102,East Tawakoni Com Ctr,Lieutenant Governor,,REP,Scott Milder,29,18,11
Rains,203,Bright Star Church,Lieutenant Governor,,REP,Dan Patrick,223,99,124
Rains,203,Bright Star Church,Lieutenant Governor,,REP,Scott Milder,77,32,45
Rains,204,Rose Com Ctr,Lieutenant Governor,,REP,Dan Patrick,108,36,72
Rains,204,Rose Com Ctr,Lieutenant Governor,,REP,Scott Milder,35,10,25
Rains,305,Della Blanton Mem Hall,Lieutenant Governor,,REP,Dan Patrick,153,64,89
Rains,305,Della Blanton Mem Hall,Lieutenant Governor,,REP,Scott Milder,55,18,37
