county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee,provisional
Scurry,12,Governor,,DEM,Lupe Valdez,113,45,58,10,0
Scurry,13,Governor,,DEM,Lupe Valdez,37,23,11,3,0
Scurry,14,Governor,,DEM,Lupe Valdez,6,0,6,0,0
Scurry,15,Governor,,DEM,Lupe Valdez,134,61,65,8,0
Scurry,5,Governor,,LIB,Mark Jay Tippetts,0,0,0,0,0
Scurry,6,Governor,,LIB,Mark Jay Tippetts,1,0,1,0,0
Scurry,7,Governor,,LIB,Mark Jay Tippetts,12,4,8,0,0
Scurry,8,Governor,,LIB,Mark Jay Tippetts,4,0,4,0,0
Scurry,9,Governor,,LIB,Mark Jay Tippetts,5,2,3,0,0
Scurry,10,Governor,,LIB,Mark Jay Tippetts,5,1,4,0,0
Scurry,11,Governor,,LIB,Mark Jay Tippetts,1,0,1,0,0
Scurry,12,Governor,,LIB,Mark Jay Tippetts,5,3,2,0,0
Scurry,13,Governor,,LIB,Mark Jay Tippetts,2,1,1,0,0
Scurry,14,Governor,,LIB,Mark Jay Tippetts,0,0,0,0,0
Scurry,15,Governor,,LIB,Mark Jay Tippetts,6,2,4,0,0
Scurry,5,Governor,,,OVER VOTES,0,0,0,0,0
Scurry,6,Governor,,,OVER VOTES,0,0,0,0,0
Scurry,7,Governor,,,OVER VOTES,0,0,0,0,0
Scurry,8,Governor,,,OVER VOTES,0,0,0,0,0
Scurry,9,Governor,,,OVER VOTES,0,0,0,0,0
Scurry,10,Governor,,,OVER VOTES,0,0,0,0,0
Scurry,11,Governor,,,OVER VOTES,0,0,0,0,0
Scurry,12,Governor,,,OVER VOTES,0,0,0,0,0
Scurry,13,Governor,,,OVER VOTES,0,0,0,0,0
Scurry,14,Governor,,,OVER VOTES,0,0,0,0,0
Scurry,15,Governor,,,OVER VOTES,0,0,0,0,0
Scurry,5,Governor,,,UNDER VOTES,0,0,0,0,0
Scurry,6,Governor,,,UNDER VOTES,3,2,1,0,0
Scurry,7,Governor,,,UNDER VOTES,5,2,3,0,0
Scurry,8,Governor,,,UNDER VOTES,3,2,1,0,0
Scurry,9,Governor,,,UNDER VOTES,2,2,0,0,0
Scurry,10,Governor,,,UNDER VOTES,3,0,3,0,0
Scurry,11,Governor,,,UNDER VOTES,0,0,0,0,0
Scurry,12,Governor,,,UNDER VOTES,3,2,0,0,1
Scurry,13,Governor,,,UNDER VOTES,1,1,0,0,0
Scurry,14,Governor,,,UNDER VOTES,0,0,0,0,0
Scurry,15,Governor,,,UNDER VOTES,3,1,2,0,0
Scurry,5,Lieutenant Governor,,REP,Dan Patrick,56,28,28,0,0
Scurry,6,Lieutenant Governor,,REP,Dan Patrick,135,50,74,11,0
Scurry,7,Lieutenant Governor,,REP,Dan Patrick,910,243,613,54,0
Scurry,8,Lieutenant Governor,,REP,Dan Patrick,337,99,225,13,0
Scurry,9,Lieutenant Governor,,REP,Dan Patrick,221,103,110,8,0
Scurry,10,Lieutenant Governor,,REP,Dan Patrick,596,162,395,39,0
Scurry,11,Lieutenant Governor,,REP,Dan Patrick,67,38,22,7,0
Scurry,12,Lieutenant Governor,,REP,Dan Patrick,475,166,290,19,0
Scurry,13,Lieutenant Governor,,REP,Dan Patrick,198,91,99,8,0
Scurry,14,Lieutenant Governor,,REP,Dan Patrick,62,21,35,6,0
Scurry,15,Lieutenant Governor,,REP,Dan Patrick,399,138,234,27,0
Scurry,5,Lieutenant Governor,,DEM,Mike Collier,7,5,2,0,0
Scurry,6,Lieutenant Governor,,DEM,Mike Collier,19,5,13,1,0
Scurry,7,Lieutenant Governor,,DEM,Mike Collier,192,59,119,14,0
Scurry,8,Lieutenant Governor,,DEM,Mike Collier,72,24,47,1,0
Scurry,9,Lieutenant Governor,,DEM,Mike Collier,45,29,15,1,0
Scurry,10,Lieutenant Governor,,DEM,Mike Collier,105,39,56,10,0
Scurry,11,Lieutenant Governor,,DEM,Mike Collier,10,7,3,0,0
Scurry,12,Lieutenant Governor,,DEM,Mike Collier,131,51,70,10,0
Scurry,13,Lieutenant Governor,,DEM,Mike Collier,70,45,21,4,0
Scurry,14,Lieutenant Governor,,DEM,Mike Collier,18,7,9,2,0
Scurry,15,Lieutenant Governor,,DEM,Mike Collier,136,65,64,7,0
Scurry,5,Lieutenant Governor,,LIB,Kerry Douglas McKennon,1,0,1,0,0
Scurry,6,Lieutenant Governor,,LIB,Kerry Douglas McKennon,2,1,1,0,0
Scurry,7,Lieutenant Governor,,LIB,Kerry Douglas McKennon,19,7,12,0,0
Scurry,8,Lieutenant Governor,,LIB,Kerry Douglas McKennon,4,1,3,0,0
Scurry,9,Lieutenant Governor,,LIB,Kerry Douglas McKennon,8,7,1,0,0
Scurry,10,Lieutenant Governor,,LIB,Kerry Douglas McKennon,12,4,8,0,0
Scurry,11,Lieutenant Governor,,LIB,Kerry Douglas McKennon,1,0,1,0,0
Scurry,12,Lieutenant Governor,,LIB,Kerry Douglas McKennon,18,8,10,0,0
Scurry,13,Lieutenant Governor,,LIB,Kerry Douglas McKennon,3,2,1,0,0
Scurry,14,Lieutenant Governor,,LIB,Kerry Douglas McKennon,0,0,0,0,0
Scurry,15,Lieutenant Governor,,LIB,Kerry Douglas McKennon,17,9,8,0,0
Scurry,5,Lieutenant Governor,,,OVER VOTES,0,0,0,0,0
Scurry,6,Lieutenant Governor,,,OVER VOTES,0,0,0,0,0
Scurry,7,Lieutenant Governor,,,OVER VOTES,0,0,0,0,0
Scurry,8,Lieutenant Governor,,,OVER VOTES,0,0,0,0,0
Scurry,9,Lieutenant Governor,,,OVER VOTES,0,0,0,0,0
Scurry,10,Lieutenant Governor,,,OVER VOTES,0,0,0,0,0
Scurry,11,Lieutenant Governor,,,OVER VOTES,0,0,0,0,0
Scurry,12,Lieutenant Governor,,,OVER VOTES,0,0,0,0,0
Scurry,13,Lieutenant Governor,,,OVER VOTES,0,0,0,0,0
Scurry,14,Lieutenant Governor,,,OVER VOTES,0,0,0,0,0
Scurry,15,Lieutenant Governor,,,OVER VOTES,0,0,0,0,0
Scurry,5,Lieutenant Governor,,,UNDER VOTES,0,0,0,0,0
Scurry,6,Lieutenant Governor,,,UNDER VOTES,2,2,0,0,0
Scurry,7,Lieutenant Governor,,,UNDER VOTES,4,2,2,0,0
Scurry,8,Lieutenant Governor,,,UNDER VOTES,7,6,1,0,0
Scurry,9,Lieutenant Governor,,,UNDER VOTES,5,2,1,2,0
Scurry,10,Lieutenant Governor,,,UNDER VOTES,8,4,4,0,0
Scurry,11,Lieutenant Governor,,,UNDER VOTES,1,1,0,0,0
Scurry,12,Lieutenant Governor,,,UNDER VOTES,7,4,2,0,1
Scurry,13,Lieutenant Governor,,,UNDER VOTES,1,1,0,0,0
Scurry,14,Lieutenant Governor,,,UNDER VOTES,0,0,0,0,0
Scurry,15,Lieutenant Governor,,,UNDER VOTES,10,3,7,0,0
Scurry,5,Attorney General,,REP,Ken Paxton,55,27,28,0,0
Scurry,6,Attorney General,,REP,Ken Paxton,131,48,74,9,0
Scurry,7,Attorney General,,REP,Ken Paxton,932,258,621,53,0
Scurry,8,Attorney General,,REP,Ken Paxton,358,114,231,13,0
Scurry,9,Attorney General,,REP,Ken Paxton,243,121,113,9,0
Scurry,10,Attorney General,,REP,Ken Paxton,627,177,411,39,0
Scurry,11,Attorney General,,REP,Ken Paxton,67,38,24,5,0
Scurry,12,Attorney General,,REP,Ken Paxton,495,174,302,19,0
Scurry,13,Attorney General,,REP,Ken Paxton,223,112,102,9,0
Scurry,14,Attorney General,,REP,Ken Paxton,64,23,35,6,0
Scurry,15,Attorney General,,REP,Ken Paxton,393,138,228,27,0
Scurry,5,Attorney General,,DEM,Justin Nelson,9,6,3,0,0
Scurry,6,Attorney General,,DEM,Justin Nelson,20,7,12,1,0
Scurry,7,Attorney General,,DEM,Justin Nelson,164,44,106,14,0
Scurry,8,Attorney General,,DEM,Justin Nelson,49,10,38,1,0
Scurry,9,Attorney General,,DEM,Justin Nelson,27,13,12,2,0
Scurry,10,Attorney General,,DEM,Justin Nelson,85,32,44,9,0
Scurry,11,Attorney General,,DEM,Justin Nelson,7,5,1,1,0
Scurry,12,Attorney General,,DEM,Justin Nelson,118,46,62,10,0
Scurry,13,Attorney General,,DEM,Justin Nelson,44,25,16,3,0
Scurry,14,Attorney General,,DEM,Justin Nelson,16,5,9,2,0
Scurry,15,Attorney General,,DEM,Justin Nelson,141,69,65,7,0
Scurry,5,Attorney General,,LIB,Michael Ray Harris,0,0,0,0,0
Scurry,6,Attorney General,,LIB,Michael Ray Harris,2,0,0,2,0
Scurry,7,Attorney General,,LIB,Michael Ray Harris,17,5,11,1,0
Scurry,8,Attorney General,,LIB,Michael Ray Harris,7,1,6,0,0
Scurry,9,Attorney General,,LIB,Michael Ray Harris,4,3,1,0,0
Scurry,10,Attorney General,,LIB,Michael Ray Harris,5,0,5,0,0
Scurry,11,Attorney General,,LIB,Michael Ray Harris,2,1,1,0,0
Scurry,12,Attorney General,,LIB,Michael Ray Harris,13,8,5,0,0
Scurry,13,Attorney General,,LIB,Michael Ray Harris,3,1,2,0,0
Scurry,14,Attorney General,,LIB,Michael Ray Harris,0,0,0,0,0
Scurry,15,Attorney General,,LIB,Michael Ray Harris,16,7,9,0,0
Scurry,5,Attorney General,,,OVER VOTES,0,0,0,0,0
Scurry,6,Attorney General,,,OVER VOTES,0,0,0,0,0
Scurry,7,Attorney General,,,OVER VOTES,0,0,0,0,0
Scurry,8,Attorney General,,,OVER VOTES,0,0,0,0,0
Scurry,9,Attorney General,,,OVER VOTES,0,0,0,0,0
Scurry,10,Attorney General,,,OVER VOTES,0,0,0,0,0
Scurry,11,Attorney General,,,OVER VOTES,0,0,0,0,0
Scurry,12,Attorney General,,,OVER VOTES,0,0,0,0,0
Scurry,13,Attorney General,,,OVER VOTES,0,0,0,0,0
Scurry,14,Attorney General,,,OVER VOTES,0,0,0,0,0
Scurry,15,Attorney General,,,OVER VOTES,0,0,0,0,0
Scurry,5,Attorney General,,,UNDER VOTES,0,0,0,0,0
Scurry,6,Attorney General,,,UNDER VOTES,5,3,2,0,0
Scurry,7,Attorney General,,,UNDER VOTES,12,4,8,0,0
Scurry,8,Attorney General,,,UNDER VOTES,6,5,1,0,0
Scurry,9,Attorney General,,,UNDER VOTES,5,4,1,0,0
Scurry,10,Attorney General,,,UNDER VOTES,4,0,3,1,0
Scurry,11,Attorney General,,,UNDER VOTES,3,2,0,1,0
Scurry,12,Attorney General,,,UNDER VOTES,5,1,3,0,1
Scurry,13,Attorney General,,,UNDER VOTES,2,1,1,0,0
Scurry,14,Attorney General,,,UNDER VOTES,0,0,0,0,0
Scurry,15,Attorney General,,,UNDER VOTES,12,1,11,0,0
Scurry,5,Comptroller of Public Accounts,,REP,Glenn Hegar,53,24,29,0,0
Scurry,6,Comptroller of Public Accounts,,REP,Glenn Hegar,138,51,76,11,0
Scurry,7,Comptroller of Public Accounts,,REP,Glenn Hegar,952,259,637,56,0
Scurry,8,Comptroller of Public Accounts,,REP,Glenn Hegar,358,112,233,13,0
Scurry,9,Comptroller of Public Accounts,,REP,Glenn Hegar,252,125,118,9,0
Scurry,10,Comptroller of Public Accounts,,REP,Glenn Hegar,636,178,419,39,0
Scurry,11,Comptroller of Public Accounts,,REP,Glenn Hegar,67,37,24,6,0
Scurry,12,Comptroller of Public Accounts,,REP,Glenn Hegar,495,171,305,19,0
Scurry,13,Comptroller of Public Accounts,,REP,Glenn Hegar,221,112,100,9,0
Scurry,14,Comptroller of Public Accounts,,REP,Glenn Hegar,68,26,36,6,0
Scurry,15,Comptroller of Public Accounts,,REP,Glenn Hegar,399,143,230,26,0
Scurry,5,Comptroller of Public Accounts,,DEM,Joi Chevalier,6,4,2,0,0
Scurry,6,Comptroller of Public Accounts,,DEM,Joi Chevalier,15,5,9,1,0
Scurry,7,Comptroller of Public Accounts,,DEM,Joi Chevalier,133,39,82,12,0
Scurry,8,Comptroller of Public Accounts,,DEM,Joi Chevalier,45,11,33,1,0
Scurry,9,Comptroller of Public Accounts,,DEM,Joi Chevalier,16,10,6,0,0
Scurry,10,Comptroller of Public Accounts,,DEM,Joi Chevalier,66,22,34,10,0
Scurry,11,Comptroller of Public Accounts,,DEM,Joi Chevalier,6,5,0,1,0
Scurry,12,Comptroller of Public Accounts,,DEM,Joi Chevalier,107,41,56,10,0
Scurry,13,Comptroller of Public Accounts,,DEM,Joi Chevalier,37,20,14,3,0
Scurry,14,Comptroller of Public Accounts,,DEM,Joi Chevalier,10,1,7,2,0
Scurry,15,Comptroller of Public Accounts,,DEM,Joi Chevalier,135,60,67,8,0
Scurry,5,Comptroller of Public Accounts,,LIB,Ben Sanders,3,3,0,0,0
Scurry,6,Comptroller of Public Accounts,,LIB,Ben Sanders,1,0,1,0,0
Scurry,7,Comptroller of Public Accounts,,LIB,Ben Sanders,19,6,13,0,0
Scurry,8,Comptroller of Public Accounts,,LIB,Ben Sanders,8,3,5,0,0
Scurry,9,Comptroller of Public Accounts,,LIB,Ben Sanders,2,1,1,0,0
Scurry,10,Comptroller of Public Accounts,,LIB,Ben Sanders,8,4,4,0,0
Scurry,11,Comptroller of Public Accounts,,LIB,Ben Sanders,2,1,1,0,0
