county,precinct,office,district,party,candidate,votes,election_day,early_voting
Grimes,1,Ballots Cast,,,,1166,,
Grimes,1,Straight Party,,REP,,611,162,449
Grimes,1,Straight Party,,DEM,,92,37,55
Grimes,1,Straight Party,,LIB,,2,0,2
Grimes,1,U.S. Senate,,,Ted Cruz,981,297,684
Grimes,1,U.S. Senate,,,Beto O'Rourke,163,55,108
Grimes,1,U.S. Senate,,,Neal M. Dikeman,9,5,4
Grimes,1,U.S. House,8,,Kevin Brady,989,296,693
Grimes,1,U.S. House,8,,Steven David,161,59,102
Grimes,1,U.S. House,8,,Chris Duncan,11,5,6
Grimes,1,Governor,,,Greg Abbott,994,301,693
Grimes,1,Governor,,,Lupe Valdez,160,56,104
Grimes,1,Governor,,,Mark Jay Tippetts,8,4,4
Grimes,1,Lieutenant Governor,,,Dan Patrick,927,265,662
Grimes,1,Lieutenant Governor,,,Mike Collier,216,87,129
Grimes,1,Lieutenant Governor,,,Kerry Douglas McKennon,19,9,10
Grimes,1,Attorney General,,,Ken Paxton,942,278,664
Grimes,1,Attorney General,,,Justin Nelson,190,70,120
Grimes,1,Attorney General,,,Michael Ray Harris,15,7,8
Grimes,1,Comptroller of Public Accounts,,,Glenn Hegar,972,292,680
Grimes,1,Comptroller of Public Accounts,,,Joi Chevalier,162,58,104
Grimes,1,Comptroller of Public Accounts,,,Ben Sanders,19,8,11
Grimes,1,Commissioner of the General Land Office,,,George P. Bush,953,285,668
Grimes,1,Commissioner of the General Land Office,,,Miguel Suazo,155,59,96
Grimes,1,Commissioner of the General Land Office,,,Matt Pina,37,15,22
Grimes,1,Commissioner of Agriculture,,,Sid Miller,961,287,674
Grimes,1,Commissioner of Agriculture,,,Kim Olson,180,64,116
Grimes,1,Commissioner of Agriculture,,,Richard Carpenter,12,7,5
Grimes,1,Railroad Commissioner,,,Christi Craddick,968,292,676
Grimes,1,Railroad Commissioner,,,Roman McAllen,158,55,103
Grimes,1,Railroad Commissioner,,,Mike Wright,19,10,9
Grimes,1,State Senate,5,,Charles Schwertner,962,290,672
Grimes,1,State Senate,5,,Meg Walsh,173,64,109
Grimes,1,State Senate,5,,Amy Lyons,9,3,6
Grimes,1,State Representative,13,,Ben Leman,980,295,685
Grimes,1,State Representative,13,,"Cecil Ray Webster, Sr.",172,64,108
Grimes,2,Ballots Cast,,,,470,,
Grimes,2,Straight Party,,REP,,244,141,103
Grimes,2,Straight Party,,DEM,,30,16,14
Grimes,2,Straight Party,,LIB,,0,0,0
Grimes,2,U.S. Senate,,,Ted Cruz,414,264,150
Grimes,2,U.S. Senate,,,Beto O'Rourke,49,27,22
Grimes,2,U.S. Senate,,,Neal M. Dikeman,3,3,0
Grimes,2,U.S. House,8,,Kevin Brady,413,265,148
Grimes,2,U.S. House,8,,Steven David,46,28,21
Grimes,2,U.S. House,8,,Chris Duncan,6,3,3
Grimes,2,Governor,,,Greg Abbott,422,270,152
Grimes,2,Governor,,,Lupe Valdez,43,24,19
Grimes,2,Governor,,,Mark Jay Tippetts,4,3,1
Grimes,2,Lieutenant Governor,,,Dan Patrick,390,243,147
Grimes,2,Lieutenant Governor,,,Mike Collier,71,47,24
Grimes,2,Lieutenant Governor,,,Kerry Douglas McKennon,8,6,2
Grimes,2,Attorney General,,,Ken Paxton,404,258,146
Grimes,2,Attorney General,,,Justin Nelson,56,32,24
Grimes,2,Attorney General,,,Michael Ray Harris,7,5,2
Grimes,2,Comptroller of Public Accounts,,,Glenn Hegar,405,258,147
Grimes,2,Comptroller of Public Accounts,,,Joi Chevalier,47,28,19
Grimes,2,Comptroller of Public Accounts,,,Ben Sanders,12,9,3
Grimes,2,Commissioner of the General Land Office,,,George P. Bush,405,262,143
Grimes,2,Commissioner of the General Land Office,,,Miguel Suazo,48,25,23
Grimes,2,Commissioner of the General Land Office,,,Matt Pina,13,8,5
Grimes,2,Commissioner of Agriculture,,,Sid Miller,399,254,145
Grimes,2,Commissioner of Agriculture,,,Kim Olson,55,32,23
Grimes,2,Commissioner of Agriculture,,,Richard Carpenter,10,8,2
Grimes,2,Railroad Commissioner,,,Christi Craddick,404,257,147
Grimes,2,Railroad Commissioner,,,Roman McAllen,50,29,21
Grimes,2,Railroad Commissioner,,,Mike Wright,9,7,2
Grimes,2,State Senate,5,,Charles Schwertner,405,255,150
Grimes,2,State Senate,5,,Meg Walsh,53,33,20
Grimes,2,State Senate,5,,Amy Lyons,8,6,2
Grimes,2,State Representative,13,,Ben Leman,414,263,151
Grimes,2,State Representative,13,,"Cecil Ray Webster, Sr.",52,30,22
Grimes,3,Ballots Cast,,,,604,,
Grimes,3,Straight Party,,REP,,99,36,63
Grimes,3,Straight Party,,DEM,,328,172,156
