county,precinct,office,district,candidate,party,votes,early_voting,election_day
San Patricio,101,United States Representative,No. 27,"Ricardo ""Rick"" De La Fuente",DEM,42,14,28
San Patricio,101,United States Representative,No. 27,Charlie Jackson,DEM,12,6,6
San Patricio,101,Railroad Commissioner,,Kelly Stone,DEM,8,2,6
San Patricio,101,Railroad Commissioner,,Chrysta Castaeda,DEM,13,6,7
San Patricio,101,Railroad Commissioner,,Mark Watson,DEM,4,2,2
San Patricio,101,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,30,9,21
San Patricio,101,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,37,14,23
San Patricio,101,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,15,5,10
San Patricio,101,"Justice, Supreme Court, Place 6 - Unexpired Term",,Larry Praeger,DEM,27,10,17
San Patricio,101,"Justice, Supreme Court, Place 6 - Unexpired Term",,Kathy Cheng,DEM,27,9,18
San Patricio,101,"Justice, Supreme Court, Place 7",,Brandy Voss,DEM,25,12,13
San Patricio,101,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,27,7,20
San Patricio,101,"Justice, Supreme Court, Place 8",,Peter Kelly,DEM,22,6,16
San Patricio,101,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,31,13,18
San Patricio,101,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,DEM,19,7,12
San Patricio,101,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,29,12,17
San Patricio,101,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,DEM,4,0,4
San Patricio,101,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,DEM,20,5,15
San Patricio,101,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,33,14,19
San Patricio,101,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,45,15,30
San Patricio,101,State Senator,21,Judith Zaffirini,DEM,52,20,32
San Patricio,101,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",,Migdalia Lopez,DEM,48,16,32
San Patricio,101,"Justice, 13th Court of Appeals District, Place 6",,Nereida Lopez-Singleterry,DEM,45,15,30
San Patricio,101,"County Commissioner, Precinct 3",,Gilberto Garza,DEM,47,17,30
San Patricio,101,"County Commissioner, Precinct 3",,Alma Villarreal Moreno,DEM,14,3,11
San Patricio,101,"Constable, Precinct No. 2",,Francisco Cantu Jr,DEM,29,11,18
San Patricio,101,"Constable, Precinct No. 2",,Steve Garcia,DEM,31,7,24
San Patricio,101,County Chairman,,Jennifer Hay,DEM,44,15,29
San Patricio,101,Proposition #1,,Yes,DEM,59,19,40
San Patricio,101,Proposition #1,,No,DEM,1,0,1
San Patricio,101,Proposition #2,,Yes,DEM,58,19,39
San Patricio,101,Proposition #2,,No,DEM,1,1,0
San Patricio,101,Proposition #3,,Yes,DEM,58,20,38
San Patricio,101,Proposition #3,,No,DEM,1,0,1
San Patricio,101,Proposition #4,,Yes,DEM,58,20,38
San Patricio,101,Proposition #4,,No,DEM,0,0,0
San Patricio,101,Proposition #5,,Yes,DEM,57,19,38
San Patricio,101,Proposition #5,,No,DEM,2,1,1
San Patricio,101,Proposition #6,,Yes,DEM,56,19,37
San Patricio,101,Proposition #6,,No,DEM,2,1,1
San Patricio,101,Proposition #7,,Yes,DEM,58,20,38
San Patricio,101,Proposition #7,,No,DEM,1,0,1
San Patricio,101,Proposition #8,,Yes,DEM,56,19,37
San Patricio,101,Proposition #8,,No,DEM,1,0,1
San Patricio,101,Proposition #9,,Yes,DEM,58,20,38
San Patricio,101,Proposition #9,,No,DEM,0,0,0
San Patricio,101,Proposition #10,,Yes,DEM,54,17,37
San Patricio,101,Proposition #10,,No,DEM,2,1,1
San Patricio,101,Proposition #11,,Yes,DEM,55,19,36
San Patricio,101,Proposition #11,,No,DEM,2,0,2
San Patricio,102,President,,Joseph R. Biden,DEM,162,50,112
San Patricio,102,President,,Cory Booker,DEM,1,0,1
San Patricio,102,President,,Tulsi Gabbard,DEM,4,1,3
San Patricio,102,President,,Julin Castro,DEM,12,7,5
San Patricio,102,President,,Andrew Yang,DEM,3,1,2
San Patricio,102,President,,Amy Klobuchar,DEM,4,3,1
San Patricio,102,President,,Bernie Sanders,DEM,105,53,52
San Patricio,102,President,,Deval Patrick,DEM,1,1,0
San Patricio,102,President,,Marianne Williamson,DEM,0,0,0
San Patricio,102,President,,Michael Bennet,DEM,2,1,1
San Patricio,102,President,,Tom Steyer,DEM,1,0,1
San Patricio,102,President,,Robby Wells,DEM,0,0,0
San Patricio,102,President,,Pete Buttigieg,DEM,3,3,0
San Patricio,102,President,,"Roque ""Rocky"" De La Fuente",DEM,3,1,2
San Patricio,102,President,,Michael R. Bloomberg,DEM,61,47,14
San Patricio,102,President,,Elizabeth Warren,DEM,20,7,13
San Patricio,102,President,,John K. Delaney,DEM,2,0,2
San Patricio,102,United States Senator,,Adrian Ocegueda,DEM,31,14,17
San Patricio,102,United States Senator,,"Mary ""MJ"" Hegar",DEM,30,12,18
San Patricio,102,United States Senator,,Amanda K. Edwards,DEM,25,10,15
San Patricio,102,United States Senator,,Jack Daniel Foster Jr,DEM,8,4,4
San Patricio,102,United States Senator,,D.R. Hunter,DEM,36,14,22
San Patricio,102,United States Senator,,Michael Cooper,DEM,23,6,17
San Patricio,102,United States Senator,,Royce West,DEM,3,2,1
San Patricio,102,United States Senator,,Cristina Tzintzun Ramirez,DEM,127,56,71
San Patricio,102,United States Senator,,Chris Bell,DEM,9,5,4
San Patricio,102,United States Senator,,Victor Hugo Harris,DEM,2,1,1
San Patricio,102,United States Senator,,Sema Hernandez,DEM,19,11,8
San Patricio,102,United States Senator,,"Annie ""Mam"" Garcia",DEM,20,10,10
San Patricio,102,United States Representative,No. 34,Diego Zavala,DEM,112,49,63
San Patricio,102,United States Representative,No. 34,Filemon B. Vela,DEM,212,105,107
San Patricio,102,United States Representative,No. 34,Osbert Rodriguez Haro III,DEM,23,10,13
San Patricio,102,Railroad Commissioner,,Kelly Stone,DEM,38,16,22
San Patricio,102,Railroad Commissioner,,Chrysta Castaeda,DEM,90,40,50
San Patricio,102,Railroad Commissioner,,Mark Watson,DEM,39,19,20
San Patricio,102,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,186,89,97
San Patricio,102,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,246,103,143
San Patricio,102,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,90,50,40
San Patricio,102,"Justice, Supreme Court, Place 6 - Unexpired Term",,Larry Praeger,DEM,120,57,63
San Patricio,102,"Justice, Supreme Court, Place 6 - Unexpired Term",,Kathy Cheng,DEM,207,91,116
San Patricio,102,"Justice, Supreme Court, Place 7",,Brandy Voss,DEM,141,66,75
San Patricio,102,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,188,82,106
San Patricio,102,"Justice, Supreme Court, Place 8",,Peter Kelly,DEM,130,60,70
San Patricio,102,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,191,84,107
San Patricio,102,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,DEM,94,43,51
San Patricio,102,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,191,82,109
San Patricio,102,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,DEM,32,18,14
San Patricio,102,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,DEM,91,43,48
San Patricio,102,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,229,101,128
San Patricio,102,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,277,123,154
San Patricio,102,State Senator,21,Judith Zaffirini,DEM,305,138,167
San Patricio,102,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",,Migdalia Lopez,DEM,297,131,166
San Patricio,102,"Justice, 13th Court of Appeals District, Place 6",,Nereida Lopez-Singleterry,DEM,288,126,162
San Patricio,102,"County Commissioner, Precinct 3",,Gilberto Garza,DEM,308,157,151
San Patricio,102,"County Commissioner, Precinct 3",,Alma Villarreal Moreno,DEM,100,33,67
San Patricio,102,"Constable, Precinct No. 2",,Francisco Cantu Jr,DEM,233,118,115
San Patricio,102,"Constable, Precinct No. 2",,Steve Garcia,DEM,180,72,108
San Patricio,102,County Chairman,,Jennifer Hay,DEM,285,127,158
San Patricio,102,Proposition #1,,Yes,DEM,352,163,189
San Patricio,102,Proposition #1,,No,DEM,22,8,14
San Patricio,102,Proposition #2,,Yes,DEM,346,160,186
San Patricio,102,Proposition #2,,No,DEM,17,5,12
San Patricio,102,Proposition #3,,Yes,DEM,350,160,190
San Patricio,102,Proposition #3,,No,DEM,8,2,6
San Patricio,102,Proposition #4,,Yes,DEM,351,163,188
San Patricio,102,Proposition #4,,No,DEM,10,1,9
San Patricio,102,Proposition #5,,Yes,DEM,339,159,180
San Patricio,102,Proposition #5,,No,DEM,15,3,12
San Patricio,102,Proposition #6,,Yes,DEM,351,161,190
San Patricio,102,Proposition #6,,No,DEM,12,5,7
San Patricio,102,Proposition #7,,Yes,DEM,338,159,179
San Patricio,102,Proposition #7,,No,DEM,19,6,13
San Patricio,102,Proposition #8,,Yes,DEM,337,158,179
San Patricio,102,Proposition #8,,No,DEM,17,8,9
San Patricio,102,Proposition #9,,Yes,DEM,338,159,179
San Patricio,102,Proposition #9,,No,DEM,9,3,6
San Patricio,102,Proposition #10,,Yes,DEM,341,161,180
San Patricio,102,Proposition #10,,No,DEM,14,4,10
San Patricio,102,Proposition #11,,Yes,DEM,328,153,175
San Patricio,102,Proposition #11,,No,DEM,23,7,16
San Patricio,103,President,,Joseph R. Biden,DEM,13,1,12
San Patricio,103,President,,Cory Booker,DEM,0,0,0
San Patricio,103,President,,Tulsi Gabbard,DEM,1,1,0
San Patricio,103,President,,Julin Castro,DEM,0,0,0
San Patricio,103,President,,Andrew Yang,DEM,0,0,0
San Patricio,103,President,,Amy Klobuchar,DEM,0,0,0
San Patricio,103,President,,Bernie Sanders,DEM,5,2,3
San Patricio,103,President,,Deval Patrick,DEM,0,0,0
San Patricio,103,President,,Marianne Williamson,DEM,0,0,0
San Patricio,103,President,,Michael Bennet,DEM,1,0,1
San Patricio,103,President,,Tom Steyer,DEM,0,0,0
San Patricio,103,President,,Robby Wells,DEM,0,0,0
San Patricio,103,President,,Pete Buttigieg,DEM,1,1,0
San Patricio,103,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
San Patricio,103,President,,Michael R. Bloomberg,DEM,7,5,2
San Patricio,103,President,,Elizabeth Warren,DEM,2,2,0
San Patricio,103,President,,John K. Delaney,DEM,0,0,0
San Patricio,103,United States Senator,,Adrian Ocegueda,DEM,1,0,1
San Patricio,103,United States Senator,,"Mary ""MJ"" Hegar",DEM,2,2,0
San Patricio,103,United States Senator,,Amanda K. Edwards,DEM,1,0,1
San Patricio,103,United States Senator,,Jack Daniel Foster Jr,DEM,2,0,2
San Patricio,103,United States Senator,,D.R. Hunter,DEM,3,1,2
San Patricio,103,United States Senator,,Michael Cooper,DEM,1,0,1
San Patricio,103,United States Senator,,Royce West,DEM,2,2,0
San Patricio,103,United States Senator,,Cristina Tzintzun Ramirez,DEM,9,3,6
San Patricio,103,United States Senator,,Chris Bell,DEM,0,0,0
San Patricio,103,United States Senator,,Victor Hugo Harris,DEM,0,0,0
San Patricio,103,United States Senator,,Sema Hernandez,DEM,1,1,0
San Patricio,103,United States Senator,,"Annie ""Mam"" Garcia",DEM,3,1,2
San Patricio,103,United States Representative,No. 27,"Ricardo ""Rick"" De La Fuente",DEM,13,5,8
San Patricio,103,United States Representative,No. 27,Charlie Jackson,DEM,12,5,7
San Patricio,103,Railroad Commissioner,,Kelly Stone,DEM,3,3,0
San Patricio,103,Railroad Commissioner,,Chrysta Castaeda,DEM,7,3,4
San Patricio,103,Railroad Commissioner,,Mark Watson,DEM,5,2,3
San Patricio,103,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,12,2,10
San Patricio,103,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,15,7,8
San Patricio,103,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,6,1,5
San Patricio,103,"Justice, Supreme Court, Place 6 - Unexpired Term",,Larry Praeger,DEM,8,1,7
San Patricio,103,"Justice, Supreme Court, Place 6 - Unexpired Term",,Kathy Cheng,DEM,16,8,8
San Patricio,103,"Justice, Supreme Court, Place 7",,Brandy Voss,DEM,7,3,4
San Patricio,103,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,16,6,10
San Patricio,103,"Justice, Supreme Court, Place 8",,Peter Kelly,DEM,5,2,3
San Patricio,103,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,19,8,11
San Patricio,103,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,DEM,5,1,4
San Patricio,103,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,14,6,8
San Patricio,103,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,DEM,4,2,2
San Patricio,103,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,DEM,10,3,7
San Patricio,103,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,14,7,7
San Patricio,103,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,21,8,13
San Patricio,103,State Senator,21,Judith Zaffirini,DEM,23,9,14
San Patricio,103,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",,Migdalia Lopez,DEM,24,9,15
San Patricio,103,"Justice, 13th Court of Appeals District, Place 6",,Nereida Lopez-Singleterry,DEM,22,9,13
San Patricio,103,"County Commissioner, Precinct 3",,Gilberto Garza,DEM,12,4,8
San Patricio,103,"County Commissioner, Precinct 3",,Alma Villarreal Moreno,DEM,15,8,7
San Patricio,103,"Constable, Precinct No. 5",,Valde Ramirez,DEM,26,11,15
San Patricio,103,County Chairman,,Jennifer Hay,DEM,22,9,13
San Patricio,103,Proposition #1,,Yes,DEM,25,11,14
San Patricio,103,Proposition #1,,No,DEM,2,1,1
San Patricio,103,Proposition #2,,Yes,DEM,26,11,15
San Patricio,103,Proposition #2,,No,DEM,1,1,0
San Patricio,103,Proposition #3,,Yes,DEM,25,10,15
San Patricio,103,Proposition #3,,No,DEM,2,2,0
San Patricio,103,Proposition #4,,Yes,DEM,26,10,16
San Patricio,103,Proposition #4,,No,DEM,3,2,1
San Patricio,103,Proposition #5,,Yes,DEM,26,10,16
San Patricio,103,Proposition #5,,No,DEM,2,2,0
San Patricio,103,Proposition #6,,Yes,DEM,25,9,16
San Patricio,103,Proposition #6,,No,DEM,3,3,0
San Patricio,103,Proposition #7,,Yes,DEM,27,10,17
San Patricio,103,Proposition #7,,No,DEM,2,2,0
San Patricio,103,Proposition #8,,Yes,DEM,24,9,15
San Patricio,103,Proposition #8,,No,DEM,4,2,2
San Patricio,103,Proposition #9,,Yes,DEM,25,10,15
San Patricio,103,Proposition #9,,No,DEM,1,1,0
San Patricio,103,Proposition #10,,Yes,DEM,23,9,14
San Patricio,103,Proposition #10,,No,DEM,4,3,1
San Patricio,103,Proposition #11,,Yes,DEM,23,8,15
San Patricio,103,Proposition #11,,No,DEM,2,2,0
San Patricio,104,President,,Joseph R. Biden,DEM,60,18,42
San Patricio,104,President,,Cory Booker,DEM,0,0,0
San Patricio,104,President,,Tulsi Gabbard,DEM,0,0,0
San Patricio,104,President,,Julin Castro,DEM,3,2,1
San Patricio,104,President,,Andrew Yang,DEM,0,0,0
San Patricio,104,President,,Amy Klobuchar,DEM,4,4,0
San Patricio,104,President,,Bernie Sanders,DEM,43,23,20
San Patricio,104,President,,Deval Patrick,DEM,0,0,0
San Patricio,104,President,,Marianne Williamson,DEM,0,0,0
San Patricio,104,President,,Michael Bennet,DEM,0,0,0
San Patricio,104,President,,Tom Steyer,DEM,0,0,0
San Patricio,104,President,,Robby Wells,DEM,0,0,0
San Patricio,104,President,,Pete Buttigieg,DEM,0,0,0
San Patricio,104,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
San Patricio,104,President,,Michael R. Bloomberg,DEM,16,5,11
San Patricio,104,President,,Elizabeth Warren,DEM,10,5,5
San Patricio,104,President,,John K. Delaney,DEM,0,0,0
San Patricio,104,United States Senator,,Adrian Ocegueda,DEM,6,1,5
San Patricio,104,United States Senator,,"Mary ""MJ"" Hegar",DEM,5,2,3
San Patricio,104,United States Senator,,Amanda K. Edwards,DEM,8,2,6
San Patricio,104,United States Senator,,Jack Daniel Foster Jr,DEM,4,3,1
San Patricio,104,United States Senator,,D.R. Hunter,DEM,8,3,5
San Patricio,104,United States Senator,,Michael Cooper,DEM,13,1,12
San Patricio,104,United States Senator,,Royce West,DEM,3,2,1
San Patricio,104,United States Senator,,Cristina Tzintzun Ramirez,DEM,32,6,26
San Patricio,104,United States Senator,,Chris Bell,DEM,2,1,1
San Patricio,104,United States Senator,,Victor Hugo Harris,DEM,2,1,1
San Patricio,104,United States Senator,,Sema Hernandez,DEM,4,4,0
San Patricio,104,United States Senator,,"Annie ""Mam"" Garcia",DEM,22,16,6
San Patricio,104,United States Representative,No. 34,Diego Zavala,DEM,30,6,24
San Patricio,104,United States Representative,No. 34,Filemon B. Vela,DEM,80,41,39
San Patricio,104,United States Representative,No. 34,Osbert Rodriguez Haro III,DEM,9,3,6
San Patricio,104,Railroad Commissioner,,Kelly Stone,DEM,9,2,7
San Patricio,104,Railroad Commissioner,,Chrysta Castaeda,DEM,24,15,9
San Patricio,104,Railroad Commissioner,,Mark Watson,DEM,12,6,6
San Patricio,104,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,64,21,43
San Patricio,104,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,75,33,42
San Patricio,104,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,31,11,20
San Patricio,104,"Justice, Supreme Court, Place 6 - Unexpired Term",,Larry Praeger,DEM,36,14,22
San Patricio,104,"Justice, Supreme Court, Place 6 - Unexpired Term",,Kathy Cheng,DEM,65,29,36
San Patricio,104,"Justice, Supreme Court, Place 7",,Brandy Voss,DEM,46,18,28
San Patricio,104,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,60,27,33
San Patricio,104,"Justice, Supreme Court, Place 8",,Peter Kelly,DEM,41,15,26
San Patricio,104,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,62,29,33
San Patricio,104,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,DEM,25,8,17
San Patricio,104,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,63,30,33
San Patricio,104,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,DEM,12,3,9
San Patricio,104,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,DEM,25,6,19
San Patricio,104,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,76,36,40
San Patricio,104,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,91,37,54
San Patricio,104,State Senator,21,Judith Zaffirini,DEM,115,50,65
San Patricio,104,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",,Migdalia Lopez,DEM,99,42,57
San Patricio,104,"Justice, 13th Court of Appeals District, Place 6",,Nereida Lopez-Singleterry,DEM,96,42,54
San Patricio,104,"County Commissioner, Precinct 3",,Gilberto Garza,DEM,58,22,36
San Patricio,104,"County Commissioner, Precinct 3",,Alma Villarreal Moreno,DEM,62,34,28
San Patricio,104,"Constable, Precinct No. 1",,Joe Gaitan,DEM,116,53,63
San Patricio,104,County Chairman,,Jennifer Hay,DEM,94,43,51
San Patricio,104,Proposition #1,,Yes,DEM,130,56,74
San Patricio,104,Proposition #1,,No,DEM,4,1,3
San Patricio,104,Proposition #2,,Yes,DEM,126,55,71
San Patricio,104,Proposition #2,,No,DEM,6,2,4
San Patricio,104,Proposition #3,,Yes,DEM,130,56,74
San Patricio,104,Proposition #3,,No,DEM,3,0,3
San Patricio,104,Proposition #4,,Yes,DEM,130,56,74
San Patricio,104,Proposition #4,,No,DEM,2,0,2
San Patricio,104,Proposition #5,,Yes,DEM,127,55,72
San Patricio,104,Proposition #5,,No,DEM,3,0,3
San Patricio,104,Proposition #6,,Yes,DEM,126,55,71
San Patricio,104,Proposition #6,,No,DEM,5,1,4
San Patricio,104,Proposition #7,,Yes,DEM,125,52,73
San Patricio,104,Proposition #7,,No,DEM,2,0,2
San Patricio,104,Proposition #8,,Yes,DEM,130,53,77
San Patricio,104,Proposition #8,,No,DEM,2,0,2
San Patricio,104,Proposition #9,,Yes,DEM,122,55,67
San Patricio,104,Proposition #9,,No,DEM,2,0,2
San Patricio,104,Proposition #10,,Yes,DEM,122,54,68
San Patricio,104,Proposition #10,,No,DEM,5,0,5
San Patricio,104,Proposition #11,,Yes,DEM,118,52,66
San Patricio,104,Proposition #11,,No,DEM,7,2,5
San Patricio,105,President,,Joseph R. Biden,DEM,127,38,89
San Patricio,105,President,,Cory Booker,DEM,2,1,1
San Patricio,105,President,,Tulsi Gabbard,DEM,0,0,0
San Patricio,105,President,,Julin Castro,DEM,5,2,3
San Patricio,105,President,,Andrew Yang,DEM,1,0,1
San Patricio,105,President,,Amy Klobuchar,DEM,2,2,0
San Patricio,105,President,,Bernie Sanders,DEM,89,51,38
San Patricio,105,President,,Deval Patrick,DEM,1,1,0
San Patricio,105,President,,Marianne Williamson,DEM,0,0,0
San Patricio,105,President,,Michael Bennet,DEM,6,4,2
San Patricio,105,President,,Tom Steyer,DEM,3,2,1
San Patricio,105,President,,Robby Wells,DEM,0,0,0
San Patricio,105,President,,Pete Buttigieg,DEM,6,6,0
San Patricio,105,President,,"Roque ""Rocky"" De La Fuente",DEM,4,4,0
San Patricio,105,President,,Michael R. Bloomberg,DEM,55,41,14
San Patricio,105,President,,Elizabeth Warren,DEM,9,7,2
San Patricio,105,President,,John K. Delaney,DEM,0,0,0
San Patricio,105,United States Senator,,Adrian Ocegueda,DEM,21,8,13
San Patricio,105,United States Senator,,"Mary ""MJ"" Hegar",DEM,11,5,6
San Patricio,105,United States Senator,,Amanda K. Edwards,DEM,17,6,11
San Patricio,105,United States Senator,,Jack Daniel Foster Jr,DEM,7,1,6
San Patricio,105,United States Senator,,D.R. Hunter,DEM,15,4,11
San Patricio,105,United States Senator,,Michael Cooper,DEM,13,7,6
San Patricio,105,United States Senator,,Royce West,DEM,7,7,0
San Patricio,105,United States Senator,,Cristina Tzintzun Ramirez,DEM,101,39,62
San Patricio,105,United States Senator,,Chris Bell,DEM,2,2,0
San Patricio,105,United States Senator,,Victor Hugo Harris,DEM,1,1,0
San Patricio,105,United States Senator,,Sema Hernandez,DEM,9,6,3
San Patricio,105,United States Senator,,"Annie ""Mam"" Garcia",DEM,18,14,4
San Patricio,105,United States Representative,No. 34,Diego Zavala,DEM,62,22,40
San Patricio,105,United States Representative,No. 34,Filemon B. Vela,DEM,177,97,80
San Patricio,105,United States Representative,No. 34,Osbert Rodriguez Haro III,DEM,17,9,8
San Patricio,105,Railroad Commissioner,,Kelly Stone,DEM,21,8,13
San Patricio,105,Railroad Commissioner,,Chrysta Castaeda,DEM,46,19,27
San Patricio,105,Railroad Commissioner,,Mark Watson,DEM,17,7,10
San Patricio,105,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,146,72,74
San Patricio,105,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,144,62,82
San Patricio,105,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,77,36,41
San Patricio,105,"Justice, Supreme Court, Place 6 - Unexpired Term",,Larry Praeger,DEM,82,40,42
San Patricio,105,"Justice, Supreme Court, Place 6 - Unexpired Term",,Kathy Cheng,DEM,122,50,72
San Patricio,105,"Justice, Supreme Court, Place 7",,Brandy Voss,DEM,93,42,51
San Patricio,105,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,119,51,68
San Patricio,105,"Justice, Supreme Court, Place 8",,Peter Kelly,DEM,83,36,47
San Patricio,105,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,129,57,72
San Patricio,105,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,DEM,68,33,35
San Patricio,105,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,122,52,70
San Patricio,105,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,DEM,16,6,10
San Patricio,105,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,DEM,68,33,35
San Patricio,105,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,134,53,81
San Patricio,105,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,173,68,105
San Patricio,105,State Senator,21,Judith Zaffirini,DEM,210,91,119
San Patricio,105,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",,Migdalia Lopez,DEM,198,86,112
San Patricio,105,"Justice, 13th Court of Appeals District, Place 6",,Nereida Lopez-Singleterry,DEM,188,80,108
San Patricio,105,"County Commissioner, Precinct 3",,Gilberto Garza,DEM,50,24,26
San Patricio,105,"County Commissioner, Precinct 3",,Alma Villarreal Moreno,DEM,294,162,132
San Patricio,105,"Constable, Precinct No. 5",,Valde Ramirez,DEM,263,123,140
San Patricio,105,County Chairman,,Jennifer Hay,DEM,190,77,113
San Patricio,105,Proposition #1,,Yes,DEM,272,125,147
San Patricio,105,Proposition #1,,No,DEM,4,2,2
San Patricio,105,Proposition #2,,Yes,DEM,257,118,139
San Patricio,105,Proposition #2,,No,DEM,8,5,3
San Patricio,105,Proposition #3,,Yes,DEM,253,113,140
San Patricio,105,Proposition #3,,No,DEM,6,5,1
San Patricio,105,Proposition #4,,Yes,DEM,249,110,139
San Patricio,105,Proposition #4,,No,DEM,4,3,1
