county,precinct,office,district,candidate,party,early_voting,election_day,votes
Bowie,1A,Registered Voters,,,,,,1383
Bowie,1A,President,,Marianne Williamson,D,0,1,1
Bowie,1A,President,,Elizabeth Warren,D,1,4,5
Bowie,1A,President,,Pete Buttigieg,D,1,0,1
Bowie,1A,President,,Joseph R. Biden,D,10,48,58
Bowie,1A,President,,"Roque ""Rocky De La Fuente",D,0,0,0
Bowie,1A,President,,Tom Steyer,D,2,0,2
Bowie,1A,President,,Tulsi Gabbard,D,0,0,0
Bowie,1A,President,,Cory Booker,D,0,0,0
Bowie,1A,President,,John K. Delaney,D,0,0,0
Bowie,1A,President,,Deval Patrick,D,0,0,0
Bowie,1A,President,,Andrew Yang,D,0,3,3
Bowie,1A,President,,Amy Klobuchar,D,1,0,1
Bowie,1A,President,,Julian Castro,D,0,0,0
Bowie,1A,President,,Michael Bennet,D,0,1,1
Bowie,1A,President,,Bernie Sanders,D,5,15,20
Bowie,1A,President,,Michael R Bloomberg,D,3,13,16
Bowie,1A,President,,Robby Wells,D,0,1,1
Bowie,1A,U.S. Senate,,Amanda K. Edwards,D,6,11,17
Bowie,1A,U.S. Senate,,Victory Hugo Harris,D,1,1,2
Bowie,1A,U.S. Senate,,Sema Hernandez,D,2,6,8
Bowie,1A,U.S. Senate,,"Annie ""Mama"" Garcia",D,2,11,13
Bowie,1A,U.S. Senate,,Chris Bell,D,1,11,12
Bowie,1A,U.S. Senate,,Royce West,D,4,15,19
Bowie,1A,U.S. Senate,,"Jack Daniel Foster, Jr.",D,0,1,1
Bowie,1A,U.S. Senate,,D. R. Hunter,D,1,2,3
Bowie,1A,U.S. Senate,,Adrian Ocegueda,D,0,1,1
Bowie,1A,U.S. Senate,,Mary (MJ) Hegar,D,0,2,2
Bowie,1A,U.S. Senate,,Michael Cooper,D,4,5,9
Bowie,1A,U.S. Senate,,Cristina Tzintzun Ramirez,D,0,8,8
Bowie,1A,U.S. House,4,Russell Foster,D,19,63,82
Bowie,1A,Railroad Commissioner,,Mark Watson,D,3,18,21
Bowie,1A,Railroad Commissioner,,Chrysta Castaneda,D,2,16,18
Bowie,1A,Railroad Commissioner,,Kelly Stone,D,7,24,31
Bowie,1A,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",D,10,15,25
Bowie,1A,"Chief Justice, Supreme Court",,Amy Clark Meachum,D,19,49,68
Bowie,1A,"Chief Justice, Supreme Court",,Jerry Zimmerer,D,4,16,20
Bowie,1A,"Justice, Supreme Court PL 6",,Kathy Cheng,D,15,40,55
Bowie,1A,"Justice, Supreme Court PL 6",,Larry Praeger,D,8,29,37
Bowie,1A,"Justice, Supreme Court Pl 7 ",,Staci Williams,D,16,46,62
Bowie,1A,"Justice, Supreme Court Pl 7 ",,Brandy Voss,D,7,24,31
Bowie,1A,"Justice, Supreme Court Pl 8",,Gisela D. Triana,D,17,35,52
Bowie,1A,"Justice, Supreme Court Pl 8",,Peter Kelly,D,6,31,37
Bowie,1A,"Judge, Ct of Crim App, Pl 3",,Elizabeth Davis Frizell,D,19,45,64
Bowie,1A,"Judge, Ct of Crim App, Pl 3",,Dan Wood,D,3,12,15
Bowie,1A,"Judge, Ct of Crim App, Pl 3",,William Pieratt Demond,D,1,12,13
Bowie,1A,"Judge, Ct of Crim App Pl 4",,Steven Miears,D,4,24,28
Bowie,1A,"Judge, Ct of Crim App Pl 4",,Tina Clinton,D,19,46,65
Bowie,1A,"Judge, Ct of Crim App, Pl 9",,Brandon Birmingham,D,22,61,83
Bowie,1A,"Member, State BoE Dist 9",,Brenda Davis,D,23,70,93
Bowie,1A,State Senate,1,Audrey Spanko,D,23,68,91
Bowie,1B,Registered Voters,,,,,,1378
Bowie,1B,President,,Marianne Williamson,D,0,1,1
Bowie,1B,President,,Elizabeth Warren,D,1,5,6
Bowie,1B,President,,Pete Buttigieg,D,1,0,1
Bowie,1B,President,,Joseph R. Biden,D,22,110,132
Bowie,1B,President,,"Roque ""Rocky De La Fuente",D,0,0,0
Bowie,1B,President,,Tom Steyer,D,0,0,0
Bowie,1B,President,,Tulsi Gabbard,D,0,1,1
Bowie,1B,President,,Cory Booker,D,1,1,2
Bowie,1B,President,,John K. Delaney,D,0,0,0
Bowie,1B,President,,Deval Patrick,D,0,0,0
Bowie,1B,President,,Andrew Yang,D,0,0,0
Bowie,1B,President,,Amy Klobuchar,D,1,0,1
Bowie,1B,President,,Julian Castro,D,0,0,0
Bowie,1B,President,,Michael Bennet,D,0,1,1
Bowie,1B,President,,Bernie Sanders,D,6,15,21
Bowie,1B,President,,Michael R Bloomberg,D,5,14,19
Bowie,1B,President,,Robby Wells,D,0,0,0
Bowie,1B,U.S. Senate,,Amanda K. Edwards,D,11,27,38
Bowie,1B,U.S. Senate,,Victory Hugo Harris,D,2,5,7
Bowie,1B,U.S. Senate,,Sema Hernandez,D,2,7,9
Bowie,1B,U.S. Senate,,"Annie ""Mama"" Garcia",D,3,17,20
Bowie,1B,U.S. Senate,,Chris Bell,D,4,18,22
Bowie,1B,U.S. Senate,,Royce West,D,8,23,31
Bowie,1B,U.S. Senate,,"Jack Daniel Foster, Jr.",D,0,3,3
Bowie,1B,U.S. Senate,,D. R. Hunter,D,0,3,3
Bowie,1B,U.S. Senate,,Adrian Ocegueda,D,0,0,0
Bowie,1B,U.S. Senate,,Mary (MJ) Hegar,D,3,7,10
Bowie,1B,U.S. Senate,,Michael Cooper,D,2,12,14
