county,precinct,office,district,party,candidate,votes,early_voting,election_day,mail
Bastrop,Precinct 1001,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3218,0,0,0
Bastrop,Precinct 1002,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2520,0,0,0
Bastrop,Precinct 1003,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3094,0,0,0
Bastrop,Precinct 1004,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2719,0,0,0
Bastrop,Precinct 1022,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3146,0,0,0
Bastrop,Precinct 2005,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2726,0,0,0
Bastrop,Precinct 2006,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1532,0,0,0
Bastrop,Precinct 2007,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2143,0,0,0
Bastrop,Precinct 2008,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,982,0,0,0
Bastrop,Precinct 2009,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1395,0,0,0
Bastrop,Precinct 2010,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1412,0,0,0
Bastrop,Precinct 2011,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2464,0,0,0
Bastrop,Precinct 3012,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,965,0,0,0
Bastrop,Precinct 3013,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1505,0,0,0
Bastrop,Precinct 3014,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2579,0,0,0
Bastrop,Precinct 3015,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2737,0,0,0
Bastrop,Precinct 3016,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2770,0,0,0
Bastrop,Precinct 4017,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2743,0,0,0
Bastrop,Precinct 4018,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,666,0,0,0
Bastrop,Precinct 4019,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2458,0,0,0
Bastrop,Precinct 4020,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3769,0,0,0
Bastrop,Precinct 4021,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1353,0,0,0
Bastrop,Precinct 1001,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1157,529,575,53
Bastrop,Precinct 1002,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,876,400,422,54
Bastrop,Precinct 1003,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1125,482,584,59
Bastrop,Precinct 1004,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,577,294,265,18
Bastrop,Precinct 1022,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,948,413,479,56
Bastrop,Precinct 2005,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,882,405,433,44
Bastrop,Precinct 2006,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,525,214,282,29
Bastrop,Precinct 2007,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,754,385,347,22
Bastrop,Precinct 2008,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,340,130,194,16
Bastrop,Precinct 2009,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,422,206,200,16
Bastrop,Precinct 2010,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,429,206,204,19
Bastrop,Precinct 2011,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,919,421,463,35
Bastrop,Precinct 3012,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,329,171,148,10
Bastrop,Precinct 3013,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,480,326,138,16
Bastrop,Precinct 3014,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,691,326,324,41
Bastrop,Precinct 3015,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,648,332,286,30
Bastrop,Precinct 3016,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,802,405,371,26
Bastrop,Precinct 4017,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,914,393,484,37
Bastrop,Precinct 4018,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,297,137,151,9
Bastrop,Precinct 4019,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,852,360,459,33
Bastrop,Precinct 4020,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1173,467,635,71
Bastrop,Precinct 4021,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,467,290,162,15
Bastrop,Precinct 1001,BALLOTS CAST - Republican Party,,REP,BALLOTS CAST - Republican Party,610,294,309,7
Bastrop,Precinct 1002,BALLOTS CAST - Republican Party,,REP,BALLOTS CAST - Republican Party,354,168,183,3
Bastrop,Precinct 1003,BALLOTS CAST - Republican Party,,REP,BALLOTS CAST - Republican Party,555,212,339,4
Bastrop,Precinct 1004,BALLOTS CAST - Republican Party,,REP,BALLOTS CAST - Republican Party,276,146,130,0
Bastrop,Precinct 1022,BALLOTS CAST - Republican Party,,REP,BALLOTS CAST - Republican Party,507,209,282,16
Bastrop,Precinct 2005,BALLOTS CAST - Republican Party,,REP,BALLOTS CAST - Republican Party,430,167,256,7
Bastrop,Precinct 2006,BALLOTS CAST - Republican Party,,REP,BALLOTS CAST - Republican Party,316,130,183,3
Bastrop,Precinct 2007,BALLOTS CAST - Republican Party,,REP,BALLOTS CAST - Republican Party,507,265,238,4
Bastrop,Precinct 2008,BALLOTS CAST - Republican Party,,REP,BALLOTS CAST - Republican Party,203,70,130,3
Bastrop,Precinct 2009,BALLOTS CAST - Republican Party,,REP,BALLOTS CAST - Republican Party,241,115,120,6
Bastrop,Precinct 2010,BALLOTS CAST - Republican Party,,REP,BALLOTS CAST - Republican Party,255,125,130,0
Bastrop,Precinct 2011,BALLOTS CAST - Republican Party,,REP,BALLOTS CAST - Republican Party,510,236,270,4
Bastrop,Precinct 3012,BALLOTS CAST - Republican Party,,REP,BALLOTS CAST - Republican Party,243,120,120,3
Bastrop,Precinct 3013,BALLOTS CAST - Republican Party,,REP,BALLOTS CAST - Republican Party,295,204,88,3
Bastrop,Precinct 3014,BALLOTS CAST - Republican Party,,REP,BALLOTS CAST - Republican Party,343,146,193,4
Bastrop,Precinct 3015,BALLOTS CAST - Republican Party,,REP,BALLOTS CAST - Republican Party,236,103,128,5
Bastrop,Precinct 3016,BALLOTS CAST - Republican Party,,REP,BALLOTS CAST - Republican Party,416,200,211,5
Bastrop,Precinct 4017,BALLOTS CAST - Republican Party,,REP,BALLOTS CAST - Republican Party,394,145,246,3
Bastrop,Precinct 4018,BALLOTS CAST - Republican Party,,REP,BALLOTS CAST - Republican Party,191,80,109,2
Bastrop,Precinct 4019,BALLOTS CAST - Republican Party,,REP,BALLOTS CAST - Republican Party,426,155,267,4
Bastrop,Precinct 4020,BALLOTS CAST - Republican Party,,REP,BALLOTS CAST - Republican Party,570,212,353,5
Bastrop,Precinct 4021,BALLOTS CAST - Republican Party,,REP,BALLOTS CAST - Republican Party,295,190,101,4
Bastrop,Precinct 1001,BALLOTS CAST - Democratic Party,,DEM,BALLOTS CAST - Democratic Party,547,235,266,46
Bastrop,Precinct 1002,BALLOTS CAST - Democratic Party,,DEM,BALLOTS CAST - Democratic Party,522,232,239,51
