office,district,candidate,incumbent,party,votes,pct
U. S. Representative,12,Total,,,239538,
U. S. Representative,13,Mac Thornberry,True,REP,189448,92.31
U. S. Representative,13,M.J. (Smitty) Smith,False,LIB,15793,7.69
U. S. Representative,13,Total,,,205241,
U. S. Representative,14,Ron Paul,True,REP,173668,100.00
U. S. Representative,14,Total,,,173668,
U. S. Representative,15,Michael D. Thamm,False,REP,67917,40.83
U. S. Representative,15,Rubén Hinojosa,True,DEM,96089,57.76
U. S. Representative,15,William R. Cady,False,LIB,2352,1.41
U. S. Representative,15,Total,,,166358,
U. S. Representative,16,David Brigham,False,REP,49972,31.08
U. S. Representative,16,Silvestre Reyes,True,DEM,108577,67.53
U. S. Representative,16,Brad Clardy,False,LIB,2224,1.38
U. S. Representative,16,Total,,,160773,
U. S. Representative,17,Arlene Wohlgemuth,False,REP,116049,47.42
U. S. Representative,17,Chet Edwards,True,DEM,125309,51.20
U. S. Representative,17,Clyde L. Garland,False,LIB,3390,1.39
U. S. Representative,17,Total,,,244748,
U. S. Representative,18,Sheila Jackson Lee,True,DEM,136018,88.91
U. S. Representative,18,Brent Sullivan,False,LIB,7183,4.70
U. S. Representative,18,Tom Bazán,False,IND,9787,6.40
U. S. Representative,18,Total,,,152988,
U. S. Representative,19,Randy Neugebauer,True,REP,136459,58.44
U. S. Representative,19,Charles W. Stenholm,True,DEM,93531,40.05
U. S. Representative,19,Richard Peterson,False,LIB,3524,1.51
U. S. Representative,19,Total,,,233514,
U. S. Representative,20,Roger Scott,False,REP,54976,32.00
U. S. Representative,20,Charles A. Gonzalez,True,DEM,112480,65.47
U. S. Representative,20,Jessie Bouley,False,LIB,2377,1.38
U. S. Representative,20,Michael  Idrogo,False,IND,1971,1.15
U. S. Representative,20,Total,,,171804,
U. S. Representative,21,Lamar Smith,True,REP,209774,61.50
U. S. Representative,21,Rhett R. Smith,False,DEM,121129,35.51
U. S. Representative,21,Jason Pratt,False,LIB,10216,2.99
U. S. Representative,21,Total,,,341119,
U. S. Representative,22,Tom DeLay,True,REP,150386,55.16
U. S. Representative,22,Richard R. Morrison,False,DEM,112034,41.10
U. S. Representative,22,Tom Morrison,False,LIB,4886,1.79
U. S. Representative,22,Michael Fjetland,False,IND,5314,1.95
U. S. Representative,22,Total,,,272620,
U. S. Representative,23,Henry Bonilla,True,REP,170716,69.26
U. S. Representative,23,Joe Sullivan,False,DEM,72480,29.40
U. S. Representative,23,"Nazirite ""Comrade""  Perez",False,LIB,3307,1.34
U. S. Representative,23,Total,,,246503,
U. S. Representative,24,Kenny Marchant,False,REP,154435,63.98
U. S. Representative,24,Gary R. Page,False,DEM,82599,34.22
U. S. Representative,24,James H. Lawrence,False,LIB,4340,1.80
U. S. Representative,24,Total,,,241374,
U. S. Representative,25,Rebecca Armendariz Klein,False,REP,49252,30.74
U. S. Representative,25,Lloyd Doggett,True,DEM,108309,67.60
U. S. Representative,25,James Werner,False,LIB,2656,1.66
U. S. Representative,25,Total,,,160217,
U. S. Representative,26,Michael C. Burgess,True,REP,180519,65.75
U. S. Representative,26,Lico Reyes,False,DEM,89809,32.71
U. S. Representative,26,James Gholston,False,LIB,4211,1.53
U. S. Representative,26,Total,,,274539,
U. S. Representative,27,William (Willie) Vaden,False,REP,61955,34.90
U. S. Representative,27,Solomon P. Ortiz,True,DEM,112081,63.13
U. S. Representative,27,Christopher J. Claytor,False,LIB,3500,1.97
U. S. Representative,27,Total,,,177536,
U. S. Representative,28,James (Jim) F. Hopson,False,REP,69538,38.60
U. S. Representative,28,Henry Cuellar,False,DEM,106323,59.01
U. S. Representative,28,Ken Ashby,False,LIB,4305,2.39
U. S. Representative,28,Total,,,180166,
U. S. Representative,29,Gene Green,True,DEM,78256,94.14
U. S. Representative,29,Clifford L. Messina,False,LIB,4868,5.86
U. S. Representative,29,Total,,,83124,
U. S. Representative,30,Eddie Bernice Johnson,True,DEM,144513,93.03
U. S. Representative,30,John Davis,False,LIB,10821,6.97
U. S. Representative,30,Total,,,155334,
U. S. Representative,31,John R. Carter,True,REP,160247,64.77
U. S. Representative,31,Jon Porter,False,DEM,80292,32.45
U. S. Representative,31,Celeste Adams,False,LIB,6888,2.78
U. S. Representative,31,Total,,,247427,
U. S. Representative,32,Pete Sessions,True,REP,109859,54.32
U. S. Representative,32,Martin Frost,True,DEM,89030,44.02
U. S. Representative,32,Michael David Needleman,False,LIB,3347,1.65
U. S. Representative,32,Total,,,202236,
Railroad Commissioner,,Victor G. Carrillo,True,REP,3891482,55.46
Railroad Commissioner,,Bob Scarborough,False,DEM,2872717,40.94
Railroad Commissioner,,Anthony Garcia,False,LIB,252497,3.60
Railroad Commissioner,,Total,,,7016696,
Justice Supreme Court,3,Harriet O'Neill,True,REP,4481442,100.00
Justice Supreme Court,3,Total,,,4481442,
Justice Supreme Court,5,Paul Green,False,REP,4434933,100.00
Justice Supreme Court,5,Total,,,4434933,
Justice Supreme Court,9,Scott Brister,True,REP,4093854,59.23
Justice Supreme Court,9,David Van Os,False,DEM,2817700,40.77
Justice Supreme Court,9,Total,,,6911554,
Judge Court of Criminal Appeals,2,"Lawrence ""Larry"" Meyers",True,REP,4417591,83.96
Judge Court of Criminal Appeals,2,Quanah Parker,False,LIB,843911,16.04
Judge Court of Criminal Appeals,2,Total,,,5261502,
Judge Court of Criminal Appeals,5,Cheryl Johnson,True,REP,4504264,85.78
Judge Court of Criminal Appeals,5,Tom Oxford,False,LIB,746476,14.22
Judge Court of Criminal Appeals,5,Total,,,5250740,
Judge Court of Criminal Appeals,6,Michael E. Keasler,True,REP,3990315,57.86
Judge Court of Criminal Appeals,6,J.R. Molina,False,DEM,2906720,42.14
Judge Court of Criminal Appeals,6,Total,,,6897035,
Member State Board of Education,2,Mary Helen Berlanga,True,DEM,227892,100.00
Member State Board of Education,2,Total,,,227892,
Member State Board of Education,4  Unexpired Term,"Lawrence  Allen, Jr.",False,DEM,253705,100.00
Member State Board of Education,4  Unexpired Term,Total,,,253705,
Member State Board of Education,6,Terri Leo,True,REP,335628,100.00
Member State Board of Education,6,Total,,,335628,
Member State Board of Education,7,David Bradley,True,REP,327771,87.31
Member State Board of Education,7,William McNicoll,False,LIB,47637,12.69
Member State Board of Education,7,Total,,,375408,
Member State Board of Education,8,Barbara Cargill,False,REP,380051,100.00
Member State Board of Education,8,Total,,,380051,
Member State Board of Education,11,"Patricia ""Pat"" Hardy",False,REP,430907,100.00
Member State Board of Education,11,Total,,,430907,
Member State Board of Education,13,Mavis B. Knight,True,DEM,250392,100.00
Member State Board of Education,13,Total,,,250392,
Member State Board of Education,14,Gail Lowe,True,REP,399687,100.00
Member State Board of Education,14,Total,,,399687,
State Senate,4,Tommy Williams,True,REP,176464,100.00
State Senate,4,Total,,,176464,
State Senate,6,"Mario Gallegos, Jr.",True,DEM,75318,91.75
State Senate,6,Tony Depperschmidt,False,LIB,6614,8.06
State Senate,6,Susan Delgado,False,WI,160,0.19
State Senate,6,Total,,,82092,
State Senate,9,Chris  Harris,True,REP,143501,100.00
State Senate,9,Total,,,143501,
State Senate,10,Kim Brimer,True,REP,156831,59.25
State Senate,10,Andrew B. Hill,False,DEM,107853,40.75
State Senate,10,Total,,,264684,
State Senate,11,Mike Jackson,True,REP,177554,100.00
State Senate,11,Total,,,177554,
State Senate,16,John Carona,True,REP,142542,100.00
State Senate,16,Total,,,142542,
State Senate,20,"Juan ""Chuy"" Hinojosa",True,DEM,116723,100.00
State Senate,20,Total,,,116723,
State Senate,21,Judith Zaffirini,True,DEM,127573,100.00
State Senate,21,Total,,,127573,
State Senate,23,Royce West,True,DEM,150244,100.00
State Senate,23,Total,,,150244,
State Senate,24,Troy Fraser,True,REP,189778,100.00
State Senate,24,Total,,,189778,
State Senate,26,Jim Valdez,False,REP,74070,40.04
State Senate,26,Leticia R. Van de Putte,True,DEM,105625,57.10
State Senate,26,Raymundo Aleman,False,LIB,5295,2.86
State Senate,26,Total,,,184990,
State Senate,27,"Eddie  Lucio, Jr.",True,DEM,89984,100.00
State Senate,27,Total,,,89984,
State Senate,28,Robert Duncan,True,REP,176588,100.00
State Senate,28,Total,,,176588,
State Senate,30,Craig L. Estes,True,REP,182057,69.05
State Senate,30,Paul S. Gibbs,False,DEM,81614,30.95
State Senate,30,Total,,,263671,
State Senate,31,Kel Seliger,False,REP,170299,78.53
State Senate,31,Elaine King Miller,False,DEM,46556,21.47
State Senate,31,Total,,,216855,
State Representative,1,H.E. (Pete) Snow,False,REP,25463,47.19
State Representative,1,Stephen J. Frost,False,DEM,28495,52.81
State Representative,1,Total,,,53958,
State Representative,2,Dan Flynn,True,REP,36888,100.00
State Representative,2,Total,,,36888,
State Representative,3,Kirby Hollingsworth,False,REP,24113,49.77
State Representative,3,Mark Homer,True,DEM,24331,50.23
State Representative,3,Total,,,48444,
State Representative,4,Betty Brown,True,REP,41964,100.00
State Representative,4,Total,,,41964,
State Representative,5,Bryan Hughes,True,REP,37529,61.97
State Representative,5,Bob Glaze,False,DEM,23029,38.03
State Representative,5,Total,,,60558,
State Representative,6,Leo Berman,True,REP,43089,100.00
State Representative,6,Total,,,43089,
State Representative,7,Tommy Merritt,True,REP,40787,100.00
State Representative,7,Total,,,40787,
State Representative,8,Byron Cook,True,REP,33181,100.00
State Representative,8,Total,,,33181,
State Representative,9,"Roy Blake, Jr",False,REP,28613,56.89
State Representative,9,Robin L. Moore,False,DEM,21679,43.11
State Representative,9,Total,,,50292,
State Representative,10,Jim Pitts,True,REP,42089,72.79
State Representative,10,"James ""Jake"" Gilbreath",False,DEM,15732,27.21
State Representative,10,Total,,,57821,
State Representative,11,Mike Alberts,False,REP,24123,47.29
State Representative,11,Chuck Hopson,True,DEM,26885,52.71
State Representative,11,Total,,,51008,
State Representative,12,Billy Clemons,False,REP,23954,48.96
State Representative,12,Jim McReynolds,True,DEM,24974,51.04
State Representative,12,Total,,,48928,
State Representative,13,Lois W. Kolkhorst,True,REP,36388,100.00
State Representative,13,Total,,,36388,
State Representative,14,Fred Brown,True,REP,38328,100.00
State Representative,14,Total,,,38328,
State Representative,15,Rob Eissler,True,REP,56445,90.75
State Representative,15,Ross Stevenson,False,LIB,5753,9.25
State Representative,15,Total,,,62198,
State Representative,16,Ruben Hope,True,REP,41495,100.00
State Representative,16,Total,,,41495,
State Representative,17,Jean Killgore,False,REP,24459,44.18
State Representative,17,Robby Cook,True,DEM,29706,53.66
State Representative,17,Darrell R. Grear,False,LIB,1192,2.15
State Representative,17,Total,,,55357,
State Representative,18,John Otto,False,REP,26337,54.57
State Representative,18,Dan Ellis,True,DEM,21925,45.43
State Representative,18,Total,,,48262,
State Representative,19,"Mike ""Tuffy"" Hamilton",True,REP,29411,55.43
State Representative,19,Rex Peveto,False,DEM,23648,44.57
State Representative,19,Total,,,53059,
State Representative,20,Dan Gattis,True,REP,48920,68.78
State Representative,20,Jim Stauber,False,DEM,22202,31.22
State Representative,20,Total,,,71122,
State Representative,21,Allan B. Ritter,True,DEM,33094,100.00
State Representative,21,Total,,,33094,
State Representative,22,"Joseph ""Joe"" Deshotel",True,DEM,31612,93.73
State Representative,22,Dennis Tucker,False,LIB,2113,6.27
State Representative,22,Total,,,33725,
State Representative,23,Craig Eiland,True,DEM,34728,100.00
State Representative,23,Total,,,34728,
State Representative,24,Larry  Taylor,False,REP,43846,100.00
State Representative,24,Total,,,43846,
State Representative,25,Dennis Bonnen,True,REP,30139,66.02
State Representative,25,Wade Weems,False,DEM,15514,33.98
State Representative,25,Total,,,45653,
State Representative,26,Charlie Howard,False,REP,43538,100.00
State Representative,26,Total,,,43538,
State Representative,27,Dora Olivo,True,DEM,40673,100.00
State Representative,27,Total,,,40673,
State Representative,28,Glenn Hegar,True,REP,40338,64.13
State Representative,28,Gary Lynn Shelton,False,DEM,22561,35.87
State Representative,28,Total,,,62899,
State Representative,29,Glenda Dawson,True,REP,40380,100.00
State Representative,29,Total,,,40380,
State Representative,30,Geanie W. Morrison,True,REP,35793,87.40
State Representative,30,David L. Myers,False,IND,5158,12.60
State Representative,30,Total,,,40951,
State Representative,31,Ryan Guillen,True,DEM,20052,100.00
State Representative,31,Total,,,20052,
State Representative,32,Gene Seaman,True,REP,37240,100.00
State Representative,32,Total,,,37240,
State Representative,33,Vilma Luna,True,DEM,30481,100.00
State Representative,33,Total,,,30481,
State Representative,34,Terry Arnold,False,REP,18924,44.95
State Representative,34,Abel Herrero,False,DEM,23175,55.05
State Representative,34,Total,,,42099,
State Representative,35,Eric Opiela,False,REP,22316,49.07
State Representative,35,Yvonne Gonzalez Toureilles,False,DEM,23165,50.93
State Representative,35,Total,,,45481,
State Representative,36,Kinó Flores,True,DEM,18503,100.00
State Representative,36,Total,,,18503,
State Representative,37,René O. Oliveira,True,DEM,16929,100.00
State Representative,37,Total,,,16929,
State Representative,38,Jim Solis,True,DEM,20164,100.00
State Representative,38,Total,,,20164,
State Representative,39,"Armando ""Mando"" Martinez",False,DEM,16335,100.00
State Representative,39,Total,,,16335,
State Representative,40,Aaron Peña,True,DEM,16211,100.00
State Representative,40,Total,,,16211,
State Representative,41,Veronica Gonzales,False,DEM,17606,100.00
State Representative,41,Total,,,17606,
State Representative,42,Richard  Raymond,True,DEM,27123,100.00
State Representative,42,Total,,,27123,
State Representative,43,John T. Hubert,False,REP,13756,40.69
State Representative,43,Juan M. Escobar,True,DEM,20047,59.31
State Representative,43,Total,,,33803,
State Representative,44,Edmund Kuempel,True,REP,44492,100.00
State Representative,44,Total,,,44492,
State Representative,45,Alan A. Askew,False,REP,28536,45.44
State Representative,45,Patrick M. Rose,True,DEM,34264,54.56
State Representative,45,Total,,,62800,
State Representative,46,Dawnna Dukes,True,DEM,29875,100.00
State Representative,46,Total,,,29875,
State Representative,47,Terry  Keel,True,REP,49075,100.00
State Representative,47,Total,,,49075,
State Representative,48,Todd  Baxter,True,REP,34405,50.11
State Representative,48,Kelly White,False,DEM,34258,49.89
State Representative,48,Total,,,68663,
State Representative,49,Elliott Naishtat,True,DEM,46818,85.85
State Representative,49,"Robinson Butler ""Bo"" Howell",False,LIB,7714,14.15
State Representative,49,Total,,,54532,
State Representative,50,Jack  Stick,True,REP,30832,47.71
State Representative,50,Mark Strama,False,DEM,31401,48.59
State Representative,50,Greg Knowles,False,LIB,2390,3.70
State Representative,50,Total,,,64623,
State Representative,51,Eddie Rodriguez,True,DEM,26856,100.00
State Representative,51,Total,,,26856,
State Representative,52,Mike Krusee,True,REP,41102,93.62
State Representative,52,Karen Felthauser,False,WI,2801,6.38
State Representative,52,Total,,,43903,
State Representative,53,Harvey Hilderbran,True,REP,46020,100.00
State Representative,53,Total,,,46020,
State Representative,54,Suzanna Gratia Hupp,True,REP,28907,60.86
State Representative,54,Edward Lindsay,False,DEM,18594,39.14
State Representative,54,Total,,,47501,
State Representative,55,Dianne White Delisi,True,REP,37312,100.00
State Representative,55,Total,,,37312,
State Representative,56,"Charles ""Doc"" Anderson",False,REP,31042,53.22
State Representative,56,John Mabry,True,DEM,27288,46.78
State Representative,56,Total,,,58330,
State Representative,57,Jeffrey Hibbs,False,REP,16974,41.67
State Representative,57,Jim  Dunnam,True,DEM,23765,58.33
State Representative,57,Total,,,40739,
State Representative,58,Rob Orr,False,REP,37001,69.79
State Representative,58,Greg A. Kauffman,False,DEM,16020,30.21
State Representative,58,Total,,,53021,
State Representative,59,Sid Miller,True,REP,27621,63.90
State Representative,59,Rodney G. Nauert,False,DEM,15603,36.10
State Representative,59,Total,,,43224,
State Representative,60,James L. ,True,REP,38368,69.88
State Representative,60,Roland Graves,False,DEM,16536,30.12
State Representative,60,Total,,,54904,
State Representative,61,Phil King,True,REP,47315,100.00
State Representative,61,Total,,,47315,
State Representative,62,Larry Phillips,True,REP,39128,100.00
State Representative,62,Total,,,39128,
State Representative,63,Mary Denny,True,REP,58785,100.00
State Representative,63,Total,,,58785,
State Representative,64,Myra Crownover,True,REP,44577,100.00
State Representative,64,Total,,,44577,
State Representative,65,Burt Solomons,True,REP,41407,86.44
State Representative,65,David Wallace Croft,False,LIB,6497,13.56
State Representative,65,Total,,,47904,
State Representative,66,Brian McCall,True,REP,47071,100.00
State Representative,66,Total,,,47071,
State Representative,67,Jerry Madden,True,REP,33134,100.00
State Representative,67,Total,,,33134,
State Representative,68,Rick Hardcastle,True,REP,39454,100.00
State Representative,68,Total,,,39454,
State Representative,69,Shirley Craft,False,REP,22904,46.90
State Representative,69,David  Farabee,True,DEM,25928,53.10
State Representative,69,Total,,,48832,
State Representative,70,Ken Paxton,True,REP,58520,76.03
State Representative,70,Martin Woodward,False,DEM,18451,23.97
State Representative,70,Total,,,76971,
State Representative,71,Bob Hunter,True,REP,41479,89.77
State Representative,71,Fred Jones,False,LIB,4727,10.23
State Representative,71,Total,,,46206,
State Representative,72,Scott Campbell,True,REP,25926,57.22
State Representative,72,Jeri Slone,False,DEM,19387,42.78
State Representative,72,Total,,,45313,
State Representative,73,Carter Casteel,True,REP,60504,100.00
State Representative,73,Total,,,60504,
State Representative,74,Pete P. Gallego,True,DEM,28497,100.00
State Representative,74,Total,,,28497,
State Representative,75,Chente Quintanilla,True,DEM,22040,100.00
State Representative,75,Total,,,22040,
State Representative,76,Norma Chávez,True,DEM,25010,100.00
State Representative,76,Total,,,25010,
State Representative,77,Paul C. Moreno,True,DEM,20647,100.00
State Representative,77,Total,,,20647,
State Representative,78,Pat Haggerty,True,REP,30114,100.00
State Representative,78,Total,,,30114,
State Representative,79,Dan Chavez,False,REP,10561,33.41
State Representative,79,Joe C. Pickett,True,DEM,21053,66.59
State Representative,79,Total,,,31614,
State Representative,80,Tracy O. King,False,DEM,28230,100.00
State Representative,80,Total,,,28230,
State Representative,81,"G.E. ""Buddy"" West",True,REP,31288,75.09
State Representative,81,Arlo Chavira,False,DEM,10379,24.91
State Representative,81,Total,,,41667,
State Representative,82,Tom Craddick,True,REP,42237,100.00
State Representative,82,Total,,,42237,
State Representative,83,Delwin Jones,True,REP,46321,78.67
State Representative,83,John E.  Miller,False,DEM,12561,21.33
State Representative,83,Total,,,58882,
State Representative,84,Carl H. Isett,True,REP,31098,68.11
State Representative,84,Freda  McVay,False,DEM,14562,31.89
State Representative,84,Total,,,45660,
State Representative,85,Kent Sharp,False,REP,17967,41.24
State Representative,85,"James E. ""Pete"" Laney",True,DEM,25602,58.76
State Representative,85,Total,,,43569,
State Representative,86,John Smithee,True,REP,49536,100.00
State Representative,86,Total,,,49536,
State Representative,87,David Swinford,True,REP,29812,100.00
State Representative,87,Total,,,29812,
State Representative,88,Warren Chisum,True,REP,39293,100.00
State Representative,88,Total,,,39293,
State Representative,89,Jodie Laubenberg,True,REP,53875,76.46
State Representative,89,Lehman Harris,False,DEM,16591,23.54
State Representative,89,Total,,,70466,
State Representative,90,Larry Keilberg,False,REP,7913,34.78
State Representative,90,Lon Burnam,True,DEM,14841,65.22
State Representative,90,Total,,,22754,
State Representative,91,Bob E.  Griggs,True,REP,38560,100.00
State Representative,91,Total,,,38560,
State Representative,92,Todd Smith,True,REP,40707,100.00
State Representative,92,Total,,,40707,
State Representative,93,Toby Goodman,True,REP,22866,56.06
State Representative,93,Mike Gregory,False,DEM,17924,43.94
State Representative,93,Total,,,40790,
State Representative,94,Kent  Grusendorf,True,REP,36377,63.11
State Representative,94,Ruby Woolridge,False,DEM,21262,36.89
State Representative,94,Total,,,57639,
State Representative,95,Marc Veasey,False,DEM,33769,100.00
State Representative,95,Total,,,33769,
State Representative,96,Bill  Zedler,True,REP,40224,60.33
State Representative,96,Darrel R. Cox,False,DEM,26447,39.67
State Representative,96,Total,,,66671,
State Representative,97,Anna  Mowery,True,REP,40306,63.24
State Representative,97,Nancy R. Stevens,False,DEM,23425,36.76
State Representative,97,Total,,,63731,
State Representative,98,Vicki  Truitt,True,REP,64337,100.00
State Representative,98,Total,,,64337,
State Representative,99,Charlie  Geren,True,REP,40441,69.67
State Representative,99,Jeanette Popp,False,DEM,17602,30.33
State Representative,99,Total,,,58043,
State Representative,100,Terri Hodge,True,DEM,24558,100.00
State Representative,100,Total,,,24558,
State Representative,101,Elvira Reyna,True,REP,28527,100.00
State Representative,101,Total,,,28527,
State Representative,102,Tony Goolsby,True,REP,21457,53.19
State Representative,102,Harriet Miller,False,DEM,18881,46.81
State Representative,102,Total,,,40338,
State Representative,103,Rafael Anchia,False,DEM,13169,100.00
State Representative,103,Total,,,13169,
State Representative,104,Roberto R. Alonzo,True,DEM,15328,100.00
State Representative,104,Total,,,15328,
State Representative,105,Linda HarperBrown,True,REP,21599,59.20
State Representative,105,Mike Moore,False,DEM,14884,40.80
State Representative,105,Total,,,36483,
State Representative,106,Ray Allen,True,REP,18828,52.57
State Representative,106,Katy Hubener,False,DEM,16987,47.43
State Representative,106,Total,,,35815,
State Representative,107,Bill Keffer,True,REP,31609,100.00
State Representative,107,Total,,,31609,
State Representative,108,Dan Branch,True,REP,31684,62.50
State Representative,108,Malcolm Dade,False,DEM,19010,37.50
State Representative,108,Total,,,50694,
State Representative,109,Helen Giddings,True,DEM,43932,100.00
State Representative,109,Total,,,43932,
State Representative,110,Jesse W. Jones,True,DEM,27720,100.00
State Representative,110,Total,,,27720,
State Representative,111,Yvonne Davis,True,DEM,37129,100.00
State Representative,111,Total,,,37129,
State Representative,112,Fred Hill,True,REP,34473,65.76
State Representative,112,Brian Booker,False,DEM,17947,34.24
State Representative,112,Total,,,52420,
State Representative,113,Joe Driver,True,REP,30376,65.12
State Representative,113,Eric Brandler,False,DEM,16272,34.88
State Representative,113,Total,,,46648,
State Representative,114,Will Hartnett,True,REP,31810,100.00
State Representative,114,Total,,,31810,
State Representative,115,Jim Jackson,False,REP,37739,100.00
State Representative,115,Total,,,37739,
State Representative,116,Chris Shindler,False,REP,13061,35.79
State Representative,116,Trey Martinez Fischer,True,DEM,23436,64.21
State Representative,116,Total,,,36497,
State Representative,117,Ken Mercer,True,REP,19209,49.36
State Representative,117,David McQuade Leibowitz,False,DEM,19707,50.64
State Representative,117,Total,,,38916,
State Representative,118,Steve Salyer,False,REP,16183,43.21
State Representative,118,"Carlos ""Charlie"" Uresti",True,DEM,21265,56.79
State Representative,118,Total,,,37448,
State Representative,119,Loretta Kusek,False,REP,13839,37.63
State Representative,119,Robert R. Puente,True,DEM,22939,62.37
State Representative,119,Total,,,36778,
State Representative,120,Ruth Jones McClendon,True,DEM,27268,100.00
State Representative,120,Total,,,27268,
State Representative,121,Elizabeth Ames Jones,True,REP,46997,100.00
State Representative,121,Total,,,46997,
State Representative,122,"Frank J. Corte, Jr",True,REP,66896,100.00
State Representative,122,Total,,,66896,
State Representative,123,Sandra Ojeda Medina,False,REP,13570,38.40
State Representative,123,Mike  Villarreal,True,DEM,21769,61.60
State Representative,123,Total,,,35339,
State Representative,124,José Menéndez,True,DEM,28652,100.00
State Representative,124,Total,,,28652,
State Representative,125,Joaquin Castro,True,DEM,30234,100.00
State Representative,125,Total,,,30234,
State Representative,126,Peggy Hamric,True,REP,34865,69.28
State Representative,126,Casey McKinney,False,DEM,15460,30.72
State Representative,126,Total,,,50325,
State Representative,127,Joe Crabb,True,REP,43525,70.44
State Representative,127,Charlotte H. Coffelt,False,DEM,18261,29.56
State Representative,127,Total,,,61786,
State Representative,128,Wayne Smith,True,REP,26014,65.33
State Representative,128,Mitch Contreras,False,DEM,13807,34.67
State Representative,128,Total,,,39821,
State Representative,129,John E. Davis,True,REP,40002,100.00
State Representative,129,Total,,,40002,
State Representative,130,Corbin Van Arsdale,True,REP,54026,92.42
State Representative,130,Steven Howard Capuano,False,LIB,4432,7.58
State Representative,130,Total,,,58458,
State Representative,131,Alma A. Allen,False,DEM,28474,100.00
State Representative,131,Total,,,28474,
State Representative,132,Bill Callegari,True,REP,40328,100.00
State Representative,132,Total,,,40328,
State Representative,133,Joe Nixon,True,REP,21184,78.27
State Representative,133,"James Rice ""J.R."" Harris",False,IND,5883,21.73
State Representative,133,Total,,,27067,
State Representative,134,Martha Wong,True,REP,36021,53.57
State Representative,134,Jim Dougherty,False,DEM,29806,44.33
State Representative,134,Monica Granger,False,LIB,1408,2.09
State Representative,134,Total,,,67235,
State Representative,135,Gary Elkins,True,REP,31014,100.00
State Representative,135,Total,,,31014,
