county,office,district,candidate,incumbent,party,votes,pct
ANDREWS,State Senate,31 Unexpired Term,Bob Barnes,FALSE,REP,310,29.84
ANDREWS,State Senate,31 Unexpired Term,Kirk Edwards,FALSE,REP,533,51.3
ANDREWS,State Senate,31 Unexpired Term,Lee Gibson,FALSE,REP,3,0.29
ANDREWS,State Senate,31 Unexpired Term,Elaine King Miller,FALSE,DEM,64,6.16
ANDREWS,State Senate,31 Unexpired Term,Jesse Quackenbush,FALSE,REP,9,0.87
ANDREWS,State Senate,31 Unexpired Term,Kel Seliger,FALSE,REP,30,2.89
ANDREWS,State Senate,31 Unexpired Term,Don Sparks,FALSE,REP,90,8.66
ANDREWS,State Senate,31 Unexpired Term,Total,,,1039,
BAILEY,State Senate,31 Unexpired Term,Bob Barnes,FALSE,REP,17,6.42
BAILEY,State Senate,31 Unexpired Term,Kirk Edwards,FALSE,REP,36,13.58
BAILEY,State Senate,31 Unexpired Term,Lee Gibson,FALSE,REP,28,10.57
BAILEY,State Senate,31 Unexpired Term,Elaine King Miller,FALSE,DEM,56,21.13
BAILEY,State Senate,31 Unexpired Term,Jesse Quackenbush,FALSE,REP,4,1.51
BAILEY,State Senate,31 Unexpired Term,Kel Seliger,FALSE,REP,102,38.49
BAILEY,State Senate,31 Unexpired Term,Don Sparks,FALSE,REP,22,8.3
BAILEY,State Senate,31 Unexpired Term,Total,,,265,
COCHRAN,State Senate,31 Unexpired Term,Bob Barnes,FALSE,REP,21,14.48
COCHRAN,State Senate,31 Unexpired Term,Kirk Edwards,FALSE,REP,43,29.66
COCHRAN,State Senate,31 Unexpired Term,Lee Gibson,FALSE,REP,6,4.14
COCHRAN,State Senate,31 Unexpired Term,Elaine King Miller,FALSE,DEM,38,26.21
COCHRAN,State Senate,31 Unexpired Term,Jesse Quackenbush,FALSE,REP,6,4.14
COCHRAN,State Senate,31 Unexpired Term,Kel Seliger,FALSE,REP,10,6.9
COCHRAN,State Senate,31 Unexpired Term,Don Sparks,FALSE,REP,21,14.48
COCHRAN,State Senate,31 Unexpired Term,Total,,,145,
CRANE,State Senate,31 Unexpired Term,Bob Barnes,FALSE,REP,97,26.5
CRANE,State Senate,31 Unexpired Term,Kirk Edwards,FALSE,REP,202,55.19
CRANE,State Senate,31 Unexpired Term,Lee Gibson,FALSE,REP,0,0
CRANE,State Senate,31 Unexpired Term,Elaine King Miller,FALSE,DEM,36,9.84
CRANE,State Senate,31 Unexpired Term,Jesse Quackenbush,FALSE,REP,1,0.27
CRANE,State Senate,31 Unexpired Term,Kel Seliger,FALSE,REP,1,0.27
CRANE,State Senate,31 Unexpired Term,Don Sparks,FALSE,REP,29,7.92
CRANE,State Senate,31 Unexpired Term,Total,,,366,
DALLAM,State Senate,31 Unexpired Term,Bob Barnes,FALSE,REP,25,5.22
DALLAM,State Senate,31 Unexpired Term,Kirk Edwards,FALSE,REP,74,15.45
DALLAM,State Senate,31 Unexpired Term,Lee Gibson,FALSE,REP,57,11.9
DALLAM,State Senate,31 Unexpired Term,Elaine King Miller,FALSE,DEM,39,8.14
DALLAM,State Senate,31 Unexpired Term,Jesse Quackenbush,FALSE,REP,29,6.05
DALLAM,State Senate,31 Unexpired Term,Kel Seliger,FALSE,REP,199,41.54
DALLAM,State Senate,31 Unexpired Term,Don Sparks,FALSE,REP,56,11.69
DALLAM,State Senate,31 Unexpired Term,Total,,,479,
DEAF SMITH,State Senate,31 Unexpired Term,Bob Barnes,FALSE,REP,46,3.26
DEAF SMITH,State Senate,31 Unexpired Term,Kirk Edwards,FALSE,REP,246,17.43
DEAF SMITH,State Senate,31 Unexpired Term,Lee Gibson,FALSE,REP,68,4.82
DEAF SMITH,State Senate,31 Unexpired Term,Elaine King Miller,FALSE,DEM,198,14.03
DEAF SMITH,State Senate,31 Unexpired Term,Jesse Quackenbush,FALSE,REP,31,2.2
DEAF SMITH,State Senate,31 Unexpired Term,Kel Seliger,FALSE,REP,723,51.24
DEAF SMITH,State Senate,31 Unexpired Term,Don Sparks,FALSE,REP,99,7.02
DEAF SMITH,State Senate,31 Unexpired Term,Total,,,1411,
ECTOR,State Senate,31 Unexpired Term,Bob Barnes,FALSE,REP,4610,41.45
ECTOR,State Senate,31 Unexpired Term,Kirk Edwards,FALSE,REP,4921,44.25
ECTOR,State Senate,31 Unexpired Term,Lee Gibson,FALSE,REP,54,0.49
ECTOR,State Senate,31 Unexpired Term,Elaine King Miller,FALSE,DEM,796,7.16
ECTOR,State Senate,31 Unexpired Term,Jesse Quackenbush,FALSE,REP,48,0.43
ECTOR,State Senate,31 Unexpired Term,Kel Seliger,FALSE,REP,49,0.44
ECTOR,State Senate,31 Unexpired Term,Don Sparks,FALSE,REP,643,5.78
ECTOR,State Senate,31 Unexpired Term,Total,,,11121,
GAINES,State Senate,31 Unexpired Term,Bob Barnes,FALSE,REP,52,14.61
GAINES,State Senate,31 Unexpired Term,Kirk Edwards,FALSE,REP,159,44.66
GAINES,State Senate,31 Unexpired Term,Lee Gibson,FALSE,REP,20,5.62
GAINES,State Senate,31 Unexpired Term,Elaine King Miller,FALSE,DEM,67,18.82
GAINES,State Senate,31 Unexpired Term,Jesse Quackenbush,FALSE,REP,7,1.97
GAINES,State Senate,31 Unexpired Term,Kel Seliger,FALSE,REP,25,7.02
GAINES,State Senate,31 Unexpired Term,Don Sparks,FALSE,REP,26,7.3
GAINES,State Senate,31 Unexpired Term,Total,,,356,
GLASSCOCK,State Senate,31 Unexpired Term,Bob Barnes,FALSE,REP,52,36.62
GLASSCOCK,State Senate,31 Unexpired Term,Kirk Edwards,FALSE,REP,39,27.46
GLASSCOCK,State Senate,31 Unexpired Term,Lee Gibson,FALSE,REP,10,7.04
GLASSCOCK,State Senate,31 Unexpired Term,Elaine King Miller,FALSE,DEM,11,7.75
GLASSCOCK,State Senate,31 Unexpired Term,Jesse Quackenbush,FALSE,REP,0,0
GLASSCOCK,State Senate,31 Unexpired Term,Kel Seliger,FALSE,REP,22,15.49
GLASSCOCK,State Senate,31 Unexpired Term,Don Sparks,FALSE,REP,8,5.63
GLASSCOCK,State Senate,31 Unexpired Term,Total,,,142,
HANSFORD,State Senate,31 Unexpired Term,Bob Barnes,FALSE,REP,52,6.05
HANSFORD,State Senate,31 Unexpired Term,Kirk Edwards,FALSE,REP,97,11.29
HANSFORD,State Senate,31 Unexpired Term,Lee Gibson,FALSE,REP,92,10.71
HANSFORD,State Senate,31 Unexpired Term,Elaine King Miller,FALSE,DEM,18,2.1
HANSFORD,State Senate,31 Unexpired Term,Jesse Quackenbush,FALSE,REP,25,2.91
HANSFORD,State Senate,31 Unexpired Term,Kel Seliger,FALSE,REP,359,41.79
HANSFORD,State Senate,31 Unexpired Term,Don Sparks,FALSE,REP,216,25.15
HANSFORD,State Senate,31 Unexpired Term,Total,,,859,
HARTLEY,State Senate,31 Unexpired Term,Bob Barnes,FALSE,REP,20,2.68
HARTLEY,State Senate,31 Unexpired Term,Kirk Edwards,FALSE,REP,113,15.15
