county,office,district,candidate,incumbent,party,votes,pct
ATASCOSA,State Representative,35,Gabi Canales,TRUE,DEM,141,30.65
ATASCOSA,State Representative,35,Yvonne Gonzalez Toureilles,FALSE,DEM,319,69.35
ATASCOSA,State Representative,35,Total,,,460,
BEE,State Representative,35,Gabi Canales,TRUE,DEM,707,36.98
BEE,State Representative,35,Yvonne Gonzalez Toureilles,FALSE,DEM,1205,63.02
BEE,State Representative,35,Total,,,1912,
BEXAR,State Representative,117,David McQuade Leibowitz,FALSE,DEM,1948,55.5
BEXAR,State Representative,117,"Kenneth ""Ken"" Mireles",FALSE,DEM,1562,44.5
BEXAR,State Representative,117,Total,,,3510,
GOLIAD,State Representative,35,Gabi Canales,TRUE,DEM,15,8.72
GOLIAD,State Representative,35,Yvonne Gonzalez Toureilles,FALSE,DEM,157,91.28
GOLIAD,State Representative,35,Total,,,172,
HIDALGO,State Representative,41,Veronica Gonzales,FALSE,DEM,2811,70.98
HIDALGO,State Representative,41,Roberto Gutierrez,TRUE,DEM,1149,29.02
HIDALGO,State Representative,41,Total,,,3960,
JIM WELLS,State Representative,35,Gabi Canales,TRUE,DEM,1127,20.78
JIM WELLS,State Representative,35,Yvonne Gonzalez Toureilles,FALSE,DEM,4297,79.22
JIM WELLS,State Representative,35,Total,,,5424,
KARNES,State Representative,35,Gabi Canales,TRUE,DEM,989,34.2
KARNES,State Representative,35,Yvonne Gonzalez Toureilles,FALSE,DEM,1903,65.8
KARNES,State Representative,35,Total,,,2892,
LIVE OAK,State Representative,35,Gabi Canales,TRUE,DEM,106,20.62
LIVE OAK,State Representative,35,Yvonne Gonzalez Toureilles,FALSE,DEM,408,79.38
LIVE OAK,State Representative,35,Total,,,514,
MCMULLEN,State Representative,35,Gabi Canales,TRUE,DEM,11,23.4
MCMULLEN,State Representative,35,Yvonne Gonzalez Toureilles,FALSE,DEM,36,76.6
MCMULLEN,State Representative,35,Total,,,47,
NUECES,State Representative,34,Abel Herrero,FALSE,DEM,6874,55.53
NUECES,State Representative,34,Nelda Martinez,FALSE,DEM,5504,44.47
NUECES,State Representative,34,Total,,,12378,
ANDERSON,Railroad Commissioner,,Robert Butler,FALSE,REP,54,29.67
ANDERSON,Railroad Commissioner,,Victor G. Carrillo,TRUE,REP,128,70.33
ANDERSON,Railroad Commissioner,,Total,,,182,
ANDREWS,Railroad Commissioner,,Robert Butler,FALSE,REP,5,22.73
ANDREWS,Railroad Commissioner,,Victor G. Carrillo,TRUE,REP,17,77.27
ANDREWS,Railroad Commissioner,,Total,,,22,
ANGELINA,U. S. Representative,1,Louis Gohmert,FALSE,REP,958,45.79
ANGELINA,U. S. Representative,1,John Graves,FALSE,REP,1134,54.21
ANGELINA,U. S. Representative,1,Total,,,2092,
ANGELINA,Railroad Commissioner,,Robert Butler,FALSE,REP,656,39.76
ANGELINA,Railroad Commissioner,,Victor G. Carrillo,TRUE,REP,994,60.24
ANGELINA,Railroad Commissioner,,Total,,,1650,
ARANSAS,Railroad Commissioner,,Robert Butler,FALSE,REP,34,20.61
ARANSAS,Railroad Commissioner,,Victor G. Carrillo,TRUE,REP,131,79.39
ARANSAS,Railroad Commissioner,,Total,,,165,
ARCHER,Railroad Commissioner,,Robert Butler,FALSE,REP,0,0
ARCHER,Railroad Commissioner,,Victor G. Carrillo,TRUE,REP,0,0
ARCHER,Railroad Commissioner,,Total,,,0,
ARMSTRONG,Railroad Commissioner,,Robert Butler,FALSE,REP,4,11.76
ARMSTRONG,Railroad Commissioner,,Victor G. Carrillo,TRUE,REP,30,88.24
ARMSTRONG,Railroad Commissioner,,Total,,,34,
ATASCOSA,U. S. Representative,28,"Francisco ""Quico"" Canseco",FALSE,REP,60,53.57
ATASCOSA,U. S. Representative,28,James (Jim) F. Hopson,FALSE,REP,52,46.43
ATASCOSA,U. S. Representative,28,Total,,,112,
ATASCOSA,Railroad Commissioner,,Robert Butler,FALSE,REP,54,46.55
ATASCOSA,Railroad Commissioner,,Victor G. Carrillo,TRUE,REP,62,53.45
ATASCOSA,Railroad Commissioner,,Total,,,116,
AUSTIN,U. S. Representative,10,Michael T. McCaul,FALSE,REP,983,67.93
AUSTIN,U. S. Representative,10,Ben Streusand,FALSE,REP,464,32.07
AUSTIN,U. S. Representative,10,Total,,,1447,
AUSTIN,Railroad Commissioner,,Robert Butler,FALSE,REP,1048,76.22
AUSTIN,Railroad Commissioner,,Victor G. Carrillo,TRUE,REP,327,23.78
AUSTIN,Railroad Commissioner,,Total,,,1375,
BAILEY,Railroad Commissioner,,Robert Butler,FALSE,REP,3,21.43
BAILEY,Railroad Commissioner,,Victor G. Carrillo,TRUE,REP,11,78.57
BAILEY,Railroad Commissioner,,Total,,,14,
BANDERA,Railroad Commissioner,,Robert Butler,FALSE,REP,1927,73.16
BANDERA,Railroad Commissioner,,Victor G. Carrillo,TRUE,REP,707,26.84
BANDERA,Railroad Commissioner,,Total,,,2634,
BASTROP,U. S. Representative,10,Michael T. McCaul,FALSE,REP,370,57.36
BASTROP,U. S. Representative,10,Ben Streusand,FALSE,REP,275,42.64
BASTROP,U. S. Representative,10,Total,,,645,
BASTROP,U. S. Representative,15,Alexander Hamilton,FALSE,REP,482,47.63
BASTROP,U. S. Representative,15,Michael D. Thamm,FALSE,REP,530,52.37
BASTROP,U. S. Representative,15,Total,,,1012,
BASTROP,Railroad Commissioner,,Robert Butler,FALSE,REP,807,48.24
BASTROP,Railroad Commissioner,,Victor G. Carrillo,TRUE,REP,866,51.76
BASTROP,Railroad Commissioner,,Total,,,1673,
BASTROP,State Representative,17,Jean Killgore,FALSE,REP,723,41.89
BASTROP,State Representative,17,Jay Yates,FALSE,REP,1003,58.11
BASTROP,State Representative,17,Total,,,1726,
BAYLOR,Railroad Commissioner,,Robert Butler,FALSE,REP,0,0
BAYLOR,Railroad Commissioner,,Victor G. Carrillo,TRUE,REP,2,100
BAYLOR,Railroad Commissioner,,Total,,,2,
BEE,U. S. Representative,15,Alexander Hamilton,FALSE,REP,61,54.46
BEE,U. S. Representative,15,Michael D. Thamm,FALSE,REP,51,45.54
BEE,U. S. Representative,15,Total,,,112,
BEE,Railroad Commissioner,,Robert Butler,FALSE,REP,49,43.36
BEE,Railroad Commissioner,,Victor G. Carrillo,TRUE,REP,64,56.64
BEE,Railroad Commissioner,,Total,,,113,
BELL,Railroad Commissioner,,Robert Butler,FALSE,REP,775,35.9
BELL,Railroad Commissioner,,Victor G. Carrillo,TRUE,REP,1384,64.1
BELL,Railroad Commissioner,,Total,,,2159,
