office,district,candidate,incumbent,party,votes,pct
State Representative,48  Unexpired Term,Ben Bentzin,False,REP,5125,37.81
State Representative,48  Unexpired Term,Ben Easton,False,LIB,310,2.29
State Representative,48  Unexpired Term,Donna Howard,False,DEM,6705,49.46
State Representative,48  Unexpired Term,Kathy Rider,False,DEM,1416,10.45
State Representative,48  Unexpired Term,Total,,,13556,
