office,district,candidate,incumbent,party,votes,pct
U. S. Representative,23,Henry Bonilla,True,REP,32217,45.72
U. S. Representative,23,Ciro D. Rodriguez,False,DEM,38256,54.28
U. S. Representative,23,Total,,,70473,
