office,district,candidate,incumbent,party,votes,pct
District Judge,172nd Judicial District,Donald J. Floyd,TRUE,DEM,20078,100
District Judge,172nd Judicial District,Total,,,20078,
District Judge,183rd Judicial District,Robert Voigt,FALSE,DEM,24653,100
District Judge,183rd Judicial District,Total,,,24653,
District Judge,185th Judicial District,Randall Kallinen,FALSE,DEM,24454,100
District Judge,185th Judicial District,Total,,,24454,
District Judge,186th Judicial District,"Maria Teresa ""Tessa"" Herr",TRUE,DEM,28236,100
District Judge,186th Judicial District,Total,,,28236,
District Judge,189th Judicial District,Charles (Chuck) Silverman,FALSE,DEM,24575,100
District Judge,189th Judicial District,Total,,,24575,
District Judge,191st Judicial District,Gena Slaughter,FALSE,DEM,17993,100
District Judge,191st Judicial District,Total,,,17993,
District Judge,192nd Judicial District,Craig Smith,FALSE,DEM,18905,100
District Judge,192nd Judicial District,Total,,,18905,
District Judge,193rd Judicial District,Carl Ginsberg,FALSE,DEM,17698,100
District Judge,193rd Judicial District,Total,,,17698,
District Judge,194th Judicial District,Ernest White,FALSE,DEM,17910,100
District Judge,194th Judicial District,Total,,,17910,
District Judge,195th Judicial District,Heath Harris,FALSE,DEM,7951,32.34
District Judge,195th Judicial District,Fred Tinsley,FALSE,DEM,16631,67.66
District Judge,195th Judicial District,Total,,,24582,
District Judge,196th Judicial District,Joe Leonard,TRUE,DEM,767,100
District Judge,196th Judicial District,Total,,,767,
District Judge,197th Judicial District,Migdalia Lopez,TRUE,DEM,15423,73.76
District Judge,197th Judicial District,Juan Jose Mart�_nez,FALSE,DEM,5488,26.24
District Judge,197th Judicial District,Total,,,20911,
District Judge,201st Judicial District,Suzanne Covington,TRUE,DEM,16460,100
District Judge,201st Judicial District,Total,,,16460,
District Judge,204th Judicial District,Lena Levario,FALSE,DEM,17681,100
District Judge,204th Judicial District,Total,,,17681,
District Judge,205th Judicial District,Kathleen H. Olivares,TRUE,DEM,26258,100
District Judge,205th Judicial District,Total,,,26258,
District Judge,206th Judicial District,Rose Guerra Reyna,TRUE,DEM,27035,100
District Judge,206th Judicial District,Total,,,27035,
District Judge,210th Judicial District,Gonzalo Garcia,TRUE,DEM,25888,100
District Judge,210th Judicial District,Total,,,25888,
District Judge,212th Judicial District,Susan Criss,TRUE,DEM,5716,100
District Judge,212th Judicial District,Total,,,5716,
District Judge,217th Judicial District,Barry Bryan,FALSE,DEM,2768,100
District Judge,217th Judicial District,Total,,,2768,
District Judge,218th Judicial District,Stella  Saxon,TRUE,DEM,6665,100
District Judge,218th Judicial District,Total,,,6665,
District Judge,220th Judicial District,James E. Morgan,TRUE,DEM,2054,100
District Judge,220th Judicial District,Total,,,2054,
District Judge,223rd Judicial District,Lee  Waters,TRUE,DEM,118,100
District Judge,223rd Judicial District,Total,,,118,
District Judge,224th Judicial District,Gloria Saldana,FALSE,DEM,29158,100
District Judge,224th Judicial District,Total,,,29158,
District Judge,225th Judicial District,Ralph Lopez,FALSE,DEM,16026,43.5
District Judge,225th Judicial District,Peter Sakai,FALSE,DEM,20814,56.5
District Judge,225th Judicial District,Total,,,36840,
District Judge,227th Judicial District,"Philip A. Kazen, Jr.",TRUE,DEM,29834,100
District Judge,227th Judicial District,Total,,,29834,
District Judge,229th Judicial District,Alex W. Gabert,TRUE,DEM,8119,100
District Judge,229th Judicial District,Total,,,8119,
District Judge,232nd Judicial District,Herb Ritchie,FALSE,DEM,24316,100
District Judge,232nd Judicial District,Total,,,24316,
District Judge,243rd Judicial District,David C. Gauderrama,TRUE,DEM,26018,100
District Judge,243rd Judicial District,Total,,,26018,
District Judge,245th Judicial District,Mary Kay Green,FALSE,DEM,25660,100
District Judge,245th Judicial District,Total,,,25660,
District Judge,248th Judicial District,Lydia ClayJackson,FALSE,DEM,25088,100
District Judge,248th Judicial District,Total,,,25088,
District Judge,250th Judicial District,John K. Dietz,TRUE,DEM,16165,100
District Judge,250th Judicial District,Total,,,16165,
District Judge,251st Judicial District,William (Bill) Hamker,FALSE,DEM,1540,100
District Judge,251st Judicial District,Total,,,1540,
District Judge,252nd Judicial District,Kermit Morrison,FALSE,DEM,8954,31.48
District Judge,252nd Judicial District,Layne Walker,TRUE,DEM,19491,68.52
District Judge,252nd Judicial District,Total,,,28445,
District Judge,253rd Judicial District,Chap Cain,TRUE,DEM,4276,100
District Judge,253rd Judicial District,Total,,,4276,
District Judge,254th Judicial District,David Hanschen,FALSE,DEM,17486,100
District Judge,254th Judicial District,Total,,,17486,
District Judge,255th Judicial District,Lori Chrisman Hockett,FALSE,DEM,17858,100
District Judge,255th Judicial District,Total,,,17858,
District Judge,256th Judicial District,David Lopez,FALSE,DEM,18170,100
District Judge,256th Judicial District,Total,,,18170,
District Judge,258th Judicial District,Elizabeth Coker,TRUE,DEM,5114,100
District Judge,258th Judicial District,Total,,,5114,
District Judge,259th Judicial District,Brooks  Hagler,TRUE,DEM,530,100
District Judge,259th Judicial District,Total,,,530,
District Judge,260th Judicial District,Buddie J. Hahn,TRUE,DEM,3407,100
District Judge,260th Judicial District,Total,,,3407,
District Judge,261st Judicial District,Lora Livingston,TRUE,DEM,16182,100
District Judge,261st Judicial District,Total,,,16182,
District Judge,265th Judicial District,Mark C. Stoltz,FALSE,DEM,17294,100
District Judge,265th Judicial District,Total,,,17294,
District Judge,266th Judicial District,Donald R. Jones,TRUE,DEM,335,100
District Judge,266th Judicial District,Total,,,335,
District Judge,268th Judicial District,Albert Hollan,FALSE,DEM,4948,100
District Judge,268th Judicial District,Total,,,4948,
District Judge,273rd Judicial District,Charles Ramsey Mitchell,TRUE,DEM,4575,100
District Judge,273rd Judicial District,Total,,,4575,
District Judge,275th Judicial District,Juan R. Partida,TRUE,DEM,25943,100
District Judge,275th Judicial District,Total,,,25943,
District Judge,276th Judicial District,William R.,TRUE,DEM,4252,100
District Judge,276th Judicial District,Total,,,4252,
District Judge,279th Judicial District,Randy Shelton,FALSE,DEM,17595,100
District Judge,279th Judicial District,Total,,,17595,
District Judge,282nd Judicial District,Andy Chatham,FALSE,DEM,17598,100
District Judge,282nd Judicial District,Total,,,17598,
District Judge,283rd Judicial District,Rick Magnis,FALSE,DEM,17247,100
District Judge,283rd Judicial District,Total,,,17247,
District Judge,284th Judicial District,Nancy McCoy,FALSE,DEM,1615,100
District Judge,284th Judicial District,Total,,,1615,
District Judge,285th Judicial District,Milton I. Fagin,FALSE,DEM,26266,100
District Judge,285th Judicial District,Total,,,26266,
District Judge,287th Judicial District,"Gordon Houston ""Corky"" Green",TRUE,DEM,143,100
District Judge,287th Judicial District,Total,,,143,
District Judge,289th Judicial District,Carmen Kelsey,TRUE,DEM,29345,100
District Judge,289th Judicial District,Total,,,29345,
District Judge,292nd Judicial District,Larry Mitchell,FALSE,DEM,18133,100
District Judge,292nd Judicial District,Total,,,18133,
District Judge,293rd Judicial District,Cynthia L. Mu̱iz,TRUE,DEM,6953,100
District Judge,293rd Judicial District,Total,,,6953,
District Judge,298th Judicial District,Emily G. Tobolowsky,FALSE,DEM,17690,100
District Judge,298th Judicial District,Total,,,17690,
District Judge,299th Judicial District,Charlie Baird,FALSE,DEM,10379,57.66
District Judge,299th Judicial District,Buddy Meyer,FALSE,DEM,7620,42.34
District Judge,299th Judicial District,Total,,,17999,
District Judge,327th Judicial District,Linda Chew,TRUE,DEM,26759,100
District Judge,327th Judicial District,Total,,,26759,
District Judge,331st Judicial District,Bob Perkins,TRUE,DEM,16663,100
District Judge,331st Judicial District,Total,,,16663,
District Judge,357th Judicial District,Leonel Alejandro,TRUE,DEM,10950,100
District Judge,357th Judicial District,Total,,,10950,
District Judge,363rd Judicial District,Tracy Holmes,FALSE,DEM,18278,100
District Judge,363rd Judicial District,Total,,,18278,
District Judge,365th Judicial District,Amado Abascal,TRUE,DEM,6921,60.22
District Judge,365th Judicial District,Jesse R. Corondo,FALSE,DEM,4572,39.78
District Judge,365th Judicial District,Total,,,11493,
District Judge,370th Judicial District,Noe Gonzalez,TRUE,DEM,26448,100
District Judge,370th Judicial District,Total,,,26448,
District Judge,377th Judicial District,"N.J. ""Tali"" Villafranca",FALSE,DEM,2869,100
District Judge,377th Judicial District,Total,,,2869,
District Judge,403rd Judicial District,Brenda P. Kennedy,TRUE,DEM,16382,100
District Judge,403rd Judicial District,Total,,,16382,
District Judge,408th Judicial District  Unexpired Term,Larry Noll,FALSE,DEM,26956,100
District Judge,408th Judicial District  Unexpired Term,Total,,,26956,
District Judge,414th Judicial District,Merrilee Harmon Dunnam,FALSE,DEM,2419,100
District Judge,414th Judicial District,Total,,,2419,
District Judge,419th Judicial District,Orlinda Naranjo,FALSE,DEM,16080,100
District Judge,419th Judicial District,Total,,,16080,
District Judge,428th Judicial District,Anna Martinez Boling,FALSE,DEM,1870,78.31
District Judge,428th Judicial District,"Michael ""Mike"" Marcin",FALSE,DEM,518,21.69
District Judge,428th Judicial District,Total,,,2388,
Criminal District Judge Dallas County,1,Robert Burns,FALSE,DEM,18020,100
Criminal District Judge Dallas County,1,Total,,,18020,
"Criminal District Judge, Dallas County",5,Carter Thompson,FALSE,DEM,18182,100
"Criminal District Judge, Dallas County",5,Total,,,18182,
"Criminal District Judge, Dallas County",6,Jeanine  Howard,FALSE,DEM,18173,100
"Criminal District Judge, Dallas County",6,Total,,,18173,
"Criminal District Judge, Dallas County",7,Mike Snipes,FALSE,DEM,17312,100
"Criminal District Judge, Dallas County",7,Total,,,17312,
Criminal District Judge Jefferson County,,Douglas M. Barlow,FALSE,DEM,3426,11.48
Criminal District Judge Jefferson County,,Bruce Hoffer,FALSE,DEM,1516,5.08
Criminal District Judge Jefferson County,,Marsha Normand,FALSE,DEM,7715,25.85
Criminal District Judge Jefferson County,,Ramon Rodriguez,FALSE,DEM,3527,11.82
Criminal District Judge Jefferson County,,Tom Roebuck,FALSE,DEM,6534,21.89
Criminal District Judge Jefferson County,,"John ""Johnny"" B. Stevens Jr.",FALSE,DEM,7132,23.89
Criminal District Judge Jefferson County,,Total,,,29850,
District Judge,301st Judicial District,Lynn Cherry,FALSE,DEM,17881,100
District Judge,301st Judicial District,Total,,,17881,
District Judge,302nd Judicial District,Tena Callahan,FALSE,DEM,17482,100
District Judge,302nd Judicial District,Total,,,17482,
District Judge,303rd Judicial District,Dennise Garcia,TRUE,DEM,18000,100
District Judge,303rd Judicial District,Total,,,18000,
District Judge,304th Judicial District,"William A. ""Bill"" Mazur Jr.",FALSE,DEM,17021,100
District Judge,304th Judicial District,Total,,,17021,
District Judge,306th Judicial District,Janis,TRUE,DEM,5619,100
District Judge,306th Judicial District,Total,,,5619,
District Judge,315th Judicial District,Bill Connolly,FALSE,DEM,25154,100
District Judge,315th Judicial District,Total,,,25154,
District Judge,317th Judicial District,Larry Thorne,TRUE,DEM,19376,100
District Judge,317th Judicial District,Total,,,19376,
District Judge,319th Judicial District,Robert Zamora,FALSE,DEM,12174,100
District Judge,319th Judicial District,Total,,,12174,
District Judge,322nd Judicial District,"Brenda ""BC"" Cornish",FALSE,DEM,11479,100
District Judge,322nd Judicial District,Total,,,11479,
District Judge,326th Judicial District,Aleta Hacker,TRUE,DEM,1177,100
District Judge,326th Judicial District,Total,,,1177,
District Attorney,46th Judicial District  Unexpired Term,Staley Heatly,FALSE,DEM,1160,100
District Attorney,46th Judicial District  Unexpired Term,Total,,,1160,
Criminal,Attorney Anderson County,Doug Lowe,FALSE,DEM,2246,100
Criminal,Attorney Anderson County,Total,,,2246,
Criminal,Attorney Bexar County,Eddie Bravenec,FALSE,DEM,25740,100
Criminal,Attorney Bexar County,Total,,,25740,
Criminal,Attorney Bowie County,Bobby Lockhart,TRUE,DEM,2979,100
Criminal,Attorney Bowie County,Total,,,2979,
Criminal,Attorney Caldwell County,"Reagan ""Trey"" Hicks III",FALSE,DEM,1508,100
Criminal,Attorney Caldwell County,Total,,,1508,
Criminal,Attorney Calhoun County,Dan W. Heard,TRUE,DEM,1824,100
Criminal,Attorney Calhoun County,Total,,,1824,
Criminal,Attorney Cass County,Clint Allen,FALSE,DEM,2662,75.16
Criminal,Attorney Cass County,Randal Lee,FALSE,DEM,880,24.84
Criminal,Attorney Cass County,Total,,,3542,
Criminal,Attorney Dallas County,B.D. Howard,FALSE,DEM,3683,12.33
Criminal,Attorney Dallas County,Larry Jarrett,FALSE,DEM,9600,32.15
Criminal,Attorney Dallas County,Craig Watkins,FALSE,DEM,16579,55.52
Criminal,Attorney Dallas County,Total,,,29862,
Criminal,Attorney Galveston County,Kurt Sistrunk,TRUE,DEM,5452,100
Criminal,Attorney Galveston County,Total,,,5452,
Criminal,Attorney Harrison County,Joe Black,TRUE,DEM,1928,100
Criminal,Attorney Harrison County,Total,,,1928,
Criminal,Attorney Hays County,Sherri Tibbe,FALSE,DEM,1840,100
Criminal,Attorney Hays County,Total,,,1840,
Criminal,Attorney Hidalgo County,Alma R. Garza,FALSE,DEM,14339,31.79
Criminal,Attorney Hidalgo County,Rene Guerra,TRUE,DEM,20296,44.99
Criminal,Attorney Hidalgo County,Mauro Reyna,FALSE,DEM,10473,23.22
Criminal,Attorney Hidalgo County,Total,,,45108,
Criminal,Attorney Jackson County,"Robert E. ""Bobby"" Bell",TRUE,DEM,842,100
Criminal,Attorney Jackson County,Total,,,842,
Criminal,Attorney Jasper County,Steve Hollis,FALSE,DEM,4536,70.33
Criminal,Attorney Jasper County,Ted G. Walker,TRUE,DEM,1914,29.67
Criminal,Attorney Jasper County,Total,,,6450,
Criminal,Attorney Jefferson County,Tom Maness,TRUE,DEM,20296,100
Criminal,Attorney Jefferson County,Total,,,20296,
Criminal,Attorney Madison County,"William C. ""Bill"" Bennett, Jr.",TRUE,DEM,509,100
Criminal,Attorney Madison County,Total,,,509,
Criminal,Attorney McLennan County,John Segrest,TRUE,DEM,2611,100
Criminal,Attorney McLennan County,Total,,,2611,
Criminal,Attorney Navarro County,Steve A. Keathley,TRUE,DEM,1437,32.71
Criminal,Attorney Navarro County,R. Lowell Thompson,FALSE,DEM,2956,67.29
Criminal,Attorney Navarro County,Total,,,4393,
Criminal,Attorney Newton County,Misti Weeks Spacek,FALSE,DEM,1713,100
Criminal,Attorney Newton County,Total,,,1713,
Criminal,Attorney Panola County,Danny Buck Davidson,TRUE,DEM,1044,100
Criminal,Attorney Panola County,Total,,,1044,
Criminal,Attorney San Jacinto County,Bill Burnett,FALSE,DEM,1606,100
Criminal,Attorney San Jacinto County,Total,,,1606,
Criminal,Attorney Tarrant County,Terri Moore,FALSE,DEM,11894,100
Criminal,Attorney Tarrant County,Total,,,11894,
Criminal,Attorney Tyler County,Joe R. Smith,TRUE,DEM,2361,100
Criminal,Attorney Tyler County,Total,,,2361,
Criminal,Attorney Upshur County,Mike Fetter,TRUE,DEM,1121,100
Criminal,Attorney Upshur County,Total,,,1121,
Criminal,Attorney Victoria County,"M. P. ""Dexter"" Eaves",TRUE,DEM,1547,39.25
Criminal,Attorney Victoria County,Joseph G. Garza,FALSE,DEM,914,23.19
Criminal,Attorney Victoria County,"Frank F. Henderson, Jr.",FALSE,DEM,1480,37.55
Criminal,Attorney Victoria County,Total,,,3941,
Criminal,Attorney Waller County,Morris L. Overstreet,FALSE,DEM,494,100
Criminal,Attorney Waller County,Total,,,494,
Prop 1 Raising minimum wage,,IN FAVOR,FALSE,DEM,529220,88.9
Prop 1 Raising minimum wage,,AGAINST,FALSE,DEM,66083,11.1
Prop 1 Raising minimum wage,,Total,,,595303,
Prop 2 Restoration of rights to trial by jury in civil cases,,IN FAVOR,FALSE,DEM,502721,88.16
Prop 2 Restoration of rights to trial by jury in civil cases,,AGAINST,FALSE,DEM,67495,11.84
Prop 2 Restoration of rights to trial by jury in civil cases,,Total,,,570216,
U.S. Senate,,Kay Bailey Hutchison,TRUE,REP,627163,100
U.S. Senate,,Total,,,627163,
U. S. Representative,1,Louie Gohmert,TRUE,REP,35267,100
U. S. Representative,1,Total,,,35267,
U. S. Representative,2,Ted  Poe,TRUE,REP,16723,100
U. S. Representative,2,Total,,,16723,
U. S. Representative,3,Bob Johnson,FALSE,REP,2292,14.65
U. S. Representative,3,Sam Johnson,TRUE,REP,13348,85.35
U. S. Representative,3,Total,,,15640,
U. S. Representative,4,Ralph M. Hall,TRUE,REP,24409,100
U. S. Representative,4,Total,,,24409,
U. S. Representative,5,Jeb Hensarling,TRUE,REP,24793,100
U. S. Representative,5,Total,,,24793,
U. S. Representative,6,Joe L. Barton,TRUE,REP,23222,100
U. S. Representative,6,Total,,,23222,
U. S. Representative,7,John Culberson,TRUE,REP,27788,100
U. S. Representative,7,Total,,,27788,
U. S. Representative,8,Kevin  Brady,TRUE,REP,24727,100
U. S. Representative,8,Total,,,24727,
U. S. Representative,10,Michael T. McCaul,TRUE,REP,22901,100
U. S. Representative,10,Total,,,22901,
U. S. Representative,11,Mike Conaway,TRUE,REP,37391,100
U. S. Representative,11,Total,,,37391,
U. S. Representative,12,Kay Granger,TRUE,REP,20426,100
U. S. Representative,12,Total,,,20426,
U. S. Representative,13,Mac Thornberry,TRUE,REP,36477,100
U. S. Representative,13,Total,,,36477,
U. S. Representative,14,Ron Paul,TRUE,REP,24086,77.64
U. S. Representative,14,Cynthia Sinatra,FALSE,REP,6935,22.36
U. S. Representative,14,Total,,,31021,
U. S. Representative,15,Paul B. Haring,FALSE,REP,5552,70.91
U. S. Representative,15,Eddie Zamora,FALSE,REP,2278,29.09
U. S. Representative,15,Total,,,7830,
U. S. Representative,17,Tucker Anderson,FALSE,REP,14712,45.97
U. S. Representative,17,Van Taylor,FALSE,REP,17291,54.03
U. S. Representative,17,Total,,,32003,
U. S. Representative,18,Ahmad R. Hassan,FALSE,REP,2753,100
U. S. Representative,18,Total,,,2753,
U. S. Representative,19,Randy Neugebauer,TRUE,REP,37038,100
U. S. Representative,19,Total,,,37038,
U. S. Representative,21,Lamar Smith,TRUE,REP,27166,100
U. S. Representative,21,Total,,,27166,
U. S. Representative,22,Pat Baig,FALSE,REP,1115,3.36
U. S. Representative,22,Tom Campbell,FALSE,REP,9941,29.97
U. S. Representative,22,Tom DeLay,TRUE,REP,20563,61.99
U. S. Representative,22,Mike Fjetland,FALSE,REP,1550,4.67
U. S. Representative,22,Total,,,33169,
U. S. Representative,23,Henry Bonilla,TRUE,REP,17929,100
U. S. Representative,23,Total,,,17929,
U. S. Representative,24,Kenny E Marchant,TRUE,REP,9716,100
U. S. Representative,24,Total,,,9716,
U. S. Representative,26,Michael C. Burgess,TRUE,REP,17964,100
U. S. Representative,26,Total,,,17964,
U. S. Representative,27,"Wm. ""Willie""  Vaden",FALSE,REP,7207,100
U. S. Representative,27,Total,,,7207,
U. S. Representative,29,Eric Story,FALSE,REP,2113,100
U. S. Representative,29,Total,,,2113,
U. S. Representative,30,Wilson Aurbach,FALSE,REP,1614,44.51
U. S. Representative,30,Amir Omar,FALSE,REP,1308,36.07
U. S. Representative,30,Fred A. Wood,FALSE,REP,704,19.42
U. S. Representative,30,Total,,,3626,
U. S. Representative,31,John R. Carter,TRUE,REP,23438,100
U. S. Representative,31,Total,,,23438,
U. S. Representative,32,Pete Sessions,TRUE,REP,13210,100
U. S. Representative,32,Total,,,13210,
Governor,,Larry Kilgore,FALSE,REP,50119,7.64
Governor,,Star Locke,FALSE,REP,23030,3.51
Governor,,Rick Perry,TRUE,REP,552545,84.24
Governor,,Rhett R. Smith,FALSE,REP,30225,4.61
Governor,,Total,,,655919,
Lieutenant Governor,,David Dewhurst,TRUE,REP,492052,78.26
Lieutenant Governor,,Tom  Kelly,FALSE,REP,136707,21.74
Lieutenant Governor,,Total,,,628759,
Attorney General,,Greg Abbott,TRUE,REP,580551,100
Attorney General,,Total,,,580551,
Comptroller of Public Accounts,,Susan Combs,FALSE,REP,561129,100
Comptroller of Public Accounts,,Total,,,561129,
Commissioner of the General Land Office,,Jerry Patterson,TRUE,REP,550563,100
Commissioner of the General Land Office,,Total,,,550563,
Commissioner of Agriculture,,Todd Staples,FALSE,REP,542172,100
Commissioner of Agriculture,,Total,,,542172,
Railroad Commissioner,,Elizabeth Ames Jones,TRUE,REP,385269,65.64
Railroad Commissioner,,Buck Werner,FALSE,REP,201653,34.36
Railroad Commissioner,,Total,,,586922,
"Chief Justice, Supreme Court  Unexpired Term",,Wallace Jefferson,TRUE,REP,521010,100
"Chief Justice, Supreme Court  Unexpired Term",,Total,,,521010,
Justice Supreme Court,2,Steve Smith,FALSE,REP,274302,49.45
Justice Supreme Court,2,Don Willett,TRUE,REP,280356,50.55
Justice Supreme Court,2,Total,,,554658,
Justice Supreme Court,4,David M. Medina,TRUE,REP,506065,100
Justice Supreme Court,4,Total,,,506065,
Justice Supreme Court,6,Nathan Hecht,TRUE,REP,508405,100
Justice Supreme Court,6,Total,,,508405,
Justice Supreme Court,8  Unexpired Term,Phil Johnson,TRUE,REP,503355,100
Justice Supreme Court,8  Unexpired Term,Total,,,503355,
"Presiding Judge, Court of Criminal Appeals",,Sharon Keller,TRUE,REP,294844,52.8
"Presiding Judge, Court of Criminal Appeals",,Tom Price,FALSE,REP,263538,47.2
"Presiding Judge, Court of Criminal Appeals",,Total,,,558382,
Judge Court of Criminal Appeals,7,Barbara Parker Hervey,TRUE,REP,495264,100
Judge Court of Criminal Appeals,7,Total,,,495264,
Judge Court of Criminal Appeals,8,Robert W. Francis,FALSE,REP,128070,24.29
Judge Court of Criminal Appeals,8,Charles Holcomb,TRUE,REP,237271,45
Judge Court of Criminal Appeals,8,Terry Keel,FALSE,REP,161904,30.71
Judge Court of Criminal Appeals,8,Total,,,527245,
Member State Board of Education,3,Tony  Cunningham,FALSE,REP,11118,100
Member State Board of Education,3,Total,,,11118,
Member State Board of Education,5,Mark Loewe,FALSE,REP,7613,15.24
Member State Board of Education,5,Ken Mercer,FALSE,REP,24880,49.8
Member State Board of Education,5,Dan Montgomery,TRUE,REP,17471,34.97
Member State Board of Education,5,Total,,,49964,
Member State Board of Education,9,Don McLeroy,TRUE,REP,44559,100
Member State Board of Education,9,Total,,,44559,
Member State Board of Education,10,Tony Dale,FALSE,REP,18114,35.73
Member State Board of Education,10,Cynthia Dunbar,FALSE,REP,32589,64.27
Member State Board of Education,10,Total,,,50703,
Member State Board of Education,12,Geraldine 'Tincy'  Miller,TRUE,REP,24730,100
Member State Board of Education,12,Total,,,24730,
Member State Board of Education,15,Bob Craig,TRUE,REP,71070,100
Member State Board of Education,15,Total,,,71070,
State Senate,1,Kevin P. Eltife,TRUE,REP,28098,100
State Senate,1,Total,,,28098,
State Senate,2,Bob Deuell,TRUE,REP,16992,67.29
State Senate,2,Tim McCallum,FALSE,REP,8261,32.71
State Senate,2,Total,,,25253,
State Senate,3,Frank Denton,FALSE,REP,5642,15.15
State Senate,3,Dave Kleimann,FALSE,REP,6721,18.05
State Senate,3,Robert Nichols,FALSE,REP,20190,54.23
State Senate,3,Bob Reeves,FALSE,REP,4678,12.56
State Senate,3,Total,,,37231,
State Senate,5,Steve  Ogden,TRUE,REP,26909,100
State Senate,5,Total,,,26909,
State Senate,7,Mark Ellis,FALSE,REP,2548,6.07
State Senate,7,Peggy Hamric,FALSE,REP,6904,16.46
State Senate,7,Joe Nixon,FALSE,REP,3630,8.65
State Senate,7,Dan Patrick,FALSE,REP,28870,68.82
State Senate,7,Total,,,41952,
State Senate,8,Florence Shapiro,TRUE,REP,15599,100
State Senate,8,Total,,,15599,
State Senate,12,Jane Nelson,TRUE,REP,17402,100
State Senate,12,Total,,,17402,
State Senate,15,Angel DeLaRosa,FALSE,REP,5938,100
State Senate,15,Total,,,5938,
State Senate,17,Kyle  Janek,TRUE,REP,19830,100
State Senate,17,Total,,,19830,
State Senate,18,Gary Gates,FALSE,REP,12985,35.53
State Senate,18,Glenn Hegar,FALSE,REP,20112,55.03
State Senate,18,David Stall,FALSE,REP,3449,9.44
State Senate,18,Total,,,36546,
State Senate,19,Dick Bowen,FALSE,REP,3513,51.32
State Senate,19,Darrel Brown,FALSE,REP,3332,48.68
State Senate,19,Total,,,6845,
State Senate,22,Kip Averitt,TRUE,REP,28220,100
State Senate,22,Total,,,28220,
State Senate,25,Jeff Wentworth,TRUE,REP,29833,100
State Senate,25,Total,,,29833,
State Senate,29,"Donald R. ""Dee"" Margo",FALSE,REP,9064,100
State Senate,29,Total,,,9064,
State Representative,2,Dan Flynn,TRUE,REP,5221,73.33
State Representative,2,Chuck Tull,FALSE,REP,1899,26.67
State Representative,2,Total,,,7120,
State Representative,3,Kirby Hollingsworth,FALSE,REP,1898,100
State Representative,3,Total,,,1898,
State Representative,4,Betty Brown,TRUE,REP,6056,52.51
State Representative,4,Wade Gent,FALSE,REP,5478,47.49
State Representative,4,Total,,,11534,
State Representative,5,Bryan Hughes,TRUE,REP,6119,100
State Representative,5,Total,,,6119,
State Representative,6,Leo  Berman,TRUE,REP,5942,52.33
State Representative,6,Gus Ramirez,FALSE,REP,5412,47.67
State Representative,6,Total,,,11354,
State Representative,7,Tommy Merritt,TRUE,REP,6732,58.47
State Representative,7,Mark Williams,FALSE,REP,4781,41.53
State Representative,7,Total,,,11513,
State Representative,8,Byron Cook,TRUE,REP,3711,100
State Representative,8,Total,,,3711,
State Representative,9,"Roy Blake, Jr.",TRUE,REP,3324,43.83
State Representative,9,Wayne Christian,FALSE,REP,4259,56.17
State Representative,9,Total,,,7583,
State Representative,10,"Q.D. ""Duke"" Burge",FALSE,REP,1833,19.73
State Representative,10,Jim Pitts,TRUE,REP,7456,80.27
State Representative,10,Total,,,9289,
State Representative,11,Mike Alberts,FALSE,REP,2027,25.27
State Representative,11,Larry K. Durrett,FALSE,REP,3385,42.2
State Representative,11,Brian Keith Walker,FALSE,REP,2610,32.54
State Representative,11,Total,,,8022,
State Representative,12,Jody Anderson,FALSE,REP,3069,100
State Representative,12,Total,,,3069,
State Representative,13,Lois W. Kolkhorst,TRUE,REP,8003,100
State Representative,13,Total,,,8003,
State Representative,14,Fred Brown,TRUE,REP,6822,100
State Representative,14,Total,,,6822,
State Representative,15,Rob  Eissler,TRUE,REP,6306,100
State Representative,15,Total,,,6306,
State Representative,16,C. Brandon Creighton,FALSE,REP,5932,56.64
State Representative,16,Dale Inman,FALSE,REP,2127,20.31
State Representative,16,Vicky Rudy,FALSE,REP,2414,23.05
State Representative,16,Total,,,10473,
State Representative,17,Herman W. Brune,FALSE,REP,2545,41.64
State Representative,17,Tim Kleinschmidt,FALSE,REP,3567,58.36
State Representative,17,Total,,,6112,
State Representative,18,John  Otto,TRUE,REP,3305,100
State Representative,18,Total,,,3305,
State Representative,19,Mike  Hamilton,TRUE,REP,1550,100
State Representative,19,Total,,,1550,
State Representative,20,Dan M. Gattis,TRUE,REP,6707,100
State Representative,20,Total,,,6707,
State Representative,24,Larry  Taylor,TRUE,REP,3459,100
State Representative,24,Total,,,3459,
State Representative,25,Dennis Bonnen,TRUE,REP,7638,100
State Representative,25,Total,,,7638,
State Representative,26,Ron Booker,FALSE,REP,3644,33.19
State Representative,26,Charlie Howard,TRUE,REP,7336,66.81
State Representative,26,Total,,,10980,
State Representative,27,Ken Bryant,FALSE,REP,4350,100
State Representative,27,Total,,,4350,
State Representative,28,Mike  Baldwin,FALSE,REP,1558,15.06
State Representative,28,Michael Franks,FALSE,REP,1420,13.73
State Representative,28,Stan Kitzman,FALSE,REP,1356,13.11
State Representative,28,David Melanson,FALSE,REP,1677,16.22
State Representative,28,David Showalter,FALSE,REP,1268,12.26
State Representative,28,Randy Smith,FALSE,REP,490,4.74
State Representative,28,John Zerwas,FALSE,REP,2573,24.88
State Representative,28,Total,,,10342,
State Representative,29,Glenda Dawson,TRUE,REP,4929,100
State Representative,29,Total,,,4929,
State Representative,30,Geanie W. Morrison,TRUE,REP,5246,100
State Representative,30,Total,,,5246,
State Representative,32,Gene Seaman,TRUE,REP,5243,100
State Representative,32,Total,,,5243,
