office,district,candidate,incumbent,party,votes,pct
State Representative,48  Unexpired Term,Ben Bentzin,False,REP,9284,42.38
State Representative,48  Unexpired Term,Donna Howard,False,DEM,12620,57.62
State Representative,48  Unexpired Term,Total,,,21904,
