county,office,district,candidate,incumbent,party,votes,pct
BAYLOR,U.S. Senate,,Gene Kelly,FALSE,DEM,0,0
BAYLOR,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,1,100
BAYLOR,U.S. Senate,,Total,,,1,
BAYLOR,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,0,0
BAYLOR,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,1,100
BAYLOR,Lieutenant Governor,,Total,,,1,
BEE,U.S. Senate,,Gene Kelly,FALSE,DEM,30,30.93
BEE,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,67,69.07
BEE,U.S. Senate,,Total,,,97,
BEE,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,74,76.29
BEE,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,23,23.71
BEE,Lieutenant Governor,,Total,,,97,
BELL,U.S. Senate,,Gene Kelly,FALSE,DEM,111,25.11
BELL,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,331,74.89
BELL,U.S. Senate,,Total,,,442,
BELL,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,170,38.81
BELL,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,268,61.19
BELL,Lieutenant Governor,,Total,,,438,
BEXAR,U.S. Senate,,Gene Kelly,FALSE,DEM,1062,19.16
BEXAR,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,4480,80.84
BEXAR,U.S. Senate,,Total,,,5542,
BEXAR,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,3315,60.7
BEXAR,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,2146,39.3
BEXAR,Lieutenant Governor,,Total,,,5461,
BLANCO,U.S. Senate,,Gene Kelly,FALSE,DEM,1,4.17
BLANCO,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,23,95.83
BLANCO,U.S. Senate,,Total,,,24,
BLANCO,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,6,25
BLANCO,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,18,75
BLANCO,Lieutenant Governor,,Total,,,24,
BORDEN,U.S. Senate,,Gene Kelly,FALSE,DEM,6,60
BORDEN,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,4,40
BORDEN,U.S. Senate,,Total,,,10,
BORDEN,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,1,10
BORDEN,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,9,90
BORDEN,Lieutenant Governor,,Total,,,10,
BOSQUE,U.S. Senate,,Gene Kelly,FALSE,DEM,39,34.51
BOSQUE,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,74,65.49
BOSQUE,U.S. Senate,,Total,,,113,
BOSQUE,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,32,29.36
BOSQUE,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,77,70.64
BOSQUE,Lieutenant Governor,,Total,,,109,
BOWIE,U.S. Senate,,Gene Kelly,FALSE,DEM,131,23.99
BOWIE,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,415,76.01
BOWIE,U.S. Senate,,Total,,,546,
BOWIE,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,96,17.68
BOWIE,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,447,82.32
BOWIE,Lieutenant Governor,,Total,,,543,
BRAZORIA,U.S. Senate,,Gene Kelly,FALSE,DEM,219,35.78
BRAZORIA,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,393,64.22
BRAZORIA,U.S. Senate,,Total,,,612,
BRAZORIA,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,302,49.11
BRAZORIA,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,313,50.89
BRAZORIA,Lieutenant Governor,,Total,,,615,
BRAZOS,U.S. Senate,,Gene Kelly,FALSE,DEM,49,14.54
BRAZOS,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,288,85.46
BRAZOS,U.S. Senate,,Total,,,337,
BRAZOS,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,221,65.97
BRAZOS,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,114,34.03
BRAZOS,Lieutenant Governor,,Total,,,335,
BREWSTER,U.S. Senate,,Gene Kelly,FALSE,DEM,21,17.5
BREWSTER,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,99,82.5
BREWSTER,U.S. Senate,,Total,,,120,
BREWSTER,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,83,68.6
BREWSTER,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,38,31.4
BREWSTER,Lieutenant Governor,,Total,,,121,
BRISCOE,U.S. Senate,,Gene Kelly,FALSE,DEM,6,54.55
BRISCOE,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,5,45.45
BRISCOE,U.S. Senate,,Total,,,11,
BRISCOE,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,5,50
BRISCOE,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,5,50
BRISCOE,Lieutenant Governor,,Total,,,10,
BROOKS,U.S. Senate,,Gene Kelly,FALSE,DEM,1031,50.79
BROOKS,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,999,49.21
BROOKS,U.S. Senate,,Total,,,2030,
BROOKS,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,1772,85.36
BROOKS,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,304,14.64
BROOKS,Lieutenant Governor,,Total,,,2076,
BROWN,U.S. Senate,,Gene Kelly,FALSE,DEM,14,16.47
BROWN,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,71,83.53
BROWN,U.S. Senate,,Total,,,85,
BROWN,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,34,40
BROWN,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,51,60
BROWN,Lieutenant Governor,,Total,,,85,
BURLESON,U.S. Senate,,Gene Kelly,FALSE,DEM,10,9.01
BURLESON,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,101,90.99
BURLESON,U.S. Senate,,Total,,,111,
BURLESON,U. S. Representative,10,Ted Ankrum,FALSE,DEM,67,72.04
BURLESON,U. S. Representative,10,Paul Foreman,FALSE,DEM,26,27.96
BURLESON,U. S. Representative,10,Total,,,93,
BURLESON,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,23,21.3
BURLESON,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,85,78.7
BURLESON,Lieutenant Governor,,Total,,,108,
BURNET,U.S. Senate,,Gene Kelly,FALSE,DEM,15,8.67
BURNET,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,158,91.33
BURNET,U.S. Senate,,Total,,,173,
BURNET,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,82,48.24
BURNET,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,88,51.76
BURNET,Lieutenant Governor,,Total,,,170,
CALDWELL,U.S. Senate,,Gene Kelly,FALSE,DEM,53,24.88
CALDWELL,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,160,75.12
CALDWELL,U.S. Senate,,Total,,,213,
CALDWELL,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,93,43.46
CALDWELL,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,121,56.54
CALDWELL,Lieutenant Governor,,Total,,,214,
CALHOUN,U.S. Senate,,Gene Kelly,FALSE,DEM,1019,58.26
CALHOUN,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,730,41.74
CALHOUN,U.S. Senate,,Total,,,1749,
CALHOUN,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,823,47.19
CALHOUN,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,921,52.81
CALHOUN,Lieutenant Governor,,Total,,,1744,
CALLAHAN,U.S. Senate,,Gene Kelly,FALSE,DEM,8,40
CALLAHAN,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,12,60
CALLAHAN,U.S. Senate,,Total,,,20,
CALLAHAN,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,7,33.33
CALLAHAN,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,14,66.67
CALLAHAN,Lieutenant Governor,,Total,,,21,
CAMERON,U.S. Senate,,Gene Kelly,FALSE,DEM,2480,43.57
CAMERON,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,3212,56.43
CAMERON,U.S. Senate,,Total,,,5692,
CAMERON,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,4254,74.19
CAMERON,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,1480,25.81
CAMERON,Lieutenant Governor,,Total,,,5734,
CAMP,U.S. Senate,,Gene Kelly,FALSE,DEM,33,33
CAMP,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,67,67
CAMP,U.S. Senate,,Total,,,100,
CAMP,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,21,21
CAMP,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,79,79
CAMP,Lieutenant Governor,,Total,,,100,
CARSON,U.S. Senate,,Gene Kelly,FALSE,DEM,13,36.11
CARSON,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,23,63.89
CARSON,U.S. Senate,,Total,,,36,
CARSON,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,9,25.71
CARSON,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,26,74.29
CARSON,Lieutenant Governor,,Total,,,35,
CASS,U.S. Senate,,Gene Kelly,FALSE,DEM,118,35.01
CASS,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,219,64.99
CASS,U.S. Senate,,Total,,,337,
CASS,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,79,23.37
CASS,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,259,76.63
CASS,Lieutenant Governor,,Total,,,338,
CASTRO,U.S. Senate,,Gene Kelly,FALSE,DEM,6,31.58
CASTRO,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,13,68.42
CASTRO,U.S. Senate,,Total,,,19,
CASTRO,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,6,31.58
CASTRO,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,13,68.42
CASTRO,Lieutenant Governor,,Total,,,19,
CHAMBERS,U.S. Senate,,Gene Kelly,FALSE,DEM,32,36.36
CHAMBERS,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,56,63.64
CHAMBERS,U.S. Senate,,Total,,,88,
CHAMBERS,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,31,36.05
CHAMBERS,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,55,63.95
CHAMBERS,Lieutenant Governor,,Total,,,86,
CHEROKEE,U.S. Senate,,Gene Kelly,FALSE,DEM,53,38.13
CHEROKEE,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,86,61.87
CHEROKEE,U.S. Senate,,Total,,,139,
CHEROKEE,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,45,33.58
CHEROKEE,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,89,66.42
CHEROKEE,Lieutenant Governor,,Total,,,134,
CHILDRESS,U.S. Senate,,Gene Kelly,FALSE,DEM,3,25
CHILDRESS,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,9,75
CHILDRESS,U.S. Senate,,Total,,,12,
CHILDRESS,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,5,41.67
CHILDRESS,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,7,58.33
CHILDRESS,Lieutenant Governor,,Total,,,12,
CLAY,U.S. Senate,,Gene Kelly,FALSE,DEM,21,36.84
CLAY,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,36,63.16
CLAY,U.S. Senate,,Total,,,57,
CLAY,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,22,40.74
CLAY,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,32,59.26
CLAY,Lieutenant Governor,,Total,,,54,
COCHRAN,U.S. Senate,,Gene Kelly,FALSE,DEM,5,31.25
COCHRAN,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,11,68.75
COCHRAN,U.S. Senate,,Total,,,16,
COCHRAN,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,6,37.5
COCHRAN,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,10,62.5
COCHRAN,Lieutenant Governor,,Total,,,16,
COKE,U.S. Senate,,Gene Kelly,FALSE,DEM,15,50
COKE,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,15,50
COKE,U.S. Senate,,Total,,,30,
COKE,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,4,13.33
COKE,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,26,86.67
COKE,Lieutenant Governor,,Total,,,30,
COLEMAN,U.S. Senate,,Gene Kelly,FALSE,DEM,16,26.23
COLEMAN,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,45,73.77
COLEMAN,U.S. Senate,,Total,,,61,
COLEMAN,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,12,20.34
COLEMAN,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,47,79.66
COLEMAN,Lieutenant Governor,,Total,,,59,
COLLIN,U.S. Senate,,Gene Kelly,FALSE,DEM,127,13.33
COLLIN,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,826,86.67
COLLIN,U.S. Senate,,Total,,,953,
COLLIN,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,479,52.52
COLLIN,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,433,47.48
COLLIN,Lieutenant Governor,,Total,,,912,
COLLINGSWORTH,U.S. Senate,,Gene Kelly,FALSE,DEM,2,15.38
COLLINGSWORTH,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,11,84.62
COLLINGSWORTH,U.S. Senate,,Total,,,13,
COLLINGSWORTH,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,6,46.15
COLLINGSWORTH,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,7,53.85
COLLINGSWORTH,Lieutenant Governor,,Total,,,13,
COLORADO,U.S. Senate,,Gene Kelly,FALSE,DEM,9,17.31
COLORADO,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,43,82.69
COLORADO,U.S. Senate,,Total,,,52,
COLORADO,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,15,28.85
COLORADO,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,37,71.15
COLORADO,Lieutenant Governor,,Total,,,52,
COMAL,U.S. Senate,,Gene Kelly,FALSE,DEM,13,11.5
COMAL,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,100,88.5
COMAL,U.S. Senate,,Total,,,113,
COMAL,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,56,50
COMAL,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,56,50
COMAL,Lieutenant Governor,,Total,,,112,
COMANCHE,U.S. Senate,,Gene Kelly,FALSE,DEM,167,48.41
COMANCHE,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,178,51.59
COMANCHE,U.S. Senate,,Total,,,345,
COMANCHE,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,68,20.3
COMANCHE,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,267,79.7
COMANCHE,Lieutenant Governor,,Total,,,335,
CONCHO,U.S. Senate,,Gene Kelly,FALSE,DEM,18,52.94
CONCHO,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,16,47.06
CONCHO,U.S. Senate,,Total,,,34,
CONCHO,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,17,50
CONCHO,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,17,50
CONCHO,Lieutenant Governor,,Total,,,34,
COOKE,U.S. Senate,,Gene Kelly,FALSE,DEM,13,18.57
COOKE,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,57,81.43
COOKE,U.S. Senate,,Total,,,70,
COOKE,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,23,32.86
COOKE,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,47,67.14
COOKE,Lieutenant Governor,,Total,,,70,
CORYELL,U.S. Senate,,Gene Kelly,FALSE,DEM,31,26.72
CORYELL,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,85,73.28
CORYELL,U.S. Senate,,Total,,,116,
CORYELL,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,33,28.7
CORYELL,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,82,71.3
CORYELL,Lieutenant Governor,,Total,,,115,
COTTLE,U.S. Senate,,Gene Kelly,FALSE,DEM,203,54.57
COTTLE,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,169,45.43
COTTLE,U.S. Senate,,Total,,,372,
COTTLE,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,93,25.98
COTTLE,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,265,74.02
COTTLE,Lieutenant Governor,,Total,,,358,
CRANE,U.S. Senate,,Gene Kelly,FALSE,DEM,412,60.95
CRANE,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,264,39.05
CRANE,U.S. Senate,,Total,,,676,
CRANE,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,259,38.77
CRANE,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,409,61.23
CRANE,Lieutenant Governor,,Total,,,668,
CROCKETT,U.S. Senate,,Gene Kelly,FALSE,DEM,4,28.57
CROCKETT,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,10,71.43
CROCKETT,U.S. Senate,,Total,,,14,
CROCKETT,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,8,57.14
CROCKETT,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,6,42.86
CROCKETT,Lieutenant Governor,,Total,,,14,
CROSBY,U.S. Senate,,Gene Kelly,FALSE,DEM,180,48.78
CROSBY,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,189,51.22
CROSBY,U.S. Senate,,Total,,,369,
CROSBY,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,74,19.73
CROSBY,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,301,80.27
CROSBY,Lieutenant Governor,,Total,,,375,
CULBERSON,U.S. Senate,,Gene Kelly,FALSE,DEM,348,50.66
CULBERSON,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,339,49.34
CULBERSON,U.S. Senate,,Total,,,687,
CULBERSON,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,519,73.2
CULBERSON,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,190,26.8
CULBERSON,Lieutenant Governor,,Total,,,709,
DALLAM,U.S. Senate,,Gene Kelly,FALSE,DEM,2,22.22
DALLAM,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,7,77.78
DALLAM,U.S. Senate,,Total,,,9,
DALLAM,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,4,44.44
DALLAM,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,5,55.56
DALLAM,Lieutenant Governor,,Total,,,9,
DALLAS,U.S. Senate,,Gene Kelly,FALSE,DEM,1889,20.07
DALLAS,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,7523,79.93
DALLAS,U.S. Senate,,Total,,,9412,
DALLAS,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,3664,40.72
DALLAS,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,5333,59.28
DALLAS,Lieutenant Governor,,Total,,,8997,
DAWSON,U.S. Senate,,Gene Kelly,FALSE,DEM,204,43.22
DAWSON,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,268,56.78
DAWSON,U.S. Senate,,Total,,,472,
DAWSON,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,364,71.79
DAWSON,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,143,28.21
DAWSON,Lieutenant Governor,,Total,,,507,
DEAF SMITH,U.S. Senate,,Gene Kelly,FALSE,DEM,2,14.29
DEAF SMITH,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,12,85.71
DEAF SMITH,U.S. Senate,,Total,,,14,
DEAF SMITH,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,5,41.67
DEAF SMITH,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,7,58.33
DEAF SMITH,Lieutenant Governor,,Total,,,12,
DELTA,U.S. Senate,,Gene Kelly,FALSE,DEM,322,58.65
DELTA,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,227,41.35
DELTA,U.S. Senate,,Total,,,549,
DELTA,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,114,21.07
DELTA,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,427,78.93
DELTA,Lieutenant Governor,,Total,,,541,
DENTON,U.S. Senate,,Gene Kelly,FALSE,DEM,46,9.02
DENTON,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,464,90.98
DENTON,U.S. Senate,,Total,,,510,
DENTON,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,301,59.84
DENTON,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,202,40.16
DENTON,Lieutenant Governor,,Total,,,503,
DEWITT,U.S. Senate,,Gene Kelly,FALSE,DEM,14,24.56
DEWITT,U.S. Senate,,Barbara Ann Radnofsky,FALSE,DEM,43,75.44
DEWITT,U.S. Senate,,Total,,,57,
DEWITT,Lieutenant Governor,,Maria Luisa Alvarado,FALSE,DEM,11,20
DEWITT,Lieutenant Governor,,Benjamin Z. Grant,FALSE,DEM,44,80
