office,district,candidate,incumbent,party,votes,pct
State Representative,106  Unexpired Term,Kirk England,False,REP,2812,52.83
State Representative,106  Unexpired Term,Gene Freeman,False,LIB,50,0.94
State Representative,106  Unexpired Term,Katy Hubener,False,DEM,2461,46.23
State Representative,106  Unexpired Term,Total,,,5323,
