office,district,candidate,incumbent,party,votes,pct
State Representative,99,Charlie Geren,True,REP,22906,63.07
State Representative,99,Sheila Ford,False,DEM,12285,33.83
State Representative,99,John C. Waldowski,False,LIB,1125,3.10
State Representative,99,Total,,,36316,
State Representative,100,Terri Hodge,True,DEM,12523,88.81
State Representative,100,Robert M. Pritchett,False,LIB,1578,11.19
State Representative,100,Total,,,14101,
State Representative,101,Thomas Latham,False,REP,13248,76.23
State Representative,101,Jeffrey S. Joyner,False,LIB,4132,23.77
State Representative,101,Total,,,17380,
State Representative,102,Tony Goolsby,True,REP,13166,51.94
State Representative,102,Harriet Miller,False,DEM,11613,45.81
State Representative,102,Thomas Hall,False,LIB,571,2.25
State Representative,102,Total,,,25350,
State Representative,103,Rafael Anchia,True,DEM,7702,83.40
State Representative,103,David R. Mason,False,LIB,1533,16.60
State Representative,103,Total,,,9235,
State Representative,104,Roberto R. Alonzo,True,DEM,7906,85.47
State Representative,104,Cameron McSpadden,False,LIB,1344,14.53
State Representative,104,Total,,,9250,
State Representative,105,Linda HarperBrown,True,REP,11881,55.09
State Representative,105,Bob Romano,False,DEM,8865,41.10
State Representative,105,John Turner,False,LIB,822,3.81
State Representative,105,Total,,,21568,
State Representative,106,Kirk England,True,REP,10459,49.16
State Representative,106,Katy Hubener,False,DEM,10224,48.06
State Representative,106,Gene Freeman,False,LIB,591,2.78
State Representative,106,Total,,,21274,
State Representative,107,Bill  Keffer,True,REP,15145,46.69
State Representative,107,Allen Vaught,False,DEM,16254,50.11
State Representative,107,Chris Jones,False,LIB,1038,3.20
State Representative,107,Total,,,32437,
State Representative,108,Dan Branch,True,REP,17244,55.99
State Representative,108,Jack F. Borden,False,DEM,12447,40.42
State Representative,108,T. Evan Fisher,False,LIB,1106,3.59
State Representative,108,Total,,,30797,
State Representative,109,Helen Giddings,True,DEM,26511,90.41
State Representative,109,Maurice Dubois,False,LIB,2811,9.59
State Representative,109,Total,,,29322,
State Representative,110,Barbara Mallory Caraway,False,DEM,14896,100.00
State Representative,110,Total,,,14896,
State Representative,111,Cindy Werner,False,REP,7641,26.26
State Representative,111,Yvonne Davis,True,DEM,21462,73.74
State Representative,111,Total,,,29103,
State Representative,112,Fred Hill,True,REP,21068,77.95
State Representative,112,Matthew G. Moseley,False,LIB,5961,22.05
State Representative,112,Total,,,27029,
State Representative,113,Joe Driver,True,REP,15242,59.00
State Representative,113,Eric Brandler,False,DEM,9793,37.91
State Representative,113,Justin Winn,False,LIB,799,3.09
State Representative,113,Total,,,25834,
State Representative,114,Will Hartnett,True,REP,16808,55.59
State Representative,114,Phillip Shinoda,False,DEM,12791,42.30
State Representative,114,Edward C. Cormack,False,LIB,639,2.11
State Representative,114,Total,,,30238,
State Representative,115,Jim Jackson,False,REP,22050,100.00
State Representative,115,Total,,,22050,
State Representative,116,Trey  Martinez Fischer,True,DEM,14276,85.30
State Representative,116,John T. Tennison,False,LIB,2461,14.70
State Representative,116,Total,,,16737,
State Representative,117,Ted Kenyon,False,REP,8820,40.38
State Representative,117,David McQuade Leibowitz,True,DEM,13024,59.62
State Representative,117,Total,,,21844,
State Representative,118,George Antuna,False,REP,10082,44.29
State Representative,118,Joe Farias,False,DEM,10982,48.24
State Representative,118,James L. Thompson,False,LIB,1701,7.47
State Representative,118,Total,,,22765,
State Representative,119,Robert R. Puente,True,DEM,14818,100.00
State Representative,119,Total,,,14818,
State Representative,120,Ruth Jones McClendon,True,DEM,14563,85.83
State Representative,120,Jo Ann Thabet,False,LIB,2404,14.17
State Representative,120,Total,,,16967,
State Representative,121,Joe  Straus,True,REP,26836,77.44
State Representative,121,Barry L. Allison,False,LIB,7816,22.56
State Representative,121,Total,,,34652,
State Representative,122,"Frank J. Corte, Jr.",True,REP,37625,66.47
State Representative,122,Larry Dean Stallings,False,DEM,16651,29.42
State Representative,122,Sally Baynton,False,LIB,2325,4.11
State Representative,122,Total,,,56601,
State Representative,123,Mike Villarreal,True,DEM,14659,84.60
State Representative,123,Daniel P. Ragsdale,False,LIB,2668,15.40
State Representative,123,Total,,,17327,
State Representative,124,Richard W. King,False,REP,7546,35.54
State Representative,124,Jose Menendez,True,DEM,13687,64.46
State Representative,124,Total,,,21233,
State Representative,125,Nelson Balido,False,REP,9516,37.97
State Representative,125,Joaquin Castro,True,DEM,14466,57.72
State Representative,125,Jeffrey C. Blunt,False,LIB,1082,4.32
State Representative,125,Total,,,25064,
State Representative,126,Patricia Harless,False,REP,18112,64.77
State Representative,126,Chad Khan,False,DEM,9114,32.59
State Representative,126,"Oscar J. Palma, Jr.",False,LIB,736,2.63
State Representative,126,Total,,,27962,
State Representative,127,Joe Crabb,True,REP,20773,57.88
State Representative,127,Diane Trautman,False,DEM,14305,39.86
State Representative,127,Veal Johnson,False,LIB,814,2.27
State Representative,127,Total,,,35892,
State Representative,128,Wayne Smith,True,REP,15327,100.00
State Representative,128,Total,,,15327,
State Representative,129,John E. Davis,True,REP,19616,57.67
State Representative,129,Sherrie L. Matula,False,DEM,14397,42.33
State Representative,129,Total,,,34013,
State Representative,130,Corbin  Van Arsdale,True,REP,29860,83.41
State Representative,130,"William B. Gray, Jr.",False,LIB,5941,16.59
State Representative,130,Total,,,35801,
State Representative,131,Alma A. Allen,True,DEM,14379,94.59
State Representative,131,C.S. Fuller,False,LIB,823,5.41
State Representative,131,Total,,,15202,
State Representative,132,Bill Callegari,True,REP,21221,82.42
State Representative,132,Cesar A. De La Canal,False,LIB,4527,17.58
State Representative,132,Total,,,25748,
State Representative,133,Jim Murphy,False,REP,11693,55.77
State Representative,133,Kristi Thibaut,False,DEM,8750,41.74
State Representative,133,Chris Camero,False,LIB,522,2.49
State Representative,133,Total,,,20965,
State Representative,134,Martha  Wong,True,REP,20005,43.26
State Representative,134,Ellen Cohen,False,DEM,25219,54.54
State Representative,134,Mhair S. Dekmezian,False,LIB,1018,2.20
State Representative,134,Total,,,46242,
State Representative,135,Gary W. Elkins,True,REP,16083,100.00
State Representative,135,Total,,,16083,
State Representative,136,Beverly Woolley,True,REP,23392,68.24
State Representative,136,Scott R. Brann,False,DEM,9976,29.10
State Representative,136,J. W. Stables,False,LIB,910,2.65
State Representative,136,Total,,,34278,
State Representative,137,Sylvia Spivey,False,REP,3792,42.17
State Representative,137,Scott Hochberg,True,DEM,5201,57.83
State Representative,137,Total,,,8993,
State Representative,138,Dwayne Bohac,True,REP,12504,58.43
State Representative,138,Mark  McDavid,False,DEM,8286,38.72
State Representative,138,Mike Craig,False,LIB,610,2.85
State Representative,138,Total,,,21400,
State Representative,139,Sylvester Turner,True,DEM,13969,100.00
State Representative,139,Total,,,13969,
State Representative,140,Kevin  Bailey,True,DEM,6168,100.00
State Representative,140,Total,,,6168,
State Representative,141,Senfronia Thompson,True,DEM,12926,100.00
State Representative,141,Total,,,12926,
State Representative,142,"Harold V. Dutton, Jr.",True,DEM,15025,93.56
State Representative,142,Mary CzaplaFullard,False,LIB,1035,6.44
State Representative,142,Total,,,16060,
State Representative,143,Dorothy Olmos,False,REP,2218,26.00
State Representative,143,Ana E. Hernandez,True,DEM,6026,70.64
State Representative,143,Joe O. Marcom,False,LIB,286,3.35
State Representative,143,Total,,,8530,
State Representative,144,Robert E. Talton,True,REP,11125,56.29
State Representative,144,Janette Padilla Sexton,False,DEM,8017,40.57
State Representative,144,Matthew Kolar,False,LIB,620,3.14
State Representative,144,Total,,,19762,
State Representative,145,Richard J. ,True,DEM,7773,100.00
State Representative,145,Total,,,7773,
State Representative,146,Borris L. Miles,False,DEM,19812,90.55
State Representative,146,"Gerald W. ""Jerry"" LaFleur",False,LIB,2068,9.45
State Representative,146,Total,,,21880,
State Representative,147,Garnet F. Coleman,True,DEM,17273,100.00
State Representative,147,Total,,,17273,
State Representative,148,Jessica Cristina Farrar,True,DEM,12790,84.27
State Representative,148,Ray E. Dittmar,False,LIB,2387,15.73
State Representative,148,Total,,,15177,
State Representative,149,Talmadge L. Heflin,False,REP,10632,45.72
State Representative,149,Hubert Vo,True,DEM,12621,54.28
State Representative,149,Total,,,23253,
State Representative,150,Debbie Riddle,True,REP,22585,70.27
State Representative,150,Dot NelsonTurnier,False,DEM,9554,29.73
State Representative,150,Total,,,32139,
"Chief Justice, 2nd Court of Appeals District",,John  Cayce,True,REP,352655,100.00
"Chief Justice, 2nd Court of Appeals District",,Total,,,352655,
"Chief Justice, 5th Court of Appeals District",,Linda Thomas,True,REP,365505,100.00
"Chief Justice, 5th Court of Appeals District",,Total,,,365505,
"Chief Justice, 7th Court of Appeals District  Unexpired Term",,Brian  Quinn,True,REP,131774,100.00
"Chief Justice, 7th Court of Appeals District  Unexpired Term",,Total,,,131774,
"Chief Justice, 10th Court of Appeals District",,Tom Gray,True,REP,154916,100.00
"Chief Justice, 10th Court of Appeals District",,Total,,,154916,
"Chief Justice, 11th Court of Appeals District",,Jim R. Wright,True,REP,105769,100.00
"Chief Justice, 11th Court of Appeals District",,Total,,,105769,
"Chief Justice, 13th Court of Appeals District",,Roy Valdez,True,DEM,158116,100.00
"Chief Justice, 13th Court of Appeals District",,Total,,,158116,
Justice 1st Court of Appeals District,2,Jane Bland,True,REP,507095,100.00
Justice 1st Court of Appeals District,2,Total,,,507095,
Justice 1st Court of Appeals District,6,"George C. Hanks, Jr.",True,REP,502008,100.00
Justice 1st Court of Appeals District,6,Total,,,502008,
Justice 1st Court of Appeals District,7,Terry Jennings,True,REP,497051,100.00
Justice 1st Court of Appeals District,7,Total,,,497051,
Justice 1st Court of Appeals District,8,Tim Taft,True,REP,494032,100.00
Justice 1st Court of Appeals District,8,Total,,,494032,
Justice 1st Court of Appeals District,9,Elsa Alcala,True,REP,406738,50.55
Justice 1st Court of Appeals District,9,Jim Sharp,False,DEM,397830,49.45
Justice 1st Court of Appeals District,9,Total,,,804568,
Justice 2nd Court of Appeals District,4,Bob McCoy,True,REP,350335,100.00
Justice 2nd Court of Appeals District,4,Total,,,350335,
Justice 2nd Court of Appeals District,5,Sue Walker,True,REP,351043,100.00
Justice 2nd Court of Appeals District,5,Total,,,351043,
Justice 2nd Court of Appeals District,6,Lee Ann Campbell Dauphinot,True,REP,348276,100.00
Justice 2nd Court of Appeals District,6,Total,,,348276,
Justice 3rd Court of Appeals District,2,Alan Waldrop,True,REP,248966,51.30
Justice 3rd Court of Appeals District,2,Jim Sybert Coronado,False,DEM,236314,48.70
Justice 3rd Court of Appeals District,2,Total,,,485280,
Justice 3rd Court of Appeals District,3,Will Wilson,False,REP,241811,49.53
Justice 3rd Court of Appeals District,3,Diane Henson,False,DEM,246411,50.47
Justice 3rd Court of Appeals District,3,Total,,,488222,
Justice 3rd Court of Appeals District,5,David  Puryear,True,REP,256044,52.26
Justice 3rd Court of Appeals District,5,Mina A. Brees,False,DEM,233876,47.74
Justice 3rd Court of Appeals District,5,Total,,,489920,
Justice 3rd Court of Appeals District,6,Bob Pemberton,True,REP,250657,51.24
Justice 3rd Court of Appeals District,6,Bree Buchanan,False,DEM,238491,48.76
Justice 3rd Court of Appeals District,6,Total,,,489148,
Justice 4th Court of Appeals District,2,Catherine Stone,True,DEM,271484,100.00
Justice 4th Court of Appeals District,2,Total,,,271484,
Justice 4th Court of Appeals District,3,Rebecca Simmons,True,REP,219126,52.57
Justice 4th Court of Appeals District,3,"Richard Garcia, Jr.",False,DEM,197716,47.43
Justice 4th Court of Appeals District,3,Total,,,416842,
Justice 4th Court of Appeals District,4,Steve Hilbig,False,REP,215264,51.00
Justice 4th Court of Appeals District,4,Dan Pozza,False,DEM,206857,49.00
Justice 4th Court of Appeals District,4,Total,,,422121,
Justice 4th Court of Appeals District,5,Karen  Angelini,True,REP,229229,54.62
Justice 4th Court of Appeals District,5,Lauro A. Bustamante,False,DEM,190431,45.38
Justice 4th Court of Appeals District,5,Total,,,419660,
Justice 4th Court of Appeals District,7,Phylis  Speedlin,True,REP,218787,52.54
Justice 4th Court of Appeals District,7,Eddie DeLaGarza,False,DEM,197646,47.46
Justice 4th Court of Appeals District,7,Total,,,416433,
Justice 5th Court of Appeals District,2,Joseph B. Morris,True,REP,357918,100.00
Justice 5th Court of Appeals District,2,Total,,,357918,
Justice 5th Court of Appeals District,5,Jim Moseley,True,REP,357532,100.00
Justice 5th Court of Appeals District,5,Total,,,357532,
Justice 5th Court of Appeals District,9,Martin E. Richter,True,REP,354252,100.00
Justice 5th Court of Appeals District,9,Total,,,354252,
Justice 5th Court of Appeals District,10,Molly Francis,True,REP,355882,100.00
Justice 5th Court of Appeals District,10,Total,,,355882,
Justice 5th Court of Appeals District,11,Douglas S. Lang,True,REP,352605,100.00
Justice 5th Court of Appeals District,11,Total,,,352605,
Justice 5th Court of Appeals District,12,Amos Mazzant,True,REP,350827,100.00
Justice 5th Court of Appeals District,12,Total,,,350827,
Justice 5th Court of Appeals District,13,Elizabeth Lang Miers,True,REP,354104,100.00
Justice 5th Court of Appeals District,13,Total,,,354104,
Justice 6th Court of Appeals District,2,Bailey C. Moseley,False,REP,92334,58.19
Justice 6th Court of Appeals District,2,Ben Franks,False,DEM,66351,41.81
Justice 6th Court of Appeals District,2,Total,,,158685,
Justice 7th Court of Appeals District,2,Mackey K Hancock,True,REP,131008,100.00
Justice 7th Court of Appeals District,2,Total,,,131008,
Justice 7th Court of Appeals District,3,Pat Pirtle,False,REP,131077,100.00
Justice 7th Court of Appeals District,3,Total,,,131077,
Justice 8th Court of Appeals District,2,Ann Crawford McClure,True,DEM,75519,100.00
Justice 8th Court of Appeals District,2,Total,,,75519,
Justice 8th Court of Appeals District,3,David Wellington Chew,True,DEM,75833,100.00
Justice 8th Court of Appeals District,3,Total,,,75833,
Justice 9th Court of Appeals District,3,David Gaultney,True,REP,132786,100.00
Justice 9th Court of Appeals District,3,Total,,,132786,
Justice 9th Court of Appeals District,4,Hollis Horton,True,REP,132143,100.00
Justice 9th Court of Appeals District,4,Total,,,132143,
Justice 11th Court of Appeals District,2  Unexpired Term,Rick Strange,True,REP,103638,100.00
Justice 11th Court of Appeals District,2  Unexpired Term,Total,,,103638,
Justice 12th Court of Appeals District,2  Unexpired Term,Brian Hoyle,False,REP,140985,100.00
Justice 12th Court of Appeals District,2  Unexpired Term,Total,,,140985,
Justice 12th Court of Appeals District,3,Sam Griffith,True,REP,141132,100.00
Justice 12th Court of Appeals District,3,Total,,,141132,
Justice 13th Court of Appeals District,2,Rose Vela,False,REP,128901,53.48
Justice 13th Court of Appeals District,2,"Federico ""Fred"" Hinojosa",True,DEM,112126,46.52
Justice 13th Court of Appeals District,2,Total,,,241027,
Justice 13th Court of Appeals District,4,Nelda Vidaurri Rodriguez,True,DEM,158938,100.00
Justice 13th Court of Appeals District,4,Total,,,158938,
Justice 13th Court of Appeals District,5,Gina M. Benavides,False,DEM,158348,100.00
Justice 13th Court of Appeals District,5,Total,,,158348,
Justice 14th Court of Appeals District,3,John S. Anderson,True,REP,493888,100.00
Justice 14th Court of Appeals District,3,Total,,,493888,
Justice 14th Court of Appeals District,4,J. Harvey Hudson,True,REP,491897,100.00
Justice 14th Court of Appeals District,4,Total,,,491897,
Justice 14th Court of Appeals District,5,Wanda McKee Fowler,True,REP,491928,100.00
Justice 14th Court of Appeals District,5,Total,,,491928,
Justice 14th Court of Appeals District,6,Richard Edelman,True,REP,426517,53.38
Justice 14th Court of Appeals District,6,Leora T. Kahn,False,DEM,372504,46.62
Justice 14th Court of Appeals District,6,Total,,,799021,
Justice 14th Court of Appeals District,8,Charles Seymore,True,REP,490033,100.00
Justice 14th Court of Appeals District,8,Total,,,490033,
District Judge,Judicial District 1A,Jerome Owens,False,DEM,11167,100.00
District Judge,Judicial District 1A,Total,,,11167,
District Judge,30th Judicial District,Bob Brotherton,True,REP,19718,100.00
District Judge,30th Judicial District,Total,,,19718,
District Judge,31st Judicial District,Steven R.  Emmert,True,REP,7394,100.00
District Judge,31st Judicial District,Total,,,7394,
District Judge,36th Judicial District,Mike Welborn,True,DEM,18941,100.00
District Judge,36th Judicial District,Total,,,18941,
District Judge,39th Judicial District,Shane Hadaway,False,DEM,2400,100.00
District Judge,39th Judicial District,Total,,,2400,
District Judge,40th Judicial District,Gene Knize,True,REP,21564,100.00
District Judge,40th Judicial District,Total,,,21564,
District Judge,44th Judicial District,David Kelton,True,REP,183969,48.42
District Judge,44th Judicial District,Carlos Cortez,False,DEM,195940,51.58
District Judge,44th Judicial District,Total,,,379909,
District Judge,45th Judicial District,Diane M. Rivera,False,REP,123294,47.61
District Judge,45th Judicial District,Barbara Hanson Nellermoe,True,DEM,135679,52.39
District Judge,45th Judicial District,Total,,,258973,
District Judge,46th Judicial District,Dan Mike Bird,False,DEM,4181,100.00
District Judge,46th Judicial District,Total,,,4181,
District Judge,47th Judicial District,Hal Miner,True,REP,38339,100.00
District Judge,47th Judicial District,Total,,,38339,
District Judge,49th Judicial District,Joe Lopez,False,DEM,16886,100.00
District Judge,49th Judicial District,Total,,,16886,
District Judge,54th Judicial District,Matt Johnson,False,REP,28698,55.62
District Judge,54th Judicial District,Scott Peterson,False,DEM,22896,44.38
District Judge,54th Judicial District,Total,,,51594,
District Judge,55th Judicial District,Jeff Brown,False,REP,331995,100.00
District Judge,55th Judicial District,Total,,,331995,
District Judge,57th Judicial District  Unexpired Term,"Joe F. Brown, Jr.",True,REP,160911,100.00
District Judge,57th Judicial District  Unexpired Term,Total,,,160911,
District Judge,58th Judicial District,Bob Wortham,False,DEM,32909,100.00
District Judge,58th Judicial District,Total,,,32909,
District Judge,64th Judicial District,Rob Kinkaid,True,REP,7167,100.00
District Judge,64th Judicial District,Total,,,7167,
District Judge,66th Judicial District,"F.B. (Bob)  McGregor, Jr.",False,DEM,6282,100.00
District Judge,66th Judicial District,Total,,,6282,
District Judge,68th Judicial District,Charles Stokes,True,REP,178608,47.08
District Judge,68th Judicial District,Martin Hoffman,False,DEM,200794,52.92
District Judge,68th Judicial District,Total,,,379402,
District Judge,69th Judicial District,Ron Enns,True,REP,4777,100.00
District Judge,69th Judicial District,Total,,,4777,
District Judge,70th Judicial District,Denn Whalen,False,REP,13673,100.00
District Judge,70th Judicial District,Total,,,13673,
District Judge,72nd Judicial District  Unexpired Term,Ruben G. Reyes,False,REP,41831,100.00
District Judge,72nd Judicial District  Unexpired Term,Total,,,41831,
District Judge,75th Judicial District,"C.T. ""Rusty"" Hight",True,DEM,10500,100.00
District Judge,75th Judicial District,Total,,,10500,
District Judge,80th Judicial District  Unexpired Term,Lynn M. BradshawHull,False,REP,289038,52.31
District Judge,80th Judicial District  Unexpired Term,Larry  Weiman,False,DEM,263507,47.69
District Judge,80th Judicial District  Unexpired Term,Total,,,552545,
District Judge,81st Judicial District,Donna S. Rayes,True,DEM,17567,100.00
District Judge,81st Judicial District,Total,,,17567,
District Judge,82nd Judicial District,Robert Stem,True,DEM,6780,100.00
District Judge,82nd Judicial District,Total,,,6780,
District Judge,83rd Judicial District,Carl Pendergrass,True,REP,5867,54.09
District Judge,83rd Judicial District,Frank Lacy,False,DEM,4980,45.91
District Judge,83rd Judicial District,Total,,,10847,
District Judge,85th Judicial District,J.D. Langley,True,REP,21112,100.00
District Judge,85th Judicial District,Total,,,21112,
District Judge,86th Judicial District,Howard Tygrett,True,REP,12422,100.00
District Judge,86th Judicial District,Total,,,12422,
District Judge,87th Judicial District,Deborah Oakes Evans,True,REP,17397,100.00
District Judge,87th Judicial District,Total,,,17397,
District Judge,92nd Judicial District  Unexpired Term,"Ricardo Rodriguez, Jr.",False,DEM,31870,100.00
District Judge,92nd Judicial District  Unexpired Term,Total,,,31870,
District Judge,94th Judicial District,James Sales,False,REP,30261,46.22
District Judge,94th Judicial District,Bobby  Galvan,False,DEM,35214,53.78
District Judge,94th Judicial District,Total,,,65475,
District Judge,99th Judicial District  Unexpired Term,"William C. ""Bill"" Sowder",True,REP,42199,100.00
District Judge,99th Judicial District  Unexpired Term,Total,,,42199,
District Judge,101st Judicial District,Jay Patterson,True,REP,182094,47.98
District Judge,101st Judicial District,"Martin ""Marty"" Lowy",False,DEM,197416,52.02
District Judge,101st Judicial District,Total,,,379510,
District Judge,102nd Judicial District,John Miller,True,DEM,15084,100.00
District Judge,102nd Judicial District,Total,,,15084,
District Judge,103rd Judicial District,Janet Leal,False,DEM,28459,100.00
District Judge,103rd Judicial District,Total,,,28459,
District Judge,105th Judicial District,J. Manuel Bañales,True,DEM,47114,100.00
District Judge,105th Judicial District,Total,,,47114,
District Judge,106th Judicial District,Carter T. Schildknecht,True,REP,4958,59.33
District Judge,106th Judicial District,James J. Napper,False,DEM,3399,40.67
District Judge,106th Judicial District,Total,,,8357,
District Judge,107th Judicial District,"Benjamin Euresti, Jr.",True,DEM,27338,100.00
District Judge,107th Judicial District,Total,,,27338,
District Judge,109th Judicial District,James L. Rex,True,DEM,3609,100.00
District Judge,109th Judicial District,Total,,,3609,
District Judge,110th Judicial District,Bill Smith,False,REP,2529,100.00
District Judge,110th Judicial District,Total,,,2529,
District Judge,111th Judicial District,Raul Vasquez,True,DEM,16222,100.00
District Judge,111th Judicial District,Total,,,16222,
District Judge,112th Judicial District,"Pedro (Pete) Gomez, Jr.",False,DEM,4363,100.00
District Judge,112th Judicial District,Total,,,4363,
District Judge,113th Judicial District,Patricia  Hancock,True,REP,331236,100.00
District Judge,113th Judicial District,Total,,,331236,
District Judge,115th Judicial District,"Lauren ""Laurie"" Parish",True,DEM,8293,100.00
District Judge,115th Judicial District,Total,,,8293,
District Judge,116th Judicial District,Robert  Frost,True,REP,188276,49.35
District Judge,116th Judicial District,Bruce Priddy,False,DEM,193237,50.65
District Judge,116th Judicial District,Total,,,381513,
District Judge,117th Judicial District,Sandra Watts,True,DEM,45139,100.00
District Judge,117th Judicial District,Total,,,45139,
District Judge,118th Judicial District,Robert H. Moore III,True,REP,5755,100.00
District Judge,118th Judicial District,Total,,,5755,
District Judge,120th Judicial District,Maria SalasMendoza,False,DEM,62721,100.00
District Judge,120th Judicial District,Total,,,62721,
District Judge,122nd Judicial District,John  Ellisor,True,REP,36784,100.00
District Judge,122nd Judicial District,Total,,,36784,
District Judge,134th Judicial District,Anne Ashby,True,REP,203816,100.00
District Judge,134th Judicial District,Total,,,203816,
District Judge,137th Judicial District,Cecil G. Puryear,True,REP,41462,100.00
District Judge,137th Judicial District,Total,,,41462,
District Judge,138th Judicial District  Unexpired Term,J. Rolando  Olvera,False,REP,19740,48.87
District Judge,138th Judicial District  Unexpired Term,Arturo Cisneros Nelson,False,DEM,20649,51.13
District Judge,138th Judicial District  Unexpired Term,Total,,,40389,
District Judge,141st Judicial District,Len Wade,True,REP,195690,100.00
District Judge,141st Judicial District,Total,,,195690,
District Judge,144th Judicial District,Mark  Luitjen,True,REP,125683,48.16
District Judge,144th Judicial District,Catherine TorresStahl,False,DEM,135269,51.84
District Judge,144th Judicial District,Total,,,260952,
District Judge,147th Judicial District,Wilford Flowers,True,DEM,160184,100.00
District Judge,147th Judicial District,Total,,,160184,
District Judge,148th Judicial District,Guy Williams,False,REP,32492,49.70
District Judge,148th Judicial District,Marisela Saldaña,False,DEM,32889,50.30
District Judge,148th Judicial District,Total,,,65381,
District Judge,149th Judicial District,"Robert ""Bob"" May",True,REP,39375,100.00
District Judge,149th Judicial District,Total,,,39375,
District Judge,150th Judicial District,Janet Littlejohn,True,REP,132353,50.52
District Judge,150th Judicial District,Carleton B. Spears,False,DEM,129641,49.48
District Judge,150th Judicial District,Total,,,261994,
District Judge,154th Judicial District,Felix Klein,True,REP,1974,100.00
District Judge,154th Judicial District,Total,,,1974,
District Judge,155th Judicial District,Dan R. Beck,True,DEM,15828,100.00
District Judge,155th Judicial District,Total,,,15828,
District Judge,156th Judicial District,Joel B. Johnson,True,DEM,19131,100.00
District Judge,156th Judicial District,Total,,,19131,
District Judge,157th Judicial District,Randy Wilson,True,REP,329143,100.00
District Judge,157th Judicial District,Total,,,329143,
District Judge,158th Judicial District,Jake Collier,True,REP,73410,100.00
District Judge,158th Judicial District,Total,,,73410,
District Judge,159th Judicial District,Paul White,True,REP,14592,100.00
District Judge,159th Judicial District,Total,,,14592,
District Judge,160th Judicial District,Nancy A. Thomas,False,REP,180071,47.39
District Judge,160th Judicial District,Jim Jordan,False,DEM,199874,52.61
District Judge,160th Judicial District,Total,,,379945,
District Judge,161st Judicial District  Unexpired Term,John W. Smith,False,REP,13442,100.00
District Judge,161st Judicial District  Unexpired Term,Total,,,13442,
District Judge,168th Judicial District,Guadalupe Rivera,True,DEM,63333,100.00
District Judge,168th Judicial District,Total,,,63333,
District Judge,169th Judicial District,Gordon G. Adams,True,REP,29433,100.00
District Judge,169th Judicial District,Total,,,29433,
District Judge,170th Judicial District,Jim Meyer,True,REP,37123,100.00
District Judge,170th Judicial District,Total,,,37123,
District Judge,171st Judicial District,Bonnie Rangel,True,DEM,63064,100.00
District Judge,171st Judicial District,Total,,,63064,
District Judge,172nd Judicial District,Donald J. Floyd,True,DEM,31036,100.00
District Judge,172nd Judicial District,Total,,,31036,
District Judge,173rd Judicial District,Dan Moore,False,REP,12383,100.00
District Judge,173rd Judicial District,Total,,,12383,
District Judge,180th Judicial District,Debbie Mantooth Stricklin,True,REP,329745,100.00
District Judge,180th Judicial District,Total,,,329745,
District Judge,181st Judicial District,John B. Board,True,REP,37517,100.00
District Judge,181st Judicial District,Total,,,37517,
District Judge,182nd Judicial District,Jeannine Barr,True,REP,329033,100.00
District Judge,182nd Judicial District,Total,,,329033,
District Judge,183rd Judicial District,Vanessa Velasquez,False,REP,284405,51.66
District Judge,183rd Judicial District,Robert Voigt,False,DEM,266081,48.34
District Judge,183rd Judicial District,Total,,,550486,
District Judge,184th Judicial District,Jan Krocker,True,REP,327544,100.00
District Judge,184th Judicial District,Total,,,327544,
District Judge,185th Judicial District,Susan Brown,True,REP,292534,53.10
District Judge,185th Judicial District,Randall Kallinen,False,DEM,258422,46.90
District Judge,185th Judicial District,Total,,,550956,
District Judge,186th Judicial District,"Maria Teresa ""Tessa"" Herr",True,DEM,167441,100.00
District Judge,186th Judicial District,Total,,,167441,
District Judge,187th Judicial District,Raymond Angelini,True,REP,158394,100.00
District Judge,187th Judicial District,Total,,,158394,
District Judge,188th Judicial District,David Brabham,True,REP,16665,100.00
District Judge,188th Judicial District,Total,,,16665,
District Judge,189th Judicial District,Bill Burke,True,REP,284511,51.56
District Judge,189th Judicial District,Charles (Chuck) Silverman,False,DEM,267265,48.44
District Judge,189th Judicial District,Total,,,551776,
District Judge,190th Judicial District,Jennifer W. Elrod,True,REP,328803,100.00
District Judge,190th Judicial District,Total,,,328803,
District Judge,191st Judicial District,Catharina Haynes,True,REP,183192,48.23
District Judge,191st Judicial District,Gena Slaughter,False,DEM,196619,51.77
District Judge,191st Judicial District,Total,,,379811,
District Judge,192nd Judicial District,Dawn Estes,False,REP,177400,46.53
District Judge,192nd Judicial District,Craig Smith,False,DEM,203844,53.47
District Judge,192nd Judicial District,Total,,,381244,
District Judge,193rd Judicial District,David Evans,True,REP,180236,47.48
District Judge,193rd Judicial District,Carl Ginsberg,False,DEM,199355,52.52
District Judge,193rd Judicial District,Total,,,379591,
District Judge,194th Judicial District,Mary E. Miller,True,REP,183890,48.56
District Judge,194th Judicial District,Ernest White,False,DEM,194764,51.44
District Judge,194th Judicial District,Total,,,378654,
District Judge,195th Judicial District,Dianne Kathryn Jones,False,REP,183434,48.35
District Judge,195th Judicial District,Fred Tinsley,False,DEM,195966,51.65
District Judge,195th Judicial District,Total,,,379400,
District Judge,196th Judicial District,Joe Leonard,True,DEM,10356,100.00
District Judge,196th Judicial District,Total,,,10356,
District Judge,197th Judicial District,Migdalia Lopez,True,DEM,29572,100.00
District Judge,197th Judicial District,Total,,,29572,
District Judge,198th Judicial District,Emil Karl Prohl,True,REP,16176,100.00
District Judge,198th Judicial District,Total,,,16176,
