county,office,district,candidate,incumbent,party,votes,pct
BEXAR,U. S. Representative,21,James Arthur Strohm,False,LIB,1213,1.29
BEXAR,U. S. Representative,21,Total,,,94104,
BEXAR,U. S. Representative,23,"August G. ""Augie"" Beltran",False,DEM,1986,2.48
BEXAR,U. S. Representative,23,Rick Bolanos,False,DEM,1627,2.03
BEXAR,U. S. Representative,23,Henry Bonilla,True,REP,37449,46.67
BEXAR,U. S. Representative,23,Adrian DeLeon,False,DEM,1118,1.39
BEXAR,U. S. Representative,23,Lukin Gilliland,False,DEM,7818,9.74
BEXAR,U. S. Representative,23,Ciro D. Rodriguez,False,DEM,17884,22.29
BEXAR,U. S. Representative,23,Craig T. Stephens,False,IND,2256,2.81
BEXAR,U. S. Representative,23,Albert Uresti,False,DEM,10102,12.59
BEXAR,U. S. Representative,23,Total,,,80240,
BEXAR,U. S. Representative,28,Ron Avery,False,CON,729,26.81
BEXAR,U. S. Representative,28,Henry Cuellar,True,DEM,1580,58.11
BEXAR,U. S. Representative,28,Frank Enriquez,False,DEM,410,15.08
BEXAR,U. S. Representative,28,Total,,,2719,
BEXAR,State Senate,19  Unexpired Term,Dick Bowen,False,REP,14242,30.07
BEXAR,State Senate,19  Unexpired Term,Carlos I. Uresti,False,DEM,33113,69.93
BEXAR,State Senate,19  Unexpired Term,Total,,,47355,
BLANCO,U. S. Representative,21,Tommy Calvert,False,IND,28,0.91
BLANCO,U. S. Representative,21,John Courage,False,DEM,524,16.99
BLANCO,U. S. Representative,21,Gene Kelly,False,DEM,423,13.71
BLANCO,U. S. Representative,21,James Lyle Peterson,False,IND,54,1.75
BLANCO,U. S. Representative,21,Mark J. Rossano,False,IND,35,1.13
BLANCO,U. S. Representative,21,Lamar Smith,True,REP,1961,63.57
BLANCO,U. S. Representative,21,James Arthur Strohm,False,LIB,60,1.94
BLANCO,U. S. Representative,21,Total,,,3085,
BRAZORIA,U. S. Representative,22  Unexpired Term,Don Richardson,False,REP,736,4.87
BRAZORIA,U. S. Representative,22  Unexpired Term,Shelley Sekula Gibbs,False,REP,9629,63.67
BRAZORIA,U. S. Representative,22  Unexpired Term,M. Bob Smither,False,LIB,2912,19.25
BRAZORIA,U. S. Representative,22  Unexpired Term,Steve Stockman,False,REP,1611,10.65
BRAZORIA,U. S. Representative,22  Unexpired Term,Giannibicego Hoa Tran,False,REP,236,1.56
BRAZORIA,U. S. Representative,22  Unexpired Term,Total,,,15124,
BREWSTER,U. S. Representative,23,"August G. ""Augie"" Beltran",False,DEM,78,3.23
BREWSTER,U. S. Representative,23,Rick Bolanos,False,DEM,43,1.78
BREWSTER,U. S. Representative,23,Henry Bonilla,True,REP,1277,52.94
BREWSTER,U. S. Representative,23,Adrian DeLeon,False,DEM,42,1.74
BREWSTER,U. S. Representative,23,Lukin Gilliland,False,DEM,340,14.10
BREWSTER,U. S. Representative,23,Ciro D. Rodriguez,False,DEM,194,8.04
BREWSTER,U. S. Representative,23,Craig T. Stephens,False,IND,126,5.22
BREWSTER,U. S. Representative,23,Albert Uresti,False,DEM,312,12.94
BREWSTER,U. S. Representative,23,Total,,,2412,
BREWSTER,State Senate,19  Unexpired Term,Dick Bowen,False,REP,1043,45.15
BREWSTER,State Senate,19  Unexpired Term,Carlos I. Uresti,False,DEM,1267,54.85
BREWSTER,State Senate,19  Unexpired Term,Total,,,2310,
BROOKS,U. S. Representative,15,Paul B. Haring,False,REP,108,11.46
BROOKS,U. S. Representative,15,Rubén  Hinojosa,True,DEM,787,83.55
BROOKS,U. S. Representative,15,Eddie Zamora,False,REP,47,4.99
BROOKS,U. S. Representative,15,Total,,,942,
CALDWELL,U. S. Representative,25,Barbara Cunningham,False,LIB,218,2.96
CALDWELL,U. S. Representative,25,Lloyd Doggett,True,DEM,4787,65.08
CALDWELL,U. S. Representative,25,Brian Parrett,False,IND,152,2.07
CALDWELL,U. S. Representative,25,Grant Rostig,False,REP,2199,29.89
CALDWELL,U. S. Representative,25,Total,,,7356,
CAMERON,U. S. Representative,15,Paul B. Haring,False,REP,1988,20.69
CAMERON,U. S. Representative,15,Rubén  Hinojosa,True,DEM,4814,50.09
CAMERON,U. S. Representative,15,Eddie Zamora,False,REP,2808,29.22
CAMERON,U. S. Representative,15,Total,,,9610,
COLORADO,U. S. Representative,25,Barbara Cunningham,False,LIB,212,4.30
COLORADO,U. S. Representative,25,Lloyd Doggett,True,DEM,2519,51.05
COLORADO,U. S. Representative,25,Brian Parrett,False,IND,128,2.59
COLORADO,U. S. Representative,25,Grant Rostig,False,REP,2075,42.06
COLORADO,U. S. Representative,25,Total,,,4934,
COMAL,U. S. Representative,21,Tommy Calvert,False,IND,329,1.24
COMAL,U. S. Representative,21,John Courage,False,DEM,4866,18.31
COMAL,U. S. Representative,21,Gene Kelly,False,DEM,1434,5.40
COMAL,U. S. Representative,21,James Lyle Peterson,False,IND,405,1.52
COMAL,U. S. Representative,21,Mark J. Rossano,False,IND,174,0.65
COMAL,U. S. Representative,21,Lamar Smith,True,REP,18882,71.06
COMAL,U. S. Representative,21,James Arthur Strohm,False,LIB,483,1.82
COMAL,U. S. Representative,21,Total,,,26573,
CROCKETT,U. S. Representative,23,"August G. ""Augie"" Beltran",False,DEM,12,1.18
CROCKETT,U. S. Representative,23,Rick Bolanos,False,DEM,10,0.98
CROCKETT,U. S. Representative,23,Henry Bonilla,True,REP,713,70.11
CROCKETT,U. S. Representative,23,Adrian DeLeon,False,DEM,7,0.69
CROCKETT,U. S. Representative,23,Lukin Gilliland,False,DEM,34,3.34
CROCKETT,U. S. Representative,23,Ciro D. Rodriguez,False,DEM,103,10.13
CROCKETT,U. S. Representative,23,Craig T. Stephens,False,IND,23,2.26
CROCKETT,U. S. Representative,23,Albert Uresti,False,DEM,115,11.31
CROCKETT,U. S. Representative,23,Total,,,1017,
CROCKETT,State Senate,19  Unexpired Term,Dick Bowen,False,REP,534,58.49
CROCKETT,State Senate,19  Unexpired Term,Carlos I. Uresti,False,DEM,379,41.51
CROCKETT,State Senate,19  Unexpired Term,Total,,,913,
CULBERSON,U. S. Representative,23,"August G. ""Augie"" Beltran",False,DEM,16,4.03
CULBERSON,U. S. Representative,23,Rick Bolanos,False,DEM,10,2.52
CULBERSON,U. S. Representative,23,Henry Bonilla,True,REP,239,60.20
CULBERSON,U. S. Representative,23,Adrian DeLeon,False,DEM,9,2.27
CULBERSON,U. S. Representative,23,Lukin Gilliland,False,DEM,20,5.04
CULBERSON,U. S. Representative,23,Ciro D. Rodriguez,False,DEM,43,10.83
CULBERSON,U. S. Representative,23,Craig T. Stephens,False,IND,8,2.02
CULBERSON,U. S. Representative,23,Albert Uresti,False,DEM,52,13.10
CULBERSON,U. S. Representative,23,Total,,,397,
CULBERSON,State Senate,19  Unexpired Term,Dick Bowen,False,REP,124,43.97
CULBERSON,State Senate,19  Unexpired Term,Carlos I. Uresti,False,DEM,158,56.03
CULBERSON,State Senate,19  Unexpired Term,Total,,,282,
DEWITT,U. S. Representative,15,Paul B. Haring,False,REP,1679,48.69
DEWITT,U. S. Representative,15,Rubén  Hinojosa,True,DEM,1446,41.94
DEWITT,U. S. Representative,15,Eddie Zamora,False,REP,323,9.37
DEWITT,U. S. Representative,15,Total,,,3448,
DIMMIT,U. S. Representative,23,"August G. ""Augie"" Beltran",False,DEM,10,0.63
DIMMIT,U. S. Representative,23,Rick Bolanos,False,DEM,8,0.50
DIMMIT,U. S. Representative,23,Henry Bonilla,True,REP,506,31.82
DIMMIT,U. S. Representative,23,Adrian DeLeon,False,DEM,403,25.35
DIMMIT,U. S. Representative,23,Lukin Gilliland,False,DEM,176,11.07
DIMMIT,U. S. Representative,23,Ciro D. Rodriguez,False,DEM,316,19.87
DIMMIT,U. S. Representative,23,Craig T. Stephens,False,IND,18,1.13
DIMMIT,U. S. Representative,23,Albert Uresti,False,DEM,153,9.62
DIMMIT,U. S. Representative,23,Total,,,1590,
DUVAL,U. S. Representative,15,Paul B. Haring,False,REP,208,8.94
DUVAL,U. S. Representative,15,Rubén  Hinojosa,True,DEM,1992,85.64
DUVAL,U. S. Representative,15,Eddie Zamora,False,REP,126,5.42
DUVAL,U. S. Representative,15,Total,,,2326,
EDWARDS,U. S. Representative,23,"August G. ""Augie"" Beltran",False,DEM,7,0.99
EDWARDS,U. S. Representative,23,Rick Bolanos,False,DEM,16,2.26
EDWARDS,U. S. Representative,23,Henry Bonilla,True,REP,547,77.37
EDWARDS,U. S. Representative,23,Adrian DeLeon,False,DEM,6,0.85
EDWARDS,U. S. Representative,23,Lukin Gilliland,False,DEM,37,5.23
EDWARDS,U. S. Representative,23,Ciro D. Rodriguez,False,DEM,58,8.20
EDWARDS,U. S. Representative,23,Craig T. Stephens,False,IND,17,2.40
EDWARDS,U. S. Representative,23,Albert Uresti,False,DEM,19,2.69
EDWARDS,U. S. Representative,23,Total,,,707,
EDWARDS,State Senate,19  Unexpired Term,Dick Bowen,False,REP,428,70.39
EDWARDS,State Senate,19  Unexpired Term,Carlos I. Uresti,False,DEM,180,29.61
EDWARDS,State Senate,19  Unexpired Term,Total,,,608,
EL PASO,U. S. Representative,23,"August G. ""Augie"" Beltran",False,DEM,51,2.60
EL PASO,U. S. Representative,23,Rick Bolanos,False,DEM,314,16.00
EL PASO,U. S. Representative,23,Henry Bonilla,True,REP,699,35.63
EL PASO,U. S. Representative,23,Adrian DeLeon,False,DEM,77,3.92
EL PASO,U. S. Representative,23,Lukin Gilliland,False,DEM,289,14.73
EL PASO,U. S. Representative,23,Ciro D. Rodriguez,False,DEM,409,20.85
EL PASO,U. S. Representative,23,Craig T. Stephens,False,IND,73,3.72
EL PASO,U. S. Representative,23,Albert Uresti,False,DEM,50,2.55
EL PASO,U. S. Representative,23,Total,,,1962,
EL PASO,State Senate,19  Unexpired Term,Dick Bowen,False,REP,572,31.14
EL PASO,State Senate,19  Unexpired Term,Carlos I. Uresti,False,DEM,1265,68.86
EL PASO,State Senate,19  Unexpired Term,Total,,,1837,
FAYETTE,U. S. Representative,25,Barbara Cunningham,False,LIB,244,3.53
FAYETTE,U. S. Representative,25,Lloyd Doggett,True,DEM,3952,57.19
FAYETTE,U. S. Representative,25,Brian Parrett,False,IND,172,2.49
FAYETTE,U. S. Representative,25,Grant Rostig,False,REP,2542,36.79
FAYETTE,U. S. Representative,25,Total,,,6910,
FORT BEND,U. S. Representative,22  Unexpired Term,Don Richardson,False,REP,2836,5.91
FORT BEND,U. S. Representative,22  Unexpired Term,Shelley Sekula Gibbs,False,REP,31477,65.58
FORT BEND,U. S. Representative,22  Unexpired Term,M. Bob Smither,False,LIB,7546,15.72
FORT BEND,U. S. Representative,22  Unexpired Term,Steve Stockman,False,REP,5125,10.68
FORT BEND,U. S. Representative,22  Unexpired Term,Giannibicego Hoa Tran,False,REP,1015,2.11
FORT BEND,U. S. Representative,22  Unexpired Term,Total,,,47999,
FRIO,U. S. Representative,28,Ron Avery,False,CON,191,9.91
FRIO,U. S. Representative,28,Henry Cuellar,True,DEM,1566,81.22
FRIO,U. S. Representative,28,Frank Enriquez,False,DEM,171,8.87
FRIO,U. S. Representative,28,Total,,,1928,
GALVESTON,U. S. Representative,22  Unexpired Term,Don Richardson,False,REP,452,5.21
GALVESTON,U. S. Representative,22  Unexpired Term,Shelley Sekula Gibbs,False,REP,4402,50.76
GALVESTON,U. S. Representative,22  Unexpired Term,M. Bob Smither,False,LIB,2275,26.23
GALVESTON,U. S. Representative,22  Unexpired Term,Steve Stockman,False,REP,1308,15.08
GALVESTON,U. S. Representative,22  Unexpired Term,Giannibicego Hoa Tran,False,REP,236,2.72
GALVESTON,U. S. Representative,22  Unexpired Term,Total,,,8673,
GOLIAD,U. S. Representative,15,Paul B. Haring,False,REP,1012,47.38
GOLIAD,U. S. Representative,15,Rubén  Hinojosa,True,DEM,939,43.96
GOLIAD,U. S. Representative,15,Eddie Zamora,False,REP,185,8.66
GOLIAD,U. S. Representative,15,Total,,,2136,
GONZALES,U. S. Representative,25,Barbara Cunningham,False,LIB,173,4.67
GONZALES,U. S. Representative,25,Lloyd Doggett,True,DEM,2199,59.34
GONZALES,U. S. Representative,25,Brian Parrett,False,IND,84,2.27
GONZALES,U. S. Representative,25,Grant Rostig,False,REP,1250,33.73
GONZALES,U. S. Representative,25,Total,,,3706,
GUADALUPE,U. S. Representative,28,Ron Avery,False,CON,4758,23.42
GUADALUPE,U. S. Representative,28,Henry Cuellar,True,DEM,13669,67.28
GUADALUPE,U. S. Representative,28,Frank Enriquez,False,DEM,1889,9.30
GUADALUPE,U. S. Representative,28,Total,,,20316,
HARRIS,U. S. Representative,22  Unexpired Term,Don Richardson,False,REP,3381,6.49
HARRIS,U. S. Representative,22  Unexpired Term,Shelley Sekula Gibbs,False,REP,31416,60.27
HARRIS,U. S. Representative,22  Unexpired Term,M. Bob Smither,False,LIB,10692,20.51
HARRIS,U. S. Representative,22  Unexpired Term,Steve Stockman,False,REP,5556,10.66
HARRIS,U. S. Representative,22  Unexpired Term,Giannibicego Hoa Tran,False,REP,1081,2.07
HARRIS,U. S. Representative,22  Unexpired Term,Total,,,52126,
HAYS,U. S. Representative,25,Barbara Cunningham,False,LIB,1344,4.54
HAYS,U. S. Representative,25,Lloyd Doggett,True,DEM,16686,56.35
HAYS,U. S. Representative,25,Brian Parrett,False,IND,813,2.75
HAYS,U. S. Representative,25,Grant Rostig,False,REP,10769,36.37
HAYS,U. S. Representative,25,Total,,,29612,
HIDALGO,U. S. Representative,15,Paul B. Haring,False,REP,5475,19.12
HIDALGO,U. S. Representative,15,Rubén  Hinojosa,True,DEM,19009,66.39
HIDALGO,U. S. Representative,15,Eddie Zamora,False,REP,4149,14.49
HIDALGO,U. S. Representative,15,Total,,,28633,
HIDALGO,U. S. Representative,28,Ron Avery,False,CON,860,7.75
HIDALGO,U. S. Representative,28,Henry Cuellar,True,DEM,4102,36.94
HIDALGO,U. S. Representative,28,Frank Enriquez,False,DEM,6141,55.31
HIDALGO,U. S. Representative,28,Total,,,11103,
HUDSPETH,U. S. Representative,23,"August G. ""Augie"" Beltran",False,DEM,15,3.62
HUDSPETH,U. S. Representative,23,Rick Bolanos,False,DEM,6,1.45
HUDSPETH,U. S. Representative,23,Henry Bonilla,True,REP,279,67.39
HUDSPETH,U. S. Representative,23,Adrian DeLeon,False,DEM,13,3.14
HUDSPETH,U. S. Representative,23,Lukin Gilliland,False,DEM,23,5.56
HUDSPETH,U. S. Representative,23,Ciro D. Rodriguez,False,DEM,19,4.59
HUDSPETH,U. S. Representative,23,Craig T. Stephens,False,IND,25,6.04
HUDSPETH,U. S. Representative,23,Albert Uresti,False,DEM,34,8.21
HUDSPETH,U. S. Representative,23,Total,,,414,
HUDSPETH,State Senate,19  Unexpired Term,Dick Bowen,False,REP,215,58.11
HUDSPETH,State Senate,19  Unexpired Term,Carlos I. Uresti,False,DEM,155,41.89
HUDSPETH,State Senate,19  Unexpired Term,Total,,,370,
JEFF DAVIS,U. S. Representative,23,"August G. ""Augie"" Beltran",False,DEM,9,0.87
JEFF DAVIS,U. S. Representative,23,Rick Bolanos,False,DEM,27,2.62
JEFF DAVIS,U. S. Representative,23,Henry Bonilla,True,REP,654,63.50
JEFF DAVIS,U. S. Representative,23,Adrian DeLeon,False,DEM,14,1.36
JEFF DAVIS,U. S. Representative,23,Lukin Gilliland,False,DEM,119,11.55
JEFF DAVIS,U. S. Representative,23,Ciro D. Rodriguez,False,DEM,57,5.53
JEFF DAVIS,U. S. Representative,23,Craig T. Stephens,False,IND,62,6.02
JEFF DAVIS,U. S. Representative,23,Albert Uresti,False,DEM,88,8.54
JEFF DAVIS,U. S. Representative,23,Total,,,1030,
JEFF DAVIS,State Senate,19  Unexpired Term,Dick Bowen,False,REP,521,53.93
JEFF DAVIS,State Senate,19  Unexpired Term,Carlos I. Uresti,False,DEM,445,46.07
JEFF DAVIS,State Senate,19  Unexpired Term,Total,,,966,
JIM HOGG,U. S. Representative,28,Ron Avery,False,CON,12,1.60
JIM HOGG,U. S. Representative,28,Henry Cuellar,True,DEM,622,82.82
JIM HOGG,U. S. Representative,28,Frank Enriquez,False,DEM,117,15.58
JIM HOGG,U. S. Representative,28,Total,,,751,
JIM WELLS,U. S. Representative,15,Paul B. Haring,False,REP,795,13.87
JIM WELLS,U. S. Representative,15,Rubén  Hinojosa,True,DEM,4004,69.88
JIM WELLS,U. S. Representative,15,Eddie Zamora,False,REP,931,16.25
JIM WELLS,U. S. Representative,15,Total,,,5730,
KARNES,U. S. Representative,15,Paul B. Haring,False,REP,1088,40.54
KARNES,U. S. Representative,15,Rubén  Hinojosa,True,DEM,1431,53.32
KARNES,U. S. Representative,15,Eddie Zamora,False,REP,165,6.15
KARNES,U. S. Representative,15,Total,,,2684,
KENDALL,U. S. Representative,21,Tommy Calvert,False,IND,147,1.52
KENDALL,U. S. Representative,21,John Courage,False,DEM,1268,13.08
KENDALL,U. S. Representative,21,Gene Kelly,False,DEM,634,6.54
KENDALL,U. S. Representative,21,James Lyle Peterson,False,IND,120,1.24
KENDALL,U. S. Representative,21,Mark J. Rossano,False,IND,47,0.48
KENDALL,U. S. Representative,21,Lamar Smith,True,REP,7301,75.31
KENDALL,U. S. Representative,21,James Arthur Strohm,False,LIB,177,1.83
KENDALL,U. S. Representative,21,Total,,,9694,
KERR,U. S. Representative,21,Tommy Calvert,False,IND,161,1.09
KERR,U. S. Representative,21,John Courage,False,DEM,2192,14.83
KERR,U. S. Representative,21,Gene Kelly,False,DEM,1009,6.83
KERR,U. S. Representative,21,James Lyle Peterson,False,IND,175,1.18
KERR,U. S. Representative,21,Mark J. Rossano,False,IND,83,0.56
KERR,U. S. Representative,21,Lamar Smith,True,REP,10969,74.23
KERR,U. S. Representative,21,James Arthur Strohm,False,LIB,188,1.27
KERR,U. S. Representative,21,Total,,,14777,
KINNEY,U. S. Representative,23,"August G. ""Augie"" Beltran",False,DEM,44,4.32
KINNEY,U. S. Representative,23,Rick Bolanos,False,DEM,21,2.06
KINNEY,U. S. Representative,23,Henry Bonilla,True,REP,623,61.14
KINNEY,U. S. Representative,23,Adrian DeLeon,False,DEM,12,1.18
KINNEY,U. S. Representative,23,Lukin Gilliland,False,DEM,115,11.29
KINNEY,U. S. Representative,23,Ciro D. Rodriguez,False,DEM,71,6.97
KINNEY,U. S. Representative,23,Craig T. Stephens,False,IND,23,2.26
KINNEY,U. S. Representative,23,Albert Uresti,False,DEM,110,10.79
KINNEY,U. S. Representative,23,Total,,,1019,
KINNEY,State Senate,19  Unexpired Term,Dick Bowen,False,REP,457,48.67
KINNEY,State Senate,19  Unexpired Term,Carlos I. Uresti,False,DEM,482,51.33
KINNEY,State Senate,19  Unexpired Term,Total,,,939,
LASALLE,U. S. Representative,28,Ron Avery,False,CON,53,5.33
LASALLE,U. S. Representative,28,Henry Cuellar,True,DEM,817,82.19
LASALLE,U. S. Representative,28,Frank Enriquez,False,DEM,124,12.47
LASALLE,U. S. Representative,28,Total,,,994,
LAVACA,U. S. Representative,25,Barbara Cunningham,False,LIB,208,5.00
LAVACA,U. S. Representative,25,Lloyd Doggett,True,DEM,2285,54.98
LAVACA,U. S. Representative,25,Brian Parrett,False,IND,126,3.03
LAVACA,U. S. Representative,25,Grant Rostig,False,REP,1537,36.98
LAVACA,U. S. Representative,25,Total,,,4156,
LIVE OAK,U. S. Representative,15,Paul B. Haring,False,REP,1217,50.21
LIVE OAK,U. S. Representative,15,Rubén  Hinojosa,True,DEM,926,38.20
LIVE OAK,U. S. Representative,15,Eddie Zamora,False,REP,281,11.59
LIVE OAK,U. S. Representative,15,Total,,,2424,
LOVING,State Senate,19  Unexpired Term,Dick Bowen,False,REP,53,72.60
LOVING,State Senate,19  Unexpired Term,Carlos I. Uresti,False,DEM,20,27.40
LOVING,State Senate,19  Unexpired Term,Total,,,73,
MAVERICK,U. S. Representative,23,"August G. ""Augie"" Beltran",False,DEM,62,1.74
MAVERICK,U. S. Representative,23,Rick Bolanos,False,DEM,46,1.29
MAVERICK,U. S. Representative,23,Henry Bonilla,True,REP,1051,29.42
MAVERICK,U. S. Representative,23,Adrian DeLeon,False,DEM,54,1.51
MAVERICK,U. S. Representative,23,Lukin Gilliland,False,DEM,385,10.78
MAVERICK,U. S. Representative,23,Ciro D. Rodriguez,False,DEM,1357,37.99
MAVERICK,U. S. Representative,23,Craig T. Stephens,False,IND,27,0.76
MAVERICK,U. S. Representative,23,Albert Uresti,False,DEM,590,16.52
MAVERICK,U. S. Representative,23,Total,,,3572,
MAVERICK,State Senate,19  Unexpired Term,Dick Bowen,False,REP,628,18.39
MAVERICK,State Senate,19  Unexpired Term,Carlos I. Uresti,False,DEM,2787,81.61
MAVERICK,State Senate,19  Unexpired Term,Total,,,3415,
MCMULLEN,U. S. Representative,28,Ron Avery,False,CON,28,7.33
MCMULLEN,U. S. Representative,28,Henry Cuellar,True,DEM,339,88.74
MCMULLEN,U. S. Representative,28,Frank Enriquez,False,DEM,15,3.93
MCMULLEN,U. S. Representative,28,Total,,,382,
MEDINA,U. S. Representative,23,"August G. ""Augie"" Beltran",False,DEM,138,1.45
MEDINA,U. S. Representative,23,Rick Bolanos,False,DEM,144,1.52
MEDINA,U. S. Representative,23,Henry Bonilla,True,REP,6022,63.38
MEDINA,U. S. Representative,23,Adrian DeLeon,False,DEM,65,0.68
MEDINA,U. S. Representative,23,Lukin Gilliland,False,DEM,1049,11.04
MEDINA,U. S. Representative,23,Ciro D. Rodriguez,False,DEM,1155,12.16
MEDINA,U. S. Representative,23,Craig T. Stephens,False,IND,304,3.20
MEDINA,U. S. Representative,23,Albert Uresti,False,DEM,624,6.57
MEDINA,U. S. Representative,23,Total,,,9501,
MEDINA,State Senate,19  Unexpired Term,Dick Bowen,False,REP,5146,57.62
MEDINA,State Senate,19  Unexpired Term,Carlos I. Uresti,False,DEM,3785,42.38
MEDINA,State Senate,19  Unexpired Term,Total,,,8931,
NUECES,State Representative,33  Unexpired Term,Joe McComb,False,REP,11114,43.45
NUECES,State Representative,33  Unexpired Term,"Danny  Noyola, Sr.",False,DEM,3215,12.57
NUECES,State Representative,33  Unexpired Term,"Solomon P. Ortiz, Jr.",False,DEM,11247,43.97
NUECES,State Representative,33  Unexpired Term,Total,,,25576,
PECOS,U. S. Representative,23,"August G. ""Augie"" Beltran",False,DEM,21,0.71
PECOS,U. S. Representative,23,Rick Bolanos,False,DEM,35,1.18
PECOS,U. S. Representative,23,Henry Bonilla,True,REP,1735,58.61
PECOS,U. S. Representative,23,Adrian DeLeon,False,DEM,44,1.49
PECOS,U. S. Representative,23,Lukin Gilliland,False,DEM,278,9.39
PECOS,U. S. Representative,23,Ciro D. Rodriguez,False,DEM,265,8.95
PECOS,U. S. Representative,23,Craig T. Stephens,False,IND,69,2.33
PECOS,U. S. Representative,23,Albert Uresti,False,DEM,513,17.33
PECOS,U. S. Representative,23,Total,,,2960,
PECOS,State Senate,19  Unexpired Term,Dick Bowen,False,REP,1317,47.36
PECOS,State Senate,19  Unexpired Term,Carlos I. Uresti,False,DEM,1464,52.64
PECOS,State Senate,19  Unexpired Term,Total,,,2781,
PRESIDIO,U. S. Representative,23,"August G. ""Augie"" Beltran",False,DEM,16,2.00
PRESIDIO,U. S. Representative,23,Rick Bolanos,False,DEM,21,2.63
PRESIDIO,U. S. Representative,23,Henry Bonilla,True,REP,313,39.13
PRESIDIO,U. S. Representative,23,Adrian DeLeon,False,DEM,76,9.50
PRESIDIO,U. S. Representative,23,Lukin Gilliland,False,DEM,72,9.00
PRESIDIO,U. S. Representative,23,Ciro D. Rodriguez,False,DEM,95,11.88
PRESIDIO,U. S. Representative,23,Craig T. Stephens,False,IND,26,3.25
PRESIDIO,U. S. Representative,23,Albert Uresti,False,DEM,181,22.63
PRESIDIO,U. S. Representative,23,Total,,,800,
PRESIDIO,State Senate,19  Unexpired Term,Dick Bowen,False,REP,218,27.42
PRESIDIO,State Senate,19  Unexpired Term,Carlos I. Uresti,False,DEM,577,72.58
PRESIDIO,State Senate,19  Unexpired Term,Total,,,795,
REAL,U. S. Representative,21,Tommy Calvert,False,IND,16,1.57
REAL,U. S. Representative,21,John Courage,False,DEM,175,17.14
REAL,U. S. Representative,21,Gene Kelly,False,DEM,51,5.00
REAL,U. S. Representative,21,James Lyle Peterson,False,IND,18,1.76
REAL,U. S. Representative,21,Mark J. Rossano,False,IND,13,1.27
REAL,U. S. Representative,21,Lamar Smith,True,REP,734,71.89
REAL,U. S. Representative,21,James Arthur Strohm,False,LIB,14,1.37
REAL,U. S. Representative,21,Total,,,1021,
REAL,State Senate,19  Unexpired Term,Dick Bowen,False,REP,636,68.31
REAL,State Senate,19  Unexpired Term,Carlos I. Uresti,False,DEM,295,31.69
REAL,State Senate,19  Unexpired Term,Total,,,931,
REEVES,U. S. Representative,23,"August G. ""Augie"" Beltran",False,DEM,29,1.55
REEVES,U. S. Representative,23,Rick Bolanos,False,DEM,45,2.40
REEVES,U. S. Representative,23,Henry Bonilla,True,REP,1004,53.52
REEVES,U. S. Representative,23,Adrian DeLeon,False,DEM,45,2.40
REEVES,U. S. Representative,23,Lukin Gilliland,False,DEM,185,9.86
REEVES,U. S. Representative,23,Ciro D. Rodriguez,False,DEM,170,9.06
REEVES,U. S. Representative,23,Craig T. Stephens,False,IND,33,1.76
REEVES,U. S. Representative,23,Albert Uresti,False,DEM,365,19.46
REEVES,U. S. Representative,23,Total,,,1876,
REEVES,State Senate,19  Unexpired Term,Dick Bowen,False,REP,577,33.39
REEVES,State Senate,19  Unexpired Term,Carlos I. Uresti,False,DEM,1151,66.61
REEVES,State Senate,19  Unexpired Term,Total,,,1728,
