county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,provisional
Kenedy,Election Pct. 1,"Justice, 13th Ct of App Dist",Pl 5,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 1,"Justice, 13th Ct of App Dist",Pl 5,,Under Votes,8,1,7,0,0
Kenedy,Election Pct. 1,District Att for Kleberg and Kenedy Co,,REP,John T. Hubert,29,2,23,4,0
Kenedy,Election Pct. 1,District Att for Kleberg and Kenedy Co,,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 1,District Att for Kleberg and Kenedy Co,,,Under Votes,16,2,11,3,0
Kenedy,Election Pct. 1,County Attorney,,REP,Allison Strauss,27,1,24,2,0
Kenedy,Election Pct. 1,County Attorney,,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 1,County Attorney,,,Under Votes,18,3,10,5,0
Kenedy,Election Pct. 1,Sheriff,,DEM,"Ramon ""Ray"" Salinas III",31,3,25,3,0
Kenedy,Election Pct. 1,Sheriff,,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 1,Sheriff,,,Under Votes,14,1,9,4,0
Kenedy,Election Pct. 1,County Tax Assessor-Collector,,DEM,Irma Garcia Longoria,29,2,25,2,0
Kenedy,Election Pct. 1,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 1,County Tax Assessor-Collector,,,Under Votes,16,2,9,5,0
Kenedy,Election Pct. 1,County Commissioner,Pct 1,DEM,Joe Recio,30,3,24,3,0
Kenedy,Election Pct. 1,County Commissioner,Pct 1,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 1,County Commissioner,Pct 1,,Under Votes,15,1,10,4,0
Kenedy,Election Pct. 2,Registered Voters,,,,61,,,,
Kenedy,Election Pct. 2,Ballots Cast,,,,36,2,21,13,0
Kenedy,Election Pct. 2,Ballots Cast Blank,,,,0,0,0,0,0
Kenedy,Election Pct. 2,President,,REP,Donald J. Trump/JD Vance,23,0,13,10,0
Kenedy,Election Pct. 2,President,,DEM,Kamala D. Harris/Tim Walz,12,2,8,2,0
Kenedy,Election Pct. 2,President,,LIB,Chase Oliver/Mike ter Maat,1,0,0,1,0
Kenedy,Election Pct. 2,President,,GRN,Jill Stein/Rudolph Ware,0,0,0,0,0
Kenedy,Election Pct. 2,President,,,Write-ins,0,0,0,0,0
Kenedy,Election Pct. 2,President,,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 2,President,,,Under Votes,0,0,0,0,0
Kenedy,Election Pct. 2,U.S. Senate,,REP,Ted Cruz,16,0,11,5,0
Kenedy,Election Pct. 2,U.S. Senate,,DEM,Colin Allred,14,2,7,5,0
Kenedy,Election Pct. 2,U.S. Senate,,LIB,Ted Brown,1,0,1,0,0
Kenedy,Election Pct. 2,U.S. Senate,,,Write-ins,0,0,0,0,0
Kenedy,Election Pct. 2,U.S. Senate,,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 2,U.S. Senate,,,Under Votes,5,0,2,3,0
Kenedy,Election Pct. 2,U.S. House,34,REP,Mayra Flores,20,0,12,8,0
Kenedy,Election Pct. 2,U.S. House,34,DEM,Vicente Gonzalez,8,1,4,3,0
Kenedy,Election Pct. 2,U.S. House,34,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 2,U.S. House,34,,Under Votes,8,1,5,2,0
Kenedy,Election Pct. 2,Railroad Commissioner,,REP,Christi Craddick,17,0,11,6,0
Kenedy,Election Pct. 2,Railroad Commissioner,,DEM,Katherine Culbert,8,2,4,2,0
Kenedy,Election Pct. 2,Railroad Commissioner,,LIB,Hawk Dunlap,0,0,0,0,0
Kenedy,Election Pct. 2,Railroad Commissioner,,GRN,Eddie Espinoza,3,0,1,2,0
Kenedy,Election Pct. 2,Railroad Commissioner,,,Write-ins,0,0,0,0,0
Kenedy,Election Pct. 2,Railroad Commissioner,,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 2,Railroad Commissioner,,,Under Votes,8,0,5,3,0
Kenedy,Election Pct. 2,"Justice, Supreme Court",Pl 2,REP,Jimmy Blacklock,18,0,11,7,0
Kenedy,Election Pct. 2,"Justice, Supreme Court",Pl 2,DEM,DaSean Jones,9,2,4,3,0
Kenedy,Election Pct. 2,"Justice, Supreme Court",Pl 2,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 2,"Justice, Supreme Court",Pl 2,,Under Votes,9,0,6,3,0
Kenedy,Election Pct. 2,"Justice, Supreme Court",Pl 4,REP,John Devine,18,0,10,8,0
Kenedy,Election Pct. 2,"Justice, Supreme Court",Pl 4,DEM,Christine Vinh Weems,9,2,4,3,0
Kenedy,Election Pct. 2,"Justice, Supreme Court",Pl 4,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 2,"Justice, Supreme Court",Pl 4,,Under Votes,9,0,6,3,0
Kenedy,Election Pct. 2,"Justice, Supreme Court",Pl 6,REP,Jane Bland,16,0,10,6,0
Kenedy,Election Pct. 2,"Justice, Supreme Court",Pl 6,DEM,Bonnie Lee Goldstein,9,2,4,3,0
Kenedy,Election Pct. 2,"Justice, Supreme Court",Pl 6,LIB,J. David Roberson,1,0,0,1,0
Kenedy,Election Pct. 2,"Justice, Supreme Court",Pl 6,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 2,"Justice, Supreme Court",Pl 6,,Under Votes,10,0,7,3,0
Kenedy,Election Pct. 2,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,15,0,9,6,0
Kenedy,Election Pct. 2,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,9,2,4,3,0
Kenedy,Election Pct. 2,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 2,"Presiding Judge, Ct of Crim App",,,Under Votes,12,0,8,4,0
Kenedy,Election Pct. 2,"Judge, Ct of Crim App",Pl 7,REP,Gina Parker,16,0,10,6,0
Kenedy,Election Pct. 2,"Judge, Ct of Crim App",Pl 7,DEM,Nancy Mulder,8,2,3,3,0
Kenedy,Election Pct. 2,"Judge, Ct of Crim App",Pl 7,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 2,"Judge, Ct of Crim App",Pl 7,,Under Votes,12,0,8,4,0
Kenedy,Election Pct. 2,"Judge, Ct of Crim App",Pl 8,REP,Lee Finley,18,0,12,6,0
Kenedy,Election Pct. 2,"Judge, Ct of Crim App",Pl 8,DEM,Chika Anyiam,6,2,1,3,0
Kenedy,Election Pct. 2,"Judge, Ct of Crim App",Pl 8,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 2,"Judge, Ct of Crim App",Pl 8,,Under Votes,12,0,8,4,0
Kenedy,Election Pct. 2,State Senator,27,REP,Adam Hinojosa,17,0,12,5,0
Kenedy,Election Pct. 2,State Senator,27,DEM,Morgan LaMantia,12,2,5,5,0
Kenedy,Election Pct. 2,State Senator,27,GRN,Raulin Lee Vargas,1,0,0,1,0
Kenedy,Election Pct. 2,State Senator,27,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 2,State Senator,27,,Under Votes,6,0,4,2,0
Kenedy,Election Pct. 2,State Representative,31,REP,Ryan Guillen,24,0,14,10,0
Kenedy,Election Pct. 2,State Representative,31,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 2,State Representative,31,,Under Votes,12,2,7,3,0
Kenedy,Election Pct. 2,"Chief Justice, 13th Ct of App Dist",,REP,Jaime Tijerina,20,0,13,7,0
Kenedy,Election Pct. 2,"Chief Justice, 13th Ct of App Dist",,DEM,Gina Benavides,8,2,2,4,0
Kenedy,Election Pct. 2,"Chief Justice, 13th Ct of App Dist",,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 2,"Chief Justice, 13th Ct of App Dist",,,Under Votes,8,0,6,2,0
Kenedy,Election Pct. 2,"Justice, 13th Ct of App Dist",Pl 2,REP,Jenny Cron,16,0,11,5,0
Kenedy,Election Pct. 2,"Justice, 13th Ct of App Dist",Pl 2,DEM,Nora Longoria,10,2,3,5,0
Kenedy,Election Pct. 2,"Justice, 13th Ct of App Dist",Pl 2,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 2,"Justice, 13th Ct of App Dist",Pl 2,,Under Votes,10,0,7,3,0
Kenedy,Election Pct. 2,"Justice, 13th Ct of App Dist",Pl 4,REP,Ysmael D. Fonseca,15,0,11,4,0
Kenedy,Election Pct. 2,"Justice, 13th Ct of App Dist",Pl 4,DEM,Joe Martinez,10,1,4,5,0
Kenedy,Election Pct. 2,"Justice, 13th Ct of App Dist",Pl 4,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 2,"Justice, 13th Ct of App Dist",Pl 4,,Under Votes,11,1,7,3,0
Kenedy,Election Pct. 2,"Justice, 13th Ct of App Dist",Pl 5,REP,Jon West,20,1,13,6,0
Kenedy,Election Pct. 2,"Justice, 13th Ct of App Dist",Pl 5,DEM,Regi Compean Richardson,6,1,1,4,0
Kenedy,Election Pct. 2,"Justice, 13th Ct of App Dist",Pl 5,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 2,"Justice, 13th Ct of App Dist",Pl 5,,Under Votes,10,0,7,3,0
Kenedy,Election Pct. 2,District Att for Kleberg and Kenedy Co,,REP,John T. Hubert,21,0,15,6,0
Kenedy,Election Pct. 2,District Att for Kleberg and Kenedy Co,,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 2,District Att for Kleberg and Kenedy Co,,,Under Votes,15,2,10,3,0
Kenedy,Election Pct. 2,County Attorney,,REP,Allison Strauss,26,0,16,10,0
Kenedy,Election Pct. 2,County Attorney,,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 2,County Attorney,,,Under Votes,10,2,5,3,0
Kenedy,Election Pct. 2,Sheriff,,DEM,"Ramon ""Ray"" Salinas III",26,1,15,10,0
Kenedy,Election Pct. 2,Sheriff,,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 2,Sheriff,,,Under Votes,10,1,6,3,0
Kenedy,Election Pct. 2,County Tax Assessor-Collector,,DEM,Irma Garcia Longoria,23,2,12,9,0
Kenedy,Election Pct. 2,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 2,County Tax Assessor-Collector,,,Under Votes,13,0,9,4,0
Kenedy,Election Pct. 3,Registered Voters,,,,40,,,,
Kenedy,Election Pct. 3,Ballots Cast,,,,27,0,19,8,0
Kenedy,Election Pct. 3,Ballots Cast Blank,,,,0,0,0,0,0
Kenedy,Election Pct. 3,President,,REP,Donald J. Trump/JD Vance,17,0,15,2,0
Kenedy,Election Pct. 3,President,,DEM,Kamala D. Harris/Tim Walz,8,0,5,3,0
Kenedy,Election Pct. 3,President,,LIB,Chase Oliver/Mike ter Maat,0,0,0,0,0
Kenedy,Election Pct. 3,President,,GRN,Jill Stein/Rudolph Ware,0,0,0,0,0
Kenedy,Election Pct. 3,President,,,Write-ins,1,0,1,0,0
Kenedy,Election Pct. 3,President,,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 3,President,,,Under Votes,1,0,0,1,0
Kenedy,Election Pct. 3,U.S. Senate,,REP,Ted Cruz,12,0,10,2,0
Kenedy,Election Pct. 3,U.S. Senate,,DEM,Colin Allred,9,0,6,3,0
Kenedy,Election Pct. 3,U.S. Senate,,LIB,Ted Brown,1,0,1,0,0
Kenedy,Election Pct. 3,U.S. Senate,,,Write-ins,0,0,0,0,0
Kenedy,Election Pct. 3,U.S. Senate,,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 3,U.S. Senate,,,Under Votes,5,0,2,3,0
Kenedy,Election Pct. 3,U.S. House,34,REP,Mayra Flores,11,0,10,1,0
Kenedy,Election Pct. 3,U.S. House,34,DEM,Vicente Gonzalez,8,0,5,3,0
Kenedy,Election Pct. 3,U.S. House,34,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 3,U.S. House,34,,Under Votes,8,0,4,4,0
Kenedy,Election Pct. 3,Railroad Commissioner,,REP,Christi Craddick,8,0,7,1,0
Kenedy,Election Pct. 3,Railroad Commissioner,,DEM,Katherine Culbert,7,0,6,1,0
Kenedy,Election Pct. 3,Railroad Commissioner,,LIB,Hawk Dunlap,1,0,1,0,0
Kenedy,Election Pct. 3,Railroad Commissioner,,GRN,Eddie Espinoza,1,0,1,0,0
Kenedy,Election Pct. 3,Railroad Commissioner,,,Write-ins,0,0,0,0,0
Kenedy,Election Pct. 3,Railroad Commissioner,,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 3,Railroad Commissioner,,,Under Votes,10,0,4,6,0
Kenedy,Election Pct. 3,"Justice, Supreme Court",Pl 2,REP,Jimmy Blacklock,11,0,9,2,0
Kenedy,Election Pct. 3,"Justice, Supreme Court",Pl 2,DEM,DaSean Jones,6,0,5,1,0
Kenedy,Election Pct. 3,"Justice, Supreme Court",Pl 2,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 3,"Justice, Supreme Court",Pl 2,,Under Votes,10,0,4,6,0
Kenedy,Election Pct. 3,"Justice, Supreme Court",Pl 4,REP,John Devine,10,0,9,1,0
Kenedy,Election Pct. 3,"Justice, Supreme Court",Pl 4,DEM,Christine Vinh Weems,7,0,6,1,0
Kenedy,Election Pct. 3,"Justice, Supreme Court",Pl 4,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 3,"Justice, Supreme Court",Pl 4,,Under Votes,10,0,4,6,0
Kenedy,Election Pct. 3,"Justice, Supreme Court",Pl 6,REP,Jane Bland,9,0,8,1,0
Kenedy,Election Pct. 3,"Justice, Supreme Court",Pl 6,DEM,Bonnie Lee Goldstein,6,0,5,1,0
Kenedy,Election Pct. 3,"Justice, Supreme Court",Pl 6,LIB,J. David Roberson,1,0,1,0,0
Kenedy,Election Pct. 3,"Justice, Supreme Court",Pl 6,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 3,"Justice, Supreme Court",Pl 6,,Under Votes,11,0,5,6,0
Kenedy,Election Pct. 3,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,11,0,9,2,0
Kenedy,Election Pct. 3,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,5,0,5,0,0
Kenedy,Election Pct. 3,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 3,"Presiding Judge, Ct of Crim App",,,Under Votes,11,0,5,6,0
Kenedy,Election Pct. 3,"Judge, Ct of Crim App",Pl 7,REP,Gina Parker,11,0,10,1,0
Kenedy,Election Pct. 3,"Judge, Ct of Crim App",Pl 7,DEM,Nancy Mulder,5,0,4,1,0
Kenedy,Election Pct. 3,"Judge, Ct of Crim App",Pl 7,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 3,"Judge, Ct of Crim App",Pl 7,,Under Votes,11,0,5,6,0
Kenedy,Election Pct. 3,"Judge, Ct of Crim App",Pl 8,REP,Lee Finley,11,0,9,2,0
Kenedy,Election Pct. 3,"Judge, Ct of Crim App",Pl 8,DEM,Chika Anyiam,5,0,5,0,0
Kenedy,Election Pct. 3,"Judge, Ct of Crim App",Pl 8,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 3,"Judge, Ct of Crim App",Pl 8,,Under Votes,11,0,5,6,0
Kenedy,Election Pct. 3,State Senator,27,REP,Adam Hinojosa,10,0,8,2,0
Kenedy,Election Pct. 3,State Senator,27,DEM,Morgan LaMantia,10,0,8,2,0
Kenedy,Election Pct. 3,State Senator,27,GRN,Raulin Lee Vargas,0,0,0,0,0
Kenedy,Election Pct. 3,State Senator,27,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 3,State Senator,27,,Under Votes,7,0,3,4,0
Kenedy,Election Pct. 3,State Representative,31,REP,Ryan Guillen,13,0,11,2,0
Kenedy,Election Pct. 3,State Representative,31,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 3,State Representative,31,,Under Votes,14,0,8,6,0
Kenedy,Election Pct. 3,"Chief Justice, 13th Ct of App Dist",,REP,Jaime Tijerina,13,0,10,3,0
Kenedy,Election Pct. 3,"Chief Justice, 13th Ct of App Dist",,DEM,Gina Benavides,4,0,4,0,0
Kenedy,Election Pct. 3,"Chief Justice, 13th Ct of App Dist",,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 3,"Chief Justice, 13th Ct of App Dist",,,Under Votes,10,0,5,5,0
Kenedy,Election Pct. 3,"Justice, 13th Ct of App Dist",Pl 2,REP,Jenny Cron,11,0,9,2,0
Kenedy,Election Pct. 3,"Justice, 13th Ct of App Dist",Pl 2,DEM,Nora Longoria,5,0,5,0,0
Kenedy,Election Pct. 3,"Justice, 13th Ct of App Dist",Pl 2,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 3,"Justice, 13th Ct of App Dist",Pl 2,,Under Votes,11,0,5,6,0
Kenedy,Election Pct. 3,"Justice, 13th Ct of App Dist",Pl 4,REP,Ysmael D. Fonseca,11,0,9,2,0
Kenedy,Election Pct. 3,"Justice, 13th Ct of App Dist",Pl 4,DEM,Joe Martinez,5,0,5,0,0
Kenedy,Election Pct. 3,"Justice, 13th Ct of App Dist",Pl 4,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 3,"Justice, 13th Ct of App Dist",Pl 4,,Under Votes,11,0,5,6,0
Kenedy,Election Pct. 3,"Justice, 13th Ct of App Dist",Pl 5,REP,Jon West,13,0,11,2,0
Kenedy,Election Pct. 3,"Justice, 13th Ct of App Dist",Pl 5,DEM,Regi Compean Richardson,6,0,6,0,0
Kenedy,Election Pct. 3,"Justice, 13th Ct of App Dist",Pl 5,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 3,"Justice, 13th Ct of App Dist",Pl 5,,Under Votes,8,0,2,6,0
Kenedy,Election Pct. 3,District Att for Kleberg and Kenedy Co,,REP,John T. Hubert,15,0,13,2,0
Kenedy,Election Pct. 3,District Att for Kleberg and Kenedy Co,,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 3,District Att for Kleberg and Kenedy Co,,,Under Votes,12,0,6,6,0
Kenedy,Election Pct. 3,County Attorney,,REP,Allison Strauss,13,0,12,1,0
Kenedy,Election Pct. 3,County Attorney,,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 3,County Attorney,,,Under Votes,14,0,7,7,0
Kenedy,Election Pct. 3,Sheriff,,DEM,"Ramon ""Ray"" Salinas III",15,0,11,4,0
Kenedy,Election Pct. 3,Sheriff,,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 3,Sheriff,,,Under Votes,12,0,8,4,0
Kenedy,Election Pct. 3,County Tax Assessor-Collector,,DEM,Irma Garcia Longoria,17,0,15,2,0
Kenedy,Election Pct. 3,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 3,County Tax Assessor-Collector,,,Under Votes,10,0,4,6,0
Kenedy,Election Pct. 3,County Commissioner,Pct 3,REP,Sarita Armstrong Hixon,9,0,7,2,0
Kenedy,Election Pct. 3,County Commissioner,Pct 3,DEM,James Carr,18,0,12,6,0
Kenedy,Election Pct. 3,County Commissioner,Pct 3,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 3,County Commissioner,Pct 3,,Under Votes,0,0,0,0,0
Kenedy,Election Pct. 4,Registered Voters,,,,40,,,,
Kenedy,Election Pct. 4,Ballots Cast,,,,35,0,25,10,0
Kenedy,Election Pct. 4,Ballots Cast Blank,,,,0,0,0,0,0
Kenedy,Election Pct. 4,President,,REP,Donald J. Trump/JD Vance,31,0,22,9,0
Kenedy,Election Pct. 4,President,,DEM,Kamala D. Harris/Tim Walz,3,0,2,1,0
Kenedy,Election Pct. 4,President,,LIB,Chase Oliver/Mike ter Maat,0,0,0,0,0
Kenedy,Election Pct. 4,President,,GRN,Jill Stein/Rudolph Ware,0,0,0,0,0
Kenedy,Election Pct. 4,President,,,Write-ins,0,0,0,0,0
Kenedy,Election Pct. 4,President,,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 4,President,,,Under Votes,1,0,1,0,0
Kenedy,Election Pct. 4,U.S. Senate,,REP,Ted Cruz,28,0,22,6,0
Kenedy,Election Pct. 4,U.S. Senate,,DEM,Colin Allred,6,0,3,3,0
Kenedy,Election Pct. 4,U.S. Senate,,LIB,Ted Brown,1,0,0,1,0
Kenedy,Election Pct. 4,U.S. Senate,,,Write-ins,0,0,0,0,0
Kenedy,Election Pct. 4,U.S. Senate,,,Over Votes,0,0,0,0,0
Kenedy,Election Pct. 4,U.S. Senate,,,Under Votes,0,0,0,0,0
