county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Callahan,1,Ballots Cast,,,,678,,,
Callahan,1,President,,REP,Donald J. Trump JD Vance,601,9,498,94
Callahan,1,President,,DEM,Kamala D. Harris Tim Walz,67,5,49,13
Callahan,1,President,,LIB,Chase Oliver Mike ter Maat,7,0,7,0
Callahan,1,President,,GRN,Jill Stein Rudolph Ware,3,0,2,1
Callahan,1,President,,,CLAUDIA DE LA CRUZ/KARINA GARCIA,0,0,0,0
Callahan,1,President,,,SHIVA AYYADURAI/CRYSTAL ELLIS,0,0,0,0
Callahan,1,President,,,Under Votes,0,0,0,0
Callahan,1,President,,,Over Votes,0,0,0,0
Callahan,1,U.S. Senate,,REP,Ted Cruz,591,8,490,93
Callahan,1,U.S. Senate,,DEM,Colin Allred,69,5,52,12
Callahan,1,U.S. Senate,,LIB,Ted Brown,14,1,11,2
Callahan,1,U.S. Senate,,,Under Votes,4,0,3,1
Callahan,1,U.S. Senate,,,Over Votes,0,0,0,0
Callahan,1,U.S. House,19,REP,Jodey C. Arrington,595,8,494,93
Callahan,1,U.S. House,19,LIB,Bernard Johnson,32,3,25,4
Callahan,1,U.S. House,19,IND,Nathan Lewis,32,2,23,7
Callahan,1,U.S. House,19,,Under Votes,19,1,14,4
Callahan,1,U.S. House,19,,Over Votes,0,0,0,0
Callahan,1,Railroad Commissioner,,REP,Christi Craddick,579,8,483,88
Callahan,1,Railroad Commissioner,,DEM,Katherine Culbert,51,4,39,8
Callahan,1,Railroad Commissioner,,LIB,Hawk Dunlap,24,1,16,7
Callahan,1,Railroad Commissioner,,GRN,Eddie Espinoza,8,0,5,3
Callahan,1,Railroad Commissioner,,,RICHARD MCKIBBIN,1,0,1,0
Callahan,1,Railroad Commissioner,,,Under Votes,15,1,12,2
Callahan,1,Railroad Commissioner,,,Over Votes,0,0,0,0
Callahan,1,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,603,9,498,96
Callahan,1,"Justice, Supreme Court, Place 2",2,DEM,DaSean Jones,62,4,48,10
Callahan,1,"Justice, Supreme Court, Place 2",2,,Under Votes,13,1,10,2
Callahan,1,"Justice, Supreme Court, Place 2",2,,Over Votes,0,0,0,0
Callahan,1,"Justice, Supreme Court, Place 4",4,REP,John Devine,594,9,492,93
Callahan,1,"Justice, Supreme Court, Place 4",4,DEM,Christine Vinh Weems,73,4,56,13
Callahan,1,"Justice, Supreme Court, Place 4",4,,Under Votes,11,1,8,2
Callahan,1,"Justice, Supreme Court, Place 4",4,,Over Votes,0,0,0,0
Callahan,1,"Justice, Supreme Court, Place 6",6,REP,Jane Bland,586,8,486,92
Callahan,1,"Justice, Supreme Court, Place 6",6,DEM,Bonnie Lee Goldstein,60,4,48,8
Callahan,1,"Justice, Supreme Court, Place 6",6,LIB,J. David Roberson,17,1,12,4
Callahan,1,"Justice, Supreme Court, Place 6",6,,Under Votes,15,1,10,4
Callahan,1,"Justice, Supreme Court, Place 6",6,,Over Votes,0,0,0,0
Callahan,1,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,597,8,495,94
Callahan,1,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,66,5,50,11
Callahan,1,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,15,1,11,3
Callahan,1,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0
Callahan,1,"Judge, Court of Criminal Appeals, Place 7",7,REP,Gina Parker,598,9,494,95
Callahan,1,"Judge, Court of Criminal Appeals, Place 7",7,DEM,Nancy Mulder,65,4,51,10
Callahan,1,"Judge, Court of Criminal Appeals, Place 7",7,,Under Votes,15,1,11,3
Callahan,1,"Judge, Court of Criminal Appeals, Place 7",7,,Over Votes,0,0,0,0
Callahan,1,"Judge, Court of Criminal Appeals, Place 8",8,REP,Lee Finley,601,10,494,97
Callahan,1,"Judge, Court of Criminal Appeals, Place 8",8,DEM,Chika Anyiam,58,3,49,6
Callahan,1,"Judge, Court of Criminal Appeals, Place 8",8,,Under Votes,19,1,13,5
Callahan,1,"Judge, Court of Criminal Appeals, Place 8",8,,Over Votes,0,0,0,0
Callahan,1,"Member, State Board of Education, District 15",15,REP,Aaron Kinsey,571,8,476,87
Callahan,1,"Member, State Board of Education, District 15",15,DEM,Morgan Kirkpatrick,70,5,52,13
Callahan,1,"Member, State Board of Education, District 15",15,LIB,Jack B. Westbrook,19,0,14,5
Callahan,1,"Member, State Board of Education, District 15",15,,Under Votes,18,1,14,3
Callahan,1,"Member, State Board of Education, District 15",15,,Over Votes,0,0,0,0
Callahan,1,State Senate,10,REP,Phil King,596,9,492,95
Callahan,1,State Senate,10,DEM,Andy Morris,63,4,47,12
Callahan,1,State Senate,10,,Under Votes,19,1,17,1
Callahan,1,State Senate,10,,Over Votes,0,0,0,0
Callahan,1,State Representative,71,REP,Stan Lambert,593,9,488,96
Callahan,1,State Representative,71,DEM,Linda Goolsbee,62,4,49,9
Callahan,1,State Representative,71,,Under Votes,23,1,19,3
Callahan,1,State Representative,71,,Over Votes,0,0,0,0
Callahan,1,"Chief Justice, 11th Court of Appeals District",,REP,John Bailey,624,10,513,101
Callahan,1,"Chief Justice, 11th Court of Appeals District",,,Under Votes,54,4,43,7
Callahan,1,"Chief Justice, 11th Court of Appeals District",,,Over Votes,0,0,0,0
Callahan,1,"District Judge, 42nd Judicial District",,REP,Arimy Beasley,621,10,510,101
Callahan,1,"District Judge, 42nd Judicial District",,,Under Votes,57,4,46,7
Callahan,1,"District Judge, 42nd Judicial District",,,Over Votes,0,0,0,0
Callahan,1,County Attorney,,REP,Shane Deel,617,10,508,99
Callahan,1,County Attorney,,,Under Votes,61,4,48,9
Callahan,1,County Attorney,,,Over Votes,0,0,0,0
Callahan,1,Sheriff,,REP,Eric Pechacek,610,10,501,99
Callahan,1,Sheriff,,,Under Votes,68,4,55,9
Callahan,1,Sheriff,,,Over Votes,0,0,0,0
Callahan,1,County Tax Assessor-Collector,,REP,Debbie Hatchett,619,10,509,100
Callahan,1,County Tax Assessor-Collector,,,Under Votes,59,4,47,8
Callahan,1,County Tax Assessor-Collector,,,Over Votes,0,0,0,0
Callahan,1,County Tax Assessor-Collector,,REP,Melissa Preijers,614,10,503,101
Callahan,1,County Tax Assessor-Collector,,,Under Votes,64,4,53,7
Callahan,1,County Tax Assessor-Collector,,,Over Votes,0,0,0,0
Callahan,1,"County Commissioner, Precinct 1",1,REP,Ashley McGowen,616,11,505,100
Callahan,1,"County Commissioner, Precinct 1",1,,Under Votes,62,3,51,8
Callahan,1,"County Commissioner, Precinct 1",1,,Over Votes,0,0,0,0
Callahan,1,"Justice of the Peace, Precinct 1, Unexpired Term",1,REP,Paige McGowen Savell,614,10,503,101
Callahan,1,"Justice of the Peace, Precinct 1, Unexpired Term",1,,Under Votes,64,4,53,7
Callahan,1,"Justice of the Peace, Precinct 1, Unexpired Term",1,,Over Votes,0,0,0,0
Callahan,1 - Clyde,Ballots Cast,,,,89,,,
Callahan,1 - Clyde,President,,REP,Donald J. Trump JD Vance,73,1,54,18
Callahan,1 - Clyde,President,,DEM,Kamala D. Harris Tim Walz,16,1,10,5
Callahan,1 - Clyde,President,,LIB,Chase Oliver Mike ter Maat,0,0,0,0
Callahan,1 - Clyde,President,,GRN,Jill Stein Rudolph Ware,0,0,0,0
Callahan,1 - Clyde,President,,,CLAUDIA DE LA CRUZ/KARINA GARCIA,0,0,0,0
Callahan,1 - Clyde,President,,,SHIVA AYYADURAI/CRYSTAL ELLIS,0,0,0,0
Callahan,1 - Clyde,President,,,Under Votes,0,0,0,0
Callahan,1 - Clyde,President,,,Over Votes,0,0,0,0
Callahan,1 - Clyde,U.S. Senate,,REP,Ted Cruz,69,0,53,16
Callahan,1 - Clyde,U.S. Senate,,DEM,Colin Allred,18,1,10,7
Callahan,1 - Clyde,U.S. Senate,,LIB,Ted Brown,2,1,1,0
Callahan,1 - Clyde,U.S. Senate,,,Under Votes,0,0,0,0
Callahan,1 - Clyde,U.S. Senate,,,Over Votes,0,0,0,0
Callahan,1 - Clyde,U.S. House,19,REP,Jodey C. Arrington,74,1,55,18
Callahan,1 - Clyde,U.S. House,19,LIB,Bernard Johnson,7,0,5,2
Callahan,1 - Clyde,U.S. House,19,IND,Nathan Lewis,6,0,4,2
