county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Upshur,1,Registered Voters,,,,1961,,,
Upshur,1,Ballots Cast,,,,1377,0,0,0
Upshur,1,President,,REP,Donald J. Trump/JD Vance,1174,17,968,189
Upshur,1,President,,DEM,Kamala D. Harris/Tim Walz,193,21,132,40
Upshur,1,President,,LIB,Chase Oliver/Mike ter Maat,2,0,2,0
Upshur,1,President,,GRN,Jill Stein/Rudolph Ware,2,0,2,0
Upshur,1,President,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Upshur,1,President,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Upshur,1,President,,,Cornel West/Melina Abdullah (W),0,0,0,0
Upshur,1,President,,,Jessie Cueller/Wesley Lasley (W),0,0,0,0
Upshur,1,President,,,Peter Sonski/ Lauren Onak (W),0,0,0,0
Upshur,1,President,,,Shiva Ayyadurai/Crystal Ellis (W),0,0,0,0
Upshur,1,President,,,Under Votes,6,0,2,4
Upshur,1,President,,,Over Votes,0,0,0,0
Upshur,1,U.S. Senate,,REP,Ted Cruz,1129,17,931,181
Upshur,1,U.S. Senate,,DEM,Colin Allred,206,21,144,41
Upshur,1,U.S. Senate,,LIB,Ted Brown,30,0,22,8
Upshur,1,U.S. Senate,,,Analisa Roche (W),1,0,1,0
Upshur,1,U.S. Senate,,,Tracy Andrus (W),0,0,0,0
Upshur,1,U.S. Senate,,,Under Votes,11,0,8,3
Upshur,1,U.S. Senate,,,Over Votes,0,0,0,0
Upshur,1,U.S. House,1,REP,Nathaniel Moran,1213,21,985,207
Upshur,1,U.S. House,1,,Under Votes,164,17,121,26
Upshur,1,U.S. House,1,,Over Votes,0,0,0,0
Upshur,1,Railroad Commissioner,,REP,Christi Craddick,1103,18,911,174
Upshur,1,Railroad Commissioner,,DEM,Katherine Culbert,181,19,129,33
Upshur,1,Railroad Commissioner,,LIB,Hawk Dunlap,49,0,32,17
Upshur,1,Railroad Commissioner,,GRN,Eddie Espinoza,6,0,4,2
Upshur,1,Railroad Commissioner,,,Richard McKibbin (W),0,0,0,0
Upshur,1,Railroad Commissioner,,,Under Votes,38,1,30,7
Upshur,1,Railroad Commissioner,,,Over Votes,0,0,0,0
Upshur,1,"Justice, Supreme Court",Place 2,REP,Jimmy Blacklock,1159,16,949,194
Upshur,1,"Justice, Supreme Court",Place 2,DEM,DaSean Jones,187,21,132,34
Upshur,1,"Justice, Supreme Court",Place 2,,Under Votes,31,1,25,5
Upshur,1,"Justice, Supreme Court",Place 2,,Over Votes,0,0,0,0
Upshur,1,"Justice, Supreme Court",Place 4,REP,John Devine,1145,16,941,188
Upshur,1,"Justice, Supreme Court",Place 4,DEM,Christine Vinh Weems,201,21,142,38
Upshur,1,"Justice, Supreme Court",Place 4,,Under Votes,31,1,23,7
Upshur,1,"Justice, Supreme Court",Place 4,,Over Votes,0,0,0,0
Upshur,1,"Justice, Supreme Court",Place 6,REP,Jane Bland,1122,16,927,179
Upshur,1,"Justice, Supreme Court",Place 6,DEM,Bonnie Lee Goldstein,185,21,129,35
Upshur,1,"Justice, Supreme Court",Place 6,LIB,J. David Roberson,34,0,23,11
Upshur,1,"Justice, Supreme Court",Place 6,,Under Votes,36,1,27,8
Upshur,1,"Justice, Supreme Court",Place 6,,Over Votes,0,0,0,0
Upshur,1,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,1148,17,942,189
Upshur,1,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,198,20,142,36
Upshur,1,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,31,1,22,8
Upshur,1,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0
Upshur,1,"Judge, Court of Criminal Appeals",Place 7,REP,Gina Parker,1146,17,941,188
Upshur,1,"Judge, Court of Criminal Appeals",Place 7,DEM,Nancy Mulder,197,20,138,39
Upshur,1,"Judge, Court of Criminal Appeals",Place 7,,Under Votes,34,1,27,6
Upshur,1,"Judge, Court of Criminal Appeals",Place 7,,Over Votes,0,0,0,0
Upshur,1,"Judge, Court of Criminal Appeals",Place 8,REP,Lee Finley,1156,17,951,188
Upshur,1,"Judge, Court of Criminal Appeals",Place 8,DEM,Chika Anyiam,183,20,126,37
Upshur,1,"Judge, Court of Criminal Appeals",Place 8,,Under Votes,38,1,29,8
Upshur,1,"Judge, Court of Criminal Appeals",Place 8,,Over Votes,0,0,0,0
Upshur,1,State Representative,5,REP,Cole Hefner,1190,20,960,210
Upshur,1,State Representative,5,,Nancy A. Nichols (W),4,2,1,1
Upshur,1,State Representative,5,,Under Votes,183,16,145,22
Upshur,1,State Representative,5,,Over Votes,0,0,0,0
Upshur,1,"Justice, 6th Court of Appeals District",Place 2,REP,Jeff Rambin,1197,20,972,205
Upshur,1,"Justice, 6th Court of Appeals District",Place 2,,Under Votes,180,18,134,28
Upshur,1,"Justice, 6th Court of Appeals District",Place 2,,Over Votes,0,0,0,0
Upshur,1,"Justice, 12th Court of Appeals District",Place 3,REP,Greg Neeley,1195,20,969,206
Upshur,1,"Justice, 12th Court of Appeals District",Place 3,,Under Votes,182,18,137,27
Upshur,1,"Justice, 12th Court of Appeals District",Place 3,,Over Votes,0,0,0,0
Upshur,1,Sheriff,,REP,Larry Webb,1106,20,897,189
Upshur,1,Sheriff,,DEM,"Brandon ""Bear"" Williams",229,16,173,40
Upshur,1,Sheriff,,,Under Votes,42,2,36,4
Upshur,1,Sheriff,,,Over Votes,0,0,0,0
Upshur,1,County Tax Assessor-Collector,,REP,Luana Howell,1202,21,974,207
Upshur,1,County Tax Assessor-Collector,,,Under Votes,175,17,132,26
Upshur,1,County Tax Assessor-Collector,,,Over Votes,0,0,0,0
Upshur,1,County Commissioner Precinct 1,,REP,Gene Dolle,1183,20,958,205
Upshur,1,County Commissioner Precinct 1,,,Under Votes,194,18,148,28
Upshur,1,County Commissioner Precinct 1,,,Over Votes,0,0,0,0
Upshur,1,County Constable Precinct 1,,REP,Tim Barnett,1196,20,969,207
Upshur,1,County Constable Precinct 1,,,Under Votes,181,18,137,26
Upshur,1,County Constable Precinct 1,,,Over Votes,0,0,0,0
Upshur,2,Registered Voters,,,,3088,,,
Upshur,2,Ballots Cast,,,,2083,0,0,0
Upshur,2,President,,REP,Donald J. Trump/JD Vance,1892,36,1417,439
Upshur,2,President,,DEM,Kamala D. Harris/Tim Walz,172,10,108,54
Upshur,2,President,,LIB,Chase Oliver/Mike ter Maat,5,0,2,3
Upshur,2,President,,GRN,Jill Stein/Rudolph Ware,8,0,3,5
Upshur,2,President,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Upshur,2,President,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Upshur,2,President,,,Cornel West/Melina Abdullah (W),0,0,0,0
Upshur,2,President,,,Jessie Cueller/Wesley Lasley (W),0,0,0,0
Upshur,2,President,,,Peter Sonski/ Lauren Onak (W),0,0,0,0
Upshur,2,President,,,Shiva Ayyadurai/Crystal Ellis (W),0,0,0,0
Upshur,2,President,,,Under Votes,6,0,2,4
Upshur,2,President,,,Over Votes,0,0,0,0
Upshur,2,U.S. Senate,,REP,Ted Cruz,1839,35,1374,430
Upshur,2,U.S. Senate,,DEM,Colin Allred,190,11,124,55
Upshur,2,U.S. Senate,,LIB,Ted Brown,40,0,23,17
Upshur,2,U.S. Senate,,,Analisa Roche (W),0,0,0,0
Upshur,2,U.S. Senate,,,Tracy Andrus (W),0,0,0,0
Upshur,2,U.S. Senate,,,Under Votes,14,0,11,3
Upshur,2,U.S. Senate,,,Over Votes,0,0,0,0
Upshur,2,U.S. House,1,REP,Nathaniel Moran,1904,36,1412,456
Upshur,2,U.S. House,1,,Under Votes,179,10,120,49
Upshur,2,U.S. House,1,,Over Votes,0,0,0,0
Upshur,2,Railroad Commissioner,,REP,Christi Craddick,1784,35,1325,424
Upshur,2,Railroad Commissioner,,DEM,Katherine Culbert,152,9,96,47
Upshur,2,Railroad Commissioner,,LIB,Hawk Dunlap,72,1,55,16
Upshur,2,Railroad Commissioner,,GRN,Eddie Espinoza,13,0,7,6
Upshur,2,Railroad Commissioner,,,Richard McKibbin (W),1,0,0,1
Upshur,2,Railroad Commissioner,,,Under Votes,61,1,49,11
Upshur,2,Railroad Commissioner,,,Over Votes,0,0,0,0
Upshur,2,"Justice, Supreme Court",Place 2,REP,Jimmy Blacklock,1869,36,1388,445
Upshur,2,"Justice, Supreme Court",Place 2,DEM,DaSean Jones,158,9,100,49
Upshur,2,"Justice, Supreme Court",Place 2,,Under Votes,56,1,44,11
Upshur,2,"Justice, Supreme Court",Place 2,,Over Votes,0,0,0,0
Upshur,2,"Justice, Supreme Court",Place 4,REP,John Devine,1852,35,1383,434
Upshur,2,"Justice, Supreme Court",Place 4,DEM,Christine Vinh Weems,170,9,106,55
Upshur,2,"Justice, Supreme Court",Place 4,,Under Votes,61,2,43,16
Upshur,2,"Justice, Supreme Court",Place 4,,Over Votes,0,0,0,0
Upshur,2,"Justice, Supreme Court",Place 6,REP,Jane Bland,1811,35,1357,419
Upshur,2,"Justice, Supreme Court",Place 6,DEM,Bonnie Lee Goldstein,157,9,101,47
Upshur,2,"Justice, Supreme Court",Place 6,LIB,J. David Roberson,52,0,26,26
Upshur,2,"Justice, Supreme Court",Place 6,,Under Votes,63,2,48,13
Upshur,2,"Justice, Supreme Court",Place 6,,Over Votes,0,0,0,0
Upshur,2,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,1852,36,1379,437
Upshur,2,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,167,9,106,52
Upshur,2,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,64,1,47,16
Upshur,2,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0
Upshur,2,"Judge, Court of Criminal Appeals",Place 7,REP,Gina Parker,1856,36,1383,437
Upshur,2,"Judge, Court of Criminal Appeals",Place 7,DEM,Nancy Mulder,167,9,105,53
Upshur,2,"Judge, Court of Criminal Appeals",Place 7,,Under Votes,60,1,44,15
Upshur,2,"Judge, Court of Criminal Appeals",Place 7,,Over Votes,0,0,0,0
Upshur,2,"Judge, Court of Criminal Appeals",Place 8,REP,Lee Finley,1862,36,1388,438
Upshur,2,"Judge, Court of Criminal Appeals",Place 8,DEM,Chika Anyiam,155,9,97,49
Upshur,2,"Judge, Court of Criminal Appeals",Place 8,,Under Votes,66,1,47,18
Upshur,2,"Judge, Court of Criminal Appeals",Place 8,,Over Votes,0,0,0,0
Upshur,2,State Representative,5,REP,Cole Hefner,1896,38,1399,459
Upshur,2,State Representative,5,,Nancy A. Nichols (W),4,2,0,2
Upshur,2,State Representative,5,,Under Votes,183,6,133,44
Upshur,2,State Representative,5,,Over Votes,0,0,0,0
Upshur,2,"Justice, 6th Court of Appeals District",Place 2,REP,Jeff Rambin,1899,38,1410,451
Upshur,2,"Justice, 6th Court of Appeals District",Place 2,,Under Votes,184,8,122,54
Upshur,2,"Justice, 6th Court of Appeals District",Place 2,,Over Votes,0,0,0,0
Upshur,2,"Justice, 12th Court of Appeals District",Place 3,REP,Greg Neeley,1900,38,1411,451
Upshur,2,"Justice, 12th Court of Appeals District",Place 3,,Under Votes,183,8,121,54
Upshur,2,"Justice, 12th Court of Appeals District",Place 3,,Over Votes,0,0,0,0
Upshur,2,Sheriff,,REP,Larry Webb,1816,36,1358,422
Upshur,2,Sheriff,,DEM,"Brandon ""Bear"" Williams",215,10,134,71
Upshur,2,Sheriff,,,Under Votes,52,0,40,12
Upshur,2,Sheriff,,,Over Votes,0,0,0,0
Upshur,2,County Tax Assessor-Collector,,REP,Luana Howell,1904,40,1403,461
Upshur,2,County Tax Assessor-Collector,,,Under Votes,179,6,129,44
Upshur,2,County Tax Assessor-Collector,,,Over Votes,0,0,0,0
Upshur,2,County Commissioner Precinct 1,,REP,Gene Dolle,1887,38,1394,455
Upshur,2,County Commissioner Precinct 1,,,Under Votes,196,8,138,50
Upshur,2,County Commissioner Precinct 1,,,Over Votes,0,0,0,0
Upshur,2,County Constable Precinct 1,,REP,Tim Barnett,1884,39,1391,454
Upshur,2,County Constable Precinct 1,,,Under Votes,199,7,141,51
Upshur,2,County Constable Precinct 1,,,Over Votes,0,0,0,0
Upshur,3,Registered Voters,,,,1618,,,
Upshur,3,Ballots Cast,,,,1078,0,0,0
Upshur,3,President,,REP,Donald J. Trump/JD Vance,924,18,696,210
Upshur,3,President,,DEM,Kamala D. Harris/Tim Walz,137,11,98,28
Upshur,3,President,,LIB,Chase Oliver/Mike ter Maat,6,1,3,2
Upshur,3,President,,GRN,Jill Stein/Rudolph Ware,3,0,2,1
Upshur,3,President,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Upshur,3,President,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Upshur,3,President,,,Cornel West/Melina Abdullah (W),0,0,0,0
Upshur,3,President,,,Jessie Cueller/Wesley Lasley (W),0,0,0,0
Upshur,3,President,,,Peter Sonski/ Lauren Onak (W),0,0,0,0
Upshur,3,President,,,Shiva Ayyadurai/Crystal Ellis (W),0,0,0,0
Upshur,3,President,,,Under Votes,8,0,6,2
Upshur,3,President,,,Over Votes,0,0,0,0
Upshur,3,U.S. Senate,,REP,Ted Cruz,905,20,682,203
Upshur,3,U.S. Senate,,DEM,Colin Allred,149,9,109,31
Upshur,3,U.S. Senate,,LIB,Ted Brown,19,1,12,6
Upshur,3,U.S. Senate,,,Analisa Roche (W),0,0,0,0
Upshur,3,U.S. Senate,,,Tracy Andrus (W),0,0,0,0
Upshur,3,U.S. Senate,,,Under Votes,5,0,2,3
Upshur,3,U.S. Senate,,,Over Votes,0,0,0,0
Upshur,3,U.S. House,1,REP,Nathaniel Moran,960,22,716,222
Upshur,3,U.S. House,1,,Under Votes,118,8,89,21
Upshur,3,U.S. House,1,,Over Votes,0,0,0,0
Upshur,3,Railroad Commissioner,,REP,Christi Craddick,879,18,660,201
Upshur,3,Railroad Commissioner,,DEM,Katherine Culbert,124,10,88,26
Upshur,3,Railroad Commissioner,,LIB,Hawk Dunlap,38,0,31,7
Upshur,3,Railroad Commissioner,,GRN,Eddie Espinoza,3,1,2,0
Upshur,3,Railroad Commissioner,,,Richard McKibbin (W),1,0,0,1
Upshur,3,Railroad Commissioner,,,Under Votes,33,1,24,8
Upshur,3,Railroad Commissioner,,,Over Votes,0,0,0,0
Upshur,3,"Justice, Supreme Court",Place 2,REP,Jimmy Blacklock,919,20,689,210
Upshur,3,"Justice, Supreme Court",Place 2,DEM,DaSean Jones,132,9,96,27
Upshur,3,"Justice, Supreme Court",Place 2,,Under Votes,27,1,20,6
Upshur,3,"Justice, Supreme Court",Place 2,,Over Votes,0,0,0,0
Upshur,3,"Justice, Supreme Court",Place 4,REP,John Devine,916,20,690,206
Upshur,3,"Justice, Supreme Court",Place 4,DEM,Christine Vinh Weems,140,9,100,31
Upshur,3,"Justice, Supreme Court",Place 4,,Under Votes,22,1,15,6
Upshur,3,"Justice, Supreme Court",Place 4,,Over Votes,0,0,0,0
Upshur,3,"Justice, Supreme Court",Place 6,REP,Jane Bland,898,21,676,201
Upshur,3,"Justice, Supreme Court",Place 6,DEM,Bonnie Lee Goldstein,133,8,95,30
Upshur,3,"Justice, Supreme Court",Place 6,LIB,J. David Roberson,26,0,21,5
Upshur,3,"Justice, Supreme Court",Place 6,,Under Votes,21,1,13,7
Upshur,3,"Justice, Supreme Court",Place 6,,Over Votes,0,0,0,0
Upshur,3,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,914,20,689,205
Upshur,3,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,136,9,97,30
Upshur,3,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,28,1,19,8
Upshur,3,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0
Upshur,3,"Judge, Court of Criminal Appeals",Place 7,REP,Gina Parker,925,20,697,208
Upshur,3,"Judge, Court of Criminal Appeals",Place 7,DEM,Nancy Mulder,128,9,91,28
Upshur,3,"Judge, Court of Criminal Appeals",Place 7,,Under Votes,25,1,17,7
Upshur,3,"Judge, Court of Criminal Appeals",Place 7,,Over Votes,0,0,0,0
Upshur,3,"Judge, Court of Criminal Appeals",Place 8,REP,Lee Finley,918,20,690,208
Upshur,3,"Judge, Court of Criminal Appeals",Place 8,DEM,Chika Anyiam,132,9,96,27
Upshur,3,"Judge, Court of Criminal Appeals",Place 8,,Under Votes,28,1,19,8
Upshur,3,"Judge, Court of Criminal Appeals",Place 8,,Over Votes,0,0,0,0
Upshur,3,State Representative,5,REP,Cole Hefner,942,22,703,217
Upshur,3,State Representative,5,,Nancy A. Nichols (W),11,2,5,4
Upshur,3,State Representative,5,,Under Votes,125,6,97,22
Upshur,3,State Representative,5,,Over Votes,0,0,0,0
Upshur,3,"Justice, 6th Court of Appeals District",Place 2,REP,Jeff Rambin,952,22,711,219
Upshur,3,"Justice, 6th Court of Appeals District",Place 2,,Under Votes,126,8,94,24
Upshur,3,"Justice, 6th Court of Appeals District",Place 2,,Over Votes,0,0,0,0
Upshur,3,"Justice, 12th Court of Appeals District",Place 3,REP,Greg Neeley,950,22,709,219
Upshur,3,"Justice, 12th Court of Appeals District",Place 3,,Under Votes,128,8,96,24
Upshur,3,"Justice, 12th Court of Appeals District",Place 3,,Over Votes,0,0,0,0
Upshur,3,Sheriff,,REP,Larry Webb,887,21,661,205
Upshur,3,Sheriff,,DEM,"Brandon ""Bear"" Williams",163,8,121,34
Upshur,3,Sheriff,,,Under Votes,28,1,23,4
Upshur,3,Sheriff,,,Over Votes,0,0,0,0
Upshur,3,County Tax Assessor-Collector,,REP,Luana Howell,951,23,710,218
Upshur,3,County Tax Assessor-Collector,,,Under Votes,127,7,95,25
Upshur,3,County Tax Assessor-Collector,,,Over Votes,0,0,0,0
Upshur,3,County Commissioner Precinct 1,,REP,Gene Dolle,952,22,712,218
Upshur,3,County Commissioner Precinct 1,,,Under Votes,126,8,93,25
Upshur,3,County Commissioner Precinct 1,,,Over Votes,0,0,0,0
Upshur,3,County Constable Precinct 1,,REP,Tim Barnett,952,22,710,220
Upshur,3,County Constable Precinct 1,,,Under Votes,126,8,95,23
Upshur,3,County Constable Precinct 1,,,Over Votes,0,0,0,0
Upshur,4,Registered Voters,,,,1444,,,
Upshur,4,Ballots Cast,,,,989,0,0,0
Upshur,4,President,,REP,Donald J. Trump/JD Vance,836,16,573,247
Upshur,4,President,,DEM,Kamala D. Harris/Tim Walz,142,15,82,45
Upshur,4,President,,LIB,Chase Oliver/Mike ter Maat,4,0,3,1
Upshur,4,President,,GRN,Jill Stein/Rudolph Ware,4,0,3,1
Upshur,4,President,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Upshur,4,President,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Upshur,4,President,,,Cornel West/Melina Abdullah (W),0,0,0,0
Upshur,4,President,,,Jessie Cueller/Wesley Lasley (W),0,0,0,0
Upshur,4,President,,,Peter Sonski/ Lauren Onak (W),0,0,0,0
Upshur,4,President,,,Shiva Ayyadurai/Crystal Ellis (W),0,0,0,0
Upshur,4,President,,,Under Votes,3,0,2,1
Upshur,4,President,,,Over Votes,0,0,0,0
Upshur,4,U.S. Senate,,REP,Ted Cruz,818,17,567,234
Upshur,4,U.S. Senate,,DEM,Colin Allred,155,13,87,55
Upshur,4,U.S. Senate,,LIB,Ted Brown,14,1,8,5
Upshur,4,U.S. Senate,,,Analisa Roche (W),0,0,0,0
Upshur,4,U.S. Senate,,,Tracy Andrus (W),0,0,0,0
Upshur,4,U.S. Senate,,,Under Votes,2,0,1,1
Upshur,4,U.S. Senate,,,Over Votes,0,0,0,0
Upshur,4,U.S. House,5,REP,Lance Gooden,838,17,580,241
Upshur,4,U.S. House,5,DEM,"Ruth ""Truth"" Torres",134,14,71,49
Upshur,4,U.S. House,5,,Under Votes,17,0,12,5
Upshur,4,U.S. House,5,,Over Votes,0,0,0,0
Upshur,4,Railroad Commissioner,,REP,Christi Craddick,803,18,557,228
Upshur,4,Railroad Commissioner,,DEM,Katherine Culbert,130,13,74,43
Upshur,4,Railroad Commissioner,,LIB,Hawk Dunlap,32,0,20,12
Upshur,4,Railroad Commissioner,,GRN,Eddie Espinoza,6,0,3,3
Upshur,4,Railroad Commissioner,,,Richard McKibbin (W),0,0,0,0
Upshur,4,Railroad Commissioner,,,Under Votes,18,0,9,9
Upshur,4,Railroad Commissioner,,,Over Votes,0,0,0,0
Upshur,4,"Justice, Supreme Court",Place 2,REP,Jimmy Blacklock,830,17,579,234
Upshur,4,"Justice, Supreme Court",Place 2,DEM,DaSean Jones,135,14,68,53
Upshur,4,"Justice, Supreme Court",Place 2,,Under Votes,24,0,16,8
Upshur,4,"Justice, Supreme Court",Place 2,,Over Votes,0,0,0,0
Upshur,4,"Justice, Supreme Court",Place 4,REP,John Devine,829,17,574,238
Upshur,4,"Justice, Supreme Court",Place 4,DEM,Christine Vinh Weems,134,13,74,47
Upshur,4,"Justice, Supreme Court",Place 4,,Under Votes,26,1,15,10
Upshur,4,"Justice, Supreme Court",Place 4,,Over Votes,0,0,0,0
Upshur,4,"Justice, Supreme Court",Place 6,REP,Jane Bland,804,17,559,228
Upshur,4,"Justice, Supreme Court",Place 6,DEM,Bonnie Lee Goldstein,129,13,70,46
Upshur,4,"Justice, Supreme Court",Place 6,LIB,J. David Roberson,27,0,16,11
Upshur,4,"Justice, Supreme Court",Place 6,,Under Votes,29,1,18,10
Upshur,4,"Justice, Supreme Court",Place 6,,Over Votes,0,0,0,0
Upshur,4,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,826,17,574,235
Upshur,4,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,136,13,74,49
Upshur,4,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,27,1,15,11
Upshur,4,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0
Upshur,4,"Judge, Court of Criminal Appeals",Place 7,REP,Gina Parker,825,17,572,236
Upshur,4,"Judge, Court of Criminal Appeals",Place 7,DEM,Nancy Mulder,133,13,71,49
Upshur,4,"Judge, Court of Criminal Appeals",Place 7,,Under Votes,31,1,20,10
Upshur,4,"Judge, Court of Criminal Appeals",Place 7,,Over Votes,0,0,0,0
Upshur,4,"Judge, Court of Criminal Appeals",Place 8,REP,Lee Finley,827,16,575,236
Upshur,4,"Judge, Court of Criminal Appeals",Place 8,DEM,Chika Anyiam,129,13,68,48
Upshur,4,"Judge, Court of Criminal Appeals",Place 8,,Under Votes,33,2,20,11
Upshur,4,"Judge, Court of Criminal Appeals",Place 8,,Over Votes,0,0,0,0
Upshur,4,State Representative,5,REP,Cole Hefner,886,18,606,262
Upshur,4,State Representative,5,,Nancy A. Nichols (W),7,3,3,1
Upshur,4,State Representative,5,,Under Votes,96,10,54,32
Upshur,4,State Representative,5,,Over Votes,0,0,0,0
Upshur,4,"Justice, 6th Court of Appeals District",Place 2,REP,Jeff Rambin,887,18,609,260
Upshur,4,"Justice, 6th Court of Appeals District",Place 2,,Under Votes,102,13,54,35
Upshur,4,"Justice, 6th Court of Appeals District",Place 2,,Over Votes,0,0,0,0
Upshur,4,"Justice, 12th Court of Appeals District",Place 3,REP,Greg Neeley,887,17,610,260
Upshur,4,"Justice, 12th Court of Appeals District",Place 3,,Under Votes,102,14,53,35
Upshur,4,"Justice, 12th Court of Appeals District",Place 3,,Over Votes,0,0,0,0
Upshur,4,Sheriff,,REP,Larry Webb,814,17,562,235
Upshur,4,Sheriff,,DEM,"Brandon ""Bear"" Williams",153,13,87,53
Upshur,4,Sheriff,,,Under Votes,22,1,14,7
Upshur,4,Sheriff,,,Over Votes,0,0,0,0
Upshur,4,County Tax Assessor-Collector,,REP,Luana Howell,892,21,608,263
Upshur,4,County Tax Assessor-Collector,,,Under Votes,97,10,55,32
Upshur,4,County Tax Assessor-Collector,,,Over Votes,0,0,0,0
Upshur,4,County Commissioner Precinct 1,,REP,Gene Dolle,880,19,604,257
Upshur,4,County Commissioner Precinct 1,,,Under Votes,109,12,59,38
Upshur,4,County Commissioner Precinct 1,,,Over Votes,0,0,0,0
Upshur,4,County Constable Precinct 1,,REP,Tim Barnett,884,18,607,259
Upshur,4,County Constable Precinct 1,,,Under Votes,105,13,56,36
Upshur,4,County Constable Precinct 1,,,Over Votes,0,0,0,0
Upshur,5,Registered Voters,,,,537,,,
Upshur,5,Ballots Cast,,,,324,0,0,0
Upshur,5,President,,REP,Donald J. Trump/JD Vance,248,3,194,51
Upshur,5,President,,DEM,Kamala D. Harris/Tim Walz,74,2,57,15
Upshur,5,President,,LIB,Chase Oliver/Mike ter Maat,1,0,0,1
Upshur,5,President,,GRN,Jill Stein/Rudolph Ware,1,0,1,0
Upshur,5,President,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Upshur,5,President,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Upshur,5,President,,,Cornel West/Melina Abdullah (W),0,0,0,0
Upshur,5,President,,,Jessie Cueller/Wesley Lasley (W),0,0,0,0
Upshur,5,President,,,Peter Sonski/ Lauren Onak (W),0,0,0,0
Upshur,5,President,,,Shiva Ayyadurai/Crystal Ellis (W),0,0,0,0
Upshur,5,President,,,Under Votes,0,0,0,0
Upshur,5,President,,,Over Votes,0,0,0,0
Upshur,5,U.S. Senate,,REP,Ted Cruz,242,3,191,48
Upshur,5,U.S. Senate,,DEM,Colin Allred,72,1,56,15
Upshur,5,U.S. Senate,,LIB,Ted Brown,9,1,4,4
Upshur,5,U.S. Senate,,,Analisa Roche (W),0,0,0,0
Upshur,5,U.S. Senate,,,Tracy Andrus (W),0,0,0,0
Upshur,5,U.S. Senate,,,Under Votes,1,0,1,0
Upshur,5,U.S. Senate,,,Over Votes,0,0,0,0
Upshur,5,U.S. House,1,REP,Nathaniel Moran,255,4,199,52
Upshur,5,U.S. House,1,,Under Votes,69,1,53,15
Upshur,5,U.S. House,1,,Over Votes,0,0,0,0
Upshur,5,Railroad Commissioner,,REP,Christi Craddick,243,3,191,49
