county,office,district,candidate,incumbent,party,votes,pct
MONTGOMERY,State Representative,16  Unexpired Term,"Michael Hayles, Sr.",False,DEM,4062,14.82
MONTGOMERY,State Representative,16  Unexpired Term,Will Metcalf,False,REP,23338,85.18
MONTGOMERY,State Representative,16  Unexpired Term,Total,,,27400,
