county,office,district,candidate,incumbent,party,votes,pct
DEWITT,State Senator,18  Unexpired Term,Gary Gates,False,REP,384,37.76
DEWITT,State Senator,18  Unexpired Term,Charles Gregory,False,REP,11,1.08
DEWITT,State Senator,18  Unexpired Term,Christian E. Hawkins,False,DEM,21,2.06
DEWITT,State Senator,18  Unexpired Term,Lois W. Kolkhorst,False,REP,563,55.36
DEWITT,State Senator,18  Unexpired Term,Total,,,1017,
FAYETTE,State Senator,18  Unexpired Term,Cindy Drabek,False,DEM,41,1.90
FAYETTE,State Senator,18  Unexpired Term,Gary Gates,False,REP,473,21.95
FAYETTE,State Senator,18  Unexpired Term,Charles Gregory,False,REP,9,0.42
FAYETTE,State Senator,18  Unexpired Term,Christian E. Hawkins,False,DEM,88,4.08
FAYETTE,State Senator,18  Unexpired Term,Lois W. Kolkhorst,False,REP,1544,71.65
FAYETTE,State Senator,18  Unexpired Term,Total,,,2155,
FORT BEND,State Senator,18  Unexpired Term,Cindy Drabek,False,DEM,684,7.76
FORT BEND,State Senator,18  Unexpired Term,Gary Gates,False,REP,4454,50.53
FORT BEND,State Senator,18  Unexpired Term,Charles Gregory,False,REP,309,3.51
FORT BEND,State Senator,18  Unexpired Term,Christian E. Hawkins,False,DEM,224,2.54
FORT BEND,State Senator,18  Unexpired Term,Lois W. Kolkhorst,False,REP,3144,35.67
FORT BEND,State Senator,18  Unexpired Term,Total,,,8815,
GOLIAD,State Senator,18  Unexpired Term,Cindy Drabek,False,DEM,9,2.27
GOLIAD,State Senator,18  Unexpired Term,Gary Gates,False,REP,226,56.93
GOLIAD,State Senator,18  Unexpired Term,Charles Gregory,False,REP,8,2.02
GOLIAD,State Senator,18  Unexpired Term,Christian E. Hawkins,False,DEM,28,7.05
GOLIAD,State Senator,18  Unexpired Term,Lois W. Kolkhorst,False,REP,126,31.74
GOLIAD,State Senator,18  Unexpired Term,Total,,,397,
GONZALES,State Senator,18  Unexpired Term,Cindy Drabek,False,DEM,28,4.64
GONZALES,State Senator,18  Unexpired Term,Gary Gates,False,REP,272,45.03
GONZALES,State Senator,18  Unexpired Term,Charles Gregory,False,REP,14,2.32
GONZALES,State Senator,18  Unexpired Term,Christian E. Hawkins,False,DEM,19,3.15
GONZALES,State Senator,18  Unexpired Term,Lois W. Kolkhorst,False,REP,271,44.87
GONZALES,State Senator,18  Unexpired Term,Total,,,604,
HARRIS,State Senator,18  Unexpired Term,Cindy Drabek,False,DEM,31,5.58
HARRIS,State Senator,18  Unexpired Term,Gary Gates,False,REP,281,50.54
HARRIS,State Senator,18  Unexpired Term,Charles Gregory,False,REP,18,3.24
HARRIS,State Senator,18  Unexpired Term,Christian E. Hawkins,False,DEM,10,1.80
HARRIS,State Senator,18  Unexpired Term,Lois W. Kolkhorst,False,REP,216,38.85
HARRIS,State Senator,18  Unexpired Term,Total,,,556,
JACKSON,State Senator,18  Unexpired Term,Cindy Drabek,False,DEM,23,3.46
JACKSON,State Senator,18  Unexpired Term,Gary Gates,False,REP,278,41.87
JACKSON,State Senator,18  Unexpired Term,Charles Gregory,False,REP,20,3.01
JACKSON,State Senator,18  Unexpired Term,Christian E. Hawkins,False,DEM,12,1.81
JACKSON,State Senator,18  Unexpired Term,Lois W. Kolkhorst,False,REP,331,49.85
JACKSON,State Senator,18  Unexpired Term,Total,,,664,
LAVACA,State Senator,18  Unexpired Term,Cindy Drabek,False,DEM,54,3.80
LAVACA,State Senator,18  Unexpired Term,Gary Gates,False,REP,432,30.40
LAVACA,State Senator,18  Unexpired Term,Charles Gregory,False,REP,21,1.48
LAVACA,State Senator,18  Unexpired Term,Christian E. Hawkins,False,DEM,32,2.25
LAVACA,State Senator,18  Unexpired Term,Lois W. Kolkhorst,False,REP,882,62.07
LAVACA,State Senator,18  Unexpired Term,Total,,,1421,
LEE,State Senator,18  Unexpired Term,Cindy Drabek,False,DEM,21,3.52
LEE,State Senator,18  Unexpired Term,Gary Gates,False,REP,235,39.36
LEE,State Senator,18  Unexpired Term,Charles Gregory,False,REP,5,0.84
LEE,State Senator,18  Unexpired Term,Christian E. Hawkins,False,DEM,28,4.69
LEE,State Senator,18  Unexpired Term,Lois W. Kolkhorst,False,REP,308,51.59
LEE,State Senator,18  Unexpired Term,Total,,,597,
MATAGORDA,State Senator,18  Unexpired Term,Cindy Drabek,False,DEM,91,6.67
MATAGORDA,State Senator,18  Unexpired Term,Gary Gates,False,REP,516,37.80
MATAGORDA,State Senator,18  Unexpired Term,Charles Gregory,False,REP,34,2.49
MATAGORDA,State Senator,18  Unexpired Term,Christian E. Hawkins,False,DEM,96,7.03
MATAGORDA,State Senator,18  Unexpired Term,Lois W. Kolkhorst,False,REP,628,46.01
MATAGORDA,State Senator,18  Unexpired Term,Total,,,1365,
NUECES,State Senator,18  Unexpired Term,Cindy Drabek,False,DEM,4,2.88
NUECES,State Senator,18  Unexpired Term,Gary Gates,False,REP,55,39.57
NUECES,State Senator,18  Unexpired Term,Charles Gregory,False,REP,18,12.95
NUECES,State Senator,18  Unexpired Term,Christian E. Hawkins,False,DEM,5,3.60
NUECES,State Senator,18  Unexpired Term,Lois W. Kolkhorst,False,REP,57,41.01
NUECES,State Senator,18  Unexpired Term,Total,,,139,
REFUGIO,State Senator,18  Unexpired Term,Cindy Drabek,False,DEM,29,12.03
REFUGIO,State Senator,18  Unexpired Term,Gary Gates,False,REP,116,48.13
REFUGIO,State Senator,18  Unexpired Term,Charles Gregory,False,REP,5,2.07
REFUGIO,State Senator,18  Unexpired Term,Christian E. Hawkins,False,DEM,14,5.81
REFUGIO,State Senator,18  Unexpired Term,Lois W. Kolkhorst,False,REP,77,31.95
REFUGIO,State Senator,18  Unexpired Term,Total,,,241,
VICTORIA,State Senator,18  Unexpired Term,Cindy Drabek,False,DEM,347,6.33
VICTORIA,State Senator,18  Unexpired Term,Gary Gates,False,REP,2161,39.45
VICTORIA,State Senator,18  Unexpired Term,Charles Gregory,False,REP,119,2.17
VICTORIA,State Senator,18  Unexpired Term,Christian E. Hawkins,False,DEM,195,3.56
VICTORIA,State Senator,18  Unexpired Term,Lois W. Kolkhorst,False,REP,2656,48.48
VICTORIA,State Senator,18  Unexpired Term,Total,,,5478,
WALLER,State Senator,18  Unexpired Term,Cindy Drabek,False,DEM,67,4.76
WALLER,State Senator,18  Unexpired Term,Gary Gates,False,REP,473,33.62
WALLER,State Senator,18  Unexpired Term,Charles Gregory,False,REP,52,3.70
WALLER,State Senator,18  Unexpired Term,Christian E. Hawkins,False,DEM,114,8.10
WALLER,State Senator,18  Unexpired Term,Lois W. Kolkhorst,False,REP,701,49.82
WALLER,State Senator,18  Unexpired Term,Total,,,1407,
WASHINGTON,State Senator,18  Unexpired Term,Cindy Drabek,False,DEM,59,1.17
WASHINGTON,State Senator,18  Unexpired Term,Gary Gates,False,REP,415,8.20
WASHINGTON,State Senator,18  Unexpired Term,Charles Gregory,False,REP,9,0.18
WASHINGTON,State Senator,18  Unexpired Term,Christian E. Hawkins,False,DEM,149,2.95
WASHINGTON,State Senator,18  Unexpired Term,Lois W. Kolkhorst,False,REP,4427,87.51
WASHINGTON,State Senator,18  Unexpired Term,Total,,,5059,
WHARTON,State Senator,18  Unexpired Term,Cindy Drabek,False,DEM,119,5.88
WHARTON,State Senator,18  Unexpired Term,Gary Gates,False,REP,607,29.99
WHARTON,State Senator,18  Unexpired Term,Charles Gregory,False,REP,48,2.37
WHARTON,State Senator,18  Unexpired Term,Christian E. Hawkins,False,DEM,52,2.57
WHARTON,State Senator,18  Unexpired Term,Lois W. Kolkhorst,False,REP,1198,59.19
WHARTON,State Senator,18  Unexpired Term,Total,,,2024,
