county,office,district,candidate,incumbent,party,votes,pct
ANDREWS,U. S. Senator,,Total,,,2193,
ANDREWS,U. S. Representative,11,Mike Conaway,True,REP,1988,93.29
ANDREWS,U. S. Representative,11,Ryan T. Lange,False,LIB,143,6.71
ANDREWS,U. S. Representative,11,Total,,,2131,
ANDREWS,Governor,,Greg Abbott,False,REP,1988,89.51
ANDREWS,Governor,,Wendy R. Davis,False,DEM,203,9.14
ANDREWS,Governor,,Kathie Glass,False,LIB,25,1.13
ANDREWS,Governor,,Brandon Parmer,False,GRN,5,0.23
ANDREWS,Governor,,Sarah M. Pavitt,False,WI,0,0.00
ANDREWS,Governor,,Total,,,2221,
ANDREWS,Lieutenant Governor,,Dan Patrick,False,REP,1950,88.68
ANDREWS,Lieutenant Governor,,Leticia Van de Putte,False,DEM,205,9.32
ANDREWS,Lieutenant Governor,,Robert D. Butler,False,LIB,38,1.73
ANDREWS,Lieutenant Governor,,Chandrakantha Courtney,False,GRN,6,0.27
ANDREWS,Lieutenant Governor,,Total,,,2199,
ANDREWS,Attorney General,,Ken Paxton,False,REP,1898,86.75
ANDREWS,Attorney General,,Sam Houston,False,DEM,245,11.20
ANDREWS,Attorney General,,Jamie Balagia,False,LIB,39,1.78
ANDREWS,Attorney General,,Jamar Osborne,False,GRN,6,0.27
ANDREWS,Attorney General,,Total,,,2188,
ANDREWS,Comptroller of Public Accounts,,Glenn Hegar,False,REP,1847,85.12
ANDREWS,Comptroller of Public Accounts,,Mike  Collier,False,DEM,244,11.24
ANDREWS,Comptroller of Public Accounts,,Ben Sanders,False,LIB,65,3.00
ANDREWS,Comptroller of Public Accounts,,Deb Shafto,False,GRN,14,0.65
ANDREWS,Comptroller of Public Accounts,,Total,,,2170,
ANDREWS,Commissioner of the General Land Office,,George P. Bush,False,REP,1899,86.63
ANDREWS,Commissioner of the General Land Office,,John Cook,False,DEM,214,9.76
ANDREWS,Commissioner of the General Land Office,,Justin Knight,False,LIB,55,2.51
ANDREWS,Commissioner of the General Land Office,,Valerie Alessi,False,GRN,24,1.09
ANDREWS,Commissioner of the General Land Office,,Total,,,2192,
ANDREWS,Commissioner of Agriculture,,Sid Miller,False,REP,1830,84.53
ANDREWS,Commissioner of Agriculture,,Jim Hogan,False,DEM,251,11.59
ANDREWS,Commissioner of Agriculture,,David (Rocky) Palmquist,False,LIB,51,2.36
ANDREWS,Commissioner of Agriculture,,Kenneth Kendrick,False,GRN,33,1.52
ANDREWS,Commissioner of Agriculture,,Total,,,2165,
ANDREWS,Railroad Commissioner,,Ryan Sitton,False,REP,1831,84.65
ANDREWS,Railroad Commissioner,,Steve  Brown,False,DEM,226,10.45
ANDREWS,Railroad Commissioner,,Mark A. Miller,False,LIB,64,2.96
ANDREWS,Railroad Commissioner,,Martina Salinas,False,GRN,42,1.94
ANDREWS,Railroad Commissioner,,Total,,,2163,
ANDREWS,"Chief Justice, Supreme Court",,Nathan Hecht,True,REP,1860,85.99
ANDREWS,"Chief Justice, Supreme Court",,William Moody,False,DEM,247,11.42
ANDREWS,"Chief Justice, Supreme Court",,Tom Oxford,False,LIB,56,2.59
ANDREWS,"Chief Justice, Supreme Court",,Total,,,2163,
ANDREWS,Justice Supreme Court,6  Unexpired Term,Jeff Brown,True,REP,1877,86.82
ANDREWS,Justice Supreme Court,6  Unexpired Term,Lawrence Edward Meyers,False,DEM,217,10.04
ANDREWS,Justice Supreme Court,6  Unexpired Term,Mark Ash,False,LIB,68,3.15
ANDREWS,Justice Supreme Court,6  Unexpired Term,Total,,,2162,
ANDREWS,Justice Supreme Court,7,Jeff Boyd,True,REP,1854,85.91
ANDREWS,Justice Supreme Court,7,Gina Benavides,False,DEM,233,10.80
ANDREWS,Justice Supreme Court,7,Don Fulton,False,LIB,61,2.83
ANDREWS,Justice Supreme Court,7,Charles E. Waterbury,False,GRN,10,0.46
ANDREWS,Justice Supreme Court,7,Total,,,2158,
ANDREWS,Justice Supreme Court,8,Phil Johnson,True,REP,1925,92.50
ANDREWS,Justice Supreme Court,8,RS Roberto Koelsch,False,LIB,98,4.71
ANDREWS,Justice Supreme Court,8,Jim Chisolm,False,GRN,58,2.79
ANDREWS,Justice Supreme Court,8,Total,,,2081,
ANDREWS,Judge Court of Criminal Appeals,3,Bert Richardson,False,REP,1846,85.82
ANDREWS,Judge Court of Criminal Appeals,3,John Granberg,False,DEM,220,10.23
ANDREWS,Judge Court of Criminal Appeals,3,Mark W. Bennett,False,LIB,85,3.95
ANDREWS,Judge Court of Criminal Appeals,3,Total,,,2151,
ANDREWS,Judge Court of Criminal Appeals,4,Kevin Patrick Yeary,False,REP,1864,89.53
ANDREWS,Judge Court of Criminal Appeals,4,Quanah Parker,False,LIB,159,7.64
ANDREWS,Judge Court of Criminal Appeals,4,Judith SandersCastro,False,GRN,59,2.83
ANDREWS,Judge Court of Criminal Appeals,4,Total,,,2082,
ANDREWS,Judge Court of Criminal Appeals,9,David Newell,False,REP,1913,92.19
ANDREWS,Judge Court of Criminal Appeals,9,"William Bryan Strange, III",False,LIB,120,5.78
ANDREWS,Judge Court of Criminal Appeals,9,George Joseph Altgelt,False,GRN,42,2.02
ANDREWS,Judge Court of Criminal Appeals,9,Total,,,2075,
ANDREWS,State Senator,31,Kel Seliger,True,REP,1908,91.29
ANDREWS,State Senator,31,Steven Gibson,False,LIB,182,8.71
ANDREWS,State Senator,31,Total,,,2090,
ANDREWS,State Representative,81,Brooks Landgraf,False,REP,1965,99.80
ANDREWS,State Representative,81,Michael J. McCulloch,False,WI,4,0.20
ANDREWS,State Representative,81,Total,,,1969,
ANDREWS,"Chief Justice, 8th Court of Appeals District",,Ann Crawford McClure,True,DEM,587,100.00
ANDREWS,"Chief Justice, 8th Court of Appeals District",,Total,,,587,
ANDREWS,District Judge,109th Judicial District,Martin B. Muncy,True,REP,1984,100.00
ANDREWS,District Judge,109th Judicial District,Total,,,1984,
ANDREWS,Prop 1 Use and dedication of money transferred to the state highway fund,,IN FAVOR,,,1621,81.66
ANDREWS,Prop 1 Use and dedication of money transferred to the state highway fund,,AGAINST,,,364,18.34
ANDREWS,Prop 1 Use and dedication of money transferred to the state highway fund,,Total,,,1985,
ANGELINA,U. S. Senator,,John Cornyn,True,REP,12867,77.25
ANGELINA,U. S. Senator,,David M. Alameel,False,DEM,3414,20.50
ANGELINA,U. S. Senator,,Rebecca Paddock,False,LIB,288,1.73
ANGELINA,U. S. Senator,,"Emily ""Spicybrown"" Sanchez",False,GRN,87,0.52
ANGELINA,U. S. Senator,,Mohammed Tahiro,False,WI,0,0.00
ANGELINA,U. S. Senator,,Total,,,16656,
ANGELINA,U. S. Representative,1,Louie Gohmert,True,REP,13039,78.33
ANGELINA,U. S. Representative,1,Shirley J. McKellar,False,DEM,3607,21.67
ANGELINA,U. S. Representative,1,Total,,,16646,
ANGELINA,Governor,,Greg Abbott,False,REP,12940,77.01
ANGELINA,Governor,,Wendy R. Davis,False,DEM,3686,21.94
ANGELINA,Governor,,Kathie Glass,False,LIB,131,0.78
ANGELINA,Governor,,Brandon Parmer,False,GRN,42,0.25
ANGELINA,Governor,,Sarah M. Pavitt,False,WI,3,0.02
ANGELINA,Governor,,Total,,,16802,
ANGELINA,Lieutenant Governor,,Dan Patrick,False,REP,12749,76.23
ANGELINA,Lieutenant Governor,,Leticia Van de Putte,False,DEM,3625,21.67
ANGELINA,Lieutenant Governor,,Robert D. Butler,False,LIB,309,1.85
ANGELINA,Lieutenant Governor,,Chandrakantha Courtney,False,GRN,42,0.25
ANGELINA,Lieutenant Governor,,Total,,,16725,
ANGELINA,Attorney General,,Ken Paxton,False,REP,12513,75.15
ANGELINA,Attorney General,,Sam Houston,False,DEM,3879,23.30
ANGELINA,Attorney General,,Jamie Balagia,False,LIB,214,1.29
ANGELINA,Attorney General,,Jamar Osborne,False,GRN,44,0.26
ANGELINA,Attorney General,,Total,,,16650,
ANGELINA,Comptroller of Public Accounts,,Glenn Hegar,False,REP,12293,74.28
ANGELINA,Comptroller of Public Accounts,,Mike  Collier,False,DEM,3797,22.94
ANGELINA,Comptroller of Public Accounts,,Ben Sanders,False,LIB,384,2.32
ANGELINA,Comptroller of Public Accounts,,Deb Shafto,False,GRN,76,0.46
ANGELINA,Comptroller of Public Accounts,,Total,,,16550,
ANGELINA,Commissioner of the General Land Office,,George P. Bush,False,REP,12585,75.57
ANGELINA,Commissioner of the General Land Office,,John Cook,False,DEM,3643,21.88
ANGELINA,Commissioner of the General Land Office,,Justin Knight,False,LIB,346,2.08
ANGELINA,Commissioner of the General Land Office,,Valerie Alessi,False,GRN,79,0.47
ANGELINA,Commissioner of the General Land Office,,Total,,,16653,
ANGELINA,Commissioner of Agriculture,,Sid Miller,False,REP,12227,73.99
ANGELINA,Commissioner of Agriculture,,Jim Hogan,False,DEM,3835,23.21
ANGELINA,Commissioner of Agriculture,,David (Rocky) Palmquist,False,LIB,295,1.79
ANGELINA,Commissioner of Agriculture,,Kenneth Kendrick,False,GRN,169,1.02
ANGELINA,Commissioner of Agriculture,,Total,,,16526,
ANGELINA,Railroad Commissioner,,Ryan Sitton,False,REP,12344,74.66
ANGELINA,Railroad Commissioner,,Steve  Brown,False,DEM,3694,22.34
ANGELINA,Railroad Commissioner,,Mark A. Miller,False,LIB,361,2.18
ANGELINA,Railroad Commissioner,,Martina Salinas,False,GRN,135,0.82
ANGELINA,Railroad Commissioner,,Total,,,16534,
ANGELINA,"Chief Justice, Supreme Court",,Nathan Hecht,True,REP,12404,75.05
ANGELINA,"Chief Justice, Supreme Court",,William Moody,False,DEM,3807,23.04
ANGELINA,"Chief Justice, Supreme Court",,Tom Oxford,False,LIB,316,1.91
ANGELINA,"Chief Justice, Supreme Court",,Total,,,16527,
ANGELINA,Justice Supreme Court,6  Unexpired Term,Jeff Brown,True,REP,12488,75.66
ANGELINA,Justice Supreme Court,6  Unexpired Term,Lawrence Edward Meyers,False,DEM,3666,22.21
ANGELINA,Justice Supreme Court,6  Unexpired Term,Mark Ash,False,LIB,352,2.13
ANGELINA,Justice Supreme Court,6  Unexpired Term,Total,,,16506,
ANGELINA,Justice Supreme Court,7,Jeff Boyd,True,REP,12485,75.69
ANGELINA,Justice Supreme Court,7,Gina Benavides,False,DEM,3593,21.78
ANGELINA,Justice Supreme Court,7,Don Fulton,False,LIB,315,1.91
ANGELINA,Justice Supreme Court,7,Charles E. Waterbury,False,GRN,103,0.62
ANGELINA,Justice Supreme Court,7,Total,,,16496,
ANGELINA,Justice Supreme Court,8,Phil Johnson,True,REP,12934,90.54
ANGELINA,Justice Supreme Court,8,RS Roberto Koelsch,False,LIB,781,5.47
ANGELINA,Justice Supreme Court,8,Jim Chisolm,False,GRN,570,3.99
ANGELINA,Justice Supreme Court,8,Total,,,14285,
ANGELINA,Judge Court of Criminal Appeals,3,Bert Richardson,False,REP,12402,75.38
ANGELINA,Judge Court of Criminal Appeals,3,John Granberg,False,DEM,3648,22.17
ANGELINA,Judge Court of Criminal Appeals,3,Mark W. Bennett,False,LIB,402,2.44
ANGELINA,Judge Court of Criminal Appeals,3,Total,,,16452,
ANGELINA,Judge Court of Criminal Appeals,4,Kevin Patrick Yeary,False,REP,12773,88.94
ANGELINA,Judge Court of Criminal Appeals,4,Quanah Parker,False,LIB,1080,7.52
ANGELINA,Judge Court of Criminal Appeals,4,Judith SandersCastro,False,GRN,508,3.54
ANGELINA,Judge Court of Criminal Appeals,4,Total,,,14361,
ANGELINA,Judge Court of Criminal Appeals,9,David Newell,False,REP,12870,89.90
ANGELINA,Judge Court of Criminal Appeals,9,"William Bryan Strange, III",False,LIB,1042,7.28
ANGELINA,Judge Court of Criminal Appeals,9,George Joseph Altgelt,False,GRN,404,2.82
ANGELINA,Judge Court of Criminal Appeals,9,Total,,,14316,
ANGELINA,State Senator,3,Robert Nichols,True,REP,13219,91.44
ANGELINA,State Senator,3,J. Tyler Lindsey,False,LIB,1237,8.56
ANGELINA,State Senator,3,Total,,,14456,
ANGELINA,State Representative,57,Trent Ashby,True,REP,13722,100.00
ANGELINA,State Representative,57,Total,,,13722,
ANGELINA,"Chief Justice, 12th Court of Appeals District",,Jim Worthen,True,REP,13176,100.00
ANGELINA,"Chief Justice, 12th Court of Appeals District",,Total,,,13176,
ANGELINA,District Judge,159th Judicial District,Paul E. White,True,REP,13585,100.00
ANGELINA,District Judge,159th Judicial District,Total,,,13585,
ANGELINA,District Judge,217th Judicial District,Robert Inselmann,False,REP,13514,100.00
ANGELINA,District Judge,217th Judicial District,Total,,,13514,
ANGELINA,Prop 1 Use and dedication of money transferred to the state highway fund,,IN FAVOR,,,11562,81.82
ANGELINA,Prop 1 Use and dedication of money transferred to the state highway fund,,AGAINST,,,2569,18.18
ANGELINA,Prop 1 Use and dedication of money transferred to the state highway fund,,Total,,,14131,
ARANSAS,U. S. Senator,,John Cornyn,True,REP,4512,76.62
ARANSAS,U. S. Senator,,David M. Alameel,False,DEM,1165,19.78
ARANSAS,U. S. Senator,,Rebecca Paddock,False,LIB,165,2.80
ARANSAS,U. S. Senator,,"Emily ""Spicybrown"" Sanchez",False,GRN,46,0.78
ARANSAS,U. S. Senator,,Mohammed Tahiro,False,WI,1,0.02
ARANSAS,U. S. Senator,,Total,,,5889,
ARANSAS,U. S. Representative,27,Blake Farenthold,True,REP,4382,73.57
ARANSAS,U. S. Representative,27,Wesley Reed,False,DEM,1406,23.61
ARANSAS,U. S. Representative,27,Roxanne Simonson,False,LIB,168,2.82
ARANSAS,U. S. Representative,27,Total,,,5956,
ARANSAS,Governor,,Greg Abbott,False,REP,4460,73.48
ARANSAS,Governor,,Wendy R. Davis,False,DEM,1480,24.38
ARANSAS,Governor,,Kathie Glass,False,LIB,90,1.48
ARANSAS,Governor,,Brandon Parmer,False,GRN,35,0.58
ARANSAS,Governor,,Sarah M. Pavitt,False,WI,5,0.08
ARANSAS,Governor,,Total,,,6070,
ARANSAS,Lieutenant Governor,,Dan Patrick,False,REP,4364,72.67
ARANSAS,Lieutenant Governor,,Leticia Van de Putte,False,DEM,1455,24.23
ARANSAS,Lieutenant Governor,,Robert D. Butler,False,LIB,156,2.60
ARANSAS,Lieutenant Governor,,Chandrakantha Courtney,False,GRN,30,0.50
ARANSAS,Lieutenant Governor,,Total,,,6005,
ARANSAS,Attorney General,,Ken Paxton,False,REP,4396,73.40
ARANSAS,Attorney General,,Sam Houston,False,DEM,1416,23.64
ARANSAS,Attorney General,,Jamie Balagia,False,LIB,144,2.40
ARANSAS,Attorney General,,Jamar Osborne,False,GRN,33,0.55
ARANSAS,Attorney General,,Total,,,5989,
ARANSAS,Comptroller of Public Accounts,,Glenn Hegar,False,REP,4428,74.30
ARANSAS,Comptroller of Public Accounts,,Mike  Collier,False,DEM,1314,22.05
ARANSAS,Comptroller of Public Accounts,,Ben Sanders,False,LIB,160,2.68
ARANSAS,Comptroller of Public Accounts,,Deb Shafto,False,GRN,58,0.97
ARANSAS,Comptroller of Public Accounts,,Total,,,5960,
ARANSAS,Commissioner of the General Land Office,,George P. Bush,False,REP,4543,75.49
ARANSAS,Commissioner of the General Land Office,,John Cook,False,DEM,1220,20.27
ARANSAS,Commissioner of the General Land Office,,Justin Knight,False,LIB,177,2.94
ARANSAS,Commissioner of the General Land Office,,Valerie Alessi,False,GRN,78,1.30
ARANSAS,Commissioner of the General Land Office,,Total,,,6018,
ARANSAS,Commissioner of Agriculture,,Sid Miller,False,REP,4323,73.00
ARANSAS,Commissioner of Agriculture,,Jim Hogan,False,DEM,1309,22.10
ARANSAS,Commissioner of Agriculture,,David (Rocky) Palmquist,False,LIB,181,3.06
ARANSAS,Commissioner of Agriculture,,Kenneth Kendrick,False,GRN,109,1.84
ARANSAS,Commissioner of Agriculture,,Total,,,5922,
ARANSAS,Railroad Commissioner,,Ryan Sitton,False,REP,4290,72.50
ARANSAS,Railroad Commissioner,,Steve  Brown,False,DEM,1291,21.82
ARANSAS,Railroad Commissioner,,Mark A. Miller,False,LIB,220,3.72
ARANSAS,Railroad Commissioner,,Martina Salinas,False,GRN,116,1.96
ARANSAS,Railroad Commissioner,,Total,,,5917,
ARANSAS,"Chief Justice, Supreme Court",,Nathan Hecht,True,REP,4433,74.63
ARANSAS,"Chief Justice, Supreme Court",,William Moody,False,DEM,1308,22.02
ARANSAS,"Chief Justice, Supreme Court",,Tom Oxford,False,LIB,199,3.35
ARANSAS,"Chief Justice, Supreme Court",,Total,,,5940,
ARANSAS,Justice Supreme Court,6  Unexpired Term,Jeff Brown,True,REP,4449,75.24
ARANSAS,Justice Supreme Court,6  Unexpired Term,Lawrence Edward Meyers,False,DEM,1272,21.51
ARANSAS,Justice Supreme Court,6  Unexpired Term,Mark Ash,False,LIB,192,3.25
ARANSAS,Justice Supreme Court,6  Unexpired Term,Total,,,5913,
ARANSAS,Justice Supreme Court,7,Jeff Boyd,True,REP,4378,73.95
ARANSAS,Justice Supreme Court,7,Gina Benavides,False,DEM,1289,21.77
ARANSAS,Justice Supreme Court,7,Don Fulton,False,LIB,206,3.48
ARANSAS,Justice Supreme Court,7,Charles E. Waterbury,False,GRN,47,0.79
ARANSAS,Justice Supreme Court,7,Total,,,5920,
ARANSAS,Justice Supreme Court,8,Phil Johnson,True,REP,4605,86.33
ARANSAS,Justice Supreme Court,8,RS Roberto Koelsch,False,LIB,422,7.91
ARANSAS,Justice Supreme Court,8,Jim Chisolm,False,GRN,307,5.76
ARANSAS,Justice Supreme Court,8,Total,,,5334,
ARANSAS,Judge Court of Criminal Appeals,3,Bert Richardson,False,REP,4374,74.41
ARANSAS,Judge Court of Criminal Appeals,3,John Granberg,False,DEM,1268,21.57
ARANSAS,Judge Court of Criminal Appeals,3,Mark W. Bennett,False,LIB,236,4.01
ARANSAS,Judge Court of Criminal Appeals,3,Total,,,5878,
ARANSAS,Judge Court of Criminal Appeals,4,Kevin Patrick Yeary,False,REP,4511,84.49
ARANSAS,Judge Court of Criminal Appeals,4,Quanah Parker,False,LIB,505,9.46
ARANSAS,Judge Court of Criminal Appeals,4,Judith SandersCastro,False,GRN,323,6.05
ARANSAS,Judge Court of Criminal Appeals,4,Total,,,5339,
ARANSAS,Judge Court of Criminal Appeals,9,David Newell,False,REP,4606,86.47
ARANSAS,Judge Court of Criminal Appeals,9,"William Bryan Strange, III",False,LIB,454,8.52
ARANSAS,Judge Court of Criminal Appeals,9,George Joseph Altgelt,False,GRN,267,5.01
ARANSAS,Judge Court of Criminal Appeals,9,Total,,,5327,
ARANSAS,Member State Board of Education,2,Ruben Cortez Jr.,True,DEM,2076,100.00
ARANSAS,Member State Board of Education,2,Total,,,2076,
ARANSAS,State Representative,30,Geanie W. Morrison,True,REP,4723,100.00
ARANSAS,State Representative,30,Total,,,4723,
ARANSAS,Justice 13th Court of Appeals District,6,Doug Norman,False,REP,4482,76.64
ARANSAS,Justice 13th Court of Appeals District,6,Dori Contreras Garza,True,DEM,1366,23.36
ARANSAS,Justice 13th Court of Appeals District,6,Total,,,5848,
ARANSAS,District Judge,36th Judicial District,Starr Bauer,True,REP,4700,100.00
ARANSAS,District Judge,36th Judicial District,Total,,,4700,
ARANSAS,District Judge,156th Judicial District,Patrick L. Flanigan,False,REP,4735,100.00
ARANSAS,District Judge,156th Judicial District,Total,,,4735,
ARANSAS,District Attorney, 36th Judicial District  Unexpired Term,Michael Welborn,True,REP,4661,100.00
ARANSAS,District Attorney, 36th Judicial District  Unexpired Term,Total,,,4661,
ARANSAS,Prop 1 Use and dedication of money transferred to the state highway fund,,IN FAVOR,,,3988,82.69
ARANSAS,Prop 1 Use and dedication of money transferred to the state highway fund,,AGAINST,,,835,17.31
ARANSAS,Prop 1 Use and dedication of money transferred to the state highway fund,,Total,,,4823,
ARCHER,U. S. Senator,,John Cornyn,True,REP,2202,87.35
ARCHER,U. S. Senator,,David M. Alameel,False,DEM,252,10.00
ARCHER,U. S. Senator,,Rebecca Paddock,False,LIB,56,2.22
ARCHER,U. S. Senator,,"Emily ""Spicybrown"" Sanchez",False,GRN,11,0.44
ARCHER,U. S. Senator,,Mohammed Tahiro,False,WI,0,0.00
ARCHER,U. S. Senator,,Total,,,2521,
ARCHER,U. S. Representative,13,Mac Thornberry,True,REP,2317,88.37
ARCHER,U. S. Representative,13,Mike Minter,False,DEM,247,9.42
ARCHER,U. S. Representative,13,Emily Pivoda,False,LIB,44,1.68
ARCHER,U. S. Representative,13,Don Cook,False,GRN,14,0.53
ARCHER,U. S. Representative,13,Total,,,2622,
