county,office,district,candidate,incumbent,party,votes,pct
ANDREWS,U. S. Representative,19  Unexpired Term,Richard  Bartlett,False,REP,30,3.05
ANDREWS,U. S. Representative,19  Unexpired Term,John D. Bell,False,REP,73,7.41
ANDREWS,U. S. Representative,19  Unexpired Term,Jamie Berryhill,False,REP,89,9.04
ANDREWS,U. S. Representative,19  Unexpired Term,William M. (Bill) Christian,False,REP,40,4.06
ANDREWS,U. S. Representative,19  Unexpired Term,Mike Conaway,False,REP,258,26.19
ANDREWS,U. S. Representative,19  Unexpired Term,Thomas Flournoy,False,CON,2,0.20
ANDREWS,U. S. Representative,19  Unexpired Term,Kaye Gaddy,False,DEM,38,3.86
ANDREWS,U. S. Representative,19  Unexpired Term,"E.L. ""Ed"" Hicks",False,IND,7,0.71
ANDREWS,U. S. Representative,19  Unexpired Term,Carl H. Isett,False,REP,57,5.79
ANDREWS,U. S. Representative,19  Unexpired Term,David R. Langston,False,REP,50,5.08
ANDREWS,U. S. Representative,19  Unexpired Term,Donald May,False,REP,8,0.81
ANDREWS,U. S. Representative,19  Unexpired Term,Randy Neugebauer,False,REP,238,24.16
ANDREWS,U. S. Representative,19  Unexpired Term,Julia Penelope,False,GRN,3,0.30
ANDREWS,U. S. Representative,19  Unexpired Term,Richard (Chip) Peterson,False,LIB,1,0.10
ANDREWS,U. S. Representative,19  Unexpired Term,Jerri SimmonsAsmussen,False,DEM,13,1.32
ANDREWS,U. S. Representative,19  Unexpired Term,Vickie Sutton,False,REP,44,4.47
ANDREWS,U. S. Representative,19  Unexpired Term,Stace Williams,False,REP,34,3.45
ANDREWS,U. S. Representative,19  Unexpired Term,Total,,,985,
BAILEY,U. S. Representative,19  Unexpired Term,Richard  Bartlett,False,REP,0,0.00
BAILEY,U. S. Representative,19  Unexpired Term,John D. Bell,False,REP,5,0.88
BAILEY,U. S. Representative,19  Unexpired Term,Jamie Berryhill,False,REP,2,0.35
BAILEY,U. S. Representative,19  Unexpired Term,William M. (Bill) Christian,False,REP,6,1.05
BAILEY,U. S. Representative,19  Unexpired Term,Mike Conaway,False,REP,32,5.62
BAILEY,U. S. Representative,19  Unexpired Term,Thomas Flournoy,False,CON,0,0.00
BAILEY,U. S. Representative,19  Unexpired Term,Kaye Gaddy,False,DEM,14,2.46
BAILEY,U. S. Representative,19  Unexpired Term,"E.L. ""Ed"" Hicks",False,IND,2,0.35
BAILEY,U. S. Representative,19  Unexpired Term,Carl H. Isett,False,REP,89,15.64
BAILEY,U. S. Representative,19  Unexpired Term,David R. Langston,False,REP,121,21.27
BAILEY,U. S. Representative,19  Unexpired Term,Donald May,False,REP,5,0.88
BAILEY,U. S. Representative,19  Unexpired Term,Randy Neugebauer,False,REP,245,43.06
BAILEY,U. S. Representative,19  Unexpired Term,Julia Penelope,False,GRN,2,0.35
BAILEY,U. S. Representative,19  Unexpired Term,Richard (Chip) Peterson,False,LIB,0,0.00
BAILEY,U. S. Representative,19  Unexpired Term,Jerri SimmonsAsmussen,False,DEM,24,4.22
BAILEY,U. S. Representative,19  Unexpired Term,Vickie Sutton,False,REP,13,2.28
BAILEY,U. S. Representative,19  Unexpired Term,Stace Williams,False,REP,9,1.58
BAILEY,U. S. Representative,19  Unexpired Term,Total,,,569,
COCHRAN,U. S. Representative,19  Unexpired Term,Richard  Bartlett,False,REP,0,0.00
COCHRAN,U. S. Representative,19  Unexpired Term,John D. Bell,False,REP,4,1.06
COCHRAN,U. S. Representative,19  Unexpired Term,Jamie Berryhill,False,REP,5,1.33
COCHRAN,U. S. Representative,19  Unexpired Term,William M. (Bill) Christian,False,REP,1,0.27
COCHRAN,U. S. Representative,19  Unexpired Term,Mike Conaway,False,REP,14,3.71
COCHRAN,U. S. Representative,19  Unexpired Term,Thomas Flournoy,False,CON,0,0.00
COCHRAN,U. S. Representative,19  Unexpired Term,Kaye Gaddy,False,DEM,18,4.77
COCHRAN,U. S. Representative,19  Unexpired Term,"E.L. ""Ed"" Hicks",False,IND,1,0.27
COCHRAN,U. S. Representative,19  Unexpired Term,Carl H. Isett,False,REP,48,12.73
COCHRAN,U. S. Representative,19  Unexpired Term,David R. Langston,False,REP,101,26.79
COCHRAN,U. S. Representative,19  Unexpired Term,Donald May,False,REP,1,0.27
COCHRAN,U. S. Representative,19  Unexpired Term,Randy Neugebauer,False,REP,113,29.97
COCHRAN,U. S. Representative,19  Unexpired Term,Julia Penelope,False,GRN,2,0.53
COCHRAN,U. S. Representative,19  Unexpired Term,Richard (Chip) Peterson,False,LIB,0,0.00
COCHRAN,U. S. Representative,19  Unexpired Term,Jerri SimmonsAsmussen,False,DEM,14,3.71
COCHRAN,U. S. Representative,19  Unexpired Term,Vickie Sutton,False,REP,28,7.43
COCHRAN,U. S. Representative,19  Unexpired Term,Stace Williams,False,REP,27,7.16
COCHRAN,U. S. Representative,19  Unexpired Term,Total,,,377,
CRANE,U. S. Representative,19  Unexpired Term,Richard  Bartlett,False,REP,85,23.81
CRANE,U. S. Representative,19  Unexpired Term,John D. Bell,False,REP,27,7.56
CRANE,U. S. Representative,19  Unexpired Term,Jamie Berryhill,False,REP,70,19.61
CRANE,U. S. Representative,19  Unexpired Term,William M. (Bill) Christian,False,REP,26,7.28
CRANE,U. S. Representative,19  Unexpired Term,Mike Conaway,False,REP,52,14.57
CRANE,U. S. Representative,19  Unexpired Term,Thomas Flournoy,False,CON,0,0.00
CRANE,U. S. Representative,19  Unexpired Term,Kaye Gaddy,False,DEM,13,3.64
CRANE,U. S. Representative,19  Unexpired Term,"E.L. ""Ed"" Hicks",False,IND,1,0.28
CRANE,U. S. Representative,19  Unexpired Term,Carl H. Isett,False,REP,18,5.04
CRANE,U. S. Representative,19  Unexpired Term,David R. Langston,False,REP,6,1.68
CRANE,U. S. Representative,19  Unexpired Term,Donald May,False,REP,2,0.56
CRANE,U. S. Representative,19  Unexpired Term,Randy Neugebauer,False,REP,36,10.08
CRANE,U. S. Representative,19  Unexpired Term,Julia Penelope,False,GRN,0,0.00
CRANE,U. S. Representative,19  Unexpired Term,Richard (Chip) Peterson,False,LIB,1,0.28
CRANE,U. S. Representative,19  Unexpired Term,Jerri SimmonsAsmussen,False,DEM,2,0.56
CRANE,U. S. Representative,19  Unexpired Term,Vickie Sutton,False,REP,7,1.96
CRANE,U. S. Representative,19  Unexpired Term,Stace Williams,False,REP,11,3.08
CRANE,U. S. Representative,19  Unexpired Term,Total,,,357,
ECTOR,U. S. Representative,19  Unexpired Term,Richard  Bartlett,False,REP,504,8.07
ECTOR,U. S. Representative,19  Unexpired Term,John D. Bell,False,REP,290,4.64
ECTOR,U. S. Representative,19  Unexpired Term,Jamie Berryhill,False,REP,806,12.90
ECTOR,U. S. Representative,19  Unexpired Term,William M. (Bill) Christian,False,REP,201,3.22
ECTOR,U. S. Representative,19  Unexpired Term,Mike Conaway,False,REP,2416,38.67
ECTOR,U. S. Representative,19  Unexpired Term,Thomas Flournoy,False,CON,10,0.16
ECTOR,U. S. Representative,19  Unexpired Term,Kaye Gaddy,False,DEM,236,3.78
ECTOR,U. S. Representative,19  Unexpired Term,"E.L. ""Ed"" Hicks",False,IND,13,0.21
ECTOR,U. S. Representative,19  Unexpired Term,Carl H. Isett,False,REP,514,8.23
ECTOR,U. S. Representative,19  Unexpired Term,David R. Langston,False,REP,190,3.04
ECTOR,U. S. Representative,19  Unexpired Term,Donald May,False,REP,39,0.62
ECTOR,U. S. Representative,19  Unexpired Term,Randy Neugebauer,False,REP,534,8.55
ECTOR,U. S. Representative,19  Unexpired Term,Julia Penelope,False,GRN,23,0.37
ECTOR,U. S. Representative,19  Unexpired Term,Richard (Chip) Peterson,False,LIB,18,0.29
ECTOR,U. S. Representative,19  Unexpired Term,Jerri SimmonsAsmussen,False,DEM,92,1.47
ECTOR,U. S. Representative,19  Unexpired Term,Vickie Sutton,False,REP,63,1.01
ECTOR,U. S. Representative,19  Unexpired Term,Stace Williams,False,REP,298,4.77
ECTOR,U. S. Representative,19  Unexpired Term,Total,,,6247,
GAINES,U. S. Representative,19  Unexpired Term,Richard  Bartlett,False,REP,4,0.41
GAINES,U. S. Representative,19  Unexpired Term,John D. Bell,False,REP,35,3.61
GAINES,U. S. Representative,19  Unexpired Term,Jamie Berryhill,False,REP,45,4.64
GAINES,U. S. Representative,19  Unexpired Term,William M. (Bill) Christian,False,REP,25,2.58
GAINES,U. S. Representative,19  Unexpired Term,Mike Conaway,False,REP,131,13.51
GAINES,U. S. Representative,19  Unexpired Term,Thomas Flournoy,False,CON,1,0.10
GAINES,U. S. Representative,19  Unexpired Term,Kaye Gaddy,False,DEM,30,3.09
