office,district,candidate,incumbent,party,votes,pct
State Representative,62  Unexpired Term,Donnie Jarvis,False,DEM,3198,34.39
State Representative,62  Unexpired Term,Larry Phillips,False,REP,6102,65.61
State Representative,62  Unexpired Term,Total,,,9300,
