county,precinct,office,district,party,candidate,absentee,early_voting,election_day,votes
Karnes,1,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Kathy Cheng,9,23,29,61
Karnes,1,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,17,31,38,86
Karnes,1,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,7,7,13,27
Karnes,1,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,14,19,22,55
Karnes,1,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,10,19,27,56
Karnes,1,"Judge, Court of Criminal Appeals, Place 3",,DEM,William Pieratt Demond,2,9,10,21
Karnes,1,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,14,22,28,64
Karnes,1,"Judge, Court of Criminal Appeals, Place 3",,DEM,Dan Wood,7,8,10,25
Karnes,1,"Judge, Court of Criminal Appeals, Place 4",,DEM,Steven Miears,10,17,14,41
Karnes,1,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,13,22,34,69
Karnes,1,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,21,36,44,101
Karnes,1,State Senate,21,DEM,Judith Zaffirini,25,42,55,122
Karnes,1,State Representative,17,DEM,Madeline Eden,20,38,44,102
Karnes,1,"Chief Justice, 4th Court of Appeals District",,DEM,Rebeca Martinez,22,43,48,113
Karnes,1,Sheriff,,DEM,Dwayne Villanueva,27,53,64,144
Karnes,1,"County Commissioner, No. 3",,DEM,Mary Lozano,25,43,54,122
Karnes,1,"Constable, No. 3",,DEM,Fernando Luna Martinez,12,20,26,58
Karnes,1,"Constable, No. 3",,DEM,Felix Casanova,16,37,45,98
Karnes,1,County Chairman,,DEM,Mari Mitchell,24,41,51,116
Karnes,2,Registered Voters,,,,,,,160
Karnes,2,Ballots Cast,,DEM,,,,,14
Karnes,2,President,,DEM,Cory Booker,0,0,0,0
Karnes,2,President,,DEM,Marianne Williamson,0,0,0,0
Karnes,2,President,,DEM,Michael R. Bloomberg,0,0,4,4
Karnes,2,President,,DEM,Robby Wells,0,0,0,0
Karnes,2,President,,DEM,Julián Castro,0,0,0,0
Karnes,2,President,,DEM,Amy Klobuchar,0,0,0,0
Karnes,2,President,,DEM,Deval Patrick,0,0,0,0
Karnes,2,President,,DEM,Tom Steyer,0,3,1,4
Karnes,2,President,,DEM,John K. Delaney,0,0,0,0
Karnes,2,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
Karnes,2,President,,DEM,Elizabeth Warren,0,0,1,1
Karnes,2,President,,DEM,Pete Buttigieg,0,1,0,1
Karnes,2,President,,DEM,Joseph R. Biden,0,0,2,2
Karnes,2,President,,DEM,Michael Bennet,0,0,0,0
Karnes,2,President,,DEM,Bernie Sanders,0,1,0,1
Karnes,2,President,,DEM,Tulsi Gabbard,0,0,1,1
Karnes,2,U.S. Senate,,DEM,Jack Daniel Foster Jr,0,0,1,1
Karnes,2,U.S. Senate,,DEM,D.R. Hunter,0,0,0,0
Karnes,2,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0
Karnes,2,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Karnes,2,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,2,2,4
Karnes,2,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",0,2,1,3
Karnes,2,U.S. Senate,,DEM,Michael Cooper,0,0,2,2
Karnes,2,U.S. Senate,,DEM,Sema Hernandez,0,0,1,1
Karnes,2,U.S. Senate,,DEM,Royce West,0,0,0,0
Karnes,2,U.S. Senate,,DEM,"Annie ""Mamá"" Garcia",0,0,1,1
Karnes,2,U.S. Senate,,DEM,Amanda K. Edwards,0,0,0,0
Karnes,2,U.S. Senate,,DEM,Chris Bell,0,1,0,1
Karnes,2,U.S. House,15,DEM,Vicente Gonzalez,0,5,7,12
Karnes,2,Railroad Commissioner,,DEM,Kelly Stone,0,2,5,7
Karnes,2,Railroad Commissioner,,DEM,Chrysta Castañeda,0,2,2,4
Karnes,2,Railroad Commissioner,,DEM,Mark Watson,0,0,0,0
Karnes,2,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",0,0,1,1
Karnes,2,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,0,1,5,6
Karnes,2,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,0,3,3,6
Karnes,2,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Larry Praeger,0,1,8,9
Karnes,2,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Kathy Cheng,0,3,0,3
Karnes,2,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,0,2,5,7
Karnes,2,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,0,2,3,5
Karnes,2,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,0,2,5,7
Karnes,2,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,0,2,3,5
Karnes,2,"Judge, Court of Criminal Appeals, Place 3",,DEM,William Pieratt Demond,0,0,1,1
Karnes,2,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,0,3,3,6
Karnes,2,"Judge, Court of Criminal Appeals, Place 3",,DEM,Dan Wood,0,1,4,5
Karnes,2,"Judge, Court of Criminal Appeals, Place 4",,DEM,Steven Miears,0,0,3,3
Karnes,2,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,0,4,5,9
Karnes,2,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,0,4,7,11
Karnes,2,State Senate,21,DEM,Judith Zaffirini,0,5,8,13
Karnes,2,State Representative,17,DEM,Madeline Eden,0,3,8,11
Karnes,2,"Chief Justice, 4th Court of Appeals District",,DEM,Rebeca Martinez,0,4,8,12
Karnes,2,Sheriff,,DEM,Dwayne Villanueva,0,5,8,13
Karnes,2,County Chairman,,DEM,Mari Mitchell,0,4,8,12
Karnes,3,Registered Voters,,,,,,,148
Karnes,3,Ballots Cast,,DEM,,,,,2
Karnes,3,President,,DEM,Cory Booker,0,0,0,0
Karnes,3,President,,DEM,Marianne Williamson,0,0,0,0
Karnes,3,President,,DEM,Michael R. Bloomberg,0,0,0,0
Karnes,3,President,,DEM,Robby Wells,0,0,0,0
Karnes,3,President,,DEM,Julián Castro,0,0,0,0
Karnes,3,President,,DEM,Amy Klobuchar,0,0,0,0
Karnes,3,President,,DEM,Deval Patrick,0,0,0,0
Karnes,3,President,,DEM,Tom Steyer,0,0,0,0
Karnes,3,President,,DEM,John K. Delaney,0,0,0,0
Karnes,3,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
Karnes,3,President,,DEM,Elizabeth Warren,0,0,0,0
Karnes,3,President,,DEM,Pete Buttigieg,0,0,0,0
Karnes,3,President,,DEM,Joseph R. Biden,0,0,0,0
Karnes,3,President,,DEM,Michael Bennet,0,0,0,0
Karnes,3,President,,DEM,Bernie Sanders,0,0,1,1
Karnes,3,President,,DEM,Tulsi Gabbard,0,0,0,0
Karnes,3,U.S. Senate,,DEM,Jack Daniel Foster Jr,0,0,0,0
Karnes,3,U.S. Senate,,DEM,D.R. Hunter,0,0,0,0
Karnes,3,U.S. Senate,,DEM,Victor Hugo Harris,0,0,1,1
Karnes,3,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Karnes,3,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,0,1,1
Karnes,3,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",0,0,0,0
Karnes,3,U.S. Senate,,DEM,Michael Cooper,0,0,0,0
Karnes,3,U.S. Senate,,DEM,Sema Hernandez,0,0,0,0
Karnes,3,U.S. Senate,,DEM,Royce West,0,0,0,0
Karnes,3,U.S. Senate,,DEM,"Annie ""Mamá"" Garcia",0,0,0,0
Karnes,3,U.S. Senate,,DEM,Amanda K. Edwards,0,0,0,0
Karnes,3,U.S. Senate,,DEM,Chris Bell,0,0,0,0
Karnes,3,U.S. House,15,DEM,Vicente Gonzalez,0,0,2,2
Karnes,3,Railroad Commissioner,,DEM,Kelly Stone,0,0,1,1
Karnes,3,Railroad Commissioner,,DEM,Chrysta Castañeda,0,0,0,0
Karnes,3,Railroad Commissioner,,DEM,Mark Watson,0,0,0,0
Karnes,3,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",0,0,1,1
Karnes,3,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,0,0,0,0
Karnes,3,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,0,0,2,2
Karnes,3,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Larry Praeger,0,0,1,1
Karnes,3,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Kathy Cheng,0,0,1,1
Karnes,3,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,0,0,2,2
Karnes,3,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,0,0,0,0
Karnes,3,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,0,0,1,1
Karnes,3,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,0,0,1,1
Karnes,3,"Judge, Court of Criminal Appeals, Place 3",,DEM,William Pieratt Demond,0,0,1,1
Karnes,3,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,0,0,1,1
Karnes,3,"Judge, Court of Criminal Appeals, Place 3",,DEM,Dan Wood,0,0,0,0
Karnes,3,"Judge, Court of Criminal Appeals, Place 4",,DEM,Steven Miears,0,0,1,1
Karnes,3,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,0,0,1,1
Karnes,3,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,0,0,2,2
Karnes,3,State Senate,21,DEM,Judith Zaffirini,0,0,2,2
Karnes,3,State Representative,17,DEM,Madeline Eden,0,0,2,2
Karnes,3,"Chief Justice, 4th Court of Appeals District",,DEM,Rebeca Martinez,0,0,2,2
Karnes,3,Sheriff,,DEM,Dwayne Villanueva,0,0,2,2
Karnes,3,"County Commissioner, No. 3",,DEM,Mary Lozano,0,0,2,2
Karnes,3,"Constable, No. 3",,DEM,Fernando Luna Martinez,0,0,0,0
Karnes,3,"Constable, No. 3",,DEM,Felix Casanova,0,0,2,2
Karnes,3,County Chairman,,DEM,Mari Mitchell,0,0,2,2
Karnes,4,Registered Voters,,,,,,,1181
Karnes,4,Ballots Cast,,DEM,,,,,92
Karnes,4,President,,DEM,Andrew Yang,0,0,2,2
Karnes,4,President,,DEM,Cory Booker,0,0,0,0
Karnes,4,President,,DEM,Marianne Williamson,0,0,0,0
Karnes,4,President,,DEM,Michael R. Bloomberg,11,2,10,23
Karnes,4,President,,DEM,Robby Wells,1,1,0,2
Karnes,4,President,,DEM,Julián Castro,0,3,4,7
Karnes,4,President,,DEM,Amy Klobuchar,4,0,0,4
Karnes,4,President,,DEM,Deval Patrick,0,0,0,0
Karnes,4,President,,DEM,Tom Steyer,0,0,0,0
Karnes,4,President,,DEM,John K. Delaney,0,0,0,0
Karnes,4,President,,DEM,"Roque ""Rocky"" De La Fuente",1,0,1,2
Karnes,4,President,,DEM,Elizabeth Warren,2,1,1,4
Karnes,4,President,,DEM,Pete Buttigieg,0,1,0,1
Karnes,4,President,,DEM,Joseph R. Biden,1,1,16,18
Karnes,4,President,,DEM,Michael Bennet,0,0,0,0
Karnes,4,President,,DEM,Bernie Sanders,7,4,8,19
Karnes,4,President,,DEM,Tulsi Gabbard,0,0,1,1
Karnes,4,U.S. Senate,,DEM,Jack Daniel Foster Jr,0,0,1,1
Karnes,4,U.S. Senate,,DEM,D.R. Hunter,1,0,0,1
Karnes,4,U.S. Senate,,DEM,Victor Hugo Harris,0,2,0,2
Karnes,4,U.S. Senate,,DEM,Adrian Ocegueda,1,0,1,2
Karnes,4,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,6,1,16,23
Karnes,4,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",2,3,5,10
Karnes,4,U.S. Senate,,DEM,Michael Cooper,0,0,1,1
Karnes,4,U.S. Senate,,DEM,Sema Hernandez,1,1,7,9
Karnes,4,U.S. Senate,,DEM,Royce West,1,0,1,2
Karnes,4,U.S. Senate,,DEM,"Annie ""Mamá"" Garcia",3,1,2,6
Karnes,4,U.S. Senate,,DEM,Amanda K. Edwards,1,1,0,2
Karnes,4,U.S. Senate,,DEM,Chris Bell,4,1,4,9
Karnes,4,U.S. House,15,DEM,Vicente Gonzalez,21,11,39,71
Karnes,4,Railroad Commissioner,,DEM,Kelly Stone,3,2,5,10
Karnes,4,Railroad Commissioner,,DEM,Chrysta Castañeda,8,4,13,25
Karnes,4,Railroad Commissioner,,DEM,Mark Watson,4,1,9,14
Karnes,4,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",6,6,14,26
Karnes,4,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,4,3,11,18
Karnes,4,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,18,9,26,53
Karnes,4,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Larry Praeger,11,4,20,35
Karnes,4,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Kathy Cheng,10,9,19,38
Karnes,4,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,16,8,26,50
Karnes,4,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,5,3,11,19
Karnes,4,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,6,6,13,25
Karnes,4,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,15,5,25,45
Karnes,4,"Judge, Court of Criminal Appeals, Place 3",,DEM,William Pieratt Demond,4,1,5,10
Karnes,4,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,16,7,23,46
Karnes,4,"Judge, Court of Criminal Appeals, Place 3",,DEM,Dan Wood,2,2,9,13
Karnes,4,"Judge, Court of Criminal Appeals, Place 4",,DEM,Steven Miears,6,6,16,28
Karnes,4,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,16,5,21,42
Karnes,4,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,22,11,33,66
Karnes,4,State Senate,21,DEM,Judith Zaffirini,23,11,39,73
Karnes,4,State Representative,17,DEM,Madeline Eden,22,11,33,66
Karnes,4,"Chief Justice, 4th Court of Appeals District",,DEM,Rebeca Martinez,22,10,37,69
Karnes,4,Sheriff,,DEM,Dwayne Villanueva,24,13,44,81
Karnes,4,County Chairman,,DEM,Mari Mitchell,23,11,35,69
Karnes,5,Registered Voters,,,,,,,859
Karnes,5,Ballots Cast,,DEM,,,,,65
Karnes,5,President,,DEM,Andrew Yang,0,0,2,2
Karnes,5,President,,DEM,Cory Booker,0,0,0,0
Karnes,5,President,,DEM,Marianne Williamson,0,0,0,0
Karnes,5,President,,DEM,Michael R. Bloomberg,3,0,4,7
Karnes,5,President,,DEM,Robby Wells,0,0,0,0
Karnes,5,President,,DEM,Julián Castro,1,0,4,5
Karnes,5,President,,DEM,Amy Klobuchar,0,0,0,0
Karnes,5,President,,DEM,Deval Patrick,0,0,0,0
Karnes,5,President,,DEM,Tom Steyer,0,0,0,0
Karnes,5,President,,DEM,John K. Delaney,0,0,1,1
Karnes,5,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
Karnes,5,President,,DEM,Elizabeth Warren,0,0,2,2
Karnes,5,President,,DEM,Pete Buttigieg,0,0,0,0
Karnes,5,President,,DEM,Joseph R. Biden,6,1,20,27
Karnes,5,President,,DEM,Michael Bennet,0,0,0,0
Karnes,5,President,,DEM,Bernie Sanders,4,0,10,14
Karnes,5,President,,DEM,Tulsi Gabbard,0,0,1,1
Karnes,5,U.S. Senate,,DEM,Jack Daniel Foster Jr,0,0,3,3
Karnes,5,U.S. Senate,,DEM,D.R. Hunter,0,0,0,0
Karnes,5,U.S. Senate,,DEM,Victor Hugo Harris,0,0,1,1
Karnes,5,U.S. Senate,,DEM,Adrian Ocegueda,0,0,1,1
Karnes,5,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,5,1,20,26
Karnes,5,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",3,0,4,7
Karnes,5,U.S. Senate,,DEM,Michael Cooper,1,0,4,5
Karnes,5,U.S. Senate,,DEM,Sema Hernandez,1,0,3,4
Karnes,5,U.S. Senate,,DEM,Royce West,0,0,0,0
Karnes,5,U.S. Senate,,DEM,"Annie ""Mamá"" Garcia",3,0,4,7
Karnes,5,U.S. Senate,,DEM,Amanda K. Edwards,0,0,0,0
Karnes,5,U.S. Senate,,DEM,Chris Bell,1,0,0,1
Karnes,5,U.S. House,15,DEM,Vicente Gonzalez,13,1,34,48
Karnes,5,Railroad Commissioner,,DEM,Kelly Stone,2,0,3,5
Karnes,5,Railroad Commissioner,,DEM,Chrysta Castañeda,7,0,14,21
Karnes,5,Railroad Commissioner,,DEM,Mark Watson,0,0,4,4
Karnes,5,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",5,1,17,23
Karnes,5,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,7,0,19,26
Karnes,5,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,7,1,20,28
Karnes,5,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Larry Praeger,10,0,19,29
Karnes,5,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Kathy Cheng,5,1,19,25
Karnes,5,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,8,1,22,31
Karnes,5,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,6,0,15,21
Karnes,5,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,3,0,12,15
Karnes,5,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,11,1,25,37
Karnes,5,"Judge, Court of Criminal Appeals, Place 3",,DEM,William Pieratt Demond,3,0,4,7
Karnes,5,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,5,1,20,26
Karnes,5,"Judge, Court of Criminal Appeals, Place 3",,DEM,Dan Wood,6,0,15,21
Karnes,5,"Judge, Court of Criminal Appeals, Place 4",,DEM,Steven Miears,4,1,11,16
Karnes,5,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,9,0,26,35
Karnes,5,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,14,1,35,50
Karnes,5,State Senate,21,DEM,Judith Zaffirini,15,1,36,52
Karnes,5,State Representative,17,DEM,Madeline Eden,13,1,35,49
Karnes,5,"Chief Justice, 4th Court of Appeals District",,DEM,Rebeca Martinez,15,1,35,51
Karnes,5,Sheriff,,DEM,Dwayne Villanueva,16,1,41,58
Karnes,5,"Constable, No. 4",,DEM,Fernando Rios III,16,1,38,55
Karnes,5,County Chairman,,DEM,Mari Mitchell,15,1,32,48
Karnes,6,Registered Voters,,,,,,,249
Karnes,6,Ballots Cast,,DEM,Andrew Yang,,,,11
Karnes,6,President,,DEM,Cory Booker,0,0,1,1
Karnes,6,President,,DEM,Marianne Williamson,0,0,0,0
Karnes,6,President,,DEM,Michael R. Bloomberg,3,0,1,4
Karnes,6,President,,DEM,Robby Wells,0,0,0,0
Karnes,6,President,,DEM,Julián Castro,0,0,0,0
Karnes,6,President,,DEM,Amy Klobuchar,0,0,0,0
Karnes,6,President,,DEM,Deval Patrick,0,0,0,0
Karnes,6,President,,DEM,Tom Steyer,0,0,0,0
Karnes,6,President,,DEM,John K. Delaney,0,0,0,0
Karnes,6,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
Karnes,6,President,,DEM,Elizabeth Warren,0,0,0,0
Karnes,6,President,,DEM,Pete Buttigieg,0,0,0,0
Karnes,6,President,,DEM,Joseph R. Biden,0,0,0,0
Karnes,6,President,,DEM,Michael Bennet,0,0,0,0
Karnes,6,President,,DEM,Bernie Sanders,1,0,3,4
Karnes,6,President,,DEM,Tulsi Gabbard,0,0,0,0
Karnes,6,U.S. Senate,,DEM,Jack Daniel Foster Jr,1,0,0,1
Karnes,6,U.S. Senate,,DEM,D.R. Hunter,0,0,1,1
Karnes,6,U.S. Senate,,DEM,Victor Hugo Harris,0,0,1,1
Karnes,6,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Karnes,6,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,0,0,0
Karnes,6,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",1,0,0,1
Karnes,6,U.S. Senate,,DEM,Michael Cooper,1,0,1,2
Karnes,6,U.S. Senate,,DEM,Sema Hernandez,0,0,0,0
Karnes,6,U.S. Senate,,DEM,Royce West,0,0,0,0
Karnes,6,U.S. Senate,,DEM,"Annie ""Mamá"" Garcia",0,0,0,0
Karnes,6,U.S. Senate,,DEM,Amanda K. Edwards,0,0,1,1
Karnes,6,U.S. Senate,,DEM,Chris Bell,1,0,1,2
Karnes,6,U.S. House,15,DEM,Vicente Gonzalez,4,1,3,8
Karnes,6,Railroad Commissioner,,DEM,Kelly Stone,3,0,2,5
Karnes,6,Railroad Commissioner,,DEM,Chrysta Castañeda,0,0,0,0
Karnes,6,Railroad Commissioner,,DEM,Mark Watson,1,0,2,3
Karnes,6,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",0,0,0,0
Karnes,6,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,2,0,2,4
Karnes,6,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,2,1,1,4
Karnes,6,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Larry Praeger,3,1,1,5
Karnes,6,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Kathy Cheng,1,0,3,4
Karnes,6,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,4,0,3,7
Karnes,6,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,0,1,0,1
Karnes,6,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,4,1,3,8
Karnes,6,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,0,0,1,1
Karnes,6,"Judge, Court of Criminal Appeals, Place 3",,DEM,William Pieratt Demond,0,0,0,0
Karnes,6,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,1,1,0,2
Karnes,6,"Judge, Court of Criminal Appeals, Place 3",,DEM,Dan Wood,3,0,4,7
Karnes,6,"Judge, Court of Criminal Appeals, Place 4",,DEM,Steven Miears,3,0,2,5
Karnes,6,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,1,0,1,2
Karnes,6,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,4,0,3,7
Karnes,6,State Senate,21,DEM,Judith Zaffirini,4,1,4,9
Karnes,6,State Representative,17,DEM,Madeline Eden,4,0,2,6
Karnes,6,"Chief Justice, 4th Court of Appeals District",,DEM,Rebeca Martinez,4,0,4,8
Karnes,6,Sheriff,,DEM,Dwayne Villanueva,4,1,3,8
Karnes,6,County Chairman,,DEM,Mari Mitchell,4,1,4,9
Karnes,7,Registered Voters,,,,,,,623
Karnes,7,Ballots Cast,,DEM,,,,,55
Karnes,7,President,,DEM,Andrew Yang,0,0,0,0
Karnes,7,President,,DEM,Cory Booker,2,0,0,2
Karnes,7,President,,DEM,Marianne Williamson,0,0,0,0
Karnes,7,President,,DEM,Michael R. Bloomberg,1,0,3,4
Karnes,7,President,,DEM,Robby Wells,0,0,0,0
Karnes,7,President,,DEM,Julián Castro,0,0,0,0
Karnes,7,President,,DEM,Amy Klobuchar,0,0,0,0
Karnes,7,President,,DEM,Deval Patrick,0,0,0,0
Karnes,7,President,,DEM,Tom Steyer,1,0,1,2
Karnes,7,President,,DEM,John K. Delaney,1,0,0,1
Karnes,7,President,,DEM,"Roque ""Rocky"" De La Fuente",1,0,0,1
Karnes,7,President,,DEM,Elizabeth Warren,0,1,3,4
Karnes,7,President,,DEM,Pete Buttigieg,2,0,1,3
Karnes,7,President,,DEM,Joseph R. Biden,4,2,13,19
Karnes,7,President,,DEM,Michael Bennet,0,0,0,0
Karnes,7,President,,DEM,Bernie Sanders,0,2,13,15
Karnes,7,President,,DEM,Tulsi Gabbard,1,0,0,1
Karnes,7,U.S. Senate,,DEM,Jack Daniel Foster Jr,0,1,5,6
Karnes,7,U.S. Senate,,DEM,D.R. Hunter,0,0,0,0
Karnes,7,U.S. Senate,,DEM,Victor Hugo Harris,0,0,2,2
Karnes,7,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Karnes,7,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,0,3,3
Karnes,7,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",1,2,8,11
Karnes,7,U.S. Senate,,DEM,Michael Cooper,2,0,2,4
Karnes,7,U.S. Senate,,DEM,Sema Hernandez,1,0,1,2
