county,precinct,office,district,party,candidate,votes,early_votes,election_day,absentee
Taylor,101,United States President,,DEM,Robby Wells,0,0,0,0
Taylor,101,United States President,,DEM,Julián Castro,7,3,4,0
Taylor,101,United States President,,DEM,Andrew Yang,3,3,0,0
Taylor,101,United States President,,DEM,Deval Patrick,0,0,0,0
Taylor,101,Ballots Cast,,DEM,,305,,,
Taylor,101,United States President,,DEM,Over Votes,0,0,0,0
Taylor,101,United States President,,DEM,Under Votes,2,0,0,2
Taylor,101,United States President,,DEM,Amy Klobuchar,13,8,2,3
Taylor,101,United States President,,DEM,Cory Booker,2,2,0,0
Taylor,101,United States President,,DEM,John K. Delaney,1,0,1,0
Taylor,101,United States President,,DEM,Michael R. Bloomberg,28,15,6,7
Taylor,101,United States President,,DEM,Joseph R. Biden,132,21,95,16
Taylor,101,United States President,,DEM,Michael Bennet,1,0,0,1
Taylor,101,United States President,,DEM,Tom Steyer,3,2,0,1
Taylor,101,United States President,,DEM,Tulsi Gabbard,1,1,0,0
Taylor,101,United States President,,DEM,Elizabeth Warren,32,10,19,3
Taylor,101,United States President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
Taylor,101,United States President,,DEM,Pete Buttigieg,12,10,0,2
Taylor,101,United States President,,DEM,Marianne Williamson,0,0,0,0
Taylor,101,United States President,,DEM,Bernie Sanders,68,32,33,3
Taylor,101,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",53,21,24,8
Taylor,101,U.S. Senate,,DEM,Victor Hugo Harris,14,5,8,1
Taylor,101,U.S. Senate,,DEM,Michael Cooper,16,6,8,2
Taylor,101,U.S. Senate,,DEM,Over Votes,0,0,0,0
Taylor,101,U.S. Senate,,DEM,Under Votes,34,8,26,0
Taylor,101,U.S. Senate,,DEM,Adrian Ocegueda,9,4,4,1
Taylor,101,U.S. Senate,,DEM,Sema Hernandez,28,9,14,5
Taylor,101,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,38,11,26,1
Taylor,101,U.S. Senate,,DEM,D. R. Hunter,24,10,11,3
Taylor,101,U.S. Senate,,DEM,Royce West,11,5,4,2
Taylor,101,U.S. Senate,,DEM,"Annie ""Mamá"" Garcia",26,11,11,4
Taylor,101,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",4,0,3,1
Taylor,101,U.S. Senate,,DEM,Amanda K. Edwards,22,9,7,6
Taylor,101,U.S. Senate,,DEM,Chris Bell,26,8,14,4
Taylor,101,U.S. House,19,DEM,Over Votes,0,0,0,0
Taylor,101,U.S. House,19,DEM,Under Votes,51,18,29,4
Taylor,101,U.S. House,19,DEM,Tom Watson,254,89,131,34
Taylor,101,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",94,25,55,14
Taylor,101,Railroad Commissioner,,DEM,Over Votes,0,0,0,0
Taylor,101,Railroad Commissioner,,DEM,Under Votes,38,14,23,1
Taylor,101,Railroad Commissioner,,DEM,Kelly Stone,65,28,35,2
Taylor,101,Railroad Commissioner,,DEM,Mark Watson,45,16,19,10
Taylor,101,Railroad Commissioner,,DEM,Chrysta Castañeda,63,24,28,11
Taylor,101,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,220,81,103,36
Taylor,101,"Chief Justice, Supreme Court",,DEM,Over Votes,0,0,0,0
Taylor,101,"Chief Justice, Supreme Court",,DEM,Under Votes,40,12,27,1
Taylor,101,"Chief Justice, Supreme Court",,DEM,Gerald Zimmerer,45,14,30,1
Taylor,101,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Over Votes,0,0,0,0
Taylor,101,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Under Votes,39,11,27,1
Taylor,101,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Kathy Cheng,197,73,100,24
Taylor,101,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Larry Praeger,69,23,33,13
Taylor,101,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,173,57,93,23
Taylor,101,"Justice, Supreme Court, Place 7",,DEM,Over Votes,0,0,0,0
Taylor,101,"Justice, Supreme Court, Place 7",,DEM,Under Votes,43,13,27,3
Taylor,101,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,89,37,40,12
Taylor,101,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,106,36,53,17
