county,precinct,office,district,party,candidate,votes,mail,early_voting,election_day
Colorado,Precinct 202,President,,DEM,Joseph R. Biden,58,17,32,9
Colorado,Precinct 302,President,,DEM,Joseph R. Biden,128,39,73,16
Colorado,Precinct 303,President,,DEM,Joseph R. Biden,63,18,40,5
Colorado,Precinct 304,President,,DEM,Joseph R. Biden,57,10,31,16
Colorado,Precinct 305,President,,DEM,Joseph R. Biden,279,50,188,41
Colorado,Precinct 401,President,,DEM,Joseph R. Biden,113,24,75,14
Colorado,Precinct 402,President,,DEM,Joseph R. Biden,716,115,497,104
Colorado,Precinct 101,President,,LIB,Jo Jorgensen,8,2,4,2
Colorado,Precinct 102,President,,LIB,Jo Jorgensen,4,0,3,1
Colorado,Precinct 103,President,,LIB,Jo Jorgensen,0,0,0,0
Colorado,Precinct 201,President,,LIB,Jo Jorgensen,16,1,13,2
Colorado,Precinct 202,President,,LIB,Jo Jorgensen,2,0,1,1
Colorado,Precinct 302,President,,LIB,Jo Jorgensen,1,0,1,0
Colorado,Precinct 303,President,,LIB,Jo Jorgensen,5,0,3,2
Colorado,Precinct 304,President,,LIB,Jo Jorgensen,1,0,0,1
Colorado,Precinct 305,President,,LIB,Jo Jorgensen,3,0,3,0
Colorado,Precinct 401,President,,LIB,Jo Jorgensen,2,0,1,1
Colorado,Precinct 402,President,,LIB,Jo Jorgensen,8,0,6,2
Colorado,Precinct 101,President,,GRN,Howie Hawkins / Angela Walker,3,1,2,0
Colorado,Precinct 102,President,,GRN,Howie Hawkins / Angela Walker,0,0,0,0
Colorado,Precinct 103,President,,GRN,Howie Hawkins / Angela Walker,0,0,0,0
Colorado,Precinct 201,President,,GRN,Howie Hawkins / Angela Walker,0,0,0,0
Colorado,Precinct 202,President,,GRN,Howie Hawkins / Angela Walker,0,0,0,0
Colorado,Precinct 302,President,,GRN,Howie Hawkins / Angela Walker,2,0,2,0
Colorado,Precinct 303,President,,GRN,Howie Hawkins / Angela Walker,1,0,1,0
Colorado,Precinct 304,President,,GRN,Howie Hawkins / Angela Walker,2,0,2,0
Colorado,Precinct 305,President,,GRN,Howie Hawkins / Angela Walker,2,0,0,2
Colorado,Precinct 401,President,,GRN,Howie Hawkins / Angela Walker,0,0,0,0
Colorado,Precinct 402,President,,GRN,Howie Hawkins / Angela Walker,9,0,6,3
Colorado,Precinct 101,President,,NON,Write-in,4,1,1,2
Colorado,Precinct 102,President,,NON,Write-in,0,0,0,0
Colorado,Precinct 103,President,,NON,Write-in,0,0,0,0
Colorado,Precinct 201,President,,NON,Write-in,1,0,1,0
Colorado,Precinct 202,President,,NON,Write-in,1,1,0,0
Colorado,Precinct 302,President,,NON,Write-in,1,0,0,1
Colorado,Precinct 303,President,,NON,Write-in,1,0,1,0
Colorado,Precinct 304,President,,NON,Write-in,2,1,1,0
Colorado,Precinct 305,President,,NON,Write-in,3,0,3,0
Colorado,Precinct 401,President,,NON,Write-in,0,0,0,0
Colorado,Precinct 402,President,,NON,Write-in,1,0,0,1
Colorado,Precinct 101,President,,,OVER VOTES,0,0,0,0
Colorado,Precinct 102,President,,,OVER VOTES,0,0,0,0
Colorado,Precinct 103,President,,,OVER VOTES,0,0,0,0
Colorado,Precinct 201,President,,,OVER VOTES,0,0,0,0
Colorado,Precinct 202,President,,,OVER VOTES,2,0,0,2
Colorado,Precinct 302,President,,,OVER VOTES,0,0,0,0
Colorado,Precinct 303,President,,,OVER VOTES,0,0,0,0
Colorado,Precinct 304,President,,,OVER VOTES,0,0,0,0
Colorado,Precinct 305,President,,,OVER VOTES,0,0,0,0
Colorado,Precinct 401,President,,,OVER VOTES,0,0,0,0
Colorado,Precinct 402,President,,,OVER VOTES,0,0,0,0
Colorado,Precinct 101,President,,,UNDER VOTES,2,0,2,0
Colorado,Precinct 102,President,,,UNDER VOTES,1,0,0,1
Colorado,Precinct 103,President,,,UNDER VOTES,2,0,1,1
Colorado,Precinct 201,President,,,UNDER VOTES,8,0,6,2
Colorado,Precinct 202,President,,,UNDER VOTES,0,0,0,0
Colorado,Precinct 302,President,,,UNDER VOTES,3,1,1,1
Colorado,Precinct 303,President,,,UNDER VOTES,2,2,0,0
Colorado,Precinct 304,President,,,UNDER VOTES,1,0,1,0
Colorado,Precinct 305,President,,,UNDER VOTES,3,0,3,0
Colorado,Precinct 401,President,,,UNDER VOTES,2,0,2,0
Colorado,Precinct 402,President,,,UNDER VOTES,12,2,5,5
Colorado,Precinct 101,US Senator,,REP,John Cornyn,1115,93,823,199
Colorado,Precinct 102,US Senator,,REP,John Cornyn,160,9,90,61
Colorado,Precinct 103,US Senator,,REP,John Cornyn,399,23,180,196
Colorado,Precinct 201,US Senator,,REP,John Cornyn,1780,134,1428,218
Colorado,Precinct 202,US Senator,,REP,John Cornyn,369,28,183,158
Colorado,Precinct 302,US Senator,,REP,John Cornyn,781,55,505,221
Colorado,Precinct 303,US Senator,,REP,John Cornyn,391,15,296,80
Colorado,Precinct 304,US Senator,,REP,John Cornyn,351,23,239,89
Colorado,Precinct 305,US Senator,,REP,John Cornyn,986,71,801,114
Colorado,Precinct 401,US Senator,,REP,John Cornyn,176,8,137,31
Colorado,Precinct 402,US Senator,,REP,John Cornyn,859,70,654,135
Colorado,Precinct 101,US Senator,,DEM,"Mary ""MJ"" Hegar",418,86,286,46
Colorado,Precinct 102,US Senator,,DEM,"Mary ""MJ"" Hegar",46,10,23,13
Colorado,Precinct 103,US Senator,,DEM,"Mary ""MJ"" Hegar",57,11,24,22
Colorado,Precinct 201,US Senator,,DEM,"Mary ""MJ"" Hegar",452,87,312,53
Colorado,Precinct 202,US Senator,,DEM,"Mary ""MJ"" Hegar",56,17,32,7
Colorado,Precinct 302,US Senator,,DEM,"Mary ""MJ"" Hegar",131,39,74,18
Colorado,Precinct 303,US Senator,,DEM,"Mary ""MJ"" Hegar",56,16,35,5
Colorado,Precinct 304,US Senator,,DEM,"Mary ""MJ"" Hegar",60,10,31,19
Colorado,Precinct 305,US Senator,,DEM,"Mary ""MJ"" Hegar",273,48,186,39
Colorado,Precinct 401,US Senator,,DEM,"Mary ""MJ"" Hegar",107,23,70,14
Colorado,Precinct 402,US Senator,,DEM,"Mary ""MJ"" Hegar",706,108,490,108
Colorado,Precinct 101,US Senator,,LIB,Kerry Douglas McKennon,21,1,14,6
Colorado,Precinct 102,US Senator,,LIB,Kerry Douglas McKennon,8,1,4,3
Colorado,Precinct 103,US Senator,,LIB,Kerry Douglas McKennon,7,0,5,2
Colorado,Precinct 201,US Senator,,LIB,Kerry Douglas McKennon,21,1,13,7
Colorado,Precinct 202,US Senator,,LIB,Kerry Douglas McKennon,10,1,3,6
Colorado,Precinct 302,US Senator,,LIB,Kerry Douglas McKennon,1,0,1,0
Colorado,Precinct 303,US Senator,,LIB,Kerry Douglas McKennon,10,0,9,1
Colorado,Precinct 304,US Senator,,LIB,Kerry Douglas McKennon,3,0,3,0
Colorado,Precinct 305,US Senator,,LIB,Kerry Douglas McKennon,11,0,6,5
Colorado,Precinct 401,US Senator,,LIB,Kerry Douglas McKennon,3,0,3,0
Colorado,Precinct 402,US Senator,,LIB,Kerry Douglas McKennon,21,2,11,8
Colorado,Precinct 101,US Senator,,GRN,David B. Collins,9,0,7,2
Colorado,Precinct 102,US Senator,,GRN,David B. Collins,0,0,0,0
Colorado,Precinct 103,US Senator,,GRN,David B. Collins,1,0,1,0
Colorado,Precinct 201,US Senator,,GRN,David B. Collins,7,0,5,2
Colorado,Precinct 202,US Senator,,GRN,David B. Collins,2,0,1,1
Colorado,Precinct 302,US Senator,,GRN,David B. Collins,1,0,0,1
Colorado,Precinct 303,US Senator,,GRN,David B. Collins,0,0,0,0
Colorado,Precinct 304,US Senator,,GRN,David B. Collins,2,0,1,1
Colorado,Precinct 305,US Senator,,GRN,David B. Collins,4,0,1,3
Colorado,Precinct 401,US Senator,,GRN,David B. Collins,1,0,1,0
Colorado,Precinct 402,US Senator,,GRN,David B. Collins,16,0,14,2
Colorado,Precinct 101,US Senator,,NON,Write-in,1,0,0,1
Colorado,Precinct 102,US Senator,,NON,Write-in,0,0,0,0
Colorado,Precinct 103,US Senator,,NON,Write-in,0,0,0,0
Colorado,Precinct 201,US Senator,,NON,Write-in,0,0,0,0
Colorado,Precinct 202,US Senator,,NON,Write-in,0,0,0,0
Colorado,Precinct 302,US Senator,,NON,Write-in,0,0,0,0
Colorado,Precinct 303,US Senator,,NON,Write-in,0,0,0,0
Colorado,Precinct 304,US Senator,,NON,Write-in,0,0,0,0
Colorado,Precinct 305,US Senator,,NON,Write-in,0,0,0,0
Colorado,Precinct 401,US Senator,,NON,Write-in,0,0,0,0
Colorado,Precinct 402,US Senator,,NON,Write-in,1,0,0,1
Colorado,Precinct 101,US Senator,,,OVER VOTES,0,0,0,0
Colorado,Precinct 102,US Senator,,,OVER VOTES,1,0,1,0
Colorado,Precinct 103,US Senator,,,OVER VOTES,1,0,0,1
Colorado,Precinct 201,US Senator,,,OVER VOTES,0,0,0,0
Colorado,Precinct 202,US Senator,,,OVER VOTES,1,0,0,1
Colorado,Precinct 302,US Senator,,,OVER VOTES,1,0,1,0
Colorado,Precinct 303,US Senator,,,OVER VOTES,0,0,0,0
Colorado,Precinct 304,US Senator,,,OVER VOTES,0,0,0,0
Colorado,Precinct 305,US Senator,,,OVER VOTES,0,0,0,0
Colorado,Precinct 401,US Senator,,,OVER VOTES,0,0,0,0
Colorado,Precinct 402,US Senator,,,OVER VOTES,1,0,0,1
Colorado,Precinct 101,US Senator,,,UNDER VOTES,19,2,12,5
Colorado,Precinct 102,US Senator,,,UNDER VOTES,2,1,0,1
Colorado,Precinct 103,US Senator,,,UNDER VOTES,3,0,1,2
Colorado,Precinct 201,US Senator,,,UNDER VOTES,23,2,18,3
Colorado,Precinct 202,US Senator,,,UNDER VOTES,1,0,1,0
Colorado,Precinct 302,US Senator,,,UNDER VOTES,12,0,7,5
Colorado,Precinct 303,US Senator,,,UNDER VOTES,7,3,3,1
Colorado,Precinct 304,US Senator,,,UNDER VOTES,4,0,3,1
Colorado,Precinct 305,US Senator,,,UNDER VOTES,18,0,14,4
Colorado,Precinct 401,US Senator,,,UNDER VOTES,7,0,6,1
Colorado,Precinct 402,US Senator,,,UNDER VOTES,22,3,15,4
Colorado,Precinct 101,"US Representative, Dist 10",,REP,Michael McCaul,1123,93,828,202
Colorado,Precinct 102,"US Representative, Dist 10",,REP,Michael McCaul,163,8,91,64
Colorado,Precinct 103,"US Representative, Dist 10",,REP,Michael McCaul,401,25,180,196
Colorado,Precinct 201,"US Representative, Dist 10",,REP,Michael McCaul,1790,135,1433,222
Colorado,Precinct 202,"US Representative, Dist 10",,REP,Michael McCaul,371,28,184,159
Colorado,Precinct 302,"US Representative, Dist 10",,REP,Michael McCaul,788,55,507,226
Colorado,Precinct 303,"US Representative, Dist 10",,REP,Michael McCaul,395,17,299,79
Colorado,Precinct 304,"US Representative, Dist 10",,REP,Michael McCaul,353,26,237,90
Colorado,Precinct 305,"US Representative, Dist 10",,REP,Michael McCaul,995,69,807,119
Colorado,Precinct 401,"US Representative, Dist 10",,REP,Michael McCaul,175,7,137,31
Colorado,Precinct 402,"US Representative, Dist 10",,REP,Michael McCaul,869,68,664,137
Colorado,Precinct 101,"US Representative, Dist 10",,DEM,Mike Siegel,403,87,271,45
Colorado,Precinct 102,"US Representative, Dist 10",,DEM,Mike Siegel,44,12,21,11
Colorado,Precinct 103,"US Representative, Dist 10",,DEM,Mike Siegel,53,9,23,21
Colorado,Precinct 201,"US Representative, Dist 10",,DEM,Mike Siegel,435,84,301,50
Colorado,Precinct 202,"US Representative, Dist 10",,DEM,Mike Siegel,57,16,33,8
Colorado,Precinct 302,"US Representative, Dist 10",,DEM,Mike Siegel,114,37,67,10
Colorado,Precinct 303,"US Representative, Dist 10",,DEM,Mike Siegel,54,15,34,5
Colorado,Precinct 304,"US Representative, Dist 10",,DEM,Mike Siegel,55,7,32,16
Colorado,Precinct 305,"US Representative, Dist 10",,DEM,Mike Siegel,265,49,176,40
Colorado,Precinct 401,"US Representative, Dist 10",,DEM,Mike Siegel,110,23,72,15
Colorado,Precinct 402,"US Representative, Dist 10",,DEM,Mike Siegel,709,110,487,112
Colorado,Precinct 101,"US Representative, Dist 10",,LIB,Roy Eriksen,29,1,21,7
Colorado,Precinct 102,"US Representative, Dist 10",,LIB,Roy Eriksen,4,0,3,1
Colorado,Precinct 103,"US Representative, Dist 10",,LIB,Roy Eriksen,5,0,3,2
Colorado,Precinct 201,"US Representative, Dist 10",,LIB,Roy Eriksen,27,2,19,6
Colorado,Precinct 202,"US Representative, Dist 10",,LIB,Roy Eriksen,7,2,1,4
Colorado,Precinct 302,"US Representative, Dist 10",,LIB,Roy Eriksen,4,0,3,1
Colorado,Precinct 303,"US Representative, Dist 10",,LIB,Roy Eriksen,7,0,7,0
Colorado,Precinct 304,"US Representative, Dist 10",,LIB,Roy Eriksen,4,0,3,1
Colorado,Precinct 305,"US Representative, Dist 10",,LIB,Roy Eriksen,13,0,10,3
Colorado,Precinct 401,"US Representative, Dist 10",,LIB,Roy Eriksen,2,0,2,0
Colorado,Precinct 402,"US Representative, Dist 10",,LIB,Roy Eriksen,18,1,12,5
Colorado,Precinct 101,"US Representative, Dist 10",,,OVER VOTES,1,0,1,0
Colorado,Precinct 102,"US Representative, Dist 10",,,OVER VOTES,1,0,0,1
Colorado,Precinct 103,"US Representative, Dist 10",,,OVER VOTES,0,0,0,0
Colorado,Precinct 201,"US Representative, Dist 10",,,OVER VOTES,0,0,0,0
Colorado,Precinct 202,"US Representative, Dist 10",,,OVER VOTES,0,0,0,0
Colorado,Precinct 302,"US Representative, Dist 10",,,OVER VOTES,0,0,0,0
Colorado,Precinct 303,"US Representative, Dist 10",,,OVER VOTES,0,0,0,0
Colorado,Precinct 304,"US Representative, Dist 10",,,OVER VOTES,0,0,0,0
Colorado,Precinct 305,"US Representative, Dist 10",,,OVER VOTES,0,0,0,0
Colorado,Precinct 401,"US Representative, Dist 10",,,OVER VOTES,0,0,0,0
Colorado,Precinct 402,"US Representative, Dist 10",,,OVER VOTES,0,0,0,0
Colorado,Precinct 101,"US Representative, Dist 10",,,UNDER VOTES,27,1,21,5
Colorado,Precinct 102,"US Representative, Dist 10",,,UNDER VOTES,5,1,3,1
Colorado,Precinct 103,"US Representative, Dist 10",,,UNDER VOTES,9,0,5,4
Colorado,Precinct 201,"US Representative, Dist 10",,,UNDER VOTES,31,3,23,5
Colorado,Precinct 202,"US Representative, Dist 10",,,UNDER VOTES,4,0,2,2
Colorado,Precinct 302,"US Representative, Dist 10",,,UNDER VOTES,21,2,11,8
Colorado,Precinct 303,"US Representative, Dist 10",,,UNDER VOTES,8,2,3,3
Colorado,Precinct 304,"US Representative, Dist 10",,,UNDER VOTES,8,0,5,3
Colorado,Precinct 305,"US Representative, Dist 10",,,UNDER VOTES,19,1,15,3
Colorado,Precinct 401,"US Representative, Dist 10",,,UNDER VOTES,7,1,6,0
Colorado,Precinct 402,"US Representative, Dist 10",,,UNDER VOTES,30,4,21,5
Colorado,Precinct 101,Railroad Commissioner,,REP,"James ""Jim"" Wright",1109,91,817,201
Colorado,Precinct 102,Railroad Commissioner,,REP,"James ""Jim"" Wright",162,9,90,63
Colorado,Precinct 103,Railroad Commissioner,,REP,"James ""Jim"" Wright",397,23,177,197
Colorado,Precinct 201,Railroad Commissioner,,REP,"James ""Jim"" Wright",1765,127,1417,221
Colorado,Precinct 202,Railroad Commissioner,,REP,"James ""Jim"" Wright",364,28,179,157
Colorado,Precinct 302,Railroad Commissioner,,REP,"James ""Jim"" Wright",765,55,493,217
Colorado,Precinct 303,Railroad Commissioner,,REP,"James ""Jim"" Wright",391,15,297,79
Colorado,Precinct 304,Railroad Commissioner,,REP,"James ""Jim"" Wright",356,26,242,88
Colorado,Precinct 305,Railroad Commissioner,,REP,"James ""Jim"" Wright",978,71,791,116
Colorado,Precinct 401,Railroad Commissioner,,REP,"James ""Jim"" Wright",173,7,133,33
Colorado,Precinct 402,Railroad Commissioner,,REP,"James ""Jim"" Wright",845,72,641,132
Colorado,Precinct 101,Railroad Commissioner,,DEM,Chrysta Castaneda,408,81,283,44
Colorado,Precinct 102,Railroad Commissioner,,DEM,Chrysta Castaneda,40,10,22,8
Colorado,Precinct 103,Railroad Commissioner,,DEM,Chrysta Castaneda,61,11,28,22
Colorado,Precinct 201,Railroad Commissioner,,DEM,Chrysta Castaneda,433,88,298,47
Colorado,Precinct 202,Railroad Commissioner,,DEM,Chrysta Castaneda,59,16,32,11
Colorado,Precinct 302,Railroad Commissioner,,DEM,Chrysta Castaneda,123,35,73,15
Colorado,Precinct 303,Railroad Commissioner,,DEM,Chrysta Castaneda,54,17,32,5
Colorado,Precinct 304,Railroad Commissioner,,DEM,Chrysta Castaneda,52,6,29,17
Colorado,Precinct 305,Railroad Commissioner,,DEM,Chrysta Castaneda,262,48,176,38
Colorado,Precinct 401,Railroad Commissioner,,DEM,Chrysta Castaneda,112,24,76,12
Colorado,Precinct 402,Railroad Commissioner,,DEM,Chrysta Castaneda,708,103,493,112
Colorado,Precinct 101,Railroad Commissioner,,LIB,Matt Sterett,23,3,18,2
Colorado,Precinct 102,Railroad Commissioner,,LIB,Matt Sterett,7,1,3,3
Colorado,Precinct 103,Railroad Commissioner,,LIB,Matt Sterett,5,0,4,1
Colorado,Precinct 201,Railroad Commissioner,,LIB,Matt Sterett,24,0,19,5
Colorado,Precinct 202,Railroad Commissioner,,LIB,Matt Sterett,13,2,6,5
Colorado,Precinct 302,Railroad Commissioner,,LIB,Matt Sterett,7,0,6,1
Colorado,Precinct 303,Railroad Commissioner,,LIB,Matt Sterett,7,0,7,0
Colorado,Precinct 304,Railroad Commissioner,,LIB,Matt Sterett,2,0,2,0
Colorado,Precinct 305,Railroad Commissioner,,LIB,Matt Sterett,15,0,13,2
Colorado,Precinct 401,Railroad Commissioner,,LIB,Matt Sterett,3,0,2,1
Colorado,Precinct 402,Railroad Commissioner,,LIB,Matt Sterett,19,2,13,4
Colorado,Precinct 101,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",13,2,6,5
Colorado,Precinct 102,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",2,0,0,2
Colorado,Precinct 103,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,0,0,0
Colorado,Precinct 201,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",11,2,5,4
Colorado,Precinct 202,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",1,0,1,0
Colorado,Precinct 302,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",5,0,4,1
Colorado,Precinct 303,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",2,0,2,0
Colorado,Precinct 304,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",4,1,2,1
Colorado,Precinct 305,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",11,0,8,3
Colorado,Precinct 401,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,0,0,0
Colorado,Precinct 402,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",11,1,8,2
Colorado,Precinct 101,Railroad Commissioner,,,OVER VOTES,1,0,1,0
Colorado,Precinct 102,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Colorado,Precinct 103,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Colorado,Precinct 201,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Colorado,Precinct 202,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Colorado,Precinct 302,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Colorado,Precinct 303,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Colorado,Precinct 304,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Colorado,Precinct 305,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Colorado,Precinct 401,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Colorado,Precinct 402,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Colorado,Precinct 101,Railroad Commissioner,,,UNDER VOTES,29,5,17,7
Colorado,Precinct 102,Railroad Commissioner,,,UNDER VOTES,6,1,3,2
Colorado,Precinct 103,Railroad Commissioner,,,UNDER VOTES,5,0,2,3
Colorado,Precinct 201,Railroad Commissioner,,,UNDER VOTES,50,7,37,6
Colorado,Precinct 202,Railroad Commissioner,,,UNDER VOTES,2,0,2,0
Colorado,Precinct 302,Railroad Commissioner,,,UNDER VOTES,27,4,12,11
Colorado,Precinct 303,Railroad Commissioner,,,UNDER VOTES,10,2,5,3
Colorado,Precinct 304,Railroad Commissioner,,,UNDER VOTES,6,0,2,4
Colorado,Precinct 305,Railroad Commissioner,,,UNDER VOTES,26,0,20,6
Colorado,Precinct 401,Railroad Commissioner,,,UNDER VOTES,6,0,6,0
Colorado,Precinct 402,Railroad Commissioner,,,UNDER VOTES,43,5,29,9
Colorado,Precinct 101,"Chief Justice, Supreme Court",,REP,Nathan Hecht,1105,94,814,197
Colorado,Precinct 102,"Chief Justice, Supreme Court",,REP,Nathan Hecht,165,10,93,62
Colorado,Precinct 103,"Chief Justice, Supreme Court",,REP,Nathan Hecht,396,23,180,193
Colorado,Precinct 201,"Chief Justice, Supreme Court",,REP,Nathan Hecht,1762,130,1411,221
Colorado,Precinct 202,"Chief Justice, Supreme Court",,REP,Nathan Hecht,372,29,184,159
Colorado,Precinct 302,"Chief Justice, Supreme Court",,REP,Nathan Hecht,783,54,505,224
Colorado,Precinct 303,"Chief Justice, Supreme Court",,REP,Nathan Hecht,392,15,298,79
Colorado,Precinct 304,"Chief Justice, Supreme Court",,REP,Nathan Hecht,354,25,241,88
Colorado,Precinct 305,"Chief Justice, Supreme Court",,REP,Nathan Hecht,977,69,795,113
Colorado,Precinct 401,"Chief Justice, Supreme Court",,REP,Nathan Hecht,178,8,138,32
Colorado,Precinct 402,"Chief Justice, Supreme Court",,REP,Nathan Hecht,850,70,649,131
Colorado,Precinct 101,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,408,83,279,46
Colorado,Precinct 102,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,40,10,20,10
Colorado,Precinct 103,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,58,10,25,23
Colorado,Precinct 201,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,432,83,301,48
Colorado,Precinct 202,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,56,15,32,9
Colorado,Precinct 302,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,113,36,68,9
Colorado,Precinct 303,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,57,17,35,5
Colorado,Precinct 304,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,53,8,32,13
Colorado,Precinct 305,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,265,49,175,41
Colorado,Precinct 401,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,105,23,70,12
Colorado,Precinct 402,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,712,107,494,111
Colorado,Precinct 101,"Chief Justice, Supreme Court",,LIB,Mark Ash,34,2,26,6
Colorado,Precinct 102,"Chief Justice, Supreme Court",,LIB,Mark Ash,6,0,3,3
Colorado,Precinct 103,"Chief Justice, Supreme Court",,LIB,Mark Ash,5,0,4,1
Colorado,Precinct 201,"Chief Justice, Supreme Court",,LIB,Mark Ash,26,1,19,6
Colorado,Precinct 202,"Chief Justice, Supreme Court",,LIB,Mark Ash,9,2,3,4
Colorado,Precinct 302,"Chief Justice, Supreme Court",,LIB,Mark Ash,5,0,4,1
Colorado,Precinct 303,"Chief Justice, Supreme Court",,LIB,Mark Ash,6,0,6,0
Colorado,Precinct 304,"Chief Justice, Supreme Court",,LIB,Mark Ash,4,0,1,3
Colorado,Precinct 305,"Chief Justice, Supreme Court",,LIB,Mark Ash,17,0,12,5
Colorado,Precinct 401,"Chief Justice, Supreme Court",,LIB,Mark Ash,5,0,3,2
Colorado,Precinct 402,"Chief Justice, Supreme Court",,LIB,Mark Ash,24,3,11,10
