county,precinct,office,district,party,candidate,votes,early_voting,election_day
Lubbock,001 - LISD1-LBB,Registered Voters,,,,3329,,
Lubbock,001 - LISD1-LBB,President,,,Donald J. Trump / Michael R. Pence,737,635,102
Lubbock,001 - LISD1-LBB,President,,,Joseph R. Biden / Kamala D. Harris,1002,875,127
Lubbock,001 - LISD1-LBB,President,,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",18,18,0
Lubbock,001 - LISD1-LBB,President,,,Howie Hawkins / Angela Walker,7,5,2
Lubbock,001 - LISD1-LBB,President,,,Brian Carroll / Amar Patel,0,0,0
Lubbock,001 - LISD1-LBB,President,,,Gloria La Riva / Jennifer Jairala,0,0,0
Lubbock,001 - LISD1-LBB,President,,,Kasey Wells / Rachel Wells,0,0,0
Lubbock,001 - LISD1-LBB,President,,,Robert Morrow / Anne Beckett,0,0,0
Lubbock,001 - LISD1-LBB,President,,,Tom Hoefling / Andy Prior,0,0,0
Lubbock,001 - LISD1-LBB,U.S. Senate,,,John Cornyn,749,647,102
Lubbock,001 - LISD1-LBB,U.S. Senate,,,"Mary ""MJ"" Hegar",916,802,114
Lubbock,001 - LISD1-LBB,U.S. Senate,,,Kerry Douglas McKennon,48,40,8
Lubbock,001 - LISD1-LBB,U.S. Senate,,,David B. Collins,14,13,1
Lubbock,001 - LISD1-LBB,U.S. Senate,,,Ricardo Turullols-Bonilla,0,0,0
Lubbock,001 - LISD1-LBB,U.S. House,19,,Jodey C. Arrington,721,620,101
Lubbock,001 - LISD1-LBB,U.S. House,19,,Tom Watson,847,739,108
Lubbock,001 - LISD1-LBB,U.S. House,19,,Joe Burnes,64,48,16
Lubbock,001 - LISD1-LBB,Railroad Commissioner,,,"James ""Jim"" Wright",715,625,90
Lubbock,001 - LISD1-LBB,Railroad Commissioner,,,Chrysta Castañeda,904,790,114
Lubbock,001 - LISD1-LBB,Railroad Commissioner,,,Matt Sterett,55,44,11
Lubbock,001 - LISD1-LBB,Railroad Commissioner,,,"Katija ""Kat"" Gruene",20,14,6
Lubbock,001 - LISD1-LBB,State Senate,28,,Charles Perry,1049,887,162
Lubbock,001 - LISD1-LBB,State Representative,84,,John Frullo,708,610,98
Lubbock,001 - LISD1-LBB,State Representative,84,,John Gibson,881,761,120
Lubbock,002 - LISD1-LBB,Registered Voters,,,,857,,
Lubbock,002 - LISD1-LBB,President,,,Donald J. Trump / Michael R. Pence,372,317,55
Lubbock,002 - LISD1-LBB,President,,,Joseph R. Biden / Kamala D. Harris,218,192,26
Lubbock,002 - LISD1-LBB,President,,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",5,5,0
Lubbock,002 - LISD1-LBB,President,,,Howie Hawkins / Angela Walker,2,1,1
Lubbock,002 - LISD1-LBB,President,,,Brian Carroll / Amar Patel,0,0,0
Lubbock,002 - LISD1-LBB,President,,,Gloria La Riva / Jennifer Jairala,0,0,0
Lubbock,002 - LISD1-LBB,President,,,Kasey Wells / Rachel Wells,0,0,0
Lubbock,002 - LISD1-LBB,President,,,Robert Morrow / Anne Beckett,0,0,0
Lubbock,002 - LISD1-LBB,President,,,Tom Hoefling / Andy Prior,0,0,0
Lubbock,002 - LISD1-LBB,U.S. Senate,,,John Cornyn,365,314,51
Lubbock,002 - LISD1-LBB,U.S. Senate,,,"Mary ""MJ"" Hegar",205,180,25
Lubbock,002 - LISD1-LBB,U.S. Senate,,,Kerry Douglas McKennon,15,10,5
Lubbock,002 - LISD1-LBB,U.S. Senate,,,David B. Collins,4,3,1
Lubbock,002 - LISD1-LBB,U.S. Senate,,,Ricardo Turullols-Bonilla,0,0,0
Lubbock,002 - LISD1-LBB,U.S. House,19,,Jodey C. Arrington,371,319,52
Lubbock,002 - LISD1-LBB,U.S. House,19,,Tom Watson,198,174,24
Lubbock,002 - LISD1-LBB,U.S. House,19,,Joe Burnes,14,8,6
Lubbock,002 - LISD1-LBB,Railroad Commissioner,,,"James ""Jim"" Wright",353,305,48
Lubbock,002 - LISD1-LBB,Railroad Commissioner,,,Chrysta Castañeda,202,176,26
Lubbock,002 - LISD1-LBB,Railroad Commissioner,,,Matt Sterett,18,15,3
Lubbock,002 - LISD1-LBB,Railroad Commissioner,,,"Katija ""Kat"" Gruene",8,4,4
Lubbock,002 - LISD1-LBB,State Senate,28,,Charles Perry,437,369,68
Lubbock,002 - LISD2-LBB,Registered Voters,,,,1216,,
Lubbock,002 - LISD2-LBB,President,,,Donald J. Trump / Michael R. Pence,240,193,47
Lubbock,002 - LISD2-LBB,President,,,Joseph R. Biden / Kamala D. Harris,304,263,41
Lubbock,002 - LISD2-LBB,President,,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",4,3,1
Lubbock,002 - LISD2-LBB,President,,,Howie Hawkins / Angela Walker,1,1,0
Lubbock,002 - LISD2-LBB,President,,,Brian Carroll / Amar Patel,0,0,0
Lubbock,002 - LISD2-LBB,President,,,Gloria La Riva / Jennifer Jairala,0,0,0
Lubbock,002 - LISD2-LBB,President,,,Kasey Wells / Rachel Wells,0,0,0
Lubbock,002 - LISD2-LBB,President,,,Robert Morrow / Anne Beckett,0,0,0
Lubbock,002 - LISD2-LBB,President,,,Tom Hoefling / Andy Prior,0,0,0
Lubbock,002 - LISD2-LBB,U.S. Senate,,,John Cornyn,235,194,41
Lubbock,002 - LISD2-LBB,U.S. Senate,,,"Mary ""MJ"" Hegar",286,247,39
Lubbock,002 - LISD2-LBB,U.S. Senate,,,Kerry Douglas McKennon,10,8,2
Lubbock,002 - LISD2-LBB,U.S. Senate,,,David B. Collins,4,3,1
Lubbock,002 - LISD2-LBB,U.S. Senate,,,Ricardo Turullols-Bonilla,0,0,0
Lubbock,002 - LISD2-LBB,U.S. House,19,,Jodey C. Arrington,244,198,46
Lubbock,002 - LISD2-LBB,U.S. House,19,,Tom Watson,270,237,33
Lubbock,002 - LISD2-LBB,U.S. House,19,,Joe Burnes,17,12,5
Lubbock,002 - LISD2-LBB,Railroad Commissioner,,,"James ""Jim"" Wright",232,191,41
Lubbock,002 - LISD2-LBB,Railroad Commissioner,,,Chrysta Castañeda,284,243,41
Lubbock,002 - LISD2-LBB,Railroad Commissioner,,,Matt Sterett,10,9,1
Lubbock,002 - LISD2-LBB,Railroad Commissioner,,,"Katija ""Kat"" Gruene",7,5,2
Lubbock,002 - LISD2-LBB,State Senate,28,,Charles Perry,320,260,60
Lubbock,002 - IISD-LBB,Registered Voters,,,,11,,
Lubbock,002 - IISD-LBB,President,,,Donald J. Trump / Michael R. Pence,6,5,1
Lubbock,002 - IISD-LBB,President,,,Joseph R. Biden / Kamala D. Harris,3,3,0
Lubbock,002 - IISD-LBB,President,,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",0,0,0
Lubbock,002 - IISD-LBB,President,,,Howie Hawkins / Angela Walker,0,0,0
Lubbock,002 - IISD-LBB,President,,,Brian Carroll / Amar Patel,0,0,0
Lubbock,002 - IISD-LBB,President,,,Gloria La Riva / Jennifer Jairala,0,0,0
Lubbock,002 - IISD-LBB,President,,,Kasey Wells / Rachel Wells,0,0,0
Lubbock,002 - IISD-LBB,President,,,Robert Morrow / Anne Beckett,0,0,0
Lubbock,002 - IISD-LBB,President,,,Tom Hoefling / Andy Prior,0,0,0
Lubbock,002 - IISD-LBB,U.S. Senate,,,John Cornyn,6,5,1
Lubbock,002 - IISD-LBB,U.S. Senate,,,"Mary ""MJ"" Hegar",3,3,0
Lubbock,002 - IISD-LBB,U.S. Senate,,,Kerry Douglas McKennon,0,0,0
Lubbock,002 - IISD-LBB,U.S. Senate,,,David B. Collins,0,0,0
Lubbock,002 - IISD-LBB,U.S. Senate,,,Ricardo Turullols-Bonilla,0,0,0
Lubbock,002 - IISD-LBB,U.S. House,19,,Jodey C. Arrington,4,3,1
Lubbock,002 - IISD-LBB,U.S. House,19,,Tom Watson,3,3,0
Lubbock,002 - IISD-LBB,U.S. House,19,,Joe Burnes,0,0,0
Lubbock,002 - IISD-LBB,Railroad Commissioner,,,"James ""Jim"" Wright",6,5,1
Lubbock,002 - IISD-LBB,Railroad Commissioner,,,Chrysta Castañeda,3,3,0
Lubbock,002 - IISD-LBB,Railroad Commissioner,,,Matt Sterett,0,0,0
Lubbock,002 - IISD-LBB,Railroad Commissioner,,,"Katija ""Kat"" Gruene",0,0,0
Lubbock,002 - IISD-LBB,State Senate,28,,Charles Perry,5,4,1
Lubbock,002 - RISD-LBB,Registered Voters,,,,149,,
Lubbock,002 - RISD-LBB,President,,,Donald J. Trump / Michael R. Pence,41,37,4
Lubbock,002 - RISD-LBB,President,,,Joseph R. Biden / Kamala D. Harris,20,17,3
Lubbock,002 - RISD-LBB,President,,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",1,0,1
Lubbock,002 - RISD-LBB,President,,,Howie Hawkins / Angela Walker,0,0,0
Lubbock,002 - RISD-LBB,President,,,Brian Carroll / Amar Patel,0,0,0
Lubbock,002 - RISD-LBB,President,,,Gloria La Riva / Jennifer Jairala,0,0,0
Lubbock,002 - RISD-LBB,President,,,Kasey Wells / Rachel Wells,0,0,0
Lubbock,002 - RISD-LBB,President,,,Robert Morrow / Anne Beckett,0,0,0
Lubbock,002 - RISD-LBB,President,,,Tom Hoefling / Andy Prior,0,0,0
Lubbock,002 - RISD-LBB,U.S. Senate,,,John Cornyn,42,37,5
Lubbock,002 - RISD-LBB,U.S. Senate,,,"Mary ""MJ"" Hegar",17,15,2
Lubbock,002 - RISD-LBB,U.S. Senate,,,Kerry Douglas McKennon,1,1,0
Lubbock,002 - RISD-LBB,U.S. Senate,,,David B. Collins,1,0,1
Lubbock,002 - RISD-LBB,U.S. Senate,,,Ricardo Turullols-Bonilla,0,0,0
Lubbock,002 - RISD-LBB,U.S. House,19,,Jodey C. Arrington,42,37,5
Lubbock,002 - RISD-LBB,U.S. House,19,,Tom Watson,19,16,3
Lubbock,002 - RISD-LBB,U.S. House,19,,Joe Burnes,0,0,0
Lubbock,002 - RISD-LBB,Railroad Commissioner,,,"James ""Jim"" Wright",42,37,5
Lubbock,002 - RISD-LBB,Railroad Commissioner,,,Chrysta Castañeda,17,14,3
Lubbock,002 - RISD-LBB,Railroad Commissioner,,,Matt Sterett,0,0,0
Lubbock,002 - RISD-LBB,Railroad Commissioner,,,"Katija ""Kat"" Gruene",1,1,0
Lubbock,002 - RISD-LBB,State Senate,28,,Charles Perry,47,42,5
Lubbock,002 - NDSD-LBB,Registered Voters,,,,9,,
Lubbock,002 - NDSD-LBB,President,,,Donald J. Trump / Michael R. Pence,3,3,0
Lubbock,002 - NDSD-LBB,President,,,Joseph R. Biden / Kamala D. Harris,3,3,0
Lubbock,002 - NDSD-LBB,President,,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",0,0,0
Lubbock,002 - NDSD-LBB,President,,,Howie Hawkins / Angela Walker,0,0,0
Lubbock,002 - NDSD-LBB,President,,,Brian Carroll / Amar Patel,0,0,0
Lubbock,002 - NDSD-LBB,President,,,Gloria La Riva / Jennifer Jairala,0,0,0
Lubbock,002 - NDSD-LBB,President,,,Kasey Wells / Rachel Wells,0,0,0
Lubbock,002 - NDSD-LBB,President,,,Robert Morrow / Anne Beckett,0,0,0
Lubbock,002 - NDSD-LBB,President,,,Tom Hoefling / Andy Prior,0,0,0
Lubbock,002 - NDSD-LBB,U.S. Senate,,,John Cornyn,3,3,0
Lubbock,002 - NDSD-LBB,U.S. Senate,,,"Mary ""MJ"" Hegar",3,3,0
Lubbock,002 - NDSD-LBB,U.S. Senate,,,Kerry Douglas McKennon,0,0,0
Lubbock,002 - NDSD-LBB,U.S. Senate,,,David B. Collins,0,0,0
Lubbock,002 - NDSD-LBB,U.S. Senate,,,Ricardo Turullols-Bonilla,0,0,0
Lubbock,002 - NDSD-LBB,U.S. House,19,,Jodey C. Arrington,3,3,0
Lubbock,002 - NDSD-LBB,U.S. House,19,,Tom Watson,3,3,0
Lubbock,002 - NDSD-LBB,U.S. House,19,,Joe Burnes,0,0,0
Lubbock,002 - NDSD-LBB,Railroad Commissioner,,,"James ""Jim"" Wright",3,3,0
Lubbock,002 - NDSD-LBB,Railroad Commissioner,,,Chrysta Castañeda,3,3,0
Lubbock,002 - NDSD-LBB,Railroad Commissioner,,,Matt Sterett,0,0,0
Lubbock,002 - NDSD-LBB,Railroad Commissioner,,,"Katija ""Kat"" Gruene",0,0,0
Lubbock,002 - NDSD-LBB,State Senate,28,,Charles Perry,4,4,0
Lubbock,002 - IISD,Registered Voters,,,,6,,
Lubbock,002 - IISD,President,,,Donald J. Trump / Michael R. Pence,5,5,0
