county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Randall,110 COUNTY,President,,REP,Donald J. Trump/Michael R. Pence,3300,2681,469,150
Randall,110 COUNTY,President,,DEM,Joseph R. Biden/Kamala D. Harris,487,313,73,101
Randall,110 COUNTY,President,,LIB,"Jo Jorgensen/Jeremy ""Spike"" Cohen",34,24,8,2
Randall,110 COUNTY,President,,GRN,Howie Hawkins/Angela Walker,0,0,0,0
Randall,110 COUNTY,President,,"",Abram Loeb/Jennifer Jairala,0,0,0,0
Randall,110 COUNTY,President,,"",Brian Carroll/Amar Patel,0,0,0,0
Randall,110 COUNTY,President,,"",Gloria La Riva/Leonard Peltier,0,0,0,0
Randall,110 COUNTY,President,,"",Jesse Cuellar/Jimmy Monreal,0,0,0,0
Randall,110 COUNTY,President,,"",Kasey Wells/Rachel Wells,0,0,0,0
Randall,110 COUNTY,President,,"",President R. Boddie/Eric C. Stoneham,0,0,0,0
Randall,110 COUNTY,President,,"",Robert Morrow/Anne Beckett,0,0,0,0
Randall,110 COUNTY,President,,"",Todd Cella/Tim Cella,0,0,0,0
Randall,110 COUNTY,President,,"",Tom Hoefling/Andy Prior,2,2,0,0
Randall,110 COUNTY,President,,"",Rejected write-ins,4,4,0,0
Randall,110 COUNTY,President,,"",Unassigned write-ins,0,0,0,0
Randall,110 COUNTY,U.S. Senate,,REP,John Cornyn,3261,2651,458,152
Randall,110 COUNTY,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",456,297,68,91
Randall,110 COUNTY,U.S. Senate,,LIB,Kerry Douglas McKennon,69,51,14,4
Randall,110 COUNTY,U.S. Senate,,GRN,David B. Collins,11,6,4,1
Randall,110 COUNTY,U.S. Senate,,"",Ricardo Turullols-Bonilla,0,0,0,0
Randall,110 COUNTY,U.S. Senate,,"",Rejected write-ins,0,0,0,0
Randall,110 COUNTY,U.S. Senate,,"",Unassigned write-ins,0,0,0,0
Randall,110 COUNTY,U.S. House,13,REP,Ronny Jackson,3254,2644,460,150
Randall,110 COUNTY,U.S. House,13,DEM,Gus Trujillo,479,315,71,93
Randall,110 COUNTY,U.S. House,13,LIB,Jack B. Westbrook,71,51,16,4
Randall,110 COUNTY,Railroad Commissioner,,REP,"James ""Jim"" Wright",3240,2637,453,150
Randall,110 COUNTY,Railroad Commissioner,,DEM,Chrysta Castaeda,449,289,70,90
Randall,110 COUNTY,Railroad Commissioner,,LIB,Matt Sterett,81,60,17,4
Randall,110 COUNTY,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",14,10,3,1
Randall,110 COUNTY,"Chief Justice, Supreme Court",,REP,Nathan Hecht,3227,2626,451,150
Randall,110 COUNTY,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,475,311,71,93
Randall,110 COUNTY,"Chief Justice, Supreme Court",,LIB,Mark Ash,84,60,21,3
Randall,110 COUNTY,"Justice, Supreme Court, Place 6, Unexpired Term",,REP,Jane Bland,3320,2697,472,151
Randall,110 COUNTY,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Kathy Cheng,454,291,69,94
Randall,110 COUNTY,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,3242,2639,457,146
Randall,110 COUNTY,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,460,299,66,95
Randall,110 COUNTY,"Justice, Supreme Court, Place 7",,LIB,William Bryan Strange III,82,59,19,4
Randall,110 COUNTY,"Justice, Supreme Court, Place 8",,REP,Brett Busby,3255,2650,454,151
Randall,110 COUNTY,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,444,290,65,89
Randall,110 COUNTY,"Justice, Supreme Court, Place 8",,LIB,Tom Oxford,80,54,21,5
Randall,110 COUNTY,"Judge, Court of Criminal Appeals, Place 3",,REP,Bert Richardson,3286,2665,469,152
Randall,110 COUNTY,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,481,318,69,94
Randall,110 COUNTY,"Judge, Court of Criminal Appeals, Place 4",,REP,Kevin Patrick Yeary,3296,2675,472,149
Randall,110 COUNTY,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,469,307,65,97
Randall,110 COUNTY,"Judge, Court of Criminal Appeals, Place 9",,REP,David Newell,3296,2677,469,150
Randall,110 COUNTY,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,462,300,67,95
Randall,110 COUNTY,"Member, State Board of Education, District 15",,REP,Jay Johnson,3269,2650,469,150
Randall,110 COUNTY,"Member, State Board of Education, District 15",,DEM,John Betancourt,492,328,70,94
Randall,110 COUNTY,State Representative,86,REP,John Smithee,3487,2790,510,187
Randall,110 COUNTY,"Chief Justice, 7th Court of Appeals District",,REP,Brian Quinn,3469,2779,505,185
Randall,110 COUNTY,"Justice, 7th Court of Appeals District, Place 4",,REP,Larry Doss,3462,2771,507,184
Randall,110 COUNTY,Sheriff,,REP,Christopher Forbis,3462,2770,507,185
Randall,110 COUNTY,County Tax Assessor-Collector,,REP,Christina McMurray,3468,2775,505,188
Randall,110 COUNTY,"County Commissioner, Precinct 1",,REP,Christy Dyer,3444,2757,503,184
Randall,110 COUNTY,"County Constable, Precinct 4",,REP,Paula Hicks,3451,2764,502,185
Randall,111 CITY,President,,REP,Donald J. Trump/Michael R. Pence,1899,1482,328,89
Randall,111 CITY,President,,DEM,Joseph R. Biden/Kamala D. Harris,839,613,138,88
Randall,111 CITY,President,,LIB,"Jo Jorgensen/Jeremy ""Spike"" Cohen",30,21,8,1
Randall,111 CITY,President,,GRN,Howie Hawkins/Angela Walker,12,6,6,0
Randall,111 CITY,President,,"",Abram Loeb/Jennifer Jairala,0,0,0,0
Randall,111 CITY,President,,"",Brian Carroll/Amar Patel,3,2,1,0
Randall,111 CITY,President,,"",Gloria La Riva/Leonard Peltier,0,0,0,0
Randall,111 CITY,President,,"",Jesse Cuellar/Jimmy Monreal,0,0,0,0
Randall,111 CITY,President,,"",Kasey Wells/Rachel Wells,0,0,0,0
Randall,111 CITY,President,,"",President R. Boddie/Eric C. Stoneham,0,0,0,0
Randall,111 CITY,President,,"",Robert Morrow/Anne Beckett,0,0,0,0
Randall,111 CITY,President,,"",Todd Cella/Tim Cella,0,0,0,0
Randall,111 CITY,President,,"",Tom Hoefling/Andy Prior,0,0,0,0
Randall,111 CITY,President,,"",Rejected write-ins,13,10,3,0
Randall,111 CITY,President,,"",Unassigned write-ins,0,0,0,0
Randall,111 CITY,U.S. Senate,,REP,John Cornyn,1918,1491,329,98
Randall,111 CITY,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",768,569,120,79
Randall,111 CITY,U.S. Senate,,LIB,Kerry Douglas McKennon,64,42,21,1
Randall,111 CITY,U.S. Senate,,GRN,David B. Collins,15,8,7,0
Randall,111 CITY,U.S. Senate,,"",Ricardo Turullols-Bonilla,2,0,2,0
Randall,111 CITY,U.S. Senate,,"",Rejected write-ins,1,0,1,0
Randall,111 CITY,U.S. Senate,,"",Unassigned write-ins,0,0,0,0
Randall,111 CITY,U.S. House,13,REP,Ronny Jackson,1852,1449,314,89
Randall,111 CITY,U.S. House,13,DEM,Gus Trujillo,859,629,143,87
Randall,111 CITY,U.S. House,13,LIB,Jack B. Westbrook,55,35,19,1
Randall,111 CITY,Railroad Commissioner,,REP,"James ""Jim"" Wright",1862,1458,314,90
Randall,111 CITY,Railroad Commissioner,,DEM,Chrysta Castaeda,787,576,130,81
Randall,111 CITY,Railroad Commissioner,,LIB,Matt Sterett,56,41,13,2
Randall,111 CITY,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",36,23,13,0
Randall,111 CITY,"Chief Justice, Supreme Court",,REP,Nathan Hecht,1863,1454,317,92
Randall,111 CITY,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,816,600,133,83
Randall,111 CITY,"Chief Justice, Supreme Court",,LIB,Mark Ash,62,41,21,0
Randall,111 CITY,"Justice, Supreme Court, Place 6, Unexpired Term",,REP,Jane Bland,1911,1485,334,92
Randall,111 CITY,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Kathy Cheng,818,603,134,81
Randall,111 CITY,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,1883,1469,325,89
Randall,111 CITY,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,776,571,122,83
Randall,111 CITY,"Justice, Supreme Court, Place 7",,LIB,William Bryan Strange III,69,47,20,2
Randall,111 CITY,"Justice, Supreme Court, Place 8",,REP,Brett Busby,1848,1447,311,90
Randall,111 CITY,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,796,588,128,80
Randall,111 CITY,"Justice, Supreme Court, Place 8",,LIB,Tom Oxford,73,45,26,2
Randall,111 CITY,"Judge, Court of Criminal Appeals, Place 3",,REP,Bert Richardson,1903,1482,330,91
Randall,111 CITY,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,821,603,136,82
Randall,111 CITY,"Judge, Court of Criminal Appeals, Place 4",,REP,Kevin Patrick Yeary,1908,1480,336,92
Randall,111 CITY,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,808,597,129,82
Randall,111 CITY,"Judge, Court of Criminal Appeals, Place 9",,REP,David Newell,1902,1484,328,90
Randall,111 CITY,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,807,589,136,82
Randall,111 CITY,"Member, State Board of Education, District 15",,REP,Jay Johnson,1856,1454,317,85
Randall,111 CITY,"Member, State Board of Education, District 15",,DEM,John Betancourt,858,623,147,88
Randall,111 CITY,State Representative,86,REP,John Smithee,2278,1747,410,121
Randall,111 CITY,"Chief Justice, 7th Court of Appeals District",,REP,Brian Quinn,2256,1736,404,116
Randall,111 CITY,"Justice, 7th Court of Appeals District, Place 4",,REP,Larry Doss,2224,1713,395,116
Randall,111 CITY,Sheriff,,REP,Christopher Forbis,2223,1708,398,117
Randall,111 CITY,County Tax Assessor-Collector,,REP,Christina McMurray,2241,1726,399,116
Randall,111 CITY,"County Commissioner, Precinct 1",,REP,Christy Dyer,2219,1710,393,116
Randall,111 CITY,"County Constable, Precinct 4",,REP,Paula Hicks,2209,1700,391,118
Randall,111 COUNTY,President,,REP,Donald J. Trump/Michael R. Pence,48,38,8,2
Randall,111 COUNTY,President,,DEM,Joseph R. Biden/Kamala D. Harris,17,11,5,1
Randall,111 COUNTY,President,,LIB,"Jo Jorgensen/Jeremy ""Spike"" Cohen",1,0,1,0
Randall,111 COUNTY,President,,GRN,Howie Hawkins/Angela Walker,0,0,0,0
Randall,111 COUNTY,President,,"",Abram Loeb/Jennifer Jairala,0,0,0,0
Randall,111 COUNTY,President,,"",Brian Carroll/Amar Patel,0,0,0,0
Randall,111 COUNTY,President,,"",Gloria La Riva/Leonard Peltier,0,0,0,0
Randall,111 COUNTY,President,,"",Jesse Cuellar/Jimmy Monreal,0,0,0,0
Randall,111 COUNTY,President,,"",Kasey Wells/Rachel Wells,0,0,0,0
Randall,111 COUNTY,President,,"",President R. Boddie/Eric C. Stoneham,0,0,0,0
Randall,111 COUNTY,President,,"",Robert Morrow/Anne Beckett,0,0,0,0
Randall,111 COUNTY,President,,"",Todd Cella/Tim Cella,0,0,0,0
Randall,111 COUNTY,President,,"",Tom Hoefling/Andy Prior,0,0,0,0
Randall,111 COUNTY,President,,"",Rejected write-ins,0,0,0,0
Randall,111 COUNTY,President,,"",Unassigned write-ins,0,0,0,0
Randall,111 COUNTY,U.S. Senate,,REP,John Cornyn,47,36,9,2
Randall,111 COUNTY,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",17,13,3,1
Randall,111 COUNTY,U.S. Senate,,LIB,Kerry Douglas McKennon,0,0,0,0
Randall,111 COUNTY,U.S. Senate,,GRN,David B. Collins,0,0,0,0
Randall,111 COUNTY,U.S. Senate,,"",Ricardo Turullols-Bonilla,0,0,0,0
Randall,111 COUNTY,U.S. Senate,,"",Rejected write-ins,0,0,0,0
Randall,111 COUNTY,U.S. Senate,,"",Unassigned write-ins,0,0,0,0
Randall,111 COUNTY,U.S. House,13,REP,Ronny Jackson,47,37,8,2
Randall,111 COUNTY,U.S. House,13,DEM,Gus Trujillo,18,12,5,1
Randall,111 COUNTY,U.S. House,13,LIB,Jack B. Westbrook,0,0,0,0
Randall,111 COUNTY,Railroad Commissioner,,REP,"James ""Jim"" Wright",48,37,9,2
Randall,111 COUNTY,Railroad Commissioner,,DEM,Chrysta Castaeda,16,12,3,1
Randall,111 COUNTY,Railroad Commissioner,,LIB,Matt Sterett,0,0,0,0
Randall,111 COUNTY,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,0,0,0
Randall,111 COUNTY,"Chief Justice, Supreme Court",,REP,Nathan Hecht,46,35,9,2
Randall,111 COUNTY,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,17,13,3,1
Randall,111 COUNTY,"Chief Justice, Supreme Court",,LIB,Mark Ash,1,1,0,0
Randall,111 COUNTY,"Justice, Supreme Court, Place 6, Unexpired Term",,REP,Jane Bland,49,38,9,2
Randall,111 COUNTY,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Kathy Cheng,15,11,3,1
Randall,111 COUNTY,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,49,38,9,2
Randall,111 COUNTY,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,14,10,3,1
Randall,111 COUNTY,"Justice, Supreme Court, Place 7",,LIB,William Bryan Strange III,0,0,0,0
Randall,111 COUNTY,"Justice, Supreme Court, Place 8",,REP,Brett Busby,49,38,9,2
Randall,111 COUNTY,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,14,10,3,1
Randall,111 COUNTY,"Justice, Supreme Court, Place 8",,LIB,Tom Oxford,0,0,0,0
Randall,111 COUNTY,"Judge, Court of Criminal Appeals, Place 3",,REP,Bert Richardson,49,38,9,2
Randall,111 COUNTY,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,15,11,3,1
Randall,111 COUNTY,"Judge, Court of Criminal Appeals, Place 4",,REP,Kevin Patrick Yeary,49,38,9,2
Randall,111 COUNTY,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,14,10,3,1
Randall,111 COUNTY,"Judge, Court of Criminal Appeals, Place 9",,REP,David Newell,49,38,9,2
Randall,111 COUNTY,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,14,10,3,1
Randall,111 COUNTY,"Member, State Board of Education, District 15",,REP,Jay Johnson,48,37,9,2
Randall,111 COUNTY,"Member, State Board of Education, District 15",,DEM,John Betancourt,16,11,4,1
Randall,111 COUNTY,State Representative,86,REP,John Smithee,53,39,11,3
Randall,111 COUNTY,"Chief Justice, 7th Court of Appeals District",,REP,Brian Quinn,55,42,10,3
Randall,111 COUNTY,"Justice, 7th Court of Appeals District, Place 4",,REP,Larry Doss,54,41,10,3
Randall,111 COUNTY,Sheriff,,REP,Christopher Forbis,53,40,10,3
Randall,111 COUNTY,County Tax Assessor-Collector,,REP,Christina McMurray,52,39,10,3
Randall,111 COUNTY,"County Commissioner, Precinct 1",,REP,Christy Dyer,51,38,10,3
Randall,111 COUNTY,"County Constable, Precinct 4",,REP,Paula Hicks,51,38,10,3
Randall,112 CITY,President,,REP,Donald J. Trump/Michael R. Pence,1526,1135,313,78
