county,precinct,office,district,party,candidate,early_voting,election_day,votes
Kinney,1,President,,DEM,Elizabeth Warren,3,3,6
Kinney,2,President,,DEM,Elizabeth Warren,1,0,1
Kinney,3,President,,DEM,Elizabeth Warren,1,2,3
Kinney,4,President,,DEM,Elizabeth Warren,1,2,3
Kinney,1,President,,DEM,Amy Klobuchar,0,0,0
Kinney,2,President,,DEM,Amy Klobuchar,2,0,2
Kinney,3,President,,DEM,Amy Klobuchar,1,0,1
Kinney,4,President,,DEM,Amy Klobuchar,1,0,1
Kinney,1,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Kinney,2,President,,DEM,"Roque ""Rocky"" De La Fuente",0,2,2
Kinney,3,President,,DEM,"Roque ""Rocky"" De La Fuente",0,1,1
Kinney,4,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Kinney,1,President,,DEM,Michael R. Bloomberg,3,1,4
Kinney,2,President,,DEM,Michael R. Bloomberg,6,1,7
Kinney,3,President,,DEM,Michael R. Bloomberg,8,3,11
Kinney,4,President,,DEM,Michael R. Bloomberg,3,4,7
Kinney,1,President,,DEM,Michael Bennet,0,0,0
Kinney,2,President,,DEM,Michael Bennet,0,0,0
Kinney,3,President,,DEM,Michael Bennet,0,0,0
Kinney,4,President,,DEM,Michael Bennet,0,0,0
Kinney,1,President,,DEM,Joseph R. Biden,8,14,22
Kinney,2,President,,DEM,Joseph R. Biden,3,4,7
Kinney,3,President,,DEM,Joseph R. Biden,2,7,9
Kinney,4,President,,DEM,Joseph R. Biden,8,12,20
Kinney,1,President,,DEM,Marianne Williamson,1,0,1
Kinney,2,President,,DEM,Marianne Williamson,0,0,0
Kinney,3,President,,DEM,Marianne Williamson,0,0,0
Kinney,4,President,,DEM,Marianne Williamson,0,0,0
Kinney,1,President,,DEM,Cory Booker,0,0,0
Kinney,2,President,,DEM,Cory Booker,0,0,0
Kinney,3,President,,DEM,Cory Booker,0,0,0
Kinney,4,President,,DEM,Cory Booker,0,0,0
Kinney,1,President,,DEM,Pete Buttigieg,1,0,1
Kinney,2,President,,DEM,Pete Buttigieg,0,0,0
Kinney,3,President,,DEM,Pete Buttigieg,1,0,1
Kinney,4,President,,DEM,Pete Buttigieg,2,0,2
Kinney,1,President,,DEM,Tom Steyer,1,0,1
Kinney,2,President,,DEM,Tom Steyer,0,0,0
Kinney,3,President,,DEM,Tom Steyer,0,0,0
Kinney,4,President,,DEM,Tom Steyer,0,0,0
Kinney,1,President,,DEM,Robby Wells,0,0,0
Kinney,2,President,,DEM,Robby Wells,0,0,0
Kinney,3,President,,DEM,Robby Wells,0,0,0
Kinney,4,President,,DEM,Robby Wells,0,0,0
Kinney,1,President,,DEM,Julian Castro,0,0,0
Kinney,2,President,,DEM,Julian Castro,1,0,1
Kinney,3,President,,DEM,Julian Castro,1,2,3
Kinney,4,President,,DEM,Julian Castro,0,0,0
Kinney,1,President,,DEM,Tulsi Gabbard,0,0,0
Kinney,2,President,,DEM,Tulsi Gabbard,0,0,0
Kinney,3,President,,DEM,Tulsi Gabbard,0,0,0
Kinney,4,President,,DEM,Tulsi Gabbard,0,1,1
Kinney,1,President,,DEM,Andrew Yang,0,0,0
Kinney,2,President,,DEM,Andrew Yang,2,0,2
Kinney,3,President,,DEM,Andrew Yang,0,0,0
Kinney,4,President,,DEM,Andrew Yang,0,0,0
Kinney,1,President,,DEM,Bernie Sanders,2,1,3
Kinney,2,President,,DEM,Bernie Sanders,3,3,6
Kinney,3,President,,DEM,Bernie Sanders,3,4,7
Kinney,4,President,,DEM,Bernie Sanders,3,4,7
Kinney,1,President,,DEM,John K. Delaney,0,0,0
Kinney,2,President,,DEM,John K. Delaney,0,0,0
Kinney,3,President,,DEM,John K. Delaney,0,0,0
Kinney,4,President,,DEM,John K. Delaney,0,0,0
Kinney,1,President,,DEM,Deval Patrick,0,0,0
Kinney,2,President,,DEM,Deval Patrick,0,0,0
Kinney,3,President,,DEM,Deval Patrick,0,0,0
Kinney,4,President,,DEM,Deval Patrick,0,0,0
Kinney,1,U.S. Senate,,DEM,Michael Cooper,2,0,2
Kinney,2,U.S. Senate,,DEM,Michael Cooper,0,3,3
Kinney,3,U.S. Senate,,DEM,Michael Cooper,2,1,3
Kinney,4,U.S. Senate,,DEM,Michael Cooper,4,3,7
Kinney,1,U.S. Senate,,DEM,D. R. Hunter,0,2,2
Kinney,2,U.S. Senate,,DEM,D. R. Hunter,0,0,0
Kinney,3,U.S. Senate,,DEM,D. R. Hunter,0,0,0
Kinney,4,U.S. Senate,,DEM,D. R. Hunter,0,0,0
Kinney,1,U.S. Senate,,DEM,Amanda K. Edwards,2,3,5
Kinney,2,U.S. Senate,,DEM,Amanda K. Edwards,3,1,4
Kinney,3,U.S. Senate,,DEM,Amanda K. Edwards,0,2,2
Kinney,4,U.S. Senate,,DEM,Amanda K. Edwards,3,0,3
Kinney,1,U.S. Senate,,DEM,Chris Bell,2,4,6
Kinney,2,U.S. Senate,,DEM,Chris Bell,0,0,0
Kinney,3,U.S. Senate,,DEM,Chris Bell,1,1,2
Kinney,4,U.S. Senate,,DEM,Chris Bell,0,1,1
Kinney,1,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,3,4,7
Kinney,2,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,6,1,7
Kinney,3,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,9,1,10
Kinney,4,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,5,5
Kinney,1,U.S. Senate,,DEM,Royce West,0,0,0
Kinney,2,U.S. Senate,,DEM,Royce West,1,0,1
Kinney,3,U.S. Senate,,DEM,Royce West,0,1,1
Kinney,4,U.S. Senate,,DEM,Royce West,4,1,5
Kinney,1,U.S. Senate,,DEM,Mary (MJ) Hegar,5,1,6
Kinney,2,U.S. Senate,,DEM,Mary (MJ) Hegar,4,1,5
Kinney,3,U.S. Senate,,DEM,Mary (MJ) Hegar,2,5,7
Kinney,4,U.S. Senate,,DEM,Mary (MJ) Hegar,2,5,7
Kinney,1,U.S. Senate,,DEM,Adrian Ocegueda,0,1,1
Kinney,2,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0
Kinney,3,U.S. Senate,,DEM,Adrian Ocegueda,0,1,1
Kinney,4,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0
Kinney,1,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",0,1,1
Kinney,2,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",2,3,5
Kinney,3,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",1,2,3
Kinney,4,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",2,5,7
Kinney,1,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0
Kinney,2,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0
Kinney,3,U.S. Senate,,DEM,Victor Hugo Harris,0,1,1
Kinney,4,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0
Kinney,1,U.S. Senate,,DEM,Sema Hernandez,2,1,3
Kinney,2,U.S. Senate,,DEM,Sema Hernandez,1,0,1
Kinney,3,U.S. Senate,,DEM,Sema Hernandez,1,1,2
Kinney,4,U.S. Senate,,DEM,Sema Hernandez,0,2,2
Kinney,1,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",1,0,1
Kinney,2,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",1,0,1
Kinney,3,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,1,1
Kinney,4,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,0,0
Kinney,1,U.S. House,23,DEM,Gina Ortiz Jones,14,12,26
Kinney,2,U.S. House,23,DEM,Gina Ortiz Jones,9,5,14
Kinney,3,U.S. House,23,DEM,Gina Ortiz Jones,11,11,22
Kinney,4,U.S. House,23,DEM,Gina Ortiz Jones,16,19,35
Kinney,1,U.S. House,23,DEM,Ricardo R. Madrid,1,1,2
Kinney,2,U.S. House,23,DEM,Ricardo R. Madrid,1,1,2
Kinney,3,U.S. House,23,DEM,Ricardo R. Madrid,1,2,3
Kinney,4,U.S. House,23,DEM,Ricardo R. Madrid,0,0,0
Kinney,1,U.S. House,23,DEM,"Rosalinda ""Rosey"" Ramos Abuabara",1,1,2
Kinney,2,U.S. House,23,DEM,"Rosalinda ""Rosey"" Ramos Abuabara",2,0,2
Kinney,3,U.S. House,23,DEM,"Rosalinda ""Rosey"" Ramos Abuabara",1,1,2
Kinney,4,U.S. House,23,DEM,"Rosalinda ""Rosey"" Ramos Abuabara",0,2,2
Kinney,1,U.S. House,23,DEM,Efrain V. Valdez,3,3,6
Kinney,2,U.S. House,23,DEM,Efrain V. Valdez,7,1,8
Kinney,3,U.S. House,23,DEM,Efrain V. Valdez,4,4,8
Kinney,4,U.S. House,23,DEM,Efrain V. Valdez,2,1,3
Kinney,1,U.S. House,23,DEM,Jaime Escuder,0,0,0
Kinney,2,U.S. House,23,DEM,Jaime Escuder,0,2,2
Kinney,3,U.S. House,23,DEM,Jaime Escuder,0,0,0
Kinney,4,U.S. House,23,DEM,Jaime Escuder,0,0,0
Kinney,1,Railroad Commissioner,,DEM,Kelly Stone,5,4,9
Kinney,2,Railroad Commissioner,,DEM,Kelly Stone,4,3,7
Kinney,3,Railroad Commissioner,,DEM,Kelly Stone,2,3,5
Kinney,4,Railroad Commissioner,,DEM,Kelly Stone,6,9,15
Kinney,1,Railroad Commissioner,,DEM,Chrysta Castaneda,7,4,11
Kinney,2,Railroad Commissioner,,DEM,Chrysta Castaneda,3,1,4
Kinney,3,Railroad Commissioner,,DEM,Chrysta Castaneda,6,7,13
Kinney,4,Railroad Commissioner,,DEM,Chrysta Castaneda,3,3,6
Kinney,1,Railroad Commissioner,,DEM,Mark Watson,3,5,8
Kinney,2,Railroad Commissioner,,DEM,Mark Watson,3,4,7
Kinney,3,Railroad Commissioner,,DEM,Mark Watson,0,1,1
Kinney,4,Railroad Commissioner,,DEM,Mark Watson,6,6,12
Kinney,1,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",3,1,4
Kinney,2,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",10,1,11
Kinney,3,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",7,7,14
Kinney,4,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",2,3,5
Kinney,1,State Senate,19,DEM,Freddy Ramirez,4,4,8
Kinney,2,State Senate,19,DEM,Freddy Ramirez,5,2,7
Kinney,3,State Senate,19,DEM,Freddy Ramirez,0,8,8
Kinney,4,State Senate,19,DEM,Freddy Ramirez,5,7,12
Kinney,1,State Senate,19,DEM,Xochil Pena Rodriguez,7,6,13
Kinney,2,State Senate,19,DEM,Xochil Pena Rodriguez,7,1,8
Kinney,3,State Senate,19,DEM,Xochil Pena Rodriguez,7,3,10
Kinney,4,State Senate,19,DEM,Xochil Pena Rodriguez,3,6,9
Kinney,1,State Senate,19,DEM,Roland Gutierrez,4,4,8
Kinney,2,State Senate,19,DEM,Roland Gutierrez,5,5,10
Kinney,3,State Senate,19,DEM,Roland Gutierrez,9,5,14
Kinney,4,State Senate,19,DEM,Roland Gutierrez,7,9,16
Kinney,1,State Representative,74,DEM,Ramsey English Cantu,6,1,7
Kinney,2,State Representative,74,DEM,Ramsey English Cantu,5,4,9
Kinney,3,State Representative,74,DEM,Ramsey English Cantu,1,2,3
Kinney,4,State Representative,74,DEM,Ramsey English Cantu,2,4,6
Kinney,1,State Representative,74,DEM,Rowland Garza,5,6,11
Kinney,2,State Representative,74,DEM,Rowland Garza,5,0,5
Kinney,3,State Representative,74,DEM,Rowland Garza,6,7,13
Kinney,4,State Representative,74,DEM,Rowland Garza,8,5,13
Kinney,1,State Representative,74,DEM,"Eddie Morales, Jr.",7,8,15
Kinney,2,State Representative,74,DEM,"Eddie Morales, Jr.",10,4,14
Kinney,3,State Representative,74,DEM,"Eddie Morales, Jr.",9,7,16
Kinney,4,State Representative,74,DEM,"Eddie Morales, Jr.",6,12,18
Kinney,1,President,,REP,Donald J. Trump,156,66,222
Kinney,2,President,,REP,Donald J. Trump,93,58,151
Kinney,3,President,,REP,Donald J. Trump,76,37,113
Kinney,4,President,,REP,Donald J. Trump,173,82,255
Kinney,1,President,,REP,Bill Weld,2,1,3
Kinney,2,President,,REP,Bill Weld,2,5,7
Kinney,3,President,,REP,Bill Weld,2,1,3
Kinney,4,President,,REP,Bill Weld,1,1,2
Kinney,1,President,,REP,Joe Walsh,2,2,4
Kinney,2,President,,REP,Joe Walsh,0,3,3
Kinney,3,President,,REP,Joe Walsh,2,1,3
Kinney,4,President,,REP,Joe Walsh,1,1,2
Kinney,1,President,,REP,Matthew John Matern,0,0,0
Kinney,2,President,,REP,Matthew John Matern,0,1,1
Kinney,3,President,,REP,Matthew John Matern,1,1,2
Kinney,4,President,,REP,Matthew John Matern,0,0,0
Kinney,1,President,,REP,Bob Ely,2,0,2
Kinney,2,President,,REP,Bob Ely,0,2,2
Kinney,3,President,,REP,Bob Ely,0,0,0
Kinney,4,President,,REP,Bob Ely,1,0,1
Kinney,1,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0
Kinney,2,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",9,4,13
Kinney,3,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",4,3,7
Kinney,4,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",2,3,5
Kinney,1,President,,REP,Zoltan G. Istvan,1,0,1
Kinney,2,President,,REP,Zoltan G. Istvan,0,0,0
Kinney,3,President,,REP,Zoltan G. Istvan,0,0,0
Kinney,4,President,,REP,Zoltan G. Istvan,0,0,0
Kinney,1,President,,REP,Uncommitted,8,6,14
Kinney,2,President,,REP,Uncommitted,9,17,26
Kinney,3,President,,REP,Uncommitted,10,6,16
Kinney,4,President,,REP,Uncommitted,7,5,12
Kinney,1,U.S. Senate,,REP,John Cornyn,119,43,162
Kinney,2,U.S. Senate,,REP,John Cornyn,65,53,118
Kinney,3,U.S. Senate,,REP,John Cornyn,54,27,81
Kinney,4,U.S. Senate,,REP,John Cornyn,142,58,200
Kinney,1,U.S. Senate,,REP,Virgil Bierschwale,2,3,5
Kinney,2,U.S. Senate,,REP,Virgil Bierschwale,1,0,1
Kinney,3,U.S. Senate,,REP,Virgil Bierschwale,2,0,2
Kinney,4,U.S. Senate,,REP,Virgil Bierschwale,4,4,8
Kinney,1,U.S. Senate,,REP,John Anthony Castro,14,11,25
Kinney,2,U.S. Senate,,REP,John Anthony Castro,27,24,51
Kinney,3,U.S. Senate,,REP,John Anthony Castro,19,15,34
Kinney,4,U.S. Senate,,REP,John Anthony Castro,14,12,26
Kinney,1,U.S. Senate,,REP,Dwayne Stovall,14,3,17
Kinney,2,U.S. Senate,,REP,Dwayne Stovall,3,4,7
