county,precinct,office,district,candidate,party,absentee,early_voting,election_day,votes
Motley,1,Registered Voters,,,,,,,217
Motley,1,Ballots Cast,,,,,,,182
Motley,1,President,,Donald J. Trump / Michael R. Pence,REP,16,121,36,173
Motley,1,President,,Joseph R. Biden / Kamala D. Harris,DEM,1,4,3,8
Motley,1,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LIB,0,1,0,1
Motley,1,President,,Howie Hawkins / Angela Walker,GRN,0,0,0,0
Motley,1,President,,Undervotes,,0,0,0,0
Motley,1,President,,Overvotes,,0,0,0,0
Motley,1,U.S. Senate,,John Cornyn,REP,15,121,36,172
Motley,1,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,1,2,3,6
Motley,1,U.S. Senate,,Kerry Douglas McKennon,LIB,0,1,0,1
Motley,1,U.S. Senate,,David B. Collins,GRN,0,0,0,0
Motley,1,U.S. Senate,,Undervotes,,1,2,0,3
Motley,1,U.S. Senate,,Overvotes,,0,0,0,0
Motley,1,U.S. House,13,Ronny Jackson,REP,16,122,36,174
Motley,1,U.S. House,13,Gus Trujillo,DEM,1,2,2,5
Motley,1,U.S. House,13,Jack B. Westbrook,LIB,0,1,0,1
Motley,1,U.S. House,13,Undervotes,,0,1,1,2
Motley,1,U.S. House,13,Overvotes,,0,0,0,0
Motley,1,Railroad Commissioner,,"James ""Jim"" Wright",REP,16,123,37,176
Motley,1,Railroad Commissioner,,Chrysta Castaneda,DEM,1,0,2,3
Motley,1,Railroad Commissioner,,Matt Sterett,LIB,0,0,0,0
Motley,1,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,0,0,0
Motley,1,Railroad Commissioner,,Undervotes,,0,3,0,3
Motley,1,Railroad Commissioner,,Overvotes,,0,0,0,0
Motley,1,State Senate,28,Charles Perry,REP,16,122,38,176
Motley,1,State Senate,28,Undervotes,,1,4,1,6
Motley,1,State Senate,28,Overvotes,,0,0,0,0
Motley,1,State Representative,68,Drew Springer,REP,16,122,37,175
Motley,1,State Representative,68,Patsy Ledbetter,DEM,1,1,2,4
Motley,1,State Representative,68,Undervotes,,0,3,0,3
Motley,1,State Representative,68,Overvotes,,0,0,0,0
Motley,2,Registered Voters,,,,,,,91
Motley,2,Ballots Cast,,,,,,,75
Motley,2,President,,Donald J. Trump / Michael R. Pence,REP,4,22,45,71
Motley,2,President,,Joseph R. Biden / Kamala D. Harris,DEM,2,2,0,4
Motley,2,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LIB,0,0,0,0
Motley,2,President,,Howie Hawkins / Angela Walker,GRN,0,0,0,0
Motley,2,President,,Undervotes,,0,0,0,0
Motley,2,President,,Overvotes,,0,0,0,0
Motley,2,U.S. Senate,,John Cornyn,REP,4,21,45,70
Motley,2,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,2,2,0,4
Motley,2,U.S. Senate,,Kerry Douglas McKennon,LIB,0,0,0,0
Motley,2,U.S. Senate,,David B. Collins,GRN,0,0,0,0
Motley,2,U.S. Senate,,Undervotes,,0,1,0,1
Motley,2,U.S. Senate,,Overvotes,,0,0,0,0
Motley,2,U.S. House,13,Ronny Jackson,REP,4,21,44,69
Motley,2,U.S. House,13,Gus Trujillo,DEM,2,2,0,4
Motley,2,U.S. House,13,Jack B. Westbrook,LIB,0,0,0,0
Motley,2,U.S. House,13,Undervotes,,0,1,1,2
Motley,2,U.S. House,13,Overvotes,,0,0,0,0
Motley,2,Railroad Commissioner,,"James ""Jim"" Wright",REP,4,20,44,68
Motley,2,Railroad Commissioner,,Chrysta Castaneda,DEM,2,2,1,5
Motley,2,Railroad Commissioner,,Matt Sterett,LIB,0,1,0,1
Motley,2,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,0,0,0
Motley,2,Railroad Commissioner,,Undervotes,,0,1,0,1
Motley,2,Railroad Commissioner,,Overvotes,,0,0,0,0
Motley,2,State Senate,28,Charles Perry,REP,4,21,42,67
Motley,2,State Senate,28,Undervotes,,2,3,3,8
Motley,2,State Senate,28,Overvotes,,0,0,0,0
Motley,2,State Representative,68,Drew Springer,REP,4,21,45,70
Motley,2,State Representative,68,Patsy Ledbetter,DEM,2,2,0,4
Motley,2,State Representative,68,Undervotes,,0,1,0,1
Motley,2,State Representative,68,Overvotes,,0,0,0,0
Motley,3,Registered Voters,,,,,,,24
Motley,3,Ballots Cast,,,,,,,15
Motley,3,President,,Donald J. Trump / Michael R. Pence,REP,2,10,2,14
Motley,3,President,,Joseph R. Biden / Kamala D. Harris,DEM,1,0,0,1
Motley,3,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LIB,0,0,0,0
Motley,3,President,,Howie Hawkins / Angela Walker,GRN,0,0,0,0
Motley,3,President,,Undervotes,,0,0,0,0
Motley,3,President,,Overvotes,,0,0,0,0
Motley,3,U.S. Senate,,John Cornyn,REP,2,8,2,12
Motley,3,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,1,0,0,1
Motley,3,U.S. Senate,,Kerry Douglas McKennon,LIB,0,0,0,0
Motley,3,U.S. Senate,,David B. Collins,GRN,0,0,0,0
Motley,3,U.S. Senate,,Undervotes,,0,2,0,2
Motley,3,U.S. Senate,,Overvotes,,0,0,0,0
Motley,3,U.S. House,13,Ronny Jackson,REP,2,9,2,13
Motley,3,U.S. House,13,Gus Trujillo,DEM,1,0,0,1
Motley,3,U.S. House,13,Jack B. Westbrook,LIB,0,0,0,0
Motley,3,U.S. House,13,Undervotes,,0,1,0,1
Motley,3,U.S. House,13,Overvotes,,0,0,0,0
Motley,3,Railroad Commissioner,,"James ""Jim"" Wright",REP,2,9,2,13
Motley,3,Railroad Commissioner,,Chrysta Castaneda,DEM,1,0,0,1
Motley,3,Railroad Commissioner,,Matt Sterett,LIB,0,0,0,0
