county,precinct,office,district,party,candidate,votes,early_votes,election_day
McLennan,1,President and Vice President,,DEM,Over Votes,0,0,0
McLennan,1,President and Vice President,,DEM,Under Votes,0,0,0
McLennan,1,President and Vice President,,DEM,Julián Castro,0,0,0
McLennan,1,President and Vice President,,DEM,Marianne Williamson,0,0,0
McLennan,1,President and Vice President,,DEM,Bernie Sanders,21,6,15
McLennan,1,President and Vice President,,DEM,Michael Bennet,1,0,1
McLennan,1,President and Vice President,,DEM,Michael R. Bloomberg,2,0,2
McLennan,1,President and Vice President,,DEM,Joseph R. Biden,11,2,9
McLennan,1,President and Vice President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
McLennan,1,President and Vice President,,DEM,Pete Buttigieg,1,0,1
McLennan,1,President and Vice President,,DEM,Tom Steyer,1,1,0
McLennan,1,President and Vice President,,DEM,Robby Wells,0,0,0
McLennan,1,President and Vice President,,DEM,Elizabeth Warren,8,4,4
McLennan,1,President and Vice President,,DEM,Cory Booker,0,0,0
McLennan,1,President and Vice President,,DEM,John K. Delaney,0,0,0
McLennan,1,President and Vice President,,DEM,Deval Patrick,0,0,0
McLennan,1,President and Vice President,,DEM,Andrew Yang,0,0,0
McLennan,1,President and Vice President,,DEM,Tulsi Gabbard,0,0,0
McLennan,1,President and Vice President,,DEM,Amy Klobuchar,0,0,0
McLennan,1,United States Senator,,DEM,Over Votes,0,0,0
McLennan,1,United States Senator,,DEM,Under Votes,10,1,9
McLennan,1,United States Senator,,DEM,Victor Hugo Harris,2,1,1
McLennan,1,United States Senator,,DEM,Sema Hernandez,4,0,4
McLennan,1,United States Senator,,DEM,Jack Daniel Foster Jr.,2,0,2
McLennan,1,United States Senator,,DEM,"Annie ""Mamá"" Garcia",3,1,2
McLennan,1,United States Senator,,DEM,Amanda K. Edwards,4,1,3
McLennan,1,United States Senator,,DEM,"Mary ""MJ"" Hegar",8,3,5
McLennan,1,United States Senator,,DEM,Michael Cooper,2,2,0
McLennan,1,United States Senator,,DEM,D. R. Hunter,0,0,0
McLennan,1,United States Senator,,DEM,Adrian Ocegueda,0,0,0
McLennan,1,United States Senator,,DEM,Cristina Tzintzun Ramirez,2,1,1
McLennan,1,United States Senator,,DEM,Chris Bell,1,0,1
McLennan,1,United States Senator,,DEM,Royce West,7,3,4
McLennan,1,United States Representative,17,DEM,Over Votes,0,0,0
McLennan,1,United States Representative,17,DEM,Under Votes,11,2,9
McLennan,1,United States Representative,17,DEM,David Anthony Jaramillo,10,3,7
McLennan,1,United States Representative,17,DEM,Rick Kennedy,17,5,12
McLennan,1,United States Representative,17,DEM,William Foster III,7,3,4
McLennan,1,Railroad Commissioner,,DEM,Over Votes,0,0,0
McLennan,1,Railroad Commissioner,,DEM,Under Votes,14,2,12
McLennan,1,Railroad Commissioner,,DEM,Kelly Stone,5,1,4
McLennan,1,Railroad Commissioner,,DEM,Mark Watson,7,1,6
McLennan,1,Railroad Commissioner,,DEM,Chrysta Castañeda,10,3,7
McLennan,1,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",9,6,3
McLennan,1,"Chief Justice, Supreme Court",,DEM,Over Votes,0,0,0
McLennan,1,"Chief Justice, Supreme Court",,DEM,Under Votes,8,1,7
McLennan,1,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,33,10,23
McLennan,1,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,4,2,2
McLennan,1,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Over Votes,0,0,0
McLennan,1,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Under Votes,9,1,8
McLennan,1,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Larry Praeger,11,5,6
McLennan,1,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Kathy Cheng,25,7,18
McLennan,1,"Justice, Supreme Court, Place 7",,DEM,Over Votes,0,0,0
McLennan,1,"Justice, Supreme Court, Place 7",,DEM,Under Votes,10,1,9
McLennan,1,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,17,5,12
McLennan,1,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,18,7,11
McLennan,1,"Justice, Supreme Court, Place 8",,DEM,Over Votes,0,0,0
McLennan,1,"Justice, Supreme Court, Place 8",,DEM,Under Votes,9,1,8
McLennan,1,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,11,5,6
McLennan,1,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,25,7,18
McLennan,1,"Judge, Court of Criminal Appeals, Place 3",,DEM,Over Votes,0,0,0
McLennan,1,"Judge, Court of Criminal Appeals, Place 3",,DEM,Under Votes,12,3,9
McLennan,1,"Judge, Court of Criminal Appeals, Place 3",,DEM,Dan Wood,8,2,6
McLennan,1,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,23,7,16
McLennan,1,"Judge, Court of Criminal Appeals, Place 3",,DEM,William Pieratt Demond,2,1,1
McLennan,1,"Judge, Court of Criminal Appeals, Place 4",,DEM,Over Votes,0,0,0
McLennan,1,"Judge, Court of Criminal Appeals, Place 4",,DEM,Under Votes,13,3,10
McLennan,1,"Judge, Court of Criminal Appeals, Place 4",,DEM,Steven Miears,10,3,7
McLennan,1,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,22,7,15
McLennan,1,"Judge, Court of Criminal Appeals, Place 9",,DEM,Over Votes,0,0,0
McLennan,1,"Judge, Court of Criminal Appeals, Place 9",,DEM,Under Votes,15,4,11
McLennan,1,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,30,9,21
McLennan,1,"Member, State Board of Education",14,DEM,Over Votes,0,0,0
McLennan,1,"Member, State Board of Education",14,DEM,Under Votes,14,3,11
McLennan,1,"Member, State Board of Education",14,DEM,Greg Alvord,31,10,21
McLennan,1,State Senator,22,DEM,Over Votes,0,0,0
McLennan,1,State Senator,22,DEM,Under Votes,14,2,12
McLennan,1,State Senator,22,DEM,Robert Vick,31,11,20
McLennan,1,State Representative,56,DEM,Over Votes,0,0,0
McLennan,1,State Representative,56,DEM,Under Votes,10,1,9
McLennan,1,State Representative,56,DEM,Katherine Turner-Pearson,35,12,23
McLennan,1,County Chairman,,DEM,Over Votes,0,0,0
McLennan,1,County Chairman,,DEM,Under Votes,7,0,7
McLennan,1,County Chairman,,DEM,Mary Duty,38,13,25
McLennan,1,Proposition #1,,,Yes,44,13,31
McLennan,1,Proposition #1,,,No,1,0,1
McLennan,1,Proposition #2,,,Yes,43,13,30
McLennan,1,Proposition #2,,,No,2,0,2
McLennan,1,Proposition #3,,,Yes,42,13,29
McLennan,1,Proposition #3,,,No,2,0,2
McLennan,1,Proposition #4,,,Yes,43,13,30
McLennan,1,Proposition #4,,,No,2,0,2
McLennan,1,Proposition #5,,,Yes,44,13,31
McLennan,1,Proposition #5,,,No,1,0,1
McLennan,1,Proposition #6,,,Yes,44,12,32
McLennan,1,Proposition #6,,,No,1,1,0
McLennan,1,Proposition #7,,,Yes,44,13,31
McLennan,1,Proposition #7,,,No,1,0,1
McLennan,1,Proposition #8,,,Yes,45,13,32
McLennan,1,Proposition #8,,,No,0,0,0
McLennan,1,Proposition #9,,,Yes,43,13,30
McLennan,1,Proposition #9,,,No,0,0,0
McLennan,1,Proposition #10,,,Yes,40,12,28
McLennan,1,Proposition #10,,,No,3,1,2
McLennan,1,Proposition #11,,,Yes,41,11,30
McLennan,1,Proposition #11,,,No,4,2,2
McLennan,2,President and Vice President,,DEM,Over Votes,1,1,0
