county,precinct,office,district,party,candidate,absentee,early_voting,election_day,votes
Dickens,Precinct 1,"Judge, Court of Criminal Appeals, Place 3",,REP,Ballots Cast,5,14,27,46
Dickens,Precinct 1,"Judge, Court of Criminal Appeals, Place 3",,REP,Over Votes:,0,0,0,0
Dickens,Precinct 1,"Judge, Court of Criminal Appeals, Place 3",,REP,Under Votes:,0,6,8,14
Dickens,Precinct 1,Ballots Cast,,REP,,,,,63
Dickens,Precinct 1,"Judge, Court of Criminal Appeals, Place 4",,REP,Kevin Patrick Yeary,5,12,28,45
Dickens,Precinct 1,"Judge, Court of Criminal Appeals, Place 4",,REP,Ballots Cast,5,12,28,45
Dickens,Precinct 1,"Judge, Court of Criminal Appeals, Place 4",,REP,Over Votes:,0,0,0,0
Dickens,Precinct 1,"Judge, Court of Criminal Appeals, Place 4",,REP,Under Votes:,0,8,7,15
Dickens,Precinct 1,"Judge, Court of Criminal Appeals, Place 9",,REP,David Newell,5,11,27,43
Dickens,Precinct 1,"Judge, Court of Criminal Appeals, Place 9",,REP,Ballots Cast,5,11,27,43
Dickens,Precinct 1,"Judge, Court of Criminal Appeals, Place 9",,REP,Over Votes:,0,0,0,0
Dickens,Precinct 1,"Judge, Court of Criminal Appeals, Place 9",,REP,Under Votes:,0,9,8,17
Dickens,Precinct 1,"Member, State Board of Education, District 15",,REP,Jay Johnson,5,11,28,44
Dickens,Precinct 1,"Member, State Board of Education, District 15",,REP,Ballots Cast,5,11,28,44
Dickens,Precinct 1,"Member, State Board of Education, District 15",,REP,Over Votes:,0,0,0,0
Dickens,Precinct 1,"Member, State Board of Education, District 15",,REP,Under Votes:,0,9,7,16
Dickens,Precinct 1,"State Senator, District 28",,REP,Charles Perry,5,14,29,48
Dickens,Precinct 1,"State Senator, District 28",,REP,Ballots Cast,5,14,29,48
Dickens,Precinct 1,"State Senator, District 28",,REP,Over Votes:,0,0,0,0
Dickens,Precinct 1,"State Senator, District 28",,REP,Under Votes:,0,6,6,12
Dickens,Precinct 1,"State Representative, District 68",,REP,Drew Springer,5,14,30,49
Dickens,Precinct 1,"State Representative, District 68",,REP,Ballots Cast,5,14,30,49
Dickens,Precinct 1,"State Representative, District 68",,REP,Over Votes:,0,0,0,0
Dickens,Precinct 1,"State Representative, District 68",,REP,Under Votes:,0,6,5,11
Dickens,Precinct 1,"Chief Justice, 7th Court of Appeals District",,REP,Brian Quinn,5,11,28,44
Dickens,Precinct 1,"Chief Justice, 7th Court of Appeals District",,REP,Ballots Cast,5,11,28,44
Dickens,Precinct 1,"Chief Justice, 7th Court of Appeals District",,REP,Over Votes:,0,0,0,0
Dickens,Precinct 1,"Chief Justice, 7th Court of Appeals District",,REP,Under Votes:,0,9,7,16
Dickens,Precinct 1,"Justice, 7th Court of Appeals District, Place 4",,REP,Steven Denny,1,10,10,21
Dickens,Precinct 1,"Justice, 7th Court of Appeals District, Place 4",,REP,Larry Doss,2,4,15,21
Dickens,Precinct 1,"Justice, 7th Court of Appeals District, Place 4",,REP,Ballots Cast,3,14,25,42
Dickens,Precinct 1,"Justice, 7th Court of Appeals District, Place 4",,REP,Over Votes:,0,0,0,0
Dickens,Precinct 1,"Justice, 7th Court of Appeals District, Place 4",,REP,Under Votes:,0,6,10,16
Dickens,Precinct 1,Ballots Cast,,REP,,,,,63
Dickens,Precinct 1,"District Attorney, 110th Judicial District",,REP,Wade Jackson,5,12,28,45
Dickens,Precinct 1,"District Attorney, 110th Judicial District",,REP,Ballots Cast,5,12,28,45
Dickens,Precinct 1,"District Attorney, 110th Judicial District",,REP,Over Votes:,0,0,0,0
Dickens,Precinct 1,"District Attorney, 110th Judicial District",,REP,Under Votes:,0,8,7,15
Dickens,Precinct 1,County Attorney,,REP,Aaron Clements,4,13,28,45
Dickens,Precinct 1,County Attorney,,REP,Ballots Cast,4,13,28,45
Dickens,Precinct 1,County Attorney,,REP,Over Votes:,0,0,0,0
Dickens,Precinct 1,County Attorney,,REP,Under Votes:,0,7,7,14
Dickens,Precinct 1,"Sheriff REPUBLICAN PARTY
",,REP,Terry Braly,5,15,29,49
Dickens,Precinct 1,"Sheriff REPUBLICAN PARTY
",,REP,Ballots Cast,5,15,29,49
Dickens,Precinct 1,"Sheriff REPUBLICAN PARTY
",,REP,Over Votes:,0,0,0,0
Dickens,Precinct 1,"Sheriff REPUBLICAN PARTY
",,REP,Under Votes:,0,5,6,11
Dickens,Precinct 1,County Tax Assessor-Collector,,REP,Rebecca Haney,5,15,27,47
Dickens,Precinct 1,County Tax Assessor-Collector,,REP,Ballots Cast,5,15,27,47
Dickens,Precinct 1,County Tax Assessor-Collector,,REP,Over Votes:,0,0,0,0
Dickens,Precinct 1,County Tax Assessor-Collector,,REP,Under Votes:,0,5,8,13
Dickens,Precinct 1,"County Commissioner, Precinct No. 1",,REP,Mack Gardner,3,17,27,47
Dickens,Precinct 1,"County Commissioner, Precinct No. 1",,REP,Dennis Wyatt,2,3,8,13
Dickens,Precinct 1,"County Commissioner, Precinct No. 1",,REP,Ballots Cast,5,20,35,60
Dickens,Precinct 1,"County Commissioner, Precinct No. 1",,REP,Over Votes:,0,0,0,0
Dickens,Precinct 1,"County Commissioner, Precinct No. 1",,REP,Under Votes:,0,0,0,0
Dickens,Precinct 1,County Chairman,,REP,Malcolm Boger,5,13,28,46
Dickens,Precinct 1,County Chairman,,REP,Ballots Cast,5,13,28,46
Dickens,Precinct 1,County Chairman,,REP,Over Votes:,0,0,0,0
Dickens,Precinct 1,County Chairman,,REP,Under Votes:,0,7,7,14
Dickens,Precinct 1,Ballots Cast,,REP,,,,,63
Dickens,Precinct 1,"President DEMOCRATIC PARTY
",,DEM,Marianne Williamson,0,0,0,0
Dickens,Precinct 1,"President DEMOCRATIC PARTY
",,DEM,Michael R. Bloomberg,0,0,1,1
Dickens,Precinct 1,"President DEMOCRATIC PARTY
",,DEM,Robby Wells,0,0,0,0
Dickens,Precinct 1,"President DEMOCRATIC PARTY
",,DEM,Julián Castro,0,0,0,0
Dickens,Precinct 1,"President DEMOCRATIC PARTY
",,DEM,Pete Buttigieg,0,0,0,0
Dickens,Precinct 1,"President DEMOCRATIC PARTY
",,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
Dickens,Precinct 1,"President DEMOCRATIC PARTY
",,DEM,Tulsi Gabbard,0,0,0,0
Dickens,Precinct 1,"President DEMOCRATIC PARTY
",,DEM,Amy Klobuchar,0,0,0,0
Dickens,Precinct 1,"President DEMOCRATIC PARTY
",,DEM,Tom Steyer,0,0,0,0
Dickens,Precinct 1,"President DEMOCRATIC PARTY
",,DEM,Cory Booker,0,0,0,0
Dickens,Precinct 1,"President DEMOCRATIC PARTY
",,DEM,John K. Delaney,0,0,0,0
Dickens,Precinct 1,"President DEMOCRATIC PARTY
",,DEM,Deval Patrick,0,0,0,0
Dickens,Precinct 1,"President DEMOCRATIC PARTY
",,DEM,Andrew Yang,0,0,0,0
Dickens,Precinct 1,"President DEMOCRATIC PARTY
",,DEM,Michael Bennet,0,0,0,0
Dickens,Precinct 1,"President DEMOCRATIC PARTY
",,DEM,Joseph R. Biden,0,0,1,1
Dickens,Precinct 1,"President DEMOCRATIC PARTY
",,DEM,Bernie Sanders,0,0,0,0
Dickens,Precinct 1,"President DEMOCRATIC PARTY
",,DEM,Elizabeth Warren,0,0,0,0
Dickens,Precinct 1,"President DEMOCRATIC PARTY
",,DEM,Ballots Cast,0,0,2,2
Dickens,Precinct 1,"President DEMOCRATIC PARTY
",,DEM,Over Votes:,0,0,0,0
Dickens,Precinct 1,"President DEMOCRATIC PARTY
",,DEM,Under Votes:,0,0,1,1
Dickens,Precinct 1,"U.S. Senate DEMOCRATIC PARTY
",,DEM,Chris Bell,0,0,2,2
Dickens,Precinct 1,"U.S. Senate DEMOCRATIC PARTY
",,DEM,Victor Hugo Harris,0,0,0,0
Dickens,Precinct 1,"U.S. Senate DEMOCRATIC PARTY
",,DEM,"Annie ""Mamá"" Garcia",0,0,0,0
Dickens,Precinct 1,"U.S. Senate DEMOCRATIC PARTY
",,DEM,Royce West,0,0,0,0
Dickens,Precinct 1,"U.S. Senate DEMOCRATIC PARTY
",,DEM,Michael Cooper,0,0,0,0
Dickens,Precinct 1,"U.S. Senate DEMOCRATIC PARTY
",,DEM,Adrian Ocegueda,0,0,0,0
Dickens,Precinct 1,"U.S. Senate DEMOCRATIC PARTY
",,DEM,D.R. Hunter,0,0,0,0
Dickens,Precinct 1,"U.S. Senate DEMOCRATIC PARTY
",,DEM,Amanda K. Edwards,0,0,0,0
Dickens,Precinct 1,"U.S. Senate DEMOCRATIC PARTY
",,DEM,"Mary ""MJ"" Hegar",0,0,0,0
Dickens,Precinct 1,"U.S. Senate DEMOCRATIC PARTY
",,DEM,Jack Daniel Foster Jr,0,0,0,0
Dickens,Precinct 1,"U.S. Senate DEMOCRATIC PARTY
",,DEM,Sema Hernandez,0,0,0,0
Dickens,Precinct 1,"U.S. Senate DEMOCRATIC PARTY
",,DEM,Cristina Tzintzun Ramirez,0,0,0,0
Dickens,Precinct 1,"U.S. Senate DEMOCRATIC PARTY
",,DEM,Ballots Cast,0,0,2,2
Dickens,Precinct 1,"U.S. Senate DEMOCRATIC PARTY
",,DEM,Over Votes:,0,0,0,0
Dickens,Precinct 1,"U.S. Senate DEMOCRATIC PARTY
",,DEM,Under Votes:,0,0,1,1
Dickens,Precinct 1,"United States Representative, District 13",,DEM,Gus Trujillo,0,0,2,2
Dickens,Precinct 1,"United States Representative, District 13",,DEM,Timothy W. Gassaway,0,0,0,0
Dickens,Precinct 1,"United States Representative, District 13",,DEM,Greg Sagan,0,0,1,1
Dickens,Precinct 1,"United States Representative, District 13",,DEM,Ballots Cast,0,0,3,3
Dickens,Precinct 1,"United States Representative, District 13",,DEM,Over Votes:,0,0,0,0
Dickens,Precinct 1,"United States Representative, District 13",,DEM,Under Votes:,0,0,0,0
Dickens,Precinct 1,Ballots Cast,,REP,,,,,63
Dickens,Precinct 1,Railroad Commissioner,,DEM,Kelly Stone,0,0,1,1
Dickens,Precinct 1,Railroad Commissioner,,DEM,Mark Watson,0,0,0,0
Dickens,Precinct 1,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",0,0,1,1
Dickens,Precinct 1,Railroad Commissioner,,DEM,Chrysta Castañeda,0,0,1,1
Dickens,Precinct 1,Railroad Commissioner,,DEM,Ballots Cast,0,0,3,3
Dickens,Precinct 1,Railroad Commissioner,,DEM,Over Votes:,0,0,0,0
Dickens,Precinct 1,Railroad Commissioner,,DEM,Under Votes:,0,0,0,0
Dickens,Precinct 1,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,0,0,2,2
Dickens,Precinct 1,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,0,0,0,0
Dickens,Precinct 1,"Chief Justice, Supreme Court",,DEM,Ballots Cast,0,0,2,2
Dickens,Precinct 1,"Chief Justice, Supreme Court",,DEM,Over Votes:,0,0,0,0
Dickens,Precinct 1,"Chief Justice, Supreme Court",,DEM,Under Votes:,0,0,1,1
Dickens,Precinct 1,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Larry Praeger,0,0,2,2
Dickens,Precinct 1,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Kathy Cheng,0,0,0,0
Dickens,Precinct 1,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Ballots Cast,0,0,2,2
Dickens,Precinct 1,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Over Votes:,0,0,0,0
Dickens,Precinct 1,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Under Votes:,0,0,1,1
Dickens,Precinct 1,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,0,0,1,1
Dickens,Precinct 1,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,0,0,1,1
Dickens,Precinct 1,"Justice, Supreme Court, Place 7",,DEM,Ballots Cast,0,0,2,2
Dickens,Precinct 1,"Justice, Supreme Court, Place 7",,DEM,Over Votes:,0,0,0,0
Dickens,Precinct 1,"Justice, Supreme Court, Place 7",,DEM,Under Votes:,0,0,1,1
Dickens,Precinct 1,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,0,0,1,1
Dickens,Precinct 1,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,0,0,1,1
Dickens,Precinct 1,"Justice, Supreme Court, Place 8",,DEM,Ballots Cast,0,0,2,2
Dickens,Precinct 1,"Justice, Supreme Court, Place 8",,DEM,Over Votes:,0,0,0,0
Dickens,Precinct 1,"Justice, Supreme Court, Place 8",,DEM,Under Votes:,0,0,1,1
Dickens,Precinct 1,Ballots Cast,,REP,,,,,63
Dickens,Precinct 1,"Judge, Court of Criminal Appeals, Place 3",,DEM,Dan Wood,0,0,1,1
Dickens,Precinct 1,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,0,0,1,1
Dickens,Precinct 1,"Judge, Court of Criminal Appeals, Place 3",,DEM,William Pieratt Demond,0,0,0,0
Dickens,Precinct 1,"Judge, Court of Criminal Appeals, Place 3",,DEM,Ballots Cast,0,0,2,2
Dickens,Precinct 1,"Judge, Court of Criminal Appeals, Place 3",,DEM,Over Votes:,0,0,0,0
Dickens,Precinct 1,"Judge, Court of Criminal Appeals, Place 3",,DEM,Under Votes:,0,0,1,1
Dickens,Precinct 1,"Judge, Court of Criminal Appeals, Place 4",,DEM,Steven Miears,0,0,0,0
Dickens,Precinct 1,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,0,0,2,2
Dickens,Precinct 1,"Judge, Court of Criminal Appeals, Place 4",,DEM,Ballots Cast,0,0,2,2
Dickens,Precinct 1,"Judge, Court of Criminal Appeals, Place 4",,DEM,Over Votes:,0,0,0,0
Dickens,Precinct 1,"Judge, Court of Criminal Appeals, Place 4",,DEM,Under Votes:,0,0,1,1
Dickens,Precinct 1,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,0,0,2,2
Dickens,Precinct 1,"Judge, Court of Criminal Appeals, Place 9",,DEM,Ballots Cast,0,0,2,2
Dickens,Precinct 1,"Judge, Court of Criminal Appeals, Place 9",,DEM,Over Votes:,0,0,0,0
Dickens,Precinct 1,"Judge, Court of Criminal Appeals, Place 9",,DEM,Under Votes:,0,0,1,1
Dickens,Precinct 1,"Member, State Board of Education, District 15",,DEM,John Betancourt,0,0,2,2
Dickens,Precinct 1,"Member, State Board of Education, District 15",,DEM,Ballots Cast,0,0,2,2
Dickens,Precinct 1,"Member, State Board of Education, District 15",,DEM,Over Votes:,0,0,0,0
Dickens,Precinct 1,"Member, State Board of Education, District 15",,DEM,Under Votes:,0,0,1,1
Dickens,Precinct 1,"State Representative, District 68",,DEM,Patsy Ledbetter,0,0,2,2
Dickens,Precinct 1,"State Representative, District 68",,DEM,Ballots Cast,0,0,2,2
Dickens,Precinct 1,"State Representative, District 68",,DEM,Over Votes:,0,0,0,0
Dickens,Precinct 1,"State Representative, District 68",,DEM,Under Votes:,0,0,1,1
Dickens,Precinct 1,County Chairman,,DEM,Alana Pollard,0,0,2,2
Dickens,Precinct 1,County Chairman,,DEM,Ballots Cast,0,0,2,2
Dickens,Precinct 1,County Chairman,,DEM,Over Votes:,0,0,0,0
Dickens,Precinct 1,County Chairman,,DEM,Under Votes:,0,0,1,1
Dickens,Precinct 1,Ballots Cast,,REP,,,,,63
Dickens,Precinct 1,Proposition 1,,DEM,Yes,0,0,2,2
Dickens,Precinct 1,Proposition 1,,DEM,No,0,0,0,0
Dickens,Precinct 1,Proposition 1,,DEM,Ballots Cast,0,0,2,2
Dickens,Precinct 1,Proposition 1,,DEM,Over Votes:,0,0,0,0
Dickens,Precinct 1,Proposition 1,,DEM,Under Votes:,0,0,1,1
Dickens,Precinct 1,Proposition 2,,DEM,Yes,0,0,2,2
Dickens,Precinct 1,Proposition 2,,DEM,No,0,0,0,0
Dickens,Precinct 1,Proposition 2,,DEM,Ballots Cast,0,0,2,2
Dickens,Precinct 1,Proposition 2,,DEM,Over Votes:,0,0,0,0
Dickens,Precinct 1,Proposition 2,,DEM,Under Votes:,0,0,1,1
Dickens,Precinct 1,Proposition 3,,DEM,Yes,0,0,2,2
Dickens,Precinct 1,Proposition 3,,DEM,No,0,0,0,0
Dickens,Precinct 1,Proposition 3,,DEM,Ballots Cast,0,0,2,2
Dickens,Precinct 1,Proposition 3,,DEM,Over Votes:,0,0,0,0
Dickens,Precinct 1,Proposition 3,,DEM,Under Votes:,0,0,1,1
Dickens,Precinct 1,Proposition 4,,DEM,Yes,0,0,2,2
Dickens,Precinct 1,Proposition 4,,DEM,No,0,0,0,0
Dickens,Precinct 1,Proposition 4,,DEM,Ballots Cast,0,0,2,2
Dickens,Precinct 1,Proposition 4,,DEM,Over Votes:,0,0,0,0
Dickens,Precinct 1,Proposition 4,,DEM,Under Votes:,0,0,1,1
Dickens,Precinct 1,Proposition 5,,DEM,Yes,0,0,2,2
Dickens,Precinct 1,Proposition 5,,DEM,No,0,0,0,0
Dickens,Precinct 1,Proposition 5,,DEM,Ballots Cast,0,0,2,2
Dickens,Precinct 1,Proposition 5,,DEM,Over Votes:,0,0,0,0
Dickens,Precinct 1,Proposition 5,,DEM,Under Votes:,0,0,1,1
Dickens,Precinct 1,Proposition 6,,DEM,Yes,0,0,1,1
Dickens,Precinct 1,Proposition 6,,DEM,No,0,0,1,1
Dickens,Precinct 1,Proposition 6,,DEM,Ballots Cast,0,0,2,2
Dickens,Precinct 1,Proposition 6,,DEM,Over Votes:,0,0,0,0
Dickens,Precinct 1,Proposition 6,,DEM,Under Votes:,0,0,1,1
Dickens,Precinct 1,Ballots Cast,,REP,,,,,63
Dickens,Precinct 1,Proposition 7,,DEM,Yes,0,0,2,2
Dickens,Precinct 1,Proposition 7,,DEM,No,0,0,0,0
Dickens,Precinct 1,Proposition 7,,DEM,Ballots Cast,0,0,2,2
Dickens,Precinct 1,Proposition 7,,DEM,Over Votes:,0,0,0,0
Dickens,Precinct 1,Proposition 7,,DEM,Under Votes:,0,0,1,1
Dickens,Precinct 1,Proposition 8,,DEM,Yes,0,0,2,2
Dickens,Precinct 1,Proposition 8,,DEM,No,0,0,0,0
Dickens,Precinct 1,Proposition 8,,DEM,Ballots Cast,0,0,2,2
Dickens,Precinct 1,Proposition 8,,DEM,Over Votes:,0,0,0,0
Dickens,Precinct 1,Proposition 8,,DEM,Under Votes:,0,0,1,1
Dickens,Precinct 1,Proposition 9,,DEM,Yes,0,0,2,2
Dickens,Precinct 1,Proposition 9,,DEM,No,0,0,0,0
Dickens,Precinct 1,Proposition 9,,DEM,Ballots Cast,0,0,2,2
Dickens,Precinct 1,Proposition 9,,DEM,Over Votes:,0,0,0,0
Dickens,Precinct 1,Proposition 9,,DEM,Under Votes:,0,0,1,1
Dickens,Precinct 1,Proposition 10,,DEM,Yes,0,0,2,2
Dickens,Precinct 1,Proposition 10,,DEM,No,0,0,0,0
Dickens,Precinct 1,Proposition 10,,DEM,Ballots Cast,0,0,2,2
Dickens,Precinct 1,Proposition 10,,DEM,Over Votes:,0,0,0,0
Dickens,Precinct 1,Proposition 10,,DEM,Under Votes:,0,0,1,1
Dickens,Precinct 1,Proposition 11,,DEM,Yes,0,0,2,2
Dickens,Precinct 1,Proposition 11,,DEM,No,0,0,0,0
Dickens,Precinct 1,Proposition 11,,DEM,Ballots Cast,0,0,2,2
Dickens,Precinct 1,Proposition 11,,DEM,Over Votes:,0,0,0,0
Dickens,Precinct 1,Proposition 11,,DEM,Under Votes:,0,0,1,1
Dickens,Precinct 1,Proposition 1,,REP,Yes,4,18,29,51
Dickens,Precinct 1,Proposition 1,,REP,No,1,2,2,5
Dickens,Precinct 1,Proposition 1,,REP,Ballots Cast,5,20,31,56
Dickens,Precinct 1,Proposition 1,,REP,Over Votes:,0,0,0,0
Dickens,Precinct 1,Proposition 1,,REP,Under Votes:,0,0,4,4
Dickens,Precinct 1,Ballots Cast,,REP,,,,,63
Dickens,Precinct 1,Proposition 2,,REP,Yes,4,18,28,50
Dickens,Precinct 1,Proposition 2,,REP,No,1,2,3,6
Dickens,Precinct 1,Proposition 2,,REP,Ballots Cast,5,20,31,56
Dickens,Precinct 1,Proposition 2,,REP,Over Votes:,0,0,0,0
Dickens,Precinct 1,Proposition 2,,REP,Under Votes:,0,0,4,4
Dickens,Precinct 1,Proposition 3,,REP,Yes,5,20,31,56
Dickens,Precinct 1,Proposition 3,,REP,No,0,0,0,0
Dickens,Precinct 1,Proposition 3,,REP,Ballots Cast,5,20,31,56
Dickens,Precinct 1,Proposition 3,,REP,Over Votes:,0,0,0,0
Dickens,Precinct 1,Proposition 3,,REP,Under Votes:,0,0,4,4
Dickens,Precinct 1,Proposition 4,,REP,Yes,4,20,30,54
Dickens,Precinct 1,Proposition 4,,REP,No,1,0,1,2
Dickens,Precinct 1,Proposition 4,,REP,Ballots Cast,5,20,31,56
Dickens,Precinct 1,Proposition 4,,REP,Over Votes:,0,0,0,0
Dickens,Precinct 1,Proposition 4,,REP,Under Votes:,0,0,4,4
Dickens,Precinct 1,Proposition 5,,REP,Yes,4,20,28,52
Dickens,Precinct 1,Proposition 5,,REP,No,1,0,2,3
Dickens,Precinct 1,Proposition 5,,REP,Ballots Cast,5,20,30,55
Dickens,Precinct 1,Proposition 5,,REP,Over Votes:,0,0,0,0
Dickens,Precinct 1,Proposition 5,,REP,Under Votes:,0,0,5,5
Dickens,Precinct 1,Proposition 6,,REP,Yes,4,19,31,54
Dickens,Precinct 1,Proposition 6,,REP,No,1,1,0,2
Dickens,Precinct 1,Proposition 6,,REP,Ballots Cast,5,20,31,56
Dickens,Precinct 1,Proposition 6,,REP,Over Votes:,0,0,0,0
Dickens,Precinct 1,Proposition 6,,REP,Under Votes:,0,0,4,4
Dickens,Precinct 1,Proposition 7,,REP,Yes,5,18,31,54
Dickens,Precinct 1,Proposition 7,,REP,No,0,1,0,1
Dickens,Precinct 1,Proposition 7,,REP,Ballots Cast,5,19,31,55
