county,precinct,office,district,party,candidate,absentee,early_voting,election_day,votes
Duval,Precinct 2,U.S. Senate,,LBT,Kerry Douglas McKennon,0,11,6,17
Duval,Precinct 2,U.S. Senate,,GRE,David B. Collins,1,12,1,14
Duval,Precinct 2,U.S. House,15,REP,Monica De La Cruz-Hernandez,10,135,50,195
Duval,Precinct 2,U.S. House,15,DEM,Vicente Gonzalez,145,390,82,617
Duval,Precinct 2,U.S. House,15,LBT,Ross Lynn Leone,0,12,2,14
Duval,Precinct 2,Railroad Commissioner,,REP,"James ""Jim"" Wright",10,147,48,205
Duval,Precinct 2,Railroad Commissioner,,DEM,Chrysta CastaÒeda,128,317,67,512
Duval,Precinct 2,Railroad Commissioner,,LBT,Matt Sterett,0,8,6,14
Duval,Precinct 2,Railroad Commissioner,,GRE,"Katija ""Kat"" Gruene",0,10,3,13
Duval,Precinct 2,State Senate,21,REP,Frank Pomeroy,8,123,38,169
Duval,Precinct 2,State Senate,21,DEM,Judith Zaffirini,141,382,91,614
Duval,Precinct 2,State Representative,31,REP,Marian Knowlton,12,114,36,162
Duval,Precinct 2,State Representative,31,DEM,Ryan Guillen,139,415,101,655
Duval,Precinct 3,Ballots Cast,,,,,,,275
Duval,Precinct 3,President,,REP,Donald J. Trump Michael R. Pence,12,30,43,85
Duval,Precinct 3,President,,DEM,Joseph R. Biden Kamala D. Harris,61,49,74,184
Duval,Precinct 3,President,,LBT,"Jo Jorgensen Jeremy ""Spike"" Cohen",0,0,1,1
Duval,Precinct 3,President,,GRE,Howie Hawkins Angela Walker,1,0,0,1
Duval,Precinct 3,U.S. Senate,,REP,John Cornyn,11,28,41,80
Duval,Precinct 3,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",57,47,74,178
Duval,Precinct 3,U.S. Senate,,LBT,Kerry Douglas McKennon,1,0,2,3
Duval,Precinct 3,U.S. Senate,,GRE,David B. Collins,0,1,0,1
Duval,Precinct 3,U.S. House,15,REP,Monica De La Cruz-Hernandez,6,24,35,65
Duval,Precinct 3,U.S. House,15,DEM,Vicente Gonzalez,65,51,78,194
Duval,Precinct 3,U.S. House,15,LBT,Ross Lynn Leone,1,1,3,5
Duval,Precinct 3,Railroad Commissioner,,REP,"James ""Jim"" Wright",6,24,37,67
Duval,Precinct 3,Railroad Commissioner,,DEM,Chrysta CastaÒeda,61,49,78,188
Duval,Precinct 3,Railroad Commissioner,,LBT,Matt Sterett,0,2,2,4
Duval,Precinct 3,Railroad Commissioner,,GRE,"Katija ""Kat"" Gruene",3,1,0,4
Duval,Precinct 3,State Senate,21,REP,Frank Pomeroy,5,22,29,56
Duval,Precinct 3,State Senate,21,DEM,Judith Zaffirini,68,55,87,210
Duval,Precinct 3,State Representative,31,REP,Marian Knowlton,8,20,26,54
Duval,Precinct 3,State Representative,31,DEM,Ryan Guillen,67,57,89,213
Duval,Precinct 4,Ballots Cast,,,,,,,97
Duval,Precinct 4,President,,REP,Donald J. Trump Michael R. Pence,7,32,15,54
Duval,Precinct 4,President,,DEM,Joseph R. Biden Kamala D. Harris,22,9,11,42
Duval,Precinct 4,President,,LBT,"Jo Jorgensen Jeremy ""Spike"" Cohen",0,0,0,0
Duval,Precinct 4,President,,GRE,Howie Hawkins Angela Walker,0,0,0,0
Duval,Precinct 4,U.S. Senate,,REP,John Cornyn,8,29,12,49
Duval,Precinct 4,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",20,11,12,43
Duval,Precinct 4,U.S. Senate,,LBT,Kerry Douglas McKennon,1,1,0,2
Duval,Precinct 4,U.S. Senate,,GRE,David B. Collins,0,0,0,0
Duval,Precinct 4,U.S. House,15,REP,Monica De La Cruz-Hernandez,5,28,10,43
Duval,Precinct 4,U.S. House,15,DEM,Vicente Gonzalez,25,11,15,51
Duval,Precinct 4,U.S. House,15,LBT,Ross Lynn Leone,0,1,0,1
Duval,Precinct 4,Railroad Commissioner,,REP,"James ""Jim"" Wright",7,30,11,48
Duval,Precinct 4,Railroad Commissioner,,DEM,Chrysta CastaÒeda,21,10,13,44
Duval,Precinct 4,Railroad Commissioner,,LBT,Matt Sterett,0,0,0,0
Duval,Precinct 4,Railroad Commissioner,,GRE,"Katija ""Kat"" Gruene",0,0,0,0
Duval,Precinct 4,State Senate,21,REP,Frank Pomeroy,3,25,10,38
Duval,Precinct 4,State Senate,21,DEM,Judith Zaffirini,25,13,15,53
Duval,Precinct 4,State Representative,31,REP,Marian Knowlton,3,26,8,37
Duval,Precinct 4,State Representative,31,DEM,Ryan Guillen,27,14,17,58
Duval,Precinct 5,Ballots Cast,,,,,,,271
Duval,Precinct 5,President,,REP,Donald J. Trump Michael R. Pence,9,78,43,130
Duval,Precinct 5,President,,DEM,Joseph R. Biden Kamala D. Harris,34,71,26,131
Duval,Precinct 5,President,,LBT,"Jo Jorgensen Jeremy ""Spike"" Cohen",0,2,0,2
Duval,Precinct 5,President,,GRE,Howie Hawkins Angela Walker,0,1,0,1
Duval,Precinct 5,U.S. Senate,,REP,John Cornyn,6,64,38,108
Duval,Precinct 5,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",33,65,24,122
Duval,Precinct 5,U.S. Senate,,LBT,Kerry Douglas McKennon,0,3,2,5
Duval,Precinct 5,U.S. Senate,,GRE,David B. Collins,0,7,1,8
Duval,Precinct 5,U.S. House,15,REP,Monica De La Cruz-Hernandez,3,60,32,95
Duval,Precinct 5,U.S. House,15,DEM,Vicente Gonzalez,36,75,33,144
Duval,Precinct 5,U.S. House,15,LBT,Ross Lynn Leone,2,2,0,4
Duval,Precinct 5,Railroad Commissioner,,REP,"James ""Jim"" Wright",4,65,34,103
Duval,Precinct 5,Railroad Commissioner,,DEM,Chrysta CastaÒeda,35,68,29,132
Duval,Precinct 5,Railroad Commissioner,,LBT,Matt Sterett,0,3,0,3
Duval,Precinct 5,Railroad Commissioner,,GRE,"Katija ""Kat"" Gruene",0,0,0,0
Duval,Precinct 5,State Senate,21,REP,Frank Pomeroy,3,49,25,77
Duval,Precinct 5,State Senate,21,DEM,Judith Zaffirini,38,85,39,162
Duval,Precinct 5,State Representative,31,REP,Marian Knowlton,2,47,25,74
Duval,Precinct 5,State Representative,31,DEM,Ryan Guillen,41,97,40,178
Duval,Precinct 6,Ballots Cast,,,,,,,98
Duval,Precinct 6,President,,REP,Donald J. Trump Michael R. Pence,1,12,17,30
Duval,Precinct 6,President,,DEM,Joseph R. Biden Kamala D. Harris,36,11,19,66
Duval,Precinct 6,President,,LBT,"Jo Jorgensen Jeremy ""Spike"" Cohen",0,0,0,0
Duval,Precinct 6,President,,GRE,Howie Hawkins Angela Walker,0,0,0,0
Duval,Precinct 6,U.S. Senate,,REP,John Cornyn,3,11,9,23
Duval,Precinct 6,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",28,10,23,61
Duval,Precinct 6,U.S. Senate,,LBT,Kerry Douglas McKennon,0,0,0,0
Duval,Precinct 6,U.S. Senate,,GRE,David B. Collins,0,0,0,0
Duval,Precinct 6,U.S. House,15,REP,Monica De La Cruz-Hernandez,1,10,7,18
Duval,Precinct 6,U.S. House,15,DEM,Vicente Gonzalez,32,11,25,68
Duval,Precinct 6,U.S. House,15,LBT,Ross Lynn Leone,0,0,0,0
Duval,Precinct 6,Railroad Commissioner,,REP,"James ""Jim"" Wright",1,11,5,17
Duval,Precinct 6,Railroad Commissioner,,DEM,Chrysta CastaÒeda,23,7,26,56
Duval,Precinct 6,Railroad Commissioner,,LBT,Matt Sterett,0,0,0,0
Duval,Precinct 6,Railroad Commissioner,,GRE,"Katija ""Kat"" Gruene",0,1,0,1
Duval,Precinct 6,State Senate,21,REP,Frank Pomeroy,1,8,9,18
Duval,Precinct 6,State Senate,21,DEM,Judith Zaffirini,30,12,22,64
Duval,Precinct 6,State Representative,31,REP,Marian Knowlton,1,7,7,15
Duval,Precinct 6,State Representative,31,DEM,Ryan Guillen,34,15,26,75
Duval,Precinct 7,Ballots Cast,,,,,,,95
Duval,Precinct 7,President,,REP,Donald J. Trump Michael R. Pence,3,54,12,69
Duval,Precinct 7,President,,DEM,Joseph R. Biden Kamala D. Harris,6,11,5,22
Duval,Precinct 7,President,,LBT,"Jo Jorgensen Jeremy ""Spike"" Cohen",0,0,0,0
Duval,Precinct 7,President,,GRE,Howie Hawkins Angela Walker,0,0,0,0
Duval,Precinct 7,U.S. Senate,,REP,John Cornyn,3,53,11,67
Duval,Precinct 7,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",8,10,5,23
Duval,Precinct 7,U.S. Senate,,LBT,Kerry Douglas McKennon,0,0,1,1
Duval,Precinct 7,U.S. Senate,,GRE,David B. Collins,0,0,0,0
Duval,Precinct 7,U.S. House,15,REP,Monica De La Cruz-Hernandez,3,48,11,62
Duval,Precinct 7,U.S. House,15,DEM,Vicente Gonzalez,8,13,6,27
Duval,Precinct 7,U.S. House,15,LBT,Ross Lynn Leone,0,0,0,0
Duval,Precinct 7,Railroad Commissioner,,REP,"James ""Jim"" Wright",3,43,10,56
Duval,Precinct 7,Railroad Commissioner,,DEM,Chrysta CastaÒeda,8,14,7,29
Duval,Precinct 7,Railroad Commissioner,,LBT,Matt Sterett,0,1,0,1
Duval,Precinct 7,Railroad Commissioner,,GRE,"Katija ""Kat"" Gruene",0,0,0,0
Duval,Precinct 7,State Senate,21,REP,Frank Pomeroy,3,40,6,49
Duval,Precinct 7,State Senate,21,DEM,Judith Zaffirini,8,21,10,39
Duval,Precinct 7,State Representative,31,REP,Marian Knowlton,1,40,8,49
Duval,Precinct 7,State Representative,31,DEM,Ryan Guillen,9,22,9,40
Duval,Precinct 8,Ballots Cast,,,,,,,1373
Duval,Precinct 8,President,,REP,Donald J. Trump Michael R. Pence,34,624,221,879
Duval,Precinct 8,President,,DEM,Joseph R. Biden Kamala D. Harris,101,291,64,456
Duval,Precinct 8,President,,LBT,"Jo Jorgensen Jeremy ""Spike"" Cohen",0,1,3,4
Duval,Precinct 8,President,,GRE,Howie Hawkins Angela Walker,0,2,2,4
Duval,Precinct 8,U.S. Senate,,REP,John Cornyn,28,475,166,669
Duval,Precinct 8,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",100,293,66,459
Duval,Precinct 8,U.S. Senate,,LBT,Kerry Douglas McKennon,1,14,7,22
Duval,Precinct 8,U.S. Senate,,GRE,David B. Collins,2,12,3,17
Duval,Precinct 8,U.S. House,15,REP,Monica De La Cruz-Hernandez,18,472,162,652
Duval,Precinct 8,U.S. House,15,DEM,Vicente Gonzalez,115,346,81,542
Duval,Precinct 8,U.S. House,15,LBT,Ross Lynn Leone,0,7,5,12
Duval,Precinct 8,Railroad Commissioner,,REP,"James ""Jim"" Wright",19,448,159,626
Duval,Precinct 8,Railroad Commissioner,,DEM,Chrysta CastaÒeda,109,292,65,466
Duval,Precinct 8,Railroad Commissioner,,LBT,Matt Sterett,0,15,6,21
Duval,Precinct 8,Railroad Commissioner,,GRE,"Katija ""Kat"" Gruene",0,13,6,19
Duval,Precinct 8,State Senate,21,REP,Frank Pomeroy,15,359,126,500
Duval,Precinct 8,State Senate,21,DEM,Judith Zaffirini,119,449,118,686
Duval,Precinct 8,State Representative,31,REP,Marian Knowlton,13,354,119,486
Duval,Precinct 8,State Representative,31,DEM,Ryan Guillen,122,475,126,723
Duval,Precinct 9,Ballots Cast,,,,,,,738
Duval,Precinct 9,President,,REP,Donald J. Trump Michael R. Pence,41,192,79,312
Duval,Precinct 9,President,,DEM,Joseph R. Biden Kamala D. Harris,102,211,78,391
Duval,Precinct 9,President,,LBT,"Jo Jorgensen Jeremy ""Spike"" Cohen",0,3,2,5
Duval,Precinct 9,President,,GRE,Howie Hawkins Angela Walker,0,2,0,2
Duval,Precinct 9,U.S. Senate,,REP,John Cornyn,15,131,49,195
Duval,Precinct 9,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",96,183,65,344
Duval,Precinct 9,U.S. Senate,,LBT,Kerry Douglas McKennon,3,11,9,23
Duval,Precinct 9,U.S. Senate,,GRE,David B. Collins,1,9,3,13
Duval,Precinct 9,U.S. House,15,REP,Monica De La Cruz-Hernandez,10,112,54,176
Duval,Precinct 9,U.S. House,15,DEM,Vicente Gonzalez,97,237,68,402
Duval,Precinct 9,U.S. House,15,LBT,Ross Lynn Leone,14,6,2,22
Duval,Precinct 9,Railroad Commissioner,,REP,"James ""Jim"" Wright",12,106,45,163
Duval,Precinct 9,Railroad Commissioner,,DEM,Chrysta CastaÒeda,101,193,57,351
Duval,Precinct 9,Railroad Commissioner,,LBT,Matt Sterett,0,20,6,26
Duval,Precinct 9,Railroad Commissioner,,GRE,"Katija ""Kat"" Gruene",0,14,0,14
Duval,Precinct 9,State Senate,21,REP,Frank Pomeroy,7,98,41,146
Duval,Precinct 9,State Senate,21,DEM,Judith Zaffirini,113,240,77,430
Duval,Precinct 9,State Representative,31,REP,Marian Knowlton,5,88,41,134
Duval,Precinct 9,State Representative,31,DEM,Ryan Guillen,128,271,81,480
