county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Zavala,Precinct 1,Registered Voters,,,,756,,,
Zavala,Precinct 1,Ballots Cast,,,,339,15,228,96
Zavala,Precinct 1,Ballots Cast - Blank,,,,0,0,0,0
Zavala,Precinct 1,President,,REP,Donald J. Trump / Michael R. Pence,114,1,76,37
Zavala,Precinct 1,President,,DEM,Joseph R. Biden / Kamala D. Harris,222,14,151,57
Zavala,Precinct 1,President,,LBT,"Jo Jorgensen / Jeremy ""Spike"" Cohen",0,0,0,0
Zavala,Precinct 1,President,,GRN,Howie Hawkins / Angela Walker,1,0,1,0
Zavala,Precinct 1,President,,,Write-In Totals,0,0,0,0
Zavala,Precinct 1,President,,,Not Assigned,0,0,0,0
Zavala,Precinct 1,President,,,Overvotes,0,0,0,0
Zavala,Precinct 1,President,,,Undervotes,2,0,0,2
Zavala,Precinct 1,U.S. Senate,,REP,John Cornyn,107,3,71,33
Zavala,Precinct 1,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",181,12,128,41
Zavala,Precinct 1,U.S. Senate,,LBT,Kerry Douglas McKennon,6,0,2,4
Zavala,Precinct 1,U.S. Senate,,GRN,David B Collins,5,0,3,2
Zavala,Precinct 1,U.S. Senate,,,Write-In Totals,0,0,0,0
Zavala,Precinct 1,U.S. Senate,,,Not Assigned,0,0,0,0
Zavala,Precinct 1,U.S. Senate,,,Overvotes,0,0,0,0
Zavala,Precinct 1,U.S. Senate,,,Undervotes,40,0,24,16
Zavala,Precinct 1,U.S. House,23,REP,Tony Gonzales,106,2,73,31
Zavala,Precinct 1,U.S. House,23,DEM,Gina Ortiz Jones,205,13,142,50
Zavala,Precinct 1,U.S. House,23,LBT,Beto Villela,5,0,1,4
Zavala,Precinct 1,U.S. House,23,,Overvotes,0,0,0,0
Zavala,Precinct 1,U.S. House,23,,Undervotes,23,0,12,11
Zavala,Precinct 1,Railroad Commissioner,,REP,"James ""Jim"" Wright",96,1,66,29
Zavala,Precinct 1,Railroad Commissioner,,DEM,Chrysta Castaneda,190,11,132,47
Zavala,Precinct 1,Railroad Commissioner,,LBT,Matt Sterett,2,0,1,1
Zavala,Precinct 1,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",5,0,3,2
Zavala,Precinct 1,Railroad Commissioner,,,Overvotes,0,0,0,0
Zavala,Precinct 1,Railroad Commissioner,,,Undervotes,46,3,26,17
Zavala,Precinct 1,"Chief Justice, Supreme Court",,REP,Nathan Hecht,94,1,65,28
Zavala,Precinct 1,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,185,13,125,47
Zavala,Precinct 1,"Chief Justice, Supreme Court",,LBT,Mark Ash,5,0,4,1
Zavala,Precinct 1,"Chief Justice, Supreme Court",,,Overvotes,0,0,0,0
Zavala,Precinct 1,"Chief Justice, Supreme Court",,,Undervotes,55,1,34,20
