county,precinct,office,district,party,candidate,early_voting,election_day,votes
Collingsworth,,President,,DEM,Marianne Williamson,0,0,0
Collingsworth,,President,,DEM,Julian Castro,0,2,2
Collingsworth,,President,,DEM,John K. Delaney,0,0,0
Collingsworth,,President,,DEM,Tulsi Gabbard,0,0,0
Collingsworth,,President,,DEM,Pete Buttigieg,1,0,1
Collingsworth,,President,,DEM,Tom Steyer,0,0,0
Collingsworth,,President,,DEM,Bernie Sanders,1,10,11
Collingsworth,,President,,DEM,Deval Patrick,0,0,0
Collingsworth,,President,,DEM,Joseph R. Biden,6,16,22
Collingsworth,,President,,DEM,Michael Bennet,0,0,0
Collingsworth,,President,,DEM,Elizabeth Warren,5,3,8
Collingsworth,,President,,DEM,Amy Klobuchar,3,0,3
Collingsworth,,President,,DEM,Robby Wells,0,0,0
Collingsworth,,President,,DEM,Roque De La Fuente,0,0,0
Collingsworth,,President,,DEM,Michael R. Bloomberg,8,7,15
Collingsworth,,President,,DEM,Cory Booker,1,0,1
Collingsworth,,President,,DEM,Andrew Yang,0,0,0
Collingsworth,,U.S. Senate,,DEM,Chris Bell,7,8,15
Collingsworth,,U.S. Senate,,DEM,Amanda K. Edwards,7,2,9
Collingsworth,,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0
Collingsworth,,U.S. Senate,,DEM,Annie Garcia,1,4,5
Collingsworth,,U.S. Senate,,DEM,D. R. Hunter,1,1,2
Collingsworth,,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,5,5
Collingsworth,,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,5,5
Collingsworth,,U.S. Senate,,DEM,Mary Hegar,1,2,3
Collingsworth,,U.S. Senate,,DEM,Sema Hernandez,0,1,1
Collingsworth,,U.S. Senate,,DEM,Michael Cooper,1,1,2
Collingsworth,,U.S. Senate,,DEM,Victor Hugo Harris,0,1,1
Collingsworth,,U.S. Senate,,DEM,Royce West,3,0,3
Collingsworth,,U.S. House,13,DEM,Greg Sagan,14,16,30
Collingsworth,,U.S. House,13,DEM,Gus Trujillo,5,5,10
Collingsworth,,U.S. House,13,DEM,Timothy W. Gassaway,3,4,7
Collingsworth,,Railroad Commissioner,,DEM,Roberto R. Alonzo,3,6,9
Collingsworth,,Railroad Commissioner,,DEM,Kelly Stone,6,8,14
Collingsworth,,Railroad Commissioner,,DEM,Mark Watson,7,6,13
Collingsworth,,Railroad Commissioner,,DEM,Chrysta Castaneda,3,4,7
Collingsworth,,State Representative,68,DEM,Patsy Ledbetter,20,18,38
Collingsworth,101,President,,REP,Bob Ely,3,0,3
Collingsworth,201,President,,REP,Bob Ely,0,2,2
Collingsworth,202,President,,REP,Bob Ely,0,0,0
Collingsworth,301,President,,REP,Bob Ely,0,2,2
Collingsworth,302,President,,REP,Bob Ely,0,0,0
Collingsworth,401,President,,REP,Bob Ely,0,1,1
Collingsworth,402,President,,REP,Bob Ely,0,0,0
Collingsworth,101,President,,REP,Donald J. Trump,344,121,465
Collingsworth,201,President,,REP,Donald J. Trump,0,44,44
Collingsworth,202,President,,REP,Donald J. Trump,0,17,17
Collingsworth,301,President,,REP,Donald J. Trump,0,51,51
Collingsworth,302,President,,REP,Donald J. Trump,0,20,20
Collingsworth,401,President,,REP,Donald J. Trump,0,55,55
