county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Fisher,Box 1,Registered Voters,,,,681,,,
Fisher,Box 1,President,,REP,Donald J. Trump / Michael R. Pence,405,272,39,94
Fisher,Box 1,President,,DEM,Joseph R. Biden / Kamala D. Harris,72,42,15,15
Fisher,Box 1,President,,LBT,"Jo Jorgensen / Jeremy ""Spike"" Cohen",1,0,1,0
Fisher,Box 1,President,,GRE,Howie Hawkins / Angela Walker,0,0,0,0
Fisher,Box 1,U.S. Senate,,REP,John Cornyn,397,269,41,87
Fisher,Box 1,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",73,39,14,20
Fisher,Box 1,U.S. Senate,,LBT,Kerry Douglas McKennon,5,3,1,1
Fisher,Box 1,U.S. Senate,,GRE,David B. Collins,0,0,0,0
Fisher,Box 1,U.S. House,19,REP,Jodey C. Arrington,402,268,43,91
Fisher,Box 1,U.S. House,19,DEM,Tom Watson,67,38,12,17
Fisher,Box 1,U.S. House,19,LBT,Joe Burnes,6,3,1,2
Fisher,Box 1,Railroad Commissioner,,REP,"James ""Jim"" Wright",392,264,40,88
Fisher,Box 1,Railroad Commissioner,,DEM,Chrysta Castaneda,73,41,13,19
Fisher,Box 1,Railroad Commissioner,,LBT,Matt Sterett,10,6,3,1
Fisher,Box 1,Railroad Commissioner,,GRE,"Katija ""Kat"" Gruene",1,1,0,0
Fisher,Box 1,"Chief Justice, Supreme Court",,REP,Nathan Hecht,395,267,41,87
Fisher,Box 1,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,74,42,13,19
Fisher,Box 1,"Chief Justice, Supreme Court",,LBT,Mark Ash,5,3,1,1
Fisher,Box 1,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,403,268,44,91
Fisher,Box 1,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,74,43,12,19
Fisher,Box 1,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,393,263,42,88
Fisher,Box 1,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,76,44,13,19
Fisher,Box 1,"Justice, Supreme Court, Pl 7",,LBT,William Bryan Strange III,5,2,1,2
Fisher,Box 1,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,396,264,43,89
Fisher,Box 1,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,74,42,12,20
Fisher,Box 1,"Justice, Supreme Court, Pl 8",,LBT,Tom Oxford,6,4,1,1
Fisher,Box 1,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,397,265,43,89
Fisher,Box 1,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,78,44,13,21
Fisher,Box 1,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,398,266,42,90
Fisher,Box 1,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,75,42,13,20
Fisher,Box 1,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,399,265,43,91
Fisher,Box 1,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,73,42,13,18
Fisher,Box 1,"Member, State BoE, Dist 15",,REP,Jay Johnson,401,267,43,91
Fisher,Box 1,"Member, State BoE, Dist 15",,DEM,John Betancourt,74,43,13,18
Fisher,Box 1,State Senate,28,REP,Charles Perry,440,288,48,104
Fisher,Box 1,State Representative,68,REP,Drew Springer,402,270,42,90
Fisher,Box 1,State Representative,68,DEM,Patsy Ledbetter,70,39,12,19
Fisher,Box 1,"Justice, 11th Ct of App Dist, Pl 2",,REP,Bruce Williams,440,288,48,104
Fisher,Box 1,"Justice, 11th Ct of App Dist, Pl 3",,REP,W. Stacy Trotter,438,287,48,103
Fisher,Box 1,"Dist Judge, 32nd Judicial Dist",,REP,Glen Harrison,436,286,48,102
Fisher,Box 1,"Dist Attorney, 32nd Judicial Dist",,REP,Ricky Nolan Thompson,436,287,48,101
Fisher,Box 4,Registered Voters,,,,733,,,
Fisher,Box 4,President,,REP,Donald J. Trump / Michael R. Pence,420,285,16,119
Fisher,Box 4,President,,DEM,Joseph R. Biden / Kamala D. Harris,90,47,25,18
Fisher,Box 4,President,,LBT,"Jo Jorgensen / Jeremy ""Spike"" Cohen",7,5,0,2
Fisher,Box 4,President,,GRE,Howie Hawkins / Angela Walker,2,1,0,1
Fisher,Box 4,U.S. Senate,,REP,John Cornyn,409,282,14,113
Fisher,Box 4,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",91,50,24,17
Fisher,Box 4,U.S. Senate,,LBT,Kerry Douglas McKennon,11,4,2,5
Fisher,Box 4,U.S. Senate,,GRE,David B. Collins,2,0,0,2
Fisher,Box 4,U.S. House,19,REP,Jodey C. Arrington,425,289,17,119
Fisher,Box 4,U.S. House,19,DEM,Tom Watson,84,47,24,13
Fisher,Box 4,U.S. House,19,LBT,Joe Burnes,8,3,0,5
Fisher,Box 4,Railroad Commissioner,,REP,"James ""Jim"" Wright",413,283,17,113
Fisher,Box 4,Railroad Commissioner,,DEM,Chrysta Castaneda,87,46,24,17
Fisher,Box 4,Railroad Commissioner,,LBT,Matt Sterett,7,5,0,2
Fisher,Box 4,Railroad Commissioner,,GRE,"Katija ""Kat"" Gruene",1,0,0,1
Fisher,Box 4,"Chief Justice, Supreme Court",,REP,Nathan Hecht,402,275,15,112
