county,precinct,office,district,party,candidate,early_voting,election_day,votes
Knox,101,"Justice, Supreme Court, Place 8",,REP,Brett Busby,31,134,165
Knox,201,"Justice, Supreme Court, Place 8",,REP,Brett Busby,23,43,66
Knox,202,"Justice, Supreme Court, Place 8",,REP,Brett Busby,14,46,60
Knox,301,"Justice, Supreme Court, Place 8",,REP,Brett Busby,16,98,114
Knox,302,"Justice, Supreme Court, Place 8",,REP,Brett Busby,7,18,25
Knox,401,"Justice, Supreme Court, Place 8",,REP,Brett Busby,18,104,122
Knox,101,"Member, State Board Of Education, District 15",,REP,Jay Johnson,30,135,165
Knox,201,"Member, State Board Of Education, District 15",,REP,Jay Johnson,22,43,65
Knox,202,"Member, State Board Of Education, District 15",,REP,Jay Johnson,14,47,61
Knox,301,"Member, State Board Of Education, District 15",,REP,Jay Johnson,15,99,114
Knox,302,"Member, State Board Of Education, District 15",,REP,Jay Johnson,7,18,25
Knox,401,"Member, State Board Of Education, District 15",,REP,Jay Johnson,18,102,120
Knox,101,County Commissioner Precinct 1,,REP,Johnny Mccown,32,181,213
Knox,101,"Justice, 11 Th Court Of Appeals District, Place 2",,REP,Bruce Williams,30,122,152
Knox,101,"Justice, 11 Th Court Of Appeals District, Place 2",,REP,Frank Hunold,2,20,22
Knox,201,"Justice, 11 Th Court Of Appeals District, Place 2",,REP,Bruce Williams,19,35,54
Knox,201,"Justice, 11 Th Court Of Appeals District, Place 2",,REP,Frank Hunold,1,4,5
Knox,202,"Justice, 11 Th Court Of Appeals District, Place 2",,REP,Bruce Williams,9,40,49
Knox,202,"Justice, 11 Th Court Of Appeals District, Place 2",,REP,Frank Hunold,4,7,11
Knox,301,"Justice, 11 Th Court Of Appeals District, Place 2",,REP,Bruce Williams,14,81,95
Knox,301,"Justice, 11 Th Court Of Appeals District, Place 2",,REP,Frank Hunold,2,21,23
Knox,302,"Justice, 11 Th Court Of Appeals District, Place 2",,REP,Bruce Williams,6,18,24
Knox,302,"Justice, 11 Th Court Of Appeals District, Place 2",,REP,Frank Hunold,1,3,4
Knox,401,"Justice, 11 Th Court Of Appeals District, Place 2",,REP,Bruce Williams,14,79,93
Knox,401,"Justice, 11 Th Court Of Appeals District, Place 2",,REP,Frank Hunold,4,27,31
Knox,101,"District Attorney, 50 Th Judicial District",,REP,Hunter Brooks,34,150,184
Knox,201,"District Attorney, 50 Th Judicial District",,REP,Hunter Brooks,22,48,70
Knox,202,"District Attorney, 50 Th Judicial District",,REP,Hunter Brooks,15,51,66
Knox,301,"District Attorney, 50 Th Judicial District",,REP,Hunter Brooks,15,101,116
Knox,302,"District Attorney, 50 Th Judicial District",,REP,Hunter Brooks,7,25,32
Knox,401,"District Attorney, 50 Th Judicial District",,REP,Hunter Brooks,18,107,125
Knox,101,U.S. House,13,REP,Asusena Reséndiz,1,2,3
Knox,101,U.S. House,13,REP,"Catherine ""I Swear"" Carr",0,1,1
Knox,101,U.S. House,13,REP,Chris Ekstrom,5,21,26
Knox,101,U.S. House,13,REP,Diane Knowlton,0,2,2
Knox,101,U.S. House,13,REP,Elaine Hays,0,6,6
Knox,101,U.S. House,13,REP,Jamie Culley,0,2,2
Knox,101,U.S. House,13,REP,Jason Foglesong,0,0,0
Knox,101,U.S. House,13,REP,Josh Winegarner,13,54,67
Knox,101,U.S. House,13,REP,Lee Harvey,9,55,64
Knox,101,U.S. House,13,REP,Mark Neese,4,3,7
Knox,101,U.S. House,13,REP,Matt Mcarthur,3,7,10
Knox,101,U.S. House,13,REP,Monique Worthy,0,0,0
Knox,101,U.S. House,13,REP,Richard Herman,1,5,6
Knox,101,U.S. House,13,REP,Ronny Jackson,1,13,14
Knox,101,U.S. House,13,REP,Vance Snider Ii,0,6,6
Knox,201,U.S. House,13,REP,Asusena Reséndiz,0,0,0
Knox,201,U.S. House,13,REP,"Catherine ""I Swear"" Carr",0,1,1
Knox,201,U.S. House,13,REP,Chris Ekstrom,3,4,7
Knox,201,U.S. House,13,REP,Diane Knowlton,0,1,1
Knox,201,U.S. House,13,REP,Elaine Hays,1,5,6
Knox,201,U.S. House,13,REP,Jamie Culley,0,0,0
Knox,201,U.S. House,13,REP,Jason Foglesong,0,0,0
Knox,201,U.S. House,13,REP,Josh Winegarner,11,21,32
